"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name"
"538",87211,1,286,"tec","7",0,5,0,0,0,NA,"eduardo-baptista","Eduardo Baptista","E. Baptista","Eduardo Augusto Baptista Miguel","https://s.glbimg.com/es/sde/f/2022/03/08/7e94aeb464052c259e6a403d822724af_FORMATO.png","Juventude"
"539",110415,1,277,"ata","6",0,5,0,0,0,2.3,"angelo","Ângelo","Ângelo","Ângelo Gabriel Borges Damaceno","https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png","Santos"
"540",69022,1,293,"ata","7",0,6,0,0,0,2.75,"marcelo-cirino","Marcelo Cirino","M. Cirino","Marcelo Cirino da Silva","https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png","Athlético-PR"
"541",104580,1,277,"mei","6",0,4,0,0,0,1.85,"sandry","Sandry","Sandry","Sandry Roberto Santos Goes","https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png","Santos"
"542",87808,1,263,"zag","7",0,5,0,0,0,2.3,"philipe-sampaio","Philipe Sampaio","P. Sampaio","Philipe Sampaio Azevedo","https://s.glbimg.com/es/sde/f/2022/03/10/0b9c95c7f9a5612681798da7797e3cec_FORMATO.png","Botafogo"
"543",50428,1,354,"ata","6",0,6,0,0,0,2.75,"dentinho","Dentinho","Dentinho","Bruno Ferreira Bonfim","https://s.glbimg.com/es/sde/f/2022/03/11/e3b360fda749e06fb7f50ec9ccbb74d7_FORMATO.png","Ceará"
"544",106819,1,354,"gol","6",0,2,0,0,0,0.96,"vinicius-machado","Vinicius Machado","V. Machado","Vinicius Réquia Machado","https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png","Ceará"
"545",74084,1,263,"mei","7",0,6,0,0,0,2.75,"lucas-piazon","Lucas Piazon","L. Piazon","Gustavo Lucas Domingues Piazón","https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png","Botafogo"
"546",110605,1,277,"mei","6",0,4,0,0,0,1.85,"vinicius-balieiro","Vinícius Balieiro","V. Balieiro","Vinícius Balieiro Lourenço de Carvalho","https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png","Santos"
"547",101788,1,285,"tec","7",0,6,0,0,0,NA,"alexander-medina","Alexander Medina","A. Medina","Alexander Jesús Medina Reobasco","https://s.glbimg.com/es/sde/f/2022/03/08/4b7840dc6775e0e46b23b1280e757bf6_FORMATO.png","Internacional"
"548",104526,1,277,"mei","6",0,3,0,0,0,1.41,"luiz-henrique","Luiz Henrique","L. Henrique","Luiz Henrique Augustin ","https://s.glbimg.com/es/sde/f/2021/09/01/c56a57935991ac9d0e49006079fde3db_FORMATO.png","Santos"
"549",107172,1,263,"mei","7",0,6,0,0,0,2.75,"patrick-de-paula","Patrick de Paula","P. Paula","Patrick de Paula Carreiro","https://s.glbimg.com/es/sde/f/2022/04/05/8c35d4213e4e54056fa8d79421ac1e23_FORMATO.png","Botafogo"
"550",81845,1,276,"mei","7",0,7,0,0,0,3.19,"alisson","Alisson","Alisson","Alisson Euler de Freitas Castro","https://s.glbimg.com/es/sde/f/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png","São Paulo"
"551",105647,1,285,"mei","7",0,6,0,0,0,2.75,"mauricio","Maurício","Maurício","Maurício Magalhães Prado","https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png","Internacional"
"552",104649,1,285,"lat","6",0,5,0,0,0,2.3,"heitor","Heitor","Heitor","Heitor Rodrigues da Fonseca","https://s.glbimg.com/es/sde/f/2021/05/02/5d9c07e5253c5c548f86e0caad3171fd_FORMATO.png","Internacional"
"553",80287,1,276,"ata","6",0,10,0,0,0,4.53,"luciano","Luciano","Luciano","Luciano da Rocha Neves","https://s.glbimg.com/es/sde/f/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png","São Paulo"
"554",95246,1,314,"ata","6",0,1,0,0,0,0.52,"matheus-lucas","Matheus Lucas","M. Lucas","Matheus Lucas Jacintho Ferreira","https://s.glbimg.com/es/sde/f/2022/02/24/4d19e11dfea387bb37373c74be498387_FORMATO.png","Avaí"
"555",110607,1,277,"mei","6",0,5,0,0,0,2.3,"gabriel-pirani","Gabriel Pirani","G. Pirani","Gabriel Cordeiro Pirani","https://s.glbimg.com/es/sde/f/2022/03/03/8a759e93476df07994bba444f880a615_FORMATO.png","Santos"
"556",104968,1,264,"lat","6",0,1,0,0,0,0.52,"reginaldo","Reginaldo","Reginaldo","Reginaldo de Lima Nunes Júnior","https://s.glbimg.com/es/sde/f/2022/04/07/7da4f06a4fff49349a8d12d71b7eae1f_FORMATO.png","Corinthians"
"557",111637,1,277,"zag","6",0,6,0,0,0,2.75,"kaiky","Kaiky","Kaiky","Kaiky Fernandes Melo","https://s.glbimg.com/es/sde/f/2022/03/03/9bf3a0809a51d2c429254d36553a45f4_FORMATO.png","Santos"
"558",86508,1,276,"gol","7",0,7,0,0,0,3.19,"jandrei","Jandrei","Jandrei","Jandrei Chitolina Carniel","https://s.glbimg.com/es/sde/f/2022/03/01/aea40f3f23e91096dde97a5b7a877640_FORMATO.png","São Paulo"
"559",78865,1,285,"mei","6",0,6,0,0,0,2.75,"rodrigo-dourado","Rodrigo Dourado","R. Dourado","Rodrigo Dourado Cunha","https://s.glbimg.com/es/sde/f/2022/04/02/147aa17c3111d8eefb2db4a13530ab8d_FORMATO.png","Internacional"
"560",103767,1,275,"mei","6",0,6,0,0,0,2.75,"gabriel-menino","Gabriel Menino","G. Menino","Gabriel Vinícius Menino","https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png","Palmeiras"
"561",117330,1,264,"zag","6",0,1,0,0,0,0.52,"robert-renan","Robert Renan","R. Renan","Robert Renan Alves Barbosa","https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png","Corinthians"
"562",97856,1,314,"mei","7",0,3,0,0,0,1.41,"lucas-ventura","Lucas Ventura","L. Ventura","Lucas de Souza Ventura","https://s.glbimg.com/es/sde/f/2022/03/11/27b312ffb4595c14c896eece284c7b69_FORMATO.png","Avaí"
"563",77774,1,314,"tec","7",0,3,0,0,0,NA,"eduardo-barroca","Eduardo Barroca","E. Barroca","Eduardo de Souza Barroca","https://s.glbimg.com/es/sde/f/2022/03/08/832e107d799b9425491e065012f3ec3a_FORMATO.png","Avaí"
"564",103764,1,275,"ata","6",0,5,0,0,0,2.3,"gabriel-veron","Gabriel Veron","G. Veron","Gabriel Veron Fonseca de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/a322d0e4be6bcead1440daebb01261cd_FORMATO.png","Palmeiras"
"565",72491,1,314,"zag","7",0,3,0,0,0,1.41,"bressan","Bressan","Bressan","Matheus Simonete Bressanelli","https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png","Avaí"
"566",83433,1,276,"mei","6",0,9,0,0,0,4.08,"patrick","Patrick","Patrick","Patrick Bezerra do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/01/6ebefc2dde70dd404af0145a962b55d4_FORMATO.png","São Paulo"
"567",62023,1,285,"mei","6",0,5,0,0,0,2.3,"d-alessandro","D'Alessandro","D'Alessandro","Andrés Nicolas D'Alessandro","https://s.glbimg.com/es/sde/f/2022/04/02/dcd0708216cccaee4245d1adfce86e69_FORMATO.png","Internacional"
"568",80129,1,286,"mei","7",0,6,0,0,0,2.75,"jadson","Jadson","Jadson","Jadson Alves dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/f6f0935d45f36314cddff53717eee8de_FORMATO.png","Juventude"
"569",114374,1,277,"lat","2",0,4,0,0,0,1.85,"lucas-pires","Lucas Pires","L. Pires","Lucas Pires Silva","https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png","Santos"
"570",78850,1,276,"lat","7",0,8,0,0,0,3.64,"reinaldo","Reinaldo","Reinaldo","Reinaldo Manoel da Silva","https://s.glbimg.com/es/sde/f/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png","São Paulo"
"571",107740,1,285,"gol","6",0,1,0,0,0,0.52,"emerson-junior","Emerson Júnior","E. Júnior","Emerson Fabiano Kerber Júnior","https://s.glbimg.com/es/sde/f/2022/04/02/65dc75cb5a8699174a8884a44bdf09a4_FORMATO.png","Internacional"
"572",107225,1,275,"lat","6",0,3,0,0,0,1.41,"gustavo-garcia","Gustavo Garcia","G. Garcia","Gustavo Garcia dos Santos","https://s.glbimg.com/es/sde/f/2021/05/08/3565dc4679be59b81c08a110e09a57fa_FORMATO.png","Palmeiras"
"573",107231,1,275,"mei","6",0,10,0,0,0,4.53,"danilo","Danilo","Danilo","Danilo dos Santos de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/db630d6c2cb9309ad6f0f77ad6f1d408_FORMATO.png","Palmeiras"
"574",82640,1,286,"ata","7",0,4,0,0,0,1.85,"paulinho-moccelin","Paulinho Moccelin","P. Moccelin","Paulo Roberto Moccelin","https://s.glbimg.com/es/sde/f/2022/03/28/14a09169dc180c16b6d92687a244b03f_FORMATO.png","Juventude"
"575",101960,1,293,"ata","6",0,6,0,0,0,2.75,"vitinho","Vitinho","Vitinho","Vitor Hugo Naum dos Santos","https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png","Athlético-PR"
"576",104074,1,276,"zag","6",0,2,0,0,0,0.96,"walce","Walce","Walce","Walce da Silva Costa Filho","https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png","São Paulo"
"577",82764,1,286,"zag","7",0,4,0,0,0,1.85,"rafael-forster","Rafael Forster","R. Forster","Rafael Forster","https://s.glbimg.com/es/sde/f/2022/03/03/1a3eff81c014dfeadd31543510923abd_FORMATO.png","Juventude"
"578",107236,1,275,"lat","6",0,3,0,0,0,1.41,"vanderlan","Vanderlan","Vanderlan","Vanderlan Barbosa da Silva","https://s.glbimg.com/es/sde/f/2022/04/06/ecb07c206acce03d5e8b80df86207461_FORMATO.png","Palmeiras"
"579",92696,1,356,"ata","7",0,6,0,0,0,2.75,"renato-kayzer","Renato Kayzer","R. Kayzer","Renato Kayzer de Souza","https://s.glbimg.com/es/sde/f/2022/03/14/1762ead21a07e74fc6d5cb102d3b6430_FORMATO.jpeg","Fortaleza"
"580",109963,1,280,"zag","6",0,5,0,0,0,2.3,"renan","Renan","Renan","Renan Victor da Silva","https://s.glbimg.com/es/sde/f/2022/04/08/53ca53d2e18deb6664432d7cb9395ee0_FORMATO.jpeg","Bragantino"
"581",105770,1,275,"ata","2",0,6,0,0,0,2.75,"rafael-navarro","Rafael Navarro","R. Navarro","Rafael Navarro Leal","https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png","Palmeiras"
"582",108946,1,263,"ata","7",0,7,0,0,0,3.19,"victor-sa","Victor Sá","V. Sá","João Victor Santos Sá","https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png","Botafogo"
"583",110235,1,263,"ata","6",0,1,0,0,0,0.52,"vitinho","Vitinho","Vitinho","João Victor Vaz Lopes Pinto","https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png","Botafogo"
"584",86859,1,356,"mei","7",0,6,0,0,0,2.75,"jose-welison","José Welison","J. Welison","José Welison da Silva","https://s.glbimg.com/es/sde/f/2022/03/14/5a5a881aaebeac670cfe3b9b080c99a2_FORMATO.jpeg","Fortaleza"
"585",71227,1,277,"zag","7",0,9,0,0,0,4.08,"maicon","Maicon","Maicon","Maicon Pereira Roque","https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png","Santos"
"586",82407,1,286,"mei","7",0,5,0,0,0,2.3,"chico","Chico","Chico","Francisco Hyun Sol Kim","https://s.glbimg.com/es/sde/f/2022/03/03/bf75c9042be591192c025ebc1a87b001_FORMATO.png","Juventude"
"587",105811,1,275,"ata","6",0,7,0,0,0,3.19,"wesley","Wesley","Wesley","Wesley Ribeiro Silva","https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png","Palmeiras"
"588",98496,1,1371,"gol","6",0,1,0,0,0,0.52,"vinicius","Vinícius","Vinícius","Vinícius Teodoro Barreta Melo","https://s.glbimg.com/es/sde/f/2022/02/23/7e55afddc960930adc82975477d86b1a_FORMATO.png","Cuiabá"
"589",115247,1,275,"gol","6",0,1,0,0,0,0.52,"kaique","Kaique","Kaique","Kaique Pereira Azarias","https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png","Palmeiras"
"590",104646,1,294,"lat","7",0,4,0,0,0,1.85,"warley","Warley","Warley","Warley Leandro da Silva","https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png","Coritiba"
"591",40990,1,354,"tec","7",0,7,0,0,0,NA,"dorival-junior","Dorival Júnior","D. Júnior","Dorival Silvestre Júnior","https://s.glbimg.com/es/sde/f/2022/03/28/d28c444ff6eaf5f7b58d9f2ef2bd5075_FORMATO.png","Ceará"
"592",98888,1,314,"gol","6",0,1,0,0,0,0.52,"claudio-vitor","Cláudio Vitor","C. Vitor","Cláudio Vitor Morais de Lima Cruz","https://s.glbimg.com/es/sde/f/2022/02/21/5b3e266e38c6e96d2301a3aac76f74d2_FORMATO.png","Avaí"
"593",104084,1,264,"gol","6",0,1,0,0,0,0.52,"carlos-miguel","Carlos Miguel","C. Miguel","Carlos Miguel dos Santos Pereira","https://s.glbimg.com/es/sde/f/2022/02/07/6f3dcd3f5d3824abb155337a921d3126_FORMATO.png","Corinthians"
"594",69165,1,262,"zag","5",0,9,0,0,0,4.08,"pablo","Pablo","Pablo","Pablo Nascimento Castro","https://s.glbimg.com/es/sde/f/2022/04/03/74ee947ea9cbc52f56b823b79ba051a5_FORMATO.png","Flamengo"
"595",104420,1,293,"ata","6",0,3,0,0,0,1.41,"reinaldo","Reinaldo","Reinaldo","Reinaldo Nascimento Satorno","https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png","Athlético-PR"
"596",104329,1,314,"gol","6",0,1,0,0,0,0.52,"joao","João","João","João Vitor de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png","Avaí"
"597",115563,1,327,"mei","6",0,1,0,0,0,0.52,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Henrique Santos de Souza","https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png","América-MG"
"598",115674,1,282,"gol","6",0,1,0,0,0,0.52,"gabriel-delfim","Gabriel Delfim","G. Delfim","Gabriel Delfim Ferreira","https://s.glbimg.com/es/sde/f/2022/02/27/192a6009f49a6f95cb87a204adc96456_FORMATO.png","Atlético-MG"
"599",106540,1,1371,"gol","6",0,1,0,0,0,0.52,"capellari","Capellari","Capellari","Eduardo Fraga Capellari","https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png","Cuiabá"
"600",88312,1,282,"zag","2",0,11,0,0,0,4.98,"junior-alonso","Junior Alonso","J. Alonso","Junior Osmar Ignacio Alonso Mujica","https://s.glbimg.com/es/sde/f/2021/05/02/032f0f12e9d3ede51e80e7fe49b836da_FORMATO.png","Atlético-MG"
"601",94263,1,290,"ata","2",0,5,0,0,0,2.3,"dada-belmonte","Dadá Belmonte","D. Belmonte","Adaílson Freire Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png","Goiás"
"602",113250,1,327,"gol","6",0,1,0,0,0,0.52,"cassio","Cássio","Cássio","José Cássio Meneses da Costa ","https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png","América-MG"
"603",99214,1,277,"mei","7",0,4,0,0,0,1.85,"rodrigo-fernandez","Rodrigo Fernández","R. Fernández","Rodrigo Fernández Cedrés","https://s.glbimg.com/es/sde/f/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png","Santos"
"604",106202,1,285,"mei","6",0,4,0,0,0,1.85,"bruno-gomes","Bruno Gomes","B. Gomes","Bruno Gomes da Silva Clevelário","https://s.glbimg.com/es/sde/f/2022/04/02/ba1e5da5f4a9e34f5e306cee78c2ae54_FORMATO.png","Internacional"
"605",88540,1,277,"lat","6",0,4,0,0,0,1.85,"auro","Auro","Auro","Auro Álvaro da Cruz Júnior","https://s.glbimg.com/es/sde/f/2022/03/14/540966ca01d0e0b65fec115d8e24488b_FORMATO.png","Santos"
"606",95058,1,286,"lat","6",0,4,0,0,0,1.85,"moraes","Moraes","Moraes","Onitlasi Júnior de Moraes Rodrigues","https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png","Juventude"
"607",105171,1,294,"ata","6",0,5,0,0,0,2.3,"fabricio","Fabrício","Fabrício","Fabrício Daniel de Souza","https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png","Coritiba"
"608",115404,1,277,"ata","6",0,2,0,0,0,0.96,"rwan","Rwan","Rwan","Rwan Philipe Rodrigues de Souza Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png","Santos"
"609",108528,1,294,"mei","6",0,5,0,0,0,2.3,"galarza","Galarza","Galarza","Matías Galarza Fonda","https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png","Coritiba"
"610",108659,1,1371,"mei","7",0,3,0,0,0,NA,"rivas","Rivas","Rivas","Cristhian Yonaiker Rivas Vielma - Cristian","https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png","Cuiabá"
"611",87242,1,285,"ata","6",0,4,0,0,0,1.85,"carlos-de-pena","Carlos de Pena","C. Pena","Carlos María de Pena Bonino","https://s.glbimg.com/es/sde/f/2022/04/02/d2010e9182e074fe4a26c1c6d39304dc_FORMATO.png","Internacional"
"612",110994,1,266,"ata","6",0,3,0,0,0,1.41,"samuel-granada","Samuel Granada","S. Granada","Samuel Salustiano de Jesus Silva","https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png","Fluminense"
"613",94154,1,264,"mei","2",0,7,0,0,0,3.19,"maycon","Maycon","Maycon","Maycon de Andrade Barberan","https://s.glbimg.com/es/sde/f/2022/04/05/bc3ad4593d3544464ae3781e45bb9b1b_FORMATO.png","Corinthians"
"614",109341,1,356,"mei","6",0,1,0,0,0,0.52,"sammuel","Sammuel","Sammuel","Sammuel Queiroz de Freitas","https://s.glbimg.com/es/sde/f/2021/01/09/9acbc1d6ad7d752ede4c10240c12380a_FORMATO.png","Fortaleza"
"615",104681,1,356,"ata","6",0,2,0,0,0,0.96,"gabriel-silva","Gabriel Silva","G. Silva","Gabriel Santos Silva","https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png","Fortaleza"
"616",106002,1,285,"mei","6",0,4,0,0,0,1.85,"johnny","Johnny","Johnny","João Lucas Souza Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/e291215bc1ef22558f71ebdfc86fd7e6_FORMATO.png","Internacional"
"617",71691,1,286,"ata","6",0,5,0,0,0,2.3,"oscar-ruiz","Óscar Ruíz","Ã. Ruíz","Óscar Ramón Ruiz Roa","https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png","Juventude"
"618",115791,1,286,"mei","6",0,2,0,0,0,0.96,"gabriel-tota","Gabriel Tota","G. Tota","Gabriel Ferreira Neris","https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png","Juventude"
"619",91856,1,373,"lat","6",0,4,0,0,0,1.85,"hayner","Hayner","Hayner","Hayner Willian Monjardim Cordeiro","https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png","Atlético-GO"
"620",110632,1,290,"ata","6",0,3,0,0,0,1.41,"luiz-filipe","Luiz Filipe","L. Filipe","Luiz Filipe dos Reis Silva","https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png","Goiás"
"621",88393,1,262,"lat","6",0,6,0,0,0,2.75,"ayrton-lucas","Ayrton Lucas","A. Lucas","Ayrton Lucas Dantas de Medeiros","https://s.glbimg.com/es/sde/f/2022/03/31/e2a319fa8052e8b19627fb6c033d9206_FORMATO.png","Flamengo"
"622",96725,1,263,"lat","7",0,8,0,0,0,3.64,"saravia","Saravia","Saravia","Renzo Saravia","https://s.glbimg.com/es/sde/f/2022/03/15/fe7e3baf028e564db9023bc25ef5ec34_FORMATO.png","Botafogo"
"623",104926,1,263,"mei","7",0,8,0,0,0,3.64,"chay","Chay","Chay","Chayene Medeiros Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/77dcd57801fc7bf714629cf2a521ad76_FORMATO.png","Botafogo"
"624",89150,1,286,"mei","6",0,4,0,0,0,1.85,"jean","Jean","Jean","Jean Carlos de Souza Irmer","https://s.glbimg.com/es/sde/f/2022/04/02/6414b12330ce3b868c7e9b91a6289866_FORMATO.png","Juventude"
"625",89435,1,277,"ata","6",0,5,0,0,0,2.3,"bryan-angulo","Bryan Angulo","B. Angulo","Brayan Dennis Angulo Tenorio","https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png","Santos"
"626",109563,1,1371,"zag","6",0,3,0,0,0,1.41,"joaquim","Joaquim","Joaquim","Joaquim Henrique Pereira Silva","https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png","Cuiabá"
"627",114892,1,1371,"lat","6",0,1,0,0,0,NA,"caio-hila","Caio Hila","C. Hila","Caio César Amorim Hila","https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png","Cuiabá"
"628",60819,1,293,"zag","6",0,4,0,0,0,1.85,"dede","Dedé","Dedé","Anderson Vital da Silva","https://s.glbimg.com/es/sde/f/2022/03/31/f4e46346ca5d28ae8ddcac536b72bd0f_FORMATO.png","Athlético-PR"
"629",110775,1,294,"gol","6",0,1,0,0,0,0.52,"marcao","Marcão","Marcão","Marco Antônio Amorim de Oliveira Montes","https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png","Coritiba"
"630",104219,1,290,"lat","6",0,3,0,0,0,1.41,"douglas-silva","Douglas Silva","D. Silva","Douglas da Silva Santos","https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png","Goiás"
"631",95352,1,293,"lat","6",0,5,0,0,0,2.3,"orejuela","Orejuela","Orejuela","Luis Manuel Orejuela García","https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png","Athlético-PR"
"632",108741,1,290,"ata","7",0,2,0,0,0,0.96,"renato-junior","Renato Junior","R. Junior","Renato Barbosa dos Santos Junior","https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png","Goiás"
"633",115562,1,327,"lat","6",0,1,0,0,0,NA,"arthur","Arthur","Arthur","Arthur Augusto de Matos Soares","https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png","América-MG"
"634",102906,1,293,"gol","6",0,3,0,0,0,1.41,"anderson","Anderson","Anderson","Anderson Silva da Paixão","https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png","Athlético-PR"
"635",111683,1,285,"gol","6",0,1,0,0,0,0.52,"anthoni","Anthoni","Anthoni","Anthoni Spier Souza","https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png","Internacional"
"636",98219,1,285,"ata","7",0,3,0,0,0,1.41,"alemao","Alemão","Alemão","Alexandre Zurawski","https://s.glbimg.com/es/sde/f/2022/04/02/6749aefb841e5462c4bb1cd86b5458e4_FORMATO.png","Internacional"
"637",93014,1,264,"ata","6",0,10,0,0,0,4.53,"junior-moraes","Júnior Moraes","J. Moraes","Aluísio Chaves Ribeiro Moraes Júnior","https://s.glbimg.com/es/sde/f/2022/04/07/0913f4c115da36474e0df2ee91da6795_FORMATO.png","Corinthians"
"638",73850,1,327,"ata","6",0,5,0,0,0,2.3,"aloisio","Aloísio","Aloísio","Aloísio dos Santos Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png","América-MG"
"639",97900,1,285,"zag","6",0,5,0,0,0,NA,"vitao","Vitão","Vitão","Vitor Eduardo da Silva Matos","https://s.glbimg.com/es/sde/f/2022/04/07/01775b31d2f7befdabaf91e9ab272edd_FORMATO.png","Internacional"
"640",113359,1,276,"mei","7",0,5,0,0,0,2.3,"pablo-maia","Pablo Maia","P. Maia","Pablo Gonçalves Maia Fortunato","https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png","São Paulo"
"641",115806,1,314,"ata","6",0,1,0,0,0,NA,"dentinho","Dentinho","Dentinho","Lucas Batista Félix","https://s.glbimg.com/es/sde/f/2022/04/06/6387892e2b5f72962c08bb7ea920a712_FORMATO.png","Avaí"
"642",100333,1,327,"ata","7",0,4,0,0,0,1.85,"paulinho-boia","Paulinho Bóia","P. Bóia","Paulo Henrique Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/03/18/b74931f3c55e918ca03329b4d7b0c880_FORMATO.png","América-MG"
"643",90569,1,286,"mei","7",0,3,0,0,0,1.41,"yuri-lima","Yuri Lima","Y. Lima","Yuri Oliveira Lima","https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png","Juventude"
"644",100074,1,277,"ata","2",0,5,0,0,0,2.3,"jhojan-julio","Jhojan Julio","J. Julio","Jhojan Esmaides Julio Palacios","https://s.glbimg.com/es/sde/f/2022/03/31/c076d4a6758a288c3f3f7521da98c18f_FORMATO.png","Santos"
"645",111172,1,327,"gol","6",0,1,0,0,0,0.52,"robson","Robson","Robson","Robson Luiz dos Santos Nascimento","https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png","América-MG"
