"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","FT","G","I","PI","PP","CA","DE","GS","PC","SG","GC","CV","PS","DP"
"472",83438,10,286,"ata","6",0,2.38,0,1.1,6,NA,"guilherme-parede","Guilherme Parede","G. Parede","Guilherme Parede Pinheiro","https://s.glbimg.com/es/sde/f/2022/03/03/fc970f8486208ea64d2857c89a9ea781_FORMATO.png","Juventude",1,3,4,1,1,2,NA,NA,NA,28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"473",71719,10,286,"mei","6",0,4,0,0,0,NA,"elton","Elton","Elton","Elton Júnior Melo Ataíde","https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",116137,10,276,"lat","6",0,3,0,0,0,NA,"joao-moreira","João Moreira","J. Moreira","João Moreira Sanmartin Souza","https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",104646,10,294,"lat","6",0,5.42,0,4.55,2,NA,"warley","Warley","Warley","Warley Leandro da Silva","https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png","Coritiba",NA,NA,1,NA,NA,1,NA,NA,NA,11,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"476",105911,10,286,"mei","7",-0.4,3.2,-0.35,2.1,4,NA,"romulo","Rômulo","Rômulo","Rômulo Zanre Zwarg","https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png","Juventude",NA,3,1,NA,NA,2,NA,1,NA,29,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"477",104080,10,354,"gol","6",0,1,0,0,0,NA,"andre","André","André","André Luiz Ribeiro da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",68770,10,277,"mei","6",0,3.73,0,1.45,2,NA,"camacho","Camacho","Camacho","Guilherme de Aguiar Camacho","https://s.glbimg.com/es/sde/f/2022/03/03/44a5a0d1669b56e3bc607727595c4751_FORMATO.png","Santos",NA,3,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",104578,10,277,"ata","6",0,3,0,0,0,NA,"tailson","Tailson","Tailson","Tailson Pinto Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",72362,10,354,"mei","3",11.4,5.71,1.81,2.29,7,NA,"rodrigo-lindoso","Rodrigo Lindoso","R. Lindoso","Rodrigo Oliveira Lindoso","https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png","Ceará",1,12,8,1,3,9,NA,NA,NA,31,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"481",79035,10,277,"zag","6",0,4,0,0,0,NA,"luiz-felipe","Luiz Felipe","L. Felipe","Luiz Felipe do Nascimento dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",105521,10,373,"lat","6",0,2,0,0,0,NA,"luan-sales","Luan Sales","L. Sales","Luan Sales do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",111713,10,263,"zag","6",0,3,0,0,0,NA,"mezenga","Mezenga","Mezenga","Lucas de Souza Mombra Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",81677,10,277,"mei","6",0,6,0,0,0,NA,"carlos-sanchez","Carlos Sánchez","C. Sánchez","Carlos Andrés Sánchez Arcosa","https://s.glbimg.com/es/sde/f/2022/03/03/63b472302f16e36f871bc271d9d355d1_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",77713,10,264,"tec","6",0,12.12,0,5.15,9,NA,"vitor-pereira","Vítor Pereira","V. Pereira","Vítor Manuel de Oliveira Lopes Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",81161,10,277,"ata","7",4.3,9.64,0.45,5.01,9,NA,"leo-baptistao","Léo Baptistão ","L. Baptistão","Leonardo Carrilho Baptistão ","https://s.glbimg.com/es/sde/f/2022/03/03/720ce11785d74738c66fdb3f797d770b_FORMATO.png","Santos",1,12,11,4,10,18,NA,2,1,57,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"487",105900,10,277,"ata","6",0,2,0,0,0,NA,"allanzinho","Allanzinho","Allanzinho","Allan Victor Oliveira Mota","https://s.glbimg.com/es/sde/f/2022/03/03/ebabed679667fb0d15f64681a6ffdf85_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",86970,10,277,"zag","7",1.4,9.05,-0.06,3.67,8,NA,"eduardo-bauermann","Eduardo Bauermann","E. Bauermann","Eduardo Gabriel dos Santos Bauermann","https://s.glbimg.com/es/sde/f/2022/03/03/c89e866fa7fb43aaf3b818e5578644d5_FORMATO.png","Santos",1,8,4,NA,2,4,NA,NA,1,15,NA,1,NA,NA,NA,3,NA,NA,NA,NA
"489",98976,10,276,"mei","6",0,4.39,0,2.45,2,NA,"gabriel","Gabriel","Gabriel","Gabriel Neves Perdomo","https://s.glbimg.com/es/sde/f/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png","São Paulo",NA,6,3,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"490",90012,10,277,"zag","6",0,5.69,0,2.35,6,NA,"velazquez","Velázquez","Velázquez","Emiliano Daniel Velázquez Maldonado","https://s.glbimg.com/es/sde/f/2022/03/03/8b5a4e18b5c35f49a52903d7b8193346_FORMATO.png","Santos",NA,9,NA,NA,NA,2,NA,NA,NA,17,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"491",110517,10,276,"mei","5",0,3.8,0,1.72,4,NA,"andres","Andrés","Andrés","Andrés Felipe Colorado Sánchez","https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png","São Paulo",NA,7,6,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",77774,10,314,"tec","7",2.04,7.52,-0.21,3.47,10,NA,"eduardo-barroca","Eduardo Barroca","E. Barroca","Eduardo de Souza Barroca","https://s.glbimg.com/es/sde/f/2022/03/08/832e107d799b9425491e065012f3ec3a_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",100084,10,276,"mei","3",-0.6,5.49,-0.09,1.76,9,NA,"igor-gomes","Igor Gomes","I. Gomes","Igor Silveira Gomes","https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png","São Paulo",1,15,16,3,1,11,NA,NA,1,62,NA,3,NA,NA,NA,NA,NA,1,NA,NA
"494",106000,10,285,"mei","6",0,3,0,0,0,NA,"lucas-ramos","Lucas Ramos","L. Ramos","Lucas de Ramos Silveira","https://s.glbimg.com/es/sde/f/2021/05/02/ab91417c91ae0852faebb245de4601ee_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",111759,10,275,"ata","6",0,2.11,0,0.2,1,NA,"giovani","Giovani","Giovani","Giovani Henrique Amorim da Silva","https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg","Palmeiras",NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",69165,10,262,"zag","7",0,6.74,0,2.88,5,NA,"pablo","Pablo","Pablo","Pablo Nascimento Castro","https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png","Flamengo",NA,10,7,1,NA,NA,1,NA,1,16,NA,3,NA,NA,NA,1,NA,NA,NA,NA
"497",105899,10,277,"mei","6",0,3,0,0,0,NA,"ivonei","Ivonei","Ivonei","Ivonei Júnior da Silva Rabelo","https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",95352,10,293,"lat","6",0,6.18,0,4.4,3,NA,"orejuela","Orejuela","Orejuela","Luis Manuel Orejuela García","https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png","Athlético-PR",NA,8,3,NA,NA,5,NA,NA,NA,20,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"499",116074,10,286,"lat","6",0,1,0,0,0,NA,"nicolas","Nicolas","Nicolas","Nicolas Arno Luft","https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",71227,10,277,"zag","7",2,12.79,-0.23,4.47,9,NA,"maicon","Maicon","Maicon","Maicon Pereira Roque","https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png","Santos",1,15,2,3,3,4,NA,NA,NA,52,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
"501",88312,10,282,"zag","7",3.6,13.14,-0.27,4.83,9,NA,"junior-alonso","Junior Alonso","J. Alonso","Junior Osmar Ignacio Alonso Mujica","https://s.glbimg.com/es/sde/f/2021/05/02/032f0f12e9d3ede51e80e7fe49b836da_FORMATO.png","Atlético-MG",2,11,3,NA,4,1,1,NA,NA,56,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
"502",111760,10,275,"mei","6",0.2,1.73,-0.59,1.47,3,NA,"fabinho","Fabinho","Fabinho","Fábio Silva de Freitas","https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png","Palmeiras",NA,4,3,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",101728,10,276,"zag","7",-0.1,6.31,-0.93,2.11,9,NA,"diego","Diego","Diego","Diego Henrique Costa Barbosa","https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png","São Paulo",NA,23,18,NA,2,1,NA,NA,NA,53,NA,5,NA,NA,NA,1,NA,NA,NA,NA
"504",110962,10,263,"mei","6",1.5,1.74,-0.14,0.55,2,NA,"kayque","Kayque","Kayque","Kayque Luiz Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png","Botafogo",NA,NA,2,NA,1,5,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"505",72532,10,290,"lat","7",2.3,3.92,-0.17,2.09,9,NA,"maguinho","Maguinho","Maguinho","Magno José da Silva","https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png","Goiás",NA,8,5,NA,3,4,NA,NA,NA,27,NA,1,NA,NA,NA,2,NA,NA,NA,NA
"506",93377,10,277,"mei","6",0,4,0,0,0,NA,"jobson","Jobson","Jobson","Jobson Souza Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b96d7076abc1f17b19220ae8c230ff7e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",94044,10,277,"gol","6",0,6,0,0,0,NA,"john-victor","John Victor","J. Victor","John Victor Maciel Furtado","https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",115502,10,356,"zag","6",1.1,2.77,-0.61,1.62,6,NA,"ceballos","Ceballos","Ceballos","Brayan Andrés Ceballos Jiménez","https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png","Fortaleza",NA,11,7,1,1,2,1,NA,1,23,NA,2,NA,NA,NA,NA,NA,1,NA,NA
"509",110750,10,327,"zag","6",0,1.4,0,-0.3,1,NA,"gustavo-marques","Gustavo Marques","G. Marques","Gustavo Marques Alves dos Santos","https://s.glbimg.com/es/sde/f/2022/02/24/cb9dbbfe04ac9d5b15ea2272bc5031c0_FORMATO.png","América-MG",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",115537,10,354,"zag","6",0,2.27,0,3.4,1,NA,"marcos-victor","Marcos Victor","M. Victor","Marcos Victor Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png","Ceará",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",107314,10,263,"lat","6",0,1,0,0,0,NA,"reydson","Reydson","Reydson","Reydson Renan de Almeida Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/21/41fd2bdc589715d9f89538c5aa91795b_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",93478,10,285,"ata","3",0,3.23,0,2.41,7,NA,"wanderson","Wanderson","Wanderson","Wanderson Maciel Sousa Campos","https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png","Internacional",NA,NA,5,4,4,4,NA,2,NA,46,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"513",104017,10,280,"gol","5",0,2,0,0,0,NA,"maycon","Maycon","Maycon","Maycon Cleiton de Paula Azevedo","https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",104991,10,263,"gol","6",0,1,0,0,0,NA,"igo","Igo","Igo","Igo Gabriel Santos Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",117343,10,263,"zag","6",0,1,0,0,0,NA,"kawan","Kawan","Kawan","Kawan Thomaz Reis de Moraes","https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",72491,10,314,"zag","6",0,7.11,0,3.07,7,NA,"bressan","Bressan","Bressan","Matheus Simonete Bressanelli","https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png","Avaí",NA,10,6,NA,2,2,1,NA,NA,33,NA,1,NA,NA,NA,2,NA,NA,NA,NA
"517",113359,10,276,"mei","7",0,4.52,0,1.7,8,NA,"pablo-maia","Pablo Maia","P. Maia","Pablo Gonçalves Maia Fortunato","https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png","São Paulo",NA,10,5,1,2,6,NA,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"518",100103,10,327,"ata","5",0,5.01,0,1.84,7,NA,"pedrinho","Pedrinho","Pedrinho","Pedro Gabriel Pereira Lopes","https://s.glbimg.com/es/sde/f/2022/03/08/309c47dae98681ea166c6c5dfef07f5a_FORMATO.png","América-MG",NA,4,7,2,3,3,NA,1,1,30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"519",117082,10,263,"lat","6",0,1,0,0,0,NA,"jefinho","Jefinho","Jefinho","Jeferson Cavalcante Fernandes Filho","https://s.glbimg.com/es/sde/f/2022/03/21/132694330a1cf416c21f81442b7d86e5_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",106160,10,280,"gol","6",0,3,0,0,0,NA,"lucao","Lucão","Lucão","Lucas Alexandre Galdino de Azevedo","https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",91856,10,373,"lat","7",3.4,4.5,0.79,3.57,7,NA,"hayner","Hayner","Hayner","Hayner Willian Monjardim Cordeiro","https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png","Atlético-GO",2,11,10,1,2,11,NA,NA,NA,55,NA,3,NA,NA,NA,1,NA,NA,NA,NA
"522",115563,10,327,"mei","6",-0.4,1.01,-0.28,1.05,4,NA,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Henrique Santos de Souza","https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png","América-MG",NA,5,5,NA,1,5,NA,NA,NA,16,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"523",100333,10,327,"ata","5",0,6.92,0,4.35,4,NA,"paulinho-boia","Paulinho Bóia","P. Bóia","Paulo Henrique Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/03/18/b74931f3c55e918ca03329b4d7b0c880_FORMATO.png","América-MG",1,1,6,3,4,10,1,NA,4,24,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"524",115404,10,277,"ata","6",1,2.62,0.12,2.24,5,NA,"rwan","Rwan","Rwan","Rwan Philipe Rodrigues de Souza Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png","Santos",NA,1,3,2,NA,3,NA,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",69141,10,286,"ata","6",0.2,4.79,-0.11,1.08,7,NA,"ricardo-bueno","Ricardo Bueno","R. Bueno","Ricardo Bueno da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png","Juventude",NA,5,2,1,NA,6,NA,NA,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",96725,10,263,"lat","3",10.7,8.59,2.04,3.71,10,NA,"saravia","Saravia","Saravia","Renzo Saravia","https://s.glbimg.com/es/sde/f/2022/03/15/fe7e3baf028e564db9023bc25ef5ec34_FORMATO.png","Botafogo",NA,29,14,NA,2,17,1,NA,NA,87,NA,3,NA,NA,NA,1,NA,NA,NA,NA
"527",87211,10,286,"tec","7",4.11,7.24,-0.01,3.32,10,NA,"eduardo-baptista","Eduardo Baptista","E. Baptista","Eduardo Augusto Baptista Miguel","https://s.glbimg.com/es/sde/f/2022/03/08/7e94aeb464052c259e6a403d822724af_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",106931,10,294,"ata","6",2.9,2.69,0.34,0.97,7,NA,"clayton","Clayton","Clayton","Clayton Fernandes Silva","https://s.glbimg.com/es/sde/f/2022/04/07/d77acac22c53adb29b02b378be525d67_FORMATO.png","Coritiba",NA,2,7,2,3,7,NA,NA,4,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"529",108133,10,286,"ata","7",1.6,3.36,0.14,1.81,10,NA,"pitta","Pitta","Pitta","Isidro Miguel Pitta Saldívar ","https://s.glbimg.com/es/sde/f/2022/04/06/d5b98eae02b3de3352cd02c6cc1b5c36_FORMATO.png","Juventude",NA,1,7,7,5,11,1,1,6,44,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"530",102295,10,275,"ata","6",0,2,0,0,0,NA,"luan-silva","Luan Silva","L. Silva","Luan Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",80664,10,354,"lat","6",4.9,4.97,0.81,2.57,7,NA,"michel","Michel","Michel","Michel Macedo Rocha Machado","https://s.glbimg.com/es/sde/f/2022/02/22/11f3d7c7d8032d9b2141440fc46e9620_FORMATO.png","Ceará",NA,6,4,NA,3,6,NA,NA,NA,34,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"532",102129,10,314,"lat","6",0,3,0,0,0,NA,"cougo","Cougo","Cougo","Carlos Ayrton Cougo Rivero","https://s.glbimg.com/es/sde/f/2022/02/23/be2688c6a294f4336f4eaf412a6112c7_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",111806,10,263,"zag","6",0,1,0,0,0,NA,"ewerton","Ewerton","Ewerton","Ewerton Vinicios Santana Porto","https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",112886,10,277,"mei","6",0.6,1.65,-0.32,1.42,5,NA,"lucas-barbosa","Lucas Barbosa","L. Barbosa","Lucas Henrique Barbosa","https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png","Santos",NA,5,3,1,1,3,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",93014,10,264,"ata","6",0,5.07,0,0.43,6,NA,"junior-moraes","Júnior Moraes","J. Moraes","Aluísio Chaves Ribeiro Moraes Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png","Corinthians",NA,2,5,NA,1,4,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",50428,10,354,"ata","5",0,4.62,0,1.2,1,NA,"dentinho","Dentinho","Dentinho","Bruno Ferreira Bonfim","https://s.glbimg.com/es/sde/f/2022/03/11/e3b360fda749e06fb7f50ec9ccbb74d7_FORMATO.png","Ceará",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",87242,10,285,"ata","7",4,5.96,-0.35,4.19,10,NA,"carlos-de-pena","Carlos de Pena","C. Pena","Carlos María de Pena Bonino","https://s.glbimg.com/es/sde/f/2022/04/02/d2010e9182e074fe4a26c1c6d39304dc_FORMATO.png","Internacional",2,14,10,6,7,6,NA,2,NA,117,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"538",113159,10,275,"zag","6",0,2,0,0,0,NA,"michel","Michel","Michel","Michel Augusto Modesto Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",74084,10,263,"mei","6",0,3.26,0,1.05,4,NA,"lucas-piazon","Lucas Piazon","L. Piazon","Gustavo Lucas Domingues Piazón","https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png","Botafogo",NA,4,2,NA,NA,2,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",97856,10,314,"mei","6",0.3,1.24,-0.19,-0.85,2,NA,"lucas-ventura","Lucas Ventura","L. Ventura","Lucas de Souza Ventura","https://s.glbimg.com/es/sde/f/2022/03/11/27b312ffb4595c14c896eece284c7b69_FORMATO.png","Avaí",NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"541",112368,10,294,"mei","7",2.1,2.06,0.25,1.5,4,NA,"bernardo","Bernardo","Bernardo","Bernardo Marcos Pinheiro Lemes","https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png","Coritiba",NA,5,4,NA,1,4,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"542",113690,10,277,"gol","6",0,2,0,0,0,NA,"diogenes","Diógenes ","Diógenes ","Diógenes Vinícius da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",115791,10,286,"mei","6",0,1.4,0,-0.2,1,NA,"gabriel-tota","Gabriel Tota","G. Tota","Gabriel Ferreira Neris","https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",99119,10,277,"ata","6",9.7,5.62,1.63,1.9,9,NA,"lucas-braga","Lucas Braga","L. Braga","Lucas Braga Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/03/a3607db4d71e6018951bfe51c702fb1a_FORMATO.png","Santos",NA,4,1,1,2,8,NA,1,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",115958,10,293,"ata","6",0,3,0,0,0,NA,"john-mercado","John Mercado","J. Mercado","John Anthony Mercado Cuero","https://s.glbimg.com/es/sde/f/2022/03/03/2f456b685c7651c5243feced5f1c1ee4_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
