,atletas.atleta_id,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.clube_id,atletas.nome,atletas.posicao_id,atletas.foto,atletas.slug,atletas.rodada_id,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.apelido,atletas.jogos_num,atletas.pontos_num,atletas.media_num,atletas.clube.id.full.name,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PI,PP,PS,PC,SG,DE,GS,GC,DP
80,69014,7.18,7,Manoel,266,Manoel Messias Silva Carvalho,3,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,manoel,33,-1.01,,Manoel,26,-0.7,3.63,Fluminense,1.0,3.0,2.0,21.0,19.0,,10.0,22.0,,4.0,,106.0,,,1.0,8.0,,,,
81,69022,3.42,5,M. Cirino,293,Marcelo Cirino da Silva,5,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,marcelo-cirino,33,0.0,,Marcelo Cirino,11,0.0,0.88,Athlético-PR,,1.0,,7.0,4.0,1.0,3.0,4.0,,,5.0,26.0,,1.0,,,,,,
82,69034,10.81,5,Paulinho,264,José Paulo Bezerra Maciel Júnior,4,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,paulinho,33,0.0,,Paulinho,3,0.0,2.93,Corinthians,,,,1.0,2.0,,,1.0,,1.0,,3.0,,,,,,,,
83,69040,3.75,3,Vladimir,314,Vladimir Orlando Cardoso de Araújo Filho,1,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,vladimir,33,-0.17,,Vladimir,19,0.0,2.11,Avaí,,3.0,,1.0,,,,2.0,,,,,,,1.0,2.0,65.0,33.0,,
84,69102,6.62,6,Vargas,282,Eduardo Jesús Vargas Rojas,5,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,vargas,33,0.0,,Vargas,18,0.0,2.48,Atlético-MG,2.0,1.0,,10.0,11.0,7.0,13.0,9.0,,1.0,3.0,43.0,,,,,,,,
85,69138,5.94,6,Pablo,293,Pablo Felipe Teixeira,5,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,pablo,33,0.82,,Pablo,22,4.6,3.03,Athlético-PR,1.0,5.0,,17.0,37.0,10.0,15.0,18.0,1.0,4.0,13.0,95.0,,,,,,,,
86,69141,5.41,6,R. Bueno,286,Ricardo Bueno da Silva,5,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,ricardo-bueno,33,0.0,,Ricardo Bueno,15,0.0,1.95,Juventude,,3.0,,9.0,12.0,5.0,5.0,24.0,1.0,1.0,4.0,46.0,1.0,1.0,,,,,,
87,69165,6.91,6,Pablo,262,Pablo Nascimento Castro,3,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,pablo,33,-1.23,,Pablo,19,0.3,3.69,Flamengo,,5.0,,37.0,28.0,2.0,4.0,4.0,1.0,,1.0,64.0,,,,7.0,,,,
88,69189,2.84,5,Sidimar,290,Sidimar Fernando Cigolini,3,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,sidimar,33,0.0,,Sidimar,5,0.0,3.34,Goiás,,,,4.0,2.0,,2.0,4.0,,,,11.0,,,,2.0,,,,
89,69375,12.19,6,Vidal,262,Arturo Erasmo Vidal Pardo,4,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,vidal,33,0.0,,Vidal,12,0.0,3.8,Flamengo,1.0,2.0,,22.0,15.0,1.0,6.0,7.0,,2.0,,37.0,,,1.0,,,,,
90,69705,6.02,6,Nikão,276,Maycon Vinícius Ferreira da Cruz,4,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,nikao,33,0.0,,Nikão,11,0.0,2.91,São Paulo,,2.0,,4.0,2.0,2.0,4.0,12.0,,3.0,3.0,55.0,,,,,,,,
91,70116,3.41,6,F. Bastos,290,Fellipe Ramos Ignez Bastos,4,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,fellipe-bastos,33,0.0,,Fellipe Bastos,22,0.0,1.66,Goiás,2.0,10.0,,22.0,18.0,9.0,11.0,13.0,,,,98.0,,,1.0,,,,,
92,70171,5.46,5,Rafael,263,Rafael Pereira da Silva,2,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,rafael,33,0.0,,Rafael,5,0.0,2.74,Botafogo,,1.0,,11.0,7.0,,,1.0,,,,19.0,,,,1.0,,,,
93,70360,5.82,7,E. Sasha,282,Eduardo Colcenti Antunes,5,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,eduardo-sasha,33,-0.74,,Eduardo Sasha,23,-0.4,3.0,Atlético-MG,1.0,,,14.0,9.0,10.0,11.0,16.0,1.0,3.0,1.0,57.0,,,,,,,,
94,70449,5.58,7,Gabriel,294,Gabriel Vasconcelos Ferreira,1,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,gabriel,33,-0.61,,Gabriel,7,1.0,4.0,Coritiba,,1.0,,,,,,,,,,,,,,2.0,28.0,9.0,,
95,70451,1.0,6,W. Alves,294,William Alves de Oliveira,5,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,william-alves,33,0.0,,William Alves,0,0.0,0.0,Coritiba,,,,,,,,,,,,,,,,,,,,
96,70666,7.05,6,Marllon,1371,Marllon Gonçalves Jerônimo Borges,3,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,marllon,33,-0.1,,Marllon,29,0.4,3.02,Cuiabá,,2.0,,48.0,21.0,3.0,12.0,16.0,,,1.0,105.0,,,2.0,6.0,,,,
97,70986,4.24,6,L. Cittadini,293,Leonardo Cittadini,4,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,leo-cittadini,33,0.0,,Léo Cittadini,18,0.0,1.94,Athlético-PR,1.0,2.0,,16.0,15.0,1.0,5.0,13.0,,1.0,,25.0,,,,,,,,
98,71162,4.6,6,Vina,354,Vinícius Goes Barbosa de Souza,4,https://s.sde.globo.com/media/person_role/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,vina,33,0.05,,Vina,25,1.2,2.37,Ceará,1.0,4.0,2.0,9.0,8.0,13.0,27.0,34.0,3.0,2.0,6.0,236.0,,1.0,,,,,,
99,71227,11.67,6,Maicon,277,Maicon Pereira Roque,3,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,maicon,33,0.0,,Maicon,20,0.0,3.71,Santos,1.0,1.0,,31.0,6.0,4.0,5.0,6.0,,,2.0,119.0,,,,7.0,,,,
100,71571,8.61,7,F. Miguel,356,Fernando Miguel Kaufmann,1,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,fernando-miguel,33,0.6,,Fernando Miguel,15,9.0,6.56,Fortaleza,,2.0,,,,,,3.0,,,,,,,,10.0,58.0,9.0,,
101,71602,3.4,6,J. Paulo,327,João Paulo Gomes da Costa,2,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,joao-paulo,33,0.0,,João Paulo,6,0.0,2.32,América-MG,,,,9.0,3.0,1.0,2.0,,,,,38.0,,,,1.0,,,,
102,71631,11.96,6,Weverton,275,Weverton Pereira da Silva,1,https://s.sde.globo.com/media/person_role/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,weverton,33,0.23,,Weverton,29,7.0,4.41,Palmeiras,,,,1.0,,,,4.0,,,,,,,,14.0,76.0,21.0,,
103,71680,5.54,2,R. Cáceres,327,Raúl Alejandro Cáceres Bogado,2,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,raul-caceres,33,0.03,,Raúl Cáceres,21,1.0,3.9,América-MG,2.0,1.0,,27.0,16.0,2.0,4.0,3.0,,1.0,3.0,144.0,,,,9.0,,,,
104,71684,15.92,6,G. Gómez,275,Gustavo Raúl Gómez Portillo,3,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,gustavo-gomez,33,-0.46,,Gustavo Gómez,25,6.9,6.62,Palmeiras,,7.0,,42.0,29.0,4.0,9.0,20.0,,8.0,6.0,85.0,,,1.0,11.0,,,,
105,71691,7.86,6,Ã. Ruíz,286,Óscar Ramón Ruiz Roa,5,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,oscar-ruiz,33,-1.37,,Óscar Ruíz,21,0.0,2.85,Juventude,,1.0,,10.0,4.0,2.0,11.0,12.0,2.0,4.0,4.0,62.0,,1.0,,,,,,
106,71719,4.15,7,Elton,286,Elton Júnior Melo Ataíde,4,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,elton,33,1.15,,Elton,14,7.0,2.05,Juventude,1.0,5.0,,24.0,20.0,1.0,5.0,8.0,,,1.0,32.0,,,,,,,,
107,71844,8.34,7,T. Galhardo,356,Thiago Galhardo do Nascimento Rocha,5,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,thiago-galhardo,33,-3.38,,Thiago Galhardo,14,-2.4,5.05,Fortaleza,1.0,5.0,,15.0,15.0,5.0,12.0,19.0,,5.0,2.0,88.0,,1.0,,,,,,
108,71898,7.31,7,G. Pires,263,Gabriel Appelt Pires,4,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,gabriel-pires,33,0.86,,Gabriel Pires,10,5.6,2.47,Botafogo,,,,13.0,7.0,3.0,3.0,5.0,,1.0,,44.0,,,1.0,,,,,
109,72079,6.67,5,B. Cortez,314,Bruno Cortês Barbosa,2,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,bruno-cortez,33,0.0,,Bruno Cortez,27,0.0,2.08,Avaí,,7.0,,41.0,19.0,2.0,4.0,25.0,,,1.0,232.0,,,,5.0,,,,
110,72142,4.08,7,D. Avelar,327,Danilo Fernando Avelar,3,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,danilo-avelar,33,-0.1,,Danilo Avelar,15,1.8,2.94,América-MG,1.0,2.0,,16.0,18.0,6.0,8.0,7.0,1.0,,,78.0,,,,3.0,,,,
111,72294,11.46,7,Everson,282,Everson Felipe Marques Pires,1,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,everson,33,0.65,,Everson,30,6.0,3.44,Atlético-MG,,3.0,,,,,,2.0,,,,,,,,12.0,69.0,31.0,,1.0
112,72359,4.71,7,L. Otávio,354,Luiz Otávio Anacleto Leandro,3,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,luiz-otavio,33,1.18,,Luiz Otávio,18,7.8,3.08,Ceará,,5.0,1.0,31.0,16.0,1.0,5.0,9.0,,1.0,1.0,47.0,,,2.0,4.0,,,,
113,72362,4.13,6,R. Lindoso,354,Rodrigo Oliveira Lindoso,4,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,rodrigo-lindoso,33,0.0,,Rodrigo Lindoso,12,0.0,1.79,Ceará,1.0,6.0,,15.0,11.0,2.0,4.0,13.0,,,,44.0,,,,,,,,
114,72372,6.55,7,F. Alves,276,Felipe Alves Raymundo,1,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,felipe-alves,33,-2.67,,Felipe Alves,11,1.0,5.73,São Paulo,,1.0,,,,,,,,,,,,,1.0,4.0,39.0,8.0,,2.0
115,72391,10.47,7,F. Diniz,266,Fernando Diniz Silva,6,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,fernando-diniz,33,-0.74,,Fernando Diniz,29,3.25,4.56,Fluminense,,,,,,,,,,,,,,,,,,,,
116,72491,5.43,6,Bressan,314,Matheus Simonete Bressanelli,3,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,bressan,33,0.0,,Bressan,19,0.0,1.61,Avaí,,4.0,,18.0,20.0,,3.0,8.0,1.0,,,93.0,,,1.0,4.0,,,,
117,72524,4.35,6,Nicolas,290,Nicolas Godinho Johann,5,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,nicolas,33,-0.27,,Nicolas,23,0.0,2.1,Goiás,1.0,,,5.0,22.0,3.0,8.0,20.0,,4.0,10.0,71.0,,,,,,,,
118,72532,3.75,7,Maguinho,290,Magno José da Silva,2,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,maguinho,33,0.0,,Maguinho,27,0.0,1.83,Goiás,,8.0,,35.0,37.0,1.0,9.0,17.0,,,2.0,152.0,,1.0,1.0,5.0,,,,
119,72580,7.56,7,M. Cavichioli,327,Matheus Fernando Cavichioli,1,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,matheus-cavichioli,33,0.34,,Matheus Cavichioli,20,2.0,5.24,América-MG,,1.0,,1.0,1.0,,,4.0,,,,,,,1.0,8.0,77.0,20.0,,1.0
120,72583,5.93,7,P. Henrique,285,Pedro Henrique Konzen Medina da Silva,5,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,pedro-henrique,33,-0.39,,Pedro Henrique,26,1.0,4.25,Internacional,1.0,6.0,,25.0,33.0,15.0,24.0,33.0,1.0,6.0,15.0,128.0,,1.0,,,,,,
121,72775,6.54,6,Fernandinho,293,Fernando Luiz Rosa,4,https://s.sde.globo.com/media/person_role/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,fernandinho,33,0.0,,Fernandinho,9,0.0,2.39,Athlético-PR,1.0,3.0,,9.0,17.0,3.0,2.0,13.0,,1.0,,59.0,,,,,,,,
122,72951,7.98,5,Mercado,285,Gabriel Iván Mercado,3,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,mercado,33,0.0,,Mercado,24,0.0,3.57,Internacional,,7.0,1.0,32.0,21.0,4.0,2.0,15.0,,,2.0,60.0,,1.0,,11.0,,,,
123,73318,5.41,7,D. Borges,263,Daniel Fortunato Borges,2,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,daniel-borges,33,-0.36,,Daniel Borges,21,-0.6,2.53,Botafogo,2.0,2.0,1.0,25.0,13.0,2.0,4.0,11.0,,1.0,1.0,217.0,,,,5.0,,,,
124,73384,8.21,7,S. Xavier,266,Samuel Xavier Brito,2,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,samuel-xavier,33,-0.57,,Samuel Xavier,28,0.0,4.35,Fluminense,2.0,3.0,,31.0,21.0,5.0,13.0,45.0,3.0,2.0,2.0,198.0,,,,8.0,,,,
125,73421,3.45,7,R. Vaz,314,Rafael Vaz dos Santos,3,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,rafael-vaz,33,0.24,,Rafael Vaz,14,3.1,1.42,Avaí,,2.0,,13.0,6.0,3.0,5.0,2.0,,,,95.0,,,1.0,2.0,,,,
126,73533,2.95,7,Glédson,314,Glédson Ribeiro dos Santos,1,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,gledson,33,0.0,,Glédson,2,0.0,3.5,Avaí,,2.0,,,,,,2.0,,,,,,,,1.0,3.0,1.0,,
127,73738,3.47,6,H. Pérez,294,Hernán Arsenio Pérez González,5,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,hernan-perez,33,0.0,,Hernán Pérez,2,0.0,0.95,Coritiba,,1.0,,2.0,5.0,1.0,1.0,2.0,,,,10.0,,,,,,,,
128,73800,5.62,5,R. Caio,262,Rodrigo Caio Coquette Russo,3,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,rodrigo-caio,33,0.0,,Rodrigo Caio,8,0.0,1.84,Flamengo,,,,7.0,3.0,1.0,,4.0,,,,10.0,,,,1.0,,,,
129,73850,4.66,6,Aloísio,327,Aloísio dos Santos Gonçalves,5,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,aloisio,33,-0.47,,Aloísio,19,-1.2,3.03,América-MG,2.0,4.0,,9.0,34.0,12.0,6.0,16.0,2.0,3.0,11.0,53.0,,,,,,,,
130,73858,1.92,6,J. Cléber,314,Jean Cléber Santos da Silva,4,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,jean-cleber,33,-0.04,,Jean Cléber,19,-0.2,0.71,Avaí,,2.0,,14.0,11.0,,5.0,7.0,,,,54.0,,,,,,,,
131,73992,4.96,6,Rodinei,262,Rodinei Marcelo de Almeida,2,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,rodinei,33,0.0,,Rodinei,12,0.0,3.23,Flamengo,1.0,,1.0,22.0,4.0,2.0,2.0,6.0,,,,75.0,,,,3.0,,,1.0,
132,74061,7.42,7,G. Fernández,263,Roberto Junior Fernández Torres,1,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,gatito-fernandez,33,0.22,,Gatito Fernández,29,2.0,3.57,Botafogo,,1.0,,,,,,6.0,,,,,,,,8.0,89.0,34.0,,1.0
133,74084,2.1,6,L. Piazon,263,Gustavo Lucas Domingues Piazón,4,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,lucas-piazon,33,0.0,,Lucas Piazon,16,0.0,0.5,Botafogo,,2.0,1.0,12.0,7.0,2.0,,6.0,,,1.0,49.0,,,,,,,,
134,75295,3.95,5,P. Guerrero,314,José Paolo Guerrero Gonzales,5,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,paolo-guerrero,33,0.0,,Paolo Guerrero,9,0.0,0.91,Avaí,,1.0,,1.0,11.0,2.0,7.0,5.0,1.0,,2.0,20.0,,,,,,,,
135,77544,5.0,6,Jorginho,373,Jorge de Moura Xavier,4,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,jorginho,33,0.0,,Jorginho,25,0.0,2.09,Atlético-GO,,7.0,1.0,21.0,14.0,3.0,18.0,24.0,2.0,3.0,6.0,181.0,,,,,,,,
136,77570,1.88,7,Auremir,290,Auremir Evangelista dos Santos,4,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,auremir,33,-0.27,,Auremir,20,1.2,1.25,Goiás,,2.0,,25.0,29.0,2.0,4.0,12.0,,,,61.0,,,,,,,,
137,77713,12.41,7,V. Pereira,264,Vítor Manuel de Oliveira Lopes Pereira,6,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,vitor-pereira,33,0.12,,Vítor Pereira,30,4.99,4.81,Corinthians,,,,,,,,,,,,,,,,,,,,
138,77809,4.8,7,W. Pottker,314,William de Oliveira Pottker,5,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,william-pottker,33,-0.01,,William Pottker,25,0.8,2.6,Avaí,1.0,6.0,,20.0,21.0,12.0,9.0,39.0,,3.0,13.0,146.0,1.0,4.0,1.0,,,,,
139,78077,8.0,6,Madson,277,Madson Ferreira dos Santos,2,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,madson,33,-2.34,,Madson,25,-0.7,4.4,Santos,2.0,5.0,,38.0,16.0,1.0,3.0,19.0,,3.0,1.0,178.0,,,,9.0,,,,
140,78445,8.71,7,Renê,285,Renê Rodrigues Martins,2,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,rene,33,-0.16,,Renê,23,5.7,5.72,Internacional,1.0,,,66.0,15.0,,1.0,25.0,,,,207.0,,,1.0,12.0,,,,
141,78580,2.18,6,J. Cafu,1371,Jonathan Renato Barbosa,5,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,jonathan-cafu,33,-0.08,,Jonathan Cafu,9,1.3,0.54,Cuiabá,,,1.0,7.0,7.0,1.0,,4.0,,,,17.0,,,,,,,,
142,78605,7.18,5,Gabriel,285,Gabriel Girotto Franco,4,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,gabriel,33,0.0,,Gabriel,25,0.0,3.75,Internacional,,2.0,,83.0,45.0,1.0,7.0,26.0,,,,105.0,,,,,,,,
143,78715,5.28,6,Ramiro,264,Ramiro Moschen Benetti,4,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,ramiro,33,0.55,,Ramiro,7,6.1,2.43,Corinthians,1.0,2.0,,10.0,3.0,2.0,,4.0,,,1.0,24.0,,1.0,,,,,,
144,78850,6.8,7,Reinaldo,276,Reinaldo Manoel da Silva,2,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,reinaldo,33,1.51,,Reinaldo,21,15.3,2.82,São Paulo,3.0,3.0,,9.0,12.0,2.0,8.0,10.0,,3.0,1.0,180.0,,,,4.0,,,,
145,78851,3.41,6,Richard,354,Richard de Oliveira da Costa,1,https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png,richard,33,0.0,,Richard,0,0.0,-1.0,Ceará,,2.0,,,,,,,,,,,,,,,,,,
146,78856,2.34,6,M. Silva,1371,Marcos Antônio Almeida Silva,4,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,marcao-silva,33,-0.01,,Marcão Silva,22,0.6,0.89,Cuiabá,,1.0,,17.0,19.0,4.0,5.0,1.0,,,,35.0,,,,,,,,
147,78867,3.5,7,R. Gava,1371,Rafael Gustavo Meneghel Gava,4,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,rafael-gava,33,0.15,,Rafael Gava,23,1.5,1.62,Cuiabá,1.0,2.0,1.0,25.0,22.0,7.0,8.0,19.0,1.0,1.0,3.0,209.0,,,,,,,,
148,78893,2.21,6,D. Borges,263,Douglas Borges,1,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,douglas-borges,33,0.0,,Douglas Borges,1,0.0,0.0,Botafogo,,,,,,,,,,,,,,,,,1.0,1.0,,
149,79035,4.43,6,L. Felipe,277,Luiz Felipe do Nascimento dos Santos,3,https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png,luiz-felipe,33,-0.7,,Luiz Felipe,10,1.9,4.62,Santos,1.0,2.0,,16.0,9.0,,1.0,3.0,,1.0,1.0,35.0,,,,4.0,,,,
150,79066,7.34,6,A. Muralha,294,Alex Roberto Santana Rafael,1,https://s.sde.globo.com/media/person_role/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png,alex-muralha,33,0.0,,Alex Muralha,19,0.0,3.28,Coritiba,,1.0,,1.0,,,,4.0,,,,,,,,5.0,62.0,27.0,,
151,79113,9.44,7,V. Cuesta,263,Víctor Leandro Cuesta,3,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,victor-cuesta,33,-0.31,,Víctor Cuesta,24,2.9,5.38,Botafogo,2.0,8.0,,53.0,25.0,2.0,4.0,8.0,,4.0,1.0,105.0,,,,8.0,,,,
152,79188,3.15,6,S. Romero,356,Silvio Ezequiel Romero,5,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,silvio-romero,33,-0.36,,Silvio Romero,24,0.0,0.86,Fortaleza,1.0,1.0,,2.0,4.0,6.0,13.0,8.0,,,12.0,47.0,,,,,,,,
153,79334,4.91,2,R. Silva,327,Ricardo César Dantas da Silva,3,https://s.glbimg.com/es/sde/f/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png,ricardo-silva,33,0.0,,Ricardo Silva,9,0.0,2.92,América-MG,,1.0,,8.0,13.0,,2.0,6.0,,,,30.0,,,,4.0,,,,
154,79631,14.59,7,Cano,266,Germán Ezequiel Cano,5,https://s.sde.globo.com/media/person_role/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png,cano,33,-1.03,,Cano,33,4.9,6.45,Fluminense,2.0,,,4.0,21.0,29.0,26.0,13.0,3.0,18.0,24.0,95.0,,1.0,,,,,,
155,80076,4.23,6,Z. Roberto,354,José Roberto Assunção de Araújo Filho,5,https://s.glbimg.com/es/sde/f/2022/02/22/d2d6e5f9f0b8f9299ec51823ad4791c8_FORMATO.png,ze-roberto,33,0.31,,Zé Roberto,18,1.1,1.67,Ceará,1.0,6.0,1.0,6.0,21.0,3.0,5.0,23.0,,2.0,3.0,26.0,,1.0,,,,,,
156,80079,2.61,6,Airton,327,Airton Moraes Michellon,1,https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png,airton,33,0.0,,Airton,1,0.0,6.0,América-MG,,,,,,,,,,,,,,,,,7.0,1.0,,
157,80129,7.24,7,Jadson,286,Jadson Alves dos Santos,4,https://s.glbimg.com/es/sde/f/2022/03/03/f6f0935d45f36314cddff53717eee8de_FORMATO.png,jadson,33,-0.68,,Jadson,27,1.9,2.3,Juventude,,7.0,1.0,54.0,36.0,3.0,4.0,42.0,,1.0,1.0,178.0,,,,,,,,
158,80193,1.61,6,Edinho,286,Francisco Edson Moreira da Silva,5,https://s.glbimg.com/es/sde/f/2022/04/04/7be5a82aee84c2e49f3f8260766fd19d_FORMATO.png,edinho,33,0.0,,Edinho,10,0.0,0.26,Juventude,,,,2.0,4.0,,1.0,7.0,,,,28.0,,,,,,,,
