,atletas.preco_num,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.status_id,atletas.nome,atletas.atleta_id,atletas.slug,atletas.apelido_abreviado,atletas.pontos_num,atletas.posicao_id,atletas.foto,atletas.variacao_num,atletas.rodada_id,atletas.media_num,atletas.clube.id.full.name,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,PC,PI,SG,DE,GS,CV,FT,G,I,PP,PS,DP,GC
274,24.04,25,Calleri,276,7,Jonathan Calleri,89840,calleri,Calleri,0.0,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,0.0,29,5.95,São Paulo,,1.0,3.0,13.0,31.0,18.0,23.0,45.0,,123.0,,,,,,12.0,18.0,1.0,,,
275,14.8,26,Róger Guedes,264,6,Róger Krug Guedes,89898,roger-guedes,R. Guedes,9.8,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,-0.2,29,4.27,Corinthians,,1.0,4.0,2.0,11.0,21.0,22.0,35.0,,124.0,,,,,,8.0,8.0,,,,
276,3.0,0,Wellington,314,6,Wellington Ferreira Nascimento,89900,wellington,Wellington,0.0,3,https://s.glbimg.com/es/sde/f/2022/08/16/8897dbb1a4d7e0fdcd072c424097d0d1_FORMATO.png,0.0,29,0.0,Avaí,,,,,,,,,,,,,,,,,,,,,
277,12.8,24,Mendoza,354,7,John Stiven Mendoza Valencia,90031,mendoza,Mendoza,2.6,5,https://s.sde.globo.com/media/person_role/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,-0.08,29,5.81,Ceará,,1.0,5.0,17.0,24.0,17.0,23.0,48.0,,137.0,,,,,2.0,9.0,10.0,,,,
278,8.83,20,Bruno Pacheco,354,6,Bruno de Jesus Pacheco,90061,bruno-pacheco,B. Pacheco,0.0,2,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,0.0,29,3.87,Ceará,,1.0,5.0,47.0,25.0,3.0,3.0,34.0,1.0,163.0,3.0,,,1.0,1.0,1.0,2.0,,,,
279,14.9,8,Bruno Henrique,262,5,Bruno Henrique Pinto,90285,bruno-henrique,B. Henrique,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,0.0,29,5.88,Flamengo,,2.0,3.0,13.0,11.0,7.0,4.0,20.0,,41.0,,,,,1.0,1.0,8.0,,,,
280,4.77,1,Jailson,275,5,Jaílson Marques Siqueira,90290,jailson,Jailson,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png,0.0,29,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,,
281,3.92,11,Pedro Rocha,356,6,Pedro Rocha Neves,90302,pedro-rocha,P. Rocha,7.2,5,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,-1.0,29,3.04,Fortaleza,,2.0,1.0,5.0,3.0,1.0,4.0,4.0,,23.0,,,,,,2.0,7.0,,,,
282,4.47,18,David,285,6,David Correa da Fonseca,90309,david,David,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,0.0,29,1.6,Internacional,,2.0,1.0,12.0,21.0,4.0,6.0,16.0,,54.0,,,,1.0,1.0,,5.0,,,,
283,7.91,9,Diego Gonçalves,263,6,Diego Gonçalves,90540,diego-goncalves,D. Gonçalves,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,0.0,29,2.42,Botafogo,,,1.0,5.0,8.0,3.0,3.0,5.0,,51.0,,,,,,2.0,2.0,,,,
284,3.32,16,Yuri Lima,286,6,Yuri Oliveira Lima,90569,yuri-lima,Y. Lima,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,0.0,29,1.17,Juventude,,,6.0,25.0,30.0,5.0,4.0,6.0,,87.0,,,,,,,,,,,
285,5.66,21,Luiz Fernando,373,7,Luiz Fernando Moraes dos Santos,90715,luiz-fernando,L. Fernando,7.2,5,https://s.sde.globo.com/media/person_role/2022/04/30/1d40d4deebb60cfac62aee9763f8e18f_FORMATO.png,0.18,29,3.22,Atlético-GO,,4.0,4.0,22.0,14.0,7.0,13.0,28.0,,63.0,,,,1.0,2.0,,6.0,,,,
286,5.88,7,Fabrício Bruno,262,6,Fabrício Bruno Soares de Faria,90768,fabricio-bruno,F. Bruno,1.9,3,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,0.22,29,4.84,Flamengo,,,3.0,5.0,5.0,,2.0,4.0,,22.0,3.0,,,,,2.0,,,,,
287,2.5,9,Klaus,373,6,Willian Klaus,90846,klaus,Klaus,0.0,3,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,0.04,29,0.28,Atlético-GO,,,1.0,3.0,6.0,,4.0,2.0,,23.0,,,,,,,1.0,,,,
288,4.55,16,Carlos Eduardo,280,7,Carlos Eduardo Ferreira de Souza,90917,carlos-eduardo,C. Eduardo,1.2,5,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,-0.24,29,1.75,Bragantino,,1.0,2.0,13.0,19.0,3.0,5.0,19.0,,24.0,,,,,,,5.0,,1.0,,
289,4.93,18,Ronaldo,373,5,Ronaldo de Oliveira Strada,91101,ronaldo,Ronaldo,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,0.0,29,2.78,Atlético-GO,,,1.0,1.0,,,,2.0,,,2.0,66.0,27.0,,,,,,,,
290,8.72,21,Everaldo,327,7,Everaldo Silva do Nascimento,91151,everaldo,Everaldo,3.8,5,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,0.59,29,3.74,América-MG,,2.0,4.0,26.0,23.0,9.0,14.0,40.0,,127.0,,,,,1.0,2.0,2.0,,,,
291,3.7,25,Éder,327,7,Éder Ferreira Graminho,91203,eder,Éder,0.0,3,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,0.0,29,2.57,América-MG,,2.0,6.0,25.0,33.0,3.0,2.0,6.0,,103.0,9.0,,,,,,,,,,1.0
292,4.36,1,Lucas Perri,263,6,Lucas Estella Perri,91260,lucas-perri,L. Perri,0.0,1,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,0.0,29,6.0,Botafogo,,,,,,,,,,,1.0,1.0,,,,,,,,,
293,3.67,19,César,286,6,César Augusto Soares dos Reis Ribela,91422,cesar,César,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,0.0,29,2.54,Juventude,,,1.0,,,,,3.0,,,3.0,58.0,32.0,,,,,,,1.0,
294,6.71,2,Erick Pulgar,262,5,Erick Antonio Pulgar Farfán,91473,erick-pulgar,E. Pulgar,0.0,4,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,0.0,29,0.4,Flamengo,,,,2.0,3.0,,,,,7.0,,,,,,,,,,,
295,7.28,19,Eder,276,6,Eder Citadin Martins,91521,eder,Eder,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,0.0,29,1.63,São Paulo,,,3.0,7.0,9.0,1.0,4.0,9.0,,27.0,,,,,2.0,2.0,9.0,,1.0,,
296,5.93,8,Arboleda,276,5,Robert Abel Arboleda Escobar,91573,arboleda,Arboleda,0.0,3,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,0.0,29,2.71,São Paulo,,,1.0,16.0,9.0,2.0,3.0,3.0,,31.0,,,,,1.0,,,,,,
297,10.96,24,Rony,275,7,Ronielson da Silva Barbosa,91607,rony,Rony,1.4,5,https://s.sde.globo.com/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,-0.09,29,5.01,Palmeiras,,,1.0,16.0,27.0,13.0,25.0,27.0,,81.0,,,,,,9.0,24.0,,,,
298,4.94,10,Igor Cariús,1371,2,Igor Aquino da Silva,91639,igor-carius,I. Cariús,0.0,2,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,0.0,29,2.2,Cuiabá,,,3.0,13.0,9.0,,1.0,8.0,,76.0,3.0,,,,,,1.0,,,,
299,6.04,8,Adryelson,263,7,Adryelson Shawann Lima Silva,91664,adryelson,Adryelson,2.6,3,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,-0.29,29,4.11,Botafogo,,,1.0,9.0,5.0,2.0,4.0,4.0,,28.0,4.0,,,,,,2.0,,,,
300,4.4,24,Eduardo,314,6,Eduardo Jacinto de Biasi,91688,eduardo,Eduardo,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,0.0,29,1.83,Avaí,,1.0,5.0,21.0,37.0,6.0,12.0,28.0,,89.0,,,,,,1.0,1.0,,,,
301,12.3,22,Nino,266,2,Marcílio Florêncio Mota Filho,91708,nino,Nino,0.0,3,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,0.0,29,4.02,Fluminense,,,3.0,30.0,18.0,3.0,4.0,31.0,,64.0,9.0,,,,,,2.0,,,,
302,1.13,0,Matheus Alves,290,6,Matheus Alves da Silva Cardoso,91712,matheus-alves,M. Alves,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,0.0,29,-1.0,Goiás,,,1.0,,,,,,,,,,,,,,,,,,
303,5.42,11,Felipe,356,6,Luiz Antonio Ferreira Rodrigues,91733,felipe,Felipe,0.0,4,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,0.0,29,2.66,Fortaleza,,1.0,2.0,23.0,14.0,,3.0,13.0,,60.0,,,,,,,,,,,
304,2.75,4,David Duarte,266,6,David de Duarte Macedo,91772,david-duarte,D. Duarte,0.0,3,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,0.0,29,1.02,Fluminense,,,2.0,2.0,2.0,,,,,7.0,1.0,,,,,,,,,,
305,4.31,5,Nogueira,286,6,Ygor Nogueira de Paula,91815,nogueira,Nogueira,0.0,3,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,0.0,29,3.66,Juventude,,,1.0,17.0,2.0,1.0,,3.0,1.0,22.0,,,,,,,,,,,
306,3.97,19,Hayner,373,6,Hayner Willian Monjardim Cordeiro,91856,hayner,Hayner,0.0,2,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,0.0,29,2.06,Atlético-GO,,2.0,8.0,22.0,28.0,2.0,3.0,32.0,,137.0,3.0,,,1.0,,,7.0,,1.0,,
307,6.5,24,Kevin,314,7,Kevin Peterson dos Santos Silva,91888,kevin,Kevin,5.4,2,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,0.17,29,2.99,Avaí,,1.0,3.0,48.0,27.0,5.0,7.0,14.0,,309.0,5.0,,,,,1.0,2.0,,,,
308,6.93,8,Pavón,282,7,Cristian David Pavón,91908,pavon,Pavón,0.7,5,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,0.16,29,1.78,Atlético-MG,,,1.0,7.0,7.0,,4.0,4.0,,43.0,,,,,,1.0,,,,,
309,3.0,0,Everson,290,6,Everson Bispo Pereira,91929,everson,Everson,0.0,3,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,0.0,29,0.0,Goiás,,,,,,,,,,,,,,,,,,,,,
310,4.0,0,Bassani,286,6,Rodrigo Bassani da Cruz,91968,bassani,Bassani,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,0.0,29,0.0,Juventude,,,,,,,,,,,,,,,,,,,,,
311,4.4,23,André Luís,1371,6,Andre Luis da Costa Alfredo,92146,andre-luis,A. Luís,2.5,5,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,-0.93,29,2.51,Cuiabá,,,3.0,16.0,20.0,6.0,7.0,39.0,,45.0,,,,,1.0,2.0,1.0,,1.0,,
312,6.51,28,Jair Ventura,290,7,Jair Ventura,92180,jair-ventura,J. Ventura,2.08,6,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,0.07,29,3.7,Goiás,,,,,,,,,,,,,,,,,,,,,
313,7.21,22,Raul,280,7,Raul Lô Gonçalves,92496,raul,Raul,2.6,4,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,-0.4,29,3.36,Bragantino,,,2.0,55.0,26.0,1.0,10.0,40.0,1.0,107.0,,,,,,,,,,,
314,4.86,8,Deyverson,1371,7,Deyverson Brum Silva Acosta,92708,deyverson,Deyverson,-0.2,5,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,-0.51,29,3.23,Cuiabá,,,1.0,2.0,4.0,3.0,5.0,15.0,,47.0,,,,,,2.0,8.0,,,,
315,4.98,8,Júnior Moraes,264,6,Aluísio Chaves Ribeiro Moraes Júnior,93014,junior-moraes,J. Moraes,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,0.0,29,0.71,Corinthians,,,1.0,5.0,9.0,1.0,1.0,5.0,,11.0,,,,,,,,,,,
316,4.56,7,Mateus Vital,264,6,Mateus da Silva Vital Assumpção,93108,mateus-vital,M. Vital,0.9,4,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,0.14,29,1.35,Corinthians,,,,4.0,2.0,3.0,,7.0,,19.0,,,,,,,,,,,
317,5.03,4,Chancellor,294,6,Jhon Carlos Chancellor Cedeño,93166,chancellor,Chancellor,0.0,3,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,0.0,29,2.83,Coritiba,,,1.0,2.0,4.0,,3.0,,,12.0,2.0,,,,,,1.0,,,,
318,8.0,17,Rafael Ramos,264,6,Rafael António Figueiredo Ramos,93236,rafael-ramos,R. Ramos,0.0,2,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,0.0,29,4.41,Corinthians,,1.0,3.0,38.0,18.0,1.0,2.0,11.0,,155.0,8.0,,,,,,,,,,
319,4.11,4,Joel Carli,263,6,Mauro Joel Carli,93414,joel-carli,J. Carli,0.0,3,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,0.0,29,2.63,Botafogo,,1.0,3.0,3.0,2.0,,2.0,1.0,,16.0,1.0,,,,,,,,,,
320,5.14,18,Wanderson,285,6,Wanderson Maciel Sousa Campos,93478,wanderson,Wanderson,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,0.0,29,3.94,Internacional,,2.0,3.0,4.0,14.0,8.0,7.0,11.0,,82.0,,,,,1.0,6.0,2.0,,,,
321,4.01,7,Benítez,327,6,Martín Nicolás Benítez,93550,benitez,Benítez,-0.7,4,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,-0.1,29,1.42,América-MG,,1.0,1.0,3.0,6.0,3.0,2.0,12.0,,31.0,,,,,,,,1.0,,,
322,4.59,18,Paulo Henrique,286,6,Paulo Henrique de Oliveira Alves,93716,paulo-henrique,P. Henrique,0.7,2,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,-0.5,29,2.67,Juventude,,,2.0,24.0,21.0,1.0,5.0,8.0,,93.0,4.0,,,,,1.0,3.0,,,,
323,17.2,6,Andrey,294,5,Andrey Ramos do Nascimento,93787,andrey,Andrey,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,0.0,29,9.77,Coritiba,,,1.0,19.0,11.0,5.0,8.0,11.0,,28.0,,,,,,3.0,,,1.0,,
324,6.93,27,Marlon Freitas,373,6,Marlon Rodrigues Freitas,93790,marlon-freitas,M. Freitas,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,0.0,29,3.05,Atlético-GO,,3.0,2.0,47.0,14.0,5.0,10.0,4.0,,188.0,,,,,1.0,3.0,2.0,1.0,,,1.0
325,2.82,6,Keiller,285,2,Keiller da Silva Nunes,93834,keiller,Keiller,7.0,1,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,-0.25,29,4.75,Internacional,,,2.0,,,,,1.0,1.0,,3.0,19.0,5.0,,,,,,,,
326,9.01,26,Cleiton,280,7,Cleiton Schwengber,93882,cleiton,Cleiton,1.0,1,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,-1.54,29,3.2,Bragantino,,,3.0,,,,,9.0,1.0,,7.0,85.0,34.0,,,,,,,,1.0
327,2.0,20,Matheusinho,327,6,Matheus Leonardo Sales Cardoso,93886,matheusinho,Matheusinho,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,-0.46,29,2.41,América-MG,,1.0,2.0,26.0,16.0,4.0,6.0,25.0,,82.0,,,,1.0,,1.0,2.0,,,,
328,3.1,15,Breno Lopes,275,6,Breno Henrique Vasconcelos Lopes,93988,breno-lopes,B. Lopes,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,0.0,29,0.73,Palmeiras,,,,3.0,3.0,3.0,,8.0,,29.0,,,,,1.0,,3.0,,1.0,,
329,5.92,1,John Victor,277,6,John Victor Maciel Furtado,94044,john-victor,J. Victor,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,0.0,29,8.0,Santos,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,
330,3.86,13,Matheus Fernandes,293,6,Matheus Fernandes Siqueira,94067,matheus-fernandes,M. Fernandes,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,0.0,29,1.65,Athlético-PR,,,2.0,25.0,14.0,4.0,1.0,4.0,,29.0,,,,,,,,,,,
331,4.37,11,Maycon,264,6,Maycon de Andrade Barberan,94154,maycon,Maycon,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,0.0,29,1.12,Corinthians,,,3.0,15.0,11.0,,6.0,4.0,,62.0,,,,,,,,,,,
332,5.67,25,Dadá Belmonte,290,7,Adaílson Freire Pereira da Silva,94263,dada-belmonte,D. Belmonte,1.3,5,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,0.1,29,3.73,Goiás,,4.0,7.0,35.0,40.0,6.0,20.0,43.0,,128.0,,,,,1.0,2.0,3.0,,,,
333,14.0,18,Raphael Veiga,275,5,Raphael Cavalcante Veiga,94509,raphael-veiga,R. Veiga,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,0.0,29,4.75,Palmeiras,,3.0,1.0,22.0,16.0,9.0,13.0,29.0,,82.0,,,,,1.0,3.0,4.0,1.0,,,
334,13.6,22,Pedro,262,7,Pedro Guilherme Abreu dos Santos,94583,pedro,Pedro,27.0,5,https://s.sde.globo.com/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,4.13,29,5.89,Flamengo,,3.0,3.0,9.0,16.0,10.0,15.0,13.0,,44.0,,,,,3.0,10.0,4.0,1.0,1.0,,
335,2.51,7,Landázuri,356,6,Anthony Rigoberto Landázuri Estacio,94787,landazuri,Landázuri,0.0,2,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,0.0,29,1.47,Fortaleza,,,1.0,9.0,16.0,1.0,,5.0,,44.0,1.0,,,,,,,,1.0,,
336,5.53,18,Capixaba,286,6,João Victor da Vitória Fernandes,94894,capixaba,Capixaba,3.7,5,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,0.7,29,2.8,Juventude,,1.0,4.0,31.0,18.0,4.0,8.0,29.0,,81.0,,,,,,,,,,,
337,11.75,24,Nacho Fernández,282,6,Ignacio Martín Fernández,94916,nacho-fernandez,N. Fernández,2.6,4,https://s.sde.globo.com/media/person_role/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,0.55,29,4.65,Atlético-MG,,5.0,4.0,41.0,11.0,16.0,11.0,37.0,,175.0,,,,,,2.0,2.0,,,,
338,4.2,19,Lucas Fernandes,263,5,Lucas Fernandes da Silva,94931,lucas-fernandes,L. Fernandes,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,0.0,29,2.72,Botafogo,,2.0,3.0,18.0,22.0,11.0,15.0,21.0,,119.0,,,,,2.0,,,,,,
339,9.27,25,Juninho Capixaba,356,3,Luis Antônio da Rocha Júnior,94968,juninho-capixaba,J. Capixaba,8.0,2,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,0.11,29,6.24,Fortaleza,,4.0,6.0,65.0,41.0,8.0,14.0,40.0,,285.0,10.0,,,,2.0,1.0,1.0,,,,
340,1.0,0,Pedro Paulo,373,6,Pedro Paulo Ferreira Barbosa da Costa,95040,pedro-paulo,P. Paulo,0.0,1,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,0.0,29,0.0,Atlético-GO,,,,,,,,,,,,,,,,,,,,,
341,5.4,15,Moraes,286,6,Onitlasi Júnior de Moraes Rodrigues,95058,moraes,Moraes,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,0.0,29,5.0,Juventude,,1.0,2.0,33.0,6.0,5.0,11.0,12.0,,144.0,4.0,,,,,1.0,3.0,,,,
342,3.96,25,Jefferson,373,6,Jefferson Junio Antônio da Silva,95220,jefferson,Jefferson,1.2,2,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,0.24,29,1.85,Atlético-GO,,1.0,2.0,22.0,23.0,2.0,9.0,18.0,,181.0,3.0,,,,,1.0,,,,,
343,3.04,8,Marcinho,314,6,Márcio Antônio de Sousa Júnior,95332,marcinho,Marcinho,0.7,5,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,0.01,29,1.49,Avaí,,,,8.0,3.0,2.0,1.0,3.0,,14.0,,,,,,,1.0,,,,
344,7.24,12,Orejuela,293,6,Luis Manuel Orejuela García,95352,orejuela,Orejuela,7.4,2,https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png,0.01,29,5.59,Athlético-PR,,1.0,1.0,27.0,14.0,,1.0,19.0,,85.0,5.0,,,,,1.0,,,,,
345,5.88,20,Igor Vinícius,276,6,Igor Vinícius de Souza,95466,igor-vinicius,I. Vinícius,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,29,3.85,São Paulo,,2.0,2.0,36.0,13.0,1.0,3.0,9.0,,115.0,5.0,,,,,1.0,,,,,
346,2.04,8,Sávio,290,7,Sávio Antônio Alves,95555,savio,Sávio,-3.1,2,https://s.glbimg.com/es/sde/f/2022/07/19/a8c766d2b3c56186d6ece9309f935cda_FORMATO.png,-0.81,29,0.59,Goiás,,1.0,4.0,11.0,7.0,1.0,2.0,5.0,,97.0,,,,1.0,,,,,,,
347,8.75,26,Raniele,314,7,Raniele Almeida Melo,95556,raniele,Raniele,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/24/141b440d404a99f92d79a5e2f9d83c83_FORMATO.png,-0.59,29,3.31,Avaí,,,9.0,51.0,34.0,6.0,10.0,63.0,,168.0,,,,,1.0,1.0,,,3.0,,
348,7.14,25,Marcelo Benevenuto,356,7,Marcelo da Conceição Benevenuto Malaquias,95638,marcelo-benevenuto,M. Benevenuto,0.0,3,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,0.0,29,3.59,Fortaleza,,1.0,4.0,32.0,16.0,6.0,4.0,18.0,2.0,77.0,9.0,,,,,,,,,,
349,2.0,0,Kazu,314,6,Gabriel Kazu Rossato Yanagu,95657,kazu,Kazu,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png,0.0,29,0.0,Avaí,,,,,,,,,,,,,,,,,,,,,
350,2.81,24,Lucas Kal,327,7,Lucas Kal Schenfeld Progioli,95662,lucas-kal,L. Kal,0.9,4,https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,-0.07,29,1.52,América-MG,,,3.0,30.0,27.0,6.0,11.0,6.0,,134.0,,,,,2.0,,,,,,
351,8.02,17,Nathan Silva,282,7,Nathanael Ananias da Silva,95794,nathan-silva,N. Silva,0.0,3,https://s.glbimg.com/es/sde/f/2022/07/15/d0236fbab3979985ac474c82ddc56fe1_FORMATO.png,0.0,29,3.44,Atlético-MG,,,7.0,22.0,31.0,2.0,4.0,6.0,1.0,43.0,9.0,,,,,,,,,,
352,7.95,23,Artur,280,7,Artur Victor Guimarães,95799,artur,Artur,-1.0,5,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,-0.02,29,4.82,Bragantino,,4.0,2.0,24.0,10.0,18.0,21.0,28.0,,200.0,,,,,1.0,4.0,7.0,,,,
353,9.06,21,Lima,354,7,Vinicius Moreira de Lima,96340,lima,Lima,0.9,4,https://s.glbimg.com/es/sde/f/2022/02/22/6d2da25187d0a8f998315ea12828e2a6_FORMATO.png,0.08,29,3.97,Ceará,,,,38.0,21.0,8.0,15.0,39.0,,99.0,,,,1.0,,2.0,2.0,,,,
