,atletas.clube.id.full.name,atletas.status_id,atletas.foto,atletas.posicao_id,atletas.slug,atletas.atleta_id,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.apelido_abreviado,atletas.apelido,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.variacao_num,atletas.pontos_num,atletas.nome,atletas.clube_id,DE,DS,FS,GS,SG,A,CA,FC,FD,FF,GC,PI,FT,G,I,CV,PP,PC,PS,DP
487,Ceará,6,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,5,cleber,104125,14,2.66,3.6,Cléber,Cléber,1.58,27,0.0,0.0,Cléber Bomfim de Jesus,354,,17.0,5.0,,,,2.0,20.0,5.0,6.0,,40.0,,2.0,5.0,,,,,
488,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,4,ruan,104153,0,0.0,2.0,Ruan,Ruan,1.68,27,0.0,0.0,Ruan de Oliveira Ferreira,264,,,,,,,,,,,,,,,,,,,,
489,Goiás,6,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,2,douglas-silva,104219,0,0.0,3.0,D. Silva,Douglas Silva,2.62,27,0.0,0.0,Douglas da Silva Santos,290,,,,,,,,,,,,,,,,,,,,
490,Cuiabá,7,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,2,joao-lucas,104257,23,3.09,6.45,J. Lucas,João Lucas,1.52,27,-0.26,0.3,João Lucas de Almeida Carvalho,1371,,58.0,24.0,,6.0,,6.0,31.0,3.0,5.0,,278.0,,,1.0,1.0,,2.0,,
491,Fluminense,6,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,2,calegari,104276,4,4.22,9.74,Calegari,Calegari,7.97,27,0.0,0.0,Lucas Felipe Calegari,266,,8.0,4.0,,2.0,,1.0,2.0,,,,31.0,,,,,,,,
492,Avaí,6,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,1,joao,104329,0,0.0,1.0,João,João,0.73,27,0.0,0.0,João Vitor de Oliveira,314,,,,,,,,,,,,,,,,,,,,
493,Atlético-MG,6,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,1,matheus-mendes,104383,0,0.0,2.0,M. Mendes,Matheus Mendes,1.68,27,0.0,0.0,Matheus Mendes Werneck de Oliveira,282,,,,,,,,,,,,,,,,,,,,
494,Internacional,6,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,3,igor-gomes,104385,0,0.0,3.0,I. Gomes,Igor Gomes,2.62,27,0.0,0.0,Igor Gomes Silva,285,,,,,,,,,,,,,,,,,,,,
495,Juventude,7,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,3,vitor-mendes,104401,11,3.07,3.84,V. Mendes,Vitor Mendes,-0.32,27,-0.64,-1.3,Vitor Mendes Alves,286,,21.0,9.0,,1.0,,5.0,10.0,1.0,8.0,,45.0,,1.0,,1.0,,1.0,,
496,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,5,reinaldo,104420,0,0.0,3.0,Reinaldo,Reinaldo,2.62,27,0.0,0.0,Reinaldo Nascimento Satorno,293,,,,,,,,,,,,,,,,,,,,
497,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,4,christian,104502,6,1.82,3.75,Christian,Christian,1.87,27,0.0,0.0,Christian Roberto Alves Cardoso,293,,10.0,3.0,,,,3.0,15.0,1.0,3.0,,15.0,1.0,,2.0,,,,,
498,Athlético-PR,7,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,2,abner-vinicius,104513,22,3.31,7.06,A. Vinícius,Abner Vinícius,2.91,27,0.0,0.0,Abner Vinícius da Silva Santos,293,,38.0,8.0,,7.0,1.0,4.0,17.0,2.0,,,179.0,,1.0,1.0,,,,,
499,Cuiabá,3,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,4,camilo,104519,17,1.54,3.73,Camilo,Camilo,2.94,27,0.36,2.7,Camilo Reijers de Oliveira,1371,,27.0,9.0,,,,3.0,16.0,2.0,3.0,,76.0,,,,,,,,
500,Santos,7,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,4,vinicius-zanocelo,104521,24,3.33,8.22,V. Zanocelo,Vinícius Zanocelo,1.51,27,0.14,-0.1,Vinícius Nelson de Souza Zanocelo,277,,41.0,10.0,,,,7.0,41.0,11.0,20.0,,90.0,1.0,3.0,2.0,,,2.0,,
501,Santos,6,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,5,tailson,104578,1,0.0,2.25,Tailson,Tailson,-0.28,27,0.0,0.0,Tailson Pinto Gonçalves,277,,,,,,,,,,,,,,,,,,,,
502,Santos,6,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,4,sandry,104580,12,1.93,2.93,Sandry,Sandry,1.44,27,0.0,0.0,Sandry Roberto Santos Goes,277,,17.0,5.0,,,1.0,,5.0,,3.0,,47.0,,,,,,1.0,,
503,Bragantino,6,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,1,fabricio,104588,0,0.0,1.0,Fabrício,Fabrício,0.73,27,0.0,0.0,Fabrício Oliveira de Souza,280,,,,,,,,,,,,,,,,,,,,
504,Internacional,6,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,2,weverton,104625,0,0.0,5.0,Weverton,Weverton,4.51,27,0.0,0.0,Weverton Guilherme da Silva Souza,285,,,,,,,,,,,,,,,,,,,,
505,Coritiba,6,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,2,warley,104646,8,1.96,3.85,Warley,Warley,0.84,27,-0.67,0.1,Warley Leandro da Silva,294,,1.0,4.0,,4.0,,1.0,7.0,,2.0,,31.0,,,,1.0,,,,
506,Fortaleza,7,https://s.glbimg.com/es/sde/f/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,5,moises,104666,26,3.88,6.51,Moisés,Moisés,0.73,27,-0.05,-0.6,Moisés Vieira da Veiga,356,,16.0,15.0,,,3.0,,8.0,13.0,11.0,,106.0,,6.0,5.0,,,,,
507,Fortaleza,6,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,5,gabriel-silva,104681,0,0.0,2.0,G. Silva,Gabriel Silva,1.68,27,0.0,0.0,Gabriel Santos Silva,356,,,,,,,,,,,,,,,,,,,,
508,Fortaleza,7,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,6,juan-vojvoda,104754,26,4.2,8.53,J. Vojvoda,Juan Vojvoda,3.47,27,-0.25,2.2,Juan Pablo Vojvoda Rizzo,356,,,,,,,,,,,,,,,,,,,,
509,Coritiba,7,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,5,adrian-martinez,104778,20,2.46,4.42,A. Martínez,Adrián Martínez,2.37,27,0.0,0.0,Adrián Emmanuel Martínez,294,,10.0,8.0,,,,6.0,18.0,6.0,12.0,,35.0,,4.0,5.0,,,,,
510,Botafogo,6,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,1,igo,104991,0,0.0,1.0,Igo,Igo,0.73,27,0.0,0.0,Igo Gabriel Santos Pereira,263,,,,,,,,,,,,,,,,,,,,
511,Avaí,6,https://s.glbimg.com/es/sde/f/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,3,raphael,105003,0,0.0,2.0,Raphael ,Raphael ,1.68,27,0.0,0.0,Raphael Rodrigues Borges,314,,,,,,,,,,,,,,,,,,,,
512,Botafogo,6,https://s.glbimg.com/es/sde/f/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,5,luis-henrique,105049,6,0.13,3.57,L. Henrique,Luis Henrique ,-0.16,27,0.0,0.0,Luis Henrique Tomaz de Lima,263,,1.0,1.0,,,,,2.0,1.0,,,15.0,,,,,,,,
513,Coritiba,7,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,5,fabricio,105171,18,4.76,7.94,Fabrício,Fabrício,4.31,27,-0.66,3.3,Fabrício Daniel de Souza,294,,27.0,26.0,,,3.0,1.0,9.0,8.0,15.0,,84.0,,2.0,1.0,,,,,
514,Athlético-PR,7,https://s.sde.globo.com/media/person_role/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,2,khellven,105175,19,3.74,4.84,Khellven,Khellven,-0.06,27,-0.81,-1.2,Khellven Douglas Silva Oliveira,293,,27.0,13.0,,6.0,2.0,1.0,19.0,2.0,7.0,,193.0,1.0,1.0,,,,1.0,,
515,Bragantino,6,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,5,gonzalo,105200,0,0.0,2.0,Gonzalo,Gonzalo,1.68,27,0.0,0.0,Gonzalo Schnorr Fornari,280,,,,,,,,,,,,,,,,,,,,
516,Athlético-PR,7,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,1,bento,105208,23,4.5,8.17,Bento,Bento,5.49,27,0.0,0.0,Bento Matheus Krepski,293,82.0,1.0,1.0,24.0,8.0,,3.0,,,,,,,,,,,,,1.0
517,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,3,ferraresi,105300,4,3.45,6.07,Ferraresi,Ferraresi,4.88,27,0.0,0.0,Nahuel Adolfo Ferraresi Hernández,276,,12.0,6.0,,,,1.0,2.0,,1.0,,18.0,,,,,,1.0,,
518,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,5,jan-hurtado,105301,11,1.34,3.18,J. Hurtado,Jan Hurtado,0.7,27,0.0,0.0,Jan Carlos Hurtado Anchico,280,,4.0,5.0,,,,,22.0,4.0,6.0,,13.0,2.0,,3.0,,,,,
519,Ceará,6,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,4,geovane,105336,11,0.35,0.77,Geovane,Geovane,-0.51,27,0.0,0.0,Geovane da Silva de Souza,354,,6.0,8.0,,,,3.0,11.0,,2.0,,26.0,,,,,,,,
520,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,4,lucas-lima,105337,6,0.43,1.37,L. Lima,Lucas Lima,0.52,27,0.0,0.0,Lucas Eduardo Lima da Silva,373,,1.0,2.0,,,,,4.0,,3.0,,8.0,,,,,,,,
521,Coritiba,6,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,4,trindade,105433,6,1.82,3.62,Trindade,Trindade,1.99,27,-0.23,1.5,Jesús Emiliano Trindade Flores,294,,11.0,3.0,,,,,6.0,1.0,,,32.0,,,,,,,,
522,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,2,luan-sales,105521,0,0.0,2.0,L. Sales,Luan Sales,1.68,27,0.0,0.0,Luan Sales do Nascimento,373,,,,,,,,,,,,,,,,,,,,
523,Cuiabá,6,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,4,rikelme,105547,0,0.0,1.0,Rikelme,Rikelme,0.73,27,0.0,0.0,Rikelme Hernandes Amorim Rocha,1371,,,,,,,,,,,,,,,,,,,,
524,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,2,lucas-piton,105584,21,4.51,13.75,L. Piton,Lucas Piton,4.74,27,0.15,2.5,Lucas Piton Crivellaro,264,,43.0,8.0,,8.0,3.0,1.0,29.0,1.0,1.0,,161.0,,1.0,,,,,,
525,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,4,roni,105585,15,1.12,1.85,Roni,Roni,2.9,27,0.4,3.1,Roni Medeiros de Moura,264,,17.0,5.0,,,1.0,4.0,12.0,2.0,2.0,1.0,34.0,1.0,,,1.0,,1.0,,
526,América-MG,6,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,4,flavio,105608,2,1.55,1.72,Flávio,Flávio,0.82,27,0.0,0.0,Luiz Flávio Silvério Silva,327,,2.0,1.0,,,,,1.0,,1.0,,3.0,,,,,,,,
527,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,4,miguel,105612,13,2.95,6.14,Miguel,Miguel,1.6,27,0.01,0.5,Miguel Silveira dos Santos,280,,11.0,12.0,,,2.0,1.0,6.0,3.0,1.0,,45.0,1.0,1.0,,,,,1.0,
528,Internacional,7,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,4,mauricio,105647,22,2.77,5.89,Maurício,Maurício,6.27,27,1.05,6.2,Maurício Magalhães Prado,285,,13.0,17.0,,,3.0,2.0,7.0,5.0,10.0,,97.0,2.0,2.0,2.0,,,,,
529,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,3,nicolas-hernandez,105672,14,2.99,4.77,N. Hernández,Nicolás Hernández,3.26,27,0.0,0.0,Nicolás Hernández Rodríguez,293,,22.0,2.0,,5.0,,3.0,9.0,,,,49.0,,,,,,,,
530,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,5,rafael-navarro,105770,17,1.54,4.28,R. Navarro,Rafael Navarro,2.76,27,0.0,0.0,Rafael Navarro Leal,275,,16.0,10.0,,,,,29.0,5.0,9.0,,22.0,,,4.0,,,,,
531,Fluminense,6,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,3,luan,105807,0,0.0,1.0,Luan,Luan,0.73,27,0.0,0.0,Luan de Freitas Molarinho Chagas,266,,,,,,,,,,,,,,,,,,,,
532,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,3,michel,105809,0,0.0,2.0,Michel,Michel,1.68,27,0.0,0.0,Michel Custódio Gonçalves de Sousa,373,,,,,,,,,,,,,,,,,,,,
533,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,5,wesley,105811,18,2.48,4.67,Wesley,Wesley,2.44,27,0.0,0.0,Wesley Ribeiro Silva,275,,14.0,20.0,,,1.0,2.0,8.0,6.0,10.0,,62.0,,1.0,1.0,,,,,
534,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,3,belezi,105844,0,0.0,1.0,Belezi,Belezi,0.73,27,0.0,0.0,Lucas Belezi Barbosa,264,,,,,,,,,,,,,,,,,,,,
535,Corinthians,6,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,4,matheus-araujo,105845,0,0.0,1.0,M. Araújo,Matheus Araújo,0.73,27,0.0,0.0,Matheus de Araújo Andrade,264,,,,,,,,,,,,,,,,,,,,
536,Santos,6,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,4,ivonei,105899,0,0.0,3.0,Ivonei,Ivonei,2.62,27,0.0,0.0,Ivonei Júnior da Silva Rabelo,277,,,,,,,,,,,,,,,,,,,,
537,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,4,edson-fernando,105901,15,1.35,2.53,E. Fernando,Edson Fernando,0.99,27,0.0,0.0,Edson Fernando da Silva Gomes,373,,15.0,17.0,,,,3.0,8.0,1.0,1.0,,28.0,,,,,,,,
538,Juventude,6,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,4,romulo,105911,4,2.1,3.2,Rômulo,Rômulo,1.96,27,0.0,0.0,Rômulo Zanre Zwarg,286,,3.0,2.0,,,,1.0,1.0,,,,29.0,,1.0,,,,,,
539,Goiás,6,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,4,marco-antonio,105912,0,0.0,2.0,M. Antônio,Marco Antônio,1.68,27,0.0,0.0,Marco Antônio de Oliveira Coelho,290,,,,,,,,,,,,,,,,,,,,
540,Palmeiras,6,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,5,merentiel,105934,4,4.0,5.16,Merentiel,Merentiel,8.2,27,0.36,8.7,Miguel Ángel Merentiel Serrano,275,,,,,,,,1.0,,1.0,,5.0,,2.0,,,,,,
541,Internacional,6,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,4,lucas-ramos,106000,2,-0.15,2.1,L. Ramos,Lucas Ramos,0.55,27,0.0,0.0,Lucas de Ramos Silveira,285,,,,,,,,1.0,,,,,,,,,,,,
542,Internacional,6,https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png,4,johnny,106002,16,4.88,5.08,Johnny,Johnny,3.45,27,0.0,0.0,João Lucas Souza Cardoso,285,,35.0,9.0,,,2.0,2.0,19.0,5.0,6.0,,45.0,,3.0,,,,1.0,,
543,Goiás,6,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,4,daniel-de-pauli,106076,0,0.0,3.0,D. Pauli,Daniel de Pauli,2.62,27,0.0,0.0,Daniel de Pauli Oliveira,290,,,,,,,,,,,,,,,,,,,,
544,Botafogo,5,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,4,breno,106083,0,0.0,4.0,Breno,Breno,3.56,27,0.0,0.0,Breno Washington Rodrigues da Silva,263,,,,,,,,,,,,,,,,,,,,
545,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,5,airton,106107,24,2.92,5.93,Airton,Airton,4.87,27,0.59,4.5,Airton Moisés Santos Sousa,373,,23.0,15.0,,,4.0,1.0,22.0,6.0,11.0,,96.0,,2.0,,,,,,
546,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,5,welliton,106108,2,-0.2,1.24,Welliton,Welliton,0.6,27,0.0,0.0,Welliton Silva de Azevedo Matheus,280,,,,,,,,,,,,4.0,,,,,,,,
547,Cuiabá,6,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,2,alexandre-melo,106159,0,0.0,2.0,A. Melo,Alexandre Melo,1.68,27,0.0,0.0,Alexandre Melo Ribeiro da Silva,1371,,,,,,,,,,,,,,,,,,,,
548,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,1,lucao,106160,1,3.0,2.76,Lucão,Lucão,1.32,27,0.0,0.0,Lucas Alexandre Galdino de Azevedo,280,5.0,,,2.0,,,,,,,,,,,,,,,,
549,Coritiba,7,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,4,bruno-gomes,106202,9,3.48,3.87,B. Gomes,Bruno Gomes,1.45,27,-0.13,0.9,Bruno Gomes da Silva Clevelário,294,,19.0,28.0,,,,1.0,13.0,,4.0,,38.0,,,,,,,,
550,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,4,kawan,106219,0,0.0,1.0,Kawan,Kawan,0.73,27,0.0,0.0,Kawan Gabriel da Silva,293,,,,,,,,,,,,,,,,,,,,
551,Bragantino,6,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,3,realpe,106299,4,1.33,2.95,Realpe,Realpe,1.65,27,0.0,0.0,Leonardo Javier Realpe Montaño,280,,8.0,1.0,,,,2.0,4.0,,1.0,,24.0,,,,,,,,
552,Fortaleza,7,https://s.glbimg.com/es/sde/f/2022/08/15/fcd828beb7b3640fb16b7e49b207e129_FORMATO.png,4,caio-alexandre,106323,2,1.8,5.02,C. Alexandre,Caio Alexandre,2.45,27,0.02,1.8,Caio Alexandre Souza e Silva,356,,3.0,3.0,,,,,5.0,,1.0,,8.0,,,,,,,,
553,Cuiabá,6,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,1,capellari,106540,0,0.0,1.0,Capellari,Capellari,0.73,27,0.0,0.0,Eduardo Fraga Capellari,1371,,,,,,,,,,,,,,,,,,,,
554,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,5,leo-pereira,106681,22,1.91,5.43,L. Pereira,Léo Pereira,0.81,27,-0.43,-0.3,Leonardo Augusto dos Santos Pereira,373,,24.0,19.0,,,1.0,6.0,26.0,5.0,5.0,,84.0,1.0,1.0,2.0,,,,,
555,América-MG,6,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,5,carlos-alberto,106704,6,1.22,1.75,C. Alberto,Carlos Alberto,0.96,27,0.0,0.0,Carlos Alberto Gomes da Silva Filho,327,,2.0,1.0,,,,1.0,1.0,4.0,3.0,,15.0,,,,,,,,
556,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,4,andre-anderson,106803,6,1.07,2.84,A. Anderson,André Anderson,1.47,27,0.0,0.0,André Anderson Pomilio Lima,276,,5.0,4.0,,,,2.0,6.0,2.0,1.0,,20.0,,,,,,,1.0,
557,Ceará,6,https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png,1,vinicius-machado,106819,2,5.5,2.64,V. Machado,Vinicius Machado,1.73,27,0.0,0.0,Vinicius Réquia Machado,354,7.0,,,1.0,1.0,,,,,,,,,,,,,,,
558,Atlético-GO,6,https://s.glbimg.com/es/sde/f/2022/07/22/b018c9f7560b03c3dfa3531ac3892a83_FORMATO.png,5,peglow,106821,6,2.52,4.83,Peglow,Peglow,2.96,27,0.0,0.0,João Gabriel Martins Peglow,373,,5.0,5.0,,,1.0,1.0,3.0,1.0,2.0,,22.0,1.0,,1.0,,,,,
559,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,4,rodrigo-nestor,106822,19,3.95,7.31,R. Nestor,Rodrigo Nestor,3.1,27,0.11,2.0,Rodrigo Nestor Bertalia,276,,30.0,12.0,,,1.0,4.0,26.0,9.0,17.0,,113.0,1.0,3.0,1.0,,,,,
560,Athlético-PR,6,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png,3,lucas-fasson,106823,1,-0.9,1.86,L. Fasson,Lucas Fasson,0.11,27,0.0,0.0,Lucas Fasson dos Santos,293,,,,,,,,,,,,9.0,,,,,,,,
561,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,2,welington,106824,22,3.74,10.57,Welington ,Welington ,9.73,27,1.8,9.3,Welington Damascena Santos,276,,31.0,21.0,,5.0,4.0,1.0,15.0,6.0,5.0,,164.0,1.0,,,1.0,,,,
562,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,2,patryck,106829,1,0.7,1.78,Patryck,Patryck,1.01,27,0.0,0.0,Patryck Lanza dos Reis,276,,1.0,,,,,,,,,,5.0,,,,,,,,
563,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,4,talles,106830,8,3.57,4.42,Talles,Talles,4.55,27,0.0,0.0,Talles Macedo Toledo Costa,276,,16.0,12.0,,,1.0,1.0,6.0,,1.0,,27.0,1.0,,,,,,,
564,São Paulo,6,https://s.glbimg.com/es/sde/f/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,5,juan,106831,1,2.5,1.19,Juan,Juan,1.05,27,0.0,0.0,Juan Santos da Silva,276,,2.0,1.0,,,,,,,,,1.0,,,3.0,,,,,
565,América-MG,6,https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png,3,luan-patrick,106835,8,2.61,1.98,L. Patrick,Luan Patrick,-0.41,27,0.0,0.0,Luan Patrick Wiedthauper,327,,12.0,2.0,,2.0,,3.0,5.0,1.0,1.0,,20.0,,,,,,,,
566,Coritiba,6,https://s.glbimg.com/es/sde/f/2022/04/07/d77acac22c53adb29b02b378be525d67_FORMATO.png,5,clayton,106931,9,1.68,3.41,Clayton,Clayton,3.05,27,0.0,0.0,Clayton Fernandes Silva,294,,3.0,11.0,,,,1.0,10.0,3.0,6.0,,9.0,1.0,,5.0,,,,,
567,Fluminense,6,https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png,5,alexandre-jesus,107044,4,0.75,0.81,A. Jesus,Alexandre Jesus,-0.29,27,0.0,0.0,Alexandre de Jesus Jeruzalem Júnior,266,,3.0,1.0,,,,,1.0,,,,8.0,,,,,,,,
568,Flamengo,7,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png,4,joao-gomes,107109,19,3.74,10.99,J. Gomes,João Gomes,8.16,27,1.26,7.3,João Victor Gomes da Silva,262,,49.0,34.0,,,1.0,4.0,33.0,5.0,5.0,,59.0,,,,,,,,
569,Bragantino,7,https://s.glbimg.com/es/sde/f/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,3,natan,107110,20,3.78,8.11,Natan,Natan,1.75,27,-0.21,0.2,Natan Bernardo de Souza,280,,24.0,11.0,,5.0,1.0,4.0,11.0,2.0,4.0,,59.0,1.0,2.0,1.0,,,,,
