"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FD","FF","FS","FT","G","I","PI","PS","PP","SG","DE","GS","CV","PC","GC","DP"
"663",110698,21, 293,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"mycael","Mycael","Mycael","Mycael Pontes Moreira","https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",118131,21, 282,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"carlos-daniel","Carlos Daniel","C. Daniel","Carlos Daniel de Medeiros Silva","https://s.glbimg.com/es/sde/f/2022/05/07/8bdcd4fd3838516c933cbda545c50fb0_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",118175,21, 280,"mei","6", 0.00, 0.73, 0.00,-0.80, 1, 1.14,NA,NA,"nathan-camargo","Nathan Camargo ","N. Camargo","Nathan Camargo dos Santos","https://s.glbimg.com/es/sde/f/2022/05/13/019181541f21c099abef3f7edd4c4339_FORMATO.png","Bragantino",NA, 1,NA, 1,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",106831,21, 276,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"juan","Juan","Juan","Juan Santos da Silva","https://s.glbimg.com/es/sde/f/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",110708,21, 266,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"pedro-rangel","Pedro Rangel","P. Rangel","Pedro Felipe De Faria Rangel","https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",111412,21, 314,"zag","6", 0.00, 4.91, 0.00, 2.47,17, 2.14,NA,NA,"arthur-chaves","Arthur Chaves","A. Chaves","Arthur Largura Chaves","https://s.glbimg.com/es/sde/f/2022/02/21/6102697e6547301f26bd68d36caacf40_FORMATO.png","Avaí",NA, 5,23,13, 1, 3,10,NA, 1, 1, 50,NA,NA, 3,NA,NA,NA, 3,NA,NA
"669",112831,21, 314,"ata","6", 0.00, 1.65, 0.00, 0.90, 1, 1.58,NA,NA,"gustavo-santos","Gustavo Santos","G. Santos","Gustavo Santos Simões da Silva","https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png","Avaí",NA,NA,NA, 1,NA, 1, 1,NA,NA,NA,  1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",118501,21, 262,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"jose-welinton","José Welinton ","J. Welinton","José Welinton Campos Menezes","https://s.glbimg.com/es/sde/f/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",112734,21, 263,"ata","6", 0.00, 0.76, 0.00, 0.50, 2, 0.59,NA,NA,"daniel-cruz","Daniel Cruz","D. Cruz","Daniel dos Santos da Cruz","https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png","Botafogo",NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,  2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",112886,21, 277,"mei","7",10.90, 4.32, 0.46, 4.15,11, 9.05,NA,NA,"lucas-barbosa","Lucas Barbosa","L. Barbosa","Lucas Henrique Barbosa","https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png","Santos", 1, 1,24, 9, 2, 4,14,NA, 1, 2, 48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",106835,21, 327,"zag","6", 0.00, 2.04, 0.00, 2.73, 8,-0.40, 2.60000000, 2.87500000,"luan-patrick","Luan Patrick","L. Patrick","Luan Patrick Wiedthauper","https://s.glbimg.com/es/sde/f/2022/04/12/9c00f6187003445f286a82aab4e21989_FORMATO.png","América-MG",NA, 2,12, 5, 1, 1, 2,NA,NA,NA, 20,NA,NA, 2,NA,NA,NA,NA,NA,NA
"674",118304,21, 290,"ata","6", 1.00, 2.37,-0.92, 2.07, 8, 1.18, 1.40000000, 2.46000000,"pedro-junqueira","Pedro Junqueira","P. Junqueira","Pedro Junqueira de Oliveira","https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png","Goiás", 1, 1,10, 2,NA, 1, 4,NA,NA,NA, 17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",113010,21,1371,"mei","6",-1.50, 1.57,-0.52, 1.39, 8,-1.08, 1.50000000, 1.32000000,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",NA, 1,13,12,NA, 6, 2,NA,NA, 1, 56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",118563,21, 276,"mei","6", 2.30, 1.19, 0.37, 1.07, 3, 1.72, 2.30000000, 0.45000000,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Huendra Almeida Mendonça","https://s.glbimg.com/es/sde/f/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png","São Paulo",NA,NA, 1,NA, 1, 1, 1,NA,NA,NA,  5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",113061,21, 294,"gol","6", 0.00, 1.73, 0.00, 4.00, 4, 2.15,NA,NA,"rafael-william","Rafael William","R. William","Rafael William Dias Pinheiro","https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png","Coritiba", 1, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19, 6,NA, 1,NA,NA
"678",110632,21, 290,"ata","5", 0.00, 2.20, 0.00, 1.20, 2, 2.94,NA,NA,"luiz-filipe","Luiz Filipe","L. Filipe","Luiz Filipe dos Reis Silva","https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png","Goiás",NA, 1, 2, 1,NA,NA, 1,NA,NA,NA,  2, 1,NA,NA,NA,NA,NA,NA,NA,NA
"679",110759,21, 266,"ata","6", 0.00, 2.42, 0.00, 0.42, 5, 0.23,NA,NA,"john-kennedy","John Kennedy","J. Kennedy","John Kennedy Batista de Souza","https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png","Fluminense",NA, 3, 1, 5, 3, 3,NA,NA,NA,NA,  6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",116025,21, 262,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"petterson","Petterson","Petterson","Petterson Novaes Reis",NA,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",118675,21, 290,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"luis-miguel","Luis Miguel","L. Miguel","Luis Miguel da Silva Lorena","https://s.glbimg.com/es/sde/f/2022/07/09/4d7dea354b7fd2c8315036e86e8c074d_FORMATO.jpeg","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",110775,21, 294,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"marcao","Marcão","Marcão","Marco Antônio Amorim de Oliveira Montes","https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",118676,21, 277,"ata","6", 0.00, 2.61, 0.00, 1.40, 1, 2.32, 1.40000000, 0.00000000,"weslley-patati","Weslley Patati","W. Patati","Weslley Pinto Batista","https://s.glbimg.com/es/sde/f/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg","Santos",NA,NA, 1,NA,NA,NA, 1,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",118701,21, 277,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"kevyson","Kevyson ","Kevyson ","Kevyson Costa e Silva","https://s.glbimg.com/es/sde/f/2022/07/19/0ec86741254c6731ef89d4a9a1c96a83_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",113103,21, 275,"ata","2", 2.90, 6.55,-1.28, 4.90, 4, 3.13,NA,NA,"jose-lopez","José López","J. López","José Manuel Alberto López","https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png","Palmeiras",NA, 1, 4, 2, 4, 4, 3,NA, 1, 4,  7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",109563,21,1371,"zag","7", 4.90, 4.96, 0.17, 6.31, 9, 4.24,NA,NA,"joaquim","Joaquim","Joaquim","Joaquim Henrique Pereira Silva","https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png","Cuiabá", 1,NA,25, 8, 1, 4,11,NA, 1,NA, 37,NA,NA, 2,NA,NA,NA,NA,NA,NA
"687",118736,21, 262,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"kaua-santtos","Kauã Santtos","K. Santtos","Kauã Morais Vieira dos Santos","https://s.glbimg.com/es/sde/f/2022/07/19/504df3f714d9ba1f29f1a357fb01ddc8_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",118737,21, 354,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"guthierres","Guthierres","Guthierres","Guthierres Sales de Oliveira",NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",111413,21, 314,"lat","6", 0.00, 2.00, 0.00, 0.00, 0, 2.63,NA,NA,"igor","Igor","Igor","Igor da Silva Dutra","https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",110962,21, 263,"mei","6", 0.00, 2.33, 0.00, 2.72, 6, 1.38,NA,NA,"kayque","Kayque","Kayque","Kayque Luiz Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png","Botafogo",NA, 3, 5, 8, 2, 3,11,NA, 1, 1, 25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",113157,21, 294,"lat","6",-0.30, 1.05,-0.13,-0.32, 5,-0.17,-0.36666667,-0.25000000,"nathan","Nathan","Nathan","Nathan Gabriel de Souza Mendes","https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png","Coritiba",NA, 1, 3, 5,NA,NA, 4,NA,NA,NA, 17,NA,NA,NA,NA,NA, 1,NA,NA,NA
"692",113159,21, 275,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.63,NA,NA,"michel","Michel","Michel","Michel Augusto Modesto Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",111491,21, 294,"mei","6", 0.00, 1.30, 0.00, 2.90, 1, 2.50,NA,NA,"biel","Biel","Biel","Luiz Gabriel de Oliveira Fonseca","https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png","Coritiba",NA,NA, 2,NA,NA,NA, 2,NA,NA,NA,  5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",110013,21, 293,"mei","6", 0.00, 2.25, 0.00, 0.93, 3, 2.37,NA,NA,"bryan-garcia","Bryan García","B. García","Bryan Jahir García Realpe","https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png","Athlético-PR",NA,NA, 2, 2,NA, 2, 2,NA,NA,NA, 16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",113203,21, 280,"zag","7", 0.00, 3.48, 0.00, 2.00, 8, 4.58, 2.60000000, 1.00000000,"lomonaco","Lomónaco","Lomónaco","Kevin Lomónaco","https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png","Bragantino",NA, 1, 8, 8,NA,NA, 5,NA,NA,NA, 27,NA,NA, 2,NA,NA,NA,NA,NA,NA
"696",118758,21, 277,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"jair-cunha","Jair Cunha","J. Cunha","Jair Paula da Cunha Filho","https://s.glbimg.com/es/sde/f/2022/07/27/c0ca21ce2942942d0bf68a74cc8d121e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",111546,21, 354,"mei","6", 0.00, 2.00, 0.00, 0.00, 0, 2.63,NA,NA,"david","David","David","Antônio David Souza Araújo","https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",118747,21, 277,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"ed-carlos","Ed Carlos","E. Carlos","Ed Carlos de Arruda Amorim","https://s.glbimg.com/es/sde/f/2022/07/20/949544ef6ebc1bb5ae66d7b470f873de_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",110193,21, 262,"mei","7", 9.70, 6.23,-0.38, 3.32,17, 8.36,NA,NA,"lazaro","Lázaro","Lázaro","Lázaro Vinicius Marques","https://s.glbimg.com/es/sde/f/2022/04/25/2dc0aa7a19c39f28a56087c890c73b8f_FORMATO.png","Flamengo", 2, 2,12,14, 7, 7,11,NA, 3, 2, 53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",116589,21, 373,"zag","6",-0.50, 1.34,-0.66,-0.50, 1,-0.15,-0.50000000, 0.00000000,"lucas-gazal","Lucas Gazal","L. Gazal","Lucas Xavier Gazal","https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png","Atlético-GO",NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,  2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",110988,21, 373,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"breno","Breno","Breno","Breno Boeno","https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",109626,21, 293,"ata","6", 0.00, 3.00, 0.00, 0.00, 0, 3.76,NA,NA,"davi-araujo","Davi Araújo","D. Araújo","Davi Machado dos Santos Araújo","https://s.glbimg.com/es/sde/f/2020/08/29/b9c87f70ecb56043ef451bf7071e086e_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",109639,21, 280,"ata","6", 0.00, 3.22, 0.00, 2.14, 5, 0.93, 2.67500000, 0.00000000,"gabriel-novaes","Gabriel Novaes","G. Novaes","Gabriel Novaes Fernandes","https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png","Bragantino",NA, 1, 2, 3, 1,NA, 4,NA, 1, 2,  8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",110251,21, 293,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"gabriel-pereira","Gabriel Pereira","G. Pereira","Gabriel Roberto Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",106931,21, 294,"ata","6", 0.00, 3.41, 0.00, 1.68, 9, 4.80,NA,NA,"clayton","Clayton","Clayton","Clayton Fernandes Silva","https://s.glbimg.com/es/sde/f/2022/04/07/d77acac22c53adb29b02b378be525d67_FORMATO.png","Coritiba",NA, 1, 3,10, 3, 6,11, 1,NA, 5,  9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",109668,21, 263,"lat","6", 0.00, 6.10, 0.00, 3.46,14, 3.55, 3.46666667, 3.45000000,"hugo","Hugo","Hugo","Hugo Gonçalves Ferreira Neto","https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png","Botafogo",NA, 2,29,14, 2, 4,11,NA, 1,NA,113,NA,NA, 3,NA,NA, 1,NA,NA,NA
"707",117335,21, 266,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"gabryel-martins","Gabryel Martins","G. Martins","Gabryel da Silva Martins",NA,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",110264,21, 277,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"zabala","Zabala","Zabala","Leonardo Yassir Zabala Ceballos","https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",118774,21, 266,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"alexsander","Alexsander","Alexsander","Alexsander Christian Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/08/01/1333c379f1cc72c06a03cd6e6a9210be_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",110235,21, 263,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"vitinho","Vitinho","Vitinho","João Victor Vaz Lopes Pinto","https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",107109,21, 262,"mei","6", 1.30,10.11,-0.20, 3.74,15, 1.91, 3.06250000, 4.51428571,"gomes","Gomes","Gomes","João Victor Gomes da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png","Flamengo", 1, 3,37,27, 3, 5,30,NA,NA,NA, 48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",118411,21, 294,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"maicky","Maicky","Maicky","Maicky Henrique Galastri Gomes","https://s.glbimg.com/es/sde/f/2022/06/15/52696ca377b2326db2ebadb47b3e99dc_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",118800,21, 373,"gol","6", 0.00, 1.00, 0.00, 0.00, 0,-0.30,NA,NA,"leo","Léo","Léo","Leonardo Medeiros Guimarães Rosa","https://s.glbimg.com/es/sde/f/2022/08/06/abdc91192f20744b2b9a6198e8afa4bd_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",107344,21, 354,"mei","5", 0.00, 2.00, 0.00,-0.10, 1, 2.38,NA,NA,"leo-rafael","Léo Rafael","L. Rafael","Leonardo Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/391ea8c7f2467a1281a47b4ed2aee680_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",115246,21, 275,"mei","6", 0.00, 0.73, 0.00,-0.50, 2, 1.03,NA,NA,"naves","Naves","Naves","Kaiky Marques Naves","https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png","Palmeiras",NA,NA,NA, 3,NA,NA,NA,NA,NA,NA,  1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",118433,21, 286,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"weliton","Weliton","Weliton","Weliton Santos do Amaral","https://s.glbimg.com/es/sde/f/2022/06/17/dae18e18546eae48b0ece6166722711a_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",107044,21, 266,"ata","6", 0.00, 0.81, 0.00, 0.75, 4, 0.53, 1.75000000,-0.25000000,"alexandre-jesus","Alexandre Jesus","A. Jesus","Alexandre de Jesus Jeruzalem Júnior","https://s.glbimg.com/es/sde/f/2021/03/11/2cd0a3080b756150df221b41afd772f0_FORMATO.png","Fluminense",NA,NA, 3, 1,NA,NA, 1,NA,NA,NA,  8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",114790,21, 262,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.63,NA,NA,"cleiton","Cleiton","Cleiton","Cleiton Santana dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",115061,21, 285,"lat","6", 0.00, 0.82,-0.15, 0.67, 4, 0.04, 0.00000000, 0.90000000,"thauan-lara","Thauan Lara","T. Lara","Thauan Lara dos Santos","https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png","Internacional",NA, 1, 3, 5,NA, 1, 5,NA,NA,NA, 17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",107554,21, 294,"lat","6",-0.10, 3.76,-0.88, 2.77, 9, 0.30, 2.58000000, 3.00000000,"natanael","Natanael","Natanael","Natanael Moreira Milouski","https://s.glbimg.com/es/sde/f/2022/02/23/d16a948e2d2950b3b56d30d6433483a7_FORMATO.png","Coritiba", 1,NA,13, 3,NA,NA, 8,NA,NA,NA, 38,NA,NA, 1,NA,NA,NA,NA,NA,NA
"721",107416,21, 290,"mei","6", 1.60, 2.35, 0.25, 1.02,11, 1.43, 1.54000000, 0.58333333,"luan-dias","Luan Dias","L. Dias","Luan Dias da Silva","https://s.glbimg.com/es/sde/f/2021/06/15/5866621e0b65a2335910b7071eb0d81e_FORMATO.jpeg","Goiás",NA, 3,11, 8, 2, 1, 7,NA,NA, 1, 32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",107498,21, 266,"mei","7", 0.00, 6.99, 0.00, 3.82,17, 0.92,NA,NA,"andre","André","André","André Trindade da Costa Neto","https://s.glbimg.com/es/sde/f/2022/04/20/ab46ac470d67b794ba585f6150123037_FORMATO.png","Fluminense", 1, 6,42,20, 5, 6,29,NA, 1,NA, 77,NA,NA,NA,NA,NA, 1, 1,NA,NA
"723",107110,21, 280,"zag","3", 0.50, 8.37,-1.23, 4.43,16, 1.16,NA,NA,"natan","Natan","Natan","Natan Bernardo de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png","Bragantino", 1, 3,19, 9, 2, 3, 9, 1, 2, 1, 44,NA,NA, 5,NA,NA,NA,NA,NA,NA
"724",107516,21, 263,"mei","6", 0.00, 2.00, 0.00, 0.00, 0, 2.63,NA,NA,"enio","Ênio","Ênio","Sebastião Ênio Santos de Almeida","https://s.glbimg.com/es/sde/f/2022/02/21/ecd7af7a3462266c90eb1a66567aa95a_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",115100,21, 262,"mei","6", 0.00, 1.43, 0.00, 0.07, 4, 1.08, 0.23333333,-0.40000000,"matheus-franca","Matheus França","M. França","Matheus França de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png","Flamengo",NA,NA, 1, 3,NA, 1,NA,NA,NA,NA,  8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",114802,21, 293,"ata","7",19.30, 8.60, 2.63, 4.58,15,15.98,NA,NA,"vitor-roque","Vitor Roque","V. Roque","Vitor Hugo Roque Ferreira","https://s.glbimg.com/es/sde/f/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png","Athlético-PR",NA, 3,12,15, 7, 6,24, 1, 4, 3, 21, 4,NA,NA,NA,NA,NA,NA,NA,NA
"727",114892,21,1371,"lat","6", 0.00, 1.00, 0.00, 0.00, 0, 1.51,NA,NA,"caio-hila","Caio Hila","C. Hila","Caio César Amorim Hila","https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",114888,21, 280,"mei","6", 0.00, 2.00, 0.00, 0.00, 0, 2.63,NA,NA,"luciano","Luciano","Luciano","Luciano Silva Santos","https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
