"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FF","FS","PI","SG","I","CV","FD","FT","PC","G","PP","GC","DE","GS","PS","DP"
"458",102565,16,290,"mei","6",0,4,0,0,0,NA,"miguel-figueira","Miguel Figueira","M. Figueira","Miguel Ferreira Damasceno","https://s.glbimg.com/es/sde/f/2022/03/10/091756669981fb60d8c35b9e12479795_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",112368,16,294,"mei","6",0,1.99,0,1.5,7,NA,"bernardo","Bernardo","Bernardo","Bernardo Marcos Pinheiro Lemes","https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png","Coritiba",NA,1,8,8,3,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",115563,16,327,"mei","6",0,1.01,0,1.05,4,NA,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Henrique Santos de Souza","https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png","América-MG",NA,2,5,5,1,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",113061,16,294,"gol","7",2,1.73,-1.22,4,4,NA,"rafael-william","Rafael William","R. William","Rafael William Dias Pinheiro","https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png","Coritiba",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19,6,NA,NA
"462",114374,16,277,"lat","5",0,9.13,0,3.33,14,NA,"lucas-pires","Lucas Pires","L. Pires","Lucas Pires Silva","https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png","Santos",NA,1,28,12,7,8,196,4,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"463",110708,16,266,"gol","6",0,1,0,0,0,NA,"pedro-rangel","Pedro Rangel","P. Rangel","Pedro Felipe De Faria Rangel","https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",107226,16,356,"lat","6",0,3.12,0,1.85,2,NA,"vitor-ricardo","Vitor Ricardo","V. Ricardo","Vitor Ricardo Guerra Candido Wach","https://s.glbimg.com/es/sde/f/2022/02/25/f9c34555359e8b47ae00538231aa5bf8_FORMATO.png","Fortaleza",NA,1,5,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",116447,16,356,"mei","6",-0.2,3.86,-0.5,3.27,11,NA,"hercules","Hércules","Hércules","Hércules Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png","Fortaleza",NA,1,17,8,8,4,56,NA,1,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA
"466",110415,16,277,"ata","7",0,5.1,0,2.62,6,NA,"angelo","Ângelo","Ângelo","Ângelo Gabriel Borges Damaceno","https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png","Santos",1,3,4,6,4,10,22,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",38141,16,276,"zag","7",8.9,7.28,1.02,4.36,7,NA,"miranda","Miranda","Miranda","João Miranda de Souza Filho","https://s.glbimg.com/es/sde/f/2022/03/01/63cdbc67a76c583cd60a4368a8c9441e_FORMATO.png","São Paulo",NA,1,15,8,1,4,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",110607,16,1371,"mei","6",0,2.13,0,0.3,3,NA,"gabriel-pirani","Gabriel Pirani","G. Pirani","Gabriel Cordeiro Pirani","https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png","Cuiabá",NA,NA,NA,3,1,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",107248,16,290,"gol","6",0,1,0,0,0,NA,"luis-felype","Luis Felype","L. Felype","Luis Felype Carvalho Ramos","https://s.glbimg.com/es/sde/f/2022/03/10/b251b4e9204de7aa45d81f7726caf298_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",78850,16,276,"lat","5",5.9,4.79,1.06,1.54,12,NA,"reinaldo","Reinaldo","Reinaldo","Reinaldo Manoel da Silva","https://s.glbimg.com/es/sde/f/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png","São Paulo",1,2,3,10,5,5,110,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"471",80287,16,276,"ata","7",0,13.87,0,5.74,12,NA,"luciano","Luciano","Luciano","Luciano da Rocha Neves","https://s.glbimg.com/es/sde/f/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png","São Paulo",NA,3,11,7,10,11,41,NA,4,NA,9,NA,NA,5,NA,NA,NA,NA,1,NA
"472",117335,16,266,"ata","6",0,1,0,0,0,NA,"gabryel-martins","Gabryel Martins","G. Martins","Gabryel da Silva Martins",NA,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",116835,16,290,"ata","6",0,1,0,0,0,NA,"reginaldo","Reginaldo","Reginaldo","Reginaldo dos Santos Moreira","https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",110727,16,282,"mei","6",12,8.08,2.16,5.58,13,NA,"rubens","Rubens","Rubens","Rubens Antônio Dias","https://s.glbimg.com/es/sde/f/2022/02/27/ff3b3e061076be1ac8780a1fb32377ae_FORMATO.png","Atlético-MG",NA,2,48,19,9,11,59,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,NA
"475",108787,16,314,"zag","6",0,1,0,0,0,NA,"felipe-camargo","Felipe Camargo","F. Camargo","Felipe Camargo de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",116083,16,286,"gol","6",0,1,0,0,0,NA,"arthur","Arthur","Arthur","Arthur de Bem Ribas","https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",112734,16,263,"ata","6",0,0.76,0,0.5,2,NA,"daniel-cruz","Daniel Cruz","D. Cruz","Daniel dos Santos da Cruz","https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png","Botafogo",NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",111332,16,286,"mei","5",0,1,0,0,0,NA,"kelvi","Kelvi","Kelvi","Kelvi Chiesa Gomes","https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",91422,16,286,"gol","7",-1,3.63,-0.43,2.49,15,NA,"cesar","César","César","César Augusto Soares dos Reis Ribela","https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png","Juventude",NA,1,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,46,26,NA,1
"480",111637,16,277,"zag","6",0,4.58,0,1,1,NA,"kaiky","Kaiky","Kaiky","Kaiky Fernandes Melo","https://s.glbimg.com/es/sde/f/2022/03/03/9bf3a0809a51d2c429254d36553a45f4_FORMATO.png","Santos",NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",86508,16,276,"gol","7",7,8.1,0.95,3.09,16,NA,"jandrei","Jandrei","Jandrei","Jandrei Chitolina Carniel","https://s.glbimg.com/es/sde/f/2022/03/01/aea40f3f23e91096dde97a5b7a877640_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,44,16,NA,NA
"482",109389,16,264,"zag","7",5.1,8.29,0.17,4.98,13,NA,"raul-gustavo","Raul Gustavo","R. Gustavo","Raul Gustavo Pereira Bicalho","https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png","Corinthians",NA,1,21,9,2,13,69,7,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"483",110988,16,373,"gol","6",0,1,0,0,0,NA,"breno","Breno","Breno","Breno Boeno","https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",85626,16,276,"zag","7",0,4.68,0,1.47,13,NA,"leo","Léo","Léo","Leonardo Pinheiro da Conceição","https://s.glbimg.com/es/sde/f/2022/03/01/7be60e39236cf34421178ed1ea9b2145_FORMATO.png","São Paulo",NA,3,10,14,3,7,66,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",97908,16,263,"mei","6",1.1,6.88,-0.25,3.04,13,NA,"luis-oyama","Luís Oyama","L. Oyama","Luís Felipe Oyama","https://s.glbimg.com/es/sde/f/2022/03/25/268b1a146aebc4fb25bbcc38654f08b0_FORMATO.png","Botafogo",NA,1,32,16,6,18,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",81845,16,276,"mei","5",0,9.04,0,3.54,8,NA,"alisson","Alisson","Alisson","Alisson Euler de Freitas Castro","https://s.glbimg.com/es/sde/f/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png","São Paulo",2,4,13,11,3,10,34,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",111791,16,280,"zag","6",0,2,0,0,0,NA,"henrique-halls","Henrique Halls","H. Halls","Henrique Halls Rocha da Silva","https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",110775,16,294,"gol","6",0,1,0,0,0,NA,"marcao","Marcão","Marcão","Marco Antônio Amorim de Oliveira Montes","https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",110270,16,264,"mei","6",0,9.2,0,4.36,13,NA,"gustavo-mantuan","Gustavo Mantuan","G. Mantuan","Gustavo Mantuan","https://s.glbimg.com/es/sde/f/2022/04/27/2c3ae2702f210eac7385bab6aba01fda_FORMATO.png","Corinthians",1,NA,20,7,5,9,72,NA,3,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA
"490",110698,16,293,"gol","6",0,1,0,0,0,NA,"mycael","Mycael","Mycael","Mycael Pontes Moreira","https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",95466,16,276,"lat","7",4.5,4.4,0.64,3.52,11,NA,"igor-vinicius","Igor Vinícius","I. Vinícius","Igor Vinícius de Souza","https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png","São Paulo",1,2,18,8,2,7,48,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",110624,16,275,"gol","6",0,1,0,0,0,NA,"mateus","Mateus","Mateus","Mateus Oliveira Mendes","https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",107179,16,264,"gol","6",0,2.53,0,0.5,2,NA,"matheus-donelli","Matheus Donelli","M. Donelli","Matheus Planelles Donelli","https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA
"494",91521,16,276,"ata","6",0.2,6.08,-0.14,1.4,15,NA,"eder","Eder","Eder","Eder Citadin Martins","https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png","São Paulo",NA,2,6,5,4,9,21,NA,4,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA
"495",103996,16,277,"mei","6",1.7,3.13,-0.22,2.64,7,NA,"bruno-oliveira","Bruno Oliveira","B. Oliveira","Bruno Felipe Oliveira","https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png","Santos",1,2,5,4,2,8,27,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"496",98976,16,276,"mei","6",0,3.49,0,1.36,5,NA,"gabriel","Gabriel","Gabriel","Gabriel Neves Perdomo","https://s.glbimg.com/es/sde/f/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png","São Paulo",NA,3,11,8,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",113687,16,264,"mei","7",3.9,6.06,0.27,3.3,14,NA,"du-queiroz","Du Queiroz","D. Queiroz","Eduardo Santos Queiroz","https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png","Corinthians",2,1,35,31,8,5,68,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",111408,16,264,"ata","6",0,1.47,0,0.27,3,NA,"felipe-augusto","Felipe Augusto","F. Augusto","Felipe Augusto da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png","Corinthians",NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",101728,16,276,"zag","7",0,6.02,0,1.98,13,NA,"diego","Diego","Diego","Diego Henrique Costa Barbosa","https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png","São Paulo",NA,6,28,25,2,4,70,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"500",107740,16,285,"gol","6",0,1,0,0,0,NA,"emerson-junior","Emerson Júnior","E. Júnior","Emerson Fabiano Kerber Júnior","https://s.glbimg.com/es/sde/f/2022/04/02/65dc75cb5a8699174a8884a44bdf09a4_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",111682,16,264,"mei","6",4,8.06,0.61,4.32,12,NA,"adson","Adson","Adson","Adson Ferreira Soares","https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png","Corinthians",NA,1,29,10,4,10,55,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA
"502",110602,16,277,"gol","6",0,1,0,0,0,NA,"paulo-mazoti","Paulo Mazoti","P. Mazoti","Paulo Mazoti Azevedo","https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",100084,16,276,"mei","7",2.1,5.65,0.26,1.73,14,NA,"igor-gomes","Igor Gomes","I. Gomes","Igor Silveira Gomes","https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png","São Paulo",1,3,21,26,5,16,89,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",83433,16,276,"mei","7",6.7,9.15,0.88,4.31,12,NA,"patrick","Patrick","Patrick","Patrick Bezerra do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/01/6ebefc2dde70dd404af0145a962b55d4_FORMATO.png","São Paulo",1,2,24,12,5,16,56,NA,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA
"505",106824,16,276,"lat","7",8.5,10.18,1.04,3.57,14,NA,"welington","Welington ","Welington ","Welington Damascena Santos","https://s.glbimg.com/es/sde/f/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png","São Paulo",2,1,20,9,2,9,100,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",110251,16,293,"gol","6",0,1,0,0,0,NA,"gabriel-pereira","Gabriel Pereira","G. Pereira","Gabriel Roberto Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",104329,16,314,"gol","6",0,1,0,0,0,NA,"joao","João","João","João Vitor de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",106540,16,1371,"gol","6",0,1,0,0,0,NA,"capellari","Capellari","Capellari","Eduardo Fraga Capellari","https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",94787,16,356,"lat","6",0,2.51,0,1.47,7,NA,"landazuri","Landázuri","Landázuri","Anthony Rigoberto Landázuri Estacio","https://s.glbimg.com/es/sde/f/2022/02/25/99227769c8cf1b0aba013765d0f00f85_FORMATO.png","Fortaleza",NA,1,9,16,NA,5,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"510",95058,16,286,"lat","2",6,5.72,-0.79,7.47,6,NA,"moraes","Moraes","Moraes","Onitlasi Júnior de Moraes Rodrigues","https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png","Juventude",1,1,17,2,2,7,56,2,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA
"511",95352,16,293,"lat","6",2.7,6.09,-0.44,5.42,6,NA,"orejuela","Orejuela","Orejuela","Luis Manuel Orejuela García","https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png","Athlético-PR",NA,1,14,6,NA,10,45,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"512",87242,16,285,"ata","7",0.2,5.08,-0.35,3.44,13,NA,"carlos-de-pena","Carlos de Pena","C. Pena","Carlos María de Pena Bonino","https://s.glbimg.com/es/sde/f/2022/04/02/d2010e9182e074fe4a26c1c6d39304dc_FORMATO.png","Internacional",2,4,20,13,10,7,160,NA,NA,NA,6,NA,NA,2,NA,NA,NA,NA,NA,NA
"513",103777,16,275,"mei","6",0,1.72,0,1.2,1,NA,"pedro-bicalho","Pedro Bicalho","P. Bicalho","Pedro Henrique Rodrigues Bicalho","https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg","Palmeiras",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",116137,16,276,"lat","6",5.9,3.28,0.28,5.9,1,NA,"joao-moreira","João Moreira","J. Moreira","João Moreira Sanmartin Souza","https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png","São Paulo",NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",104017,16,280,"gol","6",0,2,0,0,0,NA,"maycon","Maycon","Maycon","Maycon Cleiton de Paula Azevedo","https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",109341,16,356,"mei","6",0,1,0,0,0,NA,"sammuel","Sammuel","Sammuel","Sammuel Queiroz de Freitas","https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",104084,16,264,"gol","6",0,1,0,0,0,NA,"carlos-miguel","Carlos Miguel","C. Miguel","Carlos Miguel dos Santos Pereira","https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",110517,16,276,"mei","6",0,3.87,0,2,5,NA,"andres","Andrés","Andrés","Andrés Felipe Colorado Sánchez","https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png","São Paulo",NA,NA,10,7,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",62130,16,286,"lat","2",0,1.46,0,0.5,10,NA,"william-matheus","William Matheus","W. Matheus","William Matheus da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/88174fca01439ff40caf28ad081a8fa6_FORMATO.png","Juventude",NA,4,8,10,3,6,64,1,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA
"520",106822,16,276,"mei","7",0,6.93,0,3.45,13,NA,"rodrigo-nestor","Rodrigo Nestor","R. Nestor","Rodrigo Nestor Bertalia","https://s.glbimg.com/es/sde/f/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png","São Paulo",NA,3,24,21,15,10,78,NA,1,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA
"521",115998,16,327,"ata","6",0,1,0,0,0,NA,"adyson","Adyson","Adyson","Adyson do Nascimento Soares","https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",114892,16,1371,"lat","6",0,1,0,0,0,NA,"caio-hila","Caio Hila","C. Hila","Caio César Amorim Hila","https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",93716,16,286,"lat","7",8.8,5.63,1.12,2.88,11,NA,"paulo-henrique","Paulo Henrique","P. Henrique","Paulo Henrique de Oliveira Alves","https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png","Juventude",NA,1,15,8,1,5,42,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"524",104080,16,354,"gol","6",0,1,0,0,0,NA,"andre","André","André","André Luiz Ribeiro da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",89435,16,277,"ata","6",0,4.17,0,2.41,10,NA,"bryan-angulo","Bryan Angulo","B. Angulo","Brayan Dennis Angulo Tenorio","https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png","Santos",1,NA,4,1,2,4,22,NA,2,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA
"526",109246,16,327,"ata","6",0,0.73,0,-0.2,2,NA,"kawe","Kawê","Kawê","Kawê Ferreira Godoy Viana","https://s.glbimg.com/es/sde/f/2022/02/25/efdddc1fdc3efbb2f4b53cd0d9db2f60_FORMATO.png","América-MG",NA,NA,NA,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",98289,16,373,"ata","6",2.3,5.11,-0.2,2.61,16,NA,"churin","Churín","Churín","Diego Churín Puyo","https://s.glbimg.com/es/sde/f/2022/04/07/9a194b1a94b42ab9128ae5de58f877b1_FORMATO.png","Atlético-GO",NA,2,14,15,11,19,73,NA,2,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA
"528",89150,16,286,"mei","2",6.5,4.58,0.92,2.45,11,NA,"jean","Jean","Jean","Jean Carlos de Souza Irmer","https://s.glbimg.com/es/sde/f/2022/04/02/6414b12330ce3b868c7e9b91a6289866_FORMATO.png","Juventude",NA,3,23,14,4,7,37,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",109563,16,1371,"zag","6",10.8,4.89,0.85,6.97,4,NA,"joaquim","Joaquim","Joaquim","Joaquim Henrique Pereira Silva","https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png","Cuiabá",NA,NA,6,1,2,5,11,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"530",69141,16,286,"ata","7",12.9,6.78,1.87,2.22,11,NA,"ricardo-bueno","Ricardo Bueno","R. Bueno","Ricardo Bueno da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png","Juventude",NA,2,6,7,3,19,34,NA,4,NA,1,1,NA,1,NA,NA,NA,NA,1,NA
"531",71691,16,286,"ata","7",0.7,8.67,0.01,3.75,11,NA,"oscar-ruiz","Óscar Ruíz","Ã. Ruíz","Óscar Ramón Ruiz Roa","https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png","Juventude",NA,1,7,3,5,9,40,NA,3,NA,2,1,NA,3,NA,NA,NA,NA,1,NA
"532",104219,16,290,"lat","6",0,3,0,0,0,NA,"douglas-silva","Douglas Silva","D. Silva","Douglas da Silva Santos","https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
