"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.gato_mestre.media_minutos_jogados","atletas.gato_mestre.minutos_jogados","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DE","DP","DS","FS","GS","SG","CA","PC","A","FC","FD","FF","PI","FT","G","I","PS","PP","CV","GC"
"58", 78893,23, 263,"gol","6", 0.00, 2.21, 0.00, 0.00, 1, 0.68,NA,NA,105.00000000,105.00000000,"douglas-borges","Douglas Borges","D. Borges","Douglas Borges","https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png","Botafogo", 1,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59", 71684,23, 275,"zag","7", 3.10,15.37,-0.36, 6.98,17, 4.40,  7.08000000,  6.81428571, 99.00000000, 98.00000000,"gustavo-gomez","Gustavo Gómez","G. Gómez","Gustavo Raúl Gómez Portillo","https://s.glbimg.com/es/sde/f/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png","Palmeiras",NA,NA,26,12,NA, 7, 5, 1,NA,17, 3, 6, 66,NA, 7, 4,NA,NA,NA,NA
"60", 93790,23, 373,"mei","7",-0.60, 7.17,-0.19, 3.60,22, 0.13,  5.10833333,  1.79000000, 89.00000000, 69.00000000,"marlon-freitas","Marlon Freitas","M. Freitas","Marlon Rodrigues Freitas","https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png","Atlético-GO",NA,NA,44, 2,NA,NA, 2,NA, 3,13, 5, 8,159, 1, 3, 2,NA, 1,NA, 1
"61", 50879,23, 293,"mei","6", 0.00, 4.03, 0.00, 0.58, 4, 2.94,NA,NA, 32.00000000, 49.00000000,"marlos","Marlos","Marlos","Marlos Romero Bonfim","https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png","Athlético-PR",NA,NA, 1, 2,NA,NA,NA,NA,NA,NA, 1,NA, 11,NA,NA,NA,NA,NA,NA,NA
"62", 60795,23, 373,"gol","7", 7.00, 4.62,-0.06, 7.17, 3, 6.08,  6.25000000,  9.00000000,100.00000000,103.00000000,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",19,NA,NA, 1, 2, 1, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63", 62114,23, 285,"mei","6", 0.00, 4.33, 0.00, 1.89,10, 2.62,  1.30000000,  2.50000000, 50.00000000, 50.00000000,"taison","Taison","Taison","Taison Barcellos Freda","https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png","Internacional",NA,NA, 7,13,NA,NA, 4,NA, 1, 5, 3, 5, 28,NA,NA, 2,NA,NA,NA,NA
"64", 86629,23, 373,"lat","6", 4.30, 3.52, 0.71, 1.13,13, 3.76,  1.25000000,  0.94000000, 36.00000000,103.00000000,"arthur-henrique","Arthur Henrique","A. Henrique","Arthur Henrique Peixoto Santos","https://s.glbimg.com/es/sde/f/2022/03/03/ac8a8dbf454accfda9793bed640e7799_FORMATO.png","Atlético-GO",NA,NA,13, 5,NA, 1,NA,NA,NA, 6,NA,NA, 36,NA,NA,NA,NA,NA, 1,NA
"65", 91101,23, 373,"gol","5", 0.00, 4.93, 0.00, 2.78,18,-0.38,  1.94444444,  3.63333333, 98.00000000,103.00000000,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",66,NA, 1, 2,27, 2, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66", 71162,23, 354,"mei","7", 0.70, 4.56,-0.29, 2.72,17, 0.94,  2.56250000,  2.85555556, 87.00000000,108.00000000,"vina","Vina","Vina","Vinícius Goes Barbosa de Souza","https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png","Ceará",NA,NA, 8,27,NA,NA, 2,NA, 1, 5, 8,17,162, 3, 1, 4, 1,NA, 1,NA
"67",100079,23, 282,"mei","7", 7.50,13.76, 0.00, 7.08,11, 7.84,  5.18333333,  9.36000000, 79.00000000, 98.00000000,"zaracho","Zaracho","Zaracho","Federico Matías Javier Zaracho","https://s.glbimg.com/es/sde/f/2022/07/15/2298d241c4ec2d5e60d0b370bba36921_FORMATO.png","Atlético-MG",NA,NA,36,11,NA,NA,NA,NA, 1,17, 5, 8, 51, 2, 2,NA,NA,NA,NA,NA
"68", 98909,23, 293,"ata","7", 3.00, 7.69, 0.33, 3.59,18, 3.32,  4.46666667,  2.70000000, 62.00000000, 65.00000000,"cuello","Cuello","Cuello","Tomás Esteban Cuello","https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png","Athlético-PR",NA,NA,28,22,NA,NA, 3,NA, 2,15, 6,17,109,NA, 1, 5,NA,NA,NA,NA
"69", 85315,23, 264,"mei","6", 0.00, 5.38, 0.00, 2.38,14, 1.17,  2.72000000,  2.20000000, 55.00000000, 82.00000000,"cantillo","Cantillo","Cantillo","Víctor Danilo Cantillo Jiménez","https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png","Corinthians",NA,NA,26,19,NA,NA,NA,NA,NA, 8,NA, 1, 57,NA,NA,NA,NA,NA,NA,NA
"70",110506,23, 275,"tec","7", 4.24,13.51, 0.09, 6.19,22, 4.89,NA,NA,NA,NA,"abel-ferreira","Abel Ferreira","A. Ferreira","Abel Fernando Moreira Ferreira","https://s.glbimg.com/es/sde/f/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71", 69705,23, 276,"mei","6",-1.00, 5.77,-0.23, 3.09,10,-0.07,  2.46000000,  3.72000000, 55.00000000, 67.00000000,"nikao","Nikão","Nikão","Maycon Vinícius Ferreira da Cruz","https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png","São Paulo",NA,NA, 3,12,NA,NA, 2,NA,NA, 2, 2, 4, 54,NA, 3, 3,NA,NA,NA,NA
"72",102878,23, 293,"mei","7", 1.80, 9.45, 0.12, 4.85,18, 2.72,  7.17777778,  2.48888889, 66.00000000, 65.00000000,"terans","Terans","Terans","Miguel David Terans Pérez  ","https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png","Athlético-PR",NA,NA, 8, 8,NA,NA, 3,NA, 2,17,11,20,123, 1, 7, 4,NA, 1,NA,NA
"73", 98484,23, 263,"zag","6", 0.00, 4.04, 0.00, 2.53,15, 1.56,NA,NA, 94.00000000, 97.00000000,"kanu","Kanu","Kanu","Victor Hugo Soares dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png","Botafogo",NA,NA,20,11,NA, 3, 3,NA,NA,13, 2, 4, 53,NA,NA,NA,NA,NA,NA,NA
"74", 97133,23, 373,"lat","7", 0.00, 7.58, 0.00, 3.18, 9, 7.92,  3.74000000,  2.47500000, 87.00000000, 79.00000000,"dudu","Dudu","Dudu","Luís Eduardo Marques dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b0bce50f61a2478463da6058f9be7677_FORMATO.png","Atlético-GO",NA,NA,19, 6,NA, 1, 1,NA, 1, 8,NA, 4, 68,NA,NA, 2,NA,NA,NA,NA
"75", 94916,23, 282,"mei","7", 6.00,12.54,-0.07, 5.27,19, 6.36,  6.53000000,  3.88888889, 77.00000000, 70.00000000,"nacho-fernandez","Nacho Fernández","N. Fernández","Ignacio Martín Fernández","https://s.glbimg.com/es/sde/f/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png","Atlético-MG",NA,NA,33,34,NA,NA, 4,NA, 5,10,14,11,158,NA, 2, 1,NA,NA,NA,NA
"76", 79631,23, 266,"ata","7", 4.10,13.93, 0.66, 6.41,23, 4.71, 10.25833333,  2.21818182, 85.00000000, 80.00000000,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense",NA,NA, 2, 9,NA,NA,NA,NA, 2,18,19,19, 75, 1,13,15,NA,NA,NA,NA
"77", 72580,23, 327,"gol","7", 7.00, 7.49, 0.23, 5.27,10, 6.36,  4.04000000,  6.50000000, 96.00000000, 96.00000000,"matheus-cavichioli","Matheus Cavichioli","M. Cavichioli","Matheus Fernando Cavichioli","https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png","América-MG",41,NA, 1, 1,10, 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",100943,23, 327,"zag","6", 0.00, 4.57, 0.00, 2.13,16, 4.63,  2.47500000,  1.78750000, 70.00000000, 23.00000000,"conti","Conti","Conti","Germán Andrés Conti","https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png","América-MG",NA,NA,14, 2,NA, 4, 1,NA,NA,10,NA, 6, 45,NA,NA,NA,NA,NA,NA,NA
"79", 79113,23, 263,"zag","7", 0.10, 8.44,-1.06, 4.98,16, 0.99,  6.12500000,  3.83750000, 96.00000000, 98.00000000,"victor-cuesta","Víctor Cuesta","V. Cuesta","Víctor Leandro Cuesta","https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png","Botafogo",NA,NA,42, 3,NA, 4, 4,NA, 1,19, 1, 3, 70,NA, 2, 1,NA,NA,NA,NA
"80", 38398,23, 264,"mei","7",-0.10, 6.40,-0.97, 3.17,14, 0.67,  2.75714286,  3.58571429, 65.00000000, 35.00000000,"renato-augusto","Renato Augusto","R. Augusto","Renato Soares de Oliveira Augusto","https://s.glbimg.com/es/sde/f/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png","Corinthians",NA,NA,22,12,NA,NA,NA,NA, 1,10, 5, 6, 87,NA, 1, 1,NA,NA,NA,NA
"81", 72524,23, 290,"ata","6",-0.50, 4.46,-0.27, 2.54,16, 0.11,  5.57142857,  0.17777778, 45.00000000, 10.00000000,"nicolas","Nicolas","Nicolas","Nicolas Godinho Johann","https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png","Goiás",NA,NA, 4,17,NA,NA,NA,NA, 1,19, 3, 8, 54,NA, 3, 6,NA,NA,NA,NA
"82", 97453,23, 327,"gol","5", 0.00, 3.00, 0.00, 0.00, 0, 3.71,NA,NA,NA,NA,"jori","Jori","Jori","Joriwinnyson Santos dos Anjos Rodrigues","https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",109497,23, 277,"ata","3", 0.80,12.27,-0.09, 5.62,20, 2.06,  6.48181818,  4.56666667, 88.00000000, 99.00000000,"marcos-leonardo","Marcos Leonardo","M. Leonardo","Marcos Leonardo Santos Almeida","https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png","Santos",NA,NA, 7,53,NA,NA, 6,NA, 1,24,15,23, 52,NA, 7,15,NA,NA,NA,NA
"84", 95220,23, 373,"lat","7", 0.00, 4.85, 0.00, 1.99,22, 5.93,  1.31818182,  2.65454545, 79.00000000,100.00000000,"jefferson","Jefferson","Jefferson","Jefferson Junio Antônio da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png","Atlético-GO",NA,NA,18,16,NA, 3, 2,NA, 1,20, 2, 9,155,NA, 1,NA,NA,NA,NA,NA
"85", 50645,23, 327,"lat","6", 0.00, 4.00, 0.00, 0.00, 0, 4.86,NA,NA,NA,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo Santos Oliveira","https://s.glbimg.com/es/sde/f/2022/08/16/763e722867751c09a3568b9a8117bb29_FORMATO.jpeg","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86", 68952,23, 262,"ata","7", 3.30, 7.67,-2.89, 5.78,13, 4.03, 11.04000000,  2.08888889, 55.00000000, 71.00000000,"marinho","Marinho","Marinho","Mário Sérgio Santos Costa","https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png","Flamengo",NA,NA,10,37,NA,NA, 4,NA, 4,14, 5,14, 55, 1, 2,NA, 1,NA,NA,NA
"87", 60969,23, 327,"lat","7",-1.80, 5.77,-0.97, 2.19,21,-0.76,  2.95000000,  1.51818182, 75.00000000, 96.00000000,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",NA,NA,32,19,NA, 4, 4,NA,NA,23, 5, 5,204,NA,NA, 4,NA,NA,NA,NA
"88", 89898,23, 264,"ata","7", 0.80,13.39, 0.37, 3.98,20, 2.13,  4.98888889,  3.16363636, 74.00000000, 49.00000000,"roger-guedes","Róger Guedes","R. Guedes","Róger Krug Guedes","https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png","Corinthians",NA,NA, 1,29,NA,NA, 4,NA, 1,10,11,18, 89,NA, 6, 7,NA,NA,NA,NA
"89", 95799,23, 280,"ata","7", 1.60, 8.27, 0.30, 5.24,18, 2.14,  5.57777778,  4.88888889, 87.00000000,108.00000000,"artur","Artur","Artur","Artur Victor Guimarães","https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png","Bragantino",NA,NA,21,23,NA,NA,NA,NA, 4, 8,13,16,151, 1, 3, 4,NA,NA,NA,NA
"90", 69102,23, 282,"ata","6", 0.00, 7.49, 0.00, 3.09,14, 2.63,  2.01428571,  4.14285714, 50.00000000, 63.00000000,"vargas","Vargas","Vargas","Eduardo Jesús Vargas Rojas","https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png","Atlético-MG",NA,NA, 9, 8,NA,NA, 1,NA, 2, 9, 7,12, 38,NA, 1, 2,NA,NA,NA,NA
"91", 71602,23, 327,"lat","6", 0.00, 3.40, 0.00, 2.32, 6, 2.79,NA,NA, 62.00000000, 18.00000000,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",NA,NA, 9,NA,NA, 1,NA,NA,NA, 3, 1, 2, 38,NA,NA,NA,NA,NA,NA,NA
"92", 38279,23, 327,"ata","6", 0.10, 4.10,-0.32, 0.41,10, 0.62,  0.78333333, -0.15000000, 37.00000000, 11.00000000,"wellington-paulista","Wellington Paulista","W. Paulista","Wellington Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png","América-MG",NA,NA, 1, 5,NA,NA, 1,NA,NA, 6,NA, 3, 19, 1,NA, 3,NA,NA,NA,NA
"93", 90031,23, 354,"ata","7", 0.90,12.56, 0.06, 6.40,18, 1.72,  4.31250000,  7.44000000, 82.00000000, 48.00000000,"mendoza","Mendoza","Mendoza","John Stiven Mendoza Valencia","https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png","Ceará",NA,NA, 9,43,NA,NA, 4,NA,NA,17,15,16,101,NA, 9, 8,NA,NA,NA,NA
"94", 82792,23, 280,"tec","7", 2.54,11.09, 0.21, 4.58,22, 3.29,NA,NA,NA,NA,"mauricio-barbieri","Maurício Barbieri","M. Barbieri","Maurício Nogueira Barbieri","https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95", 86388,23, 327,"mei","6",-0.10, 7.81,-0.07, 3.19,14, 0.73,  2.25714286,  4.10000000, 73.00000000, 13.00000000,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",NA,NA,24,28,NA,NA,NA,NA, 1,25, 2, 5, 72,NA, 1,NA,NA,NA, 1,NA
"96", 60825,23, 327,"ata","7", 0.20, 5.86, 0.12, 2.27,22, 0.69,  2.88181818,  1.65454545, 68.00000000, 85.00000000,"felipe-azevedo","Felipe Azevedo","F. Azevedo","Felipe Azevedo dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png","América-MG",NA,NA,20,16,NA,NA, 1,NA,NA,23, 6,12,118,NA, 3, 2,NA,NA, 1,NA
"97",104754,23, 356,"tec","7", 6.41, 8.89, 0.06, 4.22,22, 6.16,NA,NA,NA,NA,"juan-vojvoda","Juan Vojvoda","J. Vojvoda","Juan Pablo Vojvoda Rizzo","https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98", 68773,23, 327,"ata","7", 9.00, 4.92, 1.34, 3.05,16, 7.74,  4.10000000,  2.00000000, 55.00000000, 85.00000000,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",NA,NA,11, 6,NA,NA, 3,NA,NA,16, 9, 9, 39, 1, 3, 7,NA,NA,NA,NA
"99", 95662,23, 327,"mei","7", 0.60, 2.57,-0.60, 1.26,20, 0.81,  1.48888889,  1.08181818, 86.00000000, 85.00000000,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",NA,NA,20, 5,NA,NA, 2,NA,NA,20, 6, 9,106, 1,NA,NA,NA,NA,NA,NA
"100", 71680,23, 327,"lat","6", 0.00, 6.19, 0.00, 3.73,15, 7.27,  3.25000000,  4.68000000, 53.00000000, 82.00000000,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",NA,NA,18,NA,NA, 6, 1,NA, 1,13, 2, 3, 85,NA, 1, 1,NA,NA,NA,NA
"101", 93886,23, 327,"mei","6", 1.40, 1.84,-0.25, 2.24,14, 1.31,  3.98333333,  0.92500000, 50.00000000, 33.00000000,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",NA,NA,20,17,NA,NA, 2,NA, 1,12, 3, 5, 51,NA,NA, 1,NA,NA, 1,NA
"102", 94067,23, 293,"mei","6", 0.00, 3.99, 0.00, 1.90,11, 2.67,  1.42500000,  2.15714286, 54.00000000, 21.00000000,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",NA,NA,17, 4,NA,NA, 2,NA,NA,10, 4, 1, 22,NA,NA,NA,NA,NA,NA,NA
"103", 89224,23, 263,"mei","6", 0.00, 2.59, 0.00, 2.40, 2, 3.40,NA,NA, 18.00000000, 16.00000000,"barreto","Barreto","Barreto","Gustavo Bonatto Barreto","https://s.glbimg.com/es/sde/f/2022/02/21/4f55cd58dba618d9c58695edc5507fcc_FORMATO.png","Botafogo",NA,NA, 4, 1,NA,NA,NA,NA,NA, 1,NA,NA,  2,NA,NA,NA,NA,NA,NA,NA
"104", 91151,23, 327,"ata","6",-0.10, 8.32,-0.37, 4.27,16, 0.83,  4.94444444,  3.40000000, 63.00000000, 11.00000000,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",NA,NA,20,34,NA,NA, 3,NA, 2,16, 6,11, 97, 1, 2, 2,NA,NA,NA,NA
"105",105608,23, 327,"mei","6", 0.00, 1.72, 0.00, 1.55, 2, 1.83,NA,NA, 16.00000000, 21.00000000,"flavio","Flávio","Flávio","Luiz Flávio Silvério Silva","https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png","América-MG",NA,NA, 2, 1,NA,NA,NA,NA,NA, 1,NA, 1,  3,NA,NA,NA,NA,NA,NA,NA
"106", 80076,23, 354,"ata","7", 9.60, 5.65, 1.21, 2.14,12, 8.31,  2.00000000,  2.28333333, 45.00000000, 40.00000000,"ze-roberto","Zé Roberto","Z. Roberto","José Roberto Assunção de Araújo Filho","https://s.glbimg.com/es/sde/f/2022/02/22/d2d6e5f9f0b8f9299ec51823ad4791c8_FORMATO.png","Ceará",NA,NA, 4,16,NA,NA, 3,NA, 1,10, 3, 4, 17,NA, 1, 2, 1,NA,NA,NA
"107", 86143,23, 373,"zag","7", 0.00, 2.29,-0.72, 0.92,14, 0.28,  1.28571429,  0.55714286, 95.00000000, 53.00000000,"wanderson","Wanderson","Wanderson","Wanderson Santos Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/e4318c57015f1d5169d4e83fc7af4813_FORMATO.png","Atlético-GO",NA,NA, 5, 4,NA, 2,NA,NA,NA,11,NA, 2, 34,NA,NA,NA,NA,NA,NA,NA
"108", 80079,23, 327,"gol","6", 0.00, 2.61, 0.00, 6.00, 1, 4.66,NA,NA, 99.00000000, 99.00000000,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG", 7,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109", 91203,23, 327,"zag","7",-0.10, 3.44,-0.83, 2.46,20, 0.18,  2.56363636,  2.32222222, 97.00000000, 96.00000000,"eder","Éder","Éder","Éder Ferreira Graminho","https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png","América-MG",NA,NA,22, 4,NA, 6, 4,NA, 2,27, 2, 1, 74,NA,NA,NA,NA,NA,NA, 1
"110", 88087,23, 373,"zag","5", 0.00, 3.94, 0.00, 1.48,14, 1.95,NA,NA, 98.00000000, 99.00000000,"ramon-menezes","Ramon Menezes","R. Menezes","Ramon Menezes Roma","https://s.glbimg.com/es/sde/f/2022/03/03/addba459fcb5f0a6de801f763b1f8375_FORMATO.png","Atlético-GO",NA,NA, 9,NA,NA, 2, 2,NA,NA,10, 3, 2, 33, 1,NA,NA,NA,NA,NA,NA
"111", 82381,23, 327,"mei","7", 2.40, 6.01,-0.55, 2.27,21, 2.73,  3.19000000,  1.40909091, 95.00000000, 96.00000000,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",NA,NA,37,19,NA,NA, 2, 1, 1,12, 3, 5,132,NA,NA, 3, 1,NA,NA,NA
"112",108201,23, 327,"mei","6", 0.00, 2.39, 0.00, 1.60, 8, 0.50,NA,NA, 45.00000000, 11.00000000,"gustavo","Gustavo","Gustavo","Gustavo César Mendonça Gravino","https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png","América-MG",NA,NA,10,11,NA,NA, 2,NA,NA, 7, 1, 2, 34,NA,NA,NA,NA,NA,NA,NA
"113", 87225,23, 293,"zag","7", 2.70, 8.02, 0.40, 4.31,18, 3.05,  4.64444444,  3.98888889, 91.00000000, 96.00000000,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Ribeiro Gonçalves","https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png","Athlético-PR",NA,NA,44,18,NA, 6, 5,NA,NA,15, 4, 1,102,NA,NA,NA,NA,NA,NA,NA
"114", 97062,23, 327,"mei","6", 0.00, 4.86, 0.00, 2.05,11, 1.55,  3.08000000,  1.18333333, 34.00000000, 19.00000000,"juan-ramirez","Juan Ramírez","J. Ramírez","Juan Pablo Ramírez Velásquez","https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png","América-MG",NA,NA, 5,10,NA,NA, 2,NA, 1, 9, 2, 4, 23,NA, 1, 1,NA,NA,NA,NA
"115", 99440,23, 373,"mei","7", 3.10, 7.12, 0.62, 3.19,19, 3.21,  3.87777778,  2.56000000, 72.00000000, 34.00000000,"baralhas","Baralhas","Baralhas","Gabriel Baralhas dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/23016221adbd611a74993ecdc84843f5_FORMATO.png","Atlético-GO",NA,NA,40,11,NA,NA, 7, 1, 1,25, 4,10, 63, 1, 1,NA,NA,NA,NA,NA
"116", 99878,23, 327,"ata","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"leo-passos","Léo Passos","L. Passos","Leonardo da Silva Passos","https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117", 90540,23, 263,"ata","6", 0.00, 7.91, 0.00, 2.42, 9, 6.48,NA,NA, 51.00000000, 28.00000000,"diego-goncalves","Diego Gonçalves","D. Gonçalves","Diego Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png","Botafogo",NA,NA, 5, 5,NA,NA, 1,NA,NA, 8, 3, 3, 51,NA, 2, 2,NA,NA,NA,NA
"118", 90846,23, 373,"zag","6", 0.90, 2.70, 0.15, 0.05, 4, 0.95,  0.90000000, -0.23333333, 68.00000000,103.00000000,"klaus","Klaus","Klaus","Willian Klaus","https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png","Atlético-GO",NA,NA, 1,NA,NA,NA,NA,NA,NA, 1,NA,NA,  7,NA,NA,NA,NA,NA,NA,NA
