"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","CA","DE","FS","GS","PC","SG","A","DS","FC","FD","FF","FT","G","I","PI","PP","CV","GC","PS","DP"
"676",62969,17,266,"ata","6",0,8,0,0,0,NA,"alan","Alan","Alan","Alan Douglas Borges de Carvalho","https://s.glbimg.com/es/sde/f/2022/06/23/187dc58be092ec53908581d6f65fb635_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",110988,17,373,"gol","6",0,1,0,0,0,NA,"breno","Breno","Breno","Breno Boeno","https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",95352,17,293,"lat","6",0,6.09,0,5.42,6,NA,"orejuela","Orejuela","Orejuela","Luis Manuel Orejuela García","https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png","Athlético-PR",1,NA,10,NA,NA,2,NA,14,6,NA,NA,NA,1,NA,45,NA,NA,NA,NA,NA
"679",110698,17,293,"gol","6",0,1,0,0,0,NA,"mycael","Mycael","Mycael","Mycael Pontes Moreira","https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",117335,17,266,"ata","6",0,1,0,0,0,NA,"gabryel-martins","Gabryel Martins","G. Martins","Gabryel da Silva Martins",NA,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",88393,17,262,"lat","6",8.5,7.85,1.57,4.5,13,NA,"ayrton-lucas","Ayrton Lucas","A. Lucas","Ayrton Lucas Dantas de Medeiros","https://s.glbimg.com/es/sde/f/2022/04/14/36837bfe151af329a80e71d5dc2bc8e0_FORMATO.png","Flamengo",1,NA,24,NA,NA,4,1,23,20,NA,3,NA,1,NA,95,NA,NA,NA,NA,NA
"682",50347,17,282,"ata","6",0,9,0,0,0,NA,"alan-kardec","Alan Kardec","A. Kardec","Alan Kardec de Sousa Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/07/15/7596fc0c82f0af26689bc225bb5d8716_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",110708,17,266,"gol","6",0,1,0,0,0,NA,"pedro-rangel","Pedro Rangel","P. Rangel","Pedro Felipe De Faria Rangel","https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",110602,17,277,"gol","6",0,1,0,0,0,NA,"paulo-mazoti","Paulo Mazoti","P. Mazoti","Paulo Mazoti Azevedo","https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",110624,17,275,"gol","6",0,1,0,0,0,NA,"mateus","Mateus","Mateus","Mateus Oliveira Mendes","https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",105171,17,294,"ata","6",0,7.27,0,4.21,12,NA,"fabricio","Fabrício","Fabrício","Fabrício Daniel de Souza","https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png","Coritiba",NA,NA,15,NA,NA,NA,2,20,3,6,9,NA,NA,NA,44,NA,NA,NA,NA,NA
"687",115273,17,293,"ata","6",0,1,0,0,0,NA,"emersonn","Emersonn","Emersonn","Emersonn Correia da Silva","https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",99214,17,277,"mei","6",0,5.81,0,2.49,13,NA,"rodrigo-fernandez","Rodrigo Fernández","R. Fernández","Rodrigo Fernández Cedrés","https://s.glbimg.com/es/sde/f/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png","Santos",6,NA,15,NA,2,NA,NA,38,35,NA,5,NA,NA,NA,62,NA,NA,NA,NA,NA
"689",107226,17,356,"lat","7",0,3.12,0,1.85,2,NA,"vitor-ricardo","Vitor Ricardo","V. Ricardo","Vitor Ricardo Guerra Candido Wach","https://s.glbimg.com/es/sde/f/2022/02/25/f9c34555359e8b47ae00538231aa5bf8_FORMATO.png","Fortaleza",1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"690",87242,17,285,"ata","7",6,6.08,1,3.62,14,NA,"carlos-de-pena","Carlos de Pena","C. Pena","Carlos María de Pena Bonino","https://s.glbimg.com/es/sde/f/2022/04/02/d2010e9182e074fe4a26c1c6d39304dc_FORMATO.png","Internacional",5,NA,8,NA,NA,NA,2,22,15,8,11,1,2,NA,175,NA,NA,NA,NA,NA
"691",111891,17,264,"mei","6",0,2.73,0,3.6,1,NA,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme Sucigan Mafra Cunha","https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png","Corinthians",1,NA,1,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"692",118496,17,290,"mei","6",0,1,0,0,0,NA,"danilo-silva","Danilo Silva","D. Silva","Danilo Batista Silva","https://s.glbimg.com/es/sde/f/2022/06/26/a20bfbbacb1463823c6e04394bae689d_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",84263,17,282,"zag","6",0,7,0,0,0,NA,"jemerson","Jemerson","Jemerson","Jemerson de Jesus Nascimento","https://s.glbimg.com/es/sde/f/2022/07/04/27bdac865fa3643b7bb816915def4a64_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",118501,17,262,"lat","6",0,1,0,0,0,NA,"jose-welinton","José Welinton ","J. Welinton","José Welinton Campos Menezes","https://s.glbimg.com/es/sde/f/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",99670,17,290,"zag","6",0,2,0,0,0,NA,"arthur","Arthur","Arthur","Arthur Henrique Vieira Araújo","https://s.glbimg.com/es/sde/f/2022/06/27/cfeea87e1e558108c5c50dfd084e1f04_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",73850,17,327,"ata","6",0,5.16,0,3.15,11,NA,"aloisio","Aloísio","Aloísio","Aloísio dos Santos Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png","América-MG",NA,NA,11,NA,NA,NA,NA,4,19,11,2,1,2,10,28,NA,NA,NA,NA,NA
"697",72775,17,293,"mei","6",0,10,0,0,0,NA,"fernandinho","Fernandinho","Fernandinho","Fernando Luiz Rosa","https://s.glbimg.com/es/sde/f/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",100074,17,277,"ata","6",0,6.23,0,2.52,10,NA,"jhojan-julio","Jhojan Julio","J. Julio","Jhojan Esmaides Julio Palacios","https://s.glbimg.com/es/sde/f/2022/03/31/c076d4a6758a288c3f3f7521da98c18f_FORMATO.png","Santos",2,NA,17,NA,NA,NA,1,17,20,2,2,NA,NA,2,45,NA,NA,NA,NA,NA
"699",60819,17,293,"zag","6",0,4,0,0,0,NA,"dede","Dedé","Dedé","Anderson Vital da Silva","https://s.glbimg.com/es/sde/f/2022/03/31/f4e46346ca5d28ae8ddcac536b72bd0f_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",109341,17,356,"mei","6",0,1,0,0,0,NA,"sammuel","Sammuel","Sammuel","Sammuel Queiroz de Freitas","https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",104681,17,356,"ata","6",0,2,0,0,0,NA,"gabriel-silva","Gabriel Silva","G. Silva","Gabriel Santos Silva","https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",102906,17,293,"gol","6",0,3,0,0,0,NA,"anderson","Anderson","Anderson","Anderson Silva da Paixão","https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",89435,17,277,"ata","6",0,4.17,0,2.41,10,NA,"bryan-angulo","Bryan Angulo","B. Angulo","Brayan Dennis Angulo Tenorio","https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png","Santos",NA,NA,4,NA,NA,NA,1,4,1,2,2,1,1,2,22,NA,NA,NA,NA,NA
"704",112327,17,1371,"ata","6",0,3,0,0,0,NA,"gustavo-nescau","Gustavo Nescau","G. Nescau","Gustavo Henrique Alves Silva","https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",114892,17,1371,"lat","6",0,1,0,0,0,NA,"caio-hila","Caio Hila","C. Hila","Caio César Amorim Hila","https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",89150,17,286,"mei","6",6.6,4.83,0.25,2.8,12,NA,"jean","Jean","Jean","Jean Carlos de Souza Irmer","https://s.glbimg.com/es/sde/f/2022/04/02/6414b12330ce3b868c7e9b91a6289866_FORMATO.png","Juventude",3,NA,9,NA,NA,NA,NA,28,15,3,5,NA,NA,NA,46,NA,NA,NA,NA,NA
"707",100652,17,264,"ata","6",0,12,0,0,0,NA,"yuri-alberto","Yuri Alberto","Y. Alberto","Yuri Alberto Monteiro da Silva","https://s.glbimg.com/es/sde/f/2022/06/29/f38436c0ef035f0395ad96c1c09a1d6e_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",107251,17,290,"zag","6",0,1.45,0,2.17,7,NA,"da-silva","Da Silva","D. Silva","João Vitor Vallony da Silva","https://s.glbimg.com/es/sde/f/2022/04/14/725c74c1640e2114b3f019ae16a79a79_FORMATO.png","Goiás",3,NA,1,NA,NA,1,NA,4,4,1,2,NA,1,NA,17,NA,NA,NA,NA,NA
"709",115806,17,314,"ata","6",0,1,0,0.67,10,NA,"dentinho","Dentinho","Dentinho","Lucas Batista Félix","https://s.glbimg.com/es/sde/f/2022/04/06/6387892e2b5f72962c08bb7ea920a712_FORMATO.png","Avaí",4,NA,10,NA,NA,NA,NA,5,7,2,NA,NA,NA,NA,16,NA,NA,NA,1,NA
"710",104219,17,290,"lat","6",0,3,0,0,0,NA,"douglas-silva","Douglas Silva","D. Silva","Douglas da Silva Santos","https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",109246,17,327,"ata","6",0,0.73,0,-0.2,2,NA,"kawe","Kawê","Kawê","Kawê Ferreira Godoy Viana","https://s.glbimg.com/es/sde/f/2022/02/25/efdddc1fdc3efbb2f4b53cd0d9db2f60_FORMATO.png","América-MG",NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
"712",115998,17,327,"ata","6",0,1,0,0,0,NA,"adyson","Adyson","Adyson","Adyson do Nascimento Soares","https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",110632,17,290,"ata","5",0,2.2,0,1.2,2,NA,"luiz-filipe","Luiz Filipe","L. Filipe","Luiz Filipe dos Reis Silva","https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png","Goiás",1,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA
"714",115678,17,294,"lat","6",0,2.86,0,2.66,5,NA,"diego","Diego","Diego","Diego Porfirio da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png","Coritiba",NA,NA,2,NA,NA,1,NA,10,1,NA,2,NA,NA,1,29,NA,1,NA,NA,NA
"715",107416,17,290,"mei","6",-0.2,1.89,-0.27,0.43,8,NA,"luan-dias","Luan Dias","L. Dias","Luan Dias da Silva","https://s.glbimg.com/es/sde/f/2021/06/15/5866621e0b65a2335910b7071eb0d81e_FORMATO.jpeg","Goiás",2,NA,4,NA,NA,NA,NA,3,4,2,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"716",71844,17,356,"ata","6",0,10,0,0,0,NA,"thiago-galhardo","Thiago Galhardo","T. Galhardo","Thiago Galhardo do Nascimento Rocha","https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",107261,17,290,"mei","6",0,1,0,0,0,NA,"nathan","Nathan","Nathan","Nathan Melo Silva","https://s.glbimg.com/es/sde/f/2022/03/10/50411ee026dcc53c8cc70aefd1df156d_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",103261,17,314,"zag","6",4.8,2.38,0.54,1.72,6,NA,"rodrigo-freitas","Rodrigo Freitas","R. Freitas","Rodrigo dos Santos de Freitas","https://s.glbimg.com/es/sde/f/2022/04/08/d5bcf8daa04da76c1372d8a8a834cf98_FORMATO.png","Avaí",NA,NA,3,NA,NA,1,NA,4,1,NA,1,NA,NA,NA,15,NA,NA,NA,NA,NA
"719",107183,17,293,"gol","6",0,2,0,0,0,NA,"leo-linck","Léo Linck","L. Linck","Léo Matias Baiersdorf Linck","https://s.glbimg.com/es/sde/f/2021/04/14/31751fba3a98d772473dace237a4be33_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",115562,17,327,"lat","6",0,0.73,0,-1.2,2,NA,"arthur","Arthur","Arthur","Arthur Augusto de Matos Soares","https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png","América-MG",1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"721",104420,17,293,"ata","6",0,3,0,0,0,NA,"reinaldo","Reinaldo","Reinaldo","Reinaldo Nascimento Satorno","https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",98706,17,282,"mei","6",0,9,0,0,0,NA,"pedrinho","Pedrinho","Pedrinho","Pedro Victor Delmino da Silva","https://s.glbimg.com/es/sde/f/2022/07/15/7f1a9ea58cb76bfac41d6c90769831f3_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",101960,17,293,"ata","6",0,3.96,0,1.97,7,NA,"vitinho","Vitinho","Vitinho","Vitor Hugo Naum dos Santos","https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png","Athlético-PR",1,NA,6,NA,NA,NA,NA,6,6,4,2,1,NA,2,28,NA,NA,NA,NA,NA
"724",107255,17,290,"mei","6",0,1,0,0,0,NA,"lincon","Lincon","Lincon","Harley D'Lincon Ribeiro da Rocha","https://s.glbimg.com/es/sde/f/2022/03/02/1f4801e8181121bafd820a42498a1f47_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",68991,17,356,"mei","6",0,4,0,0,0,NA,"sasha","Sasha","Sasha","Lucas Pacheco Affini","https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",98289,17,373,"ata","7",3.6,5.38,0.27,2.67,17,NA,"churin","Churín","Churín","Diego Churín Puyo","https://s.glbimg.com/es/sde/f/2022/04/07/9a194b1a94b42ab9128ae5de58f877b1_FORMATO.png","Atlético-GO",2,NA,19,NA,NA,NA,NA,18,18,4,11,NA,2,2,76,NA,NA,NA,NA,NA
"727",98496,17,1371,"gol","6",0,1,0,0,0,NA,"vinicius","Vinícius","Vinícius","Vinícius Teodoro Barreta Melo","https://s.glbimg.com/es/sde/f/2022/02/23/7e55afddc960930adc82975477d86b1a_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",110251,17,293,"gol","6",0,1,0,0,0,NA,"gabriel-pereira","Gabriel Pereira","G. Pereira","Gabriel Roberto Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",108279,17,354,"ata","6",0,5,0,0,0,NA,"vasquez","Vásquez","Vásquez","Jhon Freduar Vásquez Anaya","https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",83004,17,356,"mei","6",0,7,0,0,0,NA,"otero","Otero","Otero","Rómulo Otero Vásquez","https://s.glbimg.com/es/sde/f/2022/07/16/c5f5df2eead162d7dc6248c825aa23b0_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",107809,17,285,"mei","6",0,1,0,0,0,NA,"matheus-dias","Matheus Dias","M. Dias","Matheus dos Santos Dias","https://s.glbimg.com/es/sde/f/2022/04/02/4ce62c830e4cb1643464b791f40e084c_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",98888,17,314,"gol","6",0,1,0,0,0,NA,"claudio-vitor","Cláudio Vitor","C. Vitor","Cláudio Vitor Morais de Lima Cruz","https://s.glbimg.com/es/sde/f/2022/02/21/5b3e266e38c6e96d2301a3aac76f74d2_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",107173,17,266,"mei","6",0,5,0,0,0,NA,"michel-araujo","Michel Araújo ","M. Araújo","Michel Daryl Araújo Villar","https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",115061,17,285,"lat","6",0,1.06,0,1.7,1,NA,"thauan-lara","Thauan Lara","T. Lara","Thauan Lara dos Santos","https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png","Internacional",NA,NA,3,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",78580,17,1371,"ata","6",0,2.28,0,0.37,7,NA,"jonathan-cafu","Jonathan Cafu","J. Cafu","Jonathan Renato Barbosa","https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png","Cuiabá",NA,NA,3,NA,NA,NA,NA,6,7,NA,NA,NA,NA,NA,10,NA,1,NA,NA,NA
"736",97900,17,285,"zag","6",5.5,5.24,0.62,2.61,10,NA,"vitao","Vitão","Vitão","Vitor Eduardo da Silva Matos","https://s.glbimg.com/es/sde/f/2022/04/07/01775b31d2f7befdabaf91e9ab272edd_FORMATO.png","Internacional",NA,NA,2,NA,NA,2,NA,9,6,NA,2,NA,1,NA,35,NA,NA,NA,NA,NA
"737",94263,17,290,"ata","6",4.5,4.53,0.62,1.94,15,NA,"dada-belmonte","Dadá Belmonte","D. Belmonte","Adaílson Freire Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png","Goiás",3,NA,30,NA,NA,NA,NA,17,26,2,8,1,NA,3,70,NA,NA,NA,NA,NA
"738",91888,17,314,"lat","6",7.1,6.76,1.17,3.23,17,NA,"kevin","Kevin ","Kevin ","Kevin Peterson dos Santos Silva","https://s.glbimg.com/es/sde/f/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png","Avaí",1,NA,6,NA,NA,4,1,35,17,2,6,NA,1,1,241,NA,NA,NA,NA,NA
"739",116013,17,262,"mei","6",0,1,0,0,0,NA,"igor-jesus","Igor Jesus","I. Jesus","Igor Jesus Lima","https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",118563,17,276,"mei","6",0,0.73,0,0,1,NA,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Huendra Almeida Mendonça","https://s.glbimg.com/es/sde/f/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",91274,17,277,"tec","7",0.75,9.01,-1.23,3.42,2,NA,"marcelo-fernandes","Marcelo Fernandes","M. Fernandes","Marcelo Faria Fernandes","https://s.glbimg.com/es/sde/f/2021/04/27/7f50feb3c2bff8d96ced4bd8a038efad_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",95555,17,290,"lat","6",0,3,0,0,0,NA,"savio","Sávio","Sávio","Sávio Antônio Alves","https://s.glbimg.com/es/sde/f/2022/06/02/b4c215bdf7e14db00eb6717d8f84405d_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",115272,17,373,"mei","6",0,1,0,0,0,NA,"isaac","Isaac","Isaac","Isaac Souza Valença","https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",110264,17,277,"zag","6",0,1,0,0,0,NA,"zabala","Zabala","Zabala","Leonardo Yassir Zabala Ceballos","https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",108528,17,294,"mei","2",5.7,4.74,0.42,3.04,5,NA,"galarza","Galarza","Galarza","Matías Galarza Fonda","https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png","Coritiba",2,NA,8,NA,NA,NA,NA,14,12,NA,4,NA,NA,NA,32,NA,NA,NA,NA,NA
"746",109497,17,277,"ata","7",0.4,11.99,-0.95,6.14,14,NA,"marcos-leonardo","Marcos Leonardo","M. Leonardo","Marcos Leonardo Santos Almeida","https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png","Santos",4,NA,38,NA,NA,NA,1,6,19,12,18,NA,5,10,33,NA,NA,NA,NA,NA
"747",110994,17,266,"ata","6",0,3,0,0,0,NA,"samuel-granada","Samuel Granada","S. Granada","Samuel Salustiano de Jesus Silva","https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",118676,17,277,"ata","6",0,3,0,0,0,NA,"weslley-patati","Weslley Patati","W. Patati","Weslley Pinto Batista","https://s.glbimg.com/es/sde/f/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",108741,17,290,"ata","6",0,0.99,0,0.81,7,NA,"renato-junior","Renato Junior","R. Junior","Renato Barbosa dos Santos Junior","https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png","Goiás",2,NA,2,NA,NA,NA,1,2,6,1,1,NA,NA,1,8,NA,NA,NA,NA,NA
