,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.media_num,atletas.apelido,atletas.status_id,atletas.rodada_id,atletas.slug,atletas.posicao_id,atletas.jogos_num,atletas.foto,atletas.variacao_num,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.apelido_abreviado,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,PP,DE,DP,GC,GS,PC,SG,CV,PS
697,1371,2.16,0.0,-0.13,Gustavo Nescau,6,37,gustavo-nescau,5,3,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png,0.0,Gustavo Henrique Alves Silva,112327,Cuiabá,,G. Nescau,,1.0,,,,1.0,,,,,2.0,,,,,,,,,
698,294,2.0,0.0,0.0,Thalisson Gabriel,6,37,thalisson-gabriel,3,0,https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png,0.0,Thalisson Gabriel Pereira Moreira,112367,Coritiba,,T. Gabriel,,,,,,,,,,,,,,,,,,,,
699,294,2.45,0.0,1.53,Bernardo,6,37,bernardo,4,18,https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png,0.0,Bernardo Marcos Pinheiro Lemes,112368,Coritiba,,Bernardo,,1.0,22.0,19.0,,4.0,17.0,,,1.0,38.0,,,,,,,,,
700,314,3.56,7.8,2.07,Mateus Sarará,6,37,mateus-sarara,4,7,https://s.glbimg.com/es/sde/f/2022/08/13/fcbeec943d01634745cbf0c7d6f55ded_FORMATO.png,1.19,Mateus Ferreira,112379,Avaí,,M. Sarará,,2.0,6.0,6.0,,2.0,8.0,,1.0,,25.0,,,,,,,,,
701,263,0.76,0.0,0.5,Daniel Cruz,6,37,daniel-cruz,5,2,https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png,0.0,Daniel dos Santos da Cruz,112734,Botafogo,,D. Cruz,,,1.0,,,,,,,,2.0,,,,,,,,,
702,314,1.65,0.0,0.9,Gustavo Santos,6,37,gustavo-santos,5,1,https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png,0.0,Gustavo Santos Simões da Silva,112831,Avaí,,G. Santos,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,
703,277,3.07,0.5,2.84,Lucas Barbosa,7,37,lucas-barbosa,4,25,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,-0.41,Lucas Henrique Barbosa,112886,Santos,,L. Barbosa,1.0,2.0,37.0,25.0,4.0,10.0,28.0,,2.0,4.0,82.0,,,,,,,,1.0,
704,262,2.83,7.6,3.75,Werton,6,37,werton,5,2,https://s.glbimg.com/es/sde/f/2021/06/19/ef0c62669467b83c39e54ee5c4e1bb43_FORMATO.png,1.35,Werton de Almeida Rêgo,112984,Flamengo,,Werton,,,,1.0,,,,,1.0,,2.0,,,,,,,,,
705,1371,1.51,-0.7,0.84,Osorio,6,37,osorio,4,17,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,0.13,Kelvin David Osorio Antury,113010,Cuiabá,,Osorio,,2.0,19.0,18.0,2.0,7.0,5.0,,,2.0,103.0,,,,,,1.0,,,
706,294,0.75,0.0,2.4,Rafael William,6,37,rafael-william,1,5,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,0.0,Rafael William Dias Pinheiro,113061,Coritiba,,R. William,1.0,1.0,,,,,,,,,,,20.0,,,11.0,1.0,,,
707,275,7.72,0.0,3.25,José López,2,37,jose-lopez,5,11,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,0.0,José Manuel Alberto López,113103,Palmeiras,,J. López,,2.0,6.0,4.0,9.0,7.0,6.0,,2.0,7.0,29.0,,,,,,,,,
708,294,1.37,0.0,0.94,Nathan,6,37,nathan,2,9,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,0.0,Nathan Gabriel de Souza Mendes,113157,Coritiba,,Nathan,,1.0,7.0,8.0,,,12.0,,,,45.0,,,,,,,1.0,1.0,
709,275,2.0,0.0,0.0,Michel,6,37,michel,3,0,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,Michel Augusto Modesto Rafael dos Santos,113159,Palmeiras,,Michel,,,,,,,,,,,,,,,,,,,,
710,280,2.69,0.0,1.48,Lomónaco,6,37,lomonaco,3,15,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,0.0,Kevin Lomónaco,113203,Bragantino,,Lomónaco,,3.0,17.0,14.0,,1.0,8.0,,,,59.0,,,,,,,2.0,,
711,327,1.0,0.0,0.0,Cássio,6,37,cassio,1,0,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,0.0,José Cássio Meneses da Costa ,113250,América-MG,,Cássio,,,,,,,,,,,,,,,,,,,,
712,327,1.0,0.0,0.0,Kevyn ,6,37,kevyn,4,0,https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png,0.0,Kevyn da Silva Soares,113252,América-MG,,Kevyn ,,,,,,,,,,,,,,,,,,,,
713,354,5.02,1.28,3.02,Juca Antonello,7,37,juca-antonello,6,4,https://s.glbimg.com/es/sde/f/2022/08/17/7e19233199669b177960f86cfa511fd8_FORMATO.png,-0.19,Juliano Roberto Antonello,113350,Ceará,,J. Antonello,,,,,,,,,,,,,,,,,,,,
714,276,4.11,0.0,1.23,Pablo Maia,7,37,pablo-maia,4,28,https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,0.0,Pablo Gonçalves Maia Fortunato,113359,São Paulo,,P. Maia,,7.0,33.0,43.0,7.0,6.0,18.0,1.0,,,94.0,,,,,,1.0,,,
715,280,2.26,0.0,0.0,Bruninho,6,37,bruninho,5,1,https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,0.0,Bruno Gonçalves de Jesus,113558,Bragantino,,Bruninho,,,,,,,,,,,,,,,,,,,,
716,262,1.0,0.0,0.0,Ryan Luka,6,37,ryan-luka,5,0,https://s.glbimg.com/es/sde/f/2021/06/10/bef95ada5cd9dba84ebc325e0db15743_FORMATO.png,0.0,Ryan Luka Cordeiro de Souza,113667,Flamengo,,R. Luka,,,,,,,,,,,,,,,,,,,,
717,264,7.15,9.8,2.95,Du Queiroz,7,37,du-queiroz,4,32,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,1.43,Eduardo Santos Queiroz,113687,Corinthians,,D. Queiroz,2.0,3.0,63.0,46.0,4.0,16.0,10.0,1.0,2.0,1.0,159.0,,,,,,,,,
718,277,2.0,0.0,0.0,Diógenes,6,37,diogenes,1,0,https://s.sde.globo.com/media/person_role/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png,0.0,Diógenes Vinícius da Silva,113690,Santos,,Diógenes,,,,,,,,,,,,,,,,,,,,
719,314,2.48,6.0,3.45,Felipe Silva,6,37,felipe-silva,3,2,https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png,0.81,Felipe Florencio da Silva,113857,Avaí,,F. Silva,,,2.0,,,,,,,,5.0,,,,,,,1.0,,
720,356,1.58,0.0,0.37,Depietri,6,37,depietri,5,15,https://s.glbimg.com/es/sde/f/2022/05/12/f45da0b069dc4c621269c6f7735e27e6_FORMATO.png,0.0,Valentín Depietri,114138,Fortaleza,,Depietri,,,6.0,6.0,1.0,1.0,2.0,,,,28.0,,,,,,,,,
721,280,2.23,0.0,0.0,Douglas Mendes,6,37,douglas-mendes,3,1,https://s.sde.globo.com/media/person_role/2022/08/08/13c02821040d26f757e8894f3d0aabb7_FORMATO.png,-0.77,Douglas Mendes Moreira,114311,Bragantino,,D. Mendes,,,1.0,,,,,,,,2.0,,,,,,1.0,,,
722,293,4.0,0.0,0.0,Jader,6,37,jader,4,0,https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png,0.0,Jader Barbosa da Silva Gentil,114335,Athlético-PR,,Jader,,,,,,,,,,,,,,,,,,,,
723,277,7.74,1.1,2.66,Lucas Pires,7,37,lucas-pires,2,19,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,0.0,Lucas Pires Silva,114374,Santos,,L. Pires,,2.0,36.0,16.0,4.0,7.0,10.0,2.0,,1.0,239.0,,,,,,,4.0,1.0,
724,290,3.23,0.0,4.92,Juan Pablo,6,37,juan-pablo,2,4,https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png,0.0,Juan Pablo Vilela Tavares,114497,Goiás,,J. Pablo,,,6.0,6.0,,1.0,,,,,15.0,,,,,,,3.0,,
725,262,1.51,0.0,0.0,Cleiton,6,37,cleiton,3,1,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png,0.0,Cleiton Santana dos Santos,114790,Flamengo,,Cleiton,,,,,,,,,,,,,,,,,,,,
726,293,6.11,2.1,3.7,Vitor Roque,2,37,vitor-roque,5,27,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png,0.15,Vitor Hugo Roque Ferreira,114802,Athlético-PR,,V. Roque,1.0,6.0,22.0,27.0,12.0,12.0,39.0,2.0,4.0,5.0,34.0,,,,,,,,,5.0
727,280,2.0,0.0,0.0,Luciano,6,37,luciano,4,0,https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,0.0,Luciano Silva Santos,114888,Bragantino,,Luciano,,,,,,,,,,,,,,,,,,,,
728,1371,1.0,0.0,0.0,Caio Hila,6,37,caio-hila,2,0,https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png,0.0,Caio César Amorim Hila,114892,Cuiabá,,C. Hila,,,,,,,,,,,,,,,,,,,,
729,1371,1.0,0.0,0.0,Peruchi,6,37,peruchi,1,0,https://s.sde.globo.com/media/person_role/2022/10/08/photo_FORMATO_AjQwB7x.png,0.0,Vinicius Pasquini Peruchi,114893,Cuiabá,,Peruchi,,,,,,,,,,,,,,,,,,,,
730,277,1.04,0.0,0.55,Miguelito,6,37,miguelito,4,2,https://s.sde.globo.com/media/person_role/2022/04/26/dec84fd4e898099c855552a8e4016350_FORMATO.png,0.0,Miguel Àngel Terceros,115025,Santos,,Miguelito,,,,,1.0,,,,,,1.0,,,,,,,,,
731,285,1.62,0.0,1.54,Thauan Lara,6,37,thauan-lara,2,5,https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png,0.0,Thauan Lara dos Santos,115061,Internacional,,T. Lara,,1.0,3.0,5.0,,1.0,5.0,,,,17.0,,,,,,,1.0,,
732,262,2.78,2.8,3.46,Matheus França,6,37,matheus-franca,4,16,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png,-0.18,Matheus França de Oliveira,115100,Flamengo,,M. França,,1.0,16.0,13.0,3.0,11.0,4.0,,4.0,,54.0,,,,,,,,,
733,276,1.0,0.0,0.0,Caio,5,37,caio,5,0,https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,Caio Matheus da Silva,115227,São Paulo,,Caio,,,,,,,,,,,,,,,,,,,,
734,262,1.0,0.0,0.0,Wesley,6,37,wesley,2,0,https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png,0.0,Wesley Vinícius França Lima,115239,Flamengo,,Wesley,,,,,,,,,,,,,,,,,,,,
735,275,0.73,0.0,-0.5,Naves,6,37,naves,4,2,https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png,0.0,Kaiky Marques Naves,115246,Palmeiras,,Naves,,,,3.0,,,,,,,1.0,,,,,,,,,
736,275,1.0,0.0,0.0,Kaique,6,37,kaique,1,0,https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,0.0,Kaique Pereira Azarias,115247,Palmeiras,,Kaique,,,,,,,,,,,,,,,,,,,,
737,275,1.0,0.0,0.0,Jhonatan,6,37,jhonatan,4,0,https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png,0.0,Jhonatan dos Santos Rosa,115248,Palmeiras,,Jhonatan,,,,,,,,,,,,,,,,,,,,
738,373,1.0,0.0,0.0,Jean,6,37,jean,5,0,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png,0.0,Jean Carlos Albino Bonora,115269,Atlético-GO,,Jean,,,,,,,,,,,,,,,,,,,,
739,356,1.79,0.0,5.66,Habraão,6,37,habraao,3,5,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png,0.0,Habraão Lincon do Nascimento Saraiva,115270,Fortaleza,,Habraão,,,3.0,5.0,1.0,3.0,4.0,,1.0,,14.0,,,,,,1.0,3.0,,
740,373,1.0,0.0,0.0,Isaac,6,37,isaac,4,0,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png,0.0,Isaac Souza Valença,115272,Atlético-GO,,Isaac,,,,,,,,,,,,,,,,,,,,
741,293,1.0,0.0,0.0,Emersonn,6,37,emersonn,5,0,https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,0.0,Emersonn Correia da Silva,115273,Athlético-PR,,Emersonn,,,,,,,,,,,,,,,,,,,,
742,277,3.05,1.1,2.4,Rwan,6,37,rwan,5,14,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png,-0.2,Rwan Philipe Rodrigues de Souza Cruz,115404,Santos,,Rwan,,1.0,7.0,7.0,4.0,3.0,10.0,1.0,2.0,2.0,27.0,,,,,,,,,
743,356,4.45,5.9,3.33,Ceballos,6,37,ceballos,3,15,https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,0.92,Brayan Andrés Ceballos Jiménez,115502,Fortaleza,,Ceballos,,5.0,27.0,14.0,2.0,6.0,3.0,1.0,,1.0,69.0,,,,,,,5.0,1.0,
744,290,3.25,0.0,2.45,Yan Souto,6,37,yan-souto,3,7,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png,0.0,Yan da Cruz Souto,115511,Goiás,,Y. Souto,,2.0,6.0,8.0,,2.0,2.0,,1.0,,33.0,,,,,,3.0,2.0,,
745,354,2.37,0.0,4.0,Marcos Victor,6,37,marcos-victor,3,4,https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png,0.0,Marcos Victor Ferreira da Silva,115537,Ceará,,M. Victor,,1.0,9.0,1.0,,1.0,3.0,,,1.0,7.0,,,,,,,1.0,,
746,327,1.95,0.0,2.35,Arthur,6,37,arthur,2,7,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png,0.0,Arthur Augusto de Matos Soares,115562,América-MG,,Arthur,,2.0,6.0,11.0,,2.0,,,,,20.0,,,,,,,3.0,,
747,327,1.01,0.0,1.05,Rodriguinho,6,37,rodriguinho,4,4,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,0.0,Rodrigo Henrique Santos de Souza,115563,América-MG,,Rodriguinho,,2.0,5.0,5.0,,1.0,5.0,,,,16.0,,,,,,,,,
748,262,0.9,0.0,0.4,Marcos Paulo,6,37,marcos-paulo,2,1,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png,0.0,Marcos Paulo Lima Batista Silva,115594,Flamengo,,M. Paulo,,1.0,2.0,2.0,,,,,,,4.0,,,,,,,,,
749,282,1.0,0.0,0.0,Gabriel Delfim,6,37,gabriel-delfim,1,0,https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png,0.0,Gabriel Delfim Ferreira,115674,Atlético-MG,,G. Delfim,,,,,,,,,,,,,,,,,,,,
750,294,2.14,0.0,3.03,Diego,6,37,diego,2,7,https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png,0.0,Diego Porfirio da Silva,115678,Coritiba,,Diego,,1.0,14.0,3.0,,2.0,5.0,,,1.0,47.0,,,,,,,2.0,1.0,
751,286,0.97,0.0,0.14,Gabriel Tota,6,37,gabriel-tota,4,5,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png,0.0,Gabriel Ferreira Neris,115791,Juventude,,G. Tota,,2.0,1.0,3.0,1.0,1.0,2.0,,,,6.0,,,,,,,,,
752,314,1.0,0.0,0.0,Macaé,6,37,macae,4,0,https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png,0.0,Arthur Neves Scheles,115792,Avaí,,Macaé,,,,,,,,,,,,,,,,,,,,
753,1371,3.0,0.0,0.0,Juan Ojeda,6,37,juan-ojeda,3,0,https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png,0.0,Juan Miguel Ojeda Gauto,115830,Cuiabá,,J. Ojeda,,,,,,,,,,,,,,,,,,,,
754,290,2.0,0.0,0.0,Gabriel Ruggeri,6,37,gabriel-ruggeri,2,0,https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png,0.0,Gabriel Ruggeri Silva,115867,Goiás,,G. Ruggeri,,,,,,,,,,,,,,,,,,,,
755,275,4.3,4.1,4.62,Endrick,2,37,endrick,5,5,https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png,-0.67,Endrick Felipe Moreira de Sousa,115959,Palmeiras,,Endrick,1.0,,2.0,6.0,5.0,3.0,4.0,,1.0,2.0,7.0,,,,,,,,,
756,1371,2.2,1.4,1.82,Denilson,6,37,denilson,4,11,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,0.24,Denilson Alves Borges,115986,Cuiabá,,Denilson,,4.0,18.0,18.0,,5.0,15.0,,,,37.0,,,,,,,,,
757,327,1.0,0.0,0.0,Adyson,6,37,adyson,5,0,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,0.0,Adyson do Nascimento Soares,115998,América-MG,,Adyson,,,,,,,,,,,,,,,,,,,,
758,262,0.76,0.0,-0.3,Matheus Gonçalves,6,37,matheus-goncalves,4,3,,0.0,Matheus Gonçalves Martins,116012,Flamengo,,M. Gonçalves,,,,,,,,,,1.0,8.0,,,,,,,,,
759,262,0.78,0.0,0.37,Igor Jesus,6,37,igor-jesus,4,3,https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png,0.0,Igor Jesus Lima,116013,Flamengo,,I. Jesus,,,1.0,,,,,,,,1.0,,,,,,,,,
760,262,1.0,0.0,0.0,Diegão,6,37,diegao,3,0,,0.0,Diego Damasceno dos Santos,116020,Flamengo,,Diegão,,,,,,,,,,,,,,,,,,,,
761,262,1.29,2.7,2.7,Kayke David,6,37,kayke-david,4,1,https://s.glbimg.com/es/sde/f/2022/03/04/1446ee1078753d7fb9e4af8bd4eb0fc1_FORMATO.png,0.29,Kayke David Pereira,116021,Flamengo,,K. David,,,1.0,,,,3.0,,,,,,,,,,,,,
762,262,0.75,0.0,-0.2,Petterson,6,37,petterson,5,2,,0.0,Petterson Novaes Reis,116025,Flamengo,,Petterson,,,,1.0,,,,,,,1.0,,,,,,,,,
763,262,3.23,1.9,2.94,Victor Hugo,6,37,victor-hugo,4,20,https://s.sde.globo.com/media/person_role/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png,0.33,Victor Hugo Gomes Silva,116034,Flamengo,,V. Hugo,3.0,1.0,18.0,5.0,3.0,6.0,13.0,,2.0,1.0,59.0,,,,,,,,,
764,294,2.01,0.0,2.31,José Hugo,6,37,jose-hugo,5,11,https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png,0.0,José Hugo Sousa dos Santos,116056,Coritiba,,J. Hugo,,,8.0,6.0,2.0,4.0,12.0,,1.0,,20.0,,,,,,,,,
765,286,1.0,0.0,0.0,Nicolas,6,37,nicolas,2,0,https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png,0.0,Nicolas Arno Luft,116074,Juventude,,Nicolas,,,,,,,,,,,,,,,,,,,,
766,286,1.0,0.0,0.0,Arthur,6,37,arthur,1,0,https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png,0.0,Arthur de Bem Ribas,116083,Juventude,,Arthur,,,,,,,,,,,,,,,,,,,,
767,276,2.57,0.0,3.05,João Moreira,5,37,joao-moreira,2,4,https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,0.0,João Moreira Sanmartin Souza,116137,São Paulo,,J. Moreira,1.0,1.0,4.0,5.0,,1.0,3.0,,,,14.0,,,,,,1.0,1.0,,
768,354,2.0,0.0,0.0,Pedro Igor ,6,37,pedro-igor,5,0,https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png,0.0,Pedro Igor de Souza Carneiro Martins,116192,Ceará,,P. Igor,,,,,,,,,,,,,,,,,,,,
769,373,1.0,0.0,0.0,Samuel,6,37,samuel,5,0,https://s.glbimg.com/es/sde/f/2022/03/03/6e641846feccea3c27ecd65c606013d9_FORMATO.png,0.0,Adson Samuel Nunes dos Santos,116314,Atlético-GO,,Samuel,,,,,,,,,,,,,,,,,,,,
770,356,5.66,9.3,3.17,Hércules,6,37,hercules,4,26,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,1.24,Hércules Pereira do Nascimento,116447,Fortaleza,,Hércules,1.0,1.0,31.0,17.0,8.0,12.0,10.0,,4.0,1.0,95.0,,,,,,,,,
771,314,9.71,7.52,3.99,Fabrício Bento,6,37,fabricio-bento,6,4,https://s.sde.globo.com/media/person_role/2022/02/11/e6d7ac3f9e6ce20d09e28ae68d87b5a7_FORMATO.png,0.98,Fabrício Bento da Cunha,116522,Avaí,,F. Bento,,,,,,,,,,,,,,,,,,,,
772,373,1.71,1.3,0.95,Lucas Gazal,7,37,lucas-gazal,3,14,https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png,0.11,Lucas Xavier Gazal,116589,Atlético-GO,,L. Gazal,,1.0,5.0,18.0,2.0,3.0,2.0,,1.0,1.0,71.0,,,,,,,2.0,1.0,
773,266,1.0,0.0,0.0,Jhonny,6,37,jhonny,2,0,https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,0.0,Jhonny Cardinoti Pedro,116825,Fluminense,,Jhonny,,,,,,,,,,,,,,,,,,,,
774,290,0.73,0.0,-0.1,Vitor Hugo,6,37,vitor-hugo,5,1,https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png,0.0,Vitor Hugo da Silva Gonçalves,116834,Goiás,,V. Hugo,,,,,,,,,,,1.0,,,,,,,,,
775,290,1.0,0.0,0.0,Reginaldo,6,37,reginaldo,5,0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,0.0,Reginaldo dos Santos Moreira,116835,Goiás,,Reginaldo,,,,,,,,,,,,,,,,,,,,
776,280,3.08,-1.2,3.82,Popó,7,37,popo,5,9,https://s.sde.globo.com/media/person_role/2022/08/12/b342efbec53382216329d7fc3ebf0b47_FORMATO.png,-0.56,Werik Silva Pinto,116994,Bragantino,,Popó,,5.0,5.0,15.0,3.0,11.0,6.0,,3.0,1.0,14.0,,,,,,,,,
777,262,0.74,0.0,0.0,Pedrinho,6,37,pedrinho,5,1,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_1oFhhWx.png,0.0,Pedro Henrique Fonseca de Araújo Martins,117112,Flamengo,,Pedrinho,,,,,,,,,,,,,,,,,,,,
778,286,1.0,0.0,0.0,Lucas Ramires,6,37,lucas-ramires,3,0,https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png,0.0,Lucas Pereira Ramires Constante,117199,Juventude,,L. Ramires,,,,,,,,,,,,,,,,,,,,
779,264,1.44,2.1,2.77,Robert Renan,7,37,robert-renan,3,8,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png,-0.41,Robert Renan Alves Barbosa,117330,Corinthians,,R. Renan,,2.0,10.0,6.0,,2.0,2.0,,,,36.0,,,,,,,3.0,,
780,266,1.0,0.0,0.0,Gabryel Martins,6,37,gabryel-martins,5,0,,0.0,Gabryel da Silva Martins,117335,Fluminense,,G. Martins,,,,,,,,,,,,,,,,,,,,
781,266,1.0,0.0,0.0,Cipriano,6,37,cipriano,3,0,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png,0.0,João Luiz da Silva Cipriano,117336,Fluminense,,Cipriano,,,,,,,,,,,,,,,,,,,,
782,263,1.0,0.0,0.0,Kawan,6,37,kawan,3,0,https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,0.0,Kawan Thomaz Reis de Moraes,117343,Botafogo,,Kawan,,,,,,,,,,,,,,,,,,,,
783,264,1.09,0.0,1.9,Léo Maná,6,37,leo-mana,2,1,https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,0.0,Leonardo Mana Hernandes,117459,Corinthians,,L. Maná,,,2.0,,,,,,,,5.0,,,,,,,,,
784,276,5.21,0.0,1.78,Galoppo,6,37,galoppo,4,11,https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,0.0,Giuliano Galoppo,117579,São Paulo,,Galoppo,,2.0,11.0,13.0,6.0,7.0,4.0,1.0,,,55.0,,,,,,,,,
