,atletas.pontos_num,atletas.preco_num,atletas.nome,atletas.posicao_id,atletas.foto,atletas.rodada_id,atletas.slug,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.jogos_num,atletas.variacao_num,atletas.media_num,CA,DS,FC,FD,FF,FS,PI,SG,A,G,I,FT,DE,GS,GC,PP,CV,DP,PC,PS
703,0.2,2.93,Lucas Henrique Barbosa,4,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,28,lucas-barbosa,L. Barbosa,Lucas Barbosa,Santos,0.18,112886,277,7,17,-0.51,3.38,1.0,31.0,20.0,3.0,8.0,23.0,69.0,,1.0,1.0,4.0,,,,,,,,,
704,0.0,2.0,Werton de Almeida Rêgo,5,https://s.glbimg.com/es/sde/f/2021/06/19/ef0c62669467b83c39e54ee5c4e1bb43_FORMATO.png,28,werton,Werton,Werton,Flamengo,-0.27,112984,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
705,0.0,2.12,Kelvin David Osorio Antury,4,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,28,osorio,Osorio,Osorio,Cuiabá,2.29,113010,1371,6,13,0.0,1.06,1.0,16.0,15.0,1.0,6.0,4.0,77.0,,,,2.0,,,,,,,,,
706,0.0,0.75,Rafael William Dias Pinheiro,1,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,28,rafael-william,R. William,Rafael William,Coritiba,-2.82,113061,294,6,5,0.0,2.4,1.0,,,,,,,,1.0,,,,20.0,11.0,,,,,1.0,
707,0.0,6.32,José Manuel Alberto López,5,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,28,jose-lopez,J. López,José López,Palmeiras,3.66,113103,275,6,8,0.0,2.78,2.0,6.0,4.0,5.0,6.0,4.0,21.0,,,1.0,5.0,,,,,,,,,
708,0.0,1.64,Nathan Gabriel de Souza Mendes,2,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,28,nathan,Nathan,Nathan,Coritiba,2.46,113157,294,6,7,0.0,0.88,1.0,6.0,6.0,,,5.0,27.0,1.0,,,,,,,,,1.0,,,
709,0.0,2.0,Michel Augusto Modesto Rafael dos Santos,3,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,28,michel,Michel,Michel,Palmeiras,0.8,113159,275,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
710,0.0,2.72,Kevin Lomónaco,3,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,28,lomonaco,Lomónaco,Lomónaco,Bragantino,0.55,113203,280,6,9,0.0,1.78,1.0,8.0,8.0,,,5.0,27.0,2.0,,,,,,,,,,,,
711,0.0,1.0,José Cássio Meneses da Costa ,1,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,28,cassio,Cássio,Cássio,América-MG,0.48,113250,327,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
712,0.0,1.0,Kevyn da Silva Soares,4,https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png,28,kevyn,Kevyn ,Kevyn ,América-MG,0.48,113252,327,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
713,0.0,4.65,Pablo Gonçalves Maia Fortunato,4,https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,28,pablo-maia,P. Maia,Pablo Maia,São Paulo,4.67,113359,276,6,22,0.0,1.39,3.0,28.0,27.0,4.0,6.0,11.0,72.0,,,,,,,,,,,,,
714,0.0,3.0,Bruno Gonçalves de Jesus,5,https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,28,bruninho,Bruninho,Bruninho,Bragantino,1.11,113558,280,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
715,3.8,6.09,Eduardo Santos Queiroz,4,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,28,du-queiroz,D. Queiroz,Du Queiroz,Corinthians,3.42,113687,264,7,25,0.24,2.77,2.0,52.0,37.0,3.0,14.0,9.0,124.0,,2.0,,1.0,1.0,,,,,,,,
716,0.0,2.0,Diógenes Vinícius da Silva,1,https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png,28,diogenes,Diógenes ,Diógenes ,Santos,0.8,113690,277,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
717,0.0,2.0,Felipe Florencio da Silva,3,https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png,28,felipe-silva,F. Silva,Felipe Silva,Avaí,0.8,113857,314,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718,-0.2,1.72,Valentín Depietri,5,https://s.glbimg.com/es/sde/f/2022/05/12/f45da0b069dc4c621269c6f7735e27e6_FORMATO.png,28,depietri,Depietri,Depietri,Fortaleza,-0.04,114138,356,6,14,-0.12,0.44,,6.0,5.0,1.0,1.0,2.0,25.0,,,,,,,,,,,,,
719,0.0,3.0,Douglas Mendes Moreira,3,https://s.sde.globo.com/media/person_role/2022/08/08/13c02821040d26f757e8894f3d0aabb7_FORMATO.png,28,douglas-mendes,D. Mendes,Douglas Mendes,Bragantino,1.11,114311,280,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
720,0.0,4.0,Jader Barbosa da Silva Gentil,4,https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png,28,jader,Jader,Jader,Athlético-PR,1.42,114335,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
721,0.0,8.12,Lucas Pires Silva,2,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,28,lucas-pires,L. Pires,Lucas Pires,Santos,1.4,114374,277,7,16,0.0,2.87,2.0,29.0,14.0,4.0,7.0,10.0,208.0,4.0,,,1.0,2.0,,,,,1.0,,,
722,0.0,3.23,Juan Pablo Vilela Tavares,2,https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png,28,juan-pablo,J. Pablo,Juan Pablo,Goiás,4.82,114497,290,6,4,0.0,4.92,,6.0,6.0,,1.0,,15.0,3.0,,,,,,,,,,,,
723,0.0,2.0,Cleiton Santana dos Santos,3,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png,28,cleiton,Cleiton,Cleiton,Flamengo,0.8,114790,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
724,2.3,5.99,Vitor Hugo Roque Ferreira,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png,28,vitor-roque,V. Roque,Vitor Roque,Athlético-PR,1.93,114802,293,7,20,0.19,3.85,5.0,16.0,19.0,10.0,7.0,30.0,27.0,,,4.0,5.0,1.0,,,,,,,,4.0
725,0.0,2.0,Luciano Silva Santos,4,https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,28,luciano,Luciano,Luciano,Bragantino,0.8,114888,280,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
726,0.0,1.0,Caio César Amorim Hila,2,https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png,28,caio-hila,C. Hila,Caio Hila,Cuiabá,0.48,114892,1371,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
727,0.0,0.82,Thauan Lara dos Santos,2,https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png,28,thauan-lara,T. Lara,Thauan Lara,Internacional,0.31,115061,285,6,4,0.0,0.67,1.0,3.0,5.0,,1.0,5.0,17.0,,,,,,,,,,,,,
728,2.5,1.94,Matheus França de Oliveira,4,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png,28,matheus-franca,M. França,Matheus França,Flamengo,2.2,115100,262,6,8,0.23,1.75,,5.0,7.0,,3.0,3.0,18.0,,,1.0,,,,,,,,,,
729,0.0,1.0,Caio Matheus da Silva,5,https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,28,caio,Caio,Caio,São Paulo,0.48,115227,276,5,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
730,0.0,1.0,Wesley Vinícius França Lima,2,https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png,28,wesley,Wesley,Wesley,Flamengo,0.48,115239,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
731,0.0,0.73,Kaiky Marques Naves,4,https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png,28,naves,Naves,Naves,Palmeiras,-0.27,115246,275,6,2,0.0,-0.5,,,3.0,,,,1.0,,,,,,,,,,,,,
732,0.0,1.0,Kaique Pereira Azarias,1,https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,28,kaique,Kaique,Kaique,Palmeiras,0.48,115247,275,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
733,0.0,1.0,Jhonatan dos Santos Rosa,4,https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png,28,jhonatan,Jhonatan,Jhonatan,Palmeiras,0.48,115248,275,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
734,0.0,1.0,Jean Carlos Albino Bonora,5,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png,28,jean,Jean,Jean,Atlético-GO,0.48,115269,373,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
735,0.0,2.61,Habraão Lincon do Nascimento Saraiva,3,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png,28,habraao,Habraão,Habraão,Fortaleza,4.0,115270,356,6,4,0.0,7.33,,3.0,5.0,1.0,3.0,4.0,14.0,3.0,,1.0,,,,,,,,,,
736,0.0,1.0,Isaac Souza Valença,4,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png,28,isaac,Isaac,Isaac,Atlético-GO,0.48,115272,373,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
737,0.0,1.0,Emersonn Correia da Silva,5,https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,28,emersonn,Emersonn,Emersonn,Athlético-PR,0.48,115273,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
738,0.0,3.07,Rwan Philipe Rodrigues de Souza Cruz,5,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png,28,rwan,Rwan,Rwan,Santos,0.55,115404,277,6,12,0.0,2.53,1.0,6.0,7.0,3.0,2.0,9.0,22.0,,,2.0,2.0,1.0,,,,,,,,
739,0.0,4.73,Brayan Andrés Ceballos Jiménez,3,https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,28,ceballos,Ceballos,Ceballos,Fortaleza,5.88,115502,356,6,13,0.0,3.5,4.0,26.0,12.0,2.0,6.0,3.0,68.0,4.0,,,1.0,1.0,,,,,1.0,,,
740,0.0,2.48,Yan da Cruz Souto,3,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png,28,yan-souto,Y. Souto,Yan Souto,Goiás,0.48,115511,290,6,6,0.0,1.82,1.0,5.0,7.0,,2.0,2.0,26.0,2.0,,,,,,,,,,,2.0,
741,2.0,2.37,Marcos Victor Ferreira da Silva,3,https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png,28,marcos-victor,M. Victor,Marcos Victor,Ceará,1.78,115537,354,6,4,-0.55,4.0,1.0,9.0,1.0,,1.0,3.0,7.0,1.0,,,1.0,,,,,,,,,
742,0.0,2.02,Arthur Augusto de Matos Soares,2,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png,28,arthur,Arthur,Arthur,América-MG,1.03,115562,327,6,4,0.0,3.38,2.0,6.0,8.0,,2.0,,9.0,2.0,,,,,,,,,,,,
743,0.0,1.01,Rodrigo Henrique Santos de Souza,4,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,28,rodriguinho,Rodriguinho,Rodriguinho,América-MG,0.1,115563,327,6,4,0.0,1.05,2.0,5.0,5.0,,1.0,5.0,16.0,,,,,,,,,,,,,
744,0.0,0.9,Marcos Paulo Lima Batista Silva,2,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png,28,marcos-paulo,M. Paulo,Marcos Paulo,Flamengo,0.7,115594,262,6,1,0.0,0.4,1.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,
745,0.0,1.0,Gabriel Delfim Ferreira,1,https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png,28,gabriel-delfim,G. Delfim,Gabriel Delfim,Atlético-MG,0.48,115674,282,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
746,0.0,2.14,Diego Porfirio da Silva,2,https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png,28,diego,Diego,Diego,Coritiba,-0.9,115678,294,6,7,0.0,3.03,1.0,14.0,3.0,,2.0,5.0,47.0,2.0,,,1.0,,,,,,1.0,,,
747,2.3,1.35,Gabriel Ferreira Neris,4,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png,28,gabriel-tota,G. Tota,Gabriel Tota,Juventude,1.99,115791,286,6,2,0.31,0.55,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,
748,0.0,1.0,Arthur Neves Scheles,4,https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png,28,macae,Macaé,Macaé,Avaí,0.48,115792,314,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
749,0.0,3.0,Juan Miguel Ojeda Gauto,3,https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png,28,juan-ojeda,J. Ojeda,Juan Ojeda,Cuiabá,1.11,115830,1371,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
750,0.0,2.0,Gabriel Ruggeri Silva,2,https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png,28,gabriel-ruggeri,G. Ruggeri,Gabriel Ruggeri,Goiás,0.8,115867,290,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
751,0.0,4.0,Endrick Felipe Moreira de Sousa,5,https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png,28,endrick,Endrick,Endrick,Palmeiras,1.42,115959,275,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
752,1.7,1.83,Denilson Alves Borges,4,,28,denilson,Denilson,Denilson,Cuiabá,1.46,115986,1371,6,3,-0.47,2.83,,6.0,4.0,,2.0,3.0,6.0,,,,,,,,,,,,,
753,0.0,1.0,Adyson do Nascimento Soares,5,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,28,adyson,Adyson,Adyson,América-MG,0.48,115998,327,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
754,0.0,1.0,Igor Jesus Lima,4,https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png,28,igor-jesus,I. Jesus,Igor Jesus,Flamengo,0.48,116013,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
755,0.0,1.0,Kayke David Pereira,4,https://s.glbimg.com/es/sde/f/2022/03/04/1446ee1078753d7fb9e4af8bd4eb0fc1_FORMATO.png,28,kayke-david,K. David,Kayke David,Flamengo,-0.12,116021,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
756,-0.4,0.74,Petterson Novaes Reis,5,,28,petterson,Petterson,Petterson,Flamengo,-0.33,116025,262,6,1,-0.26,-0.4,,,1.0,,,,1.0,,,,,,,,,,,,,
757,2.5,3.31,Victor Hugo Gomes Silva,4,https://s.sde.globo.com/media/person_role/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png,28,victor-hugo,V. Hugo,Victor Hugo,Flamengo,2.22,116034,262,6,14,0.24,3.58,,13.0,3.0,3.0,5.0,11.0,36.0,,2.0,2.0,,,,,,,,,,
758,1.4,2.22,José Hugo Sousa dos Santos,5,https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png,28,jose-hugo,J. Hugo,José Hugo,Coritiba,1.25,116056,294,6,8,-0.78,3.05,,8.0,6.0,2.0,4.0,10.0,20.0,,,1.0,,,,,,,,,,
759,0.0,1.0,Nicolas Arno Luft,2,https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png,28,nicolas,Nicolas,Nicolas,Juventude,0.48,116074,286,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
760,0.0,1.0,Arthur de Bem Ribas,1,https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png,28,arthur,Arthur,Arthur,Juventude,0.48,116083,286,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
761,0.0,2.75,João Moreira Sanmartin Souza,2,https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,28,joao-moreira,J. Moreira,João Moreira,São Paulo,1.9,116137,276,6,2,0.0,3.8,,3.0,4.0,,,3.0,3.0,1.0,,,,,,,,,,,1.0,
762,0.0,2.0,Pedro Igor de Souza Carneiro Martins,5,https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png,28,pedro-igor,P. Igor,Pedro Igor ,Ceará,0.8,116192,354,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
763,1.2,4.12,Hércules Pereira do Nascimento,4,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,28,hercules,Hércules,Hércules,Fortaleza,1.08,116447,356,6,19,0.09,2.83,1.0,25.0,12.0,7.0,10.0,7.0,71.0,,,2.0,1.0,,,,,,,,,
764,-0.4,1.1,Lucas Xavier Gazal,3,https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png,28,lucas-gazal,L. Gazal,Lucas Gazal,Atlético-GO,-0.24,116589,373,7,5,-0.13,0.08,,1.0,7.0,1.0,,,19.0,1.0,,,,,,,,,1.0,,,
765,0.0,1.0,Jhonny Cardinoti Pedro,2,https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,28,jhonny,Jhonny,Jhonny,Fluminense,0.48,116825,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
766,0.0,0.73,Vitor Hugo da Silva Gonçalves,5,https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png,28,vitor-hugo,V. Hugo,Vitor Hugo,Goiás,0.3,116834,290,6,1,0.0,-0.1,,,,,,,1.0,,,,,,,,,,,,,
767,0.0,1.0,Reginaldo dos Santos Moreira,5,https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,28,reginaldo,Reginaldo,Reginaldo,Goiás,0.48,116835,290,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
768,-0.2,1.66,Werik Silva Pinto,5,https://s.sde.globo.com/media/person_role/2022/08/12/b342efbec53382216329d7fc3ebf0b47_FORMATO.png,28,popo,Popó,Popó,Bragantino,-0.05,116994,280,2,2,-0.52,1.3,1.0,,5.0,1.0,3.0,3.0,,,,,,,,,,,,,,
769,0.0,0.74,Pedro Henrique Fonseca de Araújo Martins,5,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_1oFhhWx.png,28,pedrinho,Pedrinho,Pedrinho,Flamengo,-0.15,117112,262,6,1,-0.26,0.0,,,,,,,,,,,,,,,,,,,,
770,0.0,1.0,Lucas Pereira Ramires Constante,3,https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png,28,lucas-ramires,L. Ramires,Lucas Ramires,Juventude,0.48,117199,286,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
771,0.0,0.85,Robert Renan Alves Barbosa,3,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png,28,robert-renan,R. Renan,Robert Renan,Corinthians,0.33,117330,264,6,3,0.0,1.67,1.0,2.0,3.0,,,1.0,10.0,1.0,,,,,,,,,,,,
772,0.0,1.0,Gabryel da Silva Martins,5,,28,gabryel-martins,G. Martins,Gabryel Martins,Fluminense,0.48,117335,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
773,0.0,1.0,João Luiz da Silva Cipriano,3,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png,28,cipriano,Cipriano,Cipriano,Fluminense,0.48,117336,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
774,0.0,1.0,Kawan Thomaz Reis de Moraes,3,https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,28,kawan,Kawan,Kawan,Botafogo,0.48,117343,263,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
775,0.0,1.09,Leonardo Mana Hernandes,2,https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,28,leo-mana,L. Maná,Léo Maná,Corinthians,1.82,117459,264,6,1,0.0,1.9,,2.0,,,,,5.0,,,,,,,,,,,,,
776,0.0,5.78,Giuliano Galoppo,4,https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,28,galoppo,Galoppo,Galoppo,São Paulo,4.87,117579,276,6,6,0.0,2.08,1.0,6.0,10.0,4.0,6.0,2.0,43.0,,,,,1.0,,,,,,,,
777,0.0,1.0,Young Navarro Moraes,1,https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg,28,young,Young,Young,São Paulo,0.48,117818,276,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
778,0.0,2.4,Luiz Gustavo Oliveira da Silva,3,https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png,28,luizao,Luizão,Luizão,São Paulo,3.85,117819,276,6,8,0.0,3.31,3.0,13.0,8.0,,,3.0,32.0,2.0,,1.0,,,,,,,,,,
779,0.0,1.24,Giovane Santana do Nascimento,5,https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png,28,giovane,Giovane,Giovane,Corinthians,0.16,117849,264,6,7,0.0,0.37,2.0,4.0,7.0,1.0,1.0,2.0,20.0,,,,1.0,,,,,,,,,1.0
780,0.0,2.0,Jhalmar Sebastian Joffre Soliz,5,https://s.glbimg.com/es/sde/f/2022/04/13/b76a4684338b807e13de0a0f1473653e_FORMATO.png,28,sebastian-joffre,S. Joffre,Sebastian Joffre,Botafogo,0.8,117866,263,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
781,0.0,0.82,Estevão Barreto de Oliveira,4,https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png,28,estevao,Estevão,Estevão,Internacional,1.54,117870,285,6,5,0.0,0.14,,1.0,1.0,,,1.0,7.0,,,,,,,,,,,,,
782,0.0,0.73,Wesley Gassova Ribeiro Teixeira,5,https://s.glbimg.com/es/sde/f/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,28,wesley,Wesley,Wesley,Corinthians,0.12,117909,264,5,1,0.0,-0.3,,,1.0,,,,,,,,,,,,,,,,,
783,0.0,1.0,Breno de Souza Bidon,4,https://s.glbimg.com/es/sde/f/2022/04/19/5aab366dff88f381cc1af3b3ace6419b_FORMATO.png,28,breno-bidon,B. Bidon,Breno Bidon,Corinthians,0.48,117910,264,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
784,0.0,1.0,Leonardo Estigarribia Ferreira,3,https://s.glbimg.com/es/sde/f/2022/04/20/65e5a2ee973bf4eab96f17afb6454113_FORMATO.png,28,leo-dourado,L. Dourado,Léo Dourado,Athlético-PR,0.48,117966,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
785,0.0,1.0,Luiz Henrique Rosa Roque da Paz,4,https://s.glbimg.com/es/sde/f/2022/05/03/aebadf5f37c2408be749646adf161f9b_FORMATO.png,28,luiz-henrique,L. Henrique,Luiz Henrique,São Paulo,0.48,118092,276,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
786,0.0,1.0,Leonardo de Almeida Silva,4,https://s.glbimg.com/es/sde/f/2022/05/03/dba51c520a148f72bdbcec428b7cb580_FORMATO.png,28,leo-silva,L. Silva,Léo Silva,São Paulo,0.48,118093,276,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
787,0.0,1.0,Carlos Daniel de Medeiros Silva,2,https://s.glbimg.com/es/sde/f/2022/05/07/8bdcd4fd3838516c933cbda545c50fb0_FORMATO.png,28,carlos-daniel,C. Daniel,Carlos Daniel,Atlético-MG,0.48,118131,282,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
788,0.0,0.73,Nathan Camargo dos Santos,4,https://s.glbimg.com/es/sde/f/2022/05/13/019181541f21c099abef3f7edd4c4339_FORMATO.png,28,nathan-camargo,N. Camargo,Nathan Camargo ,Bragantino,-0.16,118175,280,6,1,0.0,-0.8,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
789,0.7,2.17,Pedro Junqueira de Oliveira,5,https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png,28,pedro-junqueira,P. Junqueira,Pedro Junqueira,Goiás,0.72,118304,290,6,10,0.13,1.67,1.0,10.0,3.0,,2.0,4.0,19.0,,1.0,,1.0,,,,,,,,,
