"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DS","PI","SG","CA","DE","FS","GS","PC","A","FC","FD","FF","G","I","FT","PP","CV","PS","DP","GC"
"469",71719,13,286,"mei","6",-0.3,2.87,-1.13,-0.3,1,0.02,"elton","Elton","Elton","Elton Júnior Melo Ataíde","https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",95058,13,286,"lat","6",0,3.88,0,5.8,3,0.55,"moraes","Moraes","Moraes","Onitlasi Júnior de Moraes Rodrigues","https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png","Juventude",6,28,1,NA,NA,3,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"471",101716,13,286,"mei","6",0,2.53,0,1.35,4,1.41,"bruninho","Bruninho","Bruninho","Bruno Roberto Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f8167f9298a3f41c68c3acac45883644_FORMATO.png","Juventude",NA,6,NA,NA,NA,5,NA,NA,NA,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"472",103766,13,275,"ata","6",0,3,0,0,0,4.15,"gabriel-silva","Gabriel Silva","G. Silva","Gabriel Silva Vieira","https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",111638,13,277,"zag","6",0,2,0,0,0,2.76,"robson","Robson","Robson","Robson Alves Reis","https://s.glbimg.com/es/sde/f/2022/03/03/aff817fcf0fc8c81bc9f4db9b94b0382_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",103777,13,275,"mei","6",0,1.72,0,1.2,1,1.43,"pedro-bicalho","Pedro Bicalho","P. Bicalho","Pedro Henrique Rodrigues Bicalho","https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg","Palmeiras",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",110607,13,1371,"mei","6",0,2.13,0,0.3,3,0.58,"gabriel-pirani","Gabriel Pirani","G. Pirani","Gabriel Cordeiro Pirani","https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png","Cuiabá",NA,7,NA,NA,NA,1,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"476",50428,13,354,"ata","5",0,4.62,0,1.2,1,4.51,"dentinho","Dentinho","Dentinho","Bruno Ferreira Bonfim","https://s.glbimg.com/es/sde/f/2022/03/11/e3b360fda749e06fb7f50ec9ccbb74d7_FORMATO.png","Ceará",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",93478,13,285,"ata","6",0,4.1,-0.24,3.53,10,0.26,"wanderson","Wanderson","Wanderson","Wanderson Maciel Sousa Campos","https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png","Internacional",1,54,NA,3,NA,7,NA,NA,NA,10,5,5,4,NA,NA,NA,NA,NA,NA,NA
"478",105521,13,373,"lat","6",0,2,0,0,0,2.76,"luan-sales","Luan Sales","L. Sales","Luan Sales do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",107197,13,293,"ata","6",0,3.2,0,1.7,3,1.82,"romulo","Rômulo","Rômulo","Rômulo José Cardoso da Cruz","https://s.glbimg.com/es/sde/f/2021/09/01/8c5b70b92e37e05439b2ec0a4c9a1f5f_FORMATO.png","Athlético-PR",3,7,NA,NA,NA,4,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"480",105911,13,286,"mei","6",0,3.2,0,2.1,4,0.96,"romulo","Rômulo","Rômulo","Rômulo Zanre Zwarg","https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png","Juventude",3,29,NA,1,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"481",72362,13,354,"mei","7",1.3,4.36,-1.35,2.17,8,1.26,"rodrigo-lindoso","Rodrigo Lindoso","R. Lindoso","Rodrigo Oliveira Lindoso","https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png","Ceará",13,35,NA,6,NA,10,NA,NA,1,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"482",103575,13,290,"zag","7",0,4.71,0,2.63,9,1.28,"caetano","Caetano","Caetano","João Victor Andrade Caetano","https://s.glbimg.com/es/sde/f/2022/03/10/0b26178145c836bb7862ed5729e22c14_FORMATO.png","Goiás",14,36,2,1,NA,3,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"483",80664,13,354,"lat","6",7.7,6.17,0.09,3.9,9,5.96,"michel","Michel","Michel","Michel Macedo Rocha Machado","https://s.glbimg.com/es/sde/f/2022/02/22/11f3d7c7d8032d9b2141440fc46e9620_FORMATO.png","Ceará",12,51,3,NA,NA,11,NA,NA,1,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"484",105900,13,277,"ata","6",0,2,0,0,0,2.76,"allanzinho","Allanzinho","Allanzinho","Allan Victor Oliveira Mota","https://s.glbimg.com/es/sde/f/2022/03/03/ebabed679667fb0d15f64681a6ffdf85_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",106000,13,285,"mei","6",0,3,0,0,0,4.15,"lucas-ramos","Lucas Ramos","L. Ramos","Lucas de Ramos Silveira","https://s.glbimg.com/es/sde/f/2021/05/02/ab91417c91ae0852faebb245de4601ee_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",107742,13,285,"zag","5",0,2,0,0,0,2.76,"tiago-barbosa","Tiago Barbosa","T. Barbosa","Tiago Barbosa Figueiredo","https://s.glbimg.com/es/sde/f/2022/04/02/667ff043a6b936a649ae70ef63bf8675_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",110013,13,293,"mei","6",0,2.25,0,0.93,3,2.07,"bryan-garcia","Bryan García","B. García","Bryan Jahir García Realpe","https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png","Athlético-PR",2,16,NA,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"488",111759,13,275,"ata","6",0,2.11,0,0.2,1,2.85,"giovani","Giovani","Giovani","Giovani Henrique Amorim da Silva","https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg","Palmeiras",NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",84339,13,264,"lat","6",0,4.77,0,3.2,3,4.97,"bruno-melo","Bruno Melo","B. Melo","Bruno Ferreira Melo","https://s.glbimg.com/es/sde/f/2022/04/27/35be6fa24036e64091a63cca0ac892d9_FORMATO.png","Corinthians",2,11,2,1,NA,2,NA,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"490",105899,13,277,"mei","6",0,3,0,0,0,4.15,"ivonei","Ivonei","Ivonei","Ivonei Júnior da Silva Rabelo","https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",104080,13,354,"gol","6",0,1,0,0,0,1.37,"andre","André","André","André Luiz Ribeiro da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",111713,13,263,"zag","6",0,3,0,0,0,4.15,"mezenga","Mezenga","Mezenga","Lucas de Souza Mombra Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",69141,13,286,"ata","7",0,4.47,-0.32,0.95,8,0.34,"ricardo-bueno","Ricardo Bueno","R. Bueno","Ricardo Bueno da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png","Juventude",5,23,NA,1,NA,10,NA,NA,NA,3,1,NA,NA,4,NA,NA,NA,NA,NA,NA
"494",111760,13,275,"mei","6",0,1.4,0,0.78,4,-0.41,"fabinho","Fabinho","Fabinho","Fábio Silva de Freitas","https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png","Palmeiras",4,3,NA,1,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"495",71571,13,356,"gol","6",0,7,0,0,0,9.71,"fernando-miguel","Fernando Miguel","F. Miguel","Fernando Miguel Kaufmann","https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",106076,13,290,"mei","6",0,3,0,0,0,4.15,"daniel-de-pauli","Daniel de Pauli","D. Pauli","Daniel de Pauli Oliveira","https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",95466,13,276,"lat","2",6.2,4.3,0.54,3.51,8,4.74,"igor-vinicius","Igor Vinícius","I. Vinícius","Igor Vinícius de Souza","https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png","São Paulo",14,26,1,1,NA,6,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"498",68817,13,286,"zag","6",0,2.74,0,1.33,6,2.59,"paulo-miranda","Paulo Miranda","P. Miranda","Jonathan Doin","https://s.glbimg.com/es/sde/f/2022/03/03/84da02cce1e593cb658cfcf2deef669d_FORMATO.png","Juventude",11,18,NA,3,NA,3,NA,2,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"499",69022,13,293,"ata","7",-0.3,3.76,-0.7,1.27,8,0.07,"marcelo-cirino","Marcelo Cirino","M. Cirino","Marcelo Cirino da Silva","https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png","Athlético-PR",7,22,NA,1,NA,4,NA,NA,NA,4,1,3,NA,4,NA,NA,NA,1,NA,NA
"500",113159,13,275,"zag","6",0,2,0,0,0,2.76,"michel","Michel","Michel","Michel Augusto Modesto Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",110415,13,277,"ata","6",1.4,5.05,-0.02,3.15,4,1.38,"angelo","Ângelo","Ângelo","Ângelo Gabriel Borges Damaceno","https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png","Santos",1,15,NA,1,NA,7,NA,NA,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"502",80129,13,286,"mei","7",-0.9,7.77,-1.68,3.61,11,-0.09,"jadson","Jadson","Jadson","Jadson Alves dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/f6f0935d45f36314cddff53717eee8de_FORMATO.png","Juventude",30,82,NA,4,NA,20,NA,NA,NA,20,2,2,1,1,NA,NA,NA,NA,NA,NA
"503",113690,13,277,"gol","6",0,2,0,0,0,2.76,"diogenes","Diógenes ","Diógenes ","Diógenes Vinícius da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",102129,13,314,"lat","6",0,3,0,0,0,4.15,"cougo","Cougo","Cougo","Carlos Ayrton Cougo Rivero","https://s.glbimg.com/es/sde/f/2022/06/13/9402bf3709fe5d6a7e9e083b8f12ba4a_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",101027,13,290,"mei","6",7,6.69,1.27,3.02,10,5.49,"diego","Diego","Diego","Jackson Diego Ibrahim Fagundes","https://s.glbimg.com/es/sde/f/2022/03/10/fb1b4d53c6475f4e02123bf33a52a0c2_FORMATO.png","Goiás",21,88,NA,NA,NA,22,NA,NA,1,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"506",109195,13,263,"lat","6",0,2,0,0,0,2.76,"vitor-marinho","Vitor Marinho","V. Marinho","Vitor Marinho de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",114374,13,277,"lat","7",2,9.28,0.17,3.44,12,2.08,"lucas-pires","Lucas Pires","L. Pires","Lucas Pires Silva","https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png","Santos",28,194,3,1,NA,8,NA,NA,NA,11,4,6,NA,1,2,NA,1,NA,NA,NA
"508",91968,13,286,"mei","6",0,4,0,0,0,5.54,"bassani","Bassani","Bassani","Rodrigo Bassani da Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",100084,13,276,"mei","7",2.6,5.8,0.19,1.82,11,2.28,"igor-gomes","Igor Gomes","I. Gomes","Igor Silveira Gomes","https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png","São Paulo",18,73,NA,3,NA,14,NA,NA,1,22,4,2,NA,1,NA,NA,1,NA,NA,NA
"510",102295,13,275,"ata","6",0,2,0,0,0,2.76,"luan-silva","Luan Silva","L. Silva","Luan Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",114335,13,293,"mei","6",0,4,0,0,0,5.54,"jader","Jader","Jader","Jader Barbosa da Silva Gentil","https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",80692,13,275,"zag","7",1.2,7,-0.29,4.84,5,1.37,"luan","Luan","Luan","Luan Garcia Teixeira","https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png","Palmeiras",7,19,3,NA,NA,5,NA,NA,1,11,NA,2,NA,1,NA,NA,NA,NA,NA,1
"513",97856,13,314,"mei","6",0,1.8,0,0.78,4,2.09,"lucas-ventura","Lucas Ventura","L. Ventura","Lucas de Souza Ventura","https://s.glbimg.com/es/sde/f/2022/03/11/27b312ffb4595c14c896eece284c7b69_FORMATO.png","Avaí",3,5,NA,1,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"514",102909,13,276,"mei","5",0,5.04,0,0.75,2,1.27,"luan","Luan","Luan","Luan Vinícius da Silva Santos ","https://s.glbimg.com/es/sde/f/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png","São Paulo",2,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",38141,13,276,"zag","6",0,5.53,-1,3.23,4,0.42,"miranda","Miranda","Miranda","João Miranda de Souza Filho","https://s.glbimg.com/es/sde/f/2022/03/01/63cdbc67a76c583cd60a4368a8c9441e_FORMATO.png","São Paulo",8,10,1,1,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",94263,13,290,"ata","7",1.4,3.91,-0.15,1.79,11,1.28,"dada-belmonte","Dadá Belmonte","D. Belmonte","Adaílson Freire Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png","Goiás",14,58,NA,3,NA,23,NA,NA,NA,23,1,4,NA,3,1,NA,NA,NA,NA,NA
"517",94894,13,286,"ata","6",1.3,4.68,-0.15,1.92,6,1.28,"capixaba","Capixaba","Capixaba","João Victor da Vitória Fernandes","https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png","Juventude",7,30,NA,1,NA,9,NA,NA,NA,10,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"518",98976,13,276,"mei","6",0.3,3.68,-0.34,1.78,4,0.49,"gabriel","Gabriel","Gabriel","Gabriel Neves Perdomo","https://s.glbimg.com/es/sde/f/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png","São Paulo",10,8,NA,2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",78850,13,276,"lat","6",-3.3,3.5,-0.62,1.31,10,-2.12,"reinaldo","Reinaldo","Reinaldo","Reinaldo Manoel da Silva","https://s.glbimg.com/es/sde/f/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png","São Paulo",2,96,1,2,NA,4,NA,NA,1,10,1,5,1,NA,NA,NA,NA,NA,NA,NA
"520",80287,13,276,"ata","7",0,11.18,0,4.74,10,1.9,"luciano","Luciano","Luciano","Luciano da Rocha Neves","https://s.glbimg.com/es/sde/f/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png","São Paulo",11,37,NA,2,NA,9,NA,NA,NA,4,4,9,3,4,NA,NA,NA,1,NA,NA
"521",102796,13,293,"ata","5",0,2,0,0,0,2.76,"julimar","Julimar","Julimar","Julimar Silva Oliveira Júnior","https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",117330,13,264,"zag","6",0,1,0,0,0,1.37,"robert-renan","Robert Renan","R. Renan","Robert Renan Alves Barbosa","https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",112886,13,277,"mei","6",0,1.65,0,1.42,5,0.88,"lucas-barbosa","Lucas Barbosa","L. Barbosa","Lucas Henrique Barbosa","https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png","Santos",5,15,NA,NA,NA,3,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"524",104593,13,286,"mei","6",0.8,2.21,-0.32,0.5,3,0.75,"darlan","Darlan","Darlan","Darlan Pereira Mendes","https://s.glbimg.com/es/sde/f/2022/03/03/adc98792c2a04fd60c00d1c13a950544_FORMATO.png","Juventude",2,6,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",84382,13,290,"lat","6",0,2.79,0,0.56,9,1.18,"danilo-barcelos","Danilo Barcelos","D. Barcelos","Danilo Carvalho Barcelos","https://s.glbimg.com/es/sde/f/2022/04/05/07d7f2dc608c0833bf6c29c75cb93a43_FORMATO.png","Goiás",7,72,1,3,NA,6,NA,NA,NA,12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"526",115511,13,290,"zag","7",0.7,2.33,-0.67,0.7,1,0.69,"yan-souto","Yan Souto","Y. Souto","Yan da Cruz Souto","https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png","Goiás",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",88225,13,1371,"lat","6",0,2.29,0,-0.85,2,1.67,"daniel-guedes","Daniel Guedes ","D. Guedes","Daniel Guedes da Silva","https://s.glbimg.com/es/sde/f/2022/04/21/eb1d1f53750f2ecb8c48b5caa3985a22_FORMATO.png","Cuiabá",2,19,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",93988,13,275,"ata","6",4,3.97,0.56,1.09,7,3.17,"breno-lopes","Breno Lopes","B. Lopes","Breno Henrique Vasconcelos Lopes","https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png","Palmeiras",1,14,NA,NA,NA,4,NA,NA,NA,1,2,NA,NA,3,1,NA,NA,1,NA,NA
"529",115502,13,356,"zag","6",8,4.49,1.23,2.92,9,6.05,"ceballos","Ceballos","Ceballos","Brayan Andrés Ceballos Jiménez","https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png","Fortaleza",18,39,2,3,NA,2,NA,NA,NA,10,1,3,NA,1,1,NA,1,NA,NA,NA
"530",107416,13,290,"mei","6",-0.1,1.85,0.02,-0.04,5,0.07,"luan-dias","Luan Dias","L. Dias","Luan Dias da Silva","https://s.glbimg.com/es/sde/f/2021/06/15/5866621e0b65a2335910b7071eb0d81e_FORMATO.jpeg","Goiás",1,9,NA,2,NA,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",112060,13,354,"ata","6",0,0.75,0,0.4,2,0.34,"joao-victor","João Victor","J. Victor","João Victor Vieira Ferreira Sousa","https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png","Ceará",NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"532",117459,13,264,"lat","6",0,1,0,0,0,1.37,"leo-mana","Léo Maná","L. Maná","Leonardo Mana Hernandes","https://s.glbimg.com/es/sde/f/2022/05/18/3926c2d0d0b122aa38fb49f5fd9cfca7_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",81845,13,276,"mei","6",0,9.04,0,3.54,8,4.35,"alisson","Alisson","Alisson","Alisson Euler de Freitas Castro","https://s.glbimg.com/es/sde/f/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png","São Paulo",13,34,NA,4,NA,10,NA,NA,2,11,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"534",105844,13,264,"zag","6",0,1,0,0,0,1.37,"belezi","Belezi","Belezi","Lucas Belezi Barbosa","https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",87098,13,354,"ata","6",-0.5,5.68,-0.15,1.64,5,0.07,"matheus-peixoto","Matheus Peixoto","M. Peixoto","Matheus Vieira Campos Peixoto","https://s.glbimg.com/es/sde/f/2022/03/14/2eb9eaecb0ea8315d3d9f2e457dac7c4_FORMATO.png","Ceará",1,7,NA,NA,NA,3,NA,NA,1,3,2,NA,NA,3,NA,NA,NA,NA,NA,NA
"536",110727,13,282,"mei","2",5.7,6.38,0.22,4.89,10,4.51,"rubens","Rubens","Rubens","Rubens Antônio Dias","https://s.glbimg.com/es/sde/f/2022/02/27/ff3b3e061076be1ac8780a1fb32377ae_FORMATO.png","Atlético-MG",37,48,NA,2,NA,5,NA,NA,NA,14,3,8,NA,NA,1,NA,NA,NA,NA,NA
"537",108528,13,294,"mei","6",2.6,4.08,0.26,1.8,3,2.17,"galarza","Galarza","Galarza","Matías Galarza Fonda","https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png","Coritiba",6,18,NA,2,NA,6,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"538",108659,13,1371,"mei","6",-0.6,2.11,-0.22,0.86,5,-0.28,"rivas","Rivas","Rivas","Cristhian Yonaiker Rivas Vielma - Cristian","https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png","Cuiabá",5,8,NA,2,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"539",110994,13,266,"ata","6",0,3,0,0,0,4.15,"samuel-granada","Samuel Granada","S. Granada","Samuel Salustiano de Jesus Silva","https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",97908,13,263,"mei","7",0,7.94,0,3.35,11,5.78,"luis-oyama","Luís Oyama","L. Oyama","Luís Felipe Oyama","https://s.glbimg.com/es/sde/f/2022/03/25/268b1a146aebc4fb25bbcc38654f08b0_FORMATO.png","Botafogo",30,66,NA,1,NA,17,NA,NA,NA,16,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"541",95638,13,356,"zag","7",9.3,7.47,1.49,2.82,11,7.2,"marcelo-benevenuto","Marcelo Benevenuto","M. Benevenuto","Marcelo da Conceição Benevenuto Malaquias","https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png","Fortaleza",15,40,2,1,NA,11,NA,1,NA,11,5,1,NA,NA,NA,NA,NA,NA,NA,NA
