,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.nome,atletas.atleta_id,atletas.foto,atletas.status_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,A,CA,DS,FC,FD,FF,FS,PC,PI,SG,DE,GS,GC,FT,G,I,PP,CV,PS,DP
704,,-0.12,4,1371,15,Osorio,osorio,Kelvin David Osorio Antury,113010,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,2,1.18,30,Osorio,Cuiabá,1.4,2.05,,1.0,19.0,15.0,2.0,6.0,5.0,,91.0,,,,,,,2.0,,,,
705,,0.0,1,294,5,Rafael William,rafael-william,Rafael William Dias Pinheiro,113061,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,6,2.4,30,R. William,Coritiba,0.0,0.75,1.0,1.0,,,,,,1.0,,,20.0,11.0,,,,,,,,
706,,0.0,5,275,8,José López,jose-lopez,José Manuel Alberto López,113103,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,6,2.78,30,J. López,Palmeiras,0.0,6.32,,2.0,6.0,4.0,5.0,6.0,4.0,,21.0,,,,,,1.0,5.0,,,,
707,,0.0,2,294,7,Nathan,nathan,Nathan Gabriel de Souza Mendes,113157,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,5,0.88,30,Nathan,Coritiba,0.0,1.64,,1.0,6.0,6.0,,,5.0,,27.0,1.0,,,,,,,,1.0,,
708,,0.0,3,275,0,Michel,michel,Michel Augusto Modesto Rafael dos Santos,113159,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,6,0.0,30,Michel,Palmeiras,0.0,2.0,,,,,,,,,,,,,,,,,,,,
709,,-0.14,3,280,10,Lomónaco,lomonaco,Kevin Lomónaco,113203,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,2,1.6,30,Lomónaco,Bragantino,0.0,2.58,,1.0,8.0,8.0,,,5.0,,27.0,2.0,,,,,,,,,,
710,,0.0,1,327,0,Cássio,cassio,José Cássio Meneses da Costa ,113250,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,6,0.0,30,Cássio,América-MG,0.0,1.0,,,,,,,,,,,,,,,,,,,,
711,,0.0,4,327,0,Kevyn ,kevyn,Kevyn da Silva Soares,113252,https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png,6,0.0,30,Kevyn ,América-MG,0.0,1.0,,,,,,,,,,,,,,,,,,,,
712,,-0.43,4,276,23,Pablo Maia,pablo-maia,Pablo Gonçalves Maia Fortunato,113359,https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,7,1.42,30,P. Maia,São Paulo,2.0,4.22,,4.0,29.0,29.0,4.0,6.0,11.0,,78.0,,,,,1.0,,,,,,
713,,0.0,5,280,0,Bruninho,bruninho,Bruno Gonçalves de Jesus,113558,https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,6,0.0,30,Bruninho,Bragantino,0.0,3.0,,,,,,,,,,,,,,,,,,,,
714,,0.0,4,264,26,Du Queiroz,du-queiroz,Eduardo Santos Queiroz,113687,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,6,2.81,30,D. Queiroz,Corinthians,0.0,6.23,2.0,2.0,55.0,38.0,4.0,14.0,9.0,,130.0,,,,,1.0,,1.0,,,,
715,,0.0,1,277,0,Diógenes ,diogenes,Diógenes Vinícius da Silva,113690,https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png,6,0.0,30,Diógenes ,Santos,0.0,2.0,,,,,,,,,,,,,,,,,,,,
716,,0.0,3,314,0,Felipe Silva,felipe-silva,Felipe Florencio da Silva,113857,https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png,6,0.0,30,F. Silva,Avaí,0.0,2.0,,,,,,,,,,,,,,,,,,,,
717,,0.0,5,356,14,Depietri,depietri,Valentín Depietri,114138,https://s.glbimg.com/es/sde/f/2022/05/12/f45da0b069dc4c621269c6f7735e27e6_FORMATO.png,6,0.44,30,Depietri,Fortaleza,0.0,1.72,,,6.0,5.0,1.0,1.0,2.0,,25.0,,,,,,,,,,,
718,,0.0,3,280,0,Douglas Mendes,douglas-mendes,Douglas Mendes Moreira,114311,https://s.sde.globo.com/media/person_role/2022/08/08/13c02821040d26f757e8894f3d0aabb7_FORMATO.png,6,0.0,30,D. Mendes,Bragantino,0.0,3.0,,,,,,,,,,,,,,,,,,,,
719,,0.0,4,293,0,Jader,jader,Jader Barbosa da Silva Gentil,114335,https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png,6,0.0,30,Jader,Athlético-PR,0.0,4.0,,,,,,,,,,,,,,,,,,,,
720,,0.0,2,277,17,Lucas Pires,lucas-pires,Lucas Pires Silva,114374,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,6,2.92,30,L. Pires,Santos,0.0,8.54,,2.0,33.0,15.0,4.0,7.0,10.0,,216.0,4.0,,,,2.0,,1.0,,1.0,,
721,,0.0,2,290,4,Juan Pablo,juan-pablo,Juan Pablo Vilela Tavares,114497,https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png,6,4.92,30,J. Pablo,Goiás,0.0,3.23,,,6.0,6.0,,1.0,,,15.0,3.0,,,,,,,,,,
722,,0.0,3,262,0,Cleiton,cleiton,Cleiton Santana dos Santos,114790,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png,6,0.0,30,Cleiton,Flamengo,0.0,2.0,,,,,,,,,,,,,,,,,,,,
723,,0.0,5,293,21,Vitor Roque,vitor-roque,Vitor Hugo Roque Ferreira,114802,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png,2,3.91,30,V. Roque,Athlético-PR,0.0,6.56,1.0,6.0,16.0,21.0,10.0,8.0,32.0,,27.0,,,,,1.0,4.0,5.0,,,4.0,
724,,0.0,4,280,0,Luciano,luciano,Luciano Silva Santos,114888,https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,6,0.0,30,Luciano,Bragantino,0.0,2.0,,,,,,,,,,,,,,,,,,,,
725,,0.0,2,1371,0,Caio Hila,caio-hila,Caio César Amorim Hila,114892,https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png,6,0.0,30,C. Hila,Cuiabá,0.0,1.0,,,,,,,,,,,,,,,,,,,,
726,,0.8,2,285,5,Thauan Lara,thauan-lara,Thauan Lara dos Santos,115061,https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png,6,1.54,30,T. Lara,Internacional,5.0,1.62,,1.0,3.0,5.0,,1.0,5.0,,17.0,1.0,,,,,,,,,,
727,,0.15,4,262,10,Matheus França,matheus-franca,Matheus França de Oliveira,115100,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png,7,1.47,30,M. França,Flamengo,0.8,1.72,,,6.0,7.0,,3.0,3.0,,23.0,,,,,,1.0,,,,,
728,,0.0,5,276,0,Caio,caio,Caio Matheus da Silva,115227,https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,5,0.0,30,Caio,São Paulo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
729,,0.0,2,262,0,Wesley,wesley,Wesley Vinícius França Lima,115239,https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png,6,0.0,30,Wesley,Flamengo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
730,,0.0,4,275,2,Naves,naves,Kaiky Marques Naves,115246,https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png,6,-0.5,30,Naves,Palmeiras,0.0,0.73,,,,3.0,,,,,1.0,,,,,,,,,,,
731,,0.0,1,275,0,Kaique,kaique,Kaique Pereira Azarias,115247,https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,6,0.0,30,Kaique,Palmeiras,0.0,1.0,,,,,,,,,,,,,,,,,,,,
732,,0.0,4,275,0,Jhonatan,jhonatan,Jhonatan dos Santos Rosa,115248,https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png,6,0.0,30,Jhonatan,Palmeiras,0.0,1.0,,,,,,,,,,,,,,,,,,,,
733,,0.0,5,373,0,Jean,jean,Jean Carlos Albino Bonora,115269,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png,6,0.0,30,Jean,Atlético-GO,0.0,1.0,,,,,,,,,,,,,,,,,,,,
734,,0.0,3,356,4,Habraão,habraao,Habraão Lincon do Nascimento Saraiva,115270,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png,6,7.33,30,Habraão,Fortaleza,0.0,2.61,,,3.0,5.0,1.0,3.0,4.0,,14.0,3.0,,,,,1.0,,,,,
735,,0.0,4,373,0,Isaac,isaac,Isaac Souza Valença,115272,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png,6,0.0,30,Isaac,Atlético-GO,0.0,1.0,,,,,,,,,,,,,,,,,,,,
736,,0.0,5,293,0,Emersonn,emersonn,Emersonn Correia da Silva,115273,https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,6,0.0,30,Emersonn,Athlético-PR,0.0,1.0,,,,,,,,,,,,,,,,,,,,
737,,0.0,5,277,12,Rwan,rwan,Rwan Philipe Rodrigues de Souza Cruz,115404,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png,6,2.53,30,Rwan,Santos,0.0,3.07,,1.0,6.0,7.0,3.0,2.0,9.0,,22.0,,,,,1.0,2.0,2.0,,,,
738,,-1.2,3,356,14,Ceballos,ceballos,Brayan Andrés Ceballos Jiménez,115502,https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,3,3.15,30,Ceballos,Fortaleza,-1.4,3.53,,5.0,26.0,13.0,2.0,6.0,3.0,,69.0,4.0,,,,1.0,,1.0,,1.0,,
739,,0.0,3,290,6,Yan Souto,yan-souto,Yan da Cruz Souto,115511,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png,6,1.82,30,Y. Souto,Goiás,0.0,2.48,,1.0,5.0,7.0,,2.0,2.0,2.0,26.0,2.0,,,,,,,,,,
740,,0.0,3,354,4,Marcos Victor,marcos-victor,Marcos Victor Ferreira da Silva,115537,https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png,6,4.0,30,M. Victor,Ceará,0.0,2.37,,1.0,9.0,1.0,,1.0,3.0,,7.0,1.0,,,,,,1.0,,,,
741,,-1.0,2,327,5,Arthur,arthur,Arthur Augusto de Matos Soares,115562,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png,6,2.44,30,Arthur,América-MG,-1.3,1.02,,2.0,6.0,10.0,,2.0,,,16.0,2.0,,,,,,,,,,
742,,0.0,4,327,4,Rodriguinho,rodriguinho,Rodrigo Henrique Santos de Souza,115563,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,6,1.05,30,Rodriguinho,América-MG,0.0,1.01,,2.0,5.0,5.0,,1.0,5.0,,16.0,,,,,,,,,,,
743,,0.0,2,262,1,Marcos Paulo,marcos-paulo,Marcos Paulo Lima Batista Silva,115594,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png,6,0.4,30,M. Paulo,Flamengo,0.0,0.9,,1.0,2.0,2.0,,,,,4.0,,,,,,,,,,,
744,,0.0,1,282,0,Gabriel Delfim,gabriel-delfim,Gabriel Delfim Ferreira,115674,https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png,6,0.0,30,G. Delfim,Atlético-MG,0.0,1.0,,,,,,,,,,,,,,,,,,,,
745,,0.0,2,294,7,Diego,diego,Diego Porfirio da Silva,115678,https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png,6,3.03,30,Diego,Coritiba,0.0,2.14,,1.0,14.0,3.0,,2.0,5.0,,47.0,2.0,,,,,,1.0,,1.0,,
746,,0.0,4,286,3,Gabriel Tota,gabriel-tota,Gabriel Ferreira Neris,115791,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png,6,0.27,30,G. Tota,Juventude,0.0,0.97,,2.0,1.0,3.0,1.0,1.0,2.0,,5.0,,,,,,,,,,,
747,,0.0,4,314,0,Macaé,macae,Arthur Neves Scheles,115792,https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png,6,0.0,30,Macaé,Avaí,0.0,1.0,,,,,,,,,,,,,,,,,,,,
748,,0.0,3,1371,0,Juan Ojeda,juan-ojeda,Juan Miguel Ojeda Gauto,115830,https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png,6,0.0,30,J. Ojeda,Cuiabá,0.0,3.0,,,,,,,,,,,,,,,,,,,,
749,,0.0,2,290,0,Gabriel Ruggeri,gabriel-ruggeri,Gabriel Ruggeri Silva,115867,https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png,6,0.0,30,G. Ruggeri,Goiás,0.0,2.0,,,,,,,,,,,,,,,,,,,,
750,,-0.48,5,275,1,Endrick,endrick,Endrick Felipe Moreira de Sousa,115959,https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png,6,2.5,30,Endrick,Palmeiras,2.5,3.52,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,
751,,0.39,4,1371,5,Denilson,denilson,Denilson Alves Borges,115986,,6,2.3,30,Denilson,Cuiabá,2.4,2.09,,1.0,8.0,5.0,,3.0,7.0,,15.0,,,,,,,,,,,
752,,0.0,5,327,0,Adyson,adyson,Adyson do Nascimento Soares,115998,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,6,0.0,30,Adyson,América-MG,0.0,1.0,,,,,,,,,,,,,,,,,,,,
753,,0.0,4,262,0,Igor Jesus,igor-jesus,Igor Jesus Lima,116013,https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png,6,0.0,30,I. Jesus,Flamengo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
754,,0.0,4,262,0,Kayke David,kayke-david,Kayke David Pereira,116021,https://s.glbimg.com/es/sde/f/2022/03/04/1446ee1078753d7fb9e4af8bd4eb0fc1_FORMATO.png,6,0.0,30,K. David,Flamengo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
755,,0.0,5,262,1,Petterson,petterson,Petterson Novaes Reis,116025,,6,-0.4,30,Petterson,Flamengo,0.0,0.74,,,,1.0,,,,,1.0,,,,,,,,,,,
756,,0.0,4,262,15,Victor Hugo,victor-hugo,Victor Hugo Gomes Silva,116034,https://s.sde.globo.com/media/person_role/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png,7,3.33,30,V. Hugo,Flamengo,0.0,2.94,2.0,,13.0,3.0,3.0,5.0,11.0,,37.0,,,,,,2.0,,,,,
757,,-0.1,5,294,9,José Hugo,jose-hugo,José Hugo Sousa dos Santos,116056,https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png,6,2.77,30,J. Hugo,Coritiba,0.5,2.12,,,8.0,6.0,2.0,4.0,11.0,,20.0,,,,,,1.0,,,,,
758,,0.0,2,286,0,Nicolas,nicolas,Nicolas Arno Luft,116074,https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png,6,0.0,30,Nicolas,Juventude,0.0,1.0,,,,,,,,,,,,,,,,,,,,
759,,0.0,1,286,0,Arthur,arthur,Arthur de Bem Ribas,116083,https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png,6,0.0,30,Arthur,Juventude,0.0,1.0,,,,,,,,,,,,,,,,,,,,
760,,0.0,2,276,2,João Moreira,joao-moreira,João Moreira Sanmartin Souza,116137,https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,5,3.8,30,J. Moreira,São Paulo,0.0,2.75,,,3.0,4.0,,,3.0,1.0,3.0,1.0,,,,,,,,,,
761,,0.0,5,354,0,Pedro Igor ,pedro-igor,Pedro Igor de Souza Carneiro Martins,116192,https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png,6,0.0,30,P. Igor,Ceará,0.0,2.0,,,,,,,,,,,,,,,,,,,,
762,,0.54,4,356,20,Hércules,hercules,Hércules Pereira do Nascimento,116447,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,6,2.89,30,Hércules,Fortaleza,4.1,4.66,,1.0,27.0,13.0,8.0,10.0,9.0,,73.0,,,,,,2.0,1.0,,,,
763,,-0.19,3,373,7,Lucas Gazal,lucas-gazal,Lucas Xavier Gazal,116589,https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png,7,-0.05,30,L. Gazal,Atlético-GO,-0.8,0.97,,,2.0,9.0,1.0,,,,31.0,1.0,,,,,,1.0,,1.0,,
764,,0.0,2,266,0,Jhonny,jhonny,Jhonny Cardinoti Pedro,116825,https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,6,0.0,30,Jhonny,Fluminense,0.0,1.0,,,,,,,,,,,,,,,,,,,,
765,,0.0,5,290,1,Vitor Hugo,vitor-hugo,Vitor Hugo da Silva Gonçalves,116834,https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png,6,-0.1,30,V. Hugo,Goiás,0.0,0.73,,,,,,,,,1.0,,,,,,,,,,,
766,,0.0,5,290,0,Reginaldo,reginaldo,Reginaldo dos Santos Moreira,116835,https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,6,0.0,30,Reginaldo,Goiás,0.0,1.0,,,,,,,,,,,,,,,,,,,,
767,,2.27,5,280,3,Popó,popo,Werik Silva Pinto,116994,https://s.sde.globo.com/media/person_role/2022/08/12/b342efbec53382216329d7fc3ebf0b47_FORMATO.png,2,4.5,30,Popó,Bragantino,10.9,3.93,,1.0,1.0,6.0,2.0,4.0,3.0,,,,,,,,1.0,,,,,
768,,0.0,5,262,1,Pedrinho,pedrinho,Pedro Henrique Fonseca de Araújo Martins,117112,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_1oFhhWx.png,6,0.0,30,Pedrinho,Flamengo,0.0,0.74,,,,,,,,,,,,,,,,,,,,
769,,0.0,3,286,0,Lucas Ramires,lucas-ramires,Lucas Pereira Ramires Constante,117199,https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png,6,0.0,30,L. Ramires,Juventude,0.0,1.0,,,,,,,,,,,,,,,,,,,,
770,,0.0,3,264,3,Robert Renan,robert-renan,Robert Renan Alves Barbosa,117330,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png,6,1.67,30,R. Renan,Corinthians,0.0,0.85,,1.0,2.0,3.0,,,1.0,,10.0,1.0,,,,,,,,,,
771,,0.0,5,266,0,Gabryel Martins,gabryel-martins,Gabryel da Silva Martins,117335,,6,0.0,30,G. Martins,Fluminense,0.0,1.0,,,,,,,,,,,,,,,,,,,,
772,,0.0,3,266,0,Cipriano,cipriano,João Luiz da Silva Cipriano,117336,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png,6,0.0,30,Cipriano,Fluminense,0.0,1.0,,,,,,,,,,,,,,,,,,,,
773,,0.0,3,263,0,Kawan,kawan,Kawan Thomaz Reis de Moraes,117343,https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,6,0.0,30,Kawan,Botafogo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
774,,0.0,2,264,1,Léo Maná,leo-mana,Leonardo Mana Hernandes,117459,https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,6,1.9,30,L. Maná,Corinthians,0.0,1.09,,,2.0,,,,,,5.0,,,,,,,,,,,
775,,0.0,4,276,6,Galoppo,galoppo,Giuliano Galoppo,117579,https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,6,2.08,30,Galoppo,São Paulo,0.0,5.78,,1.0,6.0,10.0,4.0,6.0,2.0,,43.0,,,,,1.0,,,,,,
776,,0.0,1,276,0,Young,young,Young Navarro Moraes,117818,https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg,6,0.0,30,Young,São Paulo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
777,,0.0,3,276,8,Luizão,luizao,Luiz Gustavo Oliveira da Silva,117819,https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png,6,3.31,30,Luizão,São Paulo,0.0,2.4,,3.0,13.0,8.0,,,3.0,,32.0,2.0,,,,,1.0,,,,,
778,,0.0,5,264,7,Giovane,giovane,Giovane Santana do Nascimento,117849,https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png,7,0.37,30,Giovane,Corinthians,0.0,1.24,,2.0,4.0,7.0,1.0,1.0,2.0,,20.0,,,,,,,1.0,,,1.0,
779,,0.0,5,263,0,Sebastian Joffre,sebastian-joffre,Jhalmar Sebastian Joffre Soliz,117866,https://s.glbimg.com/es/sde/f/2022/04/13/b76a4684338b807e13de0a0f1473653e_FORMATO.png,6,0.0,30,S. Joffre,Botafogo,0.0,2.0,,,,,,,,,,,,,,,,,,,,
780,,-0.06,4,285,6,Estevão,estevao,Estevão Barreto de Oliveira,117870,https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png,6,0.2,30,Estevão,Internacional,0.5,0.76,,,1.0,1.0,,,2.0,,7.0,,,,,,,,,,,
781,,0.0,5,264,1,Wesley,wesley,Wesley Gassova Ribeiro Teixeira,117909,https://s.glbimg.com/es/sde/f/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,5,-0.3,30,Wesley,Corinthians,0.0,0.73,,,,1.0,,,,,,,,,,,,,,,,
782,,0.0,4,264,0,Breno Bidon,breno-bidon,Breno de Souza Bidon,117910,https://s.glbimg.com/es/sde/f/2022/04/19/5aab366dff88f381cc1af3b3ace6419b_FORMATO.png,6,0.0,30,B. Bidon,Corinthians,0.0,1.0,,,,,,,,,,,,,,,,,,,,
783,,0.0,3,293,0,Léo Dourado,leo-dourado,Leonardo Estigarribia Ferreira,117966,https://s.glbimg.com/es/sde/f/2022/04/20/65e5a2ee973bf4eab96f17afb6454113_FORMATO.png,6,0.0,30,L. Dourado,Athlético-PR,0.0,1.0,,,,,,,,,,,,,,,,,,,,
784,,0.0,4,276,0,Luiz Henrique,luiz-henrique,Luiz Henrique Rosa Roque da Paz,118092,https://s.glbimg.com/es/sde/f/2022/05/03/aebadf5f37c2408be749646adf161f9b_FORMATO.png,6,0.0,30,L. Henrique,São Paulo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
785,,0.0,4,276,0,Léo Silva,leo-silva,Leonardo de Almeida Silva,118093,https://s.glbimg.com/es/sde/f/2022/05/03/dba51c520a148f72bdbcec428b7cb580_FORMATO.png,6,0.0,30,L. Silva,São Paulo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
786,,0.0,2,282,0,Carlos Daniel,carlos-daniel,Carlos Daniel de Medeiros Silva,118131,https://s.glbimg.com/es/sde/f/2022/05/07/8bdcd4fd3838516c933cbda545c50fb0_FORMATO.png,6,0.0,30,C. Daniel,Atlético-MG,0.0,1.0,,,,,,,,,,,,,,,,,,,,
787,,0.0,4,280,1,Nathan Camargo ,nathan-camargo,Nathan Camargo dos Santos,118175,https://s.glbimg.com/es/sde/f/2022/05/13/019181541f21c099abef3f7edd4c4339_FORMATO.png,6,-0.8,30,N. Camargo,Bragantino,0.0,0.73,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
788,,-0.27,5,290,12,Pedro Junqueira,pedro-junqueira,Pedro Junqueira de Oliveira,118304,https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png,6,1.69,30,P. Junqueira,Goiás,0.8,2.29,1.0,1.0,13.0,5.0,,2.0,6.0,,23.0,,,,,,,1.0,,,,
789,,0.0,4,294,0,Maicky,maicky,Maicky Henrique Galastri Gomes,118411,https://s.glbimg.com/es/sde/f/2022/06/15/52696ca377b2326db2ebadb47b3e99dc_FORMATO.png,6,0.0,30,Maicky,Coritiba,0.0,1.0,,,,,,,,,,,,,,,,,,,,
790,,0.0,5,286,1,Weliton,weliton,Weliton Santos do Amaral,118433,https://s.glbimg.com/es/sde/f/2022/06/17/dae18e18546eae48b0ece6166722711a_FORMATO.png,6,0.8,30,Weliton,Juventude,0.0,0.91,,,,,,1.0,,,,,,,,,,,,,,
791,,0.0,4,290,0,Danilo Silva,danilo-silva,Danilo Batista Silva,118496,https://s.glbimg.com/es/sde/f/2022/06/26/a20bfbbacb1463823c6e04394bae689d_FORMATO.png,6,0.0,30,D. Silva,Goiás,0.0,1.0,,,,,,,,,,,,,,,,,,,,
792,,0.0,2,262,0,José Welinton ,jose-welinton,José Welinton Campos Menezes,118501,https://s.glbimg.com/es/sde/f/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,6,0.0,30,J. Welinton,Flamengo,0.0,1.0,,,,,,,,,,,,,,,,,,,,
