,atletas.foto,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,atletas.pontos_num,atletas.apelido_abreviado,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,atletas.slug,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,CV,PP,PS,DE,GC,GS,PC,SG,DP
468,https://s.glbimg.com/es/sde/f/2022/07/15/9b9b740b77ea9d769449355001908e78_FORMATO.png,6,282,Atlético-MG,0.0,Antônio Fialho de Carvalho Neto,0,Neto,0.0,Neto,1.0,34,103706,neto,0.8,0.0,4,,,,,,,,,,,,,,,,,,,,
469,https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png,6,275,Palmeiras,0.0,Gabriel Silva Vieira,1,Gabriel Silva,0.0,G. Silva,2.2,34,103766,gabriel-silva,0.78,0.0,5,,,,,,,,,,,,,,,,,,,,
470,https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png,6,275,Palmeiras,0.0,Gabriel Vinícius Menino,22,Gabriel Menino,0.0,G. Menino,5.42,34,103767,gabriel-menino,0.61,2.44,4,,3.0,24.0,12.0,4.0,14.0,18.0,,2.0,1.0,66.0,1.0,,,,,,,,
471,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,6,275,Palmeiras,0.0,Pedro Henrique Rodrigues Bicalho,1,Pedro Bicalho,0.0,P. Bicalho,1.72,34,103777,pedro-bicalho,1.56,1.2,4,,,1.0,,,,,,,,,,,,,,,,,
472,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,6,277,Santos,0.0,Bruno Felipe Oliveira,12,Bruno Oliveira,0.0,B. Oliveira,2.82,34,103996,bruno-oliveira,1.46,1.71,4,1.0,2.0,6.0,6.0,4.0,2.0,14.0,1.0,,,42.0,,,,,,,,,
473,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,6,280,Bragantino,0.0,Maycon Cleiton de Paula Azevedo,0,Maycon,0.0,Maycon,1.34,34,104017,maycon,1.71,-1.0,1,,1.0,,,,,,,,,,,,,,,,,,
474,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,6,276,São Paulo,0.0,Walce da Silva Costa Filho,0,Walce,0.0,Walce,2.0,34,104074,walce,1.57,0.0,3,,,,,,,,,,,,,,,,,,,,
475,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,6,354,Ceará,0.0,André Luiz Ribeiro da Silva,0,André,0.0,André,1.0,34,104080,andre,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
476,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,6,264,Corinthians,0.0,Carlos Miguel dos Santos Pereira,2,Carlos Miguel,0.0,C. Miguel,1.31,34,104084,carlos-miguel,1.75,3.0,1,,,,,,,,,,,,,,,8.0,,2.0,,,
477,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,6,285,Internacional,0.0,Roberto Pinheiro da Rosa,0,Roberto,0.0,Roberto,3.0,34,104086,roberto,2.34,0.0,3,,,,,,,,,,,,,,,,,,,,
478,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,6,327,América-MG,0.0,Vitor Hugo de Andrade Oliveira,0,Vitor Hugo,0.0,V. Hugo,1.0,34,104095,vitor-hugo,0.8,0.0,2,,,,,,,,,,,,,,,,,,,,
479,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,6,286,Juventude,0.0,William Arthur Assmann,0,William,0.0,William,2.0,34,104096,william,1.57,0.0,1,,,,,,,,,,,,,,,,,,,,
480,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,6,354,Ceará,-0.68,Cléber Bomfim de Jesus,17,Cléber,-0.5,Cléber,3.25,34,104125,cleber,0.01,2.37,5,,2.0,17.0,23.0,7.0,9.0,5.0,,2.0,5.0,49.0,,,,,,,,,
481,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,6,264,Corinthians,0.0,Ruan de Oliveira Ferreira,0,Ruan,0.0,Ruan,2.0,34,104153,ruan,1.57,0.0,4,,,,,,,,,,,,,,,,,,,,
482,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,7,290,Goiás,0.0,Douglas da Silva Santos,1,Douglas Silva,0.0,D. Silva,2.73,34,104219,douglas-silva,2.57,2.8,2,,,2.0,,,,1.0,,,,1.0,,,,,,,,,
483,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,6,1371,Cuiabá,0.33,João Lucas de Almeida Carvalho,27,João Lucas,3.4,J. Lucas,6.7,34,104257,joao-lucas,3.64,2.99,2,,6.0,63.0,34.0,4.0,6.0,24.0,,,2.0,303.0,1.0,,,,,,2.0,7.0,
484,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,5,266,Fluminense,1.5,Lucas Felipe Calegari,10,Calegari,11.2,Calegari,9.54,34,104276,calegari,10.56,4.18,2,1.0,1.0,12.0,6.0,,2.0,17.0,,,,49.0,,,,,,,,4.0,
485,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,6,314,Avaí,0.0,João Vitor de Oliveira,0,João,0.0,João,1.0,34,104329,joao,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
486,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,6,282,Atlético-MG,0.0,Matheus Mendes Werneck de Oliveira,0,Matheus Mendes,0.0,M. Mendes,2.0,34,104383,matheus-mendes,1.57,0.0,1,,,,,,,,,,,,,,,,,,,,
487,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,6,285,Internacional,-0.47,Igor Gomes Silva,2,Igor Gomes,1.1,I. Gomes,2.67,34,104385,igor-gomes,1.31,2.7,3,,,1.0,,,,2.0,,,,8.0,,,,,,,1.0,1.0,
488,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,7,286,Juventude,0.0,Vitor Mendes Alves,15,Vitor Mendes,0.0,V. Mendes,4.01,34,104401,vitor-mendes,1.35,2.4,3,,7.0,24.0,11.0,2.0,8.0,13.0,,1.0,,67.0,1.0,,,,,,1.0,1.0,
489,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_BdX1GzJ.png,6,280,Bragantino,0.0,Guilherme Santos da Silva,1,Guilherme Santos,0.0,G. Santos,0.75,34,104414,guilherme-santos,0.12,-0.4,5,,,,1.0,,,,,,,1.0,,,,,,,,,
490,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,6,293,Athlético-PR,0.0,Reinaldo Nascimento Satorno,0,Reinaldo,0.0,Reinaldo,3.0,34,104420,reinaldo,2.34,0.0,5,,,,,,,,,,,,,,,,,,,,
491,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,6,293,Athlético-PR,0.0,Christian Roberto Alves Cardoso,8,Christian,0.0,Christian,3.7,34,104502,christian,2.78,1.9,4,,3.0,10.0,16.0,3.0,4.0,6.0,1.0,,2.0,16.0,,,,,,,,,
492,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,6,293,Athlético-PR,0.0,Abner Vinícius da Silva Santos,25,Abner Vinícius,0.0,A. Vinícius,8.4,34,104513,abner-vinicius,8.26,3.58,2,3.0,5.0,42.0,24.0,2.0,2.0,10.0,,1.0,1.0,206.0,,,,,,,,8.0,
493,https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png,5,1371,Cuiabá,0.0,Camilo Reijers de Oliveira,19,Camilo,0.0,Camilo,3.91,34,104519,camilo,3.47,1.71,4,,3.0,33.0,17.0,2.0,3.0,10.0,,,,87.0,,,,,,,,,
494,https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png,2,277,Santos,0.0,Vinícius Nelson de Souza Zanocelo,26,Vinícius Zanocelo,0.0,V. Zanocelo,8.08,34,104521,vinicius-zanocelo,1.85,3.22,4,,8.0,45.0,43.0,11.0,21.0,12.0,1.0,3.0,2.0,102.0,,,,,,,2.0,,
495,https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png,6,277,Santos,0.0,Tailson Pinto Gonçalves,1,Tailson,0.0,Tailson,2.25,34,104578,tailson,0.46,0.0,5,,,,,,,,,,,,,,,,,,,,
496,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,6,277,Santos,0.0,Sandry Roberto Santos Goes,18,Sandry,0.0,Sandry,2.59,34,104580,sandry,-0.1,1.44,4,1.0,1.0,21.0,10.0,1.0,4.0,5.0,,,,63.0,,,,,,,1.0,,
497,https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png,6,280,Bragantino,0.0,Fabrício Oliveira de Souza,0,Fabrício,0.0,Fabrício,1.0,34,104588,fabricio,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
498,https://s.glbimg.com/es/sde/f/2022/08/05/493b9f83c42d9d2242ddfa8ce518d07d_FORMATO.png,6,285,Internacional,-1.02,Weverton Guilherme da Silva Souza,1,Weverton,1.3,Weverton,3.98,34,104625,weverton,1.7,1.3,2,,,1.0,,,,1.0,,,,4.0,,,,,,,,,
499,https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png,6,294,Coritiba,0.14,Warley Leandro da Silva,13,Warley,1.3,Warley,4.09,34,104646,warley,1.65,2.18,2,,1.0,6.0,9.0,2.0,4.0,9.0,,,,45.0,2.0,,,,,,,5.0,
500,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,6,356,Fortaleza,0.33,Moisés Vieira da Veiga,33,Moisés,2.8,Moisés,6.86,34,104666,moises,3.34,3.43,5,3.0,,23.0,10.0,15.0,14.0,18.0,,6.0,5.0,123.0,,,,,,,,,
501,https://s.glbimg.com/es/sde/f/2022/03/29/208d9eaf6488734e37ec5ee3a9192684_FORMATO.png,6,356,Fortaleza,0.0,Gabriel Santos Silva,0,Gabriel Silva,0.0,G. Silva,2.0,34,104681,gabriel-silva,1.57,0.0,5,,,,,,,,,,,,,,,,,,,,
502,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,7,356,Fortaleza,0.38,Juan Pablo Vojvoda Rizzo,33,Juan Vojvoda,6.16,J. Vojvoda,9.37,34,104754,juan-vojvoda,6.38,4.39,6,,,,,,,,,,,,,,,,,,,,
503,https://s.glbimg.com/es/sde/f/2022/04/13/99374bfd5efaa2edba1ce8eafae97d35_FORMATO.png,6,294,Coritiba,0.0,Adrián Emmanuel Martínez,21,Adrián Martínez,0.0,A. Martínez,4.27,34,104778,adrian-martinez,1.9,2.42,5,,6.0,11.0,19.0,6.0,13.0,8.0,,4.0,5.0,36.0,,,,,,,,,
504,https://s.glbimg.com/es/sde/f/2022/02/21/d72272ecdc3d542846840940aa3130b1_FORMATO.png,6,263,Botafogo,0.0,Igo Gabriel Santos Pereira,0,Igo,0.0,Igo,1.0,34,104991,igo,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
505,https://s.sde.globo.com/media/person_role/2022/08/16/354b858ff50b697342ada49b2c1cb405_FORMATO.png,6,314,Avaí,-0.15,Raphael Rodrigues Borges,2,Raphael,-0.1,Raphael,1.4,34,105003,raphael,0.14,0.05,3,,,,,,,1.0,,,,4.0,,,,,,,,,
506,https://s.sde.globo.com/media/person_role/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png,6,263,Botafogo,0.0,Luis Henrique Tomaz de Lima,7,Luis Henrique,0.0,L. Henrique,3.19,34,105049,luis-henrique,0.67,0.18,5,,,1.0,2.0,1.0,,2.0,,,,15.0,,,,,,,,,
507,https://s.glbimg.com/es/sde/f/2022/03/28/f0649db7ef628f37d591d13a7698494f_FORMATO.png,5,294,Coritiba,0.0,Fabrício Daniel de Souza,22,Fabrício,0.0,Fabrício,8.21,34,105171,fabricio,4.25,4.85,5,4.0,2.0,32.0,14.0,9.0,15.0,36.0,,3.0,1.0,100.0,,,,,,,,,
508,https://s.sde.globo.com/media/person_role/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png,6,293,Athlético-PR,0.0,Khellven Douglas Silva Oliveira,24,Khellven,0.0,Khellven,5.4,34,105175,khellven,2.22,3.59,2,2.0,1.0,39.0,26.0,3.0,7.0,17.0,1.0,1.0,,246.0,,,,,,,1.0,7.0,
509,https://s.glbimg.com/es/sde/f/2021/10/08/df7aef94332d05cd281a5628fd21eebc_FORMATO.png,6,280,Bragantino,0.0,Gonzalo Schnorr Fornari,0,Gonzalo,0.0,Gonzalo,2.0,34,105200,gonzalo,1.57,0.0,5,,,,,,,,,,,,,,,,,,,,
510,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png,7,293,Athlético-PR,0.0,Bento Matheus Krepski,29,Bento,0.0,Bento,7.61,34,105208,bento,-0.42,4.12,1,,3.0,1.0,,,,3.0,,,,,,,,96.0,,33.0,,10.0,1.0
511,https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,6,276,São Paulo,0.0,Nahuel Adolfo Ferraresi Hernández,5,Ferraresi,0.0,Ferraresi,5.85,34,105300,ferraresi,4.01,3.52,3,,1.0,14.0,3.0,,1.0,6.0,,,,21.0,1.0,,,,,,1.0,1.0,
512,https://s.glbimg.com/es/sde/f/2022/05/05/1bdc33333f950ae556b0e097e5493b5c_FORMATO.png,2,280,Bragantino,0.0,Jan Carlos Hurtado Anchico,11,Jan Hurtado,0.0,J. Hurtado,3.18,34,105301,jan-hurtado,1.19,1.34,5,,,4.0,22.0,4.0,6.0,5.0,2.0,,3.0,13.0,,,,,,,,,
513,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,6,354,Ceará,0.39,Geovane da Silva de Souza,14,Geovane,2.1,Geovane,1.14,34,105336,geovane,1.89,0.51,4,,4.0,10.0,17.0,,2.0,11.0,,,,28.0,,,,,,,,,
514,https://s.glbimg.com/es/sde/f/2022/04/12/70eb076758000af45ab12f6fdea8abca_FORMATO.png,6,373,Atlético-GO,0.0,Lucas Eduardo Lima da Silva,6,Lucas Lima,0.0,L. Lima,1.37,34,105337,lucas-lima,1.06,0.43,4,,,1.0,4.0,,3.0,2.0,,,,8.0,,,,,,,,,
515,https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png,7,294,Coritiba,-0.63,Jesús Emiliano Trindade Flores,12,Trindade,0.5,Trindade,3.87,34,105433,trindade,0.72,2.2,4,1.0,2.0,21.0,11.0,4.0,1.0,5.0,,,,68.0,,,,,,,,,
516,https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png,6,373,Atlético-GO,0.0,Luan Sales do Nascimento,0,Luan Sales,0.0,L. Sales,2.0,34,105521,luan-sales,1.57,0.0,2,,,,,,,,,,,,,,,,,,,,
517,https://s.glbimg.com/es/sde/f/2021/05/28/a067031810b555578d08ab063cd3701e_FORMATO.png,6,1371,Cuiabá,0.0,Rikelme Hernandes Amorim Rocha,1,Rikelme,0.0,Rikelme,1.13,34,105547,rikelme,1.97,2.2,4,,,1.0,,,1.0,1.0,,,,3.0,,,,,,,,,
518,https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png,6,264,Corinthians,0.0,Lucas Piton Crivellaro,25,Lucas Piton,0.0,L. Piton,14.39,34,105584,lucas-piton,8.99,4.65,2,3.0,1.0,57.0,36.0,1.0,1.0,10.0,,1.0,1.0,201.0,,,,,,,,10.0,
519,https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png,6,264,Corinthians,0.56,Roni Medeiros de Moura,17,Roni,4.3,Roni,2.1,34,105585,roni,3.84,1.3,4,1.0,4.0,21.0,13.0,2.0,3.0,6.0,1.0,,,40.0,1.0,,,,1.0,,1.0,,
520,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png,6,327,América-MG,0.0,Luiz Flávio Silvério Silva,2,Flávio,0.0,Flávio,1.72,34,105608,flavio,1.82,1.55,4,,,2.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,,
521,https://s.glbimg.com/es/sde/f/2022/05/05/3853dd9ef852c207b562c78641692c50_FORMATO.png,6,280,Bragantino,0.0,Miguel Silveira dos Santos,14,Miguel,0.0,Miguel,5.87,34,105612,miguel,1.21,2.75,4,2.0,1.0,11.0,6.0,3.0,1.0,13.0,1.0,1.0,,49.0,,,1.0,,,,,,
522,https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png,2,285,Internacional,-2.39,Maurício Magalhães Prado,27,Maurício,0.0,Maurício,5.2,34,105647,mauricio,0.62,2.99,4,4.0,2.0,15.0,7.0,6.0,11.0,24.0,2.0,3.0,2.0,112.0,,,,,,,,,
523,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,7,293,Athlético-PR,0.0,Nicolás Hernández Rodríguez,18,Nicolás Hernández,0.0,N. Hernández,4.6,34,105672,nicolas-hernandez,2.07,3.28,3,,3.0,37.0,17.0,,,5.0,,,,67.0,,,,,1.0,,,6.0,
524,https://s.glbimg.com/es/sde/f/2022/02/21/a950985f87c7053fb60a65298da85bc0_FORMATO.png,6,275,Palmeiras,0.0,Rafael Navarro Leal,20,Rafael Navarro,0.0,R. Navarro,3.82,34,105770,rafael-navarro,1.14,1.39,5,,,17.0,33.0,5.0,11.0,11.0,,,6.0,25.0,,,,,,,,,
525,https://s.glbimg.com/es/sde/f/2021/08/19/6754fbd8abbc942fd55c39ac7376295c_FORMATO.png,5,266,Fluminense,0.0,Luan de Freitas Molarinho Chagas,0,Luan,0.0,Luan,1.0,34,105807,luan,0.8,0.0,3,,,,,,,,,,,,,,,,,,,,
526,https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png,6,373,Atlético-GO,0.0,Michel Custódio Gonçalves de Sousa,0,Michel,0.0,Michel,2.0,34,105809,michel,1.57,0.0,3,,,,,,,,,,,,,,,,,,,,
527,https://s.glbimg.com/es/sde/f/2022/02/21/0f04dc5dcf192c6975ba1ccb8b6de900_FORMATO.png,6,275,Palmeiras,0.0,Wesley Ribeiro Silva,19,Wesley,0.0,Wesley,4.3,34,105811,wesley,0.7,2.33,5,1.0,2.0,14.0,8.0,6.0,10.0,20.0,,1.0,1.0,65.0,,,,,,,,,
528,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png,6,264,Corinthians,0.0,Lucas Belezi Barbosa,0,Belezi,0.0,Belezi,1.0,34,105844,belezi,0.8,0.0,3,,,,,,,,,,,,,,,,,,,,
529,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png,6,264,Corinthians,0.0,Matheus de Araújo Andrade,0,Matheus Araújo,0.0,M. Araújo,1.0,34,105845,matheus-araujo,0.8,0.0,4,,,,,,,,,,,,,,,,,,,,
530,https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,6,277,Santos,0.0,Ivonei Júnior da Silva Rabelo,0,Ivonei,0.0,Ivonei,3.0,34,105899,ivonei,2.34,0.0,4,,,,,,,,,,,,,,,,,,,,
531,https://s.glbimg.com/es/sde/f/2022/04/12/f57b8667fe8b6260cbb9d4e2f6de8814_FORMATO.png,7,373,Atlético-GO,-0.42,Edson Fernando da Silva Gomes,22,Edson Fernando,0.1,E. Fernando,2.46,34,105901,edson-fernando,0.4,1.25,4,,6.0,24.0,15.0,1.0,2.0,22.0,,,,48.0,,,,,,,,,
532,https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png,6,286,Juventude,0.0,Rômulo Zanre Zwarg,4,Rômulo,0.0,Rômulo,3.2,34,105911,romulo,1.58,2.1,4,,1.0,3.0,1.0,,,2.0,,1.0,,29.0,,,,,,,,,
533,https://s.glbimg.com/es/sde/f/2022/07/30/6a5f67ded7e6d2500315b6eaa2e2ce79_FORMATO.jpeg,6,290,Goiás,0.0,Marco Antônio de Oliveira Coelho,0,Marco Antônio,0.0,M. Antônio,2.0,34,105912,marco-antonio,1.57,0.0,4,,,,,,,,,,,,,,,,,,,,
534,https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png,6,275,Palmeiras,0.0,Miguel Ángel Merentiel Serrano,7,Merentiel,0.0,Merentiel,3.94,34,105934,merentiel,1.47,2.48,5,,,,1.0,1.0,1.0,1.0,,2.0,,8.0,,,,,,,,,
535,https://s.glbimg.com/es/sde/f/2022/04/02/85f44f491d376f1c2aab6b9f5e260fb4_FORMATO.png,6,285,Internacional,0.05,Lucas de Ramos Silveira,6,Lucas Ramos,0.4,L. Ramos,2.03,34,106000,lucas-ramos,0.64,0.57,4,,,2.0,1.0,,,3.0,,,,2.0,,,,,,,,,
536,https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png,7,285,Internacional,0.0,João Lucas Souza Cardoso,20,Johnny,0.0,Johnny,5.03,34,106002,johnny,2.28,4.46,4,2.0,5.0,45.0,25.0,5.0,9.0,14.0,,3.0,1.0,56.0,,,,,,,1.0,,
537,https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png,6,290,Goiás,0.0,Daniel de Pauli Oliveira,0,Daniel de Pauli,0.0,D. Pauli,3.0,34,106076,daniel-de-pauli,2.34,0.0,4,,,,,,,,,,,,,,,,,,,,
538,https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png,6,263,Botafogo,0.0,Breno Washington Rodrigues da Silva,0,Breno,0.0,Breno,4.0,34,106083,breno,3.11,0.0,4,,,,,,,,,,,,,,,,,,,,
539,https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png,3,373,Atlético-GO,-0.23,Airton Moisés Santos Sousa,30,Airton,-0.9,Airton,5.17,34,106107,airton,-0.08,2.86,5,5.0,3.0,31.0,29.0,11.0,13.0,22.0,,2.0,,126.0,1.0,,,,,,,,
540,https://s.glbimg.com/es/sde/f/2022/03/09/309a2641f2910674fae13000486c5d5d_FORMATO.png,6,280,Bragantino,0.0,Welliton Silva de Azevedo Matheus,3,Welliton,0.0,Welliton,0.92,34,106108,welliton,-0.21,-0.27,5,,,,,,,,,,,8.0,,,,,,,,,
541,https://s.glbimg.com/es/sde/f/2021/05/28/47904876bb82a940b74259ffd4608337_FORMATO.png,6,1371,Cuiabá,0.0,Alexandre Melo Ribeiro da Silva,0,Alexandre Melo,0.0,A. Melo,2.0,34,106159,alexandre-melo,1.57,0.0,2,,,,,,,,,,,,,,,,,,,,
542,https://s.glbimg.com/es/sde/f/2022/03/21/213b9e0fe37495f3ab21a390c7f4a175_FORMATO.png,6,280,Bragantino,0.0,Lucas Alexandre Galdino de Azevedo,1,Lucão,0.0,Lucão,2.76,34,106160,lucao,2.91,3.0,1,,,,,,,,,,,,,,,5.0,,2.0,,,
543,https://s.glbimg.com/es/sde/f/2022/07/19/b98ee2a36838adc66259da5a94b21d2c_FORMATO.png,6,294,Coritiba,-0.01,Bruno Gomes da Silva Clevelário,14,Bruno Gomes,6.0,B. Gomes,5.09,34,106202,bruno-gomes,5.77,4.47,4,,1.0,30.0,19.0,2.0,11.0,42.0,,1.0,,69.0,,,,,,,,,
544,https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,5,293,Athlético-PR,0.0,Kawan Gabriel da Silva,0,Kawan,0.0,Kawan,1.0,34,106219,kawan,0.8,0.0,4,,,,,,,,,,,,,,,,,,,,
545,https://s.glbimg.com/es/sde/f/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,2,280,Bragantino,0.0,Leonardo Javier Realpe Montaño,7,Realpe,0.0,Realpe,2.03,34,106299,realpe,-1.59,0.74,3,,3.0,10.0,7.0,,1.0,2.0,,,,35.0,,,,,,,,,
546,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,6,356,Fortaleza,0.83,Caio Alexandre Souza e Silva,8,Caio Alexandre,5.6,C. Alexandre,6.39,34,106323,caio-alexandre,5.58,3.33,4,,,22.0,18.0,,2.0,7.0,,1.0,,44.0,1.0,,,,,,,,
547,https://s.glbimg.com/es/sde/f/2022/02/23/87d740c03c7d93328314e0805a79be9f_FORMATO.png,6,1371,Cuiabá,0.0,Eduardo Fraga Capellari,0,Capellari,0.0,Capellari,1.0,34,106540,capellari,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
548,https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png,7,373,Atlético-GO,-0.26,Leonardo Augusto dos Santos Pereira,28,Léo Pereira,-0.4,L. Pereira,5.08,34,106681,leo-pereira,0.37,1.54,5,1.0,8.0,29.0,36.0,5.0,6.0,21.0,1.0,1.0,4.0,98.0,,,,,,,,,
549,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png,5,327,América-MG,0.0,Carlos Alberto Gomes da Silva Filho,6,Carlos Alberto,0.0,C. Alberto,1.75,34,106704,carlos-alberto,1.41,1.22,5,,1.0,2.0,1.0,4.0,3.0,1.0,,,,15.0,,,,,,,,,
550,https://s.glbimg.com/es/sde/f/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,6,276,São Paulo,0.0,André Anderson Pomilio Lima,7,André Anderson,0.0,A. Anderson,2.44,34,106803,andre-anderson,0.4,0.92,4,,2.0,5.0,6.0,2.0,1.0,4.0,,,,20.0,,,1.0,,,,,,
551,https://s.glbimg.com/es/sde/f/2022/02/22/141e34a4013c3361e1d6514578362558_FORMATO.png,6,354,Ceará,0.0,Vinicius Réquia Machado,2,Vinicius Machado,0.0,V. Machado,2.64,34,106819,vinicius-machado,3.53,5.5,1,,,,,,,,,,,,,,,7.0,,1.0,,1.0,
