"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","FT","G","I","PI","PP","CA","DE","GS","SG","PC","CV","GC","PS","DP"
"255",97450,12,264,"ata","7",0,3.96,0,1.76,5,NA,"gustavo-mosquito","Gustavo Mosquito","G. Mosquito","Gustavo Henric da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/8aa6b55720ea1d492c743e089aaa35e5_FORMATO.png","Corinthians",NA,1,1,NA,NA,3,NA,1,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"256",68923,12,264,"zag","7",5,7.71,-0.31,4.45,8,NA,"gil","Gil","Gil","Carlos Gilberto do Nascimento Silva","https://s.glbimg.com/es/sde/f/2022/04/27/14ec5e5e1aa438191eb6e95781e175fb_FORMATO.png","Corinthians",NA,14,4,2,1,1,NA,NA,1,26,NA,1,NA,NA,4,NA,NA,NA,NA,NA
"257",88136,12,264,"gol","6",0,6,0,0,0,NA,"ivan","Ivan","Ivan","Ivan Quaresma da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/34cb1f18e1366fa0c31a3d946941e5c5_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",101715,12,280,"ata","6",0,4.19,0,2,7,NA,"alerrandro","Alerrandro","Alerrandro","Alerrandro Barra Mansa Realino de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png","Bragantino",NA,3,5,3,2,4,NA,1,2,11,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"259",101579,12,264,"zag","6",0,5.86,0,7.7,2,NA,"robson-bambu","Robson Bambu","R. Bambu","Robson Alves de Barros","https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png","Corinthians",NA,5,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"260",89668,12,266,"lat","2",0,9.46,0,4.88,5,NA,"cris-silva","Cris Silva","C. Silva","Cristiano da Silva Leite ","https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png","Fluminense",1,9,4,1,1,3,NA,NA,NA,37,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"261",73318,12,263,"lat","2",4.9,6.72,0.75,3.19,12,NA,"daniel-borges","Daniel Borges","D. Borges","Daniel Fortunato Borges","https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png","Botafogo",2,15,6,2,2,9,NA,1,1,133,NA,1,NA,NA,2,NA,NA,NA,NA,NA
"262",88033,12,1371,"zag","7",0,5.77,0,2.07,8,NA,"alan-empereur","Alan Empereur","A. Empereur","Alan Pereira Empereur","https://s.glbimg.com/es/sde/f/2022/02/22/a78f168b55aeb8d74c3b965a7b4f75d2_FORMATO.png","Cuiabá",NA,7,5,NA,NA,10,NA,NA,NA,33,NA,2,NA,NA,2,NA,NA,NA,NA,NA
"263",85423,12,1371,"mei","7",1.5,5.58,-0.09,3.2,9,NA,"valdivia","Valdívia","Valdívia","Wanderson Ferreira de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/ec8d7f67b026fc679f8ac3b10514eefd_FORMATO.png","Cuiabá",NA,9,6,5,3,13,1,1,2,50,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"264",105585,12,264,"mei","3",-3,0.73,-0.35,-0.66,5,NA,"roni","Roni","Roni","Roni Medeiros de Moura","https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png","Corinthians",NA,3,5,NA,NA,2,NA,NA,NA,4,NA,2,NA,NA,NA,1,1,NA,NA,NA
"265",105584,12,264,"lat","7",2.5,14.87,-0.62,7.1,9,NA,"lucas-piton","Lucas Piton","L. Piton","Lucas Piton Crivellaro","https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png","Corinthians",3,25,12,NA,1,2,NA,1,NA,64,NA,1,NA,NA,4,NA,NA,NA,NA,NA
"266",103088,12,354,"zag","6",0,5.27,0,1.75,4,NA,"lucas-ribeiro","Lucas Ribeiro","L. Ribeiro","Lucas Ribeiro dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/aae12a036ac543be8da51c964dc65831_FORMATO.png","Ceará",NA,1,4,NA,NA,4,NA,1,NA,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"267",92146,12,1371,"ata","6",1.2,3.03,-0.04,0.88,8,NA,"andre-luis","André Luís","A. Luís","Andre Luis da Costa Alfredo","https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png","Cuiabá",NA,4,10,NA,1,16,NA,NA,NA,16,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"268",107179,12,264,"gol","6",0,2.53,0,0.5,2,NA,"matheus-donelli","Matheus Donelli","M. Donelli","Matheus Planelles Donelli","https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA
"269",80076,12,354,"ata","6",0.6,4.34,-0.11,1.65,6,NA,"ze-roberto","Zé Roberto","Z. Roberto","José Roberto Assunção de Araújo Filho","https://s.glbimg.com/es/sde/f/2022/02/22/d2d6e5f9f0b8f9299ec51823ad4791c8_FORMATO.png","Ceará",1,2,3,1,3,6,NA,NA,1,11,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"270",101054,12,1371,"ata","7",0.2,2.63,-0.24,0.68,11,NA,"felipe-marques","Felipe Marques","F. Marques","Felipe Marques da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png","Cuiabá",NA,4,4,1,3,8,NA,NA,1,37,NA,1,NA,NA,NA,NA,NA,NA,1,NA
"271",114888,12,280,"mei","6",0,2,0,0,0,NA,"luciano","Luciano","Luciano","Luciano Silva Santos","https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",109389,12,264,"zag","7",1.2,7.4,-0.82,4.88,10,NA,"raul-gustavo","Raul Gustavo","R. Gustavo","Raul Gustavo Pereira Bicalho","https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png","Corinthians",NA,19,7,NA,2,12,NA,1,NA,56,NA,1,NA,NA,4,1,NA,NA,NA,NA
"273",97321,12,1371,"ata","7",0,4.85,0,3.29,7,NA,"alesson","Alesson","Alesson","Alesson dos Santos Batista","https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png","Cuiabá",NA,10,7,1,6,3,1,1,NA,24,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"274",60859,12,354,"ata","6",0,6,0,0,0,NA,"jael","Jael","Jael","Jael Ferreira Vieira","https://s.glbimg.com/es/sde/f/2022/02/22/7d9b7c475629a1800313155c896a0e49_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",105336,12,354,"mei","6",0,0.74,0,-0.07,7,NA,"geovane","Geovane","Geovane","Geovane da Silva de Souza","https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png","Ceará",NA,2,9,NA,2,7,NA,NA,NA,23,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"276",101573,12,1371,"mei","7",0,6.19,0,3.33,10,NA,"pepe","Pepê","Pepê","João Pedro Vilardi Pinto","https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png","Cuiabá",NA,27,18,2,2,16,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",110270,12,264,"mei","6",5.6,10.09,-0.2,5.11,10,NA,"gustavo-mantuan","Gustavo Mantuan","G. Mantuan","Gustavo Mantuan","https://s.glbimg.com/es/sde/f/2022/04/27/2c3ae2702f210eac7385bab6aba01fda_FORMATO.png","Corinthians",1,16,5,4,3,6,NA,3,3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",115830,12,1371,"zag","6",0,3,0,0,0,NA,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",104519,12,1371,"mei","7",3.1,3.64,0.25,2.27,4,NA,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",NA,8,5,1,1,4,NA,NA,NA,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"280",51772,12,262,"mei","7",5.8,8.58,0.8,4.28,11,NA,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png","Flamengo",NA,18,15,5,4,30,2,1,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",69345,12,262,"lat","6",0,4.33,0,1.04,5,NA,"isla","Isla","Isla","Mauricio Aníbal Isla Isla","https://s.glbimg.com/es/sde/f/2022/04/25/e2c0e2f10ef5fd6a8eb0c8cc0cd509d7_FORMATO.png","Flamengo",NA,1,2,NA,NA,NA,NA,1,NA,24,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"282",78248,12,262,"zag","6",0,4.38,0,0,1,NA,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/04/25/2083e04ca82b626154c40bfdfe287d1d_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",73800,12,262,"zag","7",0,6.27,0,2.47,6,NA,"rodrigo-caio","Rodrigo Caio","R. Caio","Rodrigo Caio Coquette Russo","https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png","Flamengo",NA,7,2,1,NA,3,NA,NA,NA,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"284",52827,12,262,"zag","5",5,5.26,0.74,1.3,8,NA,"david-luiz","David Luiz","D. Luiz","David Luiz Moreira Marinho","https://s.glbimg.com/es/sde/f/2022/04/25/b04aadac11e76e4bd69df5b191e13d3c_FORMATO.png","Flamengo",NA,9,13,2,2,1,NA,NA,1,29,NA,3,NA,NA,1,NA,NA,NA,NA,NA
"285",73992,12,262,"lat","6",0,3.4,0,1.05,2,NA,"rodinei","Rodinei","Rodinei","Rodinei Marcelo de Almeida","https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png","Flamengo",NA,4,NA,1,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"286",111682,12,264,"mei","6",1.5,7.69,-1.84,5.17,8,NA,"adson","Adson","Adson","Adson Ferreira Soares","https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png","Corinthians",NA,20,5,1,3,5,NA,2,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",78435,12,262,"ata","7",1.1,5.08,-0.27,1.38,4,NA,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/5998e5e1d43764fd385233be9e4edef5_FORMATO.png","Flamengo",NA,6,8,2,1,1,NA,NA,NA,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"288",78445,12,285,"lat","5",0,6.91,0,4.31,9,NA,"rene","Renê","Renê","Renê Rodrigues Martins","https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png","Internacional",NA,25,7,NA,NA,9,NA,NA,NA,76,NA,NA,NA,NA,3,1,NA,NA,NA,NA
"289",102067,12,264,"mei","6",0,1.93,0,-1.3,1,NA,"xavier","Xavier","Xavier","João Vitor Xavier de Almeida","https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png","Corinthians",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"290",107109,12,262,"mei","7",4.5,11.01,0.02,4.82,8,NA,"gomes","Gomes","Gomes","João Victor Gomes da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png","Flamengo",1,25,13,1,NA,19,NA,NA,NA,22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"291",89273,12,264,"lat","6",0,2.56,0,2.45,2,NA,"joao-pedro","João Pedro ","J. Pedro","João Pedro Maturano dos Santos","https://s.glbimg.com/es/sde/f/2022/04/27/bd09f100edbf2862e8ec0a23c018844e_FORMATO.png","Corinthians",NA,2,1,NA,NA,NA,NA,NA,NA,12,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"292",113687,12,264,"mei","7",2.2,5.82,-1.14,3.53,11,NA,"du-queiroz","Du Queiroz","D. Queiroz","Eduardo Santos Queiroz","https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png","Corinthians",2,29,28,2,5,5,NA,NA,NA,55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"293",107236,12,275,"lat","6",0,3.29,0,4.6,1,NA,"vanderlan","Vanderlan","Vanderlan","Vanderlan Barbosa da Silva","https://s.glbimg.com/es/sde/f/2022/04/06/ecb07c206acce03d5e8b80df86207461_FORMATO.png","Palmeiras",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"294",91639,12,1371,"lat","6",0,5.04,0,1.73,3,NA,"igor-carius","Igor Cariús","I. Cariús","Igor Aquino da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png","Cuiabá",NA,3,5,NA,NA,2,NA,NA,NA,19,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"295",104153,12,264,"mei","6",0,2,0,0,0,NA,"ruan","Ruan","Ruan","Ruan de Oliveira Ferreira","https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",94583,12,262,"ata","6",-0.3,7.09,-0.35,2.25,9,NA,"pedro","Pedro","Pedro","Pedro Guilherme Abreu dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png","Flamengo",NA,3,4,1,6,5,2,1,2,14,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"297",102292,12,1371,"ata","6",0,5.82,0,3.67,6,NA,"marquinhos","Marquinhos","Marquinhos","Marcos Vinícius Sousa Natividade","https://s.glbimg.com/es/sde/f/2022/02/23/d01325a4162f7cf8ab6ded0b51a5c48c_FORMATO.png","Cuiabá",1,12,3,NA,1,10,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",111408,12,264,"ata","6",0,1.34,0,-0.05,2,NA,"felipe-augusto","Felipe Augusto","F. Augusto","Felipe Augusto da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png","Corinthians",NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",101727,12,262,"lat","7",7.7,7.77,1.29,4.76,8,NA,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png","Flamengo",1,27,8,NA,2,1,NA,NA,NA,60,NA,2,NA,NA,2,1,NA,NA,NA,NA
"300",83528,12,262,"zag","6",5.9,3.44,0.97,1.6,4,NA,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Pereira","https://s.glbimg.com/es/sde/f/2022/03/04/f8401115c5ce6574f1f6fb8e8cfccee6_FORMATO.png","Flamengo",NA,5,6,NA,NA,2,NA,NA,NA,28,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"301",101574,12,262,"gol","6",0,4.04,0,1.94,9,NA,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,10,1,NA,NA,NA,NA,NA
"302",38909,12,262,"mei","6",0.4,3.13,-0.01,1.1,4,NA,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png","Flamengo",NA,2,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",113010,12,1371,"mei","6",-0.2,1.42,-0.58,-0.2,1,NA,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",110193,12,262,"mei","6",0,3.42,0,1.01,9,NA,"lazaro","Lázaro","Lázaro","Lázaro Vinicius Marques","https://s.glbimg.com/es/sde/f/2022/04/25/2dc0aa7a19c39f28a56087c890c73b8f_FORMATO.png","Flamengo",1,3,9,3,2,5,NA,NA,1,24,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"305",53865,12,294,"ata","6",0,15.34,0,7.19,7,NA,"leo-gamalho","Léo Gamalho","L. Gamalho","Leonardo Gamalho de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/4b8edf6d0d6b8c3a3c39de67b5bd75e1_FORMATO.png","Coritiba",NA,4,7,5,5,8,1,4,3,21,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"306",93834,12,285,"gol","6",0,1.12,0,-1,0,NA,"keiller","Keiller","Keiller","Keiller da Silva Nunes","https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"307",108539,12,264,"gol","6",0,2,0,0,0,NA,"guilherme","Guilherme","Guilherme","Guilherme Vicentini Castellani","https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",93988,12,275,"ata","6",1.1,3.41,0.04,0.6,6,NA,"breno-lopes","Breno Lopes","B. Lopes","Breno Henrique Vasconcelos Lopes","https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png","Palmeiras",NA,1,1,1,NA,4,NA,NA,3,12,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"309",96678,12,285,"lat","7",5.2,8.78,0.23,3.77,12,NA,"bustos","Bustos","Bustos","Fabricio Tomás Bustos Sein","https://s.glbimg.com/es/sde/f/2022/04/02/931e44ec05fa6257ecdf5e8973318115_FORMATO.png","Internacional",2,24,6,2,1,4,NA,NA,1,109,NA,1,NA,NA,3,NA,NA,NA,NA,NA
"310",38545,12,266,"zag","6",0,5.95,0,-0.23,4,NA,"felipe-melo","Felipe Melo","F. Melo","Felipe Melo de Carvalho","https://s.glbimg.com/es/sde/f/2022/02/24/ae51c505f4d9ceba09c22ba954cca2bf_FORMATO.png","Fluminense",NA,1,4,NA,NA,4,NA,NA,NA,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"311",114790,12,262,"zag","6",0,2,0,0,0,NA,"cleiton","Cleiton","Cleiton","Cleiton Santana dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",101597,12,280,"lat","6",0,2.74,0,1.37,4,NA,"ramon","Ramon","Ramon","Ramon Ramos Lima","https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png","Bragantino",NA,5,7,1,2,6,NA,NA,NA,42,NA,2,NA,NA,1,NA,1,NA,NA,NA
"313",50317,12,266,"zag","7",0,5.2,0,1.53,8,NA,"david-braz","David Braz","D. Braz","David Braz de Oliveira Filho","https://s.glbimg.com/es/sde/f/2022/04/20/2787635c960a396f6aca8c8ff11b00d3_FORMATO.png","Fluminense",NA,9,10,1,4,2,NA,NA,NA,30,NA,2,NA,NA,2,NA,2,NA,NA,NA
"314",38162,12,266,"ata","6",0,4.53,0,0.5,4,NA,"fred","Fred","Fred","Frederico Chaves Guedes","https://s.glbimg.com/es/sde/f/2022/04/20/9685a046f69fb11824832142e8c5f364_FORMATO.png","Fluminense",NA,NA,1,1,NA,NA,1,NA,NA,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"315",97653,12,275,"zag","2",0.6,8.38,-0.73,4.78,11,NA,"murilo","Murilo","Murilo","Murilo Cerqueira Paim","https://s.glbimg.com/es/sde/f/2022/02/21/934e2aaafb55c35f6f83b91333b4f5b8_FORMATO.png","Palmeiras",NA,12,6,2,4,3,NA,NA,NA,20,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"316",86841,12,285,"mei","5",0,4.91,0,2.3,3,NA,"boschilia","Boschilia","Boschilia","Gabriel Boschilia","https://s.glbimg.com/es/sde/f/2022/04/02/c206be82adb058c6ba1e3bc51d58712d_FORMATO.png","Internacional",1,2,3,NA,1,2,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"317",90290,12,275,"mei","5",0,4.77,0,0,1,NA,"jailson","Jailson","Jailson","Jaílson Marques Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",107107,12,373,"zag","6",0,2,0,0,0,NA,"gabriel-noga","Gabriel Noga","G. Noga","Gabriel Rodrigues Noga","https://s.glbimg.com/es/sde/f/2022/04/06/dcfecd20e4c41521f27792d86d644519_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",62977,12,266,"mei","7",-0.4,6.03,-0.49,2.96,9,NA,"ganso","Ganso","Ganso","Paulo Henrique Chagas de Lima","https://s.glbimg.com/es/sde/f/2022/04/20/509250387f7c9402d22e9aa33a52de97_FORMATO.png","Fluminense",NA,9,6,2,2,14,NA,2,NA,63,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"320",111690,12,262,"gol","6",0,2,0,0,0,NA,"matheus-cunha","Matheus Cunha","M. Cunha","Matheus Cunha Queiroz","https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",50856,12,294,"zag","7",0,5.36,0,2.02,10,NA,"henrique","Henrique","Henrique","Henrique Adriano Buss","https://s.glbimg.com/es/sde/f/2022/02/23/cb5893cb9455c5aab2d21fd3f512ece2_FORMATO.png","Coritiba",NA,14,6,2,2,4,1,NA,1,47,NA,2,NA,NA,2,1,1,1,NA,NA
"322",96754,12,275,"mei","6",0.5,1.84,0.03,0.33,8,NA,"atuesta","Atuesta ","Atuesta ","Eduard Andrés Atuesta Velasco","https://s.glbimg.com/es/sde/f/2022/02/21/840f0d507e448cff241ff4ed4c7f9b31_FORMATO.png","Palmeiras",NA,3,3,1,NA,1,NA,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",98619,12,275,"zag","6",0,6.49,0,9.1,2,NA,"kuscevic","Kuscevic","Kuscevic","Benjamín Kuscevic Jaramillo","https://s.glbimg.com/es/sde/f/2022/02/21/5e5dc615bd88e2dcf4171cb2082f612d_FORMATO.png","Palmeiras",1,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"324",110506,12,275,"tec","7",6.77,13.14,-0.05,6.85,11,NA,"abel-ferreira","Abel Ferreira","A. Ferreira","Abel Fernando Moreira Ferreira","https://s.glbimg.com/es/sde/f/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",115100,12,262,"mei","6",0,1.76,0,-0.7,1,NA,"matheus-franca","Matheus França","M. França","Matheus França de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png","Flamengo",NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",78867,12,1371,"mei","6",0.7,2.9,-0.21,0.52,6,NA,"rafael-gava","Rafael Gava","R. Gava","Rafael Gustavo Meneghel Gava","https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png","Cuiabá",NA,5,3,3,2,4,NA,NA,1,51,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"327",103347,12,294,"lat","6",0,10.27,0,5.56,8,NA,"matheus-alexandre","Matheus Alexandre","M. Alexandre","Matheus Alexandre Anastácio de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png","Coritiba",NA,29,8,NA,NA,2,NA,NA,NA,29,NA,1,NA,NA,3,NA,NA,NA,NA,NA
"328",38632,12,266,"zag","6",0,3,0,0,0,NA,"matheus-ferraz","Matheus Ferraz","M. Ferraz","Matheus Ferraz Pereira","https://s.glbimg.com/es/sde/f/2022/04/20/0cf7c39e0e85080dc2234671994e19d9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
