,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.media_num,atletas.foto,atletas.atleta_id,atletas.pontos_num,atletas.variacao_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.preco_num,atletas.status_id,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.clube_id,DE,DS,FS,GS,SG,A,CA,FC,FF,GC,I,PI,FD,FT,G,DP,PC,CV,PP,PS
279,32,5.56,Pedro Rocha,3.04,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,90302,6.1,1.04,14,P. Rocha,5,3.92,7,pedro-rocha,Pedro Rocha Neves,Fortaleza,356,,8.0,5.0,,,3.0,1.0,5.0,6.0,,7.0,32.0,1.0,,2.0,,,,,
280,32,1.29,David,1.56,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,90309,0.8,0.1,19,David,5,4.57,6,david,David Correa da Fonseca,Internacional,285,,13.0,16.0,,,2.0,2.0,21.0,7.0,,6.0,55.0,4.0,1.0,,,,1.0,,
281,32,5.03,Diego Gonçalves,2.42,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,90540,0.0,0.0,9,D. Gonçalves,5,7.91,6,diego-goncalves,Diego Gonçalves,Botafogo,263,,5.0,5.0,,,,1.0,8.0,3.0,,2.0,51.0,3.0,,2.0,,,,,
282,32,1.49,Yuri Lima,1.16,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,90569,0.0,0.0,17,Y. Lima,4,3.36,6,yuri-lima,Yuri Oliveira Lima,Juventude,286,,25.0,6.0,,,,6.0,31.0,6.0,,,90.0,5.0,,,,,,,
283,32,5.45,Luiz Fernando,3.28,https://s.sde.globo.com/media/person_role/2022/04/30/1d40d4deebb60cfac62aee9763f8e18f_FORMATO.png,90715,5.7,0.58,24,L. Fernando,5,5.6,7,luiz-fernando,Luiz Fernando Moraes dos Santos,Atlético-GO,373,,27.0,31.0,,,4.0,4.0,17.0,18.0,,8.0,69.0,8.0,2.0,,,,1.0,,
284,32,7.81,Fabrício Bruno,4.8,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,90768,8.1,1.15,9,F. Bruno,3,6.89,7,fabricio-bruno,Fabrício Bruno Soares de Faria,Flamengo,262,,6.0,6.0,,4.0,1.0,4.0,8.0,2.0,,,32.0,,,2.0,,,,,
285,32,0.37,Klaus,0.25,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,90846,0.0,0.0,10,Klaus,3,2.46,6,klaus,Willian Klaus,Atlético-GO,373,,3.0,2.0,,,,1.0,6.0,4.0,,1.0,23.0,,,,,,,,
286,32,0.69,Carlos Eduardo,1.84,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,90917,0.0,0.0,18,C. Eduardo,5,4.44,6,carlos-eduardo,Carlos Eduardo Ferreira de Souza,Bragantino,280,,15.0,19.0,,,1.0,2.0,21.0,6.0,,5.0,29.0,3.0,1.0,,,,,,1.0
287,32,0.25,Ronaldo,2.78,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,91101,0.0,0.0,18,Ronaldo,1,4.93,5,ronaldo,Ronaldo de Oliveira Strada,Atlético-GO,373,66.0,1.0,2.0,27.0,2.0,,1.0,,,,,,,,,,,,,
288,32,3.67,Everaldo,3.81,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,91151,0.0,0.0,23,Everaldo,5,8.72,7,everaldo,Everaldo Silva do Nascimento,América-MG,327,,32.0,43.0,,,2.0,5.0,27.0,17.0,,4.0,136.0,10.0,1.0,2.0,,,,,
289,32,-0.02,Éder,2.41,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,91203,-0.8,-0.81,28,Éder,3,3.56,7,eder,Éder Ferreira Graminho,América-MG,327,,25.0,6.0,,10.0,2.0,6.0,34.0,2.0,1.0,,117.0,3.0,,,,,,,
290,32,5.31,Lucas Perri,6.0,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,91260,0.0,0.0,1,L. Perri,1,4.36,6,lucas-perri,Lucas Estella Perri,Botafogo,263,1.0,,,,1.0,,,,,,,,,,,,,,,
291,32,-0.33,César,2.54,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,91422,0.0,0.0,19,César,1,3.67,6,cesar,César Augusto Soares dos Reis Ribela,Juventude,286,58.0,,3.0,32.0,3.0,,1.0,,,,,,,,,1.0,,,,
292,32,3.81,Erick Pulgar,0.4,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,91473,0.0,0.0,2,E. Pulgar,4,6.71,5,erick-pulgar,Erick Antonio Pulgar Farfán,Flamengo,262,,2.0,,,,,,3.0,,,,7.0,,,,,,,,
293,32,-0.02,Eder,1.49,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,91521,-1.0,-0.2,20,Eder,5,5.45,6,eder,Eder Citadin Martins,São Paulo,276,,7.0,9.0,,,,4.0,9.0,4.0,,9.0,28.0,1.0,2.0,2.0,,,,,1.0
294,32,3.2,Arboleda,2.71,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,91573,0.0,0.0,8,Arboleda,3,5.93,5,arboleda,Robert Abel Arboleda Escobar,São Paulo,276,,16.0,3.0,,,,1.0,9.0,3.0,,,31.0,2.0,1.0,,,,,,
295,32,0.17,Rony,4.96,https://s.sde.globo.com/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,91607,0.0,0.0,26,Rony,5,10.66,7,rony,Ronielson da Silva Barbosa,Palmeiras,275,,16.0,29.0,,,,2.0,30.0,28.0,,26.0,88.0,13.0,,10.0,,,,,
296,32,-1.84,Igor Cariús,1.62,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,91639,-2.9,-0.62,12,I. Cariús,2,3.72,3,igor-carius,Igor Aquino da Silva,Cuiabá,1371,,16.0,9.0,,3.0,,3.0,16.0,1.0,,1.0,92.0,,,,,,1.0,,
297,32,1.0,Adryelson,3.66,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,91664,0.6,-0.69,11,Adryelson,3,5.87,7,adryelson,Adryelson Shawann Lima Silva,Botafogo,263,,11.0,4.0,,5.0,,1.0,6.0,5.0,,2.0,32.0,2.0,,,,,,,
298,32,0.13,Eduardo,1.73,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,91688,-0.6,-0.35,25,Eduardo,4,4.05,3,eduardo,Eduardo Jacinto de Biasi,Avaí,314,,21.0,28.0,,,1.0,6.0,38.0,13.0,,1.0,90.0,6.0,,1.0,,,,,
299,32,2.56,Nino,3.76,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,91708,0.0,0.0,24,Nino,3,11.34,6,nino,Marcílio Florêncio Mota Filho,Fluminense,266,,32.0,32.0,,9.0,,3.0,19.0,5.0,,2.0,71.0,3.0,,,,1.0,,,
300,32,3.08,Matheus Alves,-1.0,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,91712,0.0,0.0,0,M. Alves,1,1.13,6,matheus-alves,Matheus Alves da Silva Cardoso,Goiás,290,,,,,,,1.0,,,,,,,,,,,,,
301,32,2.6,Felipe,2.66,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,91733,0.0,0.0,11,Felipe,4,5.42,6,felipe,Luiz Antonio Ferreira Rodrigues,Fortaleza,356,,23.0,13.0,,,1.0,2.0,14.0,3.0,,,60.0,,,,,,,,
302,32,4.07,David Duarte,1.02,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,91772,0.0,0.0,4,D. Duarte,3,2.75,6,david-duarte,David de Duarte Macedo,Fluminense,266,,2.0,,,1.0,,2.0,2.0,,,,7.0,,,,,,,,
303,32,4.04,Nogueira,3.66,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,91815,0.0,0.0,5,Nogueira,3,4.31,6,nogueira,Ygor Nogueira de Paula,Juventude,286,,17.0,3.0,,,,1.0,2.0,,,,22.0,1.0,,,,1.0,,,
304,32,1.57,Hayner,2.06,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,91856,0.0,0.0,19,Hayner,2,3.97,6,hayner,Hayner Willian Monjardim Cordeiro,Atlético-GO,373,,22.0,32.0,,3.0,2.0,8.0,28.0,3.0,,7.0,137.0,2.0,,,,,1.0,,1.0
305,32,4.31,Kevin,2.97,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,91888,4.1,0.56,27,Kevin,2,6.38,7,kevin,Kevin Peterson dos Santos Silva,Avaí,314,,55.0,17.0,,5.0,1.0,3.0,28.0,8.0,,3.0,327.0,5.0,,1.0,,,,,
306,32,3.68,Pavón,1.94,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,91908,2.4,0.27,11,Pavón,5,7.18,7,pavon,Cristian David Pavón,Atlético-MG,282,,11.0,4.0,,,,1.0,8.0,7.0,,,54.0,1.0,,1.0,,,,,
307,32,2.34,Everson,0.0,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,91929,0.0,0.0,0,Everson,3,3.0,6,everson,Everson Bispo Pereira,Goiás,290,,,,,,,,,,,,,,,,,,,,
308,32,3.11,Bassani,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,91968,0.0,0.0,0,Bassani,4,4.0,6,bassani,Rodrigo Bassani da Cruz,Juventude,286,,,,,,,,,,,,,,,,,,,,
309,32,2.77,André Luís,2.64,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,92146,2.6,-0.49,26,A. Luís,5,4.59,7,andre-luis,Andre Luis da Costa Alfredo,Cuiabá,1371,,20.0,48.0,,,,3.0,24.0,10.0,,1.0,50.0,6.0,1.0,2.0,,,,,2.0
310,32,3.8,Jair Ventura,3.69,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,92180,0.0,0.0,30,J. Ventura,6,6.79,7,jair-ventura,Jair Ventura,Goiás,290,,,,,,,,,,,,,,,,,,,,
311,32,1.45,Raul,3.13,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,92496,0.6,-0.41,25,Raul,4,6.88,7,raul,Raul Lô Gonçalves,Bragantino,280,,60.0,41.0,,,,2.0,30.0,11.0,,,122.0,1.0,,,,1.0,,,
312,32,6.49,Deyverson,4.76,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,92708,7.6,0.32,11,Deyverson,5,6.52,7,deyverson,Deyverson Brum Silva Acosta,Cuiabá,1371,,6.0,21.0,,,,2.0,6.0,9.0,,10.0,69.0,6.0,,4.0,,,,,
313,32,4.11,Júnior Moraes,0.71,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,93014,0.0,0.0,8,J. Moraes,5,4.98,6,junior-moraes,Aluísio Chaves Ribeiro Moraes Júnior,Corinthians,264,,5.0,5.0,,,,1.0,9.0,1.0,,,11.0,1.0,,,,,,,
314,32,6.02,Mateus Vital,1.98,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,93108,0.0,0.0,8,M. Vital,4,5.51,6,mateus-vital,Mateus da Silva Vital Assumpção,Corinthians,264,,8.0,10.0,,,,,3.0,1.0,,,23.0,3.0,,,,,,,
315,32,1.36,Chancellor,2.25,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,93166,0.9,0.04,7,Chancellor,3,4.6,7,chancellor,Jhon Carlos Chancellor Cedeño,Coritiba,294,,6.0,1.0,,2.0,,1.0,4.0,3.0,,1.0,21.0,,,,,,,,
316,32,1.71,Rafael Ramos,4.2,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,93236,0.0,0.0,18,R. Ramos,2,7.57,6,rafael-ramos,Rafael António Figueiredo Ramos,Corinthians,264,,38.0,13.0,,8.0,1.0,3.0,19.0,2.0,,,156.0,1.0,,,,,,,
317,32,2.57,Joel Carli,2.63,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,93414,0.0,0.0,4,J. Carli,3,4.11,6,joel-carli,Mauro Joel Carli,Botafogo,263,,3.0,1.0,,1.0,1.0,3.0,2.0,2.0,,,16.0,,,,,,,,
318,32,1.69,Wanderson,3.64,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,93478,1.3,0.09,20,Wanderson,5,4.76,7,wanderson,Wanderson Maciel Sousa Campos,Internacional,285,,4.0,13.0,,,2.0,3.0,16.0,8.0,,2.0,87.0,9.0,1.0,6.0,,,,,
319,32,-0.56,Benítez,0.98,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,93550,-1.4,-0.3,10,Benítez,4,3.69,6,benitez,Martín Nicolás Benítez,América-MG,327,,3.0,14.0,,,1.0,1.0,7.0,2.0,,1.0,50.0,4.0,,,,,,1.0,
320,32,0.94,Paulo Henrique,2.55,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,93716,0.4,-0.12,19,P. Henrique,2,4.47,7,paulo-henrique,Paulo Henrique de Oliveira Alves,Juventude,286,,26.0,8.0,,4.0,,2.0,22.0,5.0,,3.0,110.0,1.0,,1.0,,,,,
321,32,13.87,Andrey,9.77,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,93787,0.0,0.0,6,Andrey,4,17.2,5,andrey,Andrey Ramos do Nascimento,Coritiba,294,,19.0,11.0,,,,1.0,11.0,8.0,,,28.0,5.0,,3.0,,,,,1.0
322,32,0.38,Marlon Freitas,3.0,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,93790,-0.9,-0.22,30,M. Freitas,4,6.86,6,marlon-freitas,Marlon Rodrigues Freitas,Atlético-GO,373,,47.0,4.0,,,3.0,2.0,17.0,12.0,1.0,2.0,198.0,5.0,1.0,4.0,,,,1.0,
323,32,7.92,Keiller,5.72,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,93834,9.0,0.92,9,Keiller,1,3.61,7,keiller,Keiller da Silva Nunes,Internacional,285,33.0,,3.0,7.0,5.0,,2.0,,,,,,,,,,1.0,,,
324,32,0.38,Cleiton,2.8,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,93882,-1.0,0.05,29,Cleiton,1,8.49,7,cleiton,Cleiton Schwengber,Bragantino,280,89.0,,9.0,39.0,7.0,,3.0,,,1.0,,,,,,,2.0,,,
325,32,2.94,Matheusinho,2.76,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,93886,3.1,-1.32,23,Matheusinho,4,2.77,7,matheusinho,Matheus Leonardo Sales Cardoso,América-MG,327,,29.0,29.0,,,1.0,2.0,17.0,8.0,,2.0,103.0,6.0,,2.0,,,1.0,,
326,32,0.37,Breno Lopes,1.01,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,93988,-0.1,0.0,18,B. Lopes,5,3.08,6,breno-lopes,Breno Henrique Vasconcelos Lopes,Palmeiras,275,,4.0,8.0,,,,1.0,4.0,,,3.0,34.0,3.0,1.0,1.0,,,,,1.0
327,32,7.34,John Victor,8.0,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,94044,0.0,0.0,1,J. Victor,1,5.92,6,john-victor,John Victor Maciel Furtado,Santos,277,2.0,,2.0,,1.0,,,,,,,,,,,,,,,
328,32,2.17,Matheus Fernandes,1.65,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,94067,0.0,0.0,13,M. Fernandes,4,3.86,6,matheus-fernandes,Matheus Fernandes Siqueira,Athlético-PR,293,,25.0,4.0,,,,2.0,14.0,1.0,,,29.0,4.0,,,,,,,
329,32,0.42,Maycon,1.03,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,94154,0.0,0.0,12,Maycon,4,3.94,6,maycon,Maycon de Andrade Barberan,Corinthians,264,,15.0,4.0,,,,3.0,11.0,6.0,,,62.0,,,,,,,,
330,32,0.67,Dadá Belmonte,3.52,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,94263,0.0,0.0,27,D. Belmonte,5,5.44,7,dada-belmonte,Adaílson Freire Pereira da Silva,Goiás,290,,36.0,50.0,,,4.0,8.0,48.0,21.0,,3.0,142.0,7.0,1.0,2.0,,,,,
331,32,3.62,Raphael Veiga,4.75,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,94509,0.0,0.0,18,R. Veiga,4,14.0,5,raphael-veiga,Raphael Cavalcante Veiga,Palmeiras,275,,22.0,29.0,,,3.0,1.0,16.0,13.0,,4.0,82.0,9.0,1.0,3.0,,,,1.0,
332,32,3.33,Pedro,5.78,https://s.sde.globo.com/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,94583,0.0,0.0,23,Pedro,5,10.23,6,pedro,Pedro Guilherme Abreu dos Santos,Flamengo,262,,9.0,13.0,,,3.0,3.0,17.0,17.0,,4.0,47.0,12.0,3.0,10.0,,,,1.0,1.0
333,32,1.91,Landázuri,1.47,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,94787,0.0,0.0,7,Landázuri,2,2.51,6,landazuri,Anthony Rigoberto Landázuri Estacio,Fortaleza,356,,9.0,5.0,,1.0,,1.0,16.0,,,,44.0,1.0,,,,,,,1.0
334,32,3.08,Capixaba,2.89,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,94894,2.8,-0.22,20,Capixaba,5,5.48,7,capixaba,João Victor da Vitória Fernandes,Juventude,286,,36.0,31.0,,,1.0,4.0,18.0,10.0,,,94.0,4.0,,,,,,,
335,32,3.48,Nacho Fernández,4.69,https://s.sde.globo.com/media/person_role/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,94916,2.1,-0.25,27,N. Fernández,4,11.79,7,nacho-fernandez,Ignacio Martín Fernández,Atlético-MG,282,,42.0,44.0,,,5.0,4.0,13.0,12.0,,3.0,204.0,17.0,1.0,3.0,,,,,1.0
336,32,0.69,Lucas Fernandes,2.58,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,94931,0.0,0.0,20,L. Fernandes,4,4.0,6,lucas-fernandes,Lucas Fernandes da Silva,Botafogo,263,,18.0,21.0,,,2.0,3.0,24.0,16.0,,,122.0,11.0,2.0,,,,,,
337,32,3.16,Juninho Capixaba,6.37,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,94968,2.3,-1.69,27,J. Capixaba,2,8.67,7,juninho-capixaba,Luis Antônio da Rocha Júnior,Fortaleza,356,,73.0,44.0,,11.0,4.0,6.0,47.0,16.0,,1.0,301.0,9.0,2.0,1.0,,,,,
338,32,0.8,Pedro Paulo,0.0,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,95040,0.0,0.0,0,P. Paulo,1,1.0,6,pedro-paulo,Pedro Paulo Ferreira Barbosa da Costa,Atlético-GO,373,,,,,,,,,,,,,,,,,,,,
339,32,3.77,Moraes,4.91,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,95058,0.0,0.0,16,Moraes,2,5.87,6,moraes,Onitlasi Júnior de Moraes Rodrigues,Juventude,286,,36.0,12.0,,4.0,1.0,2.0,6.0,11.0,,3.0,156.0,6.0,,1.0,,,,,
340,32,0.5,Jefferson,1.86,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,95220,0.0,-0.63,27,Jefferson,2,3.82,6,jefferson,Jefferson Junio Antônio da Silva,Atlético-GO,373,,22.0,20.0,,3.0,2.0,3.0,25.0,9.0,,,186.0,2.0,,1.0,,,,,
341,32,2.9,Marcinho,1.64,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,95332,2.9,0.23,10,Marcinho,5,3.4,6,marcinho,Márcio Antônio de Sousa Júnior,Avaí,314,,10.0,5.0,,,,,4.0,2.0,,1.0,20.0,3.0,,,,,,,
342,32,0.44,Orejuela,4.8,https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png,95352,0.0,0.0,14,Orejuela,2,5.95,7,orejuela,Luis Manuel Orejuela García,Athlético-PR,293,,28.0,19.0,,5.0,1.0,1.0,16.0,2.0,,,97.0,,,1.0,,,,,
343,32,8.02,Igor Vinícius,3.96,https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,95466,8.7,1.07,23,I. Vinícius,2,6.05,6,igor-vinicius,Igor Vinícius de Souza,São Paulo,276,,44.0,12.0,,6.0,2.0,2.0,16.0,4.0,,,136.0,1.0,,1.0,,,,,
344,32,1.96,Sávio,0.7,https://s.glbimg.com/es/sde/f/2022/07/19/a8c766d2b3c56186d6ece9309f935cda_FORMATO.png,95555,0.0,0.0,9,Sávio,2,2.76,6,savio,Sávio Antônio Alves,Goiás,290,,12.0,5.0,,,1.0,4.0,7.0,2.0,,,105.0,2.0,,,,,1.0,,
345,32,2.33,Raniele,3.32,https://s.glbimg.com/es/sde/f/2022/02/24/141b440d404a99f92d79a5e2f9d83c83_FORMATO.png,95556,1.1,-0.51,29,Raniele,4,8.97,2,raniele,Raniele Almeida Melo,Avaí,314,,58.0,70.0,,,,9.0,35.0,10.0,,,192.0,7.0,1.0,1.0,,,,,3.0
346,32,3.47,Marcelo Benevenuto,3.54,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,95638,0.0,0.0,26,M. Benevenuto,3,7.59,6,marcelo-benevenuto,Marcelo da Conceição Benevenuto Malaquias,Fortaleza,356,,34.0,18.0,,9.0,1.0,4.0,16.0,4.0,,,78.0,6.0,,,,2.0,,,
347,32,0.25,Kazu,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png,95657,0.0,-0.5,1,Kazu,4,1.5,6,kazu,Gabriel Kazu Rossato Yanagu,Avaí,314,,,,,,,,,,,,,,,,,,,,
348,32,3.15,Lucas Kal,1.59,https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,95662,0.0,0.0,25,L. Kal,4,3.22,6,lucas-kal,Lucas Kal Schenfeld Progioli,América-MG,327,,32.0,8.0,,,,3.0,28.0,12.0,,,141.0,6.0,2.0,,,,,,
349,32,2.16,Nathan Silva,3.31,https://s.glbimg.com/es/sde/f/2022/07/15/d0236fbab3979985ac474c82ddc56fe1_FORMATO.png,95794,1.1,0.14,18,N. Silva,3,8.16,7,nathan-silva,Nathanael Ananias da Silva,Atlético-MG,282,,23.0,7.0,,9.0,,7.0,31.0,4.0,,,49.0,2.0,,,,1.0,,,
350,32,4.1,Artur,4.89,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,95799,3.5,0.02,26,Artur,5,8.82,7,artur,Artur Victor Guimarães,Bragantino,280,,26.0,38.0,,,4.0,2.0,11.0,23.0,,8.0,227.0,20.0,1.0,5.0,,,,,
351,32,1.95,Lima,3.57,https://s.glbimg.com/es/sde/f/2022/02/22/6d2da25187d0a8f998315ea12828e2a6_FORMATO.png,96340,0.7,0.14,24,Lima,4,8.9,6,lima,Vinicius Moreira de Lima,Ceará,354,,38.0,45.0,,,,1.0,22.0,16.0,,2.0,113.0,9.0,,2.0,,,1.0,,
352,32,5.9,Daniel,4.13,https://s.glbimg.com/es/sde/f/2022/04/02/9ce578918b5a7d98112629368b0a657d_FORMATO.png,96468,0.0,0.0,22,Daniel,1,8.64,6,daniel,Daniel de Sousa Brito,Internacional,285,67.0,1.0,5.0,21.0,9.0,,4.0,,,,,,,,,,,,,
353,32,1.2,Allan,1.6,https://s.glbimg.com/es/sde/f/2022/07/15/9d08742f2ed78c483fb890fcb2a8602e_FORMATO.png,96652,0.8,-0.04,26,Allan,4,4.09,7,allan,Allan Rodrigues de Souza,Atlético-MG,282,,41.0,20.0,,,,8.0,39.0,14.0,,1.0,186.0,9.0,,,,1.0,,,
354,32,6.16,Bustos,4.96,https://s.sde.globo.com/media/person_role/2022/04/02/931e44ec05fa6257ecdf5e8973318115_FORMATO.png,96678,5.8,1.16,25,Bustos,2,10.0,7,bustos,Fabricio Tomás Bustos Sein,Internacional,285,,49.0,9.0,,11.0,3.0,3.0,16.0,6.0,,2.0,237.0,2.0,,2.0,,1.0,,,
355,32,6.09,Saravia,4.85,https://s.glbimg.com/es/sde/f/2022/03/15/fe7e3baf028e564db9023bc25ef5ec34_FORMATO.png,96725,0.0,0.0,24,Saravia,2,9.4,5,saravia,Renzo Saravia,Botafogo,263,,68.0,41.0,,7.0,2.0,10.0,35.0,7.0,,,201.0,1.0,1.0,,,,,,
356,32,1.33,Atuesta,1.0,https://s.sde.globo.com/media/person_role/2022/02/21/840f0d507e448cff241ff4ed4c7f9b31_FORMATO.png,96754,0.9,-0.21,21,Atuesta,4,2.22,6,atuesta,Eduard Andrés Atuesta Velasco,Palmeiras,275,,11.0,6.0,,,,3.0,10.0,5.0,,3.0,45.0,3.0,,1.0,,,,,
