,atletas.status_id,atletas.apelido_abreviado,atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.preco_num,atletas.apelido,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.foto,atletas.nome,atletas.jogos_num,atletas.slug,atletas.media_num,atletas.clube.id.full.name,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,PI,PS,SG,FT,PP,CV,PC,DE,DP,GS,GC
75,7,Marinho,5,262,68952,9.05,Marinho,31,,2.0,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Mário Sérgio Santos Costa,18,marinho,5.12,Flamengo,13.0,4.0,4.0,17.0,17.0,6.0,17.0,43.0,3.0,1.0,85.0,2.0,,1.0,,1.0,,,,,
76,7,M. Gabriel,4,290,68954,7.04,Marquinhos Gabriel,31,,-0.06,https://s.glbimg.com/es/sde/f/2022/08/16/2fed32d21211f94e86843a534478ff9b_FORMATO.png,Marcos Gabriel do Nascimento,8,marquinhos-gabriel,3.62,Goiás,0.4,1.0,1.0,9.0,4.0,3.0,1.0,11.0,1.0,2.0,23.0,,,,,,,,,,
77,7,L. Sasha,4,356,68991,6.52,Lucas Sasha,31,,-0.52,https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png,Lucas Pacheco Affini,14,lucas-sasha,5.02,Fortaleza,1.8,,2.0,50.0,15.0,4.0,5.0,12.0,1.0,,60.0,,,,,,,,,,
78,7,J. Carlos,1,1371,69010,3.18,João Carlos,31,,-0.16,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,João Carlos Heidemann,8,joao-carlos,2.5,Cuiabá,1.0,,,,,,,,,,,,,,,,,26.0,1.0,13.0,
79,7,Santos,1,262,69012,9.66,Santos,31,,-1.07,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Aderbar Melo dos Santos Neto,18,santos,4.41,Flamengo,3.0,,,1.0,,,,2.0,,,,,7.0,,,,,56.0,,14.0,
80,7,Manoel,3,266,69014,7.28,Manoel,31,,0.39,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,Manoel Messias Silva Carvalho,24,manoel,3.72,Fluminense,0.1,1.0,3.0,20.0,15.0,,9.0,22.0,4.0,,99.0,,7.0,,,2.0,1.0,,,,
81,5,M. Cirino,5,293,69022,3.42,Marcelo Cirino,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,Marcelo Cirino da Silva,11,marcelo-cirino,0.88,Athlético-PR,0.0,,1.0,7.0,4.0,1.0,3.0,4.0,,5.0,26.0,1.0,,,,,,,,,
82,5,Paulinho,4,264,69034,10.81,Paulinho,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,José Paulo Bezerra Maciel Júnior,3,paulinho,2.93,Corinthians,0.0,,,1.0,2.0,,,1.0,1.0,,3.0,,,,,,,,,,
83,7,Vladimir,1,314,69040,3.78,Vladimir,31,,-0.34,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,Vladimir Orlando Cardoso de Araújo Filho,17,vladimir,2.3,Avaí,0.0,,2.0,1.0,,,,2.0,,,,,2.0,,,,,56.0,,27.0,
84,6,Vargas,5,282,69102,6.69,Vargas,31,,-0.44,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,Eduardo Jesús Vargas Rojas,17,vargas,2.63,Atlético-MG,0.0,2.0,1.0,10.0,11.0,7.0,13.0,9.0,1.0,3.0,42.0,,,,,,,,,,
85,2,Pablo,5,293,69138,5.51,Pablo,31,,-1.17,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,Pablo Felipe Teixeira,20,pablo,3.12,Athlético-PR,1.8,1.0,5.0,15.0,36.0,9.0,14.0,15.0,4.0,11.0,82.0,,,1.0,,,,,,,
86,6,R. Bueno,5,286,69141,5.41,Ricardo Bueno,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,Ricardo Bueno da Silva,15,ricardo-bueno,1.95,Juventude,0.0,,3.0,9.0,12.0,5.0,5.0,24.0,1.0,4.0,46.0,1.0,,1.0,1.0,,,,,,
87,7,Pablo,3,262,69165,6.82,Pablo,31,,-0.41,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,Pablo Nascimento Castro,17,pablo,3.61,Flamengo,0.3,,5.0,33.0,27.0,2.0,4.0,4.0,,1.0,56.0,,6.0,1.0,,,,,,,
88,5,Sidimar,3,290,69189,2.84,Sidimar,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,Sidimar Fernando Cigolini,5,sidimar,3.34,Goiás,0.0,,,4.0,2.0,,2.0,4.0,,,11.0,,2.0,,,,,,,,
89,7,Vidal,4,262,69375,12.19,Vidal,31,,-0.55,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,Arturo Erasmo Vidal Pardo,12,vidal,3.8,Flamengo,-0.1,1.0,2.0,22.0,15.0,1.0,6.0,7.0,2.0,,37.0,,,,,,1.0,,,,
90,6,Nikão,4,276,69705,6.02,Nikão,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Maycon Vinícius Ferreira da Cruz,11,nikao,2.91,São Paulo,0.0,,2.0,4.0,2.0,2.0,4.0,12.0,3.0,3.0,55.0,,,,,,,,,,
91,6,F. Bastos,4,290,70116,3.41,Fellipe Bastos,31,,-0.59,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,Fellipe Ramos Ignez Bastos,22,fellipe-bastos,1.66,Goiás,0.8,2.0,10.0,22.0,18.0,9.0,11.0,13.0,,,98.0,,,,,,1.0,,,,
92,5,Rafael,2,263,70171,5.46,Rafael,31,,0.37,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,Rafael Pereira da Silva,5,rafael,2.74,Botafogo,6.3,,1.0,11.0,7.0,,,1.0,,,19.0,,1.0,,,,,,,,
93,2,E. Sasha,5,282,70360,6.56,Eduardo Sasha,31,,0.63,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,Eduardo Colcenti Antunes,22,eduardo-sasha,3.15,Atlético-MG,4.1,1.0,,14.0,7.0,10.0,11.0,15.0,3.0,1.0,54.0,,,1.0,,,,,,,
94,7,Gabriel,1,294,70449,5.63,Gabriel,31,,-0.3,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,Gabriel Vasconcelos Ferreira,5,gabriel,4.4,Coritiba,2.0,,1.0,,,,,,,,,,2.0,,,,,20.0,,7.0,
95,6,W. Alves,5,294,70451,1.0,William Alves,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,William Alves de Oliveira,0,william-alves,0.0,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,
96,7,Marllon,3,1371,70666,7.15,Marllon,31,,-0.21,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Marllon Gonçalves Jerônimo Borges,28,marllon,3.11,Cuiabá,0.5,,2.0,48.0,21.0,3.0,12.0,15.0,,1.0,104.0,,6.0,,,,2.0,,,,
97,6,L. Cittadini,4,293,70986,4.24,Léo Cittadini,31,,0.0,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,Leonardo Cittadini,18,leo-cittadini,1.94,Athlético-PR,0.0,1.0,2.0,16.0,15.0,1.0,5.0,13.0,1.0,,25.0,,,,,,,,,,
98,7,Vina,4,354,71162,4.03,Vina,31,,0.0,https://s.sde.globo.com/media/person_role/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Vinícius Goes Barbosa de Souza,23,vina,2.49,Ceará,0.0,1.0,4.0,9.0,8.0,12.0,25.0,33.0,2.0,6.0,224.0,1.0,,3.0,,2.0,,,,,
99,6,Maicon,3,277,71227,11.67,Maicon,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,Maicon Pereira Roque,20,maicon,3.71,Santos,0.0,1.0,1.0,31.0,6.0,4.0,5.0,6.0,,2.0,119.0,,7.0,,,,,,,,
100,7,F. Miguel,1,356,71571,8.23,Fernando Miguel,31,,0.98,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,Fernando Miguel Kaufmann,13,fernando-miguel,6.42,Fortaleza,8.0,,2.0,,,,,1.0,,,,,9.0,,,,,48.0,,8.0,
101,6,J. Paulo,2,327,71602,3.4,João Paulo,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,João Paulo Gomes da Costa,6,joao-paulo,2.32,América-MG,0.0,,,9.0,3.0,1.0,2.0,,,,38.0,,1.0,,,,,,,,
102,7,Weverton,1,275,71631,10.98,Weverton,31,,-1.17,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,Weverton Pereira da Silva,27,weverton,4.26,Palmeiras,1.2,,,1.0,,,,4.0,,,,,12.0,,,,,73.0,,21.0,
103,6,R. Cáceres,2,327,71680,5.51,Raúl Cáceres,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,Raúl Alejandro Cáceres Bogado,20,raul-caceres,4.05,América-MG,0.0,2.0,1.0,25.0,16.0,2.0,4.0,3.0,1.0,3.0,130.0,,9.0,,,,,,,,
104,7,G. Gómez,3,275,71684,15.13,Gustavo Gómez,31,,-1.88,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,Gustavo Raúl Gómez Portillo,23,gustavo-gomez,6.45,Palmeiras,2.7,,7.0,36.0,27.0,3.0,9.0,20.0,8.0,5.0,81.0,,9.0,,,,1.0,,,,
105,6,Ã. Ruíz,5,286,71691,8.18,Óscar Ruíz,31,,0.14,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,Óscar Ramón Ruiz Roa,19,oscar-ruiz,2.67,Juventude,2.8,,1.0,10.0,3.0,2.0,10.0,11.0,3.0,4.0,62.0,1.0,,2.0,,,,,,,
106,7,Elton,4,286,71719,3.99,Elton,31,,1.3,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,Elton Júnior Melo Ataíde,12,elton,1.8,Juventude,6.7,,4.0,23.0,18.0,1.0,3.0,6.0,,1.0,31.0,,,,,,,,,,
107,7,T. Galhardo,5,356,71844,9.35,Thiago Galhardo,31,,0.05,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,Thiago Galhardo do Nascimento Rocha,12,thiago-galhardo,4.45,Fortaleza,7.7,1.0,4.0,14.0,13.0,5.0,10.0,16.0,3.0,,76.0,1.0,,,,,,,,,
108,7,G. Pires,4,263,71898,6.45,Gabriel Pires,31,,-0.5,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,Gabriel Appelt Pires,9,gabriel-pires,2.12,Botafogo,0.0,,,9.0,6.0,2.0,3.0,4.0,1.0,,38.0,,,,,,1.0,,,,
109,7,B. Cortez,2,314,72079,6.67,Bruno Cortez,31,,0.59,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,Bruno Cortês Barbosa,27,bruno-cortez,2.08,Avaí,3.4,,7.0,41.0,19.0,2.0,4.0,25.0,,1.0,232.0,,5.0,,,,,,,,
110,7,D. Avelar,3,327,72142,3.77,Danilo Avelar,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,Danilo Fernando Avelar,13,danilo-avelar,3.05,América-MG,0.0,1.0,2.0,13.0,14.0,4.0,8.0,5.0,,,64.0,,3.0,1.0,,,,,,,
111,7,Everson,1,282,72294,10.97,Everson,31,,0.0,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,Everson Felipe Marques Pires,28,everson,3.4,Atlético-MG,0.0,,3.0,,,,,2.0,,,,,11.0,,,,,65.0,1.0,30.0,
112,7,L. Otávio,3,354,72359,3.88,Luiz Otávio,31,,0.25,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,Luiz Otávio Anacleto Leandro,16,luiz-otavio,2.92,Ceará,3.1,,5.0,24.0,12.0,1.0,3.0,8.0,1.0,1.0,40.0,,4.0,,,1.0,2.0,,,,
113,6,R. Lindoso,4,354,72362,4.13,Rodrigo Lindoso,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,Rodrigo Oliveira Lindoso,12,rodrigo-lindoso,1.79,Ceará,0.0,1.0,6.0,15.0,11.0,2.0,4.0,13.0,,,44.0,,,,,,,,,,
114,7,F. Alves,1,276,72372,5.9,Felipe Alves,31,,-0.69,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,Felipe Alves Raymundo,9,felipe-alves,4.78,São Paulo,-1.0,,1.0,,,,,,,,,,3.0,,,,1.0,30.0,1.0,7.0,
115,7,F. Diniz,6,266,72391,10.23,Fernando Diniz,31,,-0.25,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,Fernando Diniz Silva,27,fernando-diniz,4.47,Fluminense,2.49,,,,,,,,,,,,,,,,,,,,
116,6,Bressan,3,314,72491,5.43,Bressan,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,Matheus Simonete Bressanelli,19,bressan,1.61,Avaí,0.0,,4.0,18.0,20.0,,3.0,8.0,,,93.0,,4.0,1.0,,,1.0,,,,
117,6,Nicolas,5,290,72524,4.62,Nicolas,31,,-0.93,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nicolas Godinho Johann,22,nicolas,2.2,Goiás,1.4,1.0,,5.0,22.0,3.0,8.0,19.0,4.0,7.0,69.0,,,,,,,,,,
118,7,Maguinho,2,290,72532,3.75,Maguinho,31,,-0.07,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,Magno José da Silva,27,maguinho,1.83,Goiás,0.1,,8.0,35.0,37.0,1.0,9.0,17.0,,2.0,152.0,1.0,5.0,,,,1.0,,,,
119,7,M. Cavichioli,1,327,72580,9.39,Matheus Cavichioli,31,,2.15,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Matheus Fernando Cavichioli,18,matheus-cavichioli,5.73,América-MG,14.0,,1.0,1.0,,,,4.0,,,,,8.0,,,,1.0,71.0,1.0,16.0,
120,3,P. Henrique,5,285,72583,6.32,Pedro Henrique,31,,-0.05,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,Pedro Henrique Konzen Medina da Silva,25,pedro-henrique,4.38,Internacional,3.3,1.0,6.0,25.0,32.0,15.0,22.0,32.0,6.0,13.0,122.0,1.0,,1.0,,,,,,,
121,7,Lisca,6,314,72588,10.38,Lisca,31,,-0.09,https://s.sde.globo.com/media/person_role/2021/04/28/035bd47807f8e7c0a6cc5dd78a718cf0_FORMATO.png,Luiz Carlos Cirne Lima de Lorenzi,12,lisca,3.9,Avaí,2.19,,,,,,,,,,,,,,,,,,,,
122,7,Fernandinho,4,293,72775,7.13,Fernandinho,31,,0.0,https://s.sde.globo.com/media/person_role/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,Fernando Luiz Rosa,8,fernandinho,2.86,Athlético-PR,0.0,1.0,2.0,8.0,14.0,3.0,2.0,13.0,1.0,,52.0,,,,,,,,,,
123,5,Mercado,3,285,72951,7.98,Mercado,31,,0.0,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,Gabriel Iván Mercado,24,mercado,3.57,Internacional,0.0,,7.0,32.0,21.0,4.0,2.0,15.0,,2.0,60.0,1.0,11.0,,,1.0,,,,,
124,5,D. Borges,2,263,73318,6.43,Daniel Borges,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,Daniel Fortunato Borges,19,daniel-borges,2.75,Botafogo,0.0,2.0,1.0,22.0,12.0,2.0,3.0,11.0,1.0,1.0,195.0,,5.0,,,1.0,,,,,
125,7,S. Xavier,2,266,73384,8.47,Samuel Xavier,31,,0.05,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Samuel Xavier Brito,26,samuel-xavier,4.55,Fluminense,1.5,2.0,3.0,31.0,16.0,4.0,13.0,43.0,2.0,2.0,176.0,,7.0,3.0,,,,,,,
126,7,R. Vaz,3,314,73421,2.75,Rafael Vaz,31,,0.0,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,Rafael Vaz dos Santos,12,rafael-vaz,1.24,Avaí,0.0,,2.0,9.0,3.0,3.0,2.0,2.0,,,82.0,,2.0,,,,1.0,,,,
127,6,Glédson,1,314,73533,2.95,Glédson,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,Glédson Ribeiro dos Santos,2,gledson,3.5,Avaí,0.0,,2.0,,,,,2.0,,,,,1.0,,,,,3.0,,1.0,
128,6,H. Pérez,5,294,73738,3.47,Hernán Pérez,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,Hernán Arsenio Pérez González,2,hernan-perez,0.95,Coritiba,0.0,,1.0,2.0,5.0,1.0,1.0,2.0,,,10.0,,,,,,,,,,
129,5,R. Caio,3,262,73800,5.62,Rodrigo Caio,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,Rodrigo Caio Coquette Russo,8,rodrigo-caio,1.84,Flamengo,0.0,,,7.0,3.0,1.0,,4.0,,,10.0,,1.0,,,,,,,,
130,7,Aloísio,5,327,73850,6.17,Aloísio,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,Aloísio dos Santos Gonçalves,17,aloisio,3.36,América-MG,0.0,2.0,3.0,8.0,32.0,12.0,6.0,13.0,3.0,10.0,47.0,,,2.0,,,,,,,
131,6,J. Cléber,4,314,73858,1.96,Jean Cléber,31,,-0.06,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,Jean Cléber Santos da Silva,18,jean-cleber,0.76,Avaí,-0.2,,2.0,14.0,11.0,,5.0,7.0,,,52.0,,,,,,,,,,
132,6,Rodinei,2,262,73992,4.96,Rodinei,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,Rodinei Marcelo de Almeida,12,rodinei,3.23,Flamengo,0.0,1.0,,22.0,4.0,2.0,2.0,6.0,,,75.0,,3.0,,,1.0,,,,,1.0
133,7,G. Fernández,1,263,74061,8.2,Gatito Fernández,31,,1.1,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Roberto Junior Fernández Torres,27,gatito-fernandez,3.75,Botafogo,7.0,,1.0,,,,,5.0,,,,,8.0,,,,,84.0,1.0,31.0,
134,6,L. Piazon,4,263,74084,2.1,Lucas Piazon,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,Gustavo Lucas Domingues Piazón,16,lucas-piazon,0.5,Botafogo,0.0,,2.0,12.0,7.0,2.0,,6.0,,1.0,49.0,,,,,1.0,,,,,
135,6,P. Guerrero,5,314,75295,3.95,Paolo Guerrero,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,José Paolo Guerrero Gonzales,9,paolo-guerrero,0.91,Avaí,0.0,,1.0,1.0,11.0,2.0,7.0,5.0,,2.0,20.0,,,1.0,,,,,,,
136,6,Jorginho,4,373,77544,4.82,Jorginho,31,,-0.44,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,Jorge de Moura Xavier,23,jorginho,2.28,Atlético-GO,-1.7,,7.0,21.0,14.0,3.0,18.0,24.0,3.0,6.0,179.0,,,2.0,,1.0,,,,,
137,7,Auremir,4,290,77570,2.15,Auremir,31,,0.02,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,Auremir Evangelista dos Santos,19,auremir,1.25,Goiás,3.1,,2.0,23.0,26.0,2.0,4.0,11.0,,,53.0,,,,,,,,,,
138,7,V. Pereira,6,264,77713,12.29,Vítor Pereira,31,,-0.6,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,Vítor Manuel de Oliveira Lopes Pereira,29,vitor-pereira,4.8,Corinthians,3.94,,,,,,,,,,,,,,,,,,,,
139,7,W. Pottker,5,314,77809,4.71,William Pottker,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,William de Oliveira Pottker,23,william-pottker,2.75,Avaí,0.0,1.0,6.0,19.0,20.0,12.0,8.0,38.0,3.0,12.0,141.0,4.0,,,1.0,,1.0,,,,
140,6,Madson,2,277,78077,9.06,Madson,31,,0.73,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,Madson Ferreira dos Santos,23,madson,4.17,Santos,7.9,1.0,5.0,34.0,16.0,1.0,3.0,18.0,3.0,1.0,166.0,,8.0,,,,,,,,
141,7,Renê,2,285,78445,8.4,Renê,31,,-0.14,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,Renê Rodrigues Martins,21,rene,5.64,Internacional,4.8,1.0,,58.0,13.0,,1.0,22.0,,,182.0,,11.0,,,,1.0,,,,
142,6,J. Cafu,5,1371,78580,2.26,Jonathan Cafu,31,,0.0,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,Jonathan Renato Barbosa,8,jonathan-cafu,0.44,Cuiabá,0.0,,,7.0,7.0,,,3.0,,,13.0,,,,,1.0,,,,,
143,5,Gabriel,4,285,78605,7.18,Gabriel,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,Gabriel Girotto Franco,25,gabriel,3.75,Internacional,0.0,,2.0,83.0,45.0,1.0,7.0,26.0,,,105.0,,,,,,,,,,
144,6,Ramiro,4,264,78715,4.73,Ramiro,31,,0.21,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,Ramiro Moschen Benetti,6,ramiro,1.82,Corinthians,3.3,,2.0,9.0,3.0,2.0,,3.0,,1.0,18.0,1.0,,,,,,,,,
145,7,Reinaldo,2,276,78850,4.03,Reinaldo,31,,-0.17,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,Reinaldo Manoel da Silva,19,reinaldo,1.94,São Paulo,-0.6,3.0,3.0,8.0,12.0,2.0,7.0,9.0,1.0,,170.0,,3.0,,,,,,,,
146,6,Richard,1,354,78851,3.61,Richard,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png,Richard de Oliveira da Costa,0,richard,-1.0,Ceará,0.0,,1.0,,,,,,,,,,,,,,,,,,
147,6,M. Silva,4,1371,78856,2.25,Marcão Silva,31,,-0.16,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,Marcos Antônio Almeida Silva,20,marcao-silva,0.91,Cuiabá,0.0,,1.0,16.0,19.0,4.0,3.0,1.0,,,20.0,,,,,,,,,,
148,6,R. Gava,4,1371,78867,4.57,Rafael Gava,31,,1.5,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,Rafael Gustavo Meneghel Gava,21,rafael-gava,1.68,Cuiabá,8.8,1.0,2.0,21.0,17.0,7.0,7.0,17.0,1.0,3.0,179.0,,,1.0,,1.0,,,,,
149,6,D. Borges,1,263,78893,2.21,Douglas Borges,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,Douglas Borges,1,douglas-borges,0.0,Botafogo,0.0,,,,,,,,,,,,,,,,,1.0,,1.0,
150,7,L. Felipe,3,277,79035,4.21,Luiz Felipe,31,,0.16,https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png,Luiz Felipe do Nascimento dos Santos,8,luiz-felipe,4.69,Santos,1.3,1.0,2.0,13.0,9.0,,1.0,1.0,1.0,,27.0,,3.0,,,,,,,,
151,6,A. Muralha,1,294,79066,7.34,Alex Muralha,31,,0.0,https://s.sde.globo.com/media/person_role/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png,Alex Roberto Santana Rafael,19,alex-muralha,3.28,Coritiba,0.0,,1.0,1.0,,,,4.0,,,,,5.0,,,,,62.0,,27.0,
152,2,V. Cuesta,3,263,79113,9.75,Víctor Cuesta,31,,-0.65,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,Víctor Leandro Cuesta,23,victor-cuesta,5.49,Botafogo,4.7,2.0,8.0,51.0,24.0,1.0,4.0,8.0,4.0,1.0,101.0,,8.0,,,,,,,,
153,6,S. Romero,5,356,79188,3.51,Silvio Romero,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,Silvio Ezequiel Romero,23,silvio-romero,0.9,Fortaleza,0.0,1.0,1.0,2.0,4.0,6.0,13.0,8.0,,12.0,47.0,,,,,,,,,,
