,atletas.foto,atletas.clube.id.full.name,atletas.media_num,atletas.apelido,atletas.pontos_num,atletas.apelido_abreviado,atletas.atleta_id,atletas.posicao_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.nome,atletas.slug,atletas.rodada_id,CA,DE,DS,FS,GS,SG,A,CV,FC,FD,FF,FT,G,I,PI,PP,PS,DP,PC,GC
71,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,Palmeiras,5.24,Dudu,4.3,Dudu,68920,5,12.94,7,-2.15,34,,275,Eduardo Pereira Rodrigues,dudu,36,2.0,,26.0,58.0,,,8.0,,12.0,16.0,24.0,4.0,7.0,4.0,225.0,,,,,
72,https://s.glbimg.com/es/sde/f/2022/04/27/14ec5e5e1aa438191eb6e95781e175fb_FORMATO.png,Corinthians,3.96,Gil,5.4,Gil,68923,3,8.01,6,0.97,21,,264,Carlos Gilberto do Nascimento Silva,gil,36,2.0,,29.0,6.0,,9.0,1.0,,7.0,5.0,3.0,,,2.0,77.0,,,,1.0,
73,https://s.glbimg.com/es/sde/f/2022/07/15/5f41e2711750955ef1b92db4d8efe3ae_FORMATO.png,Atlético-MG,7.0,Rafael,0.0,Rafael,68928,1,4.95,6,0.0,1,,282,Rafael Pires Monteiro,rafael,36,,2.0,,,,1.0,,,,,,,,,,,,,,
74,https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png,Coritiba,2.69,Luciano Castán,6.1,L. Castán,68942,3,6.94,7,0.43,31,,294,Luciano Castán da Silva,luciano-castan,36,7.0,,39.0,18.0,,8.0,,1.0,27.0,,7.0,,2.0,1.0,155.0,,,,,
75,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Flamengo,5.08,Marinho,1.9,Marinho,68952,5,7.68,3,0.04,22,,262,Mário Sérgio Santos Costa,marinho,36,5.0,,19.0,63.0,,,5.0,1.0,20.0,9.0,21.0,1.0,3.0,5.0,107.0,,2.0,,,
76,https://s.glbimg.com/es/sde/f/2022/08/16/2fed32d21211f94e86843a534478ff9b_FORMATO.png,Goiás,3.69,Marquinhos Gabriel,2.3,M. Gabriel,68954,4,7.17,7,-0.42,10,,290,Marcos Gabriel do Nascimento,marquinhos-gabriel,36,1.0,,10.0,15.0,,,2.0,,6.0,3.0,3.0,,1.0,2.0,35.0,,,,,
77,https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png,Fortaleza,4.92,Lucas Sasha,0.2,L. Sasha,68991,4,6.6,7,-1.04,18,,356,Lucas Pacheco Affini,lucas-sasha,36,2.0,,65.0,16.0,,,,,20.0,4.0,6.0,,1.0,,71.0,,,,,
78,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,Cuiabá,2.25,João Carlos,0.0,J. Carlos,69010,1,2.9,6,0.0,10,,1371,João Carlos Heidemann,joao-carlos,36,,31.0,,1.0,16.0,,,,,,,,,,,,,1.0,,
79,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Flamengo,4.55,Santos,0.0,Santos,69012,1,10.33,7,0.0,19,,262,Aderbar Melo dos Santos Neto,santos,36,1.0,59.0,1.0,2.0,14.0,8.0,,,,,,,,,,,,,,
80,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,Fluminense,3.56,Manoel,-1.0,Manoel,69014,3,7.15,7,-1.07,28,,266,Manoel Messias Silva Carvalho,manoel,36,3.0,,21.0,22.0,,9.0,1.0,2.0,21.0,,12.0,,4.0,,113.0,,,,1.0,
81,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,Athlético-PR,0.88,Marcelo Cirino,0.0,M. Cirino,69022,5,3.42,5,0.0,11,,293,Marcelo Cirino da Silva,marcelo-cirino,36,1.0,,7.0,4.0,,,,,4.0,1.0,3.0,,,5.0,26.0,,1.0,,,
82,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,Corinthians,2.93,Paulinho,0.0,Paulinho,69034,4,10.81,5,0.0,3,,264,José Paulo Bezerra Maciel Júnior,paulinho,36,,,1.0,1.0,,,,,2.0,,,,1.0,,3.0,,,,,
83,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,Avaí,2.14,Vladimir,3.0,Vladimir,69040,1,4.24,7,0.22,21,,314,Vladimir Orlando Cardoso de Araújo Filho,vladimir,36,3.0,73.0,1.0,2.0,36.0,2.0,,,,,,,,,,,,,1.0,
84,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,Atlético-MG,3.11,Vargas,3.8,Vargas,69102,5,7.48,7,-1.85,21,,282,Eduardo Jesús Vargas Rojas,vargas,36,1.0,,11.0,13.0,,,2.0,,13.0,9.0,15.0,,3.0,5.0,58.0,,,,,
85,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,Athlético-PR,2.89,Pablo,-0.3,Pablo,69138,5,5.17,2,-0.77,23,,293,Pablo Felipe Teixeira,pablo,36,5.0,,17.0,18.0,,,1.0,,38.0,10.0,15.0,1.0,4.0,13.0,95.0,,,,,
86,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,Juventude,1.95,Ricardo Bueno,0.0,R. Bueno,69141,5,5.41,7,0.0,15,,286,Ricardo Bueno da Silva,ricardo-bueno,36,3.0,,9.0,24.0,,,,,12.0,5.0,5.0,1.0,1.0,4.0,46.0,1.0,1.0,,,
87,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,Flamengo,3.4,Pablo,0.8,Pablo,69165,3,6.91,7,0.07,21,,262,Pablo Nascimento Castro,pablo,36,5.0,,37.0,5.0,,7.0,,,29.0,3.0,5.0,1.0,,1.0,73.0,,,,,
88,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,Goiás,3.34,Sidimar,0.0,Sidimar,69189,3,2.84,6,0.0,5,,290,Sidimar Fernando Cigolini,sidimar,36,,,4.0,4.0,,2.0,,,2.0,,2.0,,,,11.0,,,,,
89,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,Flamengo,3.66,Vidal,1.0,Vidal,69375,4,11.88,7,-0.54,14,,262,Arturo Erasmo Vidal Pardo,vidal,36,2.0,,27.0,9.0,,,1.0,,18.0,2.0,6.0,,2.0,,53.0,,,,1.0,
90,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,São Paulo,2.91,Nikão,0.0,Nikão,69705,4,6.02,6,0.0,11,,276,Maycon Vinícius Ferreira da Cruz,nikao,36,2.0,,4.0,12.0,,,,,2.0,2.0,4.0,,3.0,3.0,55.0,,,,,
91,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,Goiás,1.55,Fellipe Bastos,1.1,F. Bastos,70116,4,3.38,6,0.25,24,,290,Fellipe Ramos Ignez Bastos,fellipe-bastos,36,10.0,,22.0,13.0,,,2.0,,19.0,10.0,11.0,,,,100.0,,,,1.0,
92,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,Botafogo,2.68,Rafael,0.0,Rafael,70171,2,4.86,6,0.0,6,,263,Rafael Pereira da Silva,rafael,36,1.0,,13.0,2.0,,1.0,,,7.0,,,,,,24.0,,,,,
93,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,Atlético-MG,2.84,Eduardo Sasha,0.0,E. Sasha,70360,5,5.82,6,0.0,25,,282,Eduardo Colcenti Antunes,eduardo-sasha,36,,,14.0,19.0,,,1.0,,9.0,10.0,12.0,1.0,3.0,2.0,59.0,,,,,
94,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,Coritiba,4.85,Gabriel,7.0,Gabriel,70449,1,7.02,7,0.16,10,,294,Gabriel Vasconcelos Ferreira,gabriel,36,1.0,35.0,,1.0,12.0,4.0,,,,,,,,,,,,1.0,1.0,
95,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,Coritiba,0.0,William Alves,0.0,W. Alves,70451,5,1.0,6,0.0,0,,294,William Alves de Oliveira,william-alves,36,,,,,,,,,,,,,,,,,,,,
96,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Cuiabá,3.09,Marllon,-0.6,Marllon,70666,3,7.03,3,-0.85,32,,1371,Marllon Gonçalves Jerônimo Borges,marllon,36,3.0,,50.0,17.0,,8.0,,,25.0,3.0,13.0,,,1.0,108.0,,,,2.0,
97,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,Athlético-PR,1.9,Léo Cittadini,0.0,L. Cittadini,70986,4,4.06,5,0.0,19,,293,Leonardo Cittadini,leo-cittadini,36,2.0,,17.0,13.0,,,1.0,,15.0,1.0,5.0,,1.0,,26.0,,,,,
98,https://s.sde.globo.com/media/person_role/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Ceará,2.27,Vina,0.6,Vina,71162,4,4.49,7,-0.1,27,,354,Vinícius Goes Barbosa de Souza,vina,36,5.0,,9.0,36.0,,,1.0,2.0,10.0,16.0,29.0,3.0,2.0,6.0,262.0,,1.0,,,
99,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,Santos,3.71,Maicon,0.0,Maicon,71227,3,11.67,7,0.0,20,,277,Maicon Pereira Roque,maicon,36,1.0,,31.0,6.0,,7.0,1.0,,6.0,4.0,5.0,,,2.0,119.0,,,,,
100,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,Fortaleza,6.05,Fernando Miguel,4.0,F. Miguel,71571,1,7.98,7,0.46,18,,356,Fernando Miguel Kaufmann,fernando-miguel,36,2.0,74.0,,4.0,15.0,10.0,,,,,,,,,,,,,,
101,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,América-MG,2.32,João Paulo,0.0,J. Paulo,71602,2,3.4,6,0.0,6,,327,João Paulo Gomes da Costa,joao-paulo,36,,,9.0,,,1.0,,,3.0,1.0,2.0,,,,38.0,,,,,
102,https://s.sde.globo.com/media/person_role/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,Palmeiras,4.45,Weverton,2.0,Weverton,71631,1,11.29,7,-0.83,31,,275,Weverton Pereira da Silva,weverton,36,,82.0,1.0,4.0,22.0,15.0,,,,,,,,,,,,,,
103,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,América-MG,3.75,Raúl Cáceres,1.6,R. Cáceres,71680,2,5.71,2,-0.52,24,,327,Raúl Alejandro Cáceres Bogado,raul-caceres,36,1.0,,30.0,5.0,,10.0,2.0,,20.0,2.0,7.0,,1.0,3.0,172.0,,,,,
104,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,Palmeiras,6.56,Gustavo Gómez,3.7,G. Gómez,71684,3,15.49,7,-0.51,27,,275,Gustavo Raúl Gómez Portillo,gustavo-gomez,36,7.0,,48.0,20.0,,12.0,,,30.0,5.0,9.0,,8.0,6.0,100.0,,,,1.0,
105,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,Juventude,2.74,Óscar Ruíz,0.0,Ã. Ruíz,71691,5,7.81,6,0.0,22,,286,Óscar Ramón Ruiz Roa,oscar-ruiz,36,1.0,,10.0,13.0,,,,,4.0,2.0,11.0,2.0,4.0,5.0,62.0,,1.0,,,
106,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,Juventude,1.82,Elton,-0.6,Elton,71719,4,3.03,2,-0.26,17,,286,Elton Júnior Melo Ataíde,elton,36,5.0,,26.0,10.0,,,1.0,,23.0,1.0,5.0,,,1.0,34.0,,,,,
107,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,Fortaleza,4.35,Thiago Galhardo,4.4,T. Galhardo,71844,5,9.19,7,0.65,17,,356,Thiago Galhardo do Nascimento Rocha,thiago-galhardo,36,5.0,,16.0,20.0,,,1.0,,15.0,10.0,13.0,,5.0,2.0,100.0,1.0,1.0,,,
108,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,Botafogo,2.81,Gabriel Pires,-0.1,G. Pires,71898,4,6.8,7,-0.19,13,,263,Gabriel Appelt Pires,gabriel-pires,36,2.0,,18.0,7.0,,,,,10.0,3.0,5.0,,2.0,,64.0,,,,1.0,
109,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,Avaí,2.08,Bruno Cortez,0.0,B. Cortez,72079,2,6.67,5,0.0,27,,314,Bruno Cortês Barbosa,bruno-cortez,36,7.0,,41.0,25.0,,5.0,,,19.0,2.0,4.0,,,1.0,232.0,,,,,
110,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,América-MG,2.97,Danilo Avelar,6.2,D. Avelar,72142,3,4.8,6,1.01,17,,327,Danilo Fernando Avelar,danilo-avelar,36,2.0,,17.0,8.0,,3.0,2.0,,21.0,7.0,8.0,1.0,,,84.0,,,,,
111,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,Atlético-MG,3.31,Everson,-2.0,Everson,72294,1,10.25,7,-0.17,33,,282,Everson Felipe Marques Pires,everson,36,4.0,75.0,,2.0,35.0,13.0,,,,,,,,,,,,1.0,,
112,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,Ceará,2.82,Luiz Otávio,0.7,L. Otávio,72359,3,3.63,7,0.07,20,,354,Luiz Otávio Anacleto Leandro,luiz-otavio,36,6.0,,34.0,9.0,,4.0,,1.0,16.0,1.0,5.0,,1.0,1.0,53.0,,,,3.0,
113,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,Ceará,1.79,Rodrigo Lindoso,0.0,R. Lindoso,72362,4,4.13,5,0.0,12,,354,Rodrigo Oliveira Lindoso,rodrigo-lindoso,36,6.0,,15.0,13.0,,,1.0,,11.0,2.0,4.0,,,,44.0,,,,,
114,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,São Paulo,5.15,Felipe Alves,2.0,F. Alves,72372,1,6.79,6,0.34,14,,276,Felipe Alves Raymundo,felipe-alves,36,1.0,54.0,,,14.0,4.0,,,,,,,,,,,,2.0,1.0,
115,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,Fluminense,4.74,Fernando Diniz,5.81,F. Diniz,72391,6,11.04,7,-0.25,31,,266,Fernando Diniz Silva,fernando-diniz,36,,,,,,,,,,,,,,,,,,,,
116,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,Avaí,1.61,Bressan,0.0,Bressan,72491,3,5.43,6,0.0,19,,314,Matheus Simonete Bressanelli,bressan,36,4.0,,18.0,8.0,,4.0,,,20.0,,3.0,1.0,,,93.0,,,,1.0,
117,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Goiás,2.32,Nicolas,7.9,Nicolas,72524,5,5.71,6,1.38,26,,290,Nicolas Godinho Johann,nicolas,36,,,5.0,21.0,,,2.0,,23.0,3.0,8.0,,5.0,10.0,81.0,,,,,
118,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,Goiás,1.72,Maguinho,0.0,Maguinho,72532,2,3.63,2,0.0,29,,290,Magno José da Silva,maguinho,36,9.0,,37.0,18.0,,5.0,,,40.0,1.0,9.0,,,2.0,158.0,,1.0,,1.0,
119,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,América-MG,5.3,Matheus Cavichioli,2.0,M. Cavichioli,72580,1,7.8,7,-1.71,23,,327,Matheus Fernando Cavichioli,matheus-cavichioli,36,1.0,85.0,1.0,4.0,23.0,9.0,,,1.0,,,,,,,,,2.0,1.0,
120,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,Internacional,4.23,Pedro Henrique,8.2,P. Henrique,72583,5,7.17,6,1.41,29,,285,Pedro Henrique Konzen Medina da Silva,pedro-henrique,36,6.0,,28.0,40.0,,,1.0,,36.0,15.0,25.0,1.0,7.0,17.0,152.0,,1.0,,,
121,https://s.sde.globo.com/media/person_role/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,Athlético-PR,2.21,Fernandinho,0.0,Fernandinho,72775,4,6.56,7,-0.42,11,,293,Fernando Luiz Rosa,fernandinho,36,5.0,,10.0,13.0,,,2.0,,22.0,3.0,3.0,,1.0,1.0,65.0,,,,,
122,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,Internacional,3.8,Mercado,9.3,Mercado,72951,3,8.44,6,0.46,25,,285,Gabriel Iván Mercado,mercado,36,7.0,,35.0,17.0,,12.0,,1.0,21.0,4.0,2.0,,,2.0,63.0,,1.0,,,
123,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,Botafogo,2.66,Daniel Borges,6.0,D. Borges,73318,2,6.52,7,0.8,24,,263,Daniel Fortunato Borges,daniel-borges,36,2.0,,32.0,13.0,,6.0,2.0,1.0,18.0,2.0,5.0,,1.0,1.0,248.0,,,,,
124,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Fluminense,4.24,Samuel Xavier,-1.2,S. Xavier,73384,2,8.05,7,-1.16,30,,266,Samuel Xavier Brito,samuel-xavier,36,4.0,,34.0,46.0,,9.0,2.0,,23.0,5.0,13.0,3.0,2.0,2.0,218.0,,,,,
125,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,Avaí,1.38,Rafael Vaz,0.0,R. Vaz,73421,3,3.37,7,0.0,16,,314,Rafael Vaz dos Santos,rafael-vaz,36,2.0,,15.0,5.0,,2.0,,,6.0,3.0,5.0,,,,112.0,,,,1.0,
126,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,Avaí,3.17,Glédson,0.0,Glédson,73533,1,2.36,6,0.0,3,,314,Glédson Ribeiro dos Santos,gledson,36,2.0,6.0,,3.0,2.0,1.0,,,,,,,,,,,,,,
127,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,Coritiba,0.95,Hernán Pérez,0.0,H. Pérez,73738,5,3.47,6,0.0,2,,294,Hernán Arsenio Pérez González,hernan-perez,36,1.0,,2.0,2.0,,,,,5.0,1.0,1.0,,,,10.0,,,,,
128,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,Flamengo,1.84,Rodrigo Caio,0.0,R. Caio,73800,3,5.62,5,0.0,8,,262,Rodrigo Caio Coquette Russo,rodrigo-caio,36,,,7.0,4.0,,1.0,,,3.0,1.0,,,,,10.0,,,,,
129,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,América-MG,3.01,Aloísio,0.0,Aloísio,73850,5,4.95,6,-0.15,22,,327,Aloísio dos Santos Gonçalves,aloisio,36,5.0,,11.0,18.0,,,2.0,,37.0,12.0,6.0,2.0,4.0,11.0,62.0,,,,,
130,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,Avaí,0.62,Jean Cléber,0.0,J. Cléber,73858,4,1.93,6,0.1,22,,314,Jean Cléber Santos da Silva,jean-cleber,36,2.0,,14.0,9.0,,,,,13.0,,5.0,,,,57.0,,,,,
131,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,Flamengo,2.82,Rodinei,-0.1,Rodinei,73992,2,4.04,6,-0.13,14,,262,Rodinei Marcelo de Almeida,rodinei,36,,,22.0,6.0,,3.0,1.0,1.0,4.0,2.0,3.0,,,,76.0,,,,,1.0
132,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Botafogo,3.36,Gatito Fernández,5.0,G. Fernández,74061,1,7.84,2,0.85,32,,263,Roberto Junior Fernández Torres,gatito-fernandez,36,1.0,91.0,,6.0,37.0,9.0,,,,,,,,,,,,1.0,,
133,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,Botafogo,0.46,Lucas Piazon,0.0,L. Piazon,74084,4,2.16,6,0.0,17,,263,Gustavo Lucas Domingues Piazón,lucas-piazon,36,2.0,,12.0,6.0,,,,1.0,7.0,2.0,,,,1.0,50.0,,,,,
134,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,Avaí,0.91,Paolo Guerrero,0.0,P. Guerrero,75295,5,3.95,5,0.0,9,,314,José Paolo Guerrero Gonzales,paolo-guerrero,36,1.0,,1.0,5.0,,,,,11.0,2.0,7.0,1.0,,2.0,20.0,,,,,
135,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,Atlético-GO,2.02,Jorginho,2.2,Jorginho,77544,4,5.34,6,0.22,28,,373,Jorge de Moura Xavier,jorginho,36,7.0,,23.0,26.0,,,,1.0,14.0,4.0,19.0,2.0,3.0,6.0,191.0,,,,,
136,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,Goiás,1.38,Auremir,-1.3,Auremir,77570,4,1.63,7,-0.86,23,,290,Auremir Evangelista dos Santos,auremir,36,4.0,,33.0,15.0,,,,,33.0,2.0,4.0,,,,74.0,,,,,
137,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,Corinthians,4.77,Vítor Pereira,5.83,V. Pereira,77713,6,12.63,7,0.35,33,,264,Vítor Manuel de Oliveira Lopes Pereira,vitor-pereira,36,,,,,,,,,,,,,,,,,,,,
138,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,Avaí,2.6,William Pottker,0.0,W. Pottker,77809,5,4.8,6,0.0,25,,314,William de Oliveira Pottker,william-pottker,36,6.0,,20.0,39.0,,,1.0,,21.0,12.0,9.0,,3.0,13.0,146.0,1.0,4.0,,1.0,
139,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,Santos,4.29,Madson,1.6,Madson,78077,2,8.25,2,0.25,26,,277,Madson Ferreira dos Santos,madson,36,5.0,,39.0,20.0,,9.0,2.0,,17.0,1.0,4.0,,3.0,1.0,184.0,,,,,
140,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,Internacional,5.55,Renê,7.9,Renê,78445,2,9.19,6,1.01,26,,285,Renê Rodrigues Martins,rene,36,,,74.0,27.0,,13.0,1.0,,18.0,1.0,2.0,,,,247.0,,,,1.0,
141,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,Cuiabá,2.13,Jonathan Cafu,9.2,J. Cafu,78580,5,3.75,7,0.09,12,,1371,Jonathan Renato Barbosa,jonathan-cafu,36,,,11.0,8.0,,,1.0,1.0,9.0,1.0,3.0,,1.0,1.0,25.0,,,,,
142,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,Internacional,3.75,Gabriel,0.0,Gabriel,78605,4,7.18,5,0.0,25,,285,Gabriel Girotto Franco,gabriel,36,2.0,,83.0,26.0,,,,,45.0,1.0,7.0,,,,105.0,,,,,
143,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,Corinthians,1.76,Ramiro,-1.3,Ramiro,78715,4,4.1,6,-0.41,10,,264,Ramiro Moschen Benetti,ramiro,36,3.0,,12.0,5.0,,,1.0,,7.0,3.0,,,,2.0,36.0,,1.0,,,
144,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,São Paulo,2.59,Reinaldo,2.3,Reinaldo,78850,2,4.88,6,0.36,24,,276,Reinaldo Manoel da Silva,reinaldo,36,3.0,,15.0,11.0,,4.0,3.0,,15.0,2.0,9.0,,3.0,1.0,226.0,,,,,
145,https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png,Ceará,-1.0,Richard,0.0,Richard,78851,1,3.41,6,0.0,0,,354,Richard de Oliveira da Costa,richard,36,2.0,,,,,,,,,,,,,,,,,,,
146,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,Cuiabá,1.21,Marcão Silva,3.9,M. Silva,78856,4,3.01,7,0.2,25,,1371,Marcos Antônio Almeida Silva,marcao-silva,36,1.0,,25.0,3.0,,,,,24.0,5.0,6.0,,,,40.0,,,,,
147,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,Cuiabá,1.63,Rafael Gava,-0.4,R. Gava,78867,4,3.27,7,-0.99,26,,1371,Rafael Gustavo Meneghel Gava,rafael-gava,36,2.0,,26.0,21.0,,,2.0,1.0,28.0,9.0,9.0,1.0,1.0,3.0,244.0,,,,,
148,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,Botafogo,0.0,Douglas Borges,0.0,D. Borges,78893,1,2.21,6,0.0,1,,263,Douglas Borges,douglas-borges,36,,1.0,,,1.0,,,,,,,,,,,,,,,
149,https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png,Santos,3.66,Luiz Felipe,-2.0,L. Felipe,79035,3,3.75,3,-0.29,12,,277,Luiz Felipe do Nascimento dos Santos,luiz-felipe,36,3.0,,16.0,3.0,,4.0,1.0,,12.0,,1.0,,1.0,1.0,39.0,,,,,
