"atletas.atleta_id","atletas.nome","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.clube.id.full.name","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP","home_score","away_score","goals_dif","casa"
50645,"Carlos Eduardo Santos Oliveira","Eduardo  ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/21/1667c807177ee329a96aa2102be09777_FORMATO.png",4,"BAH","Bahia","lat","Provável",2.6,4.43,0.79,1.57,4,NA,18,1,8,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
50856,"Henrique Adriano Buss","Henrique  ( FLU )","https://s.glbimg.com/es/sde/f/2016/04/29/a9d9178f59821bfca73d485e636ad040_FORMATO.png",4,"FLU","Fluminense","zag","Nulo",0.2,9.6,-0.32,1.5,4,NA,12,NA,2,4,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,1,"Casa"
51042,"Luiz Diallison de Souza Alves","Apodi  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/24/287a66acd6363a7d660701c832982d75_FORMATO.png",4,"CHA","Chapecoense","lat","Provável",3.9,8.44,0.08,4.7,4,NA,10,3,7,6,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
51175,"Denis Cesar de Matos","Denis  ( SAO )","https://s.glbimg.com/es/sde/f/2016/05/01/9e4d589b32947151072c21d1d5b71747_FORMATO.png",4,"SAO","São Paulo","gol","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
51299,"Emerson dos Santos Silva","Emerson Silva  ( BOT )","https://s.glbimg.com/es/sde/f/2016/05/20/32eec64b3753a7d9b1192df90028abc9_FORMATO.png",4,"BOT","Botafogo","zag","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
51318,"Leandro Donizete Gonçalves da Silva","Leandro Donizete  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png",4,"SAN","Santos","mei","Contundido",0,5.86,0,1.7,1,NA,3,NA,2,3,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,0,2,"Fora"
51319,"Renato Adriano Jacó de Morais","Renato Cajá  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/c6dd544b90a2c4194626f51e05b53b4e_FORMATO.png",4,"PON","Ponte Preta","mei","Nulo",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
51413,"Walter Leandro Capeloza Artune","Walter  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/20/196790f232d428bcd861ad55c55dd8cc_FORMATO.png",4,"COR","Corinthians","gol","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
51415,"Roger de Carvalho","Roger Carvalho  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/28/050f2523a89b53c80e67a8b25d407fea_FORMATO.png",4,"ATL","Atlético-GO","zag","Provável",4.8,7.48,0.54,3.73,4,NA,7,NA,9,11,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Fora"
51700,"Thiago Carleto Alves","Thiago Carleto  ( COR )","https://s.glbimg.com/es/sde/f/2017/05/15/e78cf3d6b6820ad71b0335abf0a64a0b_FORMATO.png",4,"COR","Coritiba","lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
51705,"Bruno Rodrigo Fenelon Palomo","Bruno Rodrigo  ( GRE )","https://s.glbimg.com/es/sde/f/2017/04/23/d52f6bea6aa2f1491f7bd22855a3e821_FORMATO.png",4,"GRE","Grêmio","zag","Nulo",0,5.11,0,-0.3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
51772,"Éverton Augusto de Barros Ribeiro","Éverton Ribeiro  ( FLA )","https://s.glbimg.com/es/sde/f/2017/06/06/48433233628904b29b6ff9d418e57dc3_FORMATO.png",4,"FLA","Flamengo","mei","Nulo",0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
51792,"Antonio Eduardo Pereira dos Santos","Kanu  ( VIT )","https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png",4,"VIT","Vitória","zag","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Fora"
51905,"Leandro Salino do Carmo","Leandro Salino  ( VIT )","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",4,"VIT","Vitória","lat","Nulo",-0.4,5.22,-0.45,2.73,3,NA,8,NA,9,9,NA,7,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,1,1,"Fora"
52253,"Réver Humberto Alves Araújo","Réver  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/854cf1c9afe220c9f2a2751a12f2e7dd_FORMATO.png",4,"FLA","Flamengo","zag","Provável",5.5,9.92,0.9,3.38,4,NA,7,2,2,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
52674,"Gilson Gomes do Nascimento","Gilson  ( BOT )","https://s.glbimg.com/es/sde/f/2017/04/17/41717887cc5c81bcd28ad1df6829c7e6_FORMATO.png",4,"BOT","Botafogo","lat","Provável",6.7,10.1,0.96,5.52,4,NA,1,3,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,"Fora"
52950,"Víctor Leandro Bagy","Victor  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/444816970098790387faf6c2c5c0444f_FORMATO.png",4,"ATL","Atlético-MG","gol","Provável",15.1,11.53,3.7,4.95,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,5,NA,NA,NA,1,0,0,0,"Fora"
53669,"Lins Lima de Britto","Lins  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/152a2c73a115dd6eaae434c953a9c05b_FORMATO.png",4,"PON","Ponte Preta","ata","Provável",0.8,4.62,-0.39,1.97,3,NA,9,NA,5,5,1,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
53731,"Ferdinando Pereira Leda","Ferdinando  ( AVA )","https://s.glbimg.com/es/sde/f/2017/04/28/451b8463a985e60f7a6e4d877e47d26e_FORMATO.png",4,"AVA","Avaí","mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
54395,"Elias Mendes Trindade","Elias  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/9fbc7e32d0d9db7b948212b98c23212a_FORMATO.png",4,"ATL","Atlético-MG","mei","Provável",0,15.31,0,4.73,3,NA,6,NA,1,3,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
54424,"Willians Domingos Fernandes","Willians  ( CRU )","https://s.glbimg.com/es/sde/f/2017/04/22/4d3ea3f29cc1123b9be48ac36945bc29_FORMATO.png",4,"CRU","Cruzeiro","mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
54797,"Túlio Vinícius Fróes de Melo","Túlio de Melo  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/25/19e52a7282097054fc255711621c8e29_FORMATO.png",4,"CHA","Chapecoense","ata","Nulo",-0.3,4,-0.27,-0.33,3,NA,4,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
55348,"Luis Ricardo Silva Umbelino","Luis Ricardo  ( BOT )","https://s.glbimg.com/es/sde/f/2016/05/20/f1f631c4c995df1548717967d445801f_FORMATO.png",4,"BOT","Botafogo","lat","Contundido",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
55594,"Cássio Luís Rissardo","Xuxa  ( PON )","https://s.glbimg.com/es/sde/f/2017/04/25/f61368b41b39832165af38d0ac96fda8_FORMATO.png",4,"PON","Ponte Preta","mei","Contundido",0,2.44,0,0.55,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
56102,"João Paulo da Silva","João Paulo  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/bd4f8a7faf06636fd48dc601b16ea0af_FORMATO.png",4,"COR","Coritiba","mei","Contundido",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
60784,"Rafael de Souza Pereira","Rafael Carioca  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/902e1c13569f1c4cc9f929691cc6d625_FORMATO.png",4,"ATL","Atlético-MG","mei","Provável",4.3,6.78,0.7,1.75,4,NA,9,NA,3,6,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,"Fora"
60787,"Willians dos Santos Santana","Willians  ( AVA )","https://s.glbimg.com/es/sde/f/2017/06/05/6e0d112597a0ec132819f4f83069c63f_FORMATO.png",4,"AVA","Avaí","ata","Nulo",0.8,4.06,-0.94,0.8,1,NA,3,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
60788,"Marcos Antônio da Silva Gonçalves","Marquinhos  ( SPO )","https://s.glbimg.com/es/sde/f/2017/05/03/cc800ad5ce3aeb287358e50e4352911b_FORMATO.png",4,"SPO","Sport","ata","Nulo",-0.6,5.72,-1.48,4.7,2,NA,2,NA,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
60802,"Bruno Vieira Gallo","Bruno Gallo  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/06/68766fe1a4a33ee25c95b972979bf44c_FORMATO.png",4,"VAS","Vasco","mei","Nulo",0,1.7,0,-0.6,1,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
60819,"Anderson Vital da Silva","Dedé  ( CRU )","https://s.glbimg.com/es/sde/f/2017/04/05/526dd85f05139f739aca91b753b00ec9_FORMATO.png",4,"CRU","Cruzeiro","zag","Provável",0,8.86,0,3.43,3,NA,12,2,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
60853,"Julio Daniel dos Santos Rodríguez","Julio dos Santos  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/17/649e4e7bd437c7088ca460c013ae1718_FORMATO.png",4,"VAS","Vasco","mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
60859,"Jael Ferreira Vieira","Jael  ( GRE )","https://s.glbimg.com/es/sde/f/2017/04/23/585f69babcaf14c7eaf22537e3c5338c_FORMATO.png",4,"GRE","Grêmio","ata","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
60969,"Patric Cabral Lalau","Patric  ( VIT )","https://s.glbimg.com/es/sde/f/2017/04/24/89077bf2beda96cfae171fad51c21cd1_FORMATO.png",4,"VIT","Vitória","lat","Provável",-2,6.47,-2.16,0.6,2,NA,10,1,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Fora"
61033,"Rodrigo Eduardo Costa Marinho","Rodriguinho  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/20/ff3f0ec8867916a05745cdee54815442_FORMATO.png",4,"COR","Corinthians","mei","Nulo",7.5,16.57,0.73,5.75,4,NA,14,NA,6,11,1,3,2,2,1,3,NA,1,NA,NA,NA,NA,NA,2,0,2,"Casa"
61149,"Lucca Borges Brito","Lucca  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/bd59d7bbf1fff0ce2e2dd4b489c5c99a_FORMATO.png",4,"PON","Ponte Preta","ata","Provável",9.7,20.61,0.52,10.43,4,NA,13,NA,7,8,1,5,3,NA,4,3,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
61188,"Gilberto Oliveira Souza Júnior","Gilberto  ( SAO )","https://s.glbimg.com/es/sde/f/2016/08/18/6af48de27fa231f0a84e3301c9451cb9_FORMATO.png",4,"SAO","São Paulo","ata","Nulo",-2.6,3.48,-1.97,-0.95,2,NA,2,NA,2,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,0,1,"Fora"
61211,"Carlos Cesar Neves","Carlos Cesar  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png",4,"ATL","Atlético-MG","lat","Contundido",0,4.46,0,-0.7,1,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
61985,"Airton Ribeiro Santos","Airton  ( BOT )","https://s.glbimg.com/es/sde/f/2016/05/19/53e1bd0759a8f98439752def04457e15_FORMATO.png",4,"BOT","Botafogo","mei","Contundido",1.6,5.63,-0.37,1.17,3,NA,7,NA,3,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
62009,"Fernando Camilo Farias","Camilo  ( BOT )","https://s.glbimg.com/es/sde/f/2016/06/28/8a03ee3ad9899f775f55818fc2c7e956_FORMATO.jpeg",4,"BOT","Botafogo","mei","Contundido",0,11.07,0,1.47,3,NA,3,NA,NA,3,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
62024,"Edimar Curitiba Fraga","Edimar  ( SAO )","https://s.glbimg.com/es/sde/f/2017/04/25/0991c88dd099660fdb7cfc88a4bedab1_FORMATO.png",4,"SAO","São Paulo","lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
62047,"Jean Raphael Vanderlei Moreira","Jean  ( PAL )","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",4,"PAL","Palmeiras","lat","Nulo",0,16.51,0,6.4,2,NA,10,1,1,1,1,2,2,NA,1,2,NA,NA,NA,NA,NA,1,NA,0,0,0,"Casa"
62069,"Maikon Fernando Souza Leite","Maikon Leite  ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/18/d1beebf2d6769d1d954a6d387ae17218_FORMATO.png",4,"BAH","Bahia","ata","Nulo",0,2.15,0,-0.5,2,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
62086,"Marcos Rogério Ricci Lopes","Pará  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/44fa9261c93718d8ee74e043fad7adbb_FORMATO.png",4,"FLA","Flamengo","lat","Provável",4,9.5,0.44,3.15,4,NA,11,2,6,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
62104,"Róbson Michael Signorini","Robinho  ( CRU )","https://s.glbimg.com/es/sde/f/2016/05/12/bca701933eaad8640785a2a634d5edf4_FORMATO.png",4,"CRU","Cruzeiro","mei","Provável",-1.3,8.77,-3.23,-1.3,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
62121,"Vanderlei Farias da Silva","Vanderlei  ( SAN )","https://s.glbimg.com/es/sde/f/2016/05/01/82e0b04b2f7623a1d61ffaff2e36a59c_FORMATO.png",4,"SAN","Santos","gol","Provável",-1,14.1,-0.91,5.92,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,NA,1,2,0,2,"Fora"
62128,"Walter Henrique da Silva","Walter  ( ATL )","https://s.glbimg.com/es/sde/f/2017/06/01/bba975f9c1f34505f37eedc4d7693aad_FORMATO.png",4,"ATL","Atlético-GO","ata","Provável",-0.3,9.25,-0.52,1.88,4,NA,20,NA,6,10,2,1,2,NA,1,4,NA,1,NA,NA,NA,NA,NA,3,0,3,"Fora"
62129,"Wellington Aparecido Martins","Wellington  ( VAS )","https://s.glbimg.com/es/sde/f/2017/05/31/dd89d6216d99df8fdd4aae38684aec26_FORMATO.png",4,"VAS","Vasco","mei","Nulo",-4.6,0.89,-2.11,-4.6,1,NA,2,NA,5,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,0,2,"Fora"
62130,"William Matheus da Silva","William Matheus  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/dc3d5fdf33d1716e51abe9c2aad2d182_FORMATO.png",4,"COR","Coritiba","lat","Provável",2.6,7.24,0.11,3.42,4,NA,12,2,7,7,1,3,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,0,1,"Casa"
62974,"Werley Ananias da Silva","Werley  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/5d30208b79a04fd4710a6c79831dae42_FORMATO.png",4,"COR","Coritiba","zag","Provável",8.1,7.95,1.8,3.77,4,NA,8,2,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
62997,"João Paulo Purcino de Almeida","João Paulo  ( AVA )","https://s.glbimg.com/es/sde/f/2017/04/28/61a2cc88c95e6ada6bf3c127a23ec96f_FORMATO.png",4,"AVA","Avaí","lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
63000,"Victor Ramos Ferreira","Victor Ramos  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/25/b46cb463e6cdc67676c6fde0cbbdfdf9_FORMATO.png",4,"CHA","Chapecoense","zag","Provável",2.4,8.56,-0.04,4.37,4,NA,14,3,3,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,2,-2,"Fora"
63013,"Marcos Luis Rocha Aquino","Marcos Rocha  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/043d9369ddb104e41861bbe7b79afb5d_FORMATO.png",4,"ATL","Atlético-MG","lat","Contundido",0,11.33,0,3.35,2,NA,16,NA,5,3,NA,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
63058,"Willian Roberto Farias","Willian Farias  ( VIT )","https://s.glbimg.com/es/sde/f/2017/04/24/15cf98a07f1ca5efaa16bc8321c04658_FORMATO.png",4,"VIT","Vitória","mei","Provável",0,9.35,0,3.7,3,NA,9,NA,5,1,NA,8,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,2,1,1,"Fora"
63110,"Alan Luciano Ruschel","Alan Ruschel  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/24/5445b9aabe74f7acf2c52104cb6270ff_FORMATO.png",4,"CHA","Chapecoense","lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
63128,"Douglas Silva Bacelar","Douglas  ( SAO )","https://s.glbimg.com/es/sde/f/2016/10/24/daecab9e41dda92b025a194ccf942d0e_FORMATO.png",4,"SAO","São Paulo","zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
63158,"Moisés Lima Magalhães","Moisés  ( PAL )","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png",4,"PAL","Palmeiras","mei","Contundido",0,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
63172,"Paulo Marcos de Jesus Ribeiro","Paulão  ( VAS )","https://s.glbimg.com/es/sde/f/2017/05/17/e601d16bd24dd07614db1ad805107a5d_FORMATO.png",4,"VAS","Vasco","zag","Provável",-0.8,4.44,-0.32,0.53,3,NA,4,NA,6,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
63177,"Luiz Severo Júnior","Júnior Viçosa  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/28/d1909a944130931c13b961fd7bf4ce3a_FORMATO.png",4,"ATL","Atlético-GO","ata","Provável",-0.4,4.08,-0.42,0.48,4,NA,4,NA,NA,3,3,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Fora"
63219,"Luan Madson Gedeão De Paiva","Luan  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/5472237b431bf42b1ce79273d48c8e2f_FORMATO.png",4,"ATL","Atlético-MG","ata","Contundido",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
63422,"Jucilei da Silva","Jucilei  ( SAO )","https://s.glbimg.com/es/sde/f/2017/04/25/a6c1399add6e3c7d17ad9a708974cd21_FORMATO.png",4,"SAO","São Paulo","mei","Provável",0.1,12.16,-0.84,4.22,4,NA,9,NA,13,8,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
68690,"André Felipe Ribeiro de Souza","André  ( SPO )","https://s.glbimg.com/es/sde/f/2017/03/12/15292d87c87458b6575b789d1e0b3a77_FORMATO.png",4,"SPO","Sport","ata","Provável",-0.7,8.33,-3.17,8.17,3,NA,6,NA,6,2,1,4,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,1,0,1,"Fora"
68693,"Pablo Estifer Armero","Armero  ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/21/db1cdca479125a2d236ee31275630a71_FORMATO.png",4,"BAH","Bahia","lat","Nulo",0,2.38,0,-2.9,1,NA,5,NA,3,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,3,0,3,"Casa"
68698,"Bruno César Pereira da Silva","Bruno Silva  ( BOT )","https://s.glbimg.com/es/sde/f/2016/05/20/473777983ee50165bf691b0f029cac11_FORMATO.png",4,"BOT","Botafogo","mei","Suspenso",0.7,11,-1,5.97,4,NA,16,NA,8,8,NA,10,1,NA,2,1,NA,3,NA,NA,NA,NA,NA,0,0,0,"Fora"
68725,"Diego Renan de Lima Ferreira","Diego Renan  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/24/6cdeb7e2779c671c69473bc599c9eab2_FORMATO.png",4,"CHA","Chapecoense","lat","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
68744,"Márcio Passos de Albuquerque","Emerson Sheik  ( PON )","https://s.glbimg.com/es/sde/f/2017/06/01/da3106efc7379dcf3c942213ac978f0e_FORMATO.png",4,"PON","Ponte Preta","ata","Nulo",-3.6,3.48,-2.52,-3.6,1,NA,7,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,1,"Casa"
68745,"Emiliano Gabriel Vecchio","Vecchio  ( SAN )","https://s.glbimg.com/es/sde/f/2016/06/28/b28314056abc5bb43d464ba66e1d0552_FORMATO.jpeg",4,"SAN","Santos","mei","Provável",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
68749,"Everton Heleno dos Santos","Everton Heleno  ( ATL )","https://s.glbimg.com/es/sde/f/2015/01/27/7c510cce0aa473eba2973d3e92c519d4_FORMATO.jpeg",4,"ATL","Atlético-GO","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Fora"
68758,"Luiz Fernando Pereira da Silva","Fernandinho  ( GRE )","https://s.glbimg.com/es/sde/f/2017/04/23/7bc968863bb32cf46c3aa7067b5514f8_FORMATO.png",4,"GRE","Grêmio","ata","Nulo",0,11.8,0,21.1,1,NA,2,NA,NA,8,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
68770,"Guilherme de Aguiar Camacho","Camacho  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/19/9bf8902250718281651dc2ae9999d574_FORMATO.png",4,"COR","Corinthians","mei","Nulo",-0.9,4.31,-1.69,-0.9,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
68773,"Henrique Almeida Caixeta Nascentes","Henrique Almeida  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/95e996eaef78ad7ac0e285e3d6d057e0_FORMATO.png",4,"COR","Coritiba","ata","Provável",1.7,14.79,-0.78,5.77,4,NA,6,NA,1,7,3,4,3,NA,1,3,NA,NA,NA,1,NA,NA,NA,1,0,1,"Casa"
68784,"Sérgio Dutra Júnior","Júnior Dutra  ( AVA )","https://s.glbimg.com/es/sde/f/2017/04/25/448f2fd931dfdfe48b3cb84ea4f0665a_FORMATO.png",4,"AVA","Avaí","ata","Nulo",3.8,6.42,0.82,2.23,3,NA,12,NA,3,7,NA,1,1,NA,NA,3,NA,NA,NA,1,NA,NA,NA,1,0,1,"Casa"
68807,"Sosthenes José Santos Salles","Neto Berola  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/f3039b70ee89382f40b6b09074e46900_FORMATO.png",4,"COR","Coritiba","ata","Dúvida",0.5,11.14,-0.22,2.85,4,NA,8,NA,5,3,2,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,1,0,1,"Casa"
68808,"Severino do Ramo Clementino da Silva","Nino Paraíba  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/d14ab91bfca642dc286aec9f19adea15_FORMATO.png",4,"PON","Ponte Preta","lat","Provável",5.8,23.11,0.48,8.6,4,NA,22,2,6,9,1,9,3,1,1,1,NA,1,NA,NA,NA,NA,NA,1,0,1,"Casa"
68822,"Rafael de Carvalho Santos","Rafael Santos  ( BAH )","https://s.glbimg.com/es/sde/f/2017/05/16/f798488456d6106dffa1290a3ba13758_FORMATO.png",4,"BAH","Bahia","gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
