,atletas.clube_id,atletas.rodada_id,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.atleta_id,atletas.slug,atletas.media_num,atletas.minimo_para_valorizar,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.variacao_num,atletas.pontos_num,atletas.foto,atletas.clube.id.full.name,atletas.apelido,CA,DS,FC,FD,FF,FS,G,I,SG,A,FT,CV,PC,PP,PS,DE,GS,DP,GC,V
528,277,15,10,Marcos Leonardo Santos Almeida,5,109497,marcos-leonardo,6.56,,11.69,7,M. Leonardo,-1.73,8.9,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,Santos,Marcos Leonardo,1.0,2.0,18.0,8.0,12.0,18.0,4.0,6.0,,2.0,,,,,,,,,,
529,277,15,12,Joaquim Henrique Pereira Silva,3,109563,joaquim,3.58,,7.39,7,Joaquim,-1.15,-2.6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,Santos,Joaquim,2.0,15.0,10.0,3.0,4.0,6.0,,,4.0,,,,1.0,,1.0,,,,,
530,266,15,9,Matheus Martinelli Lima,4,109573,martinelli,2.47,,4.58,7,Martinelli,-1.59,-0.1,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,Fluminense,Martinelli,,9.0,12.0,,2.0,11.0,1.0,1.0,,,,,,,,,,,,
531,267,15,6,Andrey Nascimento dos Santos,4,109591,andrey-santos,3.77,,10.9,6,A. Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,Vasco,Andrey Santos,3.0,14.0,13.0,1.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,
532,290,15,3,Gabriel Novaes Fernandes,5,109639,gabriel-novaes,0.23,,2.57,6,G. Novaes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,Goiás,Gabriel Novaes,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,
533,263,15,7,Hugo Gonçalves Ferreira Neto,2,109668,hugo,7.51,,6.4,6,Hugo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,Botafogo,Hugo,1.0,19.0,10.0,,1.0,6.0,,,6.0,,,,,,,,,,,
534,265,15,10,Jhoanner Stalin Chávez Quintero,2,110021,jhoanner-chavez,3.07,,6.15,6,J. Chávez,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,Bahia,Jhoanner Chávez,1.0,14.0,15.0,1.0,3.0,4.0,,2.0,2.0,1.0,,,1.0,,,,,,,
535,263,15,10,Matías Emanuel Segovia Torales,4,110055,matias-segovia,2.36,,4.74,6,M. Segovia,0.15,3.6,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,Botafogo,Matías Segovia,1.0,12.0,,1.0,,8.0,,,,1.0,,,,,,,,,,
536,293,15,0,Gabriel Roberto Pereira,1,110251,gabriel-pereira,0.0,,1.0,6,G. Pereira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,Athlético-PR,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,
537,275,15,15,Abel Fernando Moreira Ferreira,6,110506,abel-ferreira,5.69,,13.49,7,A. Ferreira,0.32,6.0,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Palmeiras,Abel Ferreira,,,,,,,,,,,,,,,,,,,,6.0
538,277,15,0,Paulo Mazoti Azevedo,1,110602,paulo-mazoti,0.0,,1.0,6,P. Mazoti,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,Santos,Paulo Mazoti,,,,,,,,,,,,,,,,,,,,
539,277,15,3,Vinícius Balieiro Lourenço de Carvalho,4,110605,vinicius-balieiro,-0.13,,1.62,6,V. Balieiro,0.03,0.2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,Santos,Vinícius Balieiro,,,3.0,,,1.0,,,,,,,,,,,,,,
540,266,15,9,Gabriel Cordeiro Pirani,4,110607,gabriel-pirani,2.66,,4.83,6,G. Pirani,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,Fluminense,Gabriel Pirani,1.0,5.0,5.0,3.0,3.0,9.0,1.0,,,,1.0,,1.0,,,,,,,
541,290,15,0,Luiz Filipe dos Reis Silva,5,110632,luiz-filipe,0.0,,2.0,6,L. Filipe,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,Goiás,Luiz Filipe,,,,,,,,,,,,,,,,,,,,
542,293,15,2,Lucas Ángel Esquivel,2,110668,esquivel,5.0,,3.91,7,Esquivel,1.21,7.6,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,Athlético-PR,Esquivel,,4.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
543,293,15,0,Mycael Pontes Moreira,1,110698,mycael,0.0,,3.0,6,Mycael,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,Athlético-PR,Mycael,,,,,,,,,,,,,,,,,,,,
544,266,15,0,Pedro Felipe de Faria Rangel,1,110708,pedro-rangel,-1.0,,1.96,6,P. Rangel,-1.04,-1.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,Fluminense,Pedro Rangel,1.0,,,,,,,,,,,,,,,,,,,
545,280,15,9,José Andrés Hurtado Cheme,2,110715,andres-hurtado,3.82,,5.21,7,A. Hurtado,-0.17,3.5,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,Bragantino,Andrés Hurtado,,15.0,5.0,,2.0,3.0,,2.0,3.0,,,,,,,,,,,
546,282,15,11,Rubens Antônio Dias,2,110727,rubens,6.36,,12.31,6,Rubens,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,Atlético-MG,Rubens,1.0,39.0,18.0,3.0,3.0,8.0,,3.0,4.0,,,,,,,,,,,
547,327,15,0,Gustavo Marques Alves dos Santos,3,110750,gustavo-marques,0.0,,2.0,6,G. Marques,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/cb9dbbfe04ac9d5b15ea2272bc5031c0_220x220.png,América-MG,Gustavo Marques,,,,,,,,,,,,,,,,,,,,
548,266,15,12,John Kennedy Batista de Souza,5,110759,john-kennedy,2.53,,8.74,6,J. Kennedy,-0.5,-1.3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,Fluminense,John Kennedy,5.0,5.0,11.0,5.0,5.0,6.0,2.0,2.0,,,1.0,,,,1.0,,,,,
549,265,15,7,Gabriel Teixeira Aragão,5,110760,biel,6.4,,8.44,5,Biel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Bahia,Biel,2.0,7.0,10.0,5.0,8.0,20.0,2.0,,,,1.0,,,,,,,,,
550,294,15,0,Marco Antônio Amorim de Oliveira Montes,1,110775,marcao,0.0,,2.0,6,Marcão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,Coritiba,Marcão,,,,,,,,,,,,,,,,,,,,
551,267,15,10,Luca Nicolás Orellano,4,110776,orellano,1.75,,3.73,6,Orellano,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,Vasco,Orellano,2.0,9.0,6.0,2.0,2.0,13.0,,,,,,,,,,,,,,
552,265,15,15,Renato Manuel Alves Paiva,6,110818,renato-paiva,4.38,,8.76,7,R. Paiva,0.06,2.85,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,Bahia,Renato Paiva,,,,,,,,,,,,,,,,,,,,3.0
553,280,15,6,Guilherme Lopes de Almeida,2,110909,guilherme-lopes,3.42,,3.51,6,G. Lopes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,Bragantino,Guilherme Lopes,,3.0,3.0,1.0,2.0,,,,3.0,,,,,,,,,,,
554,290,15,2,Lucas Emmanuel Araujo Macedo,5,110928,lucao,0.15,,1.37,6,Lucão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,Goiás,Lucão,,1.0,3.0,,,,,,,,,,,,,,,,,
555,266,15,0,Gustavo Apis Pascoal de Farias,4,110947,gustavo-apis,0.0,,2.0,6,G. Apis,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,Fluminense,Gustavo Apis,,,,,,,,,,,,,,,,,,,,
556,263,15,2,Kayque Luiz Pereira,4,110962,kayque,2.25,,4.08,6,Kayque,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,Botafogo,Kayque,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,
557,266,15,1,Leonardo Cecilio Fernández López,4,111017,leo-fernandez,0.9,,3.87,6,L. Fernández,-1.13,0.9,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_1kibn8r.png,Fluminense,Leo Fernández,,1.0,1.0,,,,,,,,,,,,,,,,,
558,327,15,0,Robson Luiz dos Santos Nascimento,1,111172,robson,0.0,,2.0,6,Robson,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,América-MG,Robson,,,,,,,,,,,,,,,,,,,,
559,284,15,7,Gustavo Martins de Souza Santos,3,111309,gustavo-martins,3.24,,3.73,6,G. Martins,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,Grêmio,Gustavo Martins,2.0,9.0,7.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
560,280,15,10,Marcos Vinicios Moura,5,111333,sorriso,2.57,,3.83,6,Sorriso,-0.22,0.5,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,Bragantino,Sorriso,1.0,6.0,6.0,4.0,5.0,9.0,1.0,,,,,,,,,,,,,
561,264,15,5,Felipe Augusto da Silva,5,111408,felipe-augusto,0.24,,1.21,6,F. Augusto,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,Corinthians,Felipe Augusto,,1.0,4.0,,1.0,1.0,,1.0,,,,,,,,,,,,
562,1371,15,10,António José Cardoso de Oliveira,6,111578,antonio-oliveira,5.25,,7.08,7,A. Oliveira,0.61,6.53,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,Cuiabá,António Oliveira,,,,,,,,,,,,,,,,,,,,4.0
563,283,15,0,Juan Christian Pereira Coelho,5,111633,juan-christian,0.0,,1.0,6,J. Christian,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,Cruzeiro,Juan Christian,,,,,,,,,,,,,,,,,,,,
564,294,15,1,Gustavo Vilar dos Santos,3,111644,gustavo-vilar,0.0,,1.32,6,G. Vilar,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,Coritiba,Gustavo Vilar,,,,,,,,,,,,,,,,,,,,
565,327,15,4,Rodrigo Santos Varanda,5,111652,rodrigo-varanda,1.2,,1.97,6,R. Varanda,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,América-MG,Rodrigo Varanda,,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,
566,264,15,11,Adson Ferreira Soares,4,111682,adson,2.99,,4.71,6,Adson,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,Corinthians,Adson,,19.0,6.0,2.0,6.0,10.0,,3.0,,,,,,,,,,,,
567,356,15,0,Bruno Guimarães de Souza,1,111689,bruno-guimaraes,0.0,,1.0,6,B. Guimarães,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,Fortaleza,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,
568,262,15,11,Matheus Cunha Queiroz,1,111690,matheus-cunha,6.45,,8.26,7,M. Cunha,2.2,14.5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,Flamengo,Matheus Cunha,,,,,,2.0,,,4.0,,,,,,,53.0,10.0,1.0,,
569,262,15,0,Mateus Dias Lima,5,111694,mateusao,0.0,,2.0,6,Mateusão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,Flamengo,Mateusão,,,,,,,,,,,,,,,,,,,,
570,263,15,0,Lucas de Souza Mombra Rosa,3,111713,lucas-mezenga,0.0,,2.0,6,L. Mezenga,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,Botafogo,Lucas Mezenga,,,,,,,,,,,,,,,,,,,,
571,275,15,2,Giovani Henrique Amorim da Silva,5,111759,giovani,1.25,,2.64,6,Giovani,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,Palmeiras,Giovani,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
572,275,15,9,Fábio Silva de Freitas,4,111760,fabinho,1.2,,2.91,6,Fabinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,Palmeiras,Fabinho,,7.0,3.0,,1.0,5.0,,,,,,,,,,,,,,
573,267,15,0,Carlos Eduardo Piekny Neves,1,111761,cadu,0.0,,1.0,6,Cadu,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,Vasco,Cadu,,,,,,,,,,,,,,,,,,,,
574,263,15,0,João Pedro Galvão de Carvalho,4,111763,jp-galvao,0.0,,1.0,6,J. Galvão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,Botafogo,JP Galvão,,,,,,,,,,,,,,,,,,,,
575,267,15,8,Rodrigo Alves de Holanda Santos,4,111766,rodrigo,0.9,,3.86,6,Rodrigo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,Vasco,Rodrigo,1.0,7.0,4.0,,,2.0,,,,,,,,,,,,,,
576,267,15,9,Marlon Gomes Claudino,4,111769,marlon-gomes,2.99,,4.77,6,M. Gomes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,Vasco,Marlon Gomes,,17.0,14.0,,1.0,14.0,,1.0,,,1.0,,,,,,,,,
577,265,15,9,Arthur de Oliveira Sales,5,111771,arthur-sales,2.2,,2.99,6,A. Sales,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,Bahia,Arthur Sales,,4.0,3.0,2.0,2.0,8.0,1.0,1.0,,,,,,,,,,,,
578,284,15,6,Thomas Luciano Trindade Mathias,2,111819,thomas-luciano,3.5,,5.46,6,T. Luciano,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,Grêmio,Thomas Luciano,,7.0,9.0,,3.0,6.0,,1.0,2.0,,,,,,,,,,,
579,265,15,10,Kayky da Silva Chagas,5,111829,kayky,3.53,,3.55,7,Kayky,-0.54,-0.3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,Bahia,Kayky,2.0,9.0,9.0,1.0,7.0,3.0,2.0,1.0,,1.0,,,,,,,,,,
580,266,15,4,Felipe de Andrade Vieira,3,111839,felipe-andrade,1.45,,1.6,6,F. Andrade,0.88,5.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,Fluminense,Felipe Andrade,,,,,1.0,,,,1.0,,,,,,,,,,,
581,266,15,1,Arthur Wenderrosky Sanches,4,111841,arthur,1.2,,1.04,6,Arthur,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,Fluminense,Arthur,,1.0,,,,,,,,,,,,,,,,,,
582,1371,15,5,Matheus da Silva Duarte,2,111879,mateusinho,5.1,,6.42,3,Mateusinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,Cuiabá,Mateusinho,3.0,13.0,7.0,1.0,1.0,10.0,1.0,,,,,,,,,,,,,
583,264,15,5,Guilherme Sucigan Mafra Cunha,4,111891,guilherme-biro,3.34,,3.99,6,G. Biro,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,Corinthians,Guilherme Biro,1.0,6.0,6.0,2.0,5.0,12.0,,1.0,,,,,,,,,,,,
584,263,15,0,Diego Manuel Hernández González,4,111945,diego-hernandez,0.0,,7.0,6,D. Hernández,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,Botafogo,Diego Hernández,,,,,,,,,,,,,,,,,,,,
585,1371,15,9,Nicolás Quagliata Platero,5,111949,quagliata,0.74,,2.5,6,Quagliata,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,Cuiabá,Quagliata,,4.0,4.0,,2.0,3.0,,1.0,,,,,,,,,,,,
586,290,15,13,Julián Eduardo Palacios,4,111996,julian-palacios,2.86,,5.71,6,J. Palacios,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,Goiás,Julián Palacios,2.0,10.0,19.0,5.0,7.0,33.0,,2.0,,1.0,,,,,,,,,,
587,276,15,10,Lucas Lopes Beraldo,3,112136,lucas-beraldo,4.15,,6.79,5,L. Beraldo,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,São Paulo,Lucas Beraldo,1.0,16.0,6.0,1.0,3.0,7.0,1.0,,2.0,,,,,,,,,,,
588,284,15,13,João Paulo de Souza Mares,4,112140,bitello,6.07,,12.74,6,Bitello,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,Grêmio,Bitello,1.0,20.0,10.0,4.0,11.0,43.0,3.0,2.0,,,,,,,,,,,,
589,294,15,0,Thalisson Gabriel Pereira Moreira,3,112367,thalisson-gabriel,0.0,,1.0,6,T. Gabriel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,Coritiba,Thalisson Gabriel,,,,,,,,,,,,,,,,,,,,
590,1371,15,9,Emerson Ramon Bezerra Oliveira,5,112370,emerson-ramon,2.24,,4.11,6,E. Ramon,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,Cuiabá,Emerson Ramon,,5.0,5.0,3.0,7.0,13.0,,1.0,,,,,,,,,,,,
591,284,15,11,Gabriel Hamester Grando,1,112616,gabriel-grando,3.0,,5.21,6,G. Grando,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,Grêmio,Gabriel Grando,1.0,,,,,2.0,,,1.0,,,,,,,46.0,18.0,,,
592,283,15,1,Kaiki Bruno da Silva,2,112709,kaiki,5.7,,3.21,6,Kaiki,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,Cruzeiro,Kaiki,1.0,2.0,4.0,,,1.0,,,1.0,,,,,,,,,,,
593,277,15,4,Lucas Henrique Barbosa,4,112886,lucas-barbosa,3.13,,4.91,6,L. Barbosa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,Santos,Lucas Barbosa,,10.0,4.0,1.0,,1.0,,,,,,,,,,,,,,
594,267,15,6,Manuel Vicente Capasso,3,112913,capasso,0.62,,2.25,6,Capasso,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,Vasco,Capasso,3.0,6.0,4.0,,1.0,,,1.0,,,,,,,,,,,,
595,262,15,0,Werton de Almeida Rêgo,5,112984,werton,0.0,,2.0,6,Werton,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,Flamengo,Werton,,,,,,,,,,,,,,,,,,,,
596,275,15,7,José Manuel Alberto López,5,113103,flaco-lopez,1.81,,6.11,7,F. López,-0.45,0.2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,Palmeiras,Flaco López,2.0,4.0,10.0,2.0,1.0,2.0,1.0,3.0,,,,,,,1.0,,,,,
597,282,15,0,Kauan Silva Sales,2,113154,kauan,0.0,,1.0,6,Kauan,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,Atlético-MG,Kauan,,,,,,,,,,,,,,,,,,,,
598,276,15,3,Nathan Gabriel de Souza Mendes,2,113157,nathan-mendes,5.07,,4.43,6,N. Mendes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,São Paulo,Nathan Mendes,1.0,4.0,2.0,,,4.0,,,2.0,,,,,,,,,,,
599,275,15,0,Michel Augusto Modesto Rafael dos Santos,3,113159,michel,0.0,,2.0,6,Michel,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Palmeiras,Michel,,,,,,,,,,,,,,,,,,,,
600,280,15,0,Kevin Joel Lomónaco,3,113203,lomonaco,0.0,,3.0,3,Lomónaco,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,Bragantino,Lomónaco,,,,,,,,,,,,,,,,,,,,
601,327,15,1,Júlio César Alves Gonçalves,3,113295,julio,9.7,,4.79,6,Júlio,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,América-MG,Júlio,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
602,276,15,12,Pablo Gonçalves Maia Fortunato,4,113359,pablo-maia,3.28,,6.07,6,P. Maia,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,São Paulo,Pablo Maia,1.0,18.0,23.0,6.0,5.0,3.0,2.0,,,,,1.0,,,,,,,,
603,294,15,3,Diogo Batista de Souza,2,113384,diogo-batista,4.0,,2.08,6,D. Batista,0.45,6.2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,Coritiba,Diogo Batista,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,
604,280,15,8,Bruno Gonçalves de Jesus,4,113558,bruninho,3.02,,8.65,7,Bruninho,0.36,4.1,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,Bragantino,Bruninho,,5.0,1.0,4.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,
605,275,15,0,Kevin Santos Lopes de Macedo,5,113663,kevin,0.0,,1.0,6,Kevin,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,Palmeiras,Kevin,,,,,,,,,,,,,,,,,,,,
606,262,15,0,Ryan Luka Cordeiro de Souza,5,113667,ryan-luka,0.0,,1.0,6,R. Luka,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,Flamengo,Ryan Luka,,,,,,,,,,,,,,,,,,,,
607,264,15,3,Eduardo Santos Queiroz,4,113687,du-queiroz,0.03,,2.14,6,D. Queiroz,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,Corinthians,Du Queiroz,1.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,
608,262,15,2,André Luiz Inácio da Silva,5,114174,andre-luiz,-0.05,,1.29,6,A. Luiz,-0.13,-0.1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,Flamengo,André Luiz,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
609,277,15,9,Lucas Pires Silva,2,114374,lucas-pires,4.49,,7.67,6,L. Pires,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,Santos,Lucas Pires,1.0,16.0,5.0,3.0,1.0,9.0,,2.0,3.0,,,,,,,,,,,
610,1371,15,0,Juan Pablo Vilela Tavares,2,114497,juan-tavares,0.0,,1.0,6,J. Tavares,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,Cuiabá,Juan Tavares,,,,,,,,,,,,,,,,,,,,
611,262,15,0,Cleiton Santana dos Santos,3,114790,cleiton,0.0,,3.0,6,Cleiton,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,Flamengo,Cleiton,,,,,,,,,,,,,,,,,,,,
612,293,15,14,Vitor Hugo Roque Ferreira,5,114802,vitor-roque,8.35,,13.34,7,V. Roque,-0.07,10.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Athlético-PR,Vitor Roque,3.0,13.0,19.0,10.0,10.0,27.0,8.0,5.0,,2.0,1.0,,,,,,,,,
613,280,15,0,Luciano Silva Santos,4,114888,luciano,0.0,,2.0,6,Luciano,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,Bragantino,Luciano,,,,,,,,,,,,,,,,,,,,
614,1371,15,0,Vinicius Pasquini Peruchi,1,114893,peruchi,0.0,,1.0,6,Peruchi,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,Cuiabá,Peruchi,,,,,,,,,,,,,,,,,,,,
615,277,15,2,Miguel Àngel Terceros,4,115025,miguelito,1.25,,1.57,6,Miguelito,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,Santos,Miguelito,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
616,285,15,7,Thauan Lara dos Santos,2,115061,thauan-lara,3.09,,2.76,6,T. Lara,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,Internacional,Thauan Lara,,4.0,5.0,1.0,2.0,11.0,,,2.0,,,,,,,,,,,
617,262,15,9,Matheus França de Oliveira,4,115100,matheus-franca,3.43,,6.62,6,M. França,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,Flamengo,Matheus França,,8.0,9.0,,10.0,4.0,1.0,,,,2.0,,,,,,,,,
618,276,15,0,Caio Matheus da Silva,5,115227,caio,0.0,,3.0,6,Caio,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,São Paulo,Caio,,,,,,,,,,,,,,,,,,,,
