,atletas.posicao_id,atletas.foto,atletas.nome,atletas.variacao_num,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.status_id,atletas.slug,atletas.apelido,atletas.media_num,atletas.clube.id.full.name,atletas.atleta_id,CA,DS,FC,FF,FS,PC,SG,A,FD,G,I,CV,PS,FT,DE,GS,V,DP,PP,GC
611,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,Lucas Pires Silva,0.0,277,7.67,13,0.86,9,L. Pires,0.0,6,lucas-pires,Lucas Pires,4.49,Santos,114374,1.0,16.0,5.0,1.0,9.0,,3.0,,3.0,,2.0,,,,,,,,,
612,2,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,Juan Pablo Vilela Tavares,0.0,1371,1.0,13,1.12,0,J. Tavares,0.0,6,juan-tavares,Juan Tavares,0.0,Cuiabá,114497,,,,,,,,,,,,,,,,,,,,
613,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,Cleiton Santana dos Santos,0.0,262,3.0,13,3.96,0,Cleiton,0.0,6,cleiton,Cleiton,0.0,Flamengo,114790,,,,,,,,,,,,,,,,,,,,
614,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Vitor Hugo Roque Ferreira,0.39,293,13.41,13,8.13,13,V. Roque,12.7,3,vitor-roque,Vitor Roque,8.17,Athlético-PR,114802,3.0,13.0,18.0,9.0,27.0,,,2.0,8.0,7.0,3.0,,,1.0,,,,,,
615,4,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,Luciano Silva Santos,0.0,280,2.0,13,2.54,0,Luciano,0.0,6,luciano,Luciano,0.0,Bragantino,114888,,,,,,,,,,,,,,,,,,,,
616,1,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,Vinicius Pasquini Peruchi,0.0,1371,1.0,13,1.12,0,Peruchi,0.0,6,peruchi,Peruchi,0.0,Cuiabá,114893,,,,,,,,,,,,,,,,,,,,
617,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,Miguel Àngel Terceros,0.0,277,1.57,13,2.54,2,Miguelito,0.0,6,miguelito,Miguelito,1.25,Santos,115025,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
618,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,Thauan Lara dos Santos,0.0,285,2.76,13,0.07,7,T. Lara,0.0,6,thauan-lara,Thauan Lara,3.09,Internacional,115061,,4.0,5.0,2.0,11.0,,2.0,,1.0,,,,,,,,,,,
619,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,Matheus França de Oliveira,0.0,262,7.4,13,1.66,8,M. França,0.0,6,matheus-franca,Matheus França,3.9,Flamengo,115100,,8.0,8.0,10.0,4.0,,,,,1.0,,,,2.0,,,,,,
620,5,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,Caio Matheus da Silva,0.0,276,3.0,13,3.96,0,Caio,0.0,6,caio,Caio,0.0,São Paulo,115227,,,,,,,,,,,,,,,,,,,,
621,2,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,Wesley Vinícius França Lima,0.36,262,8.39,13,3.83,13,Wesley,6.0,7,wesley,Wesley,4.4,Flamengo,115239,,21.0,24.0,,19.0,1.0,5.0,1.0,1.0,,5.0,,,,,,,,,
622,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,Kaiky Marques Naves,0.01,275,2.24,13,1.99,3,Naves,3.1,6,naves,Naves,4.87,Palmeiras,115246,,4.0,4.0,,2.0,,2.0,,,,,,,,,,,,,
623,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,Jhonatan dos Santos Rosa,0.82,275,1.54,13,3.69,7,J. Jhon,5.7,6,jhon-jhon,Jhon Jhon,0.92,Palmeiras,115248,2.0,5.0,4.0,,3.0,,,,1.0,,1.0,,,,,,,,,
624,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,Rwan Philipe Rodrigues de Souza Cruz,0.0,267,2.72,13,1.86,2,Rwan,0.0,6,rwan,Rwan,1.45,Vasco,115404,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,
625,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,Brayan Andrés Ceballos Jiménez,0.0,356,3.91,13,2.67,3,Ceballos,0.0,6,ceballos,Ceballos,4.1,Fortaleza,115502,2.0,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,
626,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,Marcos Victor Ferreira da Silva,0.0,265,4.0,13,5.38,0,M. Victor,0.0,6,marcos-victor,Marcos Victor,0.0,Bahia,115537,,,,,,,,,,,,,,,,,,,,
627,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,Arthur Augusto de Matos Soares,0.0,327,3.25,13,4.07,1,Arthur,0.0,6,arthur,Arthur,1.6,América-MG,115562,,2.0,6.0,,2.0,,,,,,,,,,,,,,,
628,4,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,Rodrigo Henrique Santos de Souza,0.0,327,2.14,13,2.01,2,Rodriguinho,0.0,6,rodriguinho,Rodriguinho,0.25,América-MG,115563,,,,,1.0,,,,,,,,,,,,,,,
629,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,Lucas Eduardo Müller - Milla,0.0,284,0.94,13,0.14,6,Mila,0.0,6,mila,Mila,0.48,Grêmio,115671,2.0,4.0,10.0,2.0,3.0,,,,,,,,,,,,,,,
630,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,Gabriel Delfim Ferreira,0.0,282,2.0,13,2.54,0,G. Delfim,0.0,6,gabriel-delfim,Gabriel Delfim,0.0,Atlético-MG,115674,,,,,,,,,,,,,,,,,,,,
631,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,José Vitor Geminiano Cavalieri,0.0,267,2.0,13,2.54,0,Z. Vitor,0.0,6,ze-vitor,Zé Vitor,0.0,Vasco,115733,,,,,,,,,,,,,,,,,,,,
632,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,Eric Lima Pimentel,0.0,267,2.0,13,2.54,0,Pimentel,0.0,6,pimentel,Pimentel,0.0,Vasco,115734,,,,,,,,,,,,,,,,,,,,
633,2,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,Jonathan da Cruz Silva,0.0,280,1.0,13,1.12,0,Jonathan,0.0,6,jonathan,Jonathan,0.0,Bragantino,115870,,,,,,,,,,,,,,,,,,,,
634,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,Leanderson da Silva Genésio,-2.29,266,9.62,13,0.26,13,Lelê,0.5,6,lele,Lelê,3.62,Fluminense,115915,1.0,5.0,13.0,9.0,3.0,,,2.0,7.0,2.0,2.0,,,1.0,,,,,,
635,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,Endrick Felipe Moreira de Sousa,1.64,275,8.4,13,6.26,11,Endrick,9.7,2,endrick,Endrick,3.35,Palmeiras,115959,2.0,3.0,21.0,4.0,8.0,,,,2.0,4.0,,,1.0,1.0,,,,,1.0,
636,4,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,Denilson Alves Borges,1.29,1371,5.33,13,6.72,10,Denilson,10.4,7,denilson,Denilson,3.73,Cuiabá,115986,5.0,18.0,16.0,5.0,15.0,,,,5.0,1.0,,,,,,,,,,
637,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,Mateus Henrique Alves Silva,0.0,327,0.93,13,-0.36,2,M. Henrique,0.0,6,mateus-henrique,Mateus Henrique,0.85,América-MG,115997,1.0,2.0,4.0,,3.0,,,,,,,,,,,,,,,
638,5,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,Adyson do Nascimento Soares,0.0,327,2.43,13,2.89,2,Adyson,0.0,5,adyson,Adyson,1.65,América-MG,115998,,3.0,1.0,,,,,,,,,,,,,,,,,
639,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,Matheus Gonçalves Martins,0.0,262,2.69,13,-0.95,2,M. Gonçalves,0.0,6,matheus-goncalves,Matheus Gonçalves,0.75,Flamengo,116012,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
640,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,Igor Jesus Lima,0.0,262,2.52,13,2.98,1,I. Jesus,0.0,6,igor-jesus,Igor Jesus,1.9,Flamengo,116013,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
641,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,Victor Hugo Gomes Silva,-0.51,262,5.44,13,-0.03,12,V. Hugo,0.0,7,victor-hugo,Victor Hugo,2.08,Flamengo,116034,,11.0,2.0,3.0,10.0,,,1.0,,,,,,,,,,,,
642,4,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,Vitor Hugo Santos Graziani,0.0,282,1.0,13,1.12,0,V. Graziani,0.0,6,vitor-graziani,Vitor Graziani,0.0,Atlético-MG,116046,,,,,,,,,,,,,,,,,,,,
643,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,Raí da Silva Pessanha,0.0,263,2.11,13,2.69,1,Raí,0.0,6,rai,Raí,0.0,Botafogo,116048,,,,,,,,,,,,,,,,,,,,
644,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,Luís Eduardo Soares da Silva,0.0,284,4.16,13,0.47,6,Cuiabano,0.8,2,cuiabano,Cuiabano,3.13,Grêmio,116065,,5.0,12.0,3.0,5.0,,,,3.0,1.0,1.0,,,,,,,,,
645,2,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,João Moreira Sanmartin Souza,0.0,276,3.0,13,3.96,0,J. Moreira,0.0,6,joao-moreira,João Moreira,0.0,São Paulo,116137,,,,,,,,,,,,,,,,,,,,
646,4,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,Gabriel Silva Azevedo Figueiredo,0.0,294,1.0,13,1.12,0,G. Silva,0.0,6,gabriel-silva,Gabriel Silva,0.0,Coritiba,116282,,,,,,,,,,,,,,,,,,,,
647,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,Daniel de Melo Araújo Junior,0.0,283,2.62,13,0.39,4,D. Junior,0.0,5,daniel-junior,Daniel Junior,0.75,Cruzeiro,116432,,,1.0,1.0,5.0,,,,,,,,,,,,,,,
648,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,Hércules Pereira do Nascimento,-0.7,356,6.61,13,0.46,12,Hércules,0.8,7,hercules,Hércules,3.27,Fortaleza,116447,1.0,20.0,14.0,7.0,7.0,,,,3.0,1.0,2.0,,,,,,,,,
649,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,André Dhominique Queiroz Santiago Da Silva,0.0,265,2.37,13,1.38,1,André,0.0,7,andre,André,1.2,Bahia,116450,,1.0,,,,,,,,,,,,,,,,,,
650,2,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,Jamerson Santos de Jesus,-0.34,294,5.86,13,0.86,12,Jamerson,1.4,7,jamerson,Jamerson,2.55,Coritiba,116461,1.0,18.0,9.0,4.0,2.0,,1.0,,3.0,,2.0,,,,,,,,,
651,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,Daniel Felipe Ruiz Rivera,0.0,277,3.47,13,1.53,9,D. Ruiz,0.0,6,daniel-ruiz,Daniel Ruiz,1.08,Santos,116672,1.0,6.0,2.0,2.0,5.0,,,,,,,,,,,,,,,
652,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,Everton Macedo Moraes,0.0,265,2.0,13,2.54,0,Everton,0.0,6,everton,Everton,0.0,Bahia,116690,,,,,,,,,,,,,,,,,,,,
653,2,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,Jhonny Cardinoti Pedro,0.0,280,1.0,13,1.12,0,Jhonny,0.0,6,jhonny,Jhonny,0.0,Bragantino,116825,,,,,,,,,,,,,,,,,,,,
654,5,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,Reginaldo dos Santos Moreira,0.0,290,1.0,13,1.12,0,Reginaldo,0.0,6,reginaldo,Reginaldo,0.0,Goiás,116835,,,,,,,,,,,,,,,,,,,,
655,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,Werik Silva Pinto,0.0,280,3.0,13,3.96,0,Popó,0.0,6,popo,Popó,0.0,Bragantino,116994,,,,,,,,,,,,,,,,,,,,
656,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,Thiago Nicolás Borbas Silva,0.45,280,6.36,13,2.61,10,T. Borbas,4.1,6,thiago-borbas,Thiago Borbas,3.96,Bragantino,117314,3.0,2.0,15.0,6.0,4.0,,,,5.0,4.0,1.0,,,,,,,,,
657,5,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,Renato Marques de Oliveira Júnior,0.0,327,2.12,13,-0.41,7,R. Marques,0.0,6,renato-marques,Renato Marques,1.82,América-MG,117403,2.0,2.0,6.0,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,
658,2,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,Leonardo Mana Hernandes,0.0,264,2.0,13,2.54,0,L. Maná,0.0,6,leo-mana,Léo Maná,0.0,Corinthians,117459,,,,,,,,,,,,,,,,,,,,
659,4,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,Giuliano Galoppo,0.0,276,5.0,13,6.8,0,Galoppo,0.0,5,galoppo,Galoppo,0.0,São Paulo,117579,,,,,,,,,,,,,,,,,,,,
660,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,Pedro Miguel Faria Caixinha,0.12,280,11.1,13,5.66,13,P. Caixinha,8.85,7,pedro-caixinha,Pedro Caixinha,5.94,Bragantino,117711,,,,,,,,,,,,,,,,,6.0,,,
661,1,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,Young Navarro Moraes,0.0,276,1.0,13,1.12,0,Young,0.0,6,young,Young,0.0,São Paulo,117818,,,,,,,,,,,,,,,,,,,,
662,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,Giovane Santana do Nascimento,0.0,264,2.44,13,2.98,1,Giovane,0.0,6,giovane,Giovane,1.2,Corinthians,117849,,1.0,,,,,,,,,,,,,,,,,,
663,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,Estevão Barreto de Oliveira,0.0,285,2.11,13,2.69,1,Estevão,0.0,6,estevao,Estevão,0.2,Internacional,117870,,,1.0,,1.0,,,,,,,,,,,,,,,
664,5,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,Wesley Gassova Ribeiro Teixeira,0.09,264,3.21,13,1.34,7,Wesley,2.1,6,wesley,Wesley,2.3,Corinthians,117909,1.0,8.0,3.0,1.0,6.0,,,,3.0,,,,1.0,,,,,,,
665,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,Nathan Camargo dos Santos,0.0,280,1.53,13,1.79,1,N. Camargo,0.0,6,nathan-camargo,Nathan Camargo,0.5,Bragantino,118175,,,,,1.0,,,,,,,,,,,,,,,
666,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,Ronald Cardoso Falkoski,0.0,284,1.0,13,1.12,0,Ronald,0.0,6,ronald,Ronald,0.0,Grêmio,118238,,,,,,,,,,,,,,,,,,,,
667,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,Pedro Junqueira de Oliveira,0.0,290,1.31,13,1.6,1,Pedrinho,0.0,6,pedrinho,Pedrinho,-0.3,Goiás,118304,,,1.0,,,,,,,,,,,,,,,,,
668,2,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,José Welinton Campos Menezes,0.0,262,1.0,13,1.12,0,Z. Welinton,0.0,6,ze-welinton,Zé Welinton,0.0,Flamengo,118501,,,,,,,,,,,,,,,,,,,,
669,4,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,Rodrigo Huendra Almeida Mendonça,0.45,276,1.17,13,1.68,7,Rodriguinho,2.6,2,rodriguinho,Rodriguinho,0.46,São Paulo,118563,2.0,3.0,9.0,1.0,1.0,,,,,,,,,1.0,,,,,,
670,5,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,Weslley Pinto Batista,0.0,277,2.22,13,2.29,1,W. Patati,0.0,6,weslley-patati,Weslley Patati,3.6,Santos,118676,,3.0,,,,,,,,,,,,,,,,,,
671,2,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,Kevyson Costa e Silva,0.14,277,1.14,13,1.36,1,Kevyson,2.1,6,kevyson,Kevyson,2.1,Santos,118701,,2.0,1.0,,,,,,,,,,,,,,,,,
672,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,Eguinaldo de Sousa Lemos,-0.05,267,2.0,13,-0.01,4,Eguinaldo,0.0,6,eguinaldo,Eguinaldo,0.02,Vasco,118708,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
673,4,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,Calebe Oliveira Costa,0.0,1371,1.0,13,1.12,0,Calebe,0.0,6,calebe,Calebe,0.0,Cuiabá,118709,,,,,,,,,,,,,,,,,,,,
674,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,Ed Carlos de Arruda Amorim,0.0,277,2.0,13,3.22,4,E. Carlos,0.0,6,ed-carlos,Ed Carlos,0.5,Santos,118747,,1.0,,1.0,,,,,,,,,,,,,,,,
675,4,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,Mateus Carvalho dos Santos,0.0,267,2.57,13,0.38,4,M. Carvalho,0.0,6,mateus-carvalho,Mateus Carvalho,1.88,Vasco,118752,1.0,8.0,11.0,,2.0,,,,1.0,,,,,,,,,,,
676,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,Patrick Verhon Pertel Pereira,0.0,265,2.0,13,2.54,0,P. Verhon,0.0,6,patrick-verhon,Patrick Verhon,0.0,Bahia,118770,,,,,,,,,,,,,,,,,,,,
677,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,Alexsander Christian Gomes da Costa,0.0,266,10.06,13,2.68,5,Alexsander,0.0,5,alexsander,Alexsander,5.34,Fluminense,118774,,6.0,10.0,2.0,2.0,,3.0,1.0,,,1.0,,,,,,,,,
678,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,Jacob Christian Montes,0.0,263,3.0,13,-0.01,0,J. Montes,0.0,6,jacob-montes,Jacob Montes,0.0,Botafogo,118843,,,,,,,,,,,,,,,,,,,,
679,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,Kaio César Andrade Lima,0.2,294,3.71,13,1.27,11,K. César,2.0,6,kaio-cesar,Kaio César,1.54,Coritiba,118844,1.0,5.0,10.0,,26.0,,,,2.0,,4.0,,,,,,,,,
680,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,Erick Marcus dos Santos Oliveira do Carmo,0.1,267,3.59,13,1.21,8,E. Marcus,1.9,6,erick-marcus,Erick Marcus,2.73,Vasco,121184,1.0,7.0,5.0,1.0,6.0,,,,1.0,1.0,,,,1.0,,,,,,
681,4,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,Eduardo Simioni,0.0,290,1.0,13,1.12,0,Simioni,0.0,6,simioni,Simioni,0.0,Goiás,121235,,,,,,,,,,,,,,,,,,,,
682,4,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,Kauan Rodrigues da Silva,0.0,356,2.0,13,2.54,0,Kauan,0.0,6,kauan,Kauan,0.0,Fortaleza,121237,,,,,,,,,,,,,,,,,,,,
683,5,,Wendell Silva Santos dos Santos,0.0,290,1.0,13,1.12,0,Wendell,0.0,6,wendell,Wendell,0.0,Goiás,121238,,,,,,,,,,,,,,,,,,,,
684,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,Alan Matheus Stence,0.0,290,1.0,13,1.12,0,Alan,0.0,6,alan,Alan,0.0,Goiás,121242,,,,,,,,,,,,,,,,,,,,
685,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,Gabryel Vinícius Araújo Freitas,0.0,1371,2.0,13,2.54,0,G. Freitas,0.0,6,gabryel-freitas,Gabryel Freitas,0.0,Cuiabá,121263,,,,,,,,,,,,,,,,,,,,
686,5,,Pablo Henrique Almeida Silva,0.0,1371,1.0,13,-0.01,0,Pablo,0.0,6,pablo,Pablo,0.0,Cuiabá,121752,,,,,,,,,,,,,,,,,,,,
687,2,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,Paulo Ricardo de Souza Babilônia,0.0,267,1.0,13,1.12,0,Paulinho,0.0,6,paulinho,Paulinho,0.0,Vasco,121766,,,,,,,,,,,,,,,,,,,,
688,3,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,Victor Matheus dos Santos Gonçalves,-0.09,1371,1.32,13,1.7,1,Vitão,0.0,6,vitao,Vitão,0.0,Cuiabá,121779,,,,,,,,,,,,,,,,,,,,
689,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,André Henrique da Silva Martins,0.0,284,2.87,13,5.41,7,André,0.0,6,andre,André,1.95,Grêmio,121792,1.0,4.0,4.0,2.0,3.0,,,,,1.0,,,,,,,,,,
690,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,Jean Henrique Carneiro Pedroso,0.0,294,1.9,13,1.85,3,J. Pedroso,0.0,6,jean-pedroso,Jean Pedroso,3.63,Coritiba,121796,,5.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
691,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A2xBlsx.png,Sidnei Fernandes Junior,0.0,294,1.0,13,1.12,0,Sidnei,0.0,6,sidnei,Sidnei,0.0,Coritiba,121797,,,,,,,,,,,,,,,,,,,,
692,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,Murillo Santiago Costa dos Santos,0.15,264,2.18,13,1.53,9,Murillo,2.4,7,murillo,Murillo,2.01,Corinthians,121821,1.0,11.0,7.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,
693,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,Janderson de Carvalho Costa,0.0,263,1.39,13,0.6,3,Janderson,0.0,6,janderson,Janderson,0.6,Botafogo,121830,,2.0,2.0,,,,,,,,,,,,,,,,,
694,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,Giovanni Manson Ribeiro,0.0,266,1.9,13,0.57,2,G. Manson,0.0,6,giovanni-manson,Giovanni Manson,-0.3,Fluminense,121985,1.0,,2.0,,2.0,,,,,,,,,,,,,,,
695,5,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,Ronald Barcellos Arantes,0.0,284,3.0,13,3.96,0,R. Barcellos,0.0,6,ronald-barcellos,Ronald Barcellos,0.0,Grêmio,122233,,,,,,,,,,,,,,,,,,,,
696,3,https://s.sde.globo.com/media/person_role/2023/06/21/photo_FORMATO_PVVST4s.png,Thiago Dombroski Moreira,-0.34,294,0.71,13,-1.06,4,T. Dombroski,-1.6,3,thiago-dombroski,Thiago Dombroski,1.08,Coritiba,122293,3.0,3.0,6.0,,1.0,,1.0,,,,,,,,,,,,,
697,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,Ryan Carlos Santos de Sousa,-0.51,265,2.96,13,0.94,6,Ryan,1.5,2,ryan,Ryan,3.47,Bahia,122300,3.0,8.0,8.0,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,
698,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,Kennedy Anderson Gomes Ferreira,0.0,265,1.0,13,1.12,0,Kennedy,0.0,6,kennedy,Kennedy,0.0,Bahia,122301,,,,,,,,,,,,,,,,,,,,
699,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,Lorran Lucas Pereira de Sousa,0.0,262,3.0,13,3.96,0,Lorran,0.0,6,lorran,Lorran,0.0,Flamengo,122321,,,,,,,,,,,,,,,,,,,,
700,3,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,Lyncon Correa Gonçalves,0.0,267,1.0,13,1.12,0,Lyncon,0.0,6,lyncon,Lyncon,0.0,Vasco,122378,,,,,,,,,,,,,,,,,,,,
701,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,Talisson de Almeida,0.0,280,3.1,13,3.51,1,Talisson,0.0,5,talisson,Talisson,3.8,Bragantino,122393,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
702,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,Gustavo Ribeiro Neves,-0.16,280,2.33,13,0.31,8,Gustavinho,0.5,6,gustavinho,Gustavinho,0.94,Bragantino,122394,,4.0,3.0,2.0,4.0,,,,,,,,,,,,,,,
703,4,,Ryan Gustavo de Lima,0.0,264,1.0,13,-0.01,0,Ryan,0.0,6,ryan,Ryan,0.0,Corinthians,122396,,,,,,,,,,,,,,,,,,,,
704,4,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,Adryan Bezerra Silva,0.0,264,1.0,13,1.12,0,Adryan,0.0,6,adryan,Adryan,0.0,Corinthians,122398,,,,,,,,,,,,,,,,,,,,
