,atletas.variacao_num,atletas.preco_num,atletas.foto,atletas.nome,atletas.clube.id.full.name,atletas.atleta_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.posicao_id,atletas.status_id,atletas.clube_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.media_num,atletas.apelido,atletas.slug,A,CA,DS,FC,FD,FF,FS,FT,G,PP,I,SG,PS,CV,DE,GS,V,PC,DP,GC
528,-0.25,6.15,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,Jhoanner Stalin Chávez Quintero,Bahia,110021,J. Chávez,14,2,7,265,-1.0,,10,3.07,Jhoanner Chávez,jhoanner-chavez,1.0,1.0,14.0,15.0,1.0,3.0,4.0,,,,2.0,2.0,,,,,,1.0,,
529,0.4,4.59,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,Matías Emanuel Segovia Torales,Botafogo,110055,M. Segovia,14,4,6,263,2.9,,9,2.22,Matías Segovia,matias-segovia,1.0,1.0,9.0,,1.0,,8.0,,,,,,,,,,,,,
530,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,Gabriel Roberto Pereira,Athlético-PR,110251,G. Pereira,14,1,6,293,0.0,,0,0.0,Gabriel Pereira,gabriel-pereira,,,,,,,,,,,,,,,,,,,,
531,-0.15,13.17,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Abel Fernando Moreira Ferreira,Palmeiras,110506,A. Ferreira,14,6,7,275,3.18,,14,5.67,Abel Ferreira,abel-ferreira,,,,,,,,,,,,,,,,,6.0,,,
532,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,Paulo Mazoti Azevedo,Santos,110602,P. Mazoti,14,1,6,277,0.0,,0,0.0,Paulo Mazoti,paulo-mazoti,,,,,,,,,,,,,,,,,,,,
533,-0.4,1.59,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,Vinícius Balieiro Lourenço de Carvalho,Santos,110605,V. Balieiro,14,4,6,277,-0.3,,2,-0.3,Vinícius Balieiro,vinicius-balieiro,,,,2.0,,,,,,,,,,,,,,,,
534,0.0,4.83,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,Gabriel Cordeiro Pirani,Fluminense,110607,G. Pirani,14,4,6,266,0.0,,9,2.66,Gabriel Pirani,gabriel-pirani,,1.0,5.0,5.0,3.0,3.0,9.0,1.0,1.0,,,,,,,,,1.0,,
535,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,Luiz Filipe dos Reis Silva,Goiás,110632,L. Filipe,14,5,6,290,0.0,,0,0.0,Luiz Filipe,luiz-filipe,,,,,,,,,,,,,,,,,,,,
536,-0.3,2.7,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,Lucas Ángel Esquivel,Athlético-PR,110668,Esquivel,14,2,6,293,2.4,,1,2.4,Esquivel,esquivel,,,2.0,,,,,,,,,,,,,,,,,
537,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,Mycael Pontes Moreira,Athlético-PR,110698,Mycael,14,1,6,293,0.0,,0,0.0,Mycael,mycael,,,,,,,,,,,,,,,,,,,,
538,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,Pedro Felipe de Faria Rangel,Fluminense,110708,P. Rangel,14,1,6,266,0.0,,0,0.0,Pedro Rangel,pedro-rangel,,,,,,,,,,,,,,,,,,,,
539,0.47,5.38,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,José Andrés Hurtado Cheme,Bragantino,110715,A. Hurtado,14,2,6,280,5.0,,8,3.86,Andrés Hurtado,andres-hurtado,,,13.0,4.0,,,3.0,,,,,3.0,,,,,,,,
540,-0.05,12.31,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,Rubens Antônio Dias,Atlético-MG,110727,Rubens,14,2,6,282,7.1,,11,6.36,Rubens,rubens,,1.0,39.0,18.0,3.0,3.0,8.0,,,,3.0,4.0,,,,,,,,
541,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/02/24/cb9dbbfe04ac9d5b15ea2272bc5031c0_220x220.png,Gustavo Marques Alves dos Santos,América-MG,110750,G. Marques,14,3,6,327,0.0,,0,0.0,Gustavo Marques,gustavo-marques,,,,,,,,,,,,,,,,,,,,
542,-0.03,9.24,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,John Kennedy Batista de Souza,Fluminense,110759,J. Kennedy,14,5,6,266,0.1,,11,2.88,John Kennedy,john-kennedy,,4.0,5.0,10.0,5.0,5.0,6.0,1.0,2.0,,2.0,,1.0,,,,,,,
543,0.0,8.44,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Gabriel Teixeira Aragão,Bahia,110760,Biel,14,5,5,265,0.0,,7,6.4,Biel,biel,,2.0,7.0,10.0,5.0,8.0,20.0,1.0,2.0,,,,,,,,,,,
544,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,Marco Antônio Amorim de Oliveira Montes,Coritiba,110775,Marcão,14,1,6,294,0.0,,0,0.0,Marcão,marcao,,,,,,,,,,,,,,,,,,,,
545,0.69,3.73,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,Luca Nicolás Orellano,Vasco,110776,Orellano,14,4,6,267,5.4,,10,1.75,Orellano,orellano,,2.0,9.0,6.0,2.0,2.0,13.0,,,,,,,,,,,,,
546,-0.21,8.7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,Renato Manuel Alves Paiva,Bahia,110818,R. Paiva,14,6,7,265,1.76,,14,4.49,Renato Paiva,renato-paiva,,,,,,,,,,,,,,,,,3.0,,,
547,0.0,3.51,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,Guilherme Lopes de Almeida,Bragantino,110909,G. Lopes,14,2,6,280,0.0,,6,3.42,Guilherme Lopes,guilherme-lopes,,,3.0,3.0,1.0,2.0,,,,,,3.0,,,,,,,,
548,0.0,1.37,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,Lucas Emmanuel Araujo Macedo,Goiás,110928,Lucão,14,5,6,290,0.0,,2,0.15,Lucão,lucao,,,1.0,3.0,,,,,,,,,,,,,,,,
549,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,Gustavo Apis Pascoal de Farias,Fluminense,110947,G. Apis,14,4,6,266,0.0,,0,0.0,Gustavo Apis,gustavo-apis,,,,,,,,,,,,,,,,,,,,
550,0.0,4.08,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,Kayque Luiz Pereira,Botafogo,110962,Kayque,14,4,6,263,0.0,,2,2.25,Kayque,kayque,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
551,0.0,5.0,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_1kibn8r.png,Leonardo Cecilio Fernández López,Fluminense,111017,L. Fernández,14,4,6,266,0.0,,0,0.0,Leo Fernández,leo-fernandez,,,,,,,,,,,,,,,,,,,,
552,0.0,2.0,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,Robson Luiz dos Santos Nascimento,América-MG,111172,Robson,14,1,6,327,0.0,,0,0.0,Robson,robson,,,,,,,,,,,,,,,,,,,,
553,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,Alix Vinicius de Souza Sampaio,Fortaleza,111246,A. Vinicius,14,3,6,356,0.0,,0,0.0,Alix Vinicius,alix-vinicius,,,,,,,,,,,,,,,,,,,,
554,0.0,3.73,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,Gustavo Martins de Souza Santos,Grêmio,111309,G. Martins,14,3,6,284,0.0,,7,3.24,Gustavo Martins,gustavo-martins,,2.0,9.0,7.0,2.0,1.0,,,1.0,,2.0,1.0,,,,,,,,
555,0.08,4.05,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,Marcos Vinicios Moura,Bragantino,111333,Sorriso,14,5,7,280,1.6,,9,2.8,Sorriso,sorriso,,1.0,6.0,5.0,4.0,4.0,9.0,,1.0,,,,,,,,,,,
556,-0.08,1.21,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,Felipe Augusto da Silva,Corinthians,111408,F. Augusto,14,5,6,264,-0.3,,5,0.24,Felipe Augusto,felipe-augusto,,,1.0,4.0,,1.0,1.0,,,,1.0,,,,,,,,,
557,-0.7,6.47,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,António José Cardoso de Oliveira,Cuiabá,111578,A. Oliveira,14,6,7,1371,3.07,,9,5.11,António Oliveira,antonio-oliveira,,,,,,,,,,,,,,,,,3.0,,,
558,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,Juan Christian Pereira Coelho,Cruzeiro,111633,J. Christian,14,5,6,283,0.0,,0,0.0,Juan Christian,juan-christian,,,,,,,,,,,,,,,,,,,,
559,0.0,1.32,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,Gustavo Vilar dos Santos,Coritiba,111644,G. Vilar,14,3,6,294,0.0,,1,0.0,Gustavo Vilar,gustavo-vilar,,,,,,,,,,,,,,,,,,,,
560,0.44,1.97,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,Rodrigo Santos Varanda,América-MG,111652,R. Varanda,14,5,6,327,2.6,,4,1.2,Rodrigo Varanda,rodrigo-varanda,,,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,
561,-0.68,4.71,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,Adson Ferreira Soares,Corinthians,111682,Adson,14,4,6,264,0.0,,11,2.99,Adson,adson,,,19.0,6.0,2.0,6.0,10.0,,,,3.0,,,,,,,,,
562,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,Bruno Guimarães de Souza,Fortaleza,111689,B. Guimarães,14,1,6,356,0.0,,0,0.0,Bruno Guimarães,bruno-guimaraes,,,,,,,,,,,,,,,,,,,,
563,-1.96,6.06,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,Matheus Cunha Queiroz,Flamengo,111690,M. Cunha,14,1,7,262,2.0,,10,5.65,Matheus Cunha,matheus-cunha,,,,,,,1.0,,,,,3.0,,,44.0,10.0,,,1.0,
564,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,Mateus Dias Lima,Flamengo,111694,Mateusão,14,5,6,262,0.0,,0,0.0,Mateusão,mateusao,,,,,,,,,,,,,,,,,,,,
565,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,Lucas de Souza Mombra Rosa,Botafogo,111713,L. Mezenga,14,3,6,263,0.0,,0,0.0,Lucas Mezenga,lucas-mezenga,,,,,,,,,,,,,,,,,,,,
566,0.0,2.64,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,Giovani Henrique Amorim da Silva,Palmeiras,111759,Giovani,14,5,6,275,0.0,,2,1.25,Giovani,giovani,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
567,-0.05,2.91,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,Fábio Silva de Freitas,Palmeiras,111760,Fabinho,14,4,6,275,0.0,,9,1.2,Fabinho,fabinho,,,7.0,3.0,,1.0,5.0,,,,,,,,,,,,,
568,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,Carlos Eduardo Piekny Neves,Vasco,111761,Cadu,14,1,6,267,0.0,,0,0.0,Cadu,cadu,,,,,,,,,,,,,,,,,,,,
569,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,João Pedro Galvão de Carvalho,Botafogo,111763,J. Galvão,14,4,6,263,0.0,,0,0.0,JP Galvão,jp-galvao,,,,,,,,,,,,,,,,,,,,
570,0.0,3.86,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,Rodrigo Alves de Holanda Santos,Vasco,111766,Rodrigo,14,4,6,267,0.0,,8,0.9,Rodrigo,rodrigo,,1.0,7.0,4.0,,,2.0,,,,,,,,,,,,,
571,-0.31,4.77,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,Marlon Gomes Claudino,Vasco,111769,M. Gomes,14,4,6,267,3.4,,9,2.99,Marlon Gomes,marlon-gomes,,,17.0,14.0,,1.0,14.0,1.0,,,1.0,,,,,,,,,
572,0.0,2.99,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,Arthur de Oliveira Sales,Bahia,111771,A. Sales,14,5,6,265,0.0,,9,2.2,Arthur Sales,arthur-sales,,,4.0,3.0,2.0,2.0,8.0,,1.0,,1.0,,,,,,,,,
573,0.0,5.46,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,Thomas Luciano Trindade Mathias,Grêmio,111819,T. Luciano,14,2,6,284,0.0,,6,3.5,Thomas Luciano,thomas-luciano,,,7.0,9.0,,3.0,6.0,,,,1.0,2.0,,,,,,,,
574,-1.0,4.09,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,Kayky da Silva Chagas,Bahia,111829,Kayky,14,5,7,265,2.9,,9,3.96,Kayky,kayky,1.0,2.0,9.0,8.0,1.0,7.0,3.0,,2.0,,1.0,,,,,,,,,
575,0.0,1.0,https://s.sde.globo.com/media/person_role/2021/05/18/798016d0e1bd3a074fdfe3fbda8bd197_FORMATO.png,Jefté Vital da Silva Dias,Fluminense,111832,Jefté,14,2,6,266,0.0,,0,0.0,Jefté,jefte,,,,,,,,,,,,,,,,,,,,
576,0.0,0.72,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,Felipe de Andrade Vieira,Fluminense,111839,F. Andrade,14,3,6,266,0.0,,3,0.27,Felipe Andrade,felipe-andrade,,,,,,1.0,,,,,,,,,,,,,,
577,0.0,1.04,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,Arthur Wenderrosky Sanches,Fluminense,111841,Arthur,14,4,6,266,0.0,,1,1.2,Arthur,arthur,,,1.0,,,,,,,,,,,,,,,,,
578,0.0,6.42,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,Matheus da Silva Duarte,Cuiabá,111879,Mateusinho,14,2,3,1371,0.0,,5,5.1,Mateusinho,mateusinho,,3.0,13.0,7.0,1.0,1.0,10.0,,1.0,,,,,,,,,,,
579,0.0,3.99,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,Guilherme Sucigan Mafra Cunha,Corinthians,111891,G. Biro,14,4,6,264,0.0,,5,3.34,Guilherme Biro,guilherme-biro,,1.0,6.0,6.0,2.0,5.0,12.0,,,,1.0,,,,,,,,,
580,0.0,7.0,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,Diego Manuel Hernández González,Botafogo,111945,D. Hernández,14,4,6,263,0.0,,0,0.0,Diego Hernández,diego-hernandez,,,,,,,,,,,,,,,,,,,,
581,0.0,2.5,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,Nicolás Quagliata Platero,Cuiabá,111949,Quagliata,14,5,6,1371,0.0,,9,0.74,Quagliata,quagliata,,,4.0,4.0,,2.0,3.0,,,,1.0,,,,,,,,,
582,-0.01,5.71,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,Julián Eduardo Palacios,Goiás,111996,J. Palacios,14,4,6,290,1.2,,13,2.86,Julián Palacios,julian-palacios,1.0,2.0,10.0,19.0,5.0,7.0,33.0,,,,2.0,,,,,,,,,
583,0.0,6.79,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,Lucas Lopes Beraldo,São Paulo,112136,L. Beraldo,14,3,5,276,0.0,,10,4.15,Lucas Beraldo,lucas-beraldo,,1.0,16.0,6.0,1.0,3.0,7.0,,1.0,,,2.0,,,,,,,,
584,0.1,12.74,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,João Paulo de Souza Mares,Grêmio,112140,Bitello,14,4,6,284,4.5,,13,6.07,Bitello,bitello,,1.0,20.0,10.0,4.0,11.0,43.0,,3.0,,2.0,,,,,,,,,
585,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,Thalisson Gabriel Pereira Moreira,Coritiba,112367,T. Gabriel,14,3,6,294,0.0,,0,0.0,Thalisson Gabriel,thalisson-gabriel,,,,,,,,,,,,,,,,,,,,
586,-0.29,4.11,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,Emerson Ramon Bezerra Oliveira,Cuiabá,112370,E. Ramon,14,5,6,1371,0.2,,9,2.24,Emerson Ramon,emerson-ramon,,,5.0,5.0,3.0,7.0,13.0,,,,1.0,,,,,,,,,
587,0.06,5.21,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,Gabriel Hamester Grando,Grêmio,112616,G. Grando,14,1,6,284,2.0,,11,3.0,Gabriel Grando,gabriel-grando,,1.0,,,,,2.0,,,,,1.0,,,46.0,18.0,,,,
588,0.21,3.21,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,Kaiki Bruno da Silva,Cruzeiro,112709,Kaiki,14,2,6,283,5.7,,1,5.7,Kaiki,kaiki,,1.0,2.0,4.0,,,1.0,,,,,1.0,,,,,,,,
589,0.0,4.91,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,Lucas Henrique Barbosa,Santos,112886,L. Barbosa,14,4,6,277,0.0,,4,3.13,Lucas Barbosa,lucas-barbosa,,,10.0,4.0,1.0,,1.0,,,,,,,,,,,,,
590,-0.41,2.25,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,Manuel Vicente Capasso,Vasco,112913,Capasso,14,3,6,267,-1.4,,6,0.62,Capasso,capasso,,3.0,6.0,4.0,,1.0,,,,,1.0,,,,,,,,,
591,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,Werton de Almeida Rêgo,Flamengo,112984,Werton,14,5,6,262,0.0,,0,0.0,Werton,werton,,,,,,,,,,,,,,,,,,,,
592,0.0,6.56,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,José Manuel Alberto López,Palmeiras,113103,F. López,14,5,6,275,0.0,,6,2.08,Flaco López,flaco-lopez,,1.0,3.0,7.0,2.0,1.0,,,1.0,,2.0,,1.0,,,,,,,
593,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,Kauan Silva Sales,Atlético-MG,113154,Kauan,14,2,6,282,0.0,,0,0.0,Kauan,kauan,,,,,,,,,,,,,,,,,,,,
594,0.7,4.43,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,Nathan Gabriel de Souza Mendes,São Paulo,113157,N. Mendes,14,2,6,276,7.6,,3,5.07,Nathan Mendes,nathan-mendes,,1.0,4.0,2.0,,,4.0,,,,,2.0,,,,,,,,
595,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Michel Augusto Modesto Rafael dos Santos,Palmeiras,113159,Michel,14,3,6,275,0.0,,0,0.0,Michel,michel,,,,,,,,,,,,,,,,,,,,
596,0.0,3.0,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,Kevin Joel Lomónaco,Bragantino,113203,Lomónaco,14,3,3,280,0.0,,0,0.0,Lomónaco,lomonaco,,,,,,,,,,,,,,,,,,,,
597,0.0,4.79,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,Júlio César Alves Gonçalves,América-MG,113295,Júlio,14,3,6,327,0.0,,1,9.7,Júlio,julio,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
598,0.0,6.07,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,Pablo Gonçalves Maia Fortunato,São Paulo,113359,P. Maia,14,4,7,276,0.0,,12,3.28,Pablo Maia,pablo-maia,,1.0,18.0,23.0,6.0,5.0,3.0,,2.0,,,,,1.0,,,,,,
599,0.72,1.63,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,Diogo Batista de Souza,Coritiba,113384,D. Batista,14,2,6,294,4.7,,2,2.9,Diogo Batista,diogo-batista,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
600,-0.96,8.29,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,Bruno Gonçalves de Jesus,Bragantino,113558,Bruninho,14,4,6,280,1.2,,7,2.87,Bruninho,bruninho,1.0,,3.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,
601,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,Kevin Santos Lopes de Macedo,Palmeiras,113663,Kevin,14,5,6,275,0.0,,0,0.0,Kevin,kevin,,,,,,,,,,,,,,,,,,,,
602,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,Ryan Luka Cordeiro de Souza,Flamengo,113667,R. Luka,14,5,6,262,0.0,,0,0.0,Ryan Luka,ryan-luka,,,,,,,,,,,,,,,,,,,,
603,0.0,2.14,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,Eduardo Santos Queiroz,Corinthians,113687,D. Queiroz,14,4,6,264,0.0,,3,0.03,Du Queiroz,du-queiroz,,1.0,2.0,6.0,,,1.0,,,,,,,,,,,,,
604,0.0,1.42,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,André Luiz Inácio da Silva,Flamengo,114174,A. Luiz,14,5,6,262,0.0,,1,0.0,André Luiz,andre-luiz,,,,,,,,,,,,,,,,,,,,
605,0.0,7.67,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,Lucas Pires Silva,Santos,114374,L. Pires,14,2,6,277,0.0,,9,4.49,Lucas Pires,lucas-pires,,1.0,16.0,5.0,3.0,1.0,9.0,,,,2.0,3.0,,,,,,,,
606,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,Juan Pablo Vilela Tavares,Cuiabá,114497,J. Tavares,14,2,6,1371,0.0,,0,0.0,Juan Tavares,juan-tavares,,,,,,,,,,,,,,,,,,,,
607,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,Cleiton Santana dos Santos,Flamengo,114790,Cleiton,14,3,6,262,0.0,,0,0.0,Cleiton,cleiton,,,,,,,,,,,,,,,,,,,,
608,0.0,13.41,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Vitor Hugo Roque Ferreira,Athlético-PR,114802,V. Roque,14,5,7,293,0.0,,13,8.17,Vitor Roque,vitor-roque,2.0,3.0,13.0,18.0,8.0,9.0,27.0,1.0,7.0,,3.0,,,,,,,,,
609,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,Luciano Silva Santos,Bragantino,114888,Luciano,14,4,6,280,0.0,,0,0.0,Luciano,luciano,,,,,,,,,,,,,,,,,,,,
610,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,Vinicius Pasquini Peruchi,Cuiabá,114893,Peruchi,14,1,6,1371,0.0,,0,0.0,Peruchi,peruchi,,,,,,,,,,,,,,,,,,,,
611,0.0,1.57,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,Miguel Àngel Terceros,Santos,115025,Miguelito,14,4,6,277,0.0,,2,1.25,Miguelito,miguelito,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
612,0.0,2.76,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,Thauan Lara dos Santos,Internacional,115061,T. Lara,14,2,6,285,0.0,,7,3.09,Thauan Lara,thauan-lara,,,4.0,5.0,1.0,2.0,11.0,,,,,2.0,,,,,,,,
613,-0.78,6.62,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,Matheus França de Oliveira,Flamengo,115100,M. França,14,4,6,262,-0.3,,9,3.43,Matheus França,matheus-franca,,,8.0,9.0,,10.0,4.0,2.0,1.0,,,,,,,,,,,
614,0.0,3.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,Caio Matheus da Silva,São Paulo,115227,Caio,14,5,6,276,0.0,,0,0.0,Caio,caio,,,,,,,,,,,,,,,,,,,,
615,-0.22,8.17,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,Wesley Vinícius França Lima,Flamengo,115239,Wesley,14,2,7,262,3.5,,14,4.34,Wesley,wesley,1.0,,23.0,26.0,1.0,1.0,21.0,,,,6.0,5.0,,,,,,1.0,,
616,-0.43,1.81,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,Kaiky Marques Naves,Palmeiras,115246,Naves,14,3,6,275,0.0,,4,3.65,Naves,naves,,,4.0,4.0,,,2.0,,,,,2.0,,,,,,,,
617,0.0,1.54,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,Jhonatan dos Santos Rosa,Palmeiras,115248,J. Jhon,14,4,6,275,0.0,,7,0.92,Jhon Jhon,jhon-jhon,,2.0,5.0,4.0,1.0,,3.0,,,,1.0,,,,,,,,,
618,0.0,1.0,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,Emersonn Correia da Silva,Athlético-PR,115273,Emersonn,14,5,6,293,0.0,,0,0.0,Emersonn,emersonn,,,,,,,,,,,,,,,,,,,,
619,0.0,2.72,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,Rwan Philipe Rodrigues de Souza Cruz,Vasco,115404,Rwan,14,5,6,267,0.0,,2,1.45,Rwan,rwan,,,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,
