,atletas.jogos_num,atletas.preco_num,atletas.pontos_num,atletas.status_id,atletas.posicao_id,atletas.apelido,atletas.atleta_id,atletas.rodada_id,atletas.apelido_abreviado,atletas.foto,atletas.slug,atletas.clube_id,atletas.nome,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.media_num,DS,FC,FS,CA,FD,FF,G,I,SG,V,DE,GS,DP,A,FT,PS,GC,PC,CV,PP
544,0,3.0,0.0,6,3,João Maranini,110742,3,J. Maranini,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,joao-maranini,1371,João Victor Araújo Maranini,Cuiabá,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
545,3,13.64,11.4,6,5,John Kennedy,110759,3,J. Kennedy,https://s.sde.globo.com/media/person_role/2023/03/17/photo_220x220.png,john-kennedy,266,John Kennedy Batista de Souza,Fluminense,2.7,,8.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,
546,2,3.7,0.2,7,5,Biel,110760,3,Biel,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,biel,265,Gabriel Teixeira Aragão,Bahia,-0.55,,0.45,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
547,0,2.0,0.0,6,1,Marcão,110775,3,Marcão,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,marcao,294,Marco Antônio Amorim de Oliveira Montes,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
548,2,3.52,3.9,6,4,Orellano,110776,3,Orellano,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,orellano,267,Luca Nicolás Orellano,Vasco,0.87,,1.95,1.0,,3.0,,1.0,,,,,,,,,,,,,,,
549,3,7.83,7.01,7,6,Renato Paiva,110818,3,R. Paiva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,renato-paiva,265,Renato Manuel Alves Paiva,Bahia,1.49,,5.05,,,,,,,,,,1.0,,,,,,,,,,
550,0,2.0,0.0,6,2,Guilherme Lopes,110909,3,G. Lopes,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,guilherme-lopes,280,Guilherme Lopes de Almeida,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
551,0,2.0,0.0,6,5,Lucão,110928,3,Lucão,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png,lucao,290,Lucas Emmanuel Araujo Macedo,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
552,0,2.0,0.0,6,4,Gustavo Apis,110947,3,G. Apis,https://s.sde.globo.com/media/person_role/2021/03/15/0ca8a844532b86eaee817b799770ed68_FORMATO.png,gustavo-apis,266,Gustavo Apis Pascoal de Farias,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
553,0,5.0,0.0,6,4,Kayque,110962,3,Kayque,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,kayque,263,Kayque Luiz Pereira,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
554,3,6.68,0.5,7,2,Pedrinho,110995,3,Pedrinho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jdu5FfY.png,pedrinho,293,Pedro Henrique Azevedo Pereira,Athlético-PR,-0.52,,2.9,3.0,3.0,4.0,1.0,,,,,1.0,,,,,,,,,,,
555,0,2.0,0.0,6,1,Robson,111172,3,Robson,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,robson,327,Robson Luiz dos Santos Nascimento,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
556,0,3.0,0.0,6,3,Alix Vinicius,111246,3,A. Vinicius,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_T7uB8SU.png,alix-vinicius,356,Alix Vinicius de Souza Sampaio,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
557,0,1.0,0.0,6,3,Gustavo Martins,111309,3,G. Martins,,gustavo-martins,284,Gustavo Martins de Souza Santos,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
558,2,3.77,1.2,2,5,Sorriso,111333,3,Sorriso,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,sorriso,280,Marcos Vinicios Moura,Bragantino,-0.21,,1.45,,,1.0,,2.0,,,,,,,,,,,,,,,
559,0,2.0,0.0,6,5,Felipe Augusto,111408,3,F. Augusto,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,felipe-augusto,264,Felipe Augusto da Silva,Corinthians,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
560,0,1.0,0.0,6,5,Juan Christian,111633,3,J. Christian,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,juan-christian,283,Juan Christian Pereira Coelho,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
561,1,1.32,0.0,6,3,Gustavo Vilar,111644,3,G. Vilar,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,gustavo-vilar,294,Gustavo Vilar dos Santos,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
562,2,4.03,6.3,7,4,Adson,111682,3,Adson,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,adson,264,Adson Ferreira Soares,Corinthians,1.0,,3.0,2.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,
563,0,3.0,0.0,6,5,Matheus Cadorini,111688,3,M. Cadorini,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,matheus-cadorini,294,Matheus Alfredo Cadorini da Silva,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
564,0,4.0,0.0,6,1,Matheus Cunha,111690,3,M. Cunha,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,matheus-cunha,262,Matheus Cunha Queiroz,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
565,0,2.0,0.0,6,5,Mateusão,111694,3,Mateusão,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,mateusao,262,Mateus Dias Lima,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
566,0,2.0,0.0,6,3,Lucas Mezenga,111713,3,L. Mezenga,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,lucas-mezenga,263,Lucas de Souza Mombra Rosa,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
567,1,2.99,0.8,6,5,Giovani,111759,3,Giovani,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,giovani,275,Giovani Henrique Amorim da Silva,Palmeiras,-1.01,,0.8,,,,,,1.0,,,,,,,,,,,,,,
568,2,3.77,0.0,6,4,Fabinho,111760,3,Fabinho,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,fabinho,275,Fábio Silva de Freitas,Palmeiras,0.0,,2.3,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
569,0,1.0,0.0,6,1,Cadu,111761,3,Cadu,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,cadu,267,Carlos Eduardo Piekny Neves,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
570,0,1.0,0.0,6,4,JP Galvão,111763,3,J. Galvão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,jp-galvao,263,João Pedro Galvão de Carvalho,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
571,3,4.59,-0.6,2,4,Rodrigo,111766,3,Rodrigo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,rodrigo,267,Rodrigo Alves de Holanda Santos,Vasco,-0.76,,1.43,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,
572,3,4.91,2.8,2,4,Marlon Gomes,111769,3,M. Gomes,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,marlon-gomes,267,Marlon Gomes Claudino,Vasco,0.23,,2.37,5.0,4.0,3.0,,,1.0,,,,,,,,,,,,,,
573,3,2.06,1.4,6,5,Arthur Sales,111771,3,A. Sales,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,arthur-sales,265,Arthur de Oliveira Sales,Bahia,0.23,,0.73,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
574,2,4.97,0.5,6,2,Thomas Luciano,111819,3,T. Luciano,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_bUxLkDf.png,thomas-luciano,284,Thomas Luciano Trindade Mathias,Grêmio,-0.19,,3.75,2.0,3.0,2.0,,,,,,1.0,,,,,,,,,,,
575,2,2.88,0.0,6,5,Kayky,111829,3,Kayky,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,kayky,265,Kayky da Silva Chagas,Bahia,0.0,,0.4,,,,,,1.0,,,,,,,,,,,,,,
576,0,1.0,0.0,6,3,Felipe Andrade,111839,3,F. Andrade,https://s.sde.globo.com/media/person_role/2021/03/15/10a39e521ac9d7e127d7b8a8a2259992_FORMATO.png,felipe-andrade,266,Felipe de Andrade Vieira,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
577,3,6.37,5.6,7,2,Mateusinho,111879,3,Mateusinho,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,mateusinho,1371,Matheus da Silva Duarte,Cuiabá,0.63,,6.17,8.0,6.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,,,
578,1,3.87,0.0,6,5,Quagliata,111949,3,Quagliata,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_kkqhEEK.png,quagliata,1371,Nicolás Quagliata Platero,Cuiabá,0.0,,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,
579,2,4.83,2.6,7,4,Julián Palacios,111996,3,J. Palacios,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,julian-palacios,290,Julián Eduardo Palacios,Goiás,0.04,,4.0,,3.0,5.0,1.0,,3.0,,,,,,,,1.0,,,,,,
580,2,4.79,1.7,7,3,Lucas Beraldo,112136,3,L. Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,lucas-beraldo,276,Lucas Lopes Beraldo,São Paulo,-0.32,,3.95,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,
581,3,11.18,3.3,7,4,Bitello,112140,3,Bitello,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,bitello,284,João Paulo de Souza Mares,Grêmio,-0.25,,5.03,8.0,3.0,7.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,
582,1,2.39,0.0,6,2,Paulo Victor,112141,3,P. Victor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,paulo-victor,267,Paulo Victor de Almeida Barbosa,Vasco,0.0,,-0.3,,1.0,,,,,,,,,,,,,,,,,,
583,0,1.0,0.0,6,3,Thalisson Gabriel,112367,3,T. Gabriel,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,thalisson-gabriel,294,Thalisson Gabriel Pereira Moreira,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
584,3,4.7,1.7,2,5,Emerson Negueba,112370,3,E. Negueba,https://s.sde.globo.com/media/person_role/2023/03/30/photo_220x220_wzDDWM2.png,emerson-negueba,1371,Emerson Ramon Bezerra Oliveira,Cuiabá,0.03,,2.73,1.0,1.0,6.0,,1.0,4.0,,1.0,,,,,,,,,,,,
585,2,4.35,2.5,7,1,Gabriel Grando,112616,3,G. Grando,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,gabriel-grando,284,Gabriel Hamester Grando,Grêmio,0.11,,3.25,,,1.0,,,,,,,,8.0,2.0,,,,,,,,
586,0,3.0,0.0,6,2,Kaiki,112709,3,Kaiki,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,kaiki,283,Kaiki Bruno da Silva,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
587,1,6.26,0.0,5,4,Lucas Barbosa,112886,3,L. Barbosa,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,lucas-barbosa,277,Lucas Henrique Barbosa,Santos,0.0,,5.7,4.0,1.0,,,1.0,,,,,,,,,,,,,,,
588,1,3.31,0.0,6,3,Capasso,112913,3,Capasso,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,capasso,267,Manuel Vicente Capasso,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
589,0,2.0,0.0,6,5,Werton,112984,3,Werton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,werton,262,Werton de Almeida Rêgo,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
590,2,9.4,0.0,6,5,Flaco López,113103,3,F. López,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,flaco-lopez,275,José Manuel Alberto López,Palmeiras,0.0,,5.55,2.0,5.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
591,0,1.0,0.0,6,2,Kauan,113154,3,Kauan,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,kauan,282,Kauan Silva Sales,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
592,0,4.0,0.0,6,2,Nathan Mendes,113157,3,N. Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,nathan-mendes,276,Nathan Gabriel de Souza Mendes,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
593,0,2.0,0.0,6,3,Michel,113159,3,Michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,michel,275,Michel Augusto Modesto Rafael dos Santos,Palmeiras,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
594,0,3.0,0.0,5,3,Lomónaco,113203,3,Lomónaco,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,lomonaco,280,Kevin Joel Lomónaco,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
595,3,4.14,3.5,7,4,Pablo Maia,113359,3,P. Maia,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,pablo-maia,276,Pablo Gonçalves Maia Fortunato,São Paulo,0.66,,2.0,6.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
596,0,1.0,0.0,6,2,Diogo Batista,113384,3,D. Batista,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,diogo-batista,294,Diogo Batista de Souza,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
597,2,11.08,1.2,7,4,Bruninho,113558,3,Bruninho,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,bruninho,280,Bruno Gonçalves de Jesus,Bragantino,-1.11,,7.05,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
598,0,1.0,0.0,6,5,Kevin,113663,3,Kevin,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,kevin,275,Kevin Santos Lopes de Macedo,Palmeiras,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
599,0,1.0,0.0,6,5,Ryan Luka,113667,3,R. Luka,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,ryan-luka,262,Ryan Luka Cordeiro de Souza,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
600,3,2.14,0.1,6,4,Du Queiroz,113687,3,D. Queiroz,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,du-queiroz,264,Eduardo Santos Queiroz,Corinthians,-0.33,,0.03,2.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,
601,0,2.0,0.0,6,5,André Luiz,114174,3,A. Luiz,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,andre-luiz,262,André Luiz Inácio da Silva,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
602,2,6.54,2.1,7,2,Lucas Pires,114374,3,L. Pires,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,lucas-pires,277,Lucas Pires Silva,Santos,-0.49,,4.9,3.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,
603,0,3.0,0.0,6,3,Cleiton,114790,3,Cleiton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,cleiton,262,Cleiton Santana dos Santos,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
604,3,8.26,10.5,7,5,Vitor Roque,114802,3,V. Roque,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,vitor-roque,293,Vitor Hugo Roque Ferreira,Athlético-PR,2.64,,4.5,1.0,6.0,9.0,,,2.0,1.0,,,,,,,,,,,,,
605,0,2.0,0.0,6,4,Luciano,114888,3,Luciano,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,luciano,280,Luciano Silva Santos,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
606,0,1.0,0.0,6,1,Peruchi,114893,3,Peruchi,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,peruchi,1371,Vinicius Pasquini Peruchi,Cuiabá,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
607,2,1.57,0.0,6,4,Miguelito,115025,3,Miguelito,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,miguelito,277,Miguel Àngel Terceros,Santos,0.0,,1.25,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
608,0,2.0,0.0,6,2,Thauan Lara,115061,3,T. Lara,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,thauan-lara,285,Thauan Lara dos Santos,Internacional,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
609,3,7.05,1.3,6,4,Matheus França,115100,3,M. França,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,matheus-franca,262,Matheus França de Oliveira,Flamengo,-0.52,,3.73,2.0,3.0,1.0,,,4.0,,,,,,,,,2.0,,,,,
610,0,3.0,0.0,6,5,Caio,115227,3,Caio,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,caio,276,Caio Matheus da Silva,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
611,3,6.02,-0.3,7,2,Wesley,115239,3,Wesley,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,wesley,262,Wesley Vinícius França Lima,Flamengo,-0.89,,3.17,3.0,7.0,6.0,,1.0,,,2.0,1.0,,,,,,,,,1.0,,
612,0,1.0,0.0,6,3,Naves,115246,3,Naves,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,naves,275,Kaiky Marques Naves,Palmeiras,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
613,2,0.68,1.2,6,4,Jhon Jhon,115248,3,J. Jhon,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,jhon-jhon,275,Jhonatan dos Santos Rosa,Palmeiras,0.02,,0.6,,,,1.0,1.0,,,,,,,,,,,,,,,
614,1,1.86,-0.6,6,5,Rwan,115404,3,Rwan,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,rwan,267,Rwan Philipe Rodrigues de Souza Cruz,Vasco,-1.14,,-0.6,,2.0,,,,,,,,,,,,,,,,,,
615,0,4.0,0.0,6,3,Ceballos,115502,3,Ceballos,https://s.sde.globo.com/media/person_role/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,ceballos,356,Brayan Andrés Ceballos Jiménez,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
616,0,4.0,0.0,5,3,Marcos Victor,115537,3,M. Victor,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,marcos-victor,265,Marcos Victor Ferreira da Silva,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
617,1,3.25,1.6,6,2,Arthur,115562,3,Arthur,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,arthur,327,Arthur Augusto de Matos Soares,América-MG,-0.75,,1.6,2.0,6.0,2.0,,,,,,,,,,,,,,,,,
618,0,3.0,0.0,6,4,Rodriguinho,115563,3,Rodriguinho,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,rodriguinho,327,Rodrigo Henrique Santos de Souza,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
619,1,0.68,-0.8,6,4,Mila,115671,3,Mila,https://s.sde.globo.com/media/person_role/2023/04/16/photo_FORMATO_V7Y6yPi.png,mila,284,Lucas Eduardo Müller - Milla,Grêmio,-0.32,,-0.8,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
620,0,2.0,0.0,6,1,Gabriel Delfim,115674,3,G. Delfim,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,gabriel-delfim,282,Gabriel Delfim Ferreira,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
621,0,2.0,0.0,6,3,Zé Vitor,115733,3,Z. Vitor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,ze-vitor,267,José Vitor Geminiano Cavalieri,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
622,0,2.0,0.0,6,3,Pimentel,115734,3,Pimentel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,pimentel,267,Eric Lima Pimentel,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
623,0,1.0,0.0,6,2,Jonathan,115870,3,Jonathan,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,jonathan,280,Jonathan da Cruz Silva,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
624,3,11.61,1.3,6,5,Lelê,115915,3,Lelê,https://s.sde.globo.com/media/person_role/2023/03/30/photo_220x220_ZEcsRGT.png,lele,266,Leanderson da Silva Genésio,Fluminense,-0.65,,5.07,1.0,2.0,,,,2.0,1.0,,,,,,,1.0,,,,,,
625,2,8.03,0.0,6,5,Endrick,115959,3,Endrick,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,endrick,275,Endrick Felipe Moreira de Sousa,Palmeiras,0.0,,4.1,,7.0,3.0,,,1.0,1.0,,,,,,,,,,,,,
626,2,2.76,2.4,7,4,Denilson,115986,3,Denilson,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,denilson,1371,Denilson Alves Borges,Cuiabá,0.42,,1.65,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
627,2,2.43,0.0,2,5,Adyson,115998,3,Adyson,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,adyson,327,Adyson do Nascimento Soares,América-MG,0.0,,1.65,3.0,1.0,,,,,,,,,,,,,,,,,,
628,0,4.0,0.0,6,4,Matheus Gonçalves,116012,3,M. Gonçalves,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,matheus-goncalves,262,Matheus Gonçalves Martins,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
629,1,2.52,0.0,6,4,Igor Jesus,116013,3,I. Jesus,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,igor-jesus,262,Igor Jesus Lima,Flamengo,0.0,,1.9,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
630,2,5.96,1.0,6,4,Victor Hugo,116034,3,V. Hugo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,victor-hugo,262,Victor Hugo Gomes Silva,Flamengo,-0.81,,3.25,,,3.0,,,,,,,,,,,1.0,,,,,,
631,0,1.0,0.0,6,4,Vitor Graziani,116046,3,V. Graziani,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,vitor-graziani,282,Vitor Hugo Santos Graziani,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
632,0,3.0,0.0,6,4,Raí,116048,3,Raí,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,rai,263,Raí da Silva Pessanha,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
633,0,3.0,0.0,5,2,João Moreira,116137,3,J. Moreira,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,joao-moreira,276,João Moreira Sanmartin Souza,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
634,0,1.0,0.0,6,4,Gabriel Silva,116282,3,G. Silva,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,gabriel-silva,294,Gabriel Silva Azevedo Figueiredo,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
635,0,4.0,0.0,6,4,Daniel Junior,116432,3,D. Junior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,daniel-junior,283,Daniel de Melo Araújo Junior,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
636,3,8.27,14.2,7,4,Hércules,116447,3,Hércules,https://s.sde.globo.com/media/person_role/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,hercules,356,Hércules Pereira do Nascimento,Fortaleza,3.98,,5.77,5.0,3.0,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
637,0,3.0,0.0,6,2,André,116450,3,André,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,andre,265,André Dhominique Queiroz Santiago Da Silva,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
638,3,6.6,2.9,7,2,Jamerson,116461,3,Jamerson,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,jamerson,294,Jamerson Santos de Jesus,Coritiba,0.25,,3.73,8.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
639,3,3.91,-0.3,7,4,Daniel Ruiz,116672,3,D. Ruiz,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,daniel-ruiz,277,Daniel Felipe Ruiz Rivera,Santos,-0.87,,2.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,
