,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.nome,atletas.apelido_abreviado,atletas.apelido,atletas.clube_id,atletas.jogos_num,atletas.foto,atletas.media_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.preco_num,atletas.posicao_id,atletas.status_id,A,DS,FC,FD,FF,FS,I,SG,DE,GS,FT,G,PP,CA,CV,DP,V,PS,GC,PC
552,110928,0.0,,4,Lucas Emmanuel Araujo Macedo,Lucão,Lucão,290,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png,0.0,lucao,Goiás,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
553,110947,0.0,,4,Gustavo Apis Pascoal de Farias,G. Apis,Gustavo Apis,266,0,https://s.sde.globo.com/media/person_role/2021/03/15/0ca8a844532b86eaee817b799770ed68_FORMATO.png,0.0,gustavo-apis,Fluminense,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
554,110962,0.0,,4,Kayque Luiz Pereira,Kayque,Kayque,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,0.0,kayque,Botafogo,0.0,5.0,4,6,,,,,,,,,,,,,,,,,,,,
555,110995,3.8,,4,Pedro Henrique Azevedo Pereira,Pedrinho,Pedrinho,293,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jdu5FfY.png,3.13,pedrinho,Athlético-PR,0.55,7.23,2,7,,6.0,4.0,,,5.0,,1.0,,,,,,1.0,,,,,,
556,111172,0.0,,4,Robson Luiz dos Santos Nascimento,Robson,Robson,327,0,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,0.0,robson,América-MG,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
557,111246,0.0,,4,Alix Vinicius de Souza Sampaio,A. Vinicius,Alix Vinicius,356,0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,0.0,alix-vinicius,Fortaleza,0.0,3.0,3,6,,,,,,,,,,,,,,,,,,,,
558,111309,-0.7,,4,Gustavo Martins de Souza Santos,G. Martins,Gustavo Martins,284,1,,-0.7,gustavo-martins,Grêmio,-0.3,0.7,3,6,,1.0,3.0,,,,,,,,,,,1.0,,,,,,
559,111333,0.0,,4,Marcos Vinicios Moura,Sorriso,Sorriso,280,2,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,1.45,sorriso,Bragantino,0.0,3.77,5,7,,,,2.0,,1.0,,,,,,,,,,,,,,
560,111408,0.0,,4,Felipe Augusto da Silva,F. Augusto,Felipe Augusto,264,0,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,0.0,felipe-augusto,Corinthians,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
561,111633,0.0,,4,Juan Christian Pereira Coelho,J. Christian,Juan Christian,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,0.0,juan-christian,Cruzeiro,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
562,111644,0.0,,4,Gustavo Vilar dos Santos,G. Vilar,Gustavo Vilar,294,1,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,0.0,gustavo-vilar,Coritiba,0.0,1.32,3,6,,,,,,,,,,,,,,,,,,,,
563,111682,5.3,,4,Adson Ferreira Soares,Adson,Adson,264,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,3.77,adson,Corinthians,0.63,4.66,4,7,,5.0,1.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,,
564,111688,0.0,,4,Matheus Alfredo Cadorini da Silva,M. Cadorini,Matheus Cadorini,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,0.0,matheus-cadorini,Coritiba,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
565,111690,0.0,,4,Matheus Cunha Queiroz,M. Cunha,Matheus Cunha,262,1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,0.0,matheus-cunha,Flamengo,-1.21,2.79,1,2,,,,,,,,,,,,,,,,,,,,
566,111694,0.0,,4,Mateus Dias Lima,Mateusão,Mateusão,262,0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,0.0,mateusao,Flamengo,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
567,111713,0.0,,4,Lucas de Souza Mombra Rosa,L. Mezenga,Lucas Mezenga,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,0.0,lucas-mezenga,Botafogo,0.0,2.0,3,6,,,,,,,,,,,,,,,,,,,,
568,111759,0.0,,4,Giovani Henrique Amorim da Silva,Giovani,Giovani,275,1,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,0.8,giovani,Palmeiras,0.0,2.99,5,6,,,,,1.0,,,,,,,,,,,,,,,
569,111760,1.2,,4,Fábio Silva de Freitas,Fabinho,Fabinho,275,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,1.93,fabinho,Palmeiras,-0.32,3.45,4,6,,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
570,111761,0.0,,4,Carlos Eduardo Piekny Neves,Cadu,Cadu,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,0.0,cadu,Vasco,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
571,111763,0.0,,4,João Pedro Galvão de Carvalho,J. Galvão,JP Galvão,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,0.0,jp-galvao,Botafogo,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
572,111766,2.4,,4,Rodrigo Alves de Holanda Santos,Rodrigo,Rodrigo,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,1.67,rodrigo,Vasco,0.38,4.97,4,7,,7.0,4.0,,,1.0,,,,,,,,1.0,,,,,,
573,111769,-0.3,,4,Marlon Gomes Claudino,M. Gomes,Marlon Gomes,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,1.7,marlon-gomes,Vasco,-0.67,4.24,4,6,,5.0,5.0,,1.0,3.0,,,,,,,,,,,,,,
574,111771,3.1,,4,Arthur de Oliveira Sales,A. Sales,Arthur Sales,265,4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,1.32,arthur-sales,Bahia,0.58,2.64,5,6,,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,
575,111819,3.3,,4,Thomas Luciano Trindade Mathias,T. Luciano,Thomas Luciano,284,3,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_bUxLkDf.png,3.6,thomas-luciano,Grêmio,0.55,5.52,2,7,,4.0,3.0,,,4.0,1.0,1.0,,,,,,,,,,,,
576,111829,0.0,,4,Kayky da Silva Chagas,Kayky,Kayky,265,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,0.4,kayky,Bahia,0.0,2.88,5,6,,,,,1.0,,,,,,,,,,,,,,,
577,111839,0.0,,4,Felipe de Andrade Vieira,F. Andrade,Felipe Andrade,266,0,https://s.sde.globo.com/media/person_role/2021/03/15/10a39e521ac9d7e127d7b8a8a2259992_FORMATO.png,0.0,felipe-andrade,Fluminense,0.0,1.0,3,6,,,,,,,,,,,,,,,,,,,,
578,111879,3.3,,4,Matheus da Silva Duarte,Mateusinho,Mateusinho,1371,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,5.45,mateusinho,Cuiabá,0.12,6.49,2,7,,11.0,7.0,1.0,,7.0,,,,,,1.0,,2.0,,,,,,
579,111891,2.9,,4,Guilherme Sucigan Mafra Cunha,G. Biro,Guilherme Biro,264,1,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,2.9,guilherme-biro,Corinthians,0.3,3.3,4,6,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
580,111949,-0.3,,4,Nicolás Quagliata Platero,Quagliata,Quagliata,1371,2,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_kkqhEEK.png,1.35,quagliata,Cuiabá,-0.84,3.03,5,6,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,
581,111996,5.8,,4,Julián Eduardo Palacios,J. Palacios,Julián Palacios,290,3,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,4.6,julian-palacios,Goiás,1.07,5.9,4,7,1.0,3.0,4.0,,3.0,10.0,,,,,,,,1.0,,,,,,
582,112136,7.9,,4,Lucas Lopes Beraldo,L. Beraldo,Lucas Beraldo,276,3,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,5.27,lucas-beraldo,São Paulo,1.74,6.53,3,7,,4.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,
583,112140,4.7,,4,João Paulo de Souza Mares,Bitello,Bitello,284,4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,4.95,bitello,Grêmio,0.24,11.42,4,7,,9.0,4.0,2.0,3.0,13.0,1.0,,,,,,,1.0,,,,,,
584,112141,0.0,,4,Paulo Victor de Almeida Barbosa,P. Victor,Paulo Victor,267,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,-0.3,paulo-victor,Vasco,0.0,2.39,2,6,,,1.0,,,,,,,,,,,,,,,,,
585,112367,0.0,,4,Thalisson Gabriel Pereira Moreira,T. Gabriel,Thalisson Gabriel,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,0.0,thalisson-gabriel,Coritiba,0.0,1.0,3,6,,,,,,,,,,,,,,,,,,,,
586,112370,1.4,,4,Emerson Ramon Bezerra Oliveira,E. Ramon,Emerson Ramon,1371,4,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,2.4,emerson-ramon,Cuiabá,-0.06,4.64,5,7,,2.0,2.0,1.0,4.0,7.0,1.0,,,,,,,,,,,,,
587,112616,3.5,,4,Gabriel Hamester Grando,G. Grando,Gabriel Grando,284,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,3.33,gabriel-grando,Grêmio,0.46,4.81,1,7,,,,,,2.0,,,14.0,5.0,,,,,,,,,,
588,112709,0.0,,4,Kaiki Bruno da Silva,Kaiki,Kaiki,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,0.0,kaiki,Cruzeiro,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
589,112886,0.0,,4,Lucas Henrique Barbosa,L. Barbosa,Lucas Barbosa,277,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,5.7,lucas-barbosa,Santos,0.0,6.26,4,6,,4.0,1.0,1.0,,,,,,,,,,,,,,,,
590,112913,0.0,,4,Manuel Vicente Capasso,Capasso,Capasso,267,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,0.0,capasso,Vasco,0.0,3.31,3,6,,,,,,,,,,,,,,,,,,,,
591,112984,0.0,,4,Werton de Almeida Rêgo,Werton,Werton,262,0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,0.0,werton,Flamengo,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
592,113103,0.0,,4,José Manuel Alberto López,F. López,Flaco López,275,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,5.55,flaco-lopez,Palmeiras,0.0,9.4,5,6,,2.0,5.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,
593,113154,0.0,,4,Kauan Silva Sales,Kauan,Kauan,282,0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,0.0,kauan,Atlético-MG,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
594,113157,0.0,,4,Nathan Gabriel de Souza Mendes,N. Mendes,Nathan Mendes,276,0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,0.0,nathan-mendes,São Paulo,0.0,4.0,2,6,,,,,,,,,,,,,,,,,,,,
595,113159,0.0,,4,Michel Augusto Modesto Rafael dos Santos,Michel,Michel,275,0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,michel,Palmeiras,0.0,2.0,3,6,,,,,,,,,,,,,,,,,,,,
596,113203,0.0,,4,Kevin Joel Lomónaco,Lomónaco,Lomónaco,280,0,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,0.0,lomonaco,Bragantino,0.0,3.0,3,5,,,,,,,,,,,,,,,,,,,,
597,113359,10.6,,4,Pablo Gonçalves Maia Fortunato,P. Maia,Pablo Maia,276,4,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,4.15,pablo-maia,São Paulo,2.35,6.49,4,7,,8.0,7.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,,
598,113384,0.0,,4,Diogo Batista de Souza,D. Batista,Diogo Batista,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,0.0,diogo-batista,Coritiba,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
599,113558,6.2,,4,Bruno Gonçalves de Jesus,Bruninho,Bruninho,280,3,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,6.77,bruninho,Bragantino,0.85,11.93,4,7,1.0,3.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,
600,113663,0.0,,4,Kevin Santos Lopes de Macedo,Kevin,Kevin,275,0,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,0.0,kevin,Palmeiras,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
601,113667,0.0,,4,Ryan Luka Cordeiro de Souza,R. Luka,Ryan Luka,262,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,0.0,ryan-luka,Flamengo,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
602,113687,0.0,,4,Eduardo Santos Queiroz,D. Queiroz,Du Queiroz,264,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,0.03,du-queiroz,Corinthians,0.0,2.14,4,6,,2.0,6.0,,,1.0,,,,,,,,1.0,,,,,,
603,114174,0.0,,4,André Luiz Inácio da Silva,A. Luiz,André Luiz,262,0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,0.0,andre-luiz,Flamengo,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
604,114374,4.7,,4,Lucas Pires Silva,L. Pires,Lucas Pires,277,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,4.83,lucas-pires,Santos,0.68,7.22,2,7,,6.0,2.0,,,6.0,1.0,1.0,,,,,,,,,,,,
605,114790,0.0,,4,Cleiton Santana dos Santos,Cleiton,Cleiton,262,0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,0.0,cleiton,Flamengo,0.0,3.0,3,6,,,,,,,,,,,,,,,,,,,,
606,114802,11.7,,4,Vitor Hugo Roque Ferreira,V. Roque,Vitor Roque,293,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,6.3,vitor-roque,Athlético-PR,1.76,10.02,5,7,,4.0,7.0,,2.0,10.0,1.0,,,,,2.0,,,,,,,,
607,114888,0.0,,4,Luciano Silva Santos,Luciano,Luciano,280,0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,0.0,luciano,Bragantino,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
608,114893,0.0,,4,Vinicius Pasquini Peruchi,Peruchi,Peruchi,1371,0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,0.0,peruchi,Cuiabá,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
609,115025,0.0,,4,Miguel Àngel Terceros,Miguelito,Miguelito,277,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,1.25,miguelito,Santos,0.0,1.57,4,6,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
610,115061,0.0,,4,Thauan Lara dos Santos,T. Lara,Thauan Lara,285,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,0.0,thauan-lara,Internacional,0.0,2.0,2,6,,,,,,,,,,,,,,,,,,,,
611,115100,2.2,,4,Matheus França de Oliveira,M. França,Matheus França,262,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,3.35,matheus-franca,Flamengo,0.03,7.08,4,2,,3.0,3.0,,4.0,3.0,,,,,2.0,,,,,,,,,
612,115227,0.0,,4,Caio Matheus da Silva,Caio,Caio,276,0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,caio,São Paulo,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
613,115239,2.9,,4,Wesley Vinícius França Lima,Wesley,Wesley,262,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,3.1,wesley,Flamengo,0.45,6.47,2,7,,6.0,11.0,1.0,,7.0,2.0,1.0,,,,,,,,,,,,1.0
614,115246,0.0,,4,Kaiky Marques Naves,Naves,Naves,275,0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,0.0,naves,Palmeiras,0.0,1.0,3,6,,,,,,,,,,,,,,,,,,,,
615,115248,-0.6,,4,Jhonatan dos Santos Rosa,J. Jhon,Jhon Jhon,275,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,0.2,jhon-jhon,Palmeiras,0.02,0.7,4,6,,,2.0,1.0,,,,,,,,,,1.0,,,,,,
616,115404,3.5,,4,Rwan Philipe Rodrigues de Souza Cruz,Rwan,Rwan,267,2,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,1.45,rwan,Vasco,0.86,2.72,5,6,,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,
617,115502,0.0,,4,Brayan Andrés Ceballos Jiménez,Ceballos,Ceballos,356,0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,0.0,ceballos,Fortaleza,0.0,4.0,3,6,,,,,,,,,,,,,,,,,,,,
618,115537,0.0,,4,Marcos Victor Ferreira da Silva,M. Victor,Marcos Victor,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,0.0,marcos-victor,Bahia,0.0,4.0,3,5,,,,,,,,,,,,,,,,,,,,
619,115562,0.0,,4,Arthur Augusto de Matos Soares,Arthur,Arthur,327,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,1.6,arthur,América-MG,0.0,3.25,2,6,,2.0,6.0,,,2.0,,,,,,,,,,,,,,
620,115563,0.0,,4,Rodrigo Henrique Santos de Souza,Rodriguinho,Rodriguinho,327,0,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,0.0,rodriguinho,América-MG,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
621,115671,2.1,,4,Lucas Eduardo Müller - Milla,Mila,Mila,284,2,https://s.sde.globo.com/media/person_role/2023/04/16/photo_FORMATO_V7Y6yPi.png,0.65,mila,Grêmio,0.42,1.1,4,2,,2.0,3.0,,1.0,,,,,,,,,1.0,,,,,,
622,115674,0.0,,4,Gabriel Delfim Ferreira,G. Delfim,Gabriel Delfim,282,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,0.0,gabriel-delfim,Atlético-MG,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
623,115733,0.0,,4,José Vitor Geminiano Cavalieri,Z. Vitor,Zé Vitor,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,0.0,ze-vitor,Vasco,0.0,2.0,3,6,,,,,,,,,,,,,,,,,,,,
624,115734,0.0,,4,Eric Lima Pimentel,Pimentel,Pimentel,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,0.0,pimentel,Vasco,0.0,2.0,3,6,,,,,,,,,,,,,,,,,,,,
625,115870,0.0,,4,Jonathan da Cruz Silva,Jonathan,Jonathan,280,0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,0.0,jonathan,Bragantino,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
626,115915,0.0,,4,Leanderson da Silva Genésio,Lelê,Lelê,266,4,https://s.sde.globo.com/media/person_role/2023/03/30/photo_220x220_ZEcsRGT.png,3.8,lele,Fluminense,-0.92,10.69,5,6,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,,
627,115959,5.8,,4,Endrick Felipe Moreira de Sousa,Endrick,Endrick,275,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,4.67,endrick,Palmeiras,0.48,8.51,5,6,,,11.0,,1.0,3.0,,,,,,2.0,,1.0,,,,,,
628,115986,0.0,,4,Denilson Alves Borges,Denilson,Denilson,1371,2,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,1.65,denilson,Cuiabá,0.0,2.76,4,6,,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,
629,115998,0.0,,4,Adyson do Nascimento Soares,Adyson,Adyson,327,2,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,1.65,adyson,América-MG,0.0,2.43,5,6,,3.0,1.0,,,,,,,,,,,,,,,,,
630,116012,0.0,,4,Matheus Gonçalves Martins,M. Gonçalves,Matheus Gonçalves,262,0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,0.0,matheus-goncalves,Flamengo,0.0,4.0,4,6,,,,,,,,,,,,,,,,,,,,
631,116013,0.0,,4,Igor Jesus Lima,I. Jesus,Igor Jesus,262,1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,1.9,igor-jesus,Flamengo,0.0,2.52,4,6,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
632,116034,1.2,,4,Victor Hugo Gomes Silva,V. Hugo,Victor Hugo,262,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,2.57,victor-hugo,Flamengo,-0.19,5.77,4,2,1.0,1.0,,,,3.0,,,,,,,,,,,,,,
633,116046,0.0,,4,Vitor Hugo Santos Graziani,V. Graziani,Vitor Graziani,282,0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,0.0,vitor-graziani,Atlético-MG,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
634,116048,0.0,,4,Raí da Silva Pessanha,Raí,Raí,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,0.0,rai,Botafogo,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
635,116137,0.0,,4,João Moreira Sanmartin Souza,J. Moreira,João Moreira,276,0,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,0.0,joao-moreira,São Paulo,0.0,3.0,2,5,,,,,,,,,,,,,,,,,,,,
636,116282,0.0,,4,Gabriel Silva Azevedo Figueiredo,G. Silva,Gabriel Silva,294,0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,0.0,gabriel-silva,Coritiba,0.0,1.0,4,6,,,,,,,,,,,,,,,,,,,,
637,116432,0.0,,4,Daniel de Melo Araújo Junior,D. Junior,Daniel Junior,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,0.0,daniel-junior,Cruzeiro,0.0,4.0,4,6,,,,,,,,,,,,,,,,,,,,
638,116447,3.2,,4,Hércules Pereira do Nascimento,Hércules,Hércules,356,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,5.13,hercules,Fortaleza,-0.89,7.38,4,7,,7.0,3.0,1.0,3.0,3.0,1.0,,,,,1.0,,,,,,,,
639,116450,0.0,,4,André Dhominique Queiroz Santiago Da Silva,André,André,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,0.0,andre,Bahia,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
640,116461,1.7,,4,Jamerson Santos de Jesus,Jamerson,Jamerson,294,4,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,3.22,jamerson,Coritiba,-0.21,6.39,2,7,,11.0,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,
641,116672,1.2,,4,Daniel Felipe Ruiz Rivera,D. Ruiz,Daniel Ruiz,277,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,1.8,daniel-ruiz,Santos,0.1,4.01,4,2,,5.0,1.0,,,3.0,,,,,,,,,,,,,,
642,116690,0.0,,4,Everton Macedo Moraes,Everton,Everton,265,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,0.0,everton,Bahia,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
643,116825,0.0,,4,Jhonny Cardinoti Pedro,Jhonny,Jhonny,280,0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,0.0,jhonny,Bragantino,0.0,1.0,2,6,,,,,,,,,,,,,,,,,,,,
644,116835,0.0,,4,Reginaldo dos Santos Moreira,Reginaldo,Reginaldo,290,0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,0.0,reginaldo,Goiás,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
645,116994,0.0,,4,Werik Silva Pinto,Popó,Popó,280,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,0.0,popo,Bragantino,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
646,117314,9.7,,4,Thiago Nicolás Borbas Silva,T. Borbas,Thiago Borbas,280,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,5.67,thiago-borbas,Bragantino,2.27,6.87,5,6,,1.0,6.0,1.0,3.0,,,,,,,2.0,,2.0,,,,,,
