,atletas.clube_id,atletas.rodada_id,atletas.nome,atletas.media_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.apelido,atletas.preco_num,atletas.apelido_abreviado,atletas.slug,atletas.clube.id.full.name,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.pontos_num,atletas.posicao_id,atletas.atleta_id,CA,DS,FC,FF,FS,FD,G,I,SG,A,FT,CV,DE,DP,GC,GS,PS,PC,PP,V
519,283,12,Ian Luccas Baroni Boetto,1.2,1,0.77,Ian Luccas,3.09,I. Luccas,ian-luccas,Cruzeiro,6,-0.91,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,1.2,4,109412,,1.0,,,,,,,,,,,,,,,,,,
520,356,12,Calebe Gonçalves Ferreira da Silva,3.25,12,1.18,Calebe,6.58,Calebe,calebe,Fortaleza,7,-0.49,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,1.9,4,109461,2.0,8.0,7.0,6.0,25.0,7.0,,2.0,,1.0,1.0,,,,,,,,,
521,277,12,Marcos Leonardo Santos Almeida,4.65,7,1.31,Marcos Leonardo,9.84,M. Leonardo,marcos-leonardo,Santos,7,-0.03,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,2.1,5,109497,,2.0,14.0,10.0,13.0,6.0,1.0,3.0,,1.0,,,,,,,,,,
522,277,12,Joaquim Henrique Pereira Silva,4.44,9,-0.24,Joaquim,8.07,Joaquim,joaquim,Santos,7,-0.54,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,-0.3,3,109563,1.0,12.0,7.0,4.0,6.0,2.0,,,4.0,,,,,,,,,,,
523,266,12,Matheus Martinelli Lima,1.52,6,0.89,Martinelli,4.44,Martinelli,martinelli,Fluminense,7,0.22,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,1.4,4,109573,,5.0,7.0,1.0,9.0,,,1.0,,,,,,,,,,,,
524,267,12,Andrey Nascimento dos Santos,3.77,6,1.23,Andrey Santos,10.9,A. Santos,andrey-santos,Vasco,3,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,0.0,4,109591,3.0,14.0,13.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,
525,290,12,Gabriel Novaes Fernandes,0.23,3,0.05,Gabriel Novaes,2.57,G. Novaes,gabriel-novaes,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,0.0,5,109639,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,
526,263,12,Hugo Gonçalves Ferreira Neto,8.0,5,5.47,Hugo,6.6,Hugo,hugo,Botafogo,7,0.26,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,8.5,2,109668,,15.0,6.0,1.0,6.0,,,,4.0,,,,,,,,,,,
527,265,12,Jhoanner Stalin Chávez Quintero,3.96,8,3.79,Jhoanner Chávez,7.38,J. Chávez,jhoanner-chavez,Bahia,6,0.23,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,5.9,2,110021,1.0,14.0,15.0,3.0,4.0,1.0,,2.0,2.0,1.0,,,,,,,,,,
528,263,12,Matías Emanuel Segovia Torales,2.34,7,-0.02,Matías Segovia,4.18,M. Segovia,matias-segovia,Botafogo,6,-0.38,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,0.0,4,110055,,6.0,,,6.0,1.0,,,,1.0,,,,,,,,,,
529,293,12,Gabriel Roberto Pereira,0.0,0,1.12,Gabriel Pereira,1.0,G. Pereira,gabriel-pereira,Athlético-PR,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,0.0,1,110251,,,,,,,,,,,,,,,,,,,,
530,277,12,Ângelo Gabriel Borges Damaceno,2.6,12,0.62,Ângelo,5.83,Ângelo,angelo,Santos,6,0.08,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,1.0,5,110415,1.0,9.0,8.0,3.0,9.0,1.0,2.0,4.0,,,,,,,,,,,,
531,275,12,Abel Fernando Moreira Ferreira,5.96,12,1.6,Abel Ferreira,13.18,A. Ferreira,abel-ferreira,Palmeiras,7,-0.22,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,2.6,6,110506,,,,,,,,,,,,,,,,,,,,6.0
532,277,12,Paulo Mazoti Azevedo,0.0,0,1.12,Paulo Mazoti,1.0,P. Mazoti,paulo-mazoti,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,0.0,1,110602,,,,,,,,,,,,,,,,,,,,
533,277,12,Vinícius Balieiro Lourenço de Carvalho,-0.3,1,2.52,Vinícius Balieiro,1.99,V. Balieiro,vinicius-balieiro,Santos,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,0.0,4,110605,,,1.0,,,,,,,,,,,,,,,,,
534,266,12,Gabriel Cordeiro Pirani,2.82,8,9.33,Gabriel Pirani,6.64,G. Pirani,gabriel-pirani,Fluminense,6,2.51,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,14.4,4,110607,1.0,4.0,4.0,3.0,8.0,3.0,1.0,,,,1.0,,,,,,,1.0,,
535,290,12,Luiz Filipe dos Reis Silva,0.0,0,2.54,Luiz Filipe,2.0,L. Filipe,luiz-filipe,Goiás,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,0.0,5,110632,,,,,,,,,,,,,,,,,,,,
536,293,12,Lucas Ángel Esquivel,0.0,0,3.96,Esquivel,3.0,Esquivel,esquivel,Athlético-PR,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,0.0,2,110668,,,,,,,,,,,,,,,,,,,,
537,293,12,Mycael Pontes Moreira,0.0,0,3.96,Mycael,3.0,Mycael,mycael,Athlético-PR,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,0.0,1,110698,,,,,,,,,,,,,,,,,,,,
538,266,12,Pedro Felipe de Faria Rangel,0.0,0,3.96,Pedro Rangel,3.0,P. Rangel,pedro-rangel,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,0.0,1,110708,,,,,,,,,,,,,,,,,,,,
539,280,12,José Andrés Hurtado Cheme,3.7,7,1.62,Andrés Hurtado,4.91,A. Hurtado,andres-hurtado,Bragantino,2,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,0.0,2,110715,,13.0,4.0,,3.0,,,,2.0,,,,,,,,,,,
540,282,12,Rubens Antônio Dias,6.29,10,6.44,Rubens,12.36,Rubens,rubens,Atlético-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,0.0,2,110727,1.0,33.0,16.0,3.0,7.0,3.0,,3.0,4.0,,,,,,,,,,,
541,1371,12,João Victor Araújo Maranini,0.0,0,3.96,João Maranini,3.0,J. Maranini,joao-maranini,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,0.0,3,110742,,,,,,,,,,,,,,,,,,,,
542,266,12,John Kennedy Batista de Souza,3.55,9,0.61,John Kennedy,9.73,J. Kennedy,john-kennedy,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,0.0,5,110759,4.0,5.0,8.0,5.0,5.0,5.0,2.0,1.0,,,1.0,,,,,,1.0,,,
543,265,12,Gabriel Teixeira Aragão,6.4,7,4.95,Biel,8.44,Biel,biel,Bahia,5,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,0.0,5,110760,2.0,7.0,10.0,8.0,20.0,5.0,2.0,,,,1.0,,,,,,,,,
544,294,12,Marco Antônio Amorim de Oliveira Montes,0.0,0,2.54,Marcão,2.0,Marcão,marcao,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,0.0,1,110775,,,,,,,,,,,,,,,,,,,,
545,267,12,Luca Nicolás Orellano,1.25,8,0.15,Orellano,2.6,Orellano,orellano,Vasco,6,-0.31,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,-1.0,4,110776,1.0,4.0,5.0,1.0,9.0,2.0,,,,,,,,,,,,,,
546,265,12,Renato Manuel Alves Paiva,4.81,12,3.0,Renato Paiva,9.16,R. Paiva,renato-paiva,Bahia,7,-0.16,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,4.74,6,110818,,,,,,,,,,,,,,,,,,,,3.0
547,280,12,Guilherme Lopes de Almeida,2.44,5,3.23,Guilherme Lopes,2.7,G. Lopes,guilherme-lopes,Bragantino,6,0.89,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,5.0,2,110909,,1.0,2.0,2.0,,,,,2.0,,,,,,,,,,,
548,290,12,Lucas Emmanuel Araujo Macedo,0.15,2,-0.2,Lucão,1.37,Lucão,lucao,Goiás,6,-0.17,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,-0.3,5,110928,,1.0,3.0,,,,,,,,,,,,,,,,,
549,266,12,Gustavo Apis Pascoal de Farias,0.0,0,2.54,Gustavo Apis,2.0,G. Apis,gustavo-apis,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,0.0,4,110947,,,,,,,,,,,,,,,,,,,,
550,263,12,Kayque Luiz Pereira,-0.5,1,4.62,Kayque,3.41,Kayque,kayque,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,0.0,4,110962,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
551,327,12,Robson Luiz dos Santos Nascimento,0.0,0,2.54,Robson,2.0,Robson,robson,América-MG,6,0.0,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,0.0,1,111172,,,,,,,,,,,,,,,,,,,,
552,356,12,Alix Vinicius de Souza Sampaio,0.0,0,3.96,Alix Vinicius,3.0,A. Vinicius,alix-vinicius,Fortaleza,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,0.0,3,111246,,,,,,,,,,,,,,,,,,,,
553,284,12,Gustavo Martins de Souza Santos,2.08,6,-0.1,Gustavo Martins,1.93,G. Martins,gustavo-martins,Grêmio,7,0.0,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,0.0,3,111309,2.0,7.0,7.0,1.0,,2.0,,,1.0,,,,,,,,,,,
554,280,12,Marcos Vinicios Moura,3.19,7,7.64,Sorriso,5.42,Sorriso,sorriso,Bragantino,7,1.76,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,11.8,5,111333,,4.0,3.0,2.0,8.0,4.0,1.0,,,,,,,,,,,,,
555,264,12,Felipe Augusto da Silva,0.47,3,0.33,Felipe Augusto,1.41,F. Augusto,felipe-augusto,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,0.0,5,111408,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
556,1371,12,António José Cardoso de Oliveira,4.83,7,1.79,António Oliveira,6.04,A. Oliveira,antonio-oliveira,Cuiabá,7,-0.07,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,2.88,6,111578,,,,,,,,,,,,,,,,,,,,2.0
557,283,12,Juan Christian Pereira Coelho,0.0,0,1.12,Juan Christian,1.0,J. Christian,juan-christian,Cruzeiro,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,0.0,5,111633,,,,,,,,,,,,,,,,,,,,
558,294,12,Gustavo Vilar dos Santos,0.0,1,1.57,Gustavo Vilar,1.32,G. Vilar,gustavo-vilar,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,0.0,3,111644,,,,,,,,,,,,,,,,,,,,
559,327,12,Rodrigo Santos Varanda,0.85,2,0.51,Rodrigo Varanda,1.6,R. Varanda,rodrigo-varanda,América-MG,6,-0.03,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,0.8,5,111652,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
560,264,12,Adson Ferreira Soares,3.29,10,2.26,Adson,5.39,Adson,adson,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,0.0,4,111682,,19.0,6.0,6.0,10.0,2.0,,3.0,,,,,,,,,,,,
561,294,12,Matheus Alfredo Cadorini da Silva,0.0,0,3.96,Matheus Cadorini,3.0,M. Cadorini,matheus-cadorini,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,0.0,5,111688,,,,,,,,,,,,,,,,,,,,
562,356,12,Bruno Guimarães de Souza,0.0,0,1.12,Bruno Guimarães,1.0,B. Guimarães,bruno-guimaraes,Fortaleza,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,0.0,1,111689,,,,,,,,,,,,,,,,,,,,
563,262,12,Matheus Cunha Queiroz,4.69,8,0.61,Matheus Cunha,5.14,M. Cunha,matheus-cunha,Flamengo,7,-0.43,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,1.0,1,111690,,,,,1.0,,,,2.0,,,,36.0,,,9.0,,,,
564,262,12,Mateus Dias Lima,0.0,0,2.54,Mateusão,2.0,Mateusão,mateusao,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,0.0,5,111694,,,,,,,,,,,,,,,,,,,,
565,263,12,Lucas de Souza Mombra Rosa,0.0,0,2.54,Lucas Mezenga,2.0,L. Mezenga,lucas-mezenga,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,0.0,3,111713,,,,,,,,,,,,,,,,,,,,
566,275,12,Giovani Henrique Amorim da Silva,1.25,2,0.79,Giovani,2.64,Giovani,giovani,Palmeiras,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,0.0,5,111759,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
567,275,12,Fábio Silva de Freitas,1.51,7,0.9,Fabinho,3.17,Fabinho,fabinho,Palmeiras,2,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,0.0,4,111760,,7.0,2.0,1.0,4.0,,,,,,,,,,,,,,,
568,267,12,Carlos Eduardo Piekny Neves,0.0,0,1.12,Cadu,1.0,Cadu,cadu,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,0.0,1,111761,,,,,,,,,,,,,,,,,,,,
569,263,12,João Pedro Galvão de Carvalho,0.0,0,1.12,JP Galvão,1.0,J. Galvão,jp-galvao,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,0.0,4,111763,,,,,,,,,,,,,,,,,,,,
570,267,12,Rodrigo Alves de Holanda Santos,0.9,8,-0.24,Rodrigo,3.86,Rodrigo,rodrigo,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,0.0,4,111766,1.0,7.0,4.0,,2.0,,,,,,,,,,,,,,,
571,267,12,Marlon Gomes Claudino,2.4,7,2.18,Marlon Gomes,4.41,M. Gomes,marlon-gomes,Vasco,7,-0.24,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,3.4,4,111769,,10.0,13.0,1.0,10.0,,,1.0,,,1.0,,,,,,,,,
572,265,12,Arthur de Oliveira Sales,2.2,9,0.49,Arthur Sales,2.99,A. Sales,arthur-sales,Bahia,6,-1.13,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,0.8,5,111771,,4.0,3.0,2.0,8.0,2.0,1.0,1.0,,,,,,,,,,,,
573,284,12,Thomas Luciano Trindade Mathias,3.5,6,-0.25,Thomas Luciano,5.46,T. Luciano,thomas-luciano,Grêmio,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,0.0,2,111819,,7.0,9.0,3.0,6.0,,,1.0,2.0,,,,,,,,,,,
574,265,12,Kayky da Silva Chagas,3.07,7,6.67,Kayky,4.48,Kayky,kayky,Bahia,7,1.82,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,10.3,5,111829,2.0,7.0,5.0,4.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,
575,266,12,Jefté Vital da Silva Dias,0.0,0,1.12,Jefté,1.0,Jefté,jefte,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2021/05/18/798016d0e1bd3a074fdfe3fbda8bd197_FORMATO.png,0.0,2,111832,,,,,,,,,,,,,,,,,,,,
576,266,12,Felipe de Andrade Vieira,0.4,2,-0.01,Felipe Andrade,0.74,F. Andrade,felipe-andrade,Fluminense,6,-0.13,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,0.0,3,111839,,,,1.0,,,,,,,,,,,,,,,,
577,266,12,Arthur Wenderrosky Sanches,1.2,1,0.99,Arthur,1.04,Arthur,arthur,Fluminense,6,0.0,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,0.0,4,111841,,1.0,,,,,,,,,,,,,,,,,,
578,1371,12,Matheus da Silva Duarte,5.1,5,5.28,Mateusinho,6.42,Mateusinho,mateusinho,Cuiabá,3,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,0.0,2,111879,3.0,13.0,7.0,1.0,10.0,1.0,1.0,,,,,,,,,,,,,
579,264,12,Guilherme Sucigan Mafra Cunha,2.72,4,1.34,Guilherme Biro,3.25,G. Biro,guilherme-biro,Corinthians,7,0.06,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,2.1,4,111891,1.0,3.0,6.0,5.0,10.0,1.0,,1.0,,,,,,,,,,,,
580,263,12,Diego Manuel Hernández González,0.0,0,9.64,Diego Hernández,7.0,D. Hernández,diego-hernandez,Botafogo,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,0.0,4,111945,,,,,,,,,,,,,,,,,,,,
581,1371,12,Nicolás Quagliata Platero,0.74,9,-0.02,Quagliata,2.5,Quagliata,quagliata,Cuiabá,6,-0.06,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,0.0,5,111949,,4.0,4.0,2.0,3.0,,,1.0,,,,,,,,,,,,
582,290,12,Julián Eduardo Palacios,3.15,11,-0.37,Julián Palacios,5.56,J. Palacios,julian-palacios,Goiás,7,-0.12,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,-0.5,4,111996,1.0,9.0,18.0,7.0,30.0,4.0,,2.0,,1.0,,,,,,,,,,
583,276,12,Lucas Lopes Beraldo,4.15,10,2.28,Lucas Beraldo,6.79,L. Beraldo,lucas-beraldo,São Paulo,7,0.41,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,3.6,3,112136,1.0,16.0,6.0,3.0,7.0,1.0,1.0,,2.0,,,,,,,,,,,
584,284,12,João Paulo de Souza Mares,6.35,11,8.0,Bitello,13.63,Bitello,bitello,Grêmio,7,1.47,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,11.2,4,112140,1.0,17.0,9.0,8.0,36.0,4.0,3.0,1.0,,,,,,,,,,,,
585,267,12,Paulo Victor de Almeida Barbosa,-0.3,1,3.14,Paulo Victor,2.39,P. Victor,paulo-victor,Vasco,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,0.0,2,112141,,,1.0,,,,,,,,,,,,,,,,,
586,294,12,Thalisson Gabriel Pereira Moreira,0.0,0,1.12,Thalisson Gabriel,1.0,T. Gabriel,thalisson-gabriel,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,0.0,3,112367,,,,,,,,,,,,,,,,,,,,
587,1371,12,Emerson Ramon Bezerra Oliveira,2.53,7,3.02,Emerson Ramon,4.44,E. Ramon,emerson-ramon,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,0.0,5,112370,,4.0,3.0,6.0,11.0,3.0,,1.0,,,,,,,,,,,,
588,284,12,Gabriel Hamester Grando,3.22,9,3.21,Gabriel Grando,5.6,G. Grando,gabriel-grando,Grêmio,7,1.04,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,5.0,1,112616,1.0,,,,2.0,,,,1.0,,,,39.0,,,15.0,,,,
589,283,12,Kaiki Bruno da Silva,0.0,0,3.96,Kaiki,3.0,Kaiki,kaiki,Cruzeiro,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,0.0,2,112709,,,,,,,,,,,,,,,,,,,,
590,277,12,Lucas Henrique Barbosa,3.13,4,0.56,Lucas Barbosa,4.91,L. Barbosa,lucas-barbosa,Santos,6,-0.58,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,0.9,4,112886,,10.0,4.0,,1.0,1.0,,,,,,,,,,,,,,
591,267,12,Manuel Vicente Capasso,1.05,4,2.65,Capasso,3.02,Capasso,capasso,Vasco,2,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,0.0,3,112913,2.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,
592,262,12,Werton de Almeida Rêgo,0.0,0,2.54,Werton,2.0,Werton,werton,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,0.0,5,112984,,,,,,,,,,,,,,,,,,,,
593,275,12,José Manuel Alberto López,2.08,6,0.43,Flaco López,6.56,F. López,flaco-lopez,Palmeiras,6,0.07,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,0.7,5,113103,1.0,3.0,7.0,1.0,,2.0,1.0,2.0,,,,,,,,,1.0,,,
594,282,12,Kauan Silva Sales,0.0,0,1.12,Kauan,1.0,Kauan,kauan,Atlético-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,0.0,2,113154,,,,,,,,,,,,,,,,,,,,
595,276,12,Nathan Gabriel de Souza Mendes,2.6,1,4.04,Nathan Mendes,3.34,N. Mendes,nathan-mendes,São Paulo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,0.0,2,113157,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
596,275,12,Michel Augusto Modesto Rafael dos Santos,0.0,0,2.54,Michel,2.0,Michel,michel,Palmeiras,6,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,3,113159,,,,,,,,,,,,,,,,,,,,
597,280,12,Kevin Joel Lomónaco,0.0,0,3.96,Lomónaco,3.0,Lomónaco,lomonaco,Bragantino,3,0.0,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,0.0,3,113203,,,,,,,,,,,,,,,,,,,,
598,327,12,Júlio César Alves Gonçalves,9.7,1,5.0,Júlio,4.79,Júlio,julio,América-MG,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,0.0,3,113295,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
599,276,12,Pablo Gonçalves Maia Fortunato,3.21,11,1.64,Pablo Maia,5.81,P. Maia,pablo-maia,São Paulo,2,0.46,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,2.6,4,113359,1.0,17.0,22.0,4.0,3.0,4.0,2.0,,,,,1.0,,,,,,,,
600,294,12,Diogo Batista de Souza,0.0,0,1.12,Diogo Batista,1.0,D. Batista,diogo-batista,Coritiba,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,0.0,2,113384,,,,,,,,,,,,,,,,,,,,
601,280,12,Bruno Gonçalves de Jesus,3.15,6,-0.72,Bruninho,9.25,Bruninho,bruninho,Bragantino,5,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,0.0,4,113558,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,
602,275,12,Kevin Santos Lopes de Macedo,0.0,0,1.12,Kevin,1.0,Kevin,kevin,Palmeiras,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,0.0,5,113663,,,,,,,,,,,,,,,,,,,,
603,262,12,Ryan Luka Cordeiro de Souza,0.0,0,1.12,Ryan Luka,1.0,R. Luka,ryan-luka,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,0.0,5,113667,,,,,,,,,,,,,,,,,,,,
604,264,12,Eduardo Santos Queiroz,0.03,3,0.55,Du Queiroz,2.14,D. Queiroz,du-queiroz,Corinthians,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,0.0,4,113687,1.0,2.0,6.0,,1.0,,,,,,,,,,,,,,,
605,262,12,André Luiz Inácio da Silva,0.0,1,1.71,André Luiz,1.42,A. Luiz,andre-luiz,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,0.0,5,114174,,,,,,,,,,,,,,,,,,,,
606,277,12,Lucas Pires Silva,4.49,9,0.47,Lucas Pires,7.67,L. Pires,lucas-pires,Santos,6,0.01,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,0.8,2,114374,1.0,16.0,5.0,1.0,9.0,3.0,,2.0,3.0,,,,,,,,,,,
607,1371,12,Juan Pablo Vilela Tavares,0.0,0,1.12,Juan Tavares,1.0,J. Tavares,juan-tavares,Cuiabá,6,0.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,0.0,2,114497,,,,,,,,,,,,,,,,,,,,
608,262,12,Cleiton Santana dos Santos,0.0,0,3.96,Cleiton,3.0,Cleiton,cleiton,Flamengo,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,0.0,3,114790,,,,,,,,,,,,,,,,,,,,
