,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.entrou_em_campo,atletas.rodada_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.foto,atletas.media_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.clube.id.full.name,atletas.atleta_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PP,DE,GS,SG,CV,PC,PS,V,GC,DP,PI
466,5,Johnny,12,johnny,False,23,Johnny,6.83,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,4.61,,285,Internacional,106002,0.0,João Lucas Souza Cardoso,0.0,1.0,4.0,23.0,13.0,3.0,1.0,17.0,1.0,2.0,2.0,,,,,,1.0,,,,,
467,6,Lucão,5,lucao,False,23,Lucão,1.74,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,0.6,,280,Bragantino,106160,0.0,Lucas Alexandre Galdino de Azevedo,0.0,,1.0,,,,,,,,,,7.0,8.0,1.0,,,,,,,
468,7,G. Pec,21,gabriel-pec,True,23,Gabriel Pec,16.7,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,5.46,,267,Vasco,106199,16.7,Gabriel Fortes Chaves,2.18,2.0,4.0,22.0,21.0,8.0,19.0,36.0,2.0,5.0,2.0,,,,,,,,,,,
469,6,Figueiredo,15,figueiredo,False,23,Figueiredo,3.2,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,2.12,,267,Vasco,106201,0.0,Lucas Figueiredo dos Santos,0.0,,2.0,8.0,17.0,8.0,11.0,15.0,1.0,,6.0,,,,,,,1.0,,,,
470,7,B. Gomes,20,bruno-gomes,True,23,Bruno Gomes,9.69,4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uLOhgzA.png,4.45,,294,Coritiba,106202,2.0,Bruno Gomes da Silva Clevelário,0.0,,4.0,39.0,28.0,8.0,14.0,36.0,1.0,2.0,1.0,,,,,1.0,,,,,,
471,5,Kawan,0,kawan,False,23,Kawan,2.0,4,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,0.0,,293,Athlético-PR,106219,0.0,Kawan Gabriel da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
472,6,Realpe,8,realpe,False,23,Realpe,2.87,3,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,2.99,,280,Bragantino,106299,0.0,Leonardo Javier Realpe Montaño,0.0,,2.0,4.0,9.0,,1.0,,1.0,,,,,,4.0,,,,,,,
473,7,C. Alexandre,22,caio-alexandre,True,23,Caio Alexandre,8.53,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,3.35,,356,Fortaleza,106323,2.4,Caio Alexandre Souza e Silva,0.12,2.0,4.0,34.0,35.0,4.0,4.0,28.0,,2.0,3.0,,,,,,,,,,,
474,6,W. Gasolina,0,wesley-gasolina,False,23,Wesley Gasolina,3.0,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,0.0,,283,Cruzeiro,106327,0.0,Wesley David de Oliveira Andrade,0.0,,,,,,,,,,,,,,,,,,,,,
475,5,J. Robert,0,jhonata-robert,False,23,Jhonata Robert,4.0,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,0.0,,284,Grêmio,106371,0.0,Jhonata Robert Alves da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
476,5,E. Santos,13,eduardo-santos,False,23,Eduardo Santos,5.87,3,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,3.85,,280,Bragantino,106434,0.0,Eduardo Gonzaga Mendes Santos,0.0,1.0,2.0,6.0,14.0,2.0,2.0,8.0,1.0,1.0,,,,,5.0,,,,,,,
477,6,Halls,0,halls,False,23,Halls,2.0,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,0.0,,267,Vasco,106682,0.0,Hedhe Halls Rocha da Silva,0.0,,,,,,,,,,,,,,,,,,,,,
478,6,C. Alberto,6,carlos-alberto,False,23,Carlos Alberto,3.28,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,3.38,,263,Botafogo,106704,0.0,Carlos Alberto Gomes da Silva Filho,0.0,,,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,
479,7,R. Nestor,17,rodrigo-nestor,True,23,Rodrigo Nestor,7.67,4,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,3.02,,276,São Paulo,106822,-0.3,Rodrigo Nestor Bertalia,-0.26,1.0,3.0,16.0,24.0,10.0,11.0,12.0,2.0,1.0,4.0,,,,,1.0,,,,,,
480,7,Welington,5,welington,False,23,Welington,5.26,2,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,2.78,,276,São Paulo,106824,0.0,Welington Damascena Santos,0.0,,2.0,2.0,6.0,,3.0,6.0,,,1.0,,,,2.0,,,,,,,
481,6,Patryck,5,patryck,True,23,Patryck,4.38,2,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,5.92,,276,São Paulo,106829,1.7,Patryck Lanza dos Reis,-0.86,,2.0,7.0,2.0,,1.0,6.0,,,,,,,4.0,,,,,,,
482,6,T. Costa,1,talles-costa,False,23,Talles Costa,2.78,4,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,3.4,,276,São Paulo,106830,0.0,Talles Macedo Toledo Costa,0.0,,,2.0,,,,2.0,,,,,,,,,,,,,,
483,6,Juan,14,juan,False,23,Juan,2.86,5,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,2.31,,276,São Paulo,106831,0.0,Juan Santos da Silva,0.0,,1.0,14.0,10.0,2.0,4.0,14.0,,1.0,10.0,,,,,,,,,,,
484,6,P. Vilhena,0,pedro-vilhena,False,23,Pedro Vilhena,1.0,4,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,0.0,,276,São Paulo,106832,0.0,Pedro Veronez Vilhena,0.0,,,,,,,,,,,,,,,,,,,,,
485,6,L. Patrick,13,luan-patrick,True,23,Luan Patrick,5.56,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,4.53,,280,Bragantino,106835,4.7,Luan Patrick Wiedthauper,0.97,1.0,2.0,8.0,10.0,1.0,2.0,3.0,,,,,,,9.0,,,,,,,
486,5,Fernando,6,fernando,False,23,Fernando,4.73,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,5.27,,293,Athlético-PR,106950,0.0,Fernando Augusto Pereira Bueno Júnior,0.0,2.0,1.0,10.0,4.0,,1.0,2.0,,,,,,,2.0,,,,,,,
487,6,B. Schappo,0,bernardo-schappo,False,23,Bernardo Schappo,4.0,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,0.0,,356,Fortaleza,106977,0.0,Bernardo Schappo,0.0,,,,,,,,,,,,,,,,,,,,,
488,6,R. Cerqueira,1,ricardo-cerqueira,False,23,Ricardo Cerqueira,1.51,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,0.5,,1371,Cuiabá,107039,0.0,José Ricardo Batista Cerqueira,0.0,,,,,,,1.0,,,,,,,,,,,,,,
489,6,Stênio,12,stenio,True,23,Stênio,2.1,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,0.96,,283,Cruzeiro,107052,0.0,Stenio Zanetti Toledo,-0.33,,,5.0,8.0,4.0,3.0,2.0,,,1.0,,,,,,,,,,,
490,6,L. Juba,1,luciano-juba,False,23,Luciano Juba,5.77,5,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_cccrqnA.png,-0.3,,265,Bahia,107093,0.0,Luciano Batista da Silva Júnior,0.0,,,,1.0,,,,,,,,,,,,,,,,,
491,6,R. Ríos,23,richard-rios,True,23,Richard Ríos,5.61,4,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,2.62,,275,Palmeiras,107111,3.7,Richard Ríos Montoya,0.6,,2.0,27.0,22.0,3.0,7.0,23.0,,2.0,1.0,,,,,,,,,,,
492,5,P. Paula,0,patrick-de-paula,False,23,Patrick de Paula,7.0,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,0.0,,263,Botafogo,107172,0.0,Patrick de Paula Carreiro,0.0,,,,,,,,,,,,,,,,,,,,,
493,6,M. Araújo,18,michel-araujo,True,23,Michel Araújo,6.32,4,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,2.67,,276,São Paulo,107173,2.1,Michel Daryl Araújo Villar,0.02,1.0,2.0,16.0,15.0,3.0,5.0,28.0,1.0,1.0,2.0,,,,,,2.0,,,,,
494,6,M. Donelli,0,matheus-donelli,False,23,Matheus Donelli,2.0,1,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,0.0,,264,Corinthians,107179,0.0,Matheus Planelles Donelli,0.0,,,,,,,,,,,,,,,,,,,,,
495,7,L. Linck,4,leo-linck,True,23,Léo Linck,3.11,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,6.5,,293,Athlético-PR,107183,9.0,Léo Matias Baiersdorf Linck,0.82,,2.0,,,,,,,,,,19.0,5.0,1.0,,,,,,1.0,
496,6,V. Kauê,4,vinicius-kaue,False,23,Vinicius Kauê,0.73,2,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,-0.47,,293,Athlético-PR,107186,0.0,Vinicius Kauê Ribeiro Ferreira,0.0,,1.0,3.0,5.0,,,,,,,,,,,1.0,,,,,,
497,6,L. Ataíde,0,leonardo-ataide,False,23,Leonardo Ataíde,1.0,2,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,0.0,,293,Athlético-PR,107191,0.0,Leonardo Ataíde de Oliveira Siqueira,0.0,,,,,,,,,,,,,,,,,,,,,
498,6,Rômulo,7,romulo,True,23,Rômulo,1.56,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,0.59,,293,Athlético-PR,107197,1.0,Rômulo José Cardoso da Cruz,0.01,,,1.0,5.0,,3.0,2.0,,,,,,,,,,1.0,,,,
499,6,G. Garcia,4,gustavo-garcia,False,23,Gustavo Garcia,2.59,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,1.55,,275,Palmeiras,107225,0.0,Gustavo Garcia dos Santos,0.0,,,2.0,1.0,,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,,
500,6,Miqueias,0,miqueias,False,23,Miqueias,3.0,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,0.0,,265,Bahia,107232,0.0,Miqueias Cabral Evaristo,0.0,,,,,,,,,,,,,,,,,,,,,
501,6,Vanderlan,8,vanderlan,False,23,Vanderlan,6.88,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,4.33,,275,Palmeiras,107236,0.0,Vanderlan Barbosa da Silva,0.0,1.0,3.0,18.0,14.0,1.0,2.0,5.0,,,1.0,,,,2.0,,,,,,,
502,6,Dodô,8,dodo,False,23,Dodô,1.23,4,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,1.34,,290,Goiás,107375,0.0,Vinícius Rodrigues Adelino dos Santos,0.0,,1.0,3.0,3.0,,,2.0,,1.0,,,,,,,,,,,,
503,6,L. Dias,8,luan-dias,False,23,Luan Dias,2.02,4,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,0.61,,277,Santos,107416,0.0,Luan Dias da Silva,0.0,,3.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,
504,7,André,18,andre,True,23,André,8.66,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,2.88,,266,Fluminense,107498,1.4,André Trindade da Costa Neto,0.14,,8.0,40.0,28.0,1.0,6.0,35.0,,,,,,,,1.0,,,,,,
505,6,D. Sousa,0,david-sousa,False,23,David Sousa,1.0,3,https://s.sde.globo.com/media/person_role/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_220x220.png,0.0,,263,Botafogo,107509,0.0,David Sousa Albino,0.0,,,,,,,,,,,,,,,,,,,,,
506,7,Natanael,18,natanael,True,23,Natanael,9.1,2,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_t78oWnD.png,4.51,,294,Coritiba,107554,-0.1,Natanael Moreira Milouski,-0.58,,4.0,49.0,28.0,6.0,3.0,17.0,1.0,,4.0,,,,3.0,,1.0,,,,,
507,6,F. Bustos,5,fabian-bustos,True,23,Fabián Bustos,8.3,6,https://s.sde.globo.com/media/person_role/2023/08/08/photo_FORMATO_W6FrqMf.png,4.69,,327,América-MG,107645,3.08,Fabián Daniel Bustos,-0.76,,,,,,,,,,,,,,,,,,2.0,,,
508,6,E. Júnior,0,emerson-junior,False,23,Emerson Júnior,1.0,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,0.0,,285,Internacional,107740,0.0,Emerson Fabiano Kerber Júnior,0.0,,,,,,,,,,,,,,,,,,,,,
509,7,Praxedes,7,praxedes,True,23,Praxedes,5.55,4,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,3.23,,267,Vasco,107744,12.6,Bruno Conceição Praxedes,2.09,,2.0,10.0,5.0,,1.0,11.0,,1.0,2.0,,,,,,,,,,,
510,6,Adriel,2,adriel,False,23,Adriel,7.74,1,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,5.25,,265,Bahia,107748,0.0,Adriel Vasconcelos Ramos,0.0,,1.0,,,,,1.0,,,,,7.0,1.0,1.0,,,,,,,
511,6,D. Rosa,7,diego-rosa,False,23,Diego Rosa,2.12,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,1.09,,265,Bahia,107796,0.0,Diego Gabriel Silva Rosa,0.0,,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
512,6,F. Henrique,1,fernando-henrique,False,23,Fernando Henrique,2.37,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,1.2,,283,Cruzeiro,107800,0.0,Fernando Henrique do Nascimento Pereira,0.0,,,1.0,,,,,,,,,,,,,,,,,,
513,6,Natã,1,nata,False,23,Natã,0.75,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,0.2,,284,Grêmio,107801,0.0,Natã Felipe de Amorim Santos,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
514,6,M. Dias,12,matheus-dias,True,23,Matheus Dias,1.64,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,0.47,,285,Internacional,107809,-0.8,Matheus dos Santos Dias,-0.23,,4.0,10.0,13.0,,,3.0,,,,,,,,,,,,,,
515,7,Hugo,9,hugo,True,23,Hugo,3.27,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,4.32,,290,Goiás,107908,1.0,Hugo Ferreira de Farias,-0.76,,1.0,15.0,14.0,2.0,3.0,3.0,,,2.0,,,,4.0,,,,,,,
516,7,F. Vera,14,fausto-vera,False,23,Fausto Vera,6.8,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,2.39,,264,Corinthians,107950,0.0,Fausto Mariano Vera,0.0,2.0,5.0,19.0,17.0,2.0,5.0,9.0,,,1.0,,,,,,,,,,,
517,6,Garcez,3,garcez,False,23,Garcez,3.19,5,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_BtxMdJP.png,1.57,,294,Coritiba,108131,0.0,Maurício Garcez de Jesus,0.0,,,1.0,2.0,,2.0,5.0,,,,,,,,,,,,,,
518,6,I. Pitta,17,isidro-pitta,True,23,Isidro Pitta,2.76,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,0.91,,1371,Cuiabá,108133,0.0,Isidro Miguel Pitta Saldívar,-0.11,,,,8.0,1.0,4.0,12.0,,1.0,3.0,,,,,,,,,,,
519,5,J. Méndez,3,javier-mendez,False,23,Javier Méndez,3.83,4,https://s.sde.globo.com/media/person_role/2023/09/05/photo_FORMATO_OpOrXfl.png,2.27,,327,América-MG,108163,0.0,Óscar Javier Méndez Albornoz,0.0,,1.0,6.0,4.0,,1.0,2.0,,,,,,,,,,,,,,
520,6,Gustavinho,2,gustavinho,False,23,Gustavinho,2.54,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,1.4,,284,Grêmio,108201,0.0,Gustavo César Mendonça Gravino,0.0,,,,,,1.0,4.0,,,,,,,,,,,,,,
521,6,Breno,0,breno,False,23,Breno,1.0,5,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,0.0,,290,Goiás,108211,0.0,Breno Herculano Almeida,0.0,,,,,,,,,,,,,,,,,,,,,
522,6,G. Barros,2,gabriel-barros,False,23,Gabriel Barros,2.08,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,-0.65,,285,Internacional,108352,0.0,Gabriel de Sousa Barros,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
523,6,Erison,3,erison,False,23,Erison,4.55,5,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,2.47,,276,São Paulo,108422,0.0,Erison Danilo de Souza,0.0,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,
524,6,Arriagada,3,arriagada,False,23,Arriagada,2.91,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,1.03,,293,Athlético-PR,108624,0.0,Luciano Daniel Arriagada García,0.0,,,1.0,8.0,1.0,2.0,3.0,,,,,,,,,,,,,,
525,7,J. Magno,10,joao-magno,True,23,João Magno,5.44,5,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,2.86,,290,Goiás,108715,1.8,João Victo Magno de Souza Machado,-0.1,,2.0,4.0,18.0,3.0,6.0,13.0,,2.0,7.0,,,,,,,1.0,,,,
526,7,V. Sá,19,victor-sa,True,23,Victor Sá,8.5,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,5.45,,263,Botafogo,108946,1.5,João Victor Santos Sá,-1.59,3.0,1.0,28.0,17.0,12.0,13.0,23.0,,3.0,3.0,,,,,,,1.0,,,,
527,6,D. Martins,0,daniel-martins,False,23,Daniel Martins,1.0,4,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,0.0,,293,Athlético-PR,109102,0.0,Daniel Sergio Martins,0.0,,,,,,,,,,,,,,,,,,,,,
528,6,M. Nascimento,4,matheus-nascimento,False,23,Matheus Nascimento,3.72,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,2.58,,263,Botafogo,109114,0.0,Matheus Nascimento de Paula,0.0,,1.0,2.0,6.0,1.0,,3.0,,1.0,,,,,,,,,,,,
529,6,DG,0,dg,False,23,DG,2.0,2,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,0.0,,263,Botafogo,109199,0.0,Douglas da Silva Teixeira,0.0,,,,,,,,,,,,,,,,,,,,,
530,6,Kawê,0,kawe,False,23,Kawê,1.0,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,0.0,,280,Bragantino,109246,0.0,Kawê Ferreira Godoy Viana,0.0,,,,,,,,,,,,,,,,,,,,,
531,6,Kennedy,0,kennedy,False,23,Kennedy,2.0,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,0.0,,356,Fortaleza,109347,0.0,Antonio Kennedy Sousa de Almeida,0.0,,,,,,,,,,,,,,,,,,,,,
532,6,R. Gustavo,2,raul-gustavo,True,23,Raul Gustavo,7.46,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,6.3,,265,Bahia,109389,5.1,Raul Gustavo Pereira Bicalho,-0.36,,,3.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,
533,6,T. Andrade,8,thiago-andrade,False,23,Thiago Andrade,2.65,5,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,0.73,,293,Athlético-PR,109404,0.0,Thiago Eduardo de Andrade,0.0,,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,
534,6,I. Luccas,3,ian-luccas,True,23,Ian Luccas,2.61,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,0.3,,283,Cruzeiro,109412,0.0,Ian Luccas Baroni Boetto,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
535,6,Calebe,17,calebe,False,23,Calebe,6.87,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,2.86,,356,Fortaleza,109461,0.0,Calebe Gonçalves Ferreira da Silva,0.0,1.0,2.0,10.0,10.0,8.0,8.0,36.0,1.0,,3.0,,,,,,,,,,,
536,6,M. Leonardo,17,marcos-leonardo,True,23,Marcos Leonardo,12.09,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,6.96,,277,Santos,109497,3.7,Marcos Leonardo Santos Almeida,-0.01,2.0,2.0,3.0,26.0,9.0,24.0,43.0,,8.0,9.0,,,,,,,,,,,
537,6,Joaquim,17,joaquim,False,23,Joaquim,8.18,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,3.33,,277,Santos,109563,0.0,Joaquim Henrique Pereira Silva,0.0,,3.0,25.0,13.0,4.0,5.0,9.0,,,,,,,4.0,,1.0,1.0,,,,
538,6,Martinelli,16,martinelli,True,23,Martinelli,5.0,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,2.23,,266,Fluminense,109573,2.4,Matheus Martinelli Lima,-0.11,1.0,2.0,14.0,22.0,3.0,5.0,14.0,,1.0,1.0,,,,,,,,,,,
539,6,G. Novaes,3,gabriel-novaes,False,23,Gabriel Novaes,2.57,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,0.23,,290,Goiás,109639,0.0,Gabriel Novaes Fernandes,0.0,,,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,
540,6,Hugo,10,hugo,False,23,Hugo,8.16,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,7.81,,263,Botafogo,109668,0.0,Hugo Gonçalves Ferreira Neto,0.0,1.0,1.0,28.0,17.0,,2.0,8.0,,,,,,,8.0,,,,,,,
541,6,Segovinha,17,segovinha,True,23,Segovinha,4.55,4,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,2.16,,263,Botafogo,110055,1.2,Matías Emanuel Segovia Torales,-0.03,1.0,2.0,20.0,3.0,3.0,1.0,13.0,,,,,,,,,,,,,,
542,6,G. Pereira,0,gabriel-pereira,False,23,Gabriel Pereira,1.0,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,0.0,,293,Athlético-PR,110251,0.0,Gabriel Roberto Pereira,0.0,,,,,,,,,,,,,,,,,,,,,
543,7,A. Ferreira,23,abel-ferreira,True,23,Abel Ferreira,14.68,6,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,6.2,,275,Palmeiras,110506,7.35,Abel Fernando Moreira Ferreira,0.21,,,,,,,,,,,,,,,,,,12.0,,,
544,6,L. Besozzi,2,lucas-besozzi,False,23,Lucas Besozzi,4.77,5,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_SazpwqH.png,1.45,,284,Grêmio,110512,0.0,Lucas Agustín Besozzi,0.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
545,6,Caetano,0,caetano,False,23,Caetano,1.0,4,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,0.0,,280,Bragantino,110587,0.0,Gabriel Caetano Godoy de Andrade,0.0,,,,,,,,,,,,,,,,,,,,,
546,6,P. Mazoti,0,paulo-mazoti,False,23,Paulo Mazoti,1.0,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,0.0,,277,Santos,110602,0.0,Paulo Mazoti Azevedo,0.0,,,,,,,,,,,,,,,,,,,,,
547,6,Mateus,0,mateus,False,23,Mateus,1.0,1,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,0.0,,275,Palmeiras,110624,0.0,Mateus Oliveira Mendes,0.0,,,,,,,,,,,,,,,,,,,,,
548,6,L. Filipe,0,luiz-filipe,False,23,Luiz Filipe,2.0,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,0.0,,290,Goiás,110632,0.0,Luiz Filipe dos Reis Silva,0.0,,,,,,,,,,,,,,,,,,,,,
549,6,Machuca,6,machuca,True,23,Machuca,4.58,5,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,2.93,,356,Fortaleza,110667,1.2,Imanol Machuca,-0.2,,1.0,7.0,4.0,2.0,,2.0,,1.0,,,,,,,,,,,,
550,7,Esquivel,7,esquivel,True,23,Esquivel,4.75,2,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,4.25,,293,Athlético-PR,110668,8.6,Lucas Ángel Esquivel,1.06,,1.0,12.0,9.0,,2.0,5.0,,,,,,,3.0,,,,,,,
551,6,Mycael,0,mycael,False,23,Mycael,3.0,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,0.0,,293,Athlético-PR,110698,0.0,Mycael Pontes Moreira,0.0,,,,,,,,,,,,,,,,,,,,,
552,6,P. Rangel,1,pedro-rangel,False,23,Pedro Rangel,1.93,1,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,0.0,,266,Fluminense,110708,0.0,Pedro Felipe de Faria Rangel,0.0,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,
553,6,A. Hurtado,14,andres-hurtado,False,23,Andrés Hurtado,4.87,2,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,3.5,,280,Bragantino,110715,0.0,José Andrés Hurtado Cheme,0.0,,3.0,18.0,11.0,,3.0,3.0,,,2.0,,,,6.0,,,,,,,
