,atletas.atleta_id,atletas.apelido,atletas.minimo_para_valorizar,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.rodada_id,atletas.posicao_id,atletas.clube_id,atletas.preco_num,atletas.nome,atletas.variacao_num,atletas.media_num,atletas.foto,FF,G,CA,DS,FC,FD,FS,I,SG,DE,DP,GS,PC,CV,FT,A,PS,V,PP
568,111763,JP Galvão,,6,J. Galvão,0,jp-galvao,0.0,Botafogo,2,4,263,1.0,João Pedro Galvão de Carvalho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,,,,,,,,,,,,,,,,,,,
569,111766,Rodrigo,,7,Rodrigo,2,rodrigo,0.6,Vasco,2,4,267,5.35,Rodrigo Alves de Holanda Santos,-0.65,2.45,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,,,1.0,5.0,2.0,,1.0,,,,,,,,,,,,
570,111769,Marlon Gomes,,6,M. Gomes,2,marlon-gomes,2.9,Vasco,2,4,267,4.68,Marlon Gomes Claudino,-0.09,2.15,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,,,,3.0,1.0,,2.0,,,,,,,,,,,,
571,111771,Arthur Sales,,6,A. Sales,2,arthur-sales,0.0,Bahia,2,5,265,1.83,Arthur de Oliveira Sales,-0.62,0.4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,1.0,,,,,,,,,,,,,,,,,,
572,111819,Thomas Luciano,,6,T. Luciano,1,thomas-luciano,0.0,Grêmio,2,2,284,5.16,Thomas Luciano Trindade Mathias,0.0,7.0,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_bUxLkDf.png,,,,2.0,3.0,,1.0,,1.0,,,,,,,,,,
573,111829,Kayky,,6,Kayky,2,kayky,0.8,Bahia,2,5,265,2.88,Kayky da Silva Chagas,-0.99,0.4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,1.0,,,,,,,,,,,,,,,,,,
574,111839,Felipe Andrade,,6,F. Andrade,0,felipe-andrade,0.0,Fluminense,2,3,266,1.0,Felipe de Andrade Vieira,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/03/15/10a39e521ac9d7e127d7b8a8a2259992_FORMATO.png,,,,,,,,,,,,,,,,,,,
575,111879,Mateusinho,,7,Mateusinho,2,mateusinho,13.7,Cuiabá,2,2,1371,5.74,Matheus da Silva Duarte,4.97,6.45,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,,1.0,1.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,
576,111949,Quagliata,,6,Quagliata,1,quagliata,0.0,Cuiabá,2,5,1371,3.87,Nicolás Quagliata Platero,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_kkqhEEK.png,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
577,111996,Julián Palacios,,7,J. Palacios,1,julian-palacios,5.4,Goiás,2,4,290,4.79,Julián Eduardo Palacios,0.79,5.4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,1.0,,1.0,,3.0,,3.0,,,,,,,,,1.0,,,
578,112136,Lucas Beraldo,,7,L. Beraldo,1,lucas-beraldo,6.2,São Paulo,2,3,276,5.11,Lucas Lopes Beraldo,1.11,6.2,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,,,,1.0,,,,,1.0,,,,,,,,,,
579,112140,Bitello,,7,Bitello,2,bitello,3.4,Grêmio,2,4,284,11.43,João Paulo de Souza Mares,-0.44,5.9,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,1.0,,,6.0,2.0,2.0,4.0,,,,,,,,,,,,
580,112141,Paulo Victor,,6,P. Victor,1,paulo-victor,0.0,Vasco,2,2,267,2.39,Paulo Victor de Almeida Barbosa,0.0,-0.3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,,,,,1.0,,,,,,,,,,,,,,
581,112367,Thalisson Gabriel,,6,T. Gabriel,0,thalisson-gabriel,0.0,Coritiba,2,3,294,1.0,Thalisson Gabriel Pereira Moreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,,,,,,,,,,,,,,,,,,,
582,112370,Emerson Negueba,,7,E. Negueba,2,emerson-negueba,2.3,Cuiabá,2,5,1371,4.67,Emerson Ramon Bezerra Oliveira,0.67,3.25,https://s.sde.globo.com/media/person_role/2023/03/30/photo_220x220_wzDDWM2.png,3.0,,,1.0,1.0,1.0,4.0,,,,,,,,,,,,
583,112616,Gabriel Grando,,7,G. Grando,1,gabriel-grando,4.0,Grêmio,2,1,284,4.24,Gabriel Hamester Grando,0.24,4.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,,,,,,,,,,5.0,,1.0,,,,,,,
584,112709,Kaiki,,6,Kaiki,0,kaiki,0.0,Cruzeiro,2,2,283,3.0,Kaiki Bruno da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,,,,,,,,,,,,,,,,,,,
585,112886,Lucas Barbosa,,6,L. Barbosa,1,lucas-barbosa,0.0,Santos,2,4,277,6.26,Lucas Henrique Barbosa,0.0,5.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,,,,4.0,1.0,1.0,,,,,,,,,,,,,
586,112913,Capasso,,6,Capasso,1,capasso,0.0,Vasco,2,3,267,3.31,Manuel Vicente Capasso,-1.69,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,,,,,,,,,,,,,,,,,,,
587,112984,Werton,,6,Werton,0,werton,0.0,Flamengo,2,5,262,2.0,Werton de Almeida Rêgo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,,,,,,,,,,,,,,,,,,,
588,113103,Flaco López,,2,F. López,2,flaco-lopez,1.4,Palmeiras,2,5,275,9.4,José Manuel Alberto López,-0.08,5.55,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,1.0,1.0,1.0,2.0,5.0,2.0,,,,,,,,,,,,,
589,113154,Kauan,,6,Kauan,0,kauan,0.0,Atlético-MG,2,2,282,1.0,Kauan Silva Sales,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,,,,,,,,,,,,,,,,,,,
590,113157,Nathan Mendes,,6,N. Mendes,0,nathan-mendes,0.0,São Paulo,2,2,276,4.0,Nathan Gabriel de Souza Mendes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,,,,,,,,,,,,,,,,,,,
591,113159,Michel,,6,Michel,0,michel,0.0,Palmeiras,2,3,275,2.0,Michel Augusto Modesto Rafael dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,,,,,,,,,,,,,,,,,,
592,113203,Lomónaco,,5,Lomónaco,0,lomonaco,0.0,Bragantino,2,3,280,3.0,Kevin Joel Lomónaco,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,,,,,,,,,,,,,,,,,,,
593,113359,Pablo Maia,,7,P. Maia,2,pablo-maia,1.3,São Paulo,2,4,276,3.48,Pablo Gonçalves Maia Fortunato,-0.52,1.25,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,
594,113384,Diogo Batista,,6,D. Batista,0,diogo-batista,0.0,Coritiba,2,2,294,1.0,Diogo Batista de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,,,,,,,,,,,,,,,,,,,
595,113558,Bruninho,,6,Bruninho,1,bruninho,0.0,Bragantino,2,4,280,12.19,Bruno Gonçalves de Jesus,0.0,12.9,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,
596,113663,Kevin,,6,Kevin,0,kevin,0.0,Palmeiras,2,5,275,1.0,Kevin Santos Lopes de Macedo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,,,,,,,,,,,,,,,,,,,
597,113667,Ryan Luka,,6,R. Luka,0,ryan-luka,0.0,Flamengo,2,5,262,1.0,Ryan Luka Cordeiro de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,,,,,,,,,,,,,,,,,,,
598,113687,Du Queiroz,,7,D. Queiroz,2,du-queiroz,0.3,Corinthians,2,4,264,2.47,Eduardo Santos Queiroz,-1.21,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,,,,1.0,4.0,,,,,,,,,,,,,,
599,114174,André Luiz,,6,A. Luiz,0,andre-luiz,0.0,Flamengo,2,5,262,2.0,André Luiz Inácio da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,,,,,,,,,,,,,,,,,,,
600,114374,Lucas Pires,,7,L. Pires,1,lucas-pires,7.7,Santos,2,2,277,7.03,Lucas Pires Silva,1.03,7.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,,,,1.0,,,3.0,,1.0,,,,,,,,,,
601,114790,Cleiton,,6,Cleiton,0,cleiton,0.0,Flamengo,2,3,262,3.0,Cleiton Santana dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,,,,,,,,,,,,,,,,,,,
602,114802,Vitor Roque,,7,V. Roque,2,vitor-roque,1.0,Athlético-PR,2,5,293,5.62,Vitor Hugo Roque Ferreira,-1.48,1.5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,2.0,,,,2.0,,4.0,,,,,,,,,,,,
603,114888,Luciano,,6,Luciano,0,luciano,0.0,Bragantino,2,4,280,2.0,Luciano Silva Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,,,,,,,,,,,,,,,,,,,
604,114893,Peruchi,,6,Peruchi,0,peruchi,0.0,Cuiabá,2,1,1371,1.0,Vinicius Pasquini Peruchi,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,,,,,,,,,,,,,,,,,,,
605,115025,Miguelito,,2,Miguelito,2,miguelito,2.0,Santos,2,4,277,1.57,Miguel Àngel Terceros,0.6,1.25,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,1.0,,,1.0,,,1.0,,,,,,,,,,,,
606,115061,Thauan Lara,,6,T. Lara,0,thauan-lara,0.0,Internacional,2,2,285,2.0,Thauan Lara dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,,,,,,,,,,,,,,,,,,,
607,115100,Matheus França,,6,M. França,2,matheus-franca,4.8,Flamengo,2,4,262,7.57,Matheus França de Oliveira,1.05,4.95,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,3.0,,,2.0,3.0,,,,,,,,,,2.0,,,,
608,115227,Caio,,6,Caio,0,caio,0.0,São Paulo,2,5,276,3.0,Caio Matheus da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,,,,,,,,,,,,,,,,,,,
609,115239,Wesley,,7,Wesley,2,wesley,3.9,Flamengo,2,2,262,6.91,Wesley Vinícius França Lima,1.17,4.9,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,,,,3.0,4.0,,5.0,1.0,1.0,,,,,,,,,,
610,115246,Naves,,6,Naves,0,naves,0.0,Palmeiras,2,3,275,1.0,Kaiky Marques Naves,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,,,,,,,,,,,,,,,,,,,
611,115248,Jhon Jhon,,6,J. Jhon,1,jhon-jhon,0.0,Palmeiras,2,4,275,0.66,Jhonatan dos Santos Rosa,0.01,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,,,1.0,,,,,,,,,,,,,,,,
612,115404,Rwan,,6,Rwan,0,rwan,0.0,Vasco,2,5,267,3.0,Rwan Philipe Rodrigues de Souza Cruz,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,,,,,,,,,,,,,,,,,,,
613,115502,Ceballos,,6,Ceballos,0,ceballos,0.0,Fortaleza,2,3,356,4.0,Brayan Andrés Ceballos Jiménez,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,,,,,,,,,,,,,,,,,,,
614,115537,Marcos Victor,,5,M. Victor,0,marcos-victor,0.0,Bahia,2,3,265,4.0,Marcos Victor Ferreira da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,,,,,,,,,,,,,,,,,,,
615,115562,Arthur,,6,Arthur,0,arthur,0.0,América-MG,2,2,327,4.0,Arthur Augusto de Matos Soares,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,,,,,,,,,,,,,,,,,,,
616,115563,Rodriguinho,,6,Rodriguinho,0,rodriguinho,0.0,América-MG,2,4,327,3.0,Rodrigo Henrique Santos de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,,,,,,,,,,,,,,,,,,,
617,115671,Mila,,6,Mila,0,mila,0.0,Grêmio,2,4,284,1.0,Lucas Eduardo Müller - Milla,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/16/photo_FORMATO_V7Y6yPi.png,,,,,,,,,,,,,,,,,,,
618,115674,Gabriel Delfim,,6,G. Delfim,0,gabriel-delfim,0.0,Atlético-MG,2,1,282,2.0,Gabriel Delfim Ferreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,,,,,,,,,,,,,,,,,,,
619,115733,Zé Vitor,,6,Z. Vitor,0,ze-vitor,0.0,Vasco,2,3,267,2.0,José Vitor Geminiano Cavalieri,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,,,,,,,,,,,,,,,,,,,
620,115734,Pimentel,,6,Pimentel,0,pimentel,0.0,Vasco,2,3,267,2.0,Eric Lima Pimentel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,,,,,,,,,,,,,,,,,,,
621,115870,Jonathan,,6,Jonathan,0,jonathan,0.0,Bragantino,2,2,280,1.0,Jonathan da Cruz Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,,,,,,,,,,,,,,,,,,,
622,115915,Lelê,,6,Lelê,2,lele,-0.3,Fluminense,2,5,266,12.26,Leanderson da Silva Genésio,-0.77,6.95,https://s.sde.globo.com/media/person_role/2023/03/30/photo_220x220_ZEcsRGT.png,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,
623,115959,Endrick,,7,Endrick,2,endrick,0.7,Palmeiras,2,5,275,8.03,Endrick Felipe Moreira de Sousa,-0.68,4.1,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,1.0,1.0,,,7.0,,3.0,,,,,,,,,,,,
624,115986,Denilson,,7,Denilson,1,denilson,0.9,Cuiabá,2,4,1371,2.34,Denilson Alves Borges,-0.66,0.9,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
625,115998,Adyson,,6,Adyson,2,adyson,2.4,América-MG,2,5,327,2.43,Adyson do Nascimento Soares,0.56,1.65,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,,,,3.0,1.0,,,,,,,,,,,,,,
626,116012,Matheus Gonçalves,,6,M. Gonçalves,0,matheus-goncalves,0.0,Flamengo,2,4,262,4.0,Matheus Gonçalves Martins,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_ugK8C1s.png,,,,,,,,,,,,,,,,,,,
627,116013,Igor Jesus,,6,I. Jesus,1,igor-jesus,0.0,Flamengo,2,4,262,2.52,Igor Jesus Lima,0.0,1.9,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,,,,1.0,1.0,,2.0,,,,,,,,,,,,
628,116034,Victor Hugo,,6,V. Hugo,1,victor-hugo,0.0,Flamengo,2,4,262,6.77,Victor Hugo Gomes Silva,0.0,5.5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,,,,,,,1.0,,,,,,,,,1.0,,,
629,116046,Vitor Graziani,,6,V. Graziani,0,vitor-graziani,0.0,Atlético-MG,2,4,282,1.0,Vitor Hugo Santos Graziani,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,,,,,,,,,,,,,,,,,,,
630,116048,Raí,,6,Raí,0,rai,0.0,Botafogo,2,4,263,3.0,Raí da Silva Pessanha,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,,,,,,,,,,,,,,,,,,,
631,116137,João Moreira,,5,J. Moreira,0,joao-moreira,0.0,São Paulo,2,2,276,3.0,João Moreira Sanmartin Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,,,,,,,,,,,,,,,,,,,
632,116282,Gabriel Silva,,6,G. Silva,0,gabriel-silva,0.0,Coritiba,2,4,294,1.0,Gabriel Silva Azevedo Figueiredo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,,,,,,,,,,,,,,,,,,,
633,116432,Daniel Junior,,6,D. Junior,0,daniel-junior,0.0,Cruzeiro,2,4,283,4.0,Daniel de Melo Araújo Junior,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,,,,,,,,,,,,,,,,,,,
634,116447,Hércules,,7,Hércules,2,hercules,1.4,Fortaleza,2,4,356,4.29,Hércules Pereira do Nascimento,-0.68,1.55,https://s.sde.globo.com/media/person_role/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
635,116450,André,,6,André,0,andre,0.0,Bahia,2,2,265,3.0,André Dhominique Queiroz Santiago Da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,,,,,,,,,,,,,,,,,,,
636,116461,Jamerson,,7,Jamerson,2,jamerson,2.3,Coritiba,2,2,294,6.35,Jamerson Santos de Jesus,0.54,4.15,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,,,,6.0,,1.0,,1.0,,,,,,,,,,,
637,116672,Daniel Ruiz,,6,D. Ruiz,2,daniel-ruiz,5.8,Santos,2,4,277,4.78,Daniel Felipe Ruiz Rivera,1.23,3.15,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XXpQoGP.png,,,,4.0,,,3.0,,,,,,,,,,,,
638,116690,Everton,,6,Everton,0,everton,0.0,Bahia,2,5,265,2.0,Everton Macedo Moraes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_yPTcOhb.png,,,,,,,,,,,,,,,,,,,
639,116825,Jhonny,,6,Jhonny,0,jhonny,0.0,Bragantino,2,2,280,1.0,Jhonny Cardinoti Pedro,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,,,,,,,,,,,,,,,,,,,
640,116835,Reginaldo,,6,Reginaldo,0,reginaldo,0.0,Goiás,2,5,290,1.0,Reginaldo dos Santos Moreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,,,,,,,,,,,,,,,,,,,
641,116994,Popó,,6,Popó,0,popo,0.0,Bragantino,2,5,280,3.0,Werik Silva Pinto,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_DFCaYPL.png,,,,,,,,,,,,,,,,,,,
642,117314,Thiago Borbas,,6,T. Borbas,1,thiago-borbas,5.8,Bragantino,2,5,280,4.95,Thiago Nicolás Borbas Silva,0.95,5.8,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,,1.0,1.0,,4.0,,,,,,,,,,,,,,
643,117579,Galoppo,,5,Galoppo,0,galoppo,0.0,São Paulo,2,4,276,5.0,Giuliano Galoppo,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,,,,,,,,,,,,,,,,,,,
644,117711,Pedro Caixinha,,7,P. Caixinha,2,pedro-caixinha,2.64,Bragantino,2,6,280,8.21,Pedro Miguel Faria Caixinha,0.05,4.64,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,,,,,,,,,,,,,,,,,,1.0,
645,117849,Giovane,,6,Giovane,0,giovane,0.0,Corinthians,2,5,264,3.0,Giovane Santana do Nascimento,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,,,,,,,,,,,,,,,,,,,
646,117870,Estevão,,6,Estevão,0,estevao,0.0,Internacional,2,4,285,3.0,Estevão Barreto de Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,,,,,,,,,,,,,,,,,,,
647,118175,Nathan Camargo,,6,N. Camargo,0,nathan-camargo,0.0,Bragantino,2,4,280,2.0,Nathan Camargo dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,,,,,,,,,,,,,,,,,,,
648,118238,Ronald,,6,Ronald,0,ronald,0.0,Grêmio,2,4,284,1.0,Ronald Cardoso Falkoski,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_jDGvDF5.png,,,,,,,,,,,,,,,,,,,
649,118304,Pedrinho,,6,Pedrinho,0,pedrinho,0.0,Goiás,2,5,290,2.0,Pedro Junqueira de Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,,,,,,,,,,,,,,,,,,,
650,118501,Zé Welinton,,6,Z. Welinton,0,ze-welinton,0.0,Flamengo,2,2,262,1.0,José Welinton Campos Menezes,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,,,,,,,,,,,,,,,,,,,
651,118708,Eguinaldo,,6,Eguinaldo,0,eguinaldo,0.0,Vasco,2,5,267,4.0,Eguinaldo de Sousa Lemos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_tsGYQ1l.png,,,,,,,,,,,,,,,,,,,
652,118747,Ed Carlos,,6,E. Carlos,0,ed-carlos,0.0,Santos,2,4,277,3.0,Ed Carlos de Arruda Amorim,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,,,,,,,,,,,,,,,,,,,
653,118752,Mateus Carvalho,,6,M. Carvalho,0,mateus-carvalho,0.0,Vasco,2,4,267,3.0,Mateus Carvalho dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,,,,,,,,,,,,,,,,,,,
654,118770,Patrick Verhon,,6,P. Verhon,0,patrick-verhon,0.0,Bahia,2,4,265,2.0,Patrick Verhon Pertel Pereira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,,,,,,,,,,,,,,,,,,,
655,118774,Alexsander,,7,Alexsander,2,alexsander,10.5,Fluminense,2,2,266,10.1,Alexsander Christian Gomes da Costa,3.33,8.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_g4r49f2.png,1.0,,,,1.0,,1.0,,2.0,,,,,,,1.0,,,
656,118844,Kaio César,,7,K. César,2,kaio-cesar,3.1,Coritiba,2,5,294,3.55,Kaio César Andrade Lima,0.65,2.3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,,,,2.0,3.0,1.0,4.0,1.0,,,,,,,,,,,
657,120684,Vinícius Boff,,6,V. Boff,0,vinicius-boff,0.0,Cuiabá,2,4,1371,2.0,Vinícius Gonçalves Boff,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_nfy08Tk.png,,,,,,,,,,,,,,,,,,,
658,121184,Erick Marcus,,6,E. Marcus,0,erick-marcus,0.0,Vasco,2,5,267,3.0,Erick Marcus dos Santos Oliveira do Carmo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,,,,,,,,,,,,,,,,,,,
659,121237,Kauan,,6,Kauan,0,kauan,0.0,Goiás,2,4,290,2.0,Kauan Rodrigues da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KIb8NpZ.png,,,,,,,,,,,,,,,,,,,
660,121242,Alan,,6,Alan,0,alan,0.0,Goiás,2,4,290,1.0,Alan Matheus Stence,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,,,,,,,,,,,,,,,,,,,
661,121263,Gabryel Freitas,,6,G. Freitas,0,gabryel-freitas,0.0,Cuiabá,2,5,1371,2.0,Gabryel Vinícius Araújo Freitas,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,,,,,,,,,,,,,,,,,,,
662,121593,Ivo Vieira,,7,I. Vieira,2,ivo-vieira,3.45,Cuiabá,2,6,1371,5.57,Ivo Ricardo Abreu Vieira,0.91,3.84,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_KID8EWh.png,,,,,,,,,,,,,,,,,,,
663,121766,Paulinho,,6,Paulinho,0,paulinho,0.0,Vasco,2,2,267,1.0,Paulo Ricardo de Souza Babilônia,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,,,,,,,,,,,,,,,,,,,
664,121779,Vitão,,6,Vitão,0,vitao,0.0,Cuiabá,2,3,1371,2.0,Victor Matheus dos Santos Gonçalves,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,,,,,,,,,,,,,,,,,,,
