,atletas.status_id,atletas.foto,atletas.preco_num,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.media_num,atletas.clube.id.full.name,atletas.clube_id,atletas.slug,atletas.nome,atletas.rodada_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.minimo_para_valorizar,CA,DE,FS,GS,PC,SG,V,A,CV,DS,FC,FD,FF,I,PS,FT,G,PP,DP,GC
519,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,1.0,109246,0.0,5,0.0,Bragantino,280,kawe,Kawê Ferreira Godoy Viana,17,0.0,Kawê,Kawê,0,1.12,,,,,,,,,,,,,,,,,,,,
520,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,2.0,109347,0.0,1,0.0,Fortaleza,356,kennedy,Antonio Kennedy Sousa de Almeida,17,0.0,Kennedy,Kennedy,0,2.54,,,,,,,,,,,,,,,,,,,,
521,6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,7.82,109389,-1.18,3,7.5,Bahia,265,raul-gustavo,Raul Gustavo Pereira Bicalho,17,7.5,R. Gustavo,Raul Gustavo,1,5.49,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,
522,6,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,2.65,109404,0.0,5,0.73,Athlético-PR,293,thiago-andrade,Thiago Eduardo de Andrade,17,0.0,T. Andrade,Thiago Andrade,8,-2.09,1.0,,3.0,,,,,,,2.0,2.0,1.0,3.0,,,,,,,
523,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,3.09,109412,0.0,4,1.2,Cruzeiro,283,ian-luccas,Ian Luccas Baroni Boetto,17,0.0,I. Luccas,Ian Luccas,1,3.9,,,,,,,,,,1.0,,,,,,,,,,
524,6,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,6.87,109461,0.8,4,2.86,Fortaleza,356,calebe,Calebe Gonçalves Ferreira da Silva,17,4.8,Calebe,Calebe,17,3.42,2.0,,36.0,,,,,1.0,,10.0,10.0,8.0,8.0,3.0,,1.0,,,,
525,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,11.66,109497,-1.68,5,7.18,Santos,277,marcos-leonardo,Marcos Leonardo Santos Almeida,17,4.2,M. Leonardo,Marcos Leonardo,12,2.87,1.0,,27.0,,,,,2.0,,2.0,23.0,8.0,14.0,6.0,,,6.0,,,
526,7,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,8.04,109563,0.11,3,3.34,Santos,277,joaquim,Joaquim Henrique Pereira Silva,17,2.4,Joaquim,Joaquim,14,1.7,2.0,,7.0,,1.0,4.0,,,,18.0,11.0,3.0,4.0,,1.0,,,,,
527,7,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,4.84,109573,0.26,4,2.42,Fluminense,266,martinelli,Matheus Martinelli Lima,17,2.0,Martinelli,Martinelli,10,1.43,1.0,,13.0,,,,,,,10.0,16.0,1.0,3.0,1.0,,,1.0,,,
528,6,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,2.57,109639,0.0,5,0.23,Goiás,290,gabriel-novaes,Gabriel Novaes Fernandes,17,0.0,G. Novaes,Gabriel Novaes,3,0.62,,,1.0,,,,,,,,3.0,1.0,,1.0,,,,,,
529,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,6.4,109668,0.0,2,7.51,Botafogo,263,hugo,Hugo Gonçalves Ferreira Neto,17,0.0,Hugo,Hugo,7,3.89,1.0,,6.0,,,6.0,,,,19.0,10.0,,1.0,,,,,,,
530,6,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,4.34,110055,-0.32,4,2.21,Botafogo,263,matias-segovia,Matías Emanuel Segovia Torales,17,0.5,M. Segovia,Matías Segovia,12,0.35,2.0,,10.0,,,,,1.0,,15.0,2.0,1.0,,,,,,,,
531,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,1.0,110251,0.0,1,0.0,Athlético-PR,293,gabriel-pereira,Gabriel Roberto Pereira,17,0.0,G. Pereira,Gabriel Pereira,0,1.12,,,,,,,,,,,,,,,,,,,,
532,7,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,14.32,110506,0.5,6,5.98,Palmeiras,275,abel-ferreira,Abel Fernando Moreira Ferreira,17,9.37,A. Ferreira,Abel Ferreira,17,6.62,,,,,,,8.0,,,,,,,,,,,,,
533,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,1.0,110602,0.0,1,0.0,Santos,277,paulo-mazoti,Paulo Mazoti Azevedo,17,0.0,P. Mazoti,Paulo Mazoti,0,1.12,,,,,,,,,,,,,,,,,,,,
534,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,1.62,110605,0.0,4,-0.13,Santos,277,vinicius-balieiro,Vinícius Balieiro Lourenço de Carvalho,17,0.0,V. Balieiro,Vinícius Balieiro,3,-0.19,,,1.0,,,,,,,,3.0,,,,,,,,,
535,6,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,2.0,110632,0.0,5,0.0,Goiás,290,luiz-filipe,Luiz Filipe dos Reis Silva,17,0.0,L. Filipe,Luiz Filipe,0,2.54,,,,,,,,,,,,,,,,,,,,
536,6,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_LRFN6ZA.png,2.88,110667,-1.12,5,0.0,Fortaleza,356,machuca,Imanol Machuca,17,0.0,Machuca,Machuca,1,0.04,,,,,,,,,,,,,,,,,,,,
537,7,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,3.16,110668,-0.78,2,3.8,Athlético-PR,293,esquivel,Lucas Ángel Esquivel,17,0.0,Esquivel,Esquivel,4,-0.04,1.0,,3.0,,,2.0,,,,5.0,7.0,,1.0,,,,,,,
538,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,3.0,110698,0.0,1,0.0,Athlético-PR,293,mycael,Mycael Pontes Moreira,17,0.0,Mycael,Mycael,0,3.96,,,,,,,,,,,,,,,,,,,,
539,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,1.96,110708,0.0,1,-1.0,Fluminense,266,pedro-rangel,Pedro Felipe de Faria Rangel,17,0.0,P. Rangel,Pedro Rangel,0,3.96,1.0,,,,,,,,,,,,,,,,,,,
540,7,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,6.06,110715,0.61,2,4.15,Bragantino,280,andres-hurtado,José Andrés Hurtado Cheme,17,7.1,A. Hurtado,Andrés Hurtado,11,5.09,1.0,,3.0,,,5.0,,,,17.0,8.0,,3.0,2.0,,,,,,
541,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,11.53,110727,0.0,2,6.07,Atlético-MG,282,rubens,Rubens Antônio Dias,17,0.0,Rubens,Rubens,12,2.9,2.0,,8.0,,,4.0,,,,43.0,21.0,3.0,3.0,3.0,,,,,,
542,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,9.0,110759,0.0,5,2.4,Fluminense,266,john-kennedy,John Kennedy Batista de Souza,17,0.0,J. Kennedy,John Kennedy,13,1.54,5.0,,6.0,,,,,,,5.0,12.0,6.0,5.0,2.0,1.0,1.0,2.0,,,
543,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,8.44,110760,0.0,5,6.4,Bahia,265,biel,Gabriel Teixeira Aragão,17,0.0,Biel,Biel,7,5.55,2.0,,20.0,,,,,,,7.0,10.0,5.0,8.0,,,1.0,2.0,,,
544,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,2.0,110775,0.0,1,0.0,Coritiba,294,marcao,Marco Antônio Amorim de Oliveira Montes,17,0.0,Marcão,Marcão,0,2.54,,,,,,,,,,,,,,,,,,,,
545,7,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,4.82,110776,1.22,4,2.6,Vasco,267,orellano,Luca Nicolás Orellano,17,10.0,Orellano,Orellano,12,7.25,2.0,,19.0,,,,,1.0,,11.0,7.0,3.0,5.0,,,,,,,
546,7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,9.74,110818,0.39,6,4.65,Bahia,265,renato-paiva,Renato Manuel Alves Paiva,17,7.46,R. Paiva,Renato Paiva,17,5.27,,,,,,,3.0,,,,,,,,,,,,,
547,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,3.51,110909,0.0,2,3.42,Bragantino,280,guilherme-lopes,Guilherme Lopes de Almeida,17,0.0,G. Lopes,Guilherme Lopes,6,5.83,,,,,,3.0,,,,3.0,3.0,1.0,2.0,,,,,,,
548,6,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,1.37,110928,0.0,5,0.15,Goiás,290,lucao,Lucas Emmanuel Araujo Macedo,17,0.0,Lucão,Lucão,2,1.25,,,,,,,,,,1.0,3.0,,,,,,,,,
549,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,2.0,110947,0.0,4,0.0,Fluminense,266,gustavo-apis,Gustavo Apis Pascoal de Farias,17,0.0,G. Apis,Gustavo Apis,0,2.54,,,,,,,,,,,,,,,,,,,,
550,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,4.08,110962,0.0,4,2.25,Botafogo,263,kayque,Kayque Luiz Pereira,17,0.0,Kayque,Kayque,2,3.69,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,
551,6,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_1kibn8r.png,3.0,111017,-1.15,4,0.3,Fluminense,266,leo-fernandez,Leonardo Cecilio Fernández López,17,-2.4,L. Fernández,Leo Fernández,3,-1.75,1.0,,1.0,,,,,,,3.0,2.0,2.0,,,,,,1.0,,
552,6,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,2.0,111172,0.0,1,0.0,América-MG,327,robson,Robson Luiz dos Santos Nascimento,17,0.0,Robson,Robson,0,2.54,,,,,,,,,,,,,,,,,,,,
553,2,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,3.24,111309,-0.49,3,3.4,Grêmio,284,gustavo-martins,Gustavo Martins de Souza Santos,17,4.5,G. Martins,Gustavo Martins,8,3.24,2.0,,3.0,,,1.0,,,,12.0,9.0,2.0,1.0,2.0,,,1.0,,,
554,7,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,4.26,111333,-0.2,5,2.68,Bragantino,280,sorriso,Marcos Vinicios Moura,17,2.4,Sorriso,Sorriso,12,1.71,1.0,,10.0,,,,,,,7.0,6.0,8.0,5.0,,,,1.0,,,
555,6,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,1.21,111408,0.0,5,0.24,Corinthians,264,felipe-augusto,Felipe Augusto da Silva,17,0.0,F. Augusto,Felipe Augusto,5,1.16,,,1.0,,,,,,,1.0,4.0,,1.0,1.0,,,,,,
556,6,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_R4i4HBA.png,4.46,111428,0.46,2,4.7,Bahia,265,camilo-candido,Camilo Damián Cándido Aquino,17,4.7,C. Cándido,Camilo Cándido,1,3.46,,,,,,1.0,,,,,1.0,,,,,,,,,
557,7,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,7.5,111578,0.22,6,5.46,Cuiabá,1371,antonio-oliveira,António José Cardoso de Oliveira,17,6.72,A. Oliveira,António Oliveira,12,4.7,,,,,,,6.0,,,,,,,,,,,,,
558,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,1.0,111633,0.0,5,0.0,Cruzeiro,283,juan-christian,Juan Christian Pereira Coelho,17,0.0,J. Christian,Juan Christian,0,1.12,,,,,,,,,,,,,,,,,,,,
559,6,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,1.32,111644,0.0,3,0.0,Coritiba,294,gustavo-vilar,Gustavo Vilar dos Santos,17,0.0,G. Vilar,Gustavo Vilar,1,1.57,,,,,,,,,,,,,,,,,,,,
560,6,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,2.16,111652,0.18,5,1.58,América-MG,327,rodrigo-varanda,Rodrigo Santos Varanda,17,2.6,R. Varanda,Rodrigo Varanda,6,1.9,,,2.0,,,,,,,2.0,4.0,5.0,2.0,3.0,,,,,,
561,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,5.48,111682,-0.06,4,3.28,Corinthians,264,adson,Adson Ferreira Soares,17,4.3,Adson,Adson,13,3.07,,,14.0,,,,,,,25.0,8.0,3.0,6.0,3.0,,,,,,
562,6,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,1.0,111689,0.0,1,0.0,Fortaleza,356,bruno-guimaraes,Bruno Guimarães de Souza,17,0.0,B. Guimarães,Bruno Guimarães,0,1.12,,,,,,,,,,,,,,,,,,,,
563,7,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,6.94,111690,0.34,1,5.92,Flamengo,262,matheus-cunha,Matheus Cunha Queiroz,17,4.0,M. Cunha,Matheus Cunha,13,2.78,1.0,62.0,2.0,12.0,,4.0,,,,,,,,,,,,,1.0,
564,6,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,2.0,111694,0.0,5,0.0,Flamengo,262,mateusao,Mateus Dias Lima,17,0.0,Mateusão,Mateusão,0,2.54,,,,,,,,,,,,,,,,,,,,
565,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,2.0,111713,0.0,3,0.0,Botafogo,263,lucas-mezenga,Lucas de Souza Mombra Rosa,17,0.0,L. Mezenga,Lucas Mezenga,0,2.54,,,,,,,,,,,,,,,,,,,,
566,6,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,2.91,111760,0.0,4,1.2,Palmeiras,275,fabinho,Fábio Silva de Freitas,17,0.0,Fabinho,Fabinho,9,-2.13,,,5.0,,,,,,,7.0,3.0,,1.0,,,,,,,
567,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,1.0,111761,0.0,1,0.0,Vasco,267,cadu,Carlos Eduardo Piekny Neves,17,0.0,Cadu,Cadu,0,1.12,,,,,,,,,,,,,,,,,,,,
568,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,1.0,111763,0.0,4,0.0,Botafogo,263,jp-galvao,João Pedro Galvão de Carvalho,17,0.0,J. Galvão,JP Galvão,0,1.12,,,,,,,,,,,,,,,,,,,,
569,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,4.44,111769,0.0,4,2.83,Vasco,267,marlon-gomes,Marlon Gomes Claudino,17,0.0,M. Gomes,Marlon Gomes,10,1.75,,,15.0,,,,,,,18.0,15.0,,1.0,1.0,,1.0,,,,
570,6,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,2.99,111771,0.0,5,2.2,Bahia,265,arthur-sales,Arthur de Oliveira Sales,17,0.0,A. Sales,Arthur Sales,9,2.0,,,8.0,,,,,,,4.0,3.0,2.0,2.0,1.0,,,1.0,,,
571,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,5.46,111819,0.0,2,3.5,Grêmio,284,thomas-luciano,Thomas Luciano Trindade Mathias,17,0.0,T. Luciano,Thomas Luciano,6,-3.28,,,6.0,,,2.0,,,,7.0,9.0,,3.0,1.0,,,,,,
572,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,3.55,111829,0.0,5,3.53,Bahia,265,kayky,Kayky da Silva Chagas,17,0.0,Kayky,Kayky,10,-0.47,2.0,,3.0,,,,,1.0,,9.0,9.0,1.0,7.0,1.0,,,2.0,,,
573,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,1.6,111839,0.0,3,1.45,Fluminense,266,felipe-andrade,Felipe de Andrade Vieira,17,0.0,F. Andrade,Felipe Andrade,4,2.93,,,,,,1.0,,,,,,,1.0,,,,,,,
574,6,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,1.04,111841,0.0,4,1.2,Fluminense,266,arthur,Arthur Wenderrosky Sanches,17,0.0,Arthur,Arthur,1,0.99,,,,,,,,,,1.0,,,,,,,,,,
575,6,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,3.43,111891,0.19,4,2.7,Corinthians,264,guilherme-biro,Guilherme Sucigan Mafra Cunha,17,1.7,G. Biro,Guilherme Biro,7,1.22,1.0,,13.0,,,,,,,7.0,7.0,2.0,6.0,1.0,,,,,,
576,6,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,7.0,111945,0.0,4,0.0,Botafogo,263,diego-hernandez,Diego Manuel Hernández González,17,0.0,D. Hernández,Diego Hernández,0,9.64,,,,,,,,,,,,,,,,,,,,
577,6,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,2.5,111949,0.0,5,0.74,Cuiabá,1371,quagliata,Nicolás Quagliata Platero,17,0.0,Quagliata,Quagliata,9,-1.86,,,3.0,,,,,,,4.0,4.0,,2.0,1.0,,,,,,
578,7,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,7.32,112136,0.53,3,4.49,São Paulo,276,lucas-beraldo,Lucas Lopes Beraldo,17,7.9,L. Beraldo,Lucas Beraldo,11,5.67,1.0,,8.0,,,3.0,,,,17.0,6.0,2.0,3.0,,,,1.0,,,
579,7,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,11.86,112140,-0.25,4,5.47,Grêmio,284,bitello,João Paulo de Souza Mares,17,1.2,Bitello,Bitello,15,0.72,1.0,,47.0,,,,,,,21.0,10.0,4.0,11.0,2.0,,,3.0,,,
580,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,1.0,112367,0.0,3,0.0,Coritiba,294,thalisson-gabriel,Thalisson Gabriel Pereira Moreira,17,0.0,T. Gabriel,Thalisson Gabriel,0,1.12,,,,,,,,,,,,,,,,,,,,
581,6,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,4.11,112370,0.0,5,2.24,Cuiabá,1371,emerson-ramon,Emerson Ramon Bezerra Oliveira,17,0.0,E. Ramon,Emerson Ramon,9,1.56,,,13.0,,,,,,,5.0,5.0,3.0,7.0,1.0,,,,,,
582,7,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,5.22,112616,-1.0,1,3.23,Grêmio,284,gabriel-grando,Gabriel Hamester Grando,17,1.0,G. Grando,Gabriel Grando,13,0.66,2.0,51.0,4.0,19.0,,2.0,,,,,,,,,,,,,,
583,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,3.21,112709,0.0,2,5.7,Cruzeiro,283,kaiki,Kaiki Bruno da Silva,17,0.0,Kaiki,Kaiki,1,3.38,1.0,,1.0,,,1.0,,,,2.0,4.0,,,,,,,,,
584,6,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_IaciJaZ.png,4.59,112886,-0.32,4,2.68,Coritiba,294,lucas-barbosa,Lucas Henrique Barbosa,17,0.9,L. Barbosa,Lucas Barbosa,5,0.66,,,1.0,,,,,,,10.0,5.0,2.0,,,,,,,,
585,7,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,2.47,112913,0.22,3,0.66,Vasco,267,capasso,Manuel Vicente Capasso,17,0.9,Capasso,Capasso,7,0.68,3.0,,,,,,,,,7.0,5.0,,1.0,1.0,,,,,,
586,6,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,2.0,112984,0.0,5,0.0,Flamengo,262,werton,Werton de Almeida Rêgo,17,0.0,Werton,Werton,0,2.54,,,,,,,,,,,,,,,,,,,,
587,6,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,5.93,113103,-0.18,5,1.58,Palmeiras,275,flaco-lopez,José Manuel Alberto López,17,0.0,F. López,Flaco López,8,0.01,2.0,,2.0,,,,,,,4.0,10.0,2.0,1.0,3.0,1.0,,1.0,,,
588,6,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,1.0,113154,0.0,2,0.0,Atlético-MG,282,kauan,Kauan Silva Sales,17,0.0,Kauan,Kauan,0,1.12,,,,,,,,,,,,,,,,,,,,
589,6,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,4.71,113157,0.0,2,5.73,São Paulo,276,nathan-mendes,Nathan Gabriel de Souza Mendes,17,0.0,N. Mendes,Nathan Mendes,4,5.86,1.0,,4.0,,,2.0,,,,4.0,3.0,,,,,,1.0,,,
590,6,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,2.0,113159,0.0,3,0.0,Palmeiras,275,michel,Michel Augusto Modesto Rafael dos Santos,17,0.0,Michel,Michel,0,2.54,,,,,,,,,,,,,,,,,,,,
591,6,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,4.79,113295,0.0,3,9.7,América-MG,327,julio,Júlio César Alves Gonçalves,17,0.0,Júlio,Júlio,1,5.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,
592,7,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,5.85,113359,-0.05,4,3.22,São Paulo,276,pablo-maia,Pablo Gonçalves Maia Fortunato,17,2.6,P. Maia,Pablo Maia,14,1.82,2.0,,9.0,,,,,,1.0,21.0,28.0,6.0,7.0,,,,2.0,,,
593,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,1.34,113384,-0.9,2,3.4,Coritiba,294,diogo-batista,Diogo Batista de Souza,17,-0.6,D. Batista,Diogo Batista,5,-0.44,1.0,,,,,2.0,,1.0,,2.0,6.0,2.0,,,,,,,,
594,6,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,9.82,113558,1.41,4,3.68,Bragantino,280,bruninho,Bruno Gonçalves de Jesus,17,10.4,Bruninho,Bruninho,10,7.52,,,4.0,,1.0,,,1.0,,7.0,1.0,5.0,1.0,1.0,,,2.0,,,
595,6,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,1.0,113663,0.0,5,0.0,Palmeiras,275,kevin,Kevin Santos Lopes de Macedo,17,0.0,Kevin,Kevin,0,1.12,,,,,,,,,,,,,,,,,,,,
596,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,1.0,113667,0.0,5,0.0,Flamengo,262,ryan-luka,Ryan Luka Cordeiro de Souza,17,0.0,R. Luka,Ryan Luka,0,1.12,,,,,,,,,,,,,,,,,,,,
597,6,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,1.29,114174,0.0,5,-0.05,Flamengo,262,andre-luiz,André Luiz Inácio da Silva,17,0.0,A. Luiz,André Luiz,2,-0.4,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
598,6,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,1.0,114497,0.0,2,0.0,Cuiabá,1371,juan-tavares,Juan Pablo Vilela Tavares,17,0.0,J. Tavares,Juan Tavares,0,1.12,,,,,,,,,,,,,,,,,,,,
599,6,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,3.0,114790,0.0,3,0.0,Flamengo,262,cleiton,Cleiton Santana dos Santos,17,0.0,Cleiton,Cleiton,0,3.96,,,,,,,,,,,,,,,,,,,,
600,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,12.52,114802,-1.13,5,8.13,Athlético-PR,293,vitor-roque,Vitor Hugo Roque Ferreira,17,2.7,V. Roque,Vitor Roque,16,1.66,3.0,,32.0,,,,,3.0,,16.0,21.0,10.0,12.0,5.0,1.0,1.0,8.0,,,
601,6,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,2.0,114888,0.0,4,0.0,Bragantino,280,luciano,Luciano Silva Santos,17,0.0,Luciano,Luciano,0,2.54,,,,,,,,,,,,,,,,,,,,
602,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,1.0,114893,0.0,1,0.0,Cuiabá,1371,peruchi,Vinicius Pasquini Peruchi,17,0.0,Peruchi,Peruchi,0,1.12,,,,,,,,,,,,,,,,,,,,
603,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,1.57,115025,0.0,4,1.25,Santos,277,miguelito,Miguel Àngel Terceros,17,0.0,Miguelito,Miguelito,2,1.79,,,1.0,,,,,,,1.0,,,1.0,,,,,,,
604,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,2.63,115061,-0.13,2,2.75,Internacional,285,thauan-lara,Thauan Lara dos Santos,17,0.4,T. Lara,Thauan Lara,8,0.27,1.0,,12.0,,,2.0,,,,5.0,6.0,1.0,2.0,,,,,,,
605,6,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,6.62,115100,0.0,4,3.43,Flamengo,262,matheus-franca,Matheus França de Oliveira,17,0.0,M. França,Matheus França,9,1.29,,,4.0,,,,,,,8.0,9.0,,10.0,,,2.0,1.0,,,
606,6,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,3.0,115227,0.0,5,0.0,São Paulo,276,caio,Caio Matheus da Silva,17,0.0,Caio,Caio,0,3.96,,,,,,,,,,,,,,,,,,,,
607,7,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,10.24,115239,1.53,2,5.14,Flamengo,262,wesley,Wesley Vinícius França Lima,17,13.2,Wesley,Wesley,17,9.44,,,27.0,,1.0,6.0,,1.0,,31.0,30.0,3.0,1.0,6.0,,,1.0,,,
608,6,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,1.81,115246,0.0,3,3.65,Palmeiras,275,naves,Kaiky Marques Naves,17,0.0,Naves,Naves,4,-0.8,,,2.0,,,2.0,,,,4.0,4.0,,,,,,,,,
