,atletas.minimo_para_valorizar,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.slug,atletas.jogos_num,atletas.status_id,atletas.entrou_em_campo,atletas.rodada_id,atletas.pontos_num,atletas.apelido,atletas.media_num,atletas.atleta_id,atletas.clube_id,atletas.apelido_abreviado,atletas.preco_num,atletas.variacao_num,atletas.foto,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PC,SG,PS,PP,DE,GS,PI,DP,GC,V
512,,5,Isidro Miguel Pitta Saldívar,Cuiabá,isidro-pitta,15,6,False,19,0.0,Isidro Pitta,1.0,108133,1371,I. Pitta,2.9,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,,,,8.0,1.0,4.0,11.0,,1.0,3.0,,,,,,,,,,,
513,,4,Óscar Javier Méndez Albornoz,América-MG,javier-mendez,1,6,False,19,0.0,Javier Méndez,4.2,108163,327,J. Méndez,4.33,0.0,https://s.sde.globo.com/media/person_role/2023/07/25/photo_FORMATO_k6Nutl7.png,,,4.0,2.0,,,,,,,,,,,,,,,,,
514,,4,Gustavo César Mendonça Gravino,Grêmio,gustavinho,2,6,False,19,0.0,Gustavinho,1.4,108201,284,Gustavinho,2.54,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,,,,,,1.0,4.0,,,,,,,,,,,,,,
515,,5,Breno Herculano Almeida,Goiás,breno,0,6,False,19,0.0,Breno,0.0,108211,290,Breno,1.0,0.0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,,,,,,,,,,,,,,,,,,,,,
516,,5,Gabriel de Sousa Barros,Internacional,gabriel-barros,2,6,False,19,0.0,Gabriel Barros,-0.65,108352,285,G. Barros,2.08,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,,1.0,,1.0,,,,,,,,,,,,,,,,,
517,,5,Erison Danilo de Souza,São Paulo,erison,3,6,False,19,0.0,Erison,2.47,108422,276,Erison,4.55,0.0,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,
518,,4,Matías Galarza Fonda,Vasco,galarza,10,6,True,19,1.2,Galarza,2.01,108528,267,Galarza,2.37,0.01,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,,1.0,8.0,7.0,1.0,3.0,4.0,,1.0,,,,,,,,,,,,
519,,5,Luciano Daniel Arriagada García,Athlético-PR,arriagada,3,6,False,19,0.0,Arriagada,1.03,108624,293,Arriagada,2.91,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,,,1.0,8.0,1.0,2.0,3.0,,,,,,,,,,,,,,
520,,5,João Victo Magno de Souza Machado,Goiás,joao-magno,6,7,True,19,1.0,João Magno,2.98,108715,290,J. Magno,5.05,0.0,https://s.sde.globo.com/media/person_role/2023/07/06/photo_220x220_QhpyCZL.png,,2.0,2.0,11.0,1.0,3.0,3.0,,2.0,3.0,,,,,,,,,,,
521,,5,João Victor Santos Sá,Botafogo,victor-sa,15,7,True,19,14.7,Victor Sá,5.04,108946,263,V. Sá,9.77,2.46,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,2.0,1.0,21.0,14.0,10.0,11.0,16.0,,2.0,2.0,,,,1.0,,,,,,,
522,,4,Daniel Sergio Martins,Athlético-PR,daniel-martins,0,6,False,19,0.0,Daniel Martins,0.0,109102,293,D. Martins,1.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,,,,,,,,,,,,,,,,,,,,,
523,,5,Matheus Nascimento de Paula,Botafogo,matheus-nascimento,4,6,False,19,0.0,Matheus Nascimento,2.58,109114,263,M. Nascimento,3.72,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,,1.0,2.0,6.0,1.0,,3.0,,1.0,,,,,,,,,,,,
524,,2,Douglas da Silva Teixeira,Botafogo,dg,0,6,False,19,0.0,DG,0.0,109199,263,DG,2.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
525,,5,Kawê Ferreira Godoy Viana,Bragantino,kawe,0,6,False,19,0.0,Kawê,0.0,109246,280,Kawê,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,,,,,,,,,,,,,,,,,,,,,
526,,1,Antonio Kennedy Sousa de Almeida,Fortaleza,kennedy,0,6,False,19,0.0,Kennedy,0.0,109347,356,Kennedy,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,,,,,,,,,,,,,,,,,,,,,
527,,3,Raul Gustavo Pereira Bicalho,Bahia,raul-gustavo,1,6,False,19,0.0,Raul Gustavo,7.5,109389,265,R. Gustavo,7.82,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,
528,,5,Thiago Eduardo de Andrade,Athlético-PR,thiago-andrade,8,6,False,19,0.0,Thiago Andrade,0.73,109404,293,T. Andrade,2.65,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,
529,,4,Ian Luccas Baroni Boetto,Cruzeiro,ian-luccas,1,6,False,19,0.0,Ian Luccas,1.2,109412,283,I. Luccas,3.09,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,,,1.0,,,,,,,,,,,,,,,,,,
530,,4,Calebe Gonçalves Ferreira da Silva,Fortaleza,calebe,17,6,False,19,0.0,Calebe,2.86,109461,356,Calebe,6.87,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,1.0,2.0,10.0,10.0,8.0,8.0,36.0,1.0,,3.0,,,,,,,,,,,
531,,5,Marcos Leonardo Santos Almeida,Santos,marcos-leonardo,13,6,False,19,0.0,Marcos Leonardo,7.24,109497,277,M. Leonardo,12.41,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,2.0,1.0,2.0,24.0,8.0,14.0,28.0,,7.0,8.0,,,,,,,,,,,
532,,3,Joaquim Henrique Pereira Silva,Santos,joaquim,15,7,True,19,2.1,Joaquim,3.26,109563,277,Joaquim,7.96,-0.08,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,,2.0,20.0,12.0,3.0,4.0,7.0,,,,,1.0,4.0,1.0,,,,,,,
533,,4,Matheus Martinelli Lima,Fluminense,martinelli,12,6,True,19,0.2,Martinelli,1.95,109573,266,Martinelli,4.48,0.13,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,,2.0,11.0,21.0,1.0,3.0,14.0,,1.0,1.0,,,,,,,,,,,
534,,5,Gabriel Novaes Fernandes,Goiás,gabriel-novaes,3,6,False,19,0.0,Gabriel Novaes,0.23,109639,290,G. Novaes,2.57,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,,,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,
535,,2,Hugo Gonçalves Ferreira Neto,Botafogo,hugo,8,7,True,19,4.1,Hugo,7.08,109668,263,Hugo,6.36,-0.04,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,,1.0,22.0,11.0,,2.0,6.0,,,,,,6.0,,,,,,,,
536,,4,Matías Emanuel Segovia Torales,Botafogo,matias-segovia,13,6,False,19,0.0,Matías Segovia,2.22,110055,263,M. Segovia,4.66,0.0,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,1.0,2.0,16.0,2.0,2.0,,10.0,,,,,,,,,,,,,,
537,,1,Gabriel Roberto Pereira,Athlético-PR,gabriel-pereira,0,6,False,19,0.0,Gabriel Pereira,0.0,110251,293,G. Pereira,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,,,,,,,,,,,,,,,,,,,,,
538,,6,Abel Fernando Moreira Ferreira,Palmeiras,abel-ferreira,19,7,True,19,7.78,Abel Ferreira,6.0,110506,275,A. Ferreira,14.35,0.62,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,,,,,,,,,,,,,,,,,,,,9.0
539,,5,Lucas Agustín Besozzi,Grêmio,lucas-besozzi,2,6,True,19,2.4,Lucas Besozzi,1.45,110512,284,L. Besozzi,4.77,0.2,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_SazpwqH.png,,,2.0,,,,1.0,,,,,,,,,,,,,,
540,,1,Paulo Mazoti Azevedo,Santos,paulo-mazoti,0,6,False,19,0.0,Paulo Mazoti,0.0,110602,277,P. Mazoti,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,,,,,,,,,,,,,,,,,,,,,
541,,1,Mateus Oliveira Mendes,Palmeiras,mateus,0,6,False,19,0.0,Mateus,0.0,110624,275,Mateus,1.0,0.0,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,,,,,,,,,,,,,,,,,,,,,
542,,5,Luiz Filipe dos Reis Silva,Goiás,luiz-filipe,0,6,False,19,0.0,Luiz Filipe,0.0,110632,290,L. Filipe,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,,,,,,,,,,,,,,,,,,,,,
543,,5,Imanol Machuca,Fortaleza,machuca,3,7,True,19,11.3,Machuca,3.97,110667,356,Machuca,5.72,3.02,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,,1.0,4.0,3.0,,,2.0,,1.0,,,,,,,,,,,,
544,,2,Lucas Ángel Esquivel,Athlético-PR,esquivel,4,6,False,19,0.0,Esquivel,3.8,110668,293,Esquivel,3.16,0.0,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,,1.0,5.0,7.0,,1.0,3.0,,,,,,2.0,,,,,,,,
545,,1,Mycael Pontes Moreira,Athlético-PR,mycael,0,6,False,19,0.0,Mycael,0.0,110698,293,Mycael,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,,,,,,,,,,,,,,,,,,,,,
546,,1,Pedro Felipe de Faria Rangel,Fluminense,pedro-rangel,0,6,False,19,0.0,Pedro Rangel,-1.0,110708,266,P. Rangel,1.96,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,,1.0,,,,,,,,,,,,,,,,,,,
547,,2,José Andrés Hurtado Cheme,Bragantino,andres-hurtado,13,6,True,19,0.0,Andrés Hurtado,3.87,110715,280,A. Hurtado,5.17,-0.69,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,,2.0,18.0,10.0,,3.0,3.0,,,2.0,,,6.0,,,,,,,,
548,,2,Rubens Antônio Dias,Atlético-MG,rubens,12,6,False,19,0.0,Rubens,6.07,110727,282,Rubens,11.53,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,,2.0,43.0,21.0,3.0,3.0,8.0,,,3.0,,,4.0,,,,,,,,
549,,5,John Kennedy Batista de Souza,Fluminense,john-kennedy,14,3,False,19,0.0,John Kennedy,2.94,110759,266,J. Kennedy,10.44,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,,6.0,6.0,15.0,6.0,6.0,8.0,1.0,3.0,3.0,,,,2.0,,,,,,,
550,,5,Gabriel Teixeira Aragão,Bahia,biel,7,6,False,19,-1.0,Biel,6.26,110760,265,Biel,6.73,-1.71,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,,3.0,7.0,10.0,5.0,8.0,20.0,1.0,2.0,,,,,,,,,,,,
551,,1,Marco Antônio Amorim de Oliveira Montes,Coritiba,marcao,0,6,False,19,0.0,Marcão,0.0,110775,294,Marcão,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,,,,,,,,,,,,,,,,,,,,,
552,,4,Luca Nicolás Orellano,Vasco,orellano,14,7,True,19,1.2,Orellano,2.49,110776,267,Orellano,3.69,-0.17,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,1.0,3.0,12.0,9.0,4.0,8.0,20.0,,,,,,,,,,,,,,
553,,6,Renato Manuel Alves Paiva,Bahia,renato-paiva,19,7,True,19,2.15,Renato Paiva,4.73,110818,265,R. Paiva,9.27,-0.89,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,,,,,,,,,,,,,,,,,,,,,4.0
554,,2,Guilherme Lopes de Almeida,Bragantino,guilherme-lopes,7,6,False,19,0.0,Guilherme Lopes,3.77,110909,280,G. Lopes,3.49,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,,,4.0,4.0,1.0,2.0,,,,,,,4.0,,,,,,,,
555,,5,Lucas Emmanuel Araujo Macedo,Goiás,lucao,2,6,False,19,0.0,Lucão,0.15,110928,290,Lucão,1.37,0.0,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,,,1.0,3.0,,,,,,,,,,,,,,,,,
556,,4,Gustavo Apis Pascoal de Farias,Fluminense,gustavo-apis,0,6,False,19,0.0,Gustavo Apis,0.0,110947,266,G. Apis,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,,,,,,,,,,,,,,,,,,,,,
557,,4,Kayque Luiz Pereira,Botafogo,kayque,2,6,False,19,0.0,Kayque,2.25,110962,263,Kayque,4.08,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
558,,4,Leonardo Cecilio Fernández López,Fluminense,leo-fernandez,5,6,True,19,1.2,Leo Fernández,0.4,111017,266,L. Fernández,3.28,0.17,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_1kibn8r.png,,1.0,3.0,4.0,3.0,,2.0,,,,,,,,1.0,,,,,,
559,,1,Robson Luiz dos Santos Nascimento,América-MG,robson,0,6,False,19,0.0,Robson,0.0,111172,327,Robson,2.0,0.0,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
560,,3,Gustavo Martins de Souza Santos,Grêmio,gustavo-martins,10,6,True,19,1.2,Gustavo Martins,2.84,111309,284,G. Martins,2.79,0.19,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,,2.0,13.0,9.0,2.0,1.0,3.0,,1.0,2.0,,,1.0,,,,,,,,
561,,5,Marcos Vinicios Moura,Bragantino,sorriso,14,7,True,19,6.1,Sorriso,3.46,111333,280,Sorriso,5.33,-0.38,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,,1.0,9.0,7.0,10.0,6.0,16.0,,2.0,,,,,,,,,,,,
562,,5,Felipe Augusto da Silva,Corinthians,felipe-augusto,5,6,False,19,0.0,Felipe Augusto,0.24,111408,264,F. Augusto,1.21,0.0,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,,,1.0,4.0,,1.0,1.0,,,1.0,,,,,,,,,,,
563,,2,Camilo Damián Cándido Aquino,Bahia,camilo-candido,3,7,True,19,1.2,Camilo Cándido,3.7,111428,265,C. Cándido,4.7,-0.51,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_R4i4HBA.png,1.0,,1.0,3.0,,1.0,,,,,,,1.0,,,,,,,,
564,,6,António José Cardoso de Oliveira,Cuiabá,antonio-oliveira,13,6,False,19,0.0,António Oliveira,5.75,111578,1371,A. Oliveira,8.17,0.0,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,,,,,,,,,,,,,,,,,,,,,7.0
565,,3,Robson Alves Reis,Santos,robson,0,6,False,19,0.0,Robson,0.0,111638,277,Robson,3.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/03/aff817fcf0fc8c81bc9f4db9b94b0382_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
566,,5,Rodrigo Santos Varanda,América-MG,rodrigo-varanda,6,6,False,19,0.0,Rodrigo Varanda,1.58,111652,327,R. Varanda,2.16,0.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_FORMATO_3hFQUyJ.png,,,2.0,4.0,5.0,2.0,2.0,,,3.0,,,,,,,,,,,
567,,4,Adson Ferreira Soares,Corinthians,adson,15,7,True,19,12.2,Adson,3.98,111682,264,Adson,7.14,1.44,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,1.0,,33.0,12.0,3.0,7.0,20.0,,,5.0,,,,,,,,,,,
568,,1,Bruno Guimarães de Souza,Fortaleza,bruno-guimaraes,0,6,False,19,0.0,Bruno Guimarães,0.0,111689,356,B. Guimarães,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,,,,,,,,,,,,,,,,,,,,,
569,,1,Matheus Cunha Queiroz,Flamengo,matheus-cunha,15,7,True,19,-1.0,Matheus Cunha,5.13,111690,262,M. Cunha,6.15,-0.37,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,,1.0,,,,,2.0,,,,,,4.0,,,66.0,16.0,,1.0,,
570,,5,Mateus Dias Lima,Flamengo,mateusao,0,6,False,19,0.0,Mateusão,0.0,111694,262,Mateusão,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,,,,,,,,,,,,,,,,,,,,,
571,,3,Lucas de Souza Mombra Rosa,Botafogo,lucas-mezenga,0,6,False,19,0.0,Lucas Mezenga,0.0,111713,263,L. Mezenga,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,,,,,,,,,,,,,,,,,,,,,
572,,4,Fábio Silva de Freitas,Palmeiras,fabinho,9,6,False,19,0.0,Fabinho,1.2,111760,275,Fabinho,2.91,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,,,7.0,3.0,,1.0,5.0,,,,,,,,,,,,,,
573,,1,Carlos Eduardo Piekny Neves,Vasco,cadu,0,6,False,19,0.0,Cadu,0.0,111761,267,Cadu,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,,,,,,,,,,,,,,,,,,,,,
574,,4,João Pedro Galvão de Carvalho,Botafogo,jp-galvao,0,6,False,19,0.0,JP Galvão,0.0,111763,263,J. Galvão,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,,,,,,,,,,,,,,,,,,,,,
575,,4,Marlon Gomes Claudino,Vasco,marlon-gomes,12,7,True,19,-0.4,Marlon Gomes,2.52,111769,267,M. Gomes,4.14,-0.44,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,,1.0,21.0,17.0,,1.0,15.0,1.0,,1.0,,,,,,,,,,,
576,,2,Thomas Luciano Trindade Mathias,Grêmio,thomas-luciano,6,6,False,19,0.0,Thomas Luciano,3.5,111819,284,T. Luciano,5.46,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,,,7.0,9.0,,3.0,6.0,,,1.0,,,2.0,,,,,,,,
577,,5,Kayky da Silva Chagas,Bahia,kayky,10,5,False,19,0.0,Kayky,3.53,111829,265,Kayky,3.55,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,1.0,2.0,9.0,9.0,1.0,7.0,3.0,,2.0,1.0,,,,,,,,,,,
578,,3,Felipe de Andrade Vieira,Fluminense,felipe-andrade,4,6,False,19,0.0,Felipe Andrade,1.45,111839,266,F. Andrade,1.6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,,,,,,1.0,,,,,,,1.0,,,,,,,,
579,,4,Arthur Wenderrosky Sanches,Fluminense,arthur,1,6,False,19,0.0,Arthur,1.2,111841,266,Arthur,1.04,0.0,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,,,1.0,,,,,,,,,,,,,,,,,,
580,,4,Guilherme Sucigan Mafra Cunha,Corinthians,guilherme-biro,8,6,False,19,0.0,Guilherme Biro,2.79,111891,264,G. Biro,3.78,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,,1.0,9.0,8.0,2.0,7.0,14.0,,,1.0,,,,,,,,,,,
581,,4,Diego Manuel Hernández González,Botafogo,diego-hernandez,0,6,False,19,0.0,Diego Hernández,0.0,111945,263,D. Hernández,7.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,,,,,,,,,,,,,,,,,,,,,
582,,5,Nicolás Quagliata Platero,Cuiabá,quagliata,9,6,False,19,0.0,Quagliata,0.74,111949,1371,Quagliata,2.5,0.0,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,,,4.0,4.0,,2.0,3.0,,,1.0,,,,,,,,,,,
583,,3,Lucas Lopes Beraldo,São Paulo,lucas-beraldo,12,6,False,19,0.0,Lucas Beraldo,4.15,112136,276,L. Beraldo,6.25,0.0,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,,2.0,18.0,7.0,2.0,3.0,9.0,,1.0,,,,3.0,,,,,,,,
584,,4,João Paulo de Souza Mares,Grêmio,bitello,17,7,True,19,14.8,Bitello,5.92,112140,284,Bitello,14.26,1.97,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,,1.0,27.0,10.0,5.0,12.0,50.0,,4.0,2.0,,,,,,,,,,,
585,,3,Thalisson Gabriel Pereira Moreira,Coritiba,thalisson-gabriel,0,6,False,19,0.0,Thalisson Gabriel,0.0,112367,294,T. Gabriel,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,,,,,,,,,,,,,,,,,,,,,
586,,5,Emerson Ramon Bezerra Oliveira,Cuiabá,emerson-ramon,9,6,False,19,0.0,Emerson Ramon,2.24,112370,1371,E. Ramon,4.11,0.0,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,,,5.0,5.0,3.0,7.0,13.0,,,1.0,,,,,,,,,,,
587,,1,Gabriel Hamester Grando,Grêmio,gabriel-grando,15,7,True,19,5.0,Gabriel Grando,3.26,112616,284,G. Grando,5.96,0.56,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,,2.0,,,,,4.0,,,,,,2.0,,,60.0,21.0,,,,
588,,2,Kaiki Bruno da Silva,Cruzeiro,kaiki,2,6,True,19,0.2,Kaiki,2.95,112709,283,Kaiki,2.44,-0.77,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,,1.0,2.0,5.0,,,2.0,,,,,,1.0,,,,,,,,
589,,4,Lucas Henrique Barbosa,Coritiba,lucas-barbosa,6,6,True,19,1.0,Lucas Barbosa,2.4,112886,294,L. Barbosa,4.57,-0.02,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_IaciJaZ.png,,,10.0,6.0,2.0,1.0,2.0,,,,,,,,,,,,,,
590,,3,Manuel Vicente Capasso,Vasco,capasso,8,6,True,19,0.0,Capasso,0.58,112913,267,Capasso,2.31,-0.16,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,,3.0,7.0,5.0,,1.0,,,,1.0,,,,,,,,,,,
591,,5,Werton de Almeida Rêgo,Flamengo,werton,0,6,False,19,0.0,Werton,0.0,112984,262,Werton,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,,,,,,,,,,,,,,,,,,,,,
592,,5,José Manuel Alberto López,Palmeiras,flaco-lopez,10,6,True,19,8.0,Flaco López,2.31,113103,275,F. López,7.33,1.01,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,,2.0,4.0,10.0,3.0,2.0,3.0,,2.0,3.0,,,,1.0,,,,,,,
593,,2,Kauan Silva Sales,Atlético-MG,kauan,0,6,False,19,0.0,Kauan,0.0,113154,282,Kauan,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,,,,,,,,,,,,,,,,,,,,,
594,,2,Nathan Gabriel de Souza Mendes,São Paulo,nathan-mendes,5,7,True,19,3.5,Nathan Mendes,5.28,113157,276,N. Mendes,4.25,-0.46,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,,1.0,7.0,5.0,,,5.0,,1.0,,,,2.0,,,,,,,,
595,,3,Michel Augusto Modesto Rafael dos Santos,Palmeiras,michel,0,6,False,19,0.0,Michel,0.0,113159,275,Michel,2.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
596,,3,Júlio César Alves Gonçalves,América-MG,julio,2,7,True,19,0.0,Júlio,4.85,113295,327,Júlio,3.72,-1.07,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,
597,,4,Pablo Gonçalves Maia Fortunato,São Paulo,pablo-maia,15,3,False,19,0.0,Pablo Maia,3.27,113359,276,P. Maia,6.14,0.0,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,,3.0,25.0,32.0,6.0,8.0,10.0,,2.0,,1.0,,,,,,,,,,
598,,2,Diogo Batista de Souza,Coritiba,diogo-batista,7,7,True,19,2.4,Diogo Batista,3.02,113384,294,D. Batista,1.89,0.18,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,1.0,1.0,4.0,8.0,2.0,1.0,3.0,,,,,,2.0,,,,,,,,
599,,4,Bruno Gonçalves de Jesus,Bragantino,bruninho,11,6,True,19,1.3,Bruninho,3.46,113558,280,Bruninho,8.53,-1.29,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,1.0,,7.0,1.0,5.0,2.0,5.0,,2.0,1.0,,1.0,,,,,,,,,
600,,5,Kevin Santos Lopes de Macedo,Palmeiras,kevin,0,6,False,19,0.0,Kevin,0.0,113663,275,Kevin,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,,,,,,,,,,,,,,,,,,,,,
