,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.clube_id,atletas.apelido_abreviado,atletas.status_id,atletas.jogos_num,atletas.media_num,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.preco_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.nome,atletas.foto,A,CA,DS,FC,FF,FS,G,I,PC,SG,CV,DE,DP,GC,GS,FD,FT,PS,V,PP,PI
483,35,,276,Welington,6,12,3.67,False,São Paulo,6.15,welington,0.0,Welington,106824,0.0,2,Welington Damascena Santos,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,,2.0,7.0,11.0,5.0,14.0,,1.0,,6.0,,,,,,,,,,,
484,35,,276,Patryck,6,5,5.92,False,São Paulo,4.38,patryck,0.0,Patryck,106829,0.0,2,Patryck Lanza dos Reis,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,,2.0,7.0,2.0,1.0,6.0,,,,4.0,,,,,,,,,,,
485,35,,276,T. Costa,6,4,1.62,True,São Paulo,2.4,talles-costa,1.9,Talles Costa,106830,0.1,4,Talles Macedo Toledo Costa,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,,,2.0,2.0,1.0,3.0,,,,,,,,,,2.0,,,,,
486,35,,276,Juan,6,22,2.36,False,São Paulo,3.06,juan,0.0,Juan,106831,0.0,5,Juan Santos da Silva,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,1.0,2.0,21.0,15.0,4.0,24.0,1.0,10.0,,,,,,,,5.0,,,,,
487,35,,276,P. Vilhena,6,1,0.0,False,São Paulo,0.74,pedro-vilhena,0.0,Pedro Vilhena,106832,0.0,4,Pedro Veronez Vilhena,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
488,35,,280,L. Patrick,5,14,4.11,False,Bragantino,4.55,luan-patrick,0.0,Luan Patrick,106835,0.0,3,Luan Patrick Wiedthauper,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,1.0,3.0,8.0,11.0,2.0,3.0,,,,9.0,,,,,,1.0,,,,,
489,35,,293,Fernando,5,6,5.27,False,Athlético-PR,4.73,fernando,0.0,Fernando,106950,0.0,2,Fernando Augusto Pereira Bueno Júnior,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,2.0,1.0,10.0,4.0,1.0,2.0,,,,2.0,,,,,,,,,,,
490,35,,356,B. Schappo,6,0,0.0,False,Fortaleza,4.0,bernardo-schappo,0.0,Bernardo Schappo,106977,0.0,3,Bernardo Schappo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,,,,,,,,,,,,,,,,,,,,,
491,35,,1371,R. Cerqueira,6,1,0.5,False,Cuiabá,1.51,ricardo-cerqueira,0.0,Ricardo Cerqueira,107039,0.0,4,José Ricardo Batista Cerqueira,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,,,,,,1.0,,,,,,,,,,,,,,,
492,35,,283,Stênio,6,13,0.89,False,Cruzeiro,2.09,stenio,0.0,Stênio,107052,0.0,5,Stenio Zanetti Toledo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,,,5.0,8.0,3.0,2.0,,1.0,,,,,,,,4.0,,,,,
493,35,,265,L. Juba,2,8,2.23,False,Bahia,5.71,luciano-juba,0.0,Luciano Juba,107093,0.0,5,Luciano Batista da Silva Júnior,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_cccrqnA.png,1.0,,5.0,2.0,5.0,2.0,,,,,,,,,,2.0,,,,,
494,35,,275,R. Ríos,7,34,2.76,True,Palmeiras,5.88,richard-rios,3.9,Richard Ríos,107111,-0.18,4,Richard Ríos Montoya,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,1.0,4.0,46.0,44.0,14.0,33.0,2.0,2.0,1.0,,,,,,,7.0,,,,,
495,35,,263,P. Paula,5,0,0.0,False,Botafogo,7.0,patrick-de-paula,0.0,Patrick de Paula,107172,0.0,4,Patrick de Paula Carreiro,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,,,,,,,,,,,,,,,,,,,,,
496,35,,276,M. Araújo,7,29,3.04,True,São Paulo,6.69,michel-araujo,2.5,Michel Araújo,107173,-0.17,4,Michel Daryl Araújo Villar,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,1.0,2.0,32.0,25.0,9.0,40.0,2.0,2.0,3.0,,,,,,,6.0,2.0,1.0,,,
497,35,,264,M. Donelli,6,0,0.0,False,Corinthians,2.0,matheus-donelli,0.0,Matheus Donelli,107179,0.0,1,Matheus Planelles Donelli,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,,,,,,,,,,,,,,,,,,,,,
498,35,,293,L. Linck,6,5,5.6,False,Athlético-PR,2.17,leo-linck,0.0,Léo Linck,107183,0.0,1,Léo Matias Baiersdorf Linck,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,,2.0,,,,,,,,1.0,,22.0,1.0,,6.0,,,,,,
499,35,,293,V. Kauê,6,5,-0.1,False,Athlético-PR,0.82,vinicius-kaue,0.0,Vinicius Kauê,107186,0.0,2,Vinicius Kauê Ribeiro Ferreira,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,,1.0,4.0,6.0,,1.0,,,,,1.0,,,,,,,,,,
500,35,,293,L. Ataíde,6,0,0.0,False,Athlético-PR,1.0,leonardo-ataide,0.0,Leonardo Ataíde,107191,0.0,2,Leonardo Ataíde de Oliveira Siqueira,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
501,35,,293,Rômulo,5,16,1.05,False,Athlético-PR,1.9,romulo,0.0,Rômulo,107197,0.0,5,Rômulo José Cardoso da Cruz,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,,,6.0,8.0,5.0,5.0,,2.0,,,,,,,,4.0,,1.0,,,
502,35,,275,G. Garcia,6,5,1.26,False,Palmeiras,2.2,gustavo-garcia,-1.0,Gustavo Garcia,107225,-0.5,2,Gustavo Garcia dos Santos,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,,1.0,4.0,5.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
503,35,,265,Miqueias,6,0,0.0,False,Bahia,3.0,miqueias,0.0,Miqueias,107232,0.0,4,Miqueias Cabral Evaristo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,,,,,,,,,,,,,,,,,,,,,
504,35,,275,Vanderlan,6,12,4.09,True,Palmeiras,5.94,vanderlan,1.2,Vanderlan,107236,-1.55,2,Vanderlan Barbosa da Silva,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,2.0,5.0,24.0,17.0,2.0,5.0,,1.0,,3.0,,,,,,1.0,,,,,
505,35,,290,Dodô,6,13,1.92,False,Goiás,2.82,dodo,0.0,Dodô,107375,0.0,4,Vinícius Rodrigues Adelino dos Santos,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,,1.0,5.0,5.0,2.0,8.0,2.0,1.0,,,,,,,,,,,,,
506,35,,277,L. Dias,6,8,0.61,False,Santos,2.02,luan-dias,0.0,Luan Dias,107416,0.0,4,Luan Dias da Silva,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,,3.0,7.0,10.0,,5.0,,,,,,,,,,,,,,,
507,35,,266,André,6,27,2.35,True,Fluminense,8.03,andre,1.2,André,107498,-0.1,4,André Trindade da Costa Neto,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,,10.0,47.0,36.0,6.0,45.0,,,,,1.0,,,,,3.0,,,,,
508,35,,263,D. Sousa,6,0,0.0,False,Botafogo,1.0,david-sousa,0.0,David Sousa,107509,0.0,3,David Sousa Albino,https://s.sde.globo.com/media/person_role/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_220x220.png,,,,,,,,,,,,,,,,,,,,,
509,35,,294,Natanael,7,29,4.29,True,Coritiba,9.63,natanael,3.1,Natanael,107554,-0.71,2,Natanael Moreira Milouski,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_t78oWnD.png,,7.0,73.0,45.0,5.0,27.0,,5.0,1.0,6.0,,,,,,7.0,1.0,,,,
510,35,,285,E. Júnior,6,0,0.0,False,Internacional,1.0,emerson-junior,0.0,Emerson Júnior,107740,0.0,1,Emerson Fabiano Kerber Júnior,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,,,,,,,,,,,,,,,,,,,,,
511,35,,267,Praxedes,6,18,3.44,True,Vasco,4.4,praxedes,0.8,Praxedes,107744,-0.48,4,Bruno Conceição Praxedes,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,2.0,2.0,24.0,17.0,10.0,17.0,1.0,2.0,,,,,,,,5.0,,,,,
512,35,,265,Adriel,6,2,5.25,False,Bahia,7.74,adriel,0.0,Adriel,107748,0.0,1,Adriel Vasconcelos Ramos,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,,1.0,,,,1.0,,,,1.0,,7.0,,,1.0,,,,,,
513,35,,265,D. Rosa,6,9,1.64,False,Bahia,2.27,diego-rosa,0.0,Diego Rosa,107796,0.0,4,Diego Gabriel Silva Rosa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,,,8.0,6.0,5.0,1.0,,,,,,,,,,2.0,,,,,
514,35,,283,F. Henrique,6,3,-0.3,False,Cruzeiro,2.09,fernando-henrique,0.0,Fernando Henrique,107800,0.0,4,Fernando Henrique do Nascimento Pereira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,
515,35,,284,Natã,6,2,1.95,False,Grêmio,1.24,nata,0.0,Natã,107801,0.0,3,Natã Felipe de Amorim Santos,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,
516,35,,285,M. Dias,5,14,0.73,False,Internacional,1.98,matheus-dias,0.0,Matheus Dias,107809,0.0,4,Matheus dos Santos Dias,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,,5.0,15.0,16.0,,4.0,,,,,,,,,,,,,,,
517,35,,290,Hugo,6,19,4.52,False,Goiás,4.05,hugo,0.0,Hugo,107908,0.0,2,Hugo Ferreira de Farias,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,1.0,2.0,28.0,33.0,8.0,8.0,1.0,3.0,,7.0,,,,,,5.0,,,,,
518,35,,264,F. Vera,6,20,2.04,False,Corinthians,6.15,fausto-vera,0.0,Fausto Vera,107950,0.0,4,Fausto Mariano Vera,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,2.0,6.0,24.0,26.0,8.0,10.0,,1.0,,,,,,,,4.0,,,,,
519,35,,294,Garcez,6,13,2.3,True,Coritiba,3.85,garcez,3.2,Garcez,108131,0.41,5,Maurício Garcez de Jesus,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_BtxMdJP.png,,,8.0,6.0,7.0,15.0,1.0,1.0,,,,,,,,1.0,,,,,
520,35,,1371,I. Pitta,6,26,2.3,True,Cuiabá,3.46,isidro-pitta,0.0,Isidro Pitta,108133,-1.7,5,Isidro Miguel Pitta Saldívar,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,1.0,,1.0,19.0,7.0,18.0,5.0,6.0,,,,,,,,2.0,1.0,,,,
521,35,,327,J. Méndez,6,6,1.57,False,América-MG,3.27,javier-mendez,0.0,Javier Méndez,108163,0.0,4,Óscar Javier Méndez Albornoz,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_WfF8P5B.png,,1.0,8.0,5.0,1.0,3.0,,,,,,,,,,,,,,,
522,35,,284,Gustavinho,6,2,1.4,False,Grêmio,2.54,gustavinho,0.0,Gustavinho,108201,0.0,4,Gustavo César Mendonça Gravino,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,,,,,1.0,4.0,,,,,,,,,,,,,,,
523,35,,290,Breno,6,1,1.3,True,Goiás,0.95,breno,1.3,Breno,108211,-0.05,5,Breno Herculano Almeida,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,,,,,1.0,1.0,,,,,,,,,,,,,,,
524,35,,285,G. Barros,6,4,0.1,False,Internacional,1.83,gabriel-barros,0.0,Gabriel Barros,108352,0.0,5,Gabriel de Sousa Barros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
525,35,,276,Erison,3,10,2.67,True,São Paulo,4.44,erison,1.2,Erison,108422,-0.01,5,Erison Danilo de Souza,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,1.0,3.0,1.0,6.0,6.0,12.0,1.0,1.0,,,,,,,,3.0,1.0,,,,
526,35,,293,Arriagada,6,10,0.48,True,Athlético-PR,2.53,arriagada,0.8,Arriagada,108624,0.05,5,Luciano Daniel Arriagada García,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,,,2.0,14.0,3.0,6.0,,,,,,,,,,1.0,,,,,
527,35,,290,J. Magno,6,19,2.5,False,Goiás,5.58,joao-magno,0.0,João Magno,108715,0.0,5,João Victo Magno de Souza Machado,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,1.0,2.0,4.0,26.0,9.0,16.0,3.0,10.0,,,,,,,,7.0,,1.0,,,
528,35,,263,V. Sá,7,29,5.2,True,Botafogo,9.15,victor-sa,4.3,Victor Sá,108946,-1.22,5,João Victor Santos Sá,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,4.0,3.0,48.0,29.0,20.0,39.0,4.0,4.0,,,,,,,,14.0,,1.0,,,
529,35,,293,Danielzinho,6,1,0.0,False,Athlético-PR,0.75,danielzinho,0.0,Danielzinho,109102,0.0,4,Daniel Sergio Martins,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,,,,,,,,,,,,,,,,,,,,,
530,35,,263,M. Nascimento,6,4,2.58,False,Botafogo,3.72,matheus-nascimento,0.0,Matheus Nascimento,109114,0.0,5,Matheus Nascimento de Paula,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,,1.0,2.0,6.0,,3.0,1.0,,,,,,,,,1.0,,,,,
531,35,,263,DG,6,0,0.0,False,Botafogo,2.0,dg,0.0,DG,109199,0.0,2,Douglas da Silva Teixeira,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
532,35,,280,Kawê,6,0,0.0,False,Bragantino,1.0,kawe,0.0,Kawê,109246,0.0,5,Kawê Ferreira Godoy Viana,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,,,,,,,,,,,,,,,,,,,,,
533,35,,356,Kennedy,6,0,0.0,False,Fortaleza,2.0,kennedy,0.0,Kennedy,109347,0.0,1,Antonio Kennedy Sousa de Almeida,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,,,,,,,,,,,,,,,,,,,,,
534,35,,265,R. Gustavo,5,7,3.87,False,Bahia,6.93,raul-gustavo,0.0,Raul Gustavo,109389,0.0,3,Raul Gustavo Pereira Bicalho,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,,1.0,6.0,5.0,3.0,4.0,,,,3.0,,,,,,,1.0,,,,
535,35,,293,T. Andrade,6,10,0.7,False,Athlético-PR,2.34,thiago-andrade,0.0,Thiago Andrade,109404,0.0,5,Thiago Eduardo de Andrade,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,,1.0,3.0,2.0,3.0,3.0,,,,,,,,,,1.0,,,,,
536,35,,283,I. Luccas,7,8,0.04,True,Cruzeiro,2.29,ian-luccas,-0.4,Ian Luccas,109412,0.08,4,Ian Luccas Baroni Boetto,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,,1.0,1.0,5.0,,1.0,,1.0,,,,,,,,1.0,,,,,
537,35,,356,Calebe,7,24,2.8,True,Fortaleza,7.43,calebe,11.0,Calebe,109461,1.62,4,Calebe Gonçalves Ferreira da Silva,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,1.0,2.0,10.0,10.0,11.0,45.0,1.0,3.0,,,,,,,,11.0,1.0,,,,
538,35,,277,M. Leonardo,7,27,6.44,True,Santos,11.67,marcos-leonardo,-0.6,Marcos Leonardo,109497,-0.64,5,Marcos Leonardo Santos Almeida,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,2.0,3.0,4.0,34.0,35.0,54.0,12.0,20.0,,,,,,,,16.0,1.0,1.0,,,
539,35,,277,Joaquim,7,28,4.63,True,Santos,9.18,joaquim,4.8,Joaquim,109563,-0.26,3,Joaquim Henrique Pereira Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,2.0,4.0,49.0,22.0,11.0,19.0,1.0,,1.0,7.0,,,,,,8.0,,1.0,,,
540,35,,266,Martinelli,7,24,1.59,False,Fluminense,4.56,martinelli,0.0,Martinelli,109573,0.0,4,Matheus Martinelli Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,1.0,2.0,20.0,36.0,5.0,19.0,1.0,1.0,,,1.0,,,,,3.0,,,,,
541,35,,290,G. Novaes,6,3,0.23,False,Goiás,2.57,gabriel-novaes,0.0,Gabriel Novaes,109639,0.0,5,Gabriel Novaes Fernandes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,,,,3.0,,1.0,,1.0,,,,,,,,1.0,,,,,
542,35,,263,Hugo,6,18,5.7,False,Botafogo,6.68,hugo,0.0,Hugo,109668,0.0,2,Hugo Gonçalves Ferreira Neto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,2.0,1.0,39.0,26.0,3.0,12.0,,,,9.0,,,,,,1.0,,,,,
543,35,,263,Segovinha,6,21,2.02,True,Botafogo,4.24,segovinha,0.9,Segovinha,110055,0.02,4,Matías Emanuel Segovia Torales,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,1.0,2.0,23.0,5.0,3.0,13.0,,,,,,,,,,4.0,,,,,
544,35,,293,G. Pereira,6,0,0.0,False,Athlético-PR,1.0,gabriel-pereira,0.0,Gabriel Pereira,110251,0.0,1,Gabriel Roberto Pereira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,,,,,,,,,,,,,,,,,,,,,
545,35,,275,A. Ferreira,7,35,6.22,True,Palmeiras,14.45,abel-ferreira,3.54,Abel Ferreira,110506,-1.38,6,Abel Fernando Moreira Ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,,,,,,,,,,,,,,,,,,18.0,,
546,35,,284,L. Besozzi,7,12,2.21,False,Grêmio,5.01,lucas-besozzi,0.0,Lucas Besozzi,110512,0.0,5,Lucas Agustín Besozzi,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,1.0,1.0,5.0,4.0,1.0,6.0,1.0,,,,,,,,,5.0,,,,,
547,35,,280,Caetano,6,0,0.0,False,Bragantino,1.0,caetano,0.0,Caetano,110587,0.0,4,Gabriel Caetano Godoy de Andrade,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
548,35,,277,P. Mazoti,6,0,0.0,False,Santos,1.0,paulo-mazoti,0.0,Paulo Mazoti,110602,0.0,1,Paulo Mazoti Azevedo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,,,,,,,,,,,,,,,,,,,,,
549,35,,275,Mateus,6,0,0.0,False,Palmeiras,1.0,mateus,0.0,Mateus,110624,0.0,1,Mateus Oliveira Mendes,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,,,,,,,,,,,,,,,,,,,,,
550,35,,290,L. Filipe,6,0,0.0,False,Goiás,2.0,luiz-filipe,0.0,Luiz Filipe,110632,0.0,5,Luiz Filipe dos Reis Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,,,,,,,,,,,,,,,,,,,,,
551,35,,356,Machuca,6,14,2.41,True,Fortaleza,4.41,machuca,-0.3,Machuca,110667,0.11,5,Imanol Machuca,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,,4.0,12.0,10.0,3.0,4.0,2.0,1.0,,,,,,,,5.0,,,,,
552,35,,293,Esquivel,7,18,3.63,True,Athlético-PR,5.22,esquivel,7.3,Esquivel,110668,0.95,2,Lucas Ángel Esquivel,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,1.0,3.0,27.0,21.0,2.0,26.0,,,1.0,4.0,,,,,,3.0,,,,,
553,35,,293,Mycael,6,0,0.0,False,Athlético-PR,3.0,mycael,0.0,Mycael,110698,0.0,1,Mycael Pontes Moreira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,,,,,,,,,,,,,,,,,,,,,
554,35,,266,P. Rangel,6,2,0.0,False,Fluminense,1.87,pedro-rangel,0.0,Pedro Rangel,110708,0.0,1,Pedro Felipe de Faria Rangel,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,,1.0,,,,,,,,,,5.0,,,5.0,,,,,,
555,35,,280,A. Hurtado,6,20,3.54,True,Bragantino,5.09,andres-hurtado,1.2,Andrés Hurtado,110715,0.1,2,José Andrés Hurtado Cheme,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,,3.0,22.0,14.0,5.0,3.0,,2.0,,9.0,,,,,,1.0,,,,,
556,35,,282,Rubens,7,21,5.5,True,Atlético-MG,11.76,rubens,9.0,Rubens,110727,0.93,2,Rubens Antônio Dias,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,1.0,4.0,56.0,32.0,5.0,18.0,,4.0,,8.0,,,,,,4.0,,,,,
557,35,,266,J. Kennedy,6,23,3.99,True,Fluminense,11.15,john-kennedy,13.7,John Kennedy,110759,1.77,5,John Kennedy Batista de Souza,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,,9.0,12.0,22.0,15.0,25.0,5.0,8.0,,,,,,,,13.0,4.0,2.0,,,
558,35,,265,Biel,7,19,4.97,False,Bahia,8.52,biel,0.0,Biel,110760,0.0,5,Gabriel Teixeira Aragão,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,1.0,4.0,13.0,18.0,15.0,42.0,5.0,1.0,,,,,,,,6.0,1.0,,,,
559,35,,294,Marcão,6,0,0.0,False,Coritiba,2.0,marcao,0.0,Marcão,110775,0.0,1,Marco Antônio Amorim de Oliveira Montes,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_WKiGPtW.png,,,,,,,,,,,,,,,,,,,,,
560,35,,267,Orellano,5,18,2.54,False,Vasco,4.63,orellano,0.0,Orellano,110776,0.0,4,Luca Nicolás Orellano,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,1.0,3.0,13.0,9.0,9.0,22.0,1.0,,,,,,,,,4.0,,,,,
561,35,,280,G. Lopes,6,7,3.77,False,Bragantino,3.49,guilherme-lopes,0.0,Guilherme Lopes,110909,0.0,2,Guilherme Lopes de Almeida,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,,,4.0,4.0,2.0,,,,,4.0,,,,,,1.0,,,,,
562,35,,290,Lucão,6,2,0.15,False,Goiás,1.37,lucao,0.0,Lucão,110928,0.0,5,Lucas Emmanuel Araujo Macedo,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,,,1.0,3.0,,,,,,,,,,,,,,,,,
563,35,,266,G. Apis,6,0,0.0,False,Fluminense,2.0,gustavo-apis,0.0,Gustavo Apis,110947,0.0,4,Gustavo Apis Pascoal de Farias,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,,,,,,,,,,,,,,,,,,,,,
564,35,,263,Kayque,6,2,2.25,False,Botafogo,4.08,kayque,0.0,Kayque,110962,0.0,4,Kayque Luiz Pereira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
565,35,,266,L. Fernández,6,15,2.37,False,Fluminense,4.29,leo-fernandez,0.0,Leo Fernández,111017,0.0,4,Leonardo Cecilio Fernández López,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_1kibn8r.png,,1.0,7.0,13.0,3.0,21.0,1.0,,,,,,,,,10.0,1.0,,,1.0,
566,35,,327,Robson,6,0,0.0,False,América-MG,2.0,robson,0.0,Robson,111172,0.0,1,Robson Luiz dos Santos Nascimento,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
567,35,,284,G. Martins,6,15,2.45,True,Grêmio,3.06,gustavo-martins,2.9,Gustavo Martins,111309,0.19,3,Gustavo Martins de Souza Santos,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,,3.0,15.0,11.0,3.0,5.0,1.0,2.0,,2.0,,,,,,2.0,,,,,
568,35,,280,Sorriso,6,21,3.05,False,Bragantino,5.26,sorriso,0.0,Sorriso,111333,0.0,5,Marcos Vinicios Moura,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,1.0,2.0,13.0,10.0,9.0,25.0,2.0,4.0,,,,,,,,11.0,,,,,
569,35,,264,F. Augusto,6,12,1.11,False,Corinthians,1.74,felipe-augusto,0.0,Felipe Augusto,111408,0.0,5,Felipe Augusto da Silva,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,,,5.0,8.0,3.0,10.0,,1.0,,,,,,,,2.0,,,,,
