,atletas.preco_num,atletas.jogos_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.entrou_em_campo,atletas.status_id,atletas.posicao_id,atletas.foto,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.nome,atletas.rodada_id,atletas.variacao_num,atletas.apelido,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,G,PS,SG,I,PP,CV,PC,FT,DE,GS,DP,GC,V,PI
468,6.83,12,johnny,4.61,285,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,106002,Johnny,Internacional,João Lucas Souza Cardoso,24,0.0,Johnny,,1.0,4.0,23.0,13.0,3.0,1.0,17.0,2.0,,,2.0,,,1.0,1.0,,,,,,
469,1.74,5,lucao,0.6,280,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,106160,Lucão,Bragantino,Lucas Alexandre Galdino de Azevedo,24,0.0,Lucão,,,1.0,,,,,,,,1.0,,,,,,7.0,8.0,,,,
470,15.97,22,gabriel-pec,5.66,267,9.8,True,7,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,106199,G. Pec,Vasco,Gabriel Fortes Chaves,24,-0.73,Gabriel Pec,,2.0,4.0,22.0,22.0,9.0,19.0,38.0,6.0,,,3.0,,,,2.0,,,,,,
471,3.2,15,figueiredo,2.12,267,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,106201,Figueiredo,Vasco,Lucas Figueiredo dos Santos,24,0.0,Figueiredo,,,2.0,8.0,17.0,8.0,11.0,15.0,,1.0,,6.0,,,,1.0,,,,,,
472,9.69,20,bruno-gomes,4.45,294,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uLOhgzA.png,106202,B. Gomes,Coritiba,Bruno Gomes da Silva Clevelário,24,0.0,Bruno Gomes,,,4.0,39.0,28.0,8.0,14.0,36.0,2.0,,,1.0,,1.0,,1.0,,,,,,
473,2.0,0,kawan,0.0,293,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,106219,Kawan,Athlético-PR,Kawan Gabriel da Silva,24,0.0,Kawan,,,,,,,,,,,,,,,,,,,,,,
474,2.87,8,realpe,2.99,280,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,106299,Realpe,Bragantino,Leonardo Javier Realpe Montaño,24,0.0,Realpe,,,2.0,4.0,9.0,,1.0,,,,4.0,,,,,1.0,,,,,,
475,9.05,23,caio-alexandre,3.43,356,5.1,True,7,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,106323,C. Alexandre,Fortaleza,Caio Alexandre Souza e Silva,24,0.52,Caio Alexandre,,2.0,4.0,37.0,36.0,4.0,5.0,30.0,2.0,,,3.0,,,,,,,,,,
476,3.0,0,wesley-gasolina,0.0,283,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,106327,W. Gasolina,Cruzeiro,Wesley David de Oliveira Andrade,24,0.0,Wesley Gasolina,,,,,,,,,,,,,,,,,,,,,,
477,4.0,0,jhonata-robert,0.0,284,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,106371,J. Robert,Grêmio,Jhonata Robert Alves da Silva,24,0.0,Jhonata Robert,,,,,,,,,,,,,,,,,,,,,,
478,5.87,13,eduardo-santos,3.85,280,0.0,False,5,3,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,106434,E. Santos,Bragantino,Eduardo Gonzaga Mendes Santos,24,0.0,Eduardo Santos,,1.0,2.0,6.0,14.0,2.0,2.0,8.0,1.0,,5.0,,,,,1.0,,,,,,
479,2.0,0,halls,0.0,267,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,106682,Halls,Vasco,Hedhe Halls Rocha da Silva,24,0.0,Halls,,,,,,,,,,,,,,,,,,,,,,
480,3.07,7,carlos-alberto,2.97,263,0.5,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,106704,C. Alberto,Botafogo,Carlos Alberto Gomes da Silva Filho,24,-0.21,Carlos Alberto,,,,2.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,
481,7.67,17,rodrigo-nestor,3.02,276,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,106822,R. Nestor,São Paulo,Rodrigo Nestor Bertalia,24,0.0,Rodrigo Nestor,,1.0,3.0,16.0,24.0,10.0,11.0,12.0,1.0,,,4.0,,1.0,,2.0,,,,,,
482,5.33,6,welington,2.55,276,1.4,True,6,2,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,106824,Welington,São Paulo,Welington Damascena Santos,24,0.07,Welington,,,2.0,3.0,7.0,,3.0,7.0,,,2.0,1.0,,,,,,,,,,
483,4.38,5,patryck,5.92,276,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,106829,Patryck,São Paulo,Patryck Lanza dos Reis,24,0.0,Patryck,,,2.0,7.0,2.0,,1.0,6.0,,,4.0,,,,,,,,,,,
484,2.27,2,talles-costa,1.7,276,0.0,True,6,4,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,106830,T. Costa,São Paulo,Talles Macedo Toledo Costa,24,-0.51,Talles Costa,,,,2.0,,,,2.0,,,,,,,,,,,,,,
485,3.99,15,juan,2.7,276,8.1,True,6,5,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,106831,Juan,São Paulo,Juan Santos da Silva,24,1.13,Juan,,1.0,1.0,15.0,11.0,3.0,4.0,16.0,1.0,,,10.0,,,,,,,,,,
486,0.74,1,pedro-vilhena,0.0,276,0.0,True,6,4,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,106832,P. Vilhena,São Paulo,Pedro Veronez Vilhena,24,-0.26,Pedro Vilhena,,,,,,,,,,,,,,,,,,,,,,
487,5.56,13,luan-patrick,4.53,280,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,106835,L. Patrick,Bragantino,Luan Patrick Wiedthauper,24,0.0,Luan Patrick,,1.0,2.0,8.0,10.0,1.0,2.0,3.0,,,9.0,,,,,,,,,,,
488,4.73,6,fernando,5.27,293,0.0,False,5,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,106950,Fernando,Athlético-PR,Fernando Augusto Pereira Bueno Júnior,24,0.0,Fernando,,2.0,1.0,10.0,4.0,,1.0,2.0,,,2.0,,,,,,,,,,,
489,4.0,0,bernardo-schappo,0.0,356,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,106977,B. Schappo,Fortaleza,Bernardo Schappo,24,0.0,Bernardo Schappo,,,,,,,,,,,,,,,,,,,,,,
490,1.51,1,ricardo-cerqueira,0.5,1371,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,107039,R. Cerqueira,Cuiabá,José Ricardo Batista Cerqueira,24,0.0,Ricardo Cerqueira,,,,,,,,1.0,,,,,,,,,,,,,,
491,2.09,13,stenio,0.89,283,0.0,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,107052,Stênio,Cruzeiro,Stenio Zanetti Toledo,24,-0.01,Stênio,,,,5.0,8.0,4.0,3.0,2.0,,,,1.0,,,,,,,,,,
492,5.77,1,luciano-juba,-0.3,265,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_cccrqnA.png,107093,L. Juba,Bahia,Luciano Batista da Silva Júnior,24,0.0,Luciano Juba,,,,,1.0,,,,,,,,,,,,,,,,,
493,5.07,24,richard-rios,2.51,275,0.0,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,107111,R. Ríos,Palmeiras,Richard Ríos Montoya,24,-0.54,Richard Ríos,,,2.0,27.0,22.0,3.0,7.0,23.0,2.0,,,1.0,,,,,,,,,,
494,7.0,0,patrick-de-paula,0.0,263,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,107172,P. Paula,Botafogo,Patrick de Paula Carreiro,24,0.0,Patrick de Paula,,,,,,,,,,,,,,,,,,,,,,
495,6.21,19,michel-araujo,2.59,276,1.2,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,107173,M. Araújo,São Paulo,Michel Daryl Araújo Villar,24,-0.11,Michel Araújo,,1.0,2.0,17.0,19.0,4.0,5.0,28.0,1.0,1.0,,2.0,,,3.0,1.0,,,,,,
496,2.0,0,matheus-donelli,0.0,264,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,107179,M. Donelli,Corinthians,Matheus Planelles Donelli,24,0.0,Matheus Donelli,,,,,,,,,,,,,,,,,,,,,,
497,2.17,5,leo-linck,5.6,293,2.0,True,2,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,107183,L. Linck,Athlético-PR,Léo Matias Baiersdorf Linck,24,-0.94,Léo Linck,,,2.0,,,,,,,,1.0,,,,,,22.0,6.0,1.0,,,
498,0.73,4,vinicius-kaue,-0.47,293,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,107186,V. Kauê,Athlético-PR,Vinicius Kauê Ribeiro Ferreira,24,0.0,Vinicius Kauê,,,1.0,3.0,5.0,,,,,,,,,1.0,,,,,,,,
499,1.0,0,leonardo-ataide,0.0,293,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,107191,L. Ataíde,Athlético-PR,Leonardo Ataíde de Oliveira Siqueira,24,0.0,Leonardo Ataíde,,,,,,,,,,,,,,,,,,,,,,
500,1.56,7,romulo,0.59,293,0.0,False,7,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,107197,Rômulo,Athlético-PR,Rômulo José Cardoso da Cruz,24,0.0,Rômulo,,,,1.0,5.0,,3.0,2.0,,1.0,,,,,,,,,,,,
501,2.59,4,gustavo-garcia,1.55,275,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,107225,G. Garcia,Palmeiras,Gustavo Garcia dos Santos,24,0.0,Gustavo Garcia,,,,2.0,1.0,,2.0,3.0,,,1.0,,,1.0,1.0,,,,,,,
502,3.0,0,miqueias,0.0,265,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,107232,Miqueias,Bahia,Miqueias Cabral Evaristo,24,0.0,Miqueias,,,,,,,,,,,,,,,,,,,,,,
503,6.88,8,vanderlan,4.33,275,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,107236,Vanderlan,Palmeiras,Vanderlan Barbosa da Silva,24,0.0,Vanderlan,,1.0,3.0,18.0,14.0,1.0,2.0,5.0,,,2.0,1.0,,,,,,,,,,
504,1.58,9,dodo,1.48,290,2.6,True,6,4,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,107375,Dodô,Goiás,Vinícius Rodrigues Adelino dos Santos,24,0.35,Dodô,,,1.0,3.0,3.0,,2.0,4.0,1.0,,,,,,,,,,,,,
505,2.02,8,luan-dias,0.61,277,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,107416,L. Dias,Santos,Luan Dias da Silva,24,0.0,Luan Dias,,,3.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,
506,8.26,19,andre,2.68,266,-1.0,True,3,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,107498,André,Fluminense,André Trindade da Costa Neto,24,-0.4,André,,,9.0,40.0,28.0,1.0,6.0,35.0,,,,,,1.0,,,,,,,,
507,1.0,0,david-sousa,0.0,263,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_220x220.png,107509,D. Sousa,Botafogo,David Sousa Albino,24,0.0,David Sousa,,,,,,,,,,,,,,,,,,,,,,
508,9.37,19,natanael,4.36,294,1.7,True,6,2,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_t78oWnD.png,107554,Natanael,Coritiba,Natanael Moreira Milouski,24,0.27,Natanael,,,4.0,50.0,28.0,6.0,3.0,18.0,,,3.0,4.0,,,1.0,1.0,,,,,,
509,8.3,5,fabian-bustos,4.69,327,0.0,False,7,6,https://s.sde.globo.com/media/person_role/2023/08/08/photo_FORMATO_W6FrqMf.png,107645,F. Bustos,América-MG,Fabián Daniel Bustos,24,0.0,Fabián Bustos,,,,,,,,,,,,,,,,,,,,,2.0,
510,1.0,0,emerson-junior,0.0,285,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,107740,E. Júnior,Internacional,Emerson Fabiano Kerber Júnior,24,0.0,Emerson Júnior,,,,,,,,,,,,,,,,,,,,,,
511,3.78,8,praxedes,2.85,267,0.2,True,7,4,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,107744,Praxedes,Vasco,Bruno Conceição Praxedes,24,-1.77,Praxedes,,,2.0,10.0,6.0,,1.0,12.0,1.0,,,2.0,,,,,,,,,,
512,7.74,2,adriel,5.25,265,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,107748,Adriel,Bahia,Adriel Vasconcelos Ramos,24,0.0,Adriel,,,1.0,,,,,1.0,,,1.0,,,,,,7.0,1.0,,,,
513,2.12,7,diego-rosa,1.09,265,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,107796,D. Rosa,Bahia,Diego Gabriel Silva Rosa,24,0.0,Diego Rosa,,,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
514,2.37,1,fernando-henrique,1.2,283,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,107800,F. Henrique,Cruzeiro,Fernando Henrique do Nascimento Pereira,24,0.0,Fernando Henrique,,,,1.0,,,,,,,,,,,,,,,,,,
515,0.75,1,nata,0.2,284,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,107801,Natã,Grêmio,Natã Felipe de Amorim Santos,24,0.0,Natã,,,,,1.0,,,1.0,,,,,,,,,,,,,,
516,2.35,13,matheus-dias,0.7,285,3.5,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,107809,M. Dias,Internacional,Matheus dos Santos Dias,24,0.71,Matheus Dias,,,5.0,14.0,14.0,,,3.0,,,,,,,,,,,,,,
517,4.61,10,hugo,4.75,290,8.6,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,107908,Hugo,Goiás,Hugo Ferreira de Farias,24,1.34,Hugo,,,1.0,16.0,14.0,3.0,4.0,4.0,,,5.0,3.0,,,,,,,,,,
518,6.8,14,fausto-vera,2.39,264,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,107950,F. Vera,Corinthians,Fausto Mariano Vera,24,0.0,Fausto Vera,,2.0,5.0,19.0,17.0,2.0,5.0,9.0,,,,1.0,,,,,,,,,,
519,3.19,3,garcez,1.57,294,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_BtxMdJP.png,108131,Garcez,Coritiba,Maurício Garcez de Jesus,24,0.0,Garcez,,,,1.0,2.0,,2.0,5.0,,,,,,,,,,,,,,
520,2.76,17,isidro-pitta,0.91,1371,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,108133,I. Pitta,Cuiabá,Isidro Miguel Pitta Saldívar,24,0.0,Isidro Pitta,,,,,8.0,1.0,4.0,12.0,1.0,,,3.0,,,,,,,,,,
521,3.83,3,javier-mendez,2.27,327,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/09/05/photo_FORMATO_OpOrXfl.png,108163,J. Méndez,América-MG,Óscar Javier Méndez Albornoz,24,0.0,Javier Méndez,,,1.0,6.0,4.0,,1.0,2.0,,,,,,,,,,,,,,
522,2.54,2,gustavinho,1.4,284,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,108201,Gustavinho,Grêmio,Gustavo César Mendonça Gravino,24,0.0,Gustavinho,,,,,,,1.0,4.0,,,,,,,,,,,,,,
523,1.0,0,breno,0.0,290,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,108211,Breno,Goiás,Breno Herculano Almeida,24,0.0,Breno,,,,,,,,,,,,,,,,,,,,,,
524,2.08,2,gabriel-barros,-0.65,285,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,108352,G. Barros,Internacional,Gabriel de Sousa Barros,24,0.0,Gabriel Barros,,,1.0,,1.0,,,,,,,,,,,,,,,,,
525,4.55,3,erison,2.47,276,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,108422,Erison,São Paulo,Erison Danilo de Souza,24,0.0,Erison,,1.0,1.0,,2.0,,,2.0,,,,,,,,1.0,,,,,,
526,2.91,3,arriagada,1.03,293,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,108624,Arriagada,Athlético-PR,Luciano Daniel Arriagada García,24,0.0,Arriagada,,,,1.0,8.0,1.0,2.0,3.0,,,,,,,,,,,,,,
527,5.44,10,joao-magno,2.86,290,0.0,False,7,5,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,108715,J. Magno,Goiás,João Victo Magno de Souza Machado,24,0.0,João Magno,,,2.0,4.0,18.0,3.0,6.0,13.0,2.0,1.0,,7.0,,,,,,,,,,
528,8.95,20,victor-sa,5.38,263,4.0,True,7,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,108946,V. Sá,Botafogo,João Victor Santos Sá,24,0.45,Victor Sá,,3.0,1.0,29.0,17.0,12.0,14.0,27.0,3.0,1.0,,3.0,,,,,,,,,,
529,1.0,0,daniel-martins,0.0,293,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,109102,D. Martins,Athlético-PR,Daniel Sergio Martins,24,0.0,Daniel Martins,,,,,,,,,,,,,,,,,,,,,,
530,3.72,4,matheus-nascimento,2.58,263,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,109114,M. Nascimento,Botafogo,Matheus Nascimento de Paula,24,0.0,Matheus Nascimento,,,1.0,2.0,6.0,1.0,,3.0,1.0,,,,,,,,,,,,,
531,2.0,0,dg,0.0,263,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,109199,DG,Botafogo,Douglas da Silva Teixeira,24,0.0,DG,,,,,,,,,,,,,,,,,,,,,,
532,1.0,0,kawe,0.0,280,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,109246,Kawê,Bragantino,Kawê Ferreira Godoy Viana,24,0.0,Kawê,,,,,,,,,,,,,,,,,,,,,,
533,2.0,0,kennedy,0.0,356,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,109347,Kennedy,Fortaleza,Antonio Kennedy Sousa de Almeida,24,0.0,Kennedy,,,,,,,,,,,,,,,,,,,,,,
534,7.46,2,raul-gustavo,6.3,265,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,109389,R. Gustavo,Bahia,Raul Gustavo Pereira Bicalho,24,0.0,Raul Gustavo,,,,3.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,
535,2.65,8,thiago-andrade,0.73,293,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,109404,T. Andrade,Athlético-PR,Thiago Eduardo de Andrade,24,0.0,Thiago Andrade,,,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,
536,2.61,3,ian-luccas,0.3,283,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,109412,I. Luccas,Cruzeiro,Ian Luccas Baroni Boetto,24,0.0,Ian Luccas,,,,1.0,1.0,,,,,,,,,,,,,,,,,
537,6.87,17,calebe,2.86,356,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,109461,Calebe,Fortaleza,Calebe Gonçalves Ferreira da Silva,24,0.0,Calebe,,1.0,2.0,10.0,10.0,8.0,8.0,36.0,,,,3.0,,,,1.0,,,,,,
538,12.09,17,marcos-leonardo,6.96,277,0.0,False,7,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,109497,M. Leonardo,Santos,Marcos Leonardo Santos Almeida,24,0.0,Marcos Leonardo,,2.0,2.0,3.0,26.0,9.0,24.0,43.0,8.0,,,9.0,,,,,,,,,,
539,8.18,17,joaquim,3.33,277,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,109563,Joaquim,Santos,Joaquim Henrique Pereira Silva,24,0.0,Joaquim,,,3.0,25.0,13.0,4.0,5.0,9.0,,1.0,4.0,,,,1.0,,,,,,,
540,4.8,17,martinelli,2.15,266,0.9,True,7,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,109573,Martinelli,Fluminense,Matheus Martinelli Lima,24,-0.2,Martinelli,,1.0,2.0,15.0,23.0,3.0,5.0,14.0,1.0,,,1.0,,,,,,,,,,
541,2.57,3,gabriel-novaes,0.23,290,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,109639,G. Novaes,Goiás,Gabriel Novaes Fernandes,24,0.0,Gabriel Novaes,,,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,
542,6.5,11,hugo,7.18,263,0.9,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,109668,Hugo,Botafogo,Hugo Gonçalves Ferreira Neto,24,-1.66,Hugo,,1.0,1.0,29.0,18.0,,2.0,8.0,,,8.0,,,,,,,,,,,
543,4.55,17,segovinha,2.16,263,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,110055,Segovinha,Botafogo,Matías Emanuel Segovia Torales,24,0.0,Segovinha,,1.0,2.0,20.0,3.0,3.0,1.0,13.0,,,,,,,,,,,,,,
544,1.0,0,gabriel-pereira,0.0,293,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,110251,G. Pereira,Athlético-PR,Gabriel Roberto Pereira,24,0.0,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,
545,14.06,24,abel-ferreira,6.05,275,2.71,True,7,6,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,110506,A. Ferreira,Palmeiras,Abel Fernando Moreira Ferreira,24,-0.62,Abel Ferreira,,,,,,,,,,,,,,,,,,,,,12.0,
546,4.77,2,lucas-besozzi,1.45,284,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_SazpwqH.png,110512,L. Besozzi,Grêmio,Lucas Agustín Besozzi,24,0.0,Lucas Besozzi,,,,2.0,,,,1.0,,,,,,,,,,,,,,
547,1.0,0,caetano,0.0,280,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,110587,Caetano,Bragantino,Gabriel Caetano Godoy de Andrade,24,0.0,Caetano,,,,,,,,,,,,,,,,,,,,,,
548,1.0,0,paulo-mazoti,0.0,277,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,110602,P. Mazoti,Santos,Paulo Mazoti Azevedo,24,0.0,Paulo Mazoti,,,,,,,,,,,,,,,,,,,,,,
549,1.0,0,mateus,0.0,275,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,110624,Mateus,Palmeiras,Mateus Oliveira Mendes,24,0.0,Mateus,,,,,,,,,,,,,,,,,,,,,,
550,2.0,0,luiz-filipe,0.0,290,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,110632,L. Filipe,Goiás,Luiz Filipe dos Reis Silva,24,0.0,Luiz Filipe,,,,,,,,,,,,,,,,,,,,,,
551,4.58,6,machuca,2.93,356,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,110667,Machuca,Fortaleza,Imanol Machuca,24,0.0,Machuca,,,1.0,7.0,4.0,2.0,,2.0,1.0,,,,,,,,,,,,,
552,4.01,8,esquivel,4.06,293,2.7,True,7,2,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,110668,Esquivel,Athlético-PR,Lucas Ángel Esquivel,24,-0.74,Esquivel,,,1.0,13.0,9.0,,2.0,8.0,,,3.0,,,,,,,,,,,
553,3.0,0,mycael,0.0,293,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,110698,Mycael,Athlético-PR,Mycael Pontes Moreira,24,0.0,Mycael,,,,,,,,,,,,,,,,,,,,,,
554,1.93,1,pedro-rangel,0.0,266,0.0,False,7,1,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,110708,P. Rangel,Fluminense,Pedro Felipe de Faria Rangel,24,0.0,Pedro Rangel,,,1.0,,,,,,,,,,,,,,2.0,2.0,,,,
555,4.87,14,andres-hurtado,3.5,280,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,110715,A. Hurtado,Bragantino,José Andrés Hurtado Cheme,24,0.0,Andrés Hurtado,,,3.0,18.0,11.0,,3.0,3.0,,,6.0,2.0,,,,,,,,,,
