,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.preco_num,atletas.status_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido_abreviado,atletas.nome,atletas.rodada_id,atletas.atleta_id,atletas.apelido,atletas.media_num,atletas.clube_id,atletas.foto,atletas.pontos_num,A,CA,DS,FC,FF,FS,G,PP,SG,V,FD,FT,I,PC,CV,GC,PS,DE,GS,DP,PI
683,False,Goiás,4,0.0,1.0,6,,0,alan,Alan,Alan Matheus Stence,37,121242,Alan,0.0,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,0.0,,,,,,,,,,,,,,,,,,,,,
684,False,Cuiabá,5,0.0,2.0,6,,0,gabryel-freitas,G. Freitas,Gabryel Vinícius Araújo Freitas,37,121263,Gabryel Freitas,0.0,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,0.0,,,,,,,,,,,,,,,,,,,,,
685,False,Cuiabá,5,0.0,1.44,6,,1,pablo,Pablo,Pablo Henrique Almeida Silva,37,121752,Pablo,3.6,1371,,0.0,,,3.0,,,,,,,,,,,,,,,,,,
686,False,Vasco,2,0.0,1.0,6,,0,paulinho-silva,P. Silva,Paulo Ricardo de Souza Babilônia,37,121766,Paulinho Silva,0.0,267,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,0.0,,,,,,,,,,,,,,,,,,,,,
687,False,Cuiabá,3,0.0,1.32,6,,1,vitao,Vitão,Victor Matheus dos Santos Gonçalves,37,121779,Vitão,0.0,1371,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,0.0,,,,,,,,,,,,,,,,,,,,,
688,True,Grêmio,5,-0.01,2.14,6,,20,andre,André,André Henrique da Silva Martins,37,121792,André,2.12,284,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,-0.3,,1.0,9.0,8.0,8.0,7.0,3.0,,,,1.0,,,,,,,,,,
689,False,Coritiba,3,0.0,2.07,6,,7,jean-pedroso,J. Pedroso,Jean Henrique Carneiro Pedroso,37,121796,Jean Pedroso,2.9,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_QTICAoM.png,0.0,,1.0,10.0,5.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,,
690,True,Botafogo,5,0.03,1.56,6,,17,janderson,Janderson,Janderson de Carvalho Costa,37,121830,Janderson,1.18,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,0.2,1.0,2.0,7.0,11.0,5.0,5.0,,,,,2.0,1.0,1.0,,,,,,,,
691,False,Santos,2,0.0,1.0,6,,0,pedrinho-scaramussa,P. Scaramussa,Pedro Henrique Cunha Scaramussa,37,121984,Pedrinho Scaramussa,0.0,277,,0.0,,,,,,,,,,,,,,,,,,,,,
692,False,Fluminense,4,0.0,1.4,6,,4,giovanni-manson,G. Manson,Giovanni Manson Ribeiro,37,121985,Giovanni Manson,-0.15,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,0.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,
693,False,Cruzeiro,5,0.0,2.29,6,,1,fernando,Fernando,Luis Fernando Santos Oliveira,37,122127,Fernando,3.5,283,,0.0,,,3.0,,,,,,,,,,1.0,,,,,,,,
694,False,Grêmio,5,0.0,3.0,6,,0,ronald-barcellos,R. Barcellos,Ronald Barcellos Arantes,37,122233,Ronald Barcellos,0.0,284,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,0.0,,,,,,,,,,,,,,,,,,,,,
695,False,Coritiba,3,0.0,0.9,6,,6,thiago-dombroski,T. Dombroski,Thiago Dombroski Moreira,37,122293,Thiago Dombroski,0.93,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_HL1Q189.png,0.0,,4.0,5.0,9.0,1.0,1.0,,,1.0,,,,,,,,,,,,
696,False,Bahia,2,0.0,2.56,6,,9,ryan,Ryan,Ryan Carlos Santos de Sousa,37,122300,Ryan,3.19,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,0.0,2.0,3.0,12.0,8.0,,3.0,,,2.0,,1.0,,1.0,,1.0,,,,,,
697,False,Bahia,5,0.0,1.0,6,,0,kennedy,Kennedy,Kennedy Anderson Gomes Ferreira,37,122301,Kennedy,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,,,,,,,,,,,,,,,,,,,,,
698,False,Flamengo,4,0.0,3.0,6,,0,lorran,Lorran,Lorran Lucas Pereira de Sousa,37,122321,Lorran,0.0,262,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,0.0,,,,,,,,,,,,,,,,,,,,,
699,False,Vasco,3,0.0,1.0,6,,0,lyncon,Lyncon,Lyncon Correa Gonçalves,37,122378,Lyncon,0.0,267,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
700,False,Bragantino,5,0.0,2.86,6,,7,talisson,Talisson,Talisson de Almeida,37,122393,Talisson,4.59,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,0.0,,,6.0,7.0,1.0,4.0,3.0,,,,1.0,,,1.0,,,,,,,
701,False,Bragantino,4,0.0,2.26,6,,18,gustavinho,Gustavinho,Gustavo Ribeiro Neves,37,122394,Gustavinho,1.17,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,0.0,,2.0,10.0,13.0,3.0,4.0,1.0,,,,2.0,,,,,,,,,,
702,False,Corinthians,4,0.0,1.0,6,,0,ryan,Ryan,Ryan Gustavo de Lima,37,122396,Ryan,0.0,264,,0.0,,,,,,,,,,,,,,,,,,,,,
703,False,Corinthians,4,0.0,1.0,6,,0,adryan,Adryan,Adryan Bezerra Silva,37,122398,Adryan,0.0,264,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,0.0,,,,,,,,,,,,,,,,,,,,,
704,False,Internacional,3,0.0,1.0,6,,0,felipe,Felipe,Felipe de Souza Motta Marins,37,122419,Felipe,0.0,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,0.0,,,,,,,,,,,,,,,,,,,,,
705,False,Internacional,5,0.0,1.42,6,,19,lucca,Lucca,Lucca Holanda Sampaio Tavares,37,122420,Lucca,1.07,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,0.0,1.0,2.0,7.0,12.0,7.0,13.0,,,,,3.0,,,,1.0,,,,,,
706,True,Fluminense,4,-0.38,0.98,6,,6,isaac,Isaac,Isaac Rodrigues de Lima,37,122439,Isaac,1.47,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,1.2,,,4.0,2.0,2.0,6.0,,,,,,,,,,,,,,,
707,False,Fluminense,3,0.0,1.0,6,,0,kayky-almeida,K. Almeida,Kayky Henrique Almeida Brandão da Silva,37,122441,Kayky Almeida,0.0,266,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,0.0,,,,,,,,,,,,,,,,,,,,,
708,False,Vasco,4,0.0,1.66,6,,8,barros,Barros,Cauan Lucas Barros da Luz,37,122485,Barros,1.39,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,0.0,,2.0,3.0,8.0,3.0,3.0,1.0,,,,,,,,,,,,,,
709,False,Vasco,5,0.0,2.09,5,,6,rayan,Rayan,Rayan Vitor Simplício Rocha,37,122486,Rayan,2.63,267,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,0.0,,2.0,3.0,3.0,4.0,3.0,1.0,,,,2.0,,,,,,,,,,
710,False,Fluminense,5,0.0,1.0,6,,0,agner,Agner,Agner Moura Izigethy de Souza,37,122555,Agner,0.0,266,https://s.sde.globo.com/media/person_role/2023/08/27/photo_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
711,False,Fortaleza,4,0.0,2.0,6,,0,amorim,Amorim,Alexsandro Amorim de Freitas Filho,37,122598,Amorim,0.0,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,0.0,,,,,,,,,,,,,,,,,,,,,
712,False,São Paulo,3,0.0,0.9,6,,2,matheus-belem,M. Belém,Matheus José Belém de Souza,37,122602,Matheus Belém,2.45,276,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO.png,0.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
713,True,Cruzeiro,4,0.15,2.23,2,,4,japa,Japa,João Wellington Gadelha Melo de Oliveira,37,122660,Japa,2.98,283,,3.9,,,5.0,1.0,4.0,6.0,,,,,,,,,,,,,,,
714,False,Goiás,2,0.0,2.11,6,,8,bruno-santos,B. Santos,Bruno Araújo dos Santos,37,122668,Bruno Santos,0.87,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,0.0,,3.0,5.0,14.0,,8.0,,,,,1.0,1.0,,,,,,,,,
715,False,Bragantino,3,0.0,3.12,6,,1,lucas-cunha,L. Cunha,Lucas de Souza Cunha,37,122755,Lucas Cunha,0.9,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
716,False,América-MG,4,0.0,3.07,6,,21,breno,Breno,Breno Cascardo Lemos,37,122991,Breno,1.96,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_DHZhRWj.png,0.0,,1.0,20.0,23.0,10.0,9.0,1.0,,,,4.0,,1.0,,,,,,,,
717,True,Corinthians,5,0.12,2.05,6,,13,pedro,Pedro,Pedro Henrique Silva dos Santos,37,123022,Pedro,2.2,264,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,2.0,,1.0,6.0,9.0,2.0,20.0,1.0,,,,4.0,,2.0,,,,1.0,,,,
718,False,Bahia,1,0.0,1.0,6,,0,tiago-gomes,T. Gomes,Tiago Gomes dos Santos,37,123054,Tiago Gomes,0.0,265,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
719,False,Grêmio,5,0.0,3.45,6,,7,zinho,Zinho,Luis Henrique Hoffmann,37,123153,Zinho,1.8,284,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,0.0,1.0,,4.0,2.0,1.0,3.0,,,,,1.0,,1.0,,,,,,,,
720,False,Atlético-MG,5,0.0,0.75,6,,2,cadu,Cadu,Carlos Eduardo Amaral Pereira de Castro,37,123359,Cadu,0.45,282,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
721,True,Bahia,4,1.04,7.95,7,,29,cauly,Cauly,Cauly Oliveira Souza,37,123360,Cauly,3.88,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,7.1,7.0,4.0,17.0,22.0,23.0,26.0,2.0,,,,15.0,1.0,5.0,,,,,,,,
722,False,Palmeiras,4,0.0,1.0,6,,0,pedro-lima,P. Lima,Pedro Lima de Barros,37,123610,Pedro Lima,0.0,275,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,0.0,,,,,,,,,,,,,,,,,,,,,
723,True,Coritiba,5,-0.25,0.75,6,,1,lucas-ronier,L. Ronier,Lucas Ronier Vieira Pires,37,123648,Lucas Ronier,0.0,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mLIvaG1.png,0.0,,,,,,,,,,,,,,,,,,,,,
724,False,Palmeiras,4,0.0,2.2,6,,19,luis-guilherme,L. Guilherme,Luis Guilherme Lira dos Santos,37,123713,Luis Guilherme,1.62,275,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,0.0,1.0,,4.0,11.0,5.0,22.0,,,,,3.0,2.0,3.0,,,,,,,,
725,False,Grêmio,2,0.0,1.0,6,,0,ze-guilherme,Z. Guilherme,José Guilherme de Lima Costa,37,123717,Zé Guilherme,0.0,284,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,0.0,,,,,,,,,,,,,,,,,,,,,
726,False,Athlético-PR,3,0.0,1.0,6,,0,arthur-zanella,A. Zanella,Arthur Zanella Koerich,37,123725,Arthur Zanella,0.0,293,https://s.sde.globo.com/media/person_role/2023/05/17/photo_FORMATO_WxI37NH.png,0.0,,,,,,,,,,,,,,,,,,,,,
727,False,Bragantino,5,0.0,1.0,6,,0,everton,Everton,Everton Tiago Barella de Souza Messias,37,124158,Everton,0.0,280,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
728,True,Bragantino,5,0.58,5.74,7,,19,henry-mosquera,H. Mosquera,Henry David Mosquera Sánchez,37,124239,Henry Mosquera,3.07,280,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,3.3,2.0,1.0,12.0,27.0,12.0,18.0,2.0,,,,5.0,1.0,3.0,,,,,,,,
729,False,Atlético-MG,5,0.0,1.1,6,,1,isaac,Isaac,Isaac Aguiar Tomich,37,124247,Isaac,-0.3,282,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,0.0,,,,1.0,,,,,,,,,,,,,,,,,
730,False,Atlético-MG,2,0.0,1.0,6,,0,leo-santos,L. Santos,Leonardo dos Santos Lopes da Silva,37,124249,Léo Santos,0.0,282,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,0.0,,,,,,,,,,,,,,,,,,,,,
731,False,Atlético-MG,5,0.0,1.0,6,,0,pedro-ataide,P. Ataíde,Pedro Ataide de Souza Oliveira,37,124250,Pedro Ataíde,0.0,282,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,0.0,,,,,,,,,,,,,,,,,,,,,
732,False,Internacional,3,0.0,0.74,6,,1,joao-dalla-corte,J. Corte,João Paulo Dalla Corte,37,124265,João Dalla Corte,-1.3,285,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_LXUkgfQ.png,0.0,,,,1.0,,,,,,,,,,1.0,,,,,,,
733,False,Internacional,2,0.0,1.0,6,,0,rangel,Rangel,Vinicius Rangel da Silva,37,124267,Rangel,0.0,285,https://s.sde.globo.com/media/person_role/2023/04/03/photo_220x220_4bRSbNP.png,0.0,,,,,,,,,,,,,,,,,,,,,
734,False,Palmeiras,2,0.0,0.82,6,,1,ian,Ian,Ian Custódio dos Anjos,37,124313,Ian,0.5,275,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,0.0,,,,,,1.0,,,,,,,,,,,,,,,
735,True,Cuiabá,3,-0.18,3.67,7,,13,allyson,Allyson,Allyson Aires dos Santos,37,124340,Allyson,3.15,1371,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO.png,0.0,,1.0,7.0,6.0,1.0,9.0,,,6.0,,,,,,,,,,,,
736,False,Coritiba,2,0.0,1.0,6,,0,joao-vitor,J. Vitor,João Vitor da Silva Almeida,37,124358,João Vitor,0.0,294,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_99Ek8Df.png,0.0,,,,,,,,,,,,,,,,,,,,,
737,False,Botafogo,2,0.0,4.55,6,,1,mateo-ponte,M. Ponte,Mateo Ponte Costa,37,124481,Mateo Ponte,6.2,263,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_V0797EE.png,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
738,False,São Paulo,4,0.0,0.73,6,,1,felipe-negrucci,F. Negrucci,Felipe Negrucci Berdague,37,124674,Felipe Negrucci,-0.6,276,https://s.sde.globo.com/media/person_role/2023/05/04/photo_FORMATO_X79ZKxw.png,0.0,,,,2.0,,,,,,,,,,,,,,,,,
739,False,Atlético-MG,4,0.0,1.04,6,,1,paulo-vitor,P. Vitor,Paulo Vitor Monteiro,37,124690,Paulo Vitor,1.1,282,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,0.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
740,False,Goiás,3,0.0,1.0,6,,0,nolasco,Nolasco,Daniel Camargo Nolasco,37,124698,Nolasco,0.0,290,,0.0,,,,,,,,,,,,,,,,,,,,,
741,False,Cruzeiro,5,0.0,1.0,6,,0,arielson,Arielson,Arielson Sampaio Galvão,37,124699,Arielson,0.0,283,https://s.sde.globo.com/media/person_role/2023/05/10/photo_220x220_gg52sKH.png,0.0,,,,,,,,,,,,,,,,,,,,,
742,False,São Paulo,1,0.0,1.0,6,,0,leandro,Leandro,Leandro Mathias Silva Bueno,37,124701,Leandro,0.0,276,,0.0,,,,,,,,,,,,,,,,,,,,,
743,False,Fluminense,2,0.0,1.0,6,,0,joao-henrique,J. Henrique,João Henrique Mendes da Silva,37,124728,João Henrique,0.0,266,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,0.0,,,,,,,,,,,,,,,,,,,,,
744,True,Grêmio,5,1.32,2.38,7,,10,nathan-fernandes,N. Fernandes,Nathan Ribeiro Fernandes,37,124757,Nathan Fernandes,2.47,284,https://s.sde.globo.com/media/person_role/2023/11/30/photo_FORMATO_3LOUtyA.png,8.2,1.0,1.0,1.0,8.0,5.0,8.0,1.0,,,,5.0,,1.0,,,,,,,,
745,False,Bragantino,3,0.0,1.0,6,,0,gustavo-henrique,G. Henrique,Gustavo Henrique da Silva,37,124758,Gustavo Henrique,0.0,280,https://s.sde.globo.com/media/person_role/2023/05/20/photo_FORMATO_mWVV0xX.png,0.0,,,,,,,,,,,,,,,,,,,,,
746,False,Fluminense,5,0.0,1.0,6,,0,kaua-elias,K. Elias,Kauã Elias Nogueira,37,124821,Kauã Elias,0.0,266,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_e5AgUEU.png,0.0,,,,,,,,,,,,,,,,,,,,,
747,False,Grêmio,5,0.0,0.72,6,,1,lian,Lian,Lian dos Santos da Silva,37,124830,Lian,0.0,284,https://s.sde.globo.com/media/person_role/2023/05/26/photo_FORMATO_J0XOK33.png,0.0,,,,,,,,,,,,,,,,,,,,,
748,False,Coritiba,4,0.0,1.73,6,,4,ruan-assis,R. Assis,Ruan Lucas de Assis,37,124834,Ruan Assis,1.55,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8AiFV6n.png,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
749,False,América-MG,4,0.0,1.0,6,,0,rafa-barcelos,R. Barcelos,Rafael Raul Barcelos,37,124917,Rafa Barcelos,0.0,327,https://s.sde.globo.com/media/person_role/2023/10/23/photo_FORMATO_WjoT6i8.png,0.0,,,,,,,,,,,,,,,,,,,,,
750,False,Corinthians,3,0.0,1.0,6,,0,renato,Renato,Renato Santos da Cruz,37,124918,Renato,0.0,264,https://s.sde.globo.com/media/person_role/2023/06/03/photo_220x220_kkl0avZ.png,0.0,,,,,,,,,,,,,,,,,,,,,
751,False,Grêmio,2,0.0,1.06,6,,1,wesley-costa,W. Costa,Wesley da Costa Silva,37,125000,Wesley Costa,1.8,284,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,0.0,,,2.0,2.0,,,,,,,,,,,,,,,,,
752,True,Cruzeiro,5,0.08,1.61,6,,8,robert,Robert,Robert Vinicius Rodrigues Silva,37,125050,Robert,2.13,283,https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,1.2,,1.0,2.0,2.0,3.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,
753,False,Grêmio,3,0.0,1.0,6,,0,viery,Viery,Viery Fernandes Santos Lopes,37,125467,Viery,0.0,284,,0.0,,,,,,,,,,,,,,,,,,,,,
754,False,Atlético-MG,5,0.0,0.74,6,,4,alisson,Alisson,Alisson Santana Lopes da Fonseca,37,125469,Alisson,-0.35,282,,0.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,
755,True,Vasco,5,-0.21,3.11,6,,7,serginho,Serginho,Sérgio Antonio de Luiz Junior,37,125471,Serginho,2.31,267,https://s.sde.globo.com/media/person_role/2023/06/27/photo_FORMATO_CF5cmRB.png,1.6,,1.0,5.0,5.0,1.0,8.0,1.0,,,,,,1.0,,,,,,,,
756,True,Corinthians,4,0.83,4.07,3,,16,gabriel-moscardo,G. Moscardo,Gabriel Silva Moscardo de Salles,37,125487,Gabriel Moscardo,2.78,264,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_3w25yIa.png,5.7,1.0,6.0,33.0,16.0,4.0,7.0,,,,,1.0,1.0,,,,,,,,,
757,False,Corinthians,3,0.0,1.0,6,,0,joao-pedro,J. Pedro,João Pedro de Sousa Rodrigues,37,125488,João Pedro,0.0,264,https://s.sde.globo.com/media/person_role/2023/08/19/photo_220x220.png,0.0,,,,,,,,,,,,,,,,,,,,,
758,False,Coritiba,4,0.0,1.0,6,,0,jean-gabriel,J. Gabriel,Jean Gabriel Silveira,37,125551,Jean Gabriel,0.0,294,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_zBglDNB.png,0.0,,,,,,,,,,,,,,,,,,,,,
759,True,Athlético-PR,4,-0.25,0.75,6,,1,dudu,Dudu,Eduardo Kogitzki Anastacio,37,125746,Dudu,0.0,293,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,0.0,,,,,,,,,,,,,,,,,,,,,
760,True,Coritiba,1,0.63,2.07,7,,2,pedro-morisco,P. Morisco,Pedro Luccas Morisco da Silva,37,125803,Pedro Morisco,5.5,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uEqzzMU.png,7.0,,,,,,,,,,,,,,,,,,13.0,2.0,,
761,False,Fluminense,2,0.0,1.0,6,,0,rafael-monteiro,R. Monteiro,Rafael Monteiro Reis,37,125804,Rafael Monteiro,0.0,266,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
762,True,Athlético-PR,4,-0.28,5.07,2,,19,zapelli,Zapelli,Bruno Zapelli,37,125926,Zapelli,3.25,293,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,0.0,2.0,,17.0,14.0,16.0,14.0,1.0,,,,4.0,1.0,1.0,,,,,,,,
763,False,Coritiba,5,0.0,5.48,6,,14,diogo-oliveira,D. Oliveira,Diogo de Oliveira Barbosa,37,125992,Diogo Oliveira,3.4,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_j3yYqW0.png,0.0,1.0,2.0,18.0,17.0,9.0,10.0,1.0,,,,7.0,,4.0,,,,,,,,
764,False,Bragantino,4,0.0,1.53,6,,3,yani-quintero,Y. Quintero,Yani David Quintero Rivas,37,126010,Yani Quintero,0.53,280,https://s.sde.globo.com/media/person_role/2023/07/29/photo_FORMATO_jnLuJep.png,0.0,,1.0,3.0,5.0,,1.0,,,,,,,,,,,,,,,
765,False,São Paulo,3,0.0,1.0,6,,0,ythallo,Ythallo,Ythallo Rycklem Rodrigues de Oliveira,37,126013,Ythallo,0.0,276,https://s.sde.globo.com/media/person_role/2023/07/16/photo_220x220.png,0.0,,,,,,,,,,,,,,,,,,,,,
766,False,Botafogo,1,0.0,1.0,6,,0,gabriel-toebe,G. Toebe,Gabriel Toebe Studt,37,126095,Gabriel Toebe,0.0,263,https://s.sde.globo.com/media/person_role/2023/07/22/photo_220x220_FGWBPMe.png,0.0,,,,,,,,,,,,,,,,,,,,,
767,False,Grêmio,5,0.0,0.94,6,,1,freddy,Freddy,Freddy Ariel Noguera Rolon,37,126116,Freddy,0.5,284,,0.0,,,,,,1.0,,,,,,,,,,,,,,,
768,False,Grêmio,5,0.0,1.0,6,,0,gustavo-gomes,G. Gomes,Gustavo Nunes Fernandes Gomes,37,126117,Gustavo Gomes,0.0,284,,0.0,,,,,,,,,,,,,,,,,,,,,
769,False,Bragantino,5,0.0,1.0,6,,0,marcelinho,Marcelinho,Marcelo Braz da Silva,37,126120,Marcelinho,0.0,280,https://s.sde.globo.com/media/person_role/2023/07/23/photo_220x220.png,0.0,,,,,,,,,,,,,,,,,,,,,
770,True,Vasco,4,-0.33,5.9,7,,17,paulinho,Paulinho,Paulo Lucas Santos de Paula,37,126182,Paulinho,2.99,267,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO.png,0.5,1.0,5.0,33.0,50.0,4.0,46.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
771,True,Cuiabá,5,0.14,4.01,6,,16,derik-lacerda,D. Lacerda,Derik Gean Severino Lacerda,37,126216,Derik Lacerda,2.09,1371,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_0IUGoh3.png,2.2,1.0,,10.0,18.0,8.0,20.0,,,,,1.0,1.0,,,,,1.0,,,,
772,True,Fluminense,3,-0.25,0.75,6,,1,justen,Justen,Lucas da Silva Justen,37,126387,Justen,-2.2,266,https://s.sde.globo.com/media/person_role/2023/08/13/photo_FORMATO_vvcfyXi.png,-2.2,,,1.0,3.0,,1.0,,,,,,,,,1.0,,,,,,
773,False,Santos,5,0.0,5.88,6,,11,maxi-silvera,M. Silvera,Maximiliano Joaquín Silvera Cabo,37,126910,Maxi Silvera,3.48,277,https://s.sde.globo.com/media/person_role/2023/08/30/photo_220x220_DYNlrRE.png,0.0,1.0,,5.0,5.0,2.0,12.0,1.0,,,,6.0,2.0,1.0,,,,,,,,
774,False,América-MG,2,0.0,1.0,6,,0,samuel,Samuel,Samuel Alves Barroso,37,126995,Samuel,0.0,327,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_nRNhrGP.png,0.0,,,,,,,,,,,,,,,,,,,,,
775,False,América-MG,4,0.0,1.0,6,,0,paulinho,Paulinho,Paulo Ricardo Alves Ibelli,37,126996,Paulinho,0.0,327,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_8hdPi1Z.png,0.0,,,,,,,,,,,,,,,,,,,,,
776,False,Corinthians,4,0.0,1.0,6,,0,bahia,Bahia,Luiz Gustavo Lemos Carvalho,37,127242,Bahia,0.0,264,https://s.sde.globo.com/media/person_role/2023/09/10/photo_220x220.png,0.0,,,,,,,,,,,,,,,,,,,,,
777,False,Fluminense,2,0.0,1.0,6,,0,julio-fidelis,J. Fidelis,Julio Cesar Lima Fidelis,37,127932,Julio Fidelis,0.0,266,https://s.sde.globo.com/media/person_role/2023/09/29/photo_220x220_YrVYsH8.png,0.0,,,,,,,,,,,,,,,,,,,,,
778,False,Fluminense,5,0.0,1.0,6,,0,matheus-reis,M. Reis,Matheus dos Reis Francisco,37,127969,Matheus Reis,0.0,266,,0.0,,,,,,,,,,,,,,,,,,,,,
779,False,Athlético-PR,4,0.0,1.28,6,,1,felipe-chiqueti,F. Chiqueti,Felipe Chiqueti Bandeira,37,127970,Felipe Chiqueti,2.4,293,https://s.sde.globo.com/media/person_role/2023/10/01/photo_FORMATO_TEduaWq.png,0.0,,,2.0,,,,,,,,,,,,,,,,,,
