,atletas.clube_id,atletas.posicao_id,atletas.media_num,atletas.clube.id.full.name,atletas.variacao_num,atletas.pontos_num,atletas.jogos_num,atletas.preco_num,atletas.entrou_em_campo,atletas.status_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.foto,atletas.nome,atletas.apelido_abreviado,atletas.slug,atletas.rodada_id,atletas.atleta_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PC,PP,DE,DP,GS,CV,PS,GC,V,PI
76,263,2,5.16,Botafogo,0.0,0.0,9,6.7,False,5,,Rafael,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_yi6UvNz.png,Rafael Pereira da Silva,Rafael,rafael,26,70171,,2.0,22.0,12.0,1.0,,5.0,,,5.0,,,,,,,1.0,,,,
77,284,2,2.18,Grêmio,0.0,0.0,8,3.79,False,6,,Fábio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ZWCqzu8.png,Fábio Pereira da Silva,Fábio,fabio,26,70172,2.0,3.0,8.0,5.0,,1.0,3.0,,,,,,,,,,,,,,
78,284,3,2.32,Grêmio,0.0,0.0,14,4.33,False,6,,Bruno Uvini,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png,Bruno Uvini,B. Uvini,bruno-uvini,26,70221,,4.0,8.0,10.0,3.0,4.0,6.0,1.0,,2.0,1.0,1.0,,,,,,,,,
79,263,5,3.78,Botafogo,0.0,0.0,6,9.14,False,3,,Diego Costa,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,Diego da Silva Costa,D. Costa,diego-costa,26,70316,,3.0,5.0,8.0,3.0,1.0,4.0,2.0,3.0,,,,,,,,,,,,
80,280,5,5.19,Bragantino,-1.91,1.4,21,10.8,True,7,,Eduardo Sasha,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,Eduardo Colcenti Antunes,E. Sasha,eduardo-sasha,26,70360,2.0,3.0,8.0,17.0,7.0,11.0,32.0,7.0,6.0,,3.0,,,,,,,,,,
81,294,1,2.75,Coritiba,-1.46,1.0,22,4.81,True,7,,Gabriel,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,Gabriel Vasconcelos Ferreira - Vasconcellos,Gabriel,gabriel,26,70449,1.0,3.0,,,,,1.0,,,4.0,,,,83.0,,45.0,,,,,
82,1371,3,3.18,Cuiabá,0.0,0.0,22,7.91,False,6,,Marllon,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Marllon Gonçalves Jerônimo Borges,Marllon,marllon,26,70666,1.0,7.0,23.0,18.0,2.0,6.0,11.0,1.0,1.0,6.0,,1.0,,,,,,,,,
83,285,5,3.06,Internacional,2.04,11.4,11,9.99,True,7,,Enner Valencia,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,Enner Remberto Valencia Lastra,E. Valencia,enner-valencia,26,70788,1.0,3.0,3.0,11.0,6.0,8.0,16.0,1.0,12.0,,1.0,,,,,,,,,,
84,266,2,3.04,Fluminense,-0.13,0.8,15,6.8,True,6,,Diogo Barbosa,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,Diogo Barbosa Mendanha,D. Barbosa,diogo-barbosa,26,70916,,2.0,11.0,7.0,,1.0,16.0,1.0,2.0,4.0,,,,,,,,,,,
85,285,4,3.18,Internacional,0.0,0.0,9,7.78,False,6,,Bruno Henrique,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,Bruno Henrique Corsini,B. Henrique,bruno-henrique,26,70944,,2.0,8.0,17.0,5.0,4.0,12.0,1.0,,,1.0,,,,,,,,,,
86,267,4,2.26,Vasco,-0.11,2.2,5,9.42,True,6,,Payet,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,Florent Dimitri Payet,Payet,payet,26,70984,1.0,,2.0,3.0,1.0,2.0,4.0,,,,,,,,,,,,,,
87,265,4,1.15,Bahia,0.0,0.0,10,1.93,False,6,,Léo Cittadini,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,Leonardo Cittadini,L. Cittadini,leo-cittadini,26,70986,,1.0,8.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,,
88,267,3,3.11,Vasco,0.79,5.7,8,5.94,True,7,,Maicon,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,Maicon Pereira Roque,Maicon,maicon,26,71227,,1.0,8.0,4.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,
89,356,1,4.6,Fortaleza,0.0,0.0,5,8.8,False,6,,Fernando Miguel,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,Fernando Miguel Kaufmann,F. Miguel,fernando-miguel,26,71571,,,,,,,,,,1.0,,,,23.0,,5.0,,,,,
90,275,1,4.14,Palmeiras,1.01,7.2,23,10.15,True,7,,Weverton,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,Weverton Pereira da Silva,Weverton,weverton,26,71631,,2.0,1.0,,,,4.0,,,8.0,,,,73.0,,19.0,,,,,
91,275,3,3.85,Palmeiras,-1.03,0.1,23,8.85,True,7,,Gustavo Gómez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,Gustavo Raúl Gómez Portillo,G. Gómez,gustavo-gomez,26,71684,1.0,7.0,28.0,26.0,3.0,8.0,19.0,1.0,8.0,7.0,1.0,,,,,,,,,,
92,356,5,4.02,Fortaleza,0.13,11.0,22,8.69,True,6,,Thiago Galhardo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,Thiago Galhardo do Nascimento Rocha,T. Galhardo,thiago-galhardo,26,71844,2.0,5.0,14.0,10.0,11.0,19.0,20.0,4.0,8.0,,,,,,,,,,,,
93,263,4,3.97,Botafogo,-0.38,1.6,8,5.15,True,6,,Gabriel Pires,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,Gabriel Appelt Pires,G. Pires,gabriel-pires,26,71898,1.0,1.0,21.0,11.0,2.0,5.0,5.0,,,,,,,,,,1.0,,,,
94,284,5,1.68,Grêmio,-0.47,-0.1,4,3.95,True,6,,Iturbe,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,Juan Manuel Iturbe Arévalos,Iturbe,iturbe,26,72134,,,6.0,3.0,,,1.0,,1.0,,,,,,,,,,,,
95,327,3,4.09,América-MG,0.18,1.0,17,5.61,True,7,,Danilo Avelar,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_TwK8xQJ.png,Danilo Fernando Avelar,D. Avelar,danilo-avelar,26,72142,1.0,3.0,20.0,32.0,7.0,9.0,11.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,
96,282,1,3.84,Atlético-MG,-1.02,2.0,25,6.7,True,7,,Everson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,Everson Felipe Marques Pires,Everson,everson,26,72294,,4.0,,,,,6.0,,,10.0,,,,68.0,,21.0,,,,,
97,276,1,0.0,São Paulo,0.0,0.0,0,6.0,False,6,,Felipe Alves,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,Felipe Alves Raymundo,F. Alves,felipe-alves,26,72372,,,,,,,,,,,,,,,,,,,,,
98,266,6,5.12,Fluminense,0.2,2.85,26,14.01,True,7,,Fernando Diniz,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,Fernando Diniz Silva,F. Diniz,fernando-diniz,26,72391,,,,,,,,,,,,,,,,,,,,12.0,
99,285,4,2.38,Internacional,0.0,0.0,13,5.12,False,6,,Gustavo Campanharo,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,Gustavo Campanharo,G. Campanharo,gustavo-campanharo,26,72497,,5.0,28.0,21.0,3.0,1.0,9.0,,,,,,,,,,,,,,
100,290,2,3.7,Goiás,0.0,0.0,22,4.72,False,3,,Maguinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,Magno José da Silva,Maguinho,maguinho,26,72532,,6.0,32.0,54.0,,11.0,21.0,2.0,,7.0,,,,,,,2.0,1.0,,,
101,327,1,2.43,América-MG,0.0,0.0,12,6.27,False,6,,Matheus Cavichioli,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Matheus Fernando Cavichioli,M. Cavichioli,matheus-cavichioli,26,72580,,,,1.0,,,1.0,,,1.0,,,,42.0,2.0,26.0,1.0,,1.0,,
102,285,5,2.6,Internacional,0.0,0.0,17,5.97,False,6,,Pedro Henrique,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,Pedro Henrique Konzen Medina da Silva,P. Henrique,pedro-henrique,26,72583,1.0,1.0,15.0,31.0,5.0,14.0,14.0,1.0,16.0,,,,,,,,,1.0,,,
103,356,1,6.0,Fortaleza,0.0,0.0,1,4.92,False,6,,Maurício Kozlinski,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,Maurício Kozlinski,M. Kozlinski,mauricio-kozlinski,26,72595,,,,,,,,,,1.0,,,,1.0,,,,,,,
104,265,3,3.31,Bahia,0.14,0.9,18,5.93,True,7,,Vitor Hugo,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,Vitor Hugo Franchescoli de Souza,V. Hugo,vitor-hugo,26,72605,,3.0,25.0,16.0,1.0,5.0,10.0,1.0,,4.0,,1.0,,,,,,,,,
105,285,5,2.63,Internacional,0.0,0.0,22,6.37,False,6,,Luiz Adriano,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,Luiz Adriano de Souza da Silva,L. Adriano,luiz-adriano,26,72772,1.0,,10.0,9.0,7.0,8.0,20.0,2.0,3.0,,2.0,,,,,,1.0,,,,
106,293,4,2.8,Athlético-PR,-0.66,-0.3,14,5.28,True,7,,Fernandinho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,Fernando Luiz Rosa,Fernandinho,fernandinho,26,72775,3.0,6.0,14.0,21.0,2.0,5.0,19.0,1.0,1.0,,,1.0,,,,,1.0,,,,
107,285,3,2.86,Internacional,-0.19,-0.4,16,5.0,True,7,,Mercado,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,Gabriel Iván Mercado,Mercado,mercado,26,72951,,8.0,23.0,25.0,2.0,1.0,7.0,,,6.0,,,,,,,1.0,,,,
108,327,2,1.3,América-MG,0.0,0.0,8,4.44,False,6,,Daniel Borges,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_9c2ocup.png,Daniel Fortunato Borges,D. Borges,daniel-borges,26,73318,,1.0,10.0,11.0,1.0,,3.0,,,,1.0,,,,,,1.0,,,,
109,266,2,4.51,Fluminense,-0.27,1.2,20,10.22,True,7,,Samuel Xavier,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,Samuel Xavier Brito,S. Xavier,samuel-xavier,26,73384,2.0,6.0,20.0,16.0,2.0,11.0,26.0,1.0,4.0,7.0,,,,,,,,,,,
110,285,5,2.23,Internacional,0.0,0.0,10,3.14,False,6,,Jean Dias,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,Jean Dias da Costa,J. Dias,jean-dias,26,73479,1.0,1.0,2.0,5.0,1.0,3.0,12.0,1.0,1.0,,,,,,,,,,,,1.0
111,284,3,2.04,Grêmio,0.0,0.0,20,6.67,False,6,,Bruno Alves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,Bruno Fabiano Alves,B. Alves,bruno-alves,26,73620,,2.0,15.0,16.0,1.0,3.0,12.0,,2.0,4.0,,,,,,,,,,,
112,290,5,4.71,Goiás,2.05,16.5,19,7.31,True,7,,Guilherme Marques,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,Guilherme Costa Marques,G. Marques,guilherme-marques,26,73781,4.0,3.0,19.0,26.0,5.0,11.0,11.0,5.0,2.0,,,,,,,,1.0,,,,
113,262,3,0.0,Flamengo,0.0,0.0,1,3.97,False,6,,Rodrigo Caio,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,Rodrigo Caio Coquette Russo,R. Caio,rodrigo-caio,26,73800,,,,,,,,,,,,,,,,,,,,,
114,327,5,4.57,América-MG,0.0,0.0,12,7.85,False,6,,Aloísio,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_0mypCN5.png,Aloísio dos Santos Gonçalves,Aloísio,aloisio,26,73850,1.0,3.0,2.0,18.0,7.0,10.0,8.0,3.0,6.0,,4.0,,,,,,,,,,
115,293,2,1.43,Athlético-PR,0.0,0.0,3,4.57,False,6,,Bruno Peres,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,Bruno da Silva Peres,B. Peres,bruno-peres,26,73962,,,,4.0,,,1.0,,,1.0,,,,,,,,,,,
116,277,4,1.24,Santos,0.0,0.0,5,3.03,False,5,,Alison,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,Alison Lopes Ferreira,Alison,alison,26,73974,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,
117,263,1,2.0,Botafogo,0.0,0.0,1,6.23,False,6,,Gatito Fernández,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,Roberto Junior Fernández Torres,G. Fernández,gatito-fernandez,26,74061,,,,,,,,,,,,,,3.0,,1.0,,,,,
118,277,4,4.42,Santos,-0.41,6.7,6,7.49,True,7,,Rincón,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,Tomás Eduardo Rincón Hernández,Rincón,rincon,26,74187,1.0,3.0,9.0,16.0,,,5.0,2.0,,,,,,,,,,,,,
119,293,2,2.9,Athlético-PR,0.0,0.0,19,5.99,False,5,,Madson,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,Madson Ferreira dos Santos,Madson,madson,26,78077,2.0,3.0,6.0,16.0,3.0,2.0,16.0,1.0,3.0,5.0,,,,,,,,,,,
120,265,5,3.79,Bahia,4.52,29.0,22,12.5,True,7,,Everaldo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,Everaldo Stum,Everaldo,everaldo,26,78117,2.0,4.0,8.0,15.0,10.0,7.0,15.0,6.0,7.0,,,,,,,,,,,,
121,285,2,5.07,Internacional,0.66,7.3,22,10.68,True,7,,Renê,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,Renê Rodrigues Martins,Renê,rene,26,78445,1.0,3.0,41.0,17.0,1.0,3.0,28.0,1.0,1.0,8.0,,,,,,,,,,,
122,1371,5,2.8,Cuiabá,0.0,0.0,21,7.01,False,6,,Jonathan Cafu,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,Jonathan Renato Barbosa,J. Cafu,jonathan-cafu,26,78580,3.0,3.0,23.0,23.0,4.0,6.0,30.0,,5.0,,,,,,,,,2.0,,,
123,285,4,1.48,Internacional,-1.22,0.0,10,4.24,True,6,,Gabriel,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,Gabriel Girotto Franco,Gabriel,gabriel,26,78605,,2.0,14.0,12.0,,2.0,4.0,,,,,,,,,,,,,,
124,283,4,3.8,Cruzeiro,0.0,0.0,6,5.62,False,5,,Ramiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,Ramiro Moschen Benetti,Ramiro,ramiro,26,78715,1.0,3.0,9.0,8.0,1.0,4.0,,1.0,,,,,,,,,,,,,
125,284,2,3.79,Grêmio,-0.38,1.5,18,7.46,True,7,,Reinaldo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,Reinaldo Manoel da Silva,Reinaldo,reinaldo,26,78850,5.0,7.0,11.0,23.0,6.0,5.0,18.0,1.0,3.0,4.0,,1.0,,,,,1.0,,,,
126,266,4,0.6,Fluminense,0.0,0.0,10,1.74,False,3,,Thiago Santos,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,Thiago dos Santos,T. Santos,thiago-santos,26,78855,,3.0,7.0,9.0,1.0,,4.0,,,,,,,,,,,,,,
127,263,3,5.06,Botafogo,0.69,5.0,24,10.67,True,7,,Víctor Cuesta,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,Víctor Leandro Cuesta,V. Cuesta,victor-cuesta,26,79113,1.0,7.0,27.0,20.0,2.0,7.0,16.0,1.0,1.0,14.0,1.0,,,,,,,,,,
128,356,5,1.64,Fortaleza,0.06,0.6,17,4.27,True,6,,Silvio Romero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,Silvio Ezequiel Romero,S. Romero,silvio-romero,26,79188,1.0,2.0,1.0,8.0,2.0,4.0,4.0,2.0,6.0,,1.0,,,,,,,,,,
129,1371,4,0.7,Cuiabá,0.0,0.0,16,1.87,False,6,,Filipe Augusto,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,Filipe Augusto Carvalho Souza,F. Augusto,filipe-augusto,26,79268,,3.0,14.0,19.0,1.0,,10.0,,,,,,,,,,1.0,,,,
130,327,3,2.11,América-MG,-1.01,-0.1,10,2.04,True,7,,Ricardo Silva,https://s.sde.globo.com/media/person_role/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png,Ricardo César Dantas da Silva,R. Silva,ricardo-silva,26,79334,,2.0,12.0,10.0,2.0,1.0,7.0,,,1.0,,,,,,,,,,,
131,266,5,4.56,Fluminense,-0.36,2.1,23,13.77,True,7,,Cano,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,Germán Ezequiel Cano,Cano,cano,26,79631,,4.0,13.0,22.0,18.0,18.0,9.0,7.0,14.0,,3.0,,1.0,,,,,,,,
132,283,4,3.25,Cruzeiro,0.0,0.0,13,5.2,False,6,,Lucas Silva,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,Lucas Silva Borges,L. Silva,lucas-silva,26,79701,2.0,1.0,20.0,15.0,2.0,5.0,15.0,,1.0,,,,,,,,,,,,
133,294,5,0.0,Coritiba,0.0,0.0,1,6.67,False,6,,Jesé,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,Jesé Rodríguez Ruíz,Jesé,jese,26,79825,,,,,,,,,,,,,,,,,,,,,
134,356,4,2.5,Fortaleza,-0.36,0.0,26,7.41,True,7,,Yago Pikachu,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,Glaybson Yago Souza Lisboa,Y. Pikachu,yago-pikachu,26,80196,1.0,2.0,8.0,6.0,8.0,9.0,19.0,4.0,4.0,,,,1.0,,,,,,,,
135,276,5,4.19,São Paulo,-0.54,0.5,21,10.77,True,6,,Luciano,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,Luciano da Rocha Neves,Luciano,luciano,26,80287,2.0,4.0,9.0,15.0,12.0,14.0,33.0,4.0,5.0,,2.0,,1.0,,,,,,,,
136,265,2,5.2,Bahia,1.51,9.2,10,9.98,True,7,,Gilberto,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,Gilberto Moraes Júnior,Gilberto,gilberto,26,80313,1.0,2.0,16.0,5.0,2.0,3.0,11.0,1.0,,3.0,,2.0,,,,,,,,,
137,266,3,1.22,Fluminense,-0.23,0.0,9,4.69,True,7,,Marlon,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220.png,Marlon Santos da Silva Barbosa,Marlon,marlon,26,80538,,4.0,5.0,9.0,1.0,,1.0,,,2.0,,,,,,,,,,,
138,277,4,3.13,Santos,0.0,0.0,23,6.53,False,3,,Lucas Lima,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,Lucas Rafael Araújo Lima,L. Lima,lucas-lima,26,80583,4.0,3.0,31.0,36.0,2.0,6.0,34.0,1.0,5.0,,,,,,,,1.0,,,,
139,275,3,3.94,Palmeiras,0.0,0.0,16,7.06,False,6,,Luan,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,Luan Garcia Teixeira,Luan,luan,26,80692,1.0,4.0,13.0,21.0,2.0,6.0,12.0,1.0,3.0,6.0,1.0,1.0,,,,,,,,,
140,284,3,2.03,Grêmio,-0.45,-1.3,3,4.98,True,7,,Pedro Geromel,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,Pedro Tonon Geromel,P. Geromel,pedro-geromel,26,80853,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,
141,267,4,3.32,Vasco,0.0,0.0,18,7.65,False,6,,Jair,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,Jair Rodrigues Júnior,Jair,jair,26,81091,,5.0,27.0,26.0,2.0,4.0,41.0,2.0,,,,,,,,,1.0,1.0,,,
142,265,4,1.16,Bahia,0.0,0.0,7,2.79,False,6,,Lucas Mugni,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,Lucas Andrés Mugni,L. Mugni,lucas-mugni,26,81121,,,5.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,
143,275,2,4.92,Palmeiras,0.12,1.4,22,8.36,True,7,,Mayke,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,Mayke Rocha de Oliveira,Mayke,mayke,26,81150,4.0,4.0,37.0,24.0,1.0,2.0,9.0,1.0,2.0,8.0,,,,,,,,,,,
144,285,2,2.68,Internacional,0.0,0.0,5,5.16,False,3,,Hugo Mallo,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,Hugo Mallo,H. Mallo,hugo-mallo,26,81551,,1.0,4.0,5.0,,2.0,5.0,,,2.0,,,,,,,1.0,,,,
145,327,4,2.13,América-MG,0.46,3.7,4,5.12,True,7,,Cazares,https://s.sde.globo.com/media/person_role/2023/08/22/photo_220x220.png,Juan Ramón Cazares Sevillano,Cazares,cazares,26,81682,,,4.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,
146,267,5,10.23,Vasco,0.0,0.0,3,7.62,False,6,,Rossi,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,Rosicley Pereira da Silva,Rossi,rossi,26,81798,3.0,,6.0,5.0,,,4.0,1.0,,,,,,,,,,,,,
147,276,4,2.7,São Paulo,-1.3,0.5,22,5.38,True,7,,Alisson,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,Alisson Euler de Freitas Castro,Alisson,alisson,26,81845,4.0,2.0,23.0,22.0,2.0,10.0,19.0,,1.0,,,,,,,,,1.0,,,
148,356,1,4.48,Fortaleza,-1.88,-1.0,20,7.48,True,7,,João Ricardo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,João Ricardo Riedi,J. Ricardo,joao-ricardo,26,81881,,3.0,,,,,9.0,,,7.0,,,,60.0,2.0,21.0,,,,,
149,290,4,2.01,Goiás,0.68,5.6,21,3.79,True,7,,Willian Oliveira,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,Willian Osmar de Oliveira Silva,W. Oliveira,willian-oliveira,26,81952,,5.0,30.0,26.0,2.0,4.0,21.0,,,,1.0,,,,,,,,,,
150,290,4,-0.06,Goiás,-0.13,0.5,7,2.18,True,7,,Raphael Guzzo,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,Raphael Gregório Guzzo,R. Guzzo,raphael-guzzo,26,81966,,1.0,2.0,8.0,1.0,2.0,2.0,,2.0,,,,,,,,1.0,,,,
151,327,4,2.91,América-MG,0.03,1.7,23,6.25,True,7,,Juninho,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ek7YW7J.png,Adilson dos Anjos Oliveira,Juninho,juninho,26,82381,1.0,4.0,23.0,20.0,3.0,6.0,22.0,3.0,1.0,,,,,,,,,1.0,,,
152,290,1,3.81,Goiás,-1.47,-4.0,23,6.33,True,7,,Tadeu,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,Tadeu Antônio Ferreira,Tadeu,tadeu,26,82453,,,,,,,7.0,,,7.0,,,,78.0,,29.0,,,,,
153,275,4,4.97,Palmeiras,0.34,7.2,20,11.2,True,7,,Zé Rafael,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,José Rafael Vivian,Z. Rafael,ze-rafael,26,82455,2.0,8.0,55.0,40.0,7.0,4.0,48.0,1.0,1.0,,,,,,,,,,,,
154,282,4,2.08,Atlético-MG,0.06,2.2,15,4.18,True,7,,Otávio,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,Otávio Henrique Passos Santos,Otávio,otavio,26,82463,,7.0,33.0,26.0,1.0,1.0,9.0,,,,,,,,,,,,,,
155,262,5,1.9,Flamengo,-0.32,0.0,9,4.95,True,6,,Luiz Araújo,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,Luiz de Araújo Guimarães Neto,L. Araújo,luiz-araujo,26,82627,1.0,,4.0,6.0,4.0,3.0,8.0,,1.0,,,,,,,,1.0,1.0,,,
156,356,2,4.62,Fortaleza,0.0,0.5,19,8.92,True,7,,Tinga,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png,Guilherme de Jesus da Silva,Tinga,tinga,26,82628,,,32.0,12.0,4.0,4.0,5.0,1.0,3.0,7.0,,,,,,,,,,,
157,290,1,0.0,Goiás,0.0,0.0,3,2.34,False,6,,Marcelo Rangel,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,Marcelo Rangel da Rosa,M. Rangel,marcelo-rangel,26,82730,,,,,,,,,,,,,,8.0,,8.0,,,,,
158,276,4,1.79,São Paulo,-0.21,1.0,21,5.31,True,7,,Wellington Rato,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,Wellington Soares da Silva,W. Rato,wellington-rato,26,82766,2.0,4.0,14.0,9.0,4.0,11.0,11.0,,6.0,,1.0,,1.0,,,,,,,,
159,262,5,4.03,Flamengo,-0.09,0.2,19,11.92,True,6,,Gabriel,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png,Gabriel Barbosa Almeida,Gabriel,gabriel,26,83257,1.0,6.0,5.0,8.0,13.0,17.0,13.0,5.0,7.0,,2.0,,1.0,,,,1.0,,,,
160,277,5,1.7,Santos,0.31,2.4,9,4.69,True,6,,Julio Furch,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_fMrOLLy.png,Julio César Furch,J. Furch,julio-furch,26,83276,,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,
