,atletas.pontos_num,atletas.apelido_abreviado,atletas.clube_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,atletas.apelido,atletas.jogos_num,atletas.preco_num,atletas.slug,atletas.nome,atletas.foto,atletas.variacao_num,atletas.status_id,atletas.entrou_em_campo,atletas.atleta_id,atletas.rodada_id,atletas.clube.id.full.name,CV,DE,DP,FC,FS,GC,GS,SG,A,CA,DS,FD,FF,G,I,FT,PP,PC,PS,V,PI
81,-0.3,E. Sasha,280,,5.5,5,Eduardo Sasha,27,10.86,eduardo-sasha,Eduardo Colcenti Antunes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,-0.63,7,True,70360,33,Bragantino,,,,20.0,35.0,,,,2.0,3.0,10.0,12.0,19.0,10.0,7.0,3.0,,,,,
82,9.0,Gabriel,294,,3.08,1,Gabriel,29,6.33,gabriel,Gabriel Vasconcelos Ferreira - Vasconcellos,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,0.76,7,True,70449,33,Coritiba,,112.0,1.0,,3.0,,58.0,5.0,1.0,3.0,,,,,,,,,,,
83,10.4,Marllon,1371,,3.58,3,Marllon,29,8.63,marllon,Marllon Gonçalves Jerônimo Borges,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,0.76,7,True,70666,33,Cuiabá,,,,25.0,13.0,,,10.0,1.0,7.0,34.0,3.0,7.0,1.0,1.0,,,1.0,,,
84,3.1,E. Valencia,285,,5.28,5,Enner Valencia,17,9.99,enner-valencia,Enner Remberto Valencia Lastra,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,0.04,7,True,70788,33,Internacional,,,,20.0,26.0,,,,1.0,4.0,7.0,13.0,16.0,6.0,20.0,1.0,1.0,,,,
85,5.8,D. Barbosa,266,,3.4,2,Diogo Barbosa,19,7.57,diogo-barbosa,Diogo Barbosa Mendanha,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,0.23,6,True,70916,33,Fluminense,,,,7.0,17.0,,,5.0,1.0,2.0,16.0,1.0,3.0,1.0,4.0,,,,,,
86,-0.7,B. Henrique,285,,2.63,4,Bruno Henrique,16,6.92,bruno-henrique,Bruno Henrique Corsini,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,-0.34,3,True,70944,33,Internacional,,,,23.0,19.0,,,,,3.0,12.0,5.0,4.0,2.0,,1.0,,,,,
87,0.0,Payet,267,,2.39,4,Payet,10,9.11,payet,Florent Dimitri Payet,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,0.0,7,False,70984,33,Vasco,,,,3.0,11.0,,,,1.0,,3.0,1.0,2.0,1.0,,,,,,,
88,0.0,L. Cittadini,265,,1.15,4,Léo Cittadini,10,1.93,leo-cittadini,Leonardo Cittadini,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,0.0,6,False,70986,33,Bahia,,,,11.0,6.0,,,,,1.0,8.0,2.0,1.0,,,,,,,,
89,0.0,Maicon,267,,4.65,3,Maicon,12,7.16,maicon,Maicon Pereira Roque,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,0.0,7,False,71227,33,Vasco,,,,6.0,4.0,,,6.0,2.0,2.0,13.0,1.0,1.0,,,,,,,,
90,0.0,F. Miguel,356,,4.6,1,Fernando Miguel,5,8.8,fernando-miguel,Fernando Miguel Kaufmann,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,0.0,6,False,71571,33,Fortaleza,,23.0,,,,,5.0,1.0,,,,,,,,,,,,,
91,0.0,Weverton,275,,4.29,1,Weverton,30,9.32,weverton,Weverton Pereira da Silva,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,-1.15,7,True,71631,33,Palmeiras,,87.0,1.0,,5.0,,27.0,12.0,,2.0,1.0,,,,,,,,,,
92,-3.6,G. Gómez,275,,4.31,3,Gustavo Gómez,29,8.66,gustavo-gomez,Gustavo Raúl Gómez Portillo,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,-1.57,3,True,71684,33,Palmeiras,1.0,,,35.0,22.0,,,10.0,2.0,9.0,39.0,3.0,10.0,2.0,9.0,1.0,,,,,
93,0.8,T. Galhardo,356,,3.71,5,Thiago Galhardo,27,7.08,thiago-galhardo,Thiago Galhardo do Nascimento Rocha,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,-0.64,6,True,71844,33,Fortaleza,,,,11.0,29.0,,,,2.0,5.0,14.0,14.0,24.0,4.0,8.0,,,,,,
94,0.0,G. Pires,263,,3.12,4,Gabriel Pires,11,4.84,gabriel-pires,Gabriel Appelt Pires,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,0.0,6,False,71898,33,Botafogo,1.0,,,12.0,6.0,,,,1.0,1.0,22.0,3.0,5.0,,,,,,,,
95,0.0,Iturbe,284,,1.54,5,Iturbe,5,4.07,iturbe,Juan Manuel Iturbe Arévalos,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,0.0,6,False,72134,33,Grêmio,,,,5.0,2.0,,,,,,7.0,,,,2.0,,,,,,
96,2.6,D. Avelar,327,,3.27,3,Danilo Avelar,24,5.71,danilo-avelar,Danilo Fernando Avelar,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png,0.4,7,True,72142,33,América-MG,1.0,,,42.0,13.0,,1.0,2.0,1.0,5.0,29.0,7.0,12.0,3.0,2.0,1.0,,1.0,,,
97,6.0,Everson,282,,3.94,1,Everson,32,7.58,everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,0.6,6,True,72294,33,Atlético-MG,,94.0,,,8.0,,26.0,12.0,,6.0,,,,,,,,,,,
98,0.0,F. Alves,276,,0.0,1,Felipe Alves,0,6.0,felipe-alves,Felipe Alves Raymundo,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,0.0,6,False,72372,33,São Paulo,,,,,,,,,,,,,,,,,,,,,
99,4.88,F. Diniz,266,,5.03,6,Fernando Diniz,31,14.02,fernando-diniz,Fernando Diniz Silva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,0.0,7,True,72391,33,Fluminense,,,,,,,,,,,,,,,,,,,,13.0,
100,0.0,G. Campanharo,285,,2.38,4,Gustavo Campanharo,13,5.12,gustavo-campanharo,Gustavo Campanharo,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,0.0,6,False,72497,33,Internacional,,,,21.0,9.0,,,,,5.0,28.0,3.0,1.0,,,,,,,,
101,2.6,Maguinho,290,,3.44,2,Maguinho,29,5.06,maguinho,Magno José da Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,-0.32,7,True,72532,33,Goiás,2.0,,,67.0,26.0,,,9.0,,6.0,37.0,2.0,13.0,2.0,1.0,,,,1.0,,
102,0.0,M. Cavichioli,327,,2.09,1,Matheus Cavichioli,13,5.08,matheus-cavichioli,Matheus Fernando Cavichioli,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_y1nPYhf.png,0.0,6,False,72580,33,América-MG,1.0,42.0,2.0,1.0,1.0,1.0,28.0,1.0,,,,,,,,,,,,,
103,0.0,P. Henrique,285,,2.33,5,Pedro Henrique,23,5.77,pedro-henrique,Pedro Henrique Konzen Medina da Silva,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,0.0,6,False,72583,33,Internacional,,,,37.0,18.0,,,,2.0,2.0,17.0,6.0,16.0,1.0,16.0,,,,1.0,,
104,0.0,M. Kozlinski,356,,6.0,1,Maurício Kozlinski,1,4.92,mauricio-kozlinski,Maurício Kozlinski,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,0.0,6,False,72595,33,Fortaleza,,1.0,,,,,,1.0,,,,,,,,,,,,,
105,2.4,V. Hugo,265,,3.38,3,Vitor Hugo,20,6.08,vitor-hugo,Vitor Hugo Franchescoli de Souza,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,-0.59,7,True,72605,33,Bahia,,,,16.0,11.0,,,5.0,,3.0,27.0,1.0,5.0,1.0,,,,1.0,,,
106,0.0,L. Adriano,285,,2.69,5,Luiz Adriano,25,5.96,luiz-adriano,Luiz Adriano de Souza da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,0.0,6,False,72772,33,Internacional,1.0,,,11.0,20.0,,,,1.0,,11.0,7.0,9.0,3.0,3.0,2.0,,,,,
107,1.4,Fernandinho,293,,2.41,4,Fernandinho,20,5.39,fernandinho,Fernando Luiz Rosa,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,-0.11,7,True,72775,33,Athlético-PR,1.0,,,27.0,26.0,,,,3.0,6.0,18.0,2.0,8.0,1.0,1.0,,,1.0,,,
108,8.1,Mercado,285,,2.59,3,Mercado,22,6.16,mercado,Gabriel Iván Mercado,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,1.24,7,True,72951,33,Internacional,1.0,,,30.0,10.0,,,7.0,,10.0,27.0,2.0,3.0,,,1.0,,1.0,,,
109,2.9,D. Borges,327,,1.53,2,Daniel Borges,10,4.64,daniel-borges,Daniel Fortunato Borges,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png,0.08,2,True,73318,33,América-MG,1.0,,,12.0,3.0,,,,,1.0,13.0,1.0,2.0,,,1.0,,,,,
110,0.0,S. Xavier,266,,4.15,2,Samuel Xavier,23,10.25,samuel-xavier,Samuel Xavier Brito,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,0.0,7,False,73384,33,Fluminense,,,,21.0,34.0,,,7.0,2.0,7.0,21.0,2.0,14.0,1.0,4.0,,,,,,
111,0.0,J. Dias,285,,2.23,5,Jean Dias,10,3.14,jean-dias,Jean Dias da Costa,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,0.0,6,False,73479,33,Internacional,,,,5.0,12.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,1.0
112,2.3,B. Alves,284,,2.06,3,Bruno Alves,26,5.86,bruno-alves,Bruno Fabiano Alves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,-0.5,7,True,73620,33,Grêmio,,,,19.0,16.0,,,5.0,,2.0,20.0,1.0,4.0,,2.0,,,,,,
113,-1.3,G. Marques,290,,4.43,5,Guilherme Marques,26,5.07,guilherme-marques,Guilherme Costa Marques,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,-0.6,3,True,73781,33,Goiás,1.0,,,37.0,15.0,,,,6.0,6.0,25.0,6.0,12.0,6.0,3.0,1.0,,,,,
114,6.0,R. Caio,262,,2.98,3,Rodrigo Caio,4,4.05,rodrigo-caio,Rodrigo Caio Coquette Russo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,0.09,6,True,73800,33,Flamengo,,,,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,
115,0.0,Aloísio,327,,4.57,5,Aloísio,12,7.85,aloisio,Aloísio dos Santos Gonçalves,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png,0.0,6,False,73850,33,América-MG,,,,18.0,8.0,,,,1.0,3.0,2.0,7.0,10.0,3.0,6.0,4.0,,,,,
116,0.0,B. Peres,293,,1.43,2,Bruno Peres,3,4.57,bruno-peres,Bruno da Silva Peres,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,0.0,6,False,73962,33,Athlético-PR,,,,4.0,1.0,,,1.0,,,,,,,,,,,,,
117,0.0,Alison,277,,1.24,4,Alison,5,3.03,alison,Alison Lopes Ferreira,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,0.0,5,False,73974,33,Santos,,,,1.0,1.0,,,,,,5.0,,,,,,,,,,
118,0.0,G. Fernández,263,,2.0,1,Gatito Fernández,1,6.23,gatito-fernandez,Roberto Junior Fernández Torres,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,0.0,6,False,74061,33,Botafogo,,3.0,,,,,1.0,,,,,,,,,,,,,,
119,4.5,Rincón,277,,4.22,4,Rincón,12,7.7,rincon,Tomás Eduardo Rincón Hernández,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,0.04,7,True,74187,33,Santos,,,,28.0,16.0,,,,1.0,4.0,21.0,1.0,2.0,2.0,,2.0,,,,,
120,0.0,Madson,293,,2.9,2,Madson,19,5.99,madson,Madson Ferreira dos Santos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,0.0,5,False,78077,33,Athlético-PR,,,,16.0,16.0,,,5.0,2.0,3.0,6.0,3.0,2.0,1.0,3.0,,,,,,
121,2.9,Everaldo,265,,3.43,5,Everaldo,28,8.53,everaldo,Everaldo Stum,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,-0.17,7,True,78117,33,Bahia,,,,25.0,27.0,,,,2.0,5.0,11.0,14.0,10.0,6.0,9.0,,,,,,
122,0.0,Renê,285,,4.84,2,Renê,24,10.37,rene,Renê Rodrigues Martins,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,0.0,5,False,78445,33,Internacional,,,,19.0,31.0,,,8.0,1.0,4.0,45.0,1.0,3.0,1.0,1.0,,,,,,
123,1.5,J. Cafu,1371,,2.58,5,Jonathan Cafu,25,6.22,jonathan-cafu,Jonathan Renato Barbosa,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,-0.22,2,True,78580,33,Cuiabá,,,,26.0,33.0,,,,3.0,4.0,28.0,4.0,6.0,,6.0,,,,2.0,,
124,0.0,Gabriel,285,,1.57,4,Gabriel,13,4.23,gabriel,Gabriel Girotto Franco,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,0.0,2,False,78605,33,Internacional,,,,13.0,6.0,,,,,2.0,18.0,,2.0,,,,,,,,
125,0.0,Ramiro,283,,3.8,4,Ramiro,6,5.62,ramiro,Ramiro Moschen Benetti,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,0.0,5,False,78715,33,Cruzeiro,,,,8.0,,,,,1.0,3.0,9.0,1.0,4.0,1.0,,,,,,,
126,3.4,Reinaldo,284,,4.01,2,Reinaldo,24,7.9,reinaldo,Reinaldo Manoel da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,-0.82,7,True,78850,33,Grêmio,2.0,,,27.0,27.0,,,5.0,5.0,8.0,18.0,10.0,8.0,2.0,3.0,,,1.0,,,
127,0.0,T. Santos,266,,0.4,4,Thiago Santos,11,1.66,thiago-santos,Thiago dos Santos,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,0.0,6,False,78855,33,Fluminense,1.0,,,10.0,5.0,,,,,3.0,8.0,1.0,,,,,,,,,
128,0.9,V. Cuesta,263,,4.44,3,Víctor Cuesta,29,9.66,victor-cuesta,Víctor Leandro Cuesta,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,-0.22,7,True,79113,33,Botafogo,,,,25.0,17.0,,,14.0,1.0,9.0,34.0,3.0,8.0,1.0,1.0,1.0,,,,,
129,0.0,S. Romero,356,,1.64,5,Silvio Romero,17,4.27,silvio-romero,Silvio Ezequiel Romero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,0.0,6,False,79188,33,Fortaleza,,,,8.0,4.0,,,,1.0,2.0,1.0,2.0,4.0,2.0,6.0,1.0,,,,,
130,1.1,F. Augusto,1371,,0.63,4,Filipe Augusto,20,1.67,filipe-augusto,Filipe Augusto Carvalho Souza,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,0.15,2,True,79268,33,Cuiabá,1.0,,,22.0,12.0,,,,,3.0,15.0,1.0,,,,,,,,,
131,-0.9,R. Silva,327,,1.64,3,Ricardo Silva,16,1.92,ricardo-silva,Ricardo César Dantas da Silva,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,-0.4,7,True,79334,33,América-MG,,,,19.0,11.0,,,1.0,,3.0,16.0,3.0,2.0,,,,,,,,
132,0.0,Cano,266,,4.29,5,Cano,26,13.22,cano,Germán Ezequiel Cano,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,0.0,7,False,79631,33,Fluminense,,,,27.0,9.0,,,,1.0,6.0,13.0,20.0,22.0,7.0,17.0,3.0,1.0,,,,
133,0.0,L. Silva,283,,3.09,4,Lucas Silva,18,5.17,lucas-silva,Lucas Silva Borges,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,0.0,7,False,79701,33,Cruzeiro,,,,21.0,22.0,,,,2.0,2.0,26.0,4.0,9.0,,1.0,,,,,,
134,0.0,Jesé,294,,0.48,5,Jesé,5,5.13,jese,Jesé Rodríguez Ruíz,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,0.0,6,False,79825,33,Coritiba,,,,,,,,,,,1.0,1.0,,,,,,,,,
135,0.0,Y. Pikachu,356,,2.25,4,Yago Pikachu,30,7.02,yago-pikachu,Glaybson Yago Souza Lisboa,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,-0.22,6,True,80196,33,Fortaleza,,,,8.0,21.0,,,,1.0,3.0,10.0,8.0,10.0,4.0,4.0,,1.0,,,,
136,6.1,Luciano,276,,4.28,5,Luciano,27,11.58,luciano,Luciano da Rocha Neves,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,-0.48,7,True,80287,33,São Paulo,,,,21.0,39.0,,,,2.0,5.0,13.0,14.0,19.0,6.0,5.0,2.0,1.0,,,,
137,0.5,Gilberto,265,,5.11,2,Gilberto,14,8.83,gilberto,Gilberto Moraes Júnior,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,-1.24,7,True,80313,33,Bahia,,,,8.0,16.0,,,5.0,1.0,2.0,20.0,2.0,3.0,1.0,,1.0,,2.0,,,
138,6.4,Marlon,266,,1.26,3,Marlon,14,5.32,marlon,Marlon Santos da Silva Barbosa,https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png,0.96,6,True,80538,33,Fluminense,,,,16.0,2.0,,,3.0,,5.0,8.0,1.0,2.0,,,,,1.0,,,
139,-1.3,L. Lima,277,,2.9,4,Lucas Lima,30,6.51,lucas-lima,Lucas Rafael Araújo Lima,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,-0.45,7,True,80583,33,Santos,1.0,,,41.0,39.0,,,,4.0,4.0,38.0,3.0,9.0,1.0,7.0,1.0,,,,,
140,1.2,Luan,275,,4.02,3,Luan,22,7.27,luan,Luan Garcia Teixeira,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,-0.79,7,True,80692,33,Palmeiras,,,,27.0,17.0,,,10.0,1.0,5.0,14.0,5.0,7.0,1.0,3.0,1.0,,1.0,,,
141,0.0,P. Geromel,284,,1.93,3,Pedro Geromel,7,5.44,pedro-geromel,Pedro Tonon Geromel,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,0.0,6,False,80853,33,Grêmio,,,,3.0,2.0,,,1.0,,2.0,8.0,,1.0,,,,,,,,
142,0.0,Jair,267,,2.84,4,Jair,23,7.35,jair,Jair Rodrigues Júnior,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,0.0,6,False,81091,33,Vasco,1.0,,,33.0,46.0,,,,,6.0,30.0,3.0,6.0,2.0,,,,,1.0,,
143,0.0,L. Mugni,265,,0.72,4,Lucas Mugni,11,2.55,lucas-mugni,Lucas Andrés Mugni,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,-0.12,6,True,81121,33,Bahia,,,,5.0,3.0,,,,,,5.0,1.0,1.0,,,,,,,,
144,2.4,Mayke,275,,4.98,2,Mayke,29,8.83,mayke,Mayke Rocha de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,-0.92,7,True,81150,33,Palmeiras,,,,31.0,14.0,,,12.0,5.0,5.0,46.0,2.0,2.0,1.0,4.0,,,,,,
145,0.0,H. Mallo,285,,2.23,2,Hugo Mallo,6,5.06,hugo-mallo,Hugo Mallo,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,0.0,5,False,81551,33,Internacional,1.0,,,5.0,5.0,,,2.0,,1.0,4.0,,2.0,,,,,,,,
146,0.0,Cazares,327,,1.67,4,Cazares,10,4.52,cazares,Juan Ramón Cazares Sevillano,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png,0.0,5,False,81682,33,América-MG,,,,2.0,3.0,,,,1.0,,5.0,2.0,3.0,,,,,,,,
147,0.0,Rossi,267,,8.02,5,Rossi,4,5.91,rossi,Rosicley Pereira da Silva,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,0.0,6,False,81798,33,Vasco,,,,6.0,5.0,,,,3.0,,7.0,,,1.0,,,,,,,
148,5.6,Alisson,276,,3.05,4,Alisson,28,6.4,alisson,Alisson Euler de Freitas Castro,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,-0.39,7,True,81845,33,São Paulo,,,,30.0,32.0,,,,5.0,2.0,35.0,2.0,13.0,,2.0,,,,1.0,,
149,1.0,J. Ricardo,356,,3.78,1,João Ricardo,25,7.42,joao-ricardo,João Ricardo Riedi,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,0.05,7,True,81881,33,Fortaleza,,74.0,2.0,,9.0,,30.0,7.0,,3.0,,,,,,,,,,,
150,0.0,W. Oliveira,290,,1.86,4,Willian Oliveira,26,3.0,willian-oliveira,Willian Osmar de Oliveira Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,0.0,6,False,81952,33,Goiás,,,,29.0,21.0,,,,,6.0,36.0,2.0,5.0,,,1.0,,,,,
151,2.0,R. Guzzo,290,,0.86,4,Raphael Guzzo,12,2.57,raphael-guzzo,Raphael Gregório Guzzo,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,-1.11,7,True,81966,33,Goiás,1.0,,,10.0,2.0,,,,,2.0,4.0,2.0,3.0,1.0,2.0,,,,,,
152,2.6,Juninho,327,,3.14,4,Juninho,30,6.63,juninho,Adilson dos Anjos Oliveira,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png,0.09,7,True,82381,33,América-MG,,,,26.0,29.0,,,,2.0,4.0,32.0,9.0,9.0,3.0,1.0,,,,1.0,,
153,3.0,Tadeu,290,,3.88,1,Tadeu,30,7.58,tadeu,Tadeu Antônio Ferreira,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,-0.77,7,True,82453,33,Goiás,,101.0,,,11.0,,39.0,9.0,1.0,1.0,,,,,,,,,,,
154,3.8,Z. Rafael,275,,4.42,4,Zé Rafael,26,10.43,ze-rafael,José Rafael Vivian,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,-0.21,7,True,82455,33,Palmeiras,,,,55.0,55.0,,,,2.0,10.0,65.0,8.0,9.0,1.0,1.0,,,,1.0,,
155,2.4,Otávio,282,,2.2,4,Otávio,22,4.36,otavio,Otávio Henrique Passos Santos,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,0.09,7,True,82463,33,Atlético-MG,,,,40.0,12.0,,,,,8.0,49.0,1.0,3.0,,,,,,,,
156,5.9,L. Araújo,262,,3.15,5,Luiz Araújo,14,6.28,luiz-araujo,Luiz de Araújo Guimarães Neto,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,-0.45,7,True,82627,33,Flamengo,1.0,,,11.0,15.0,,,,1.0,1.0,11.0,4.0,5.0,2.0,1.0,,,,1.0,,
157,2.4,Tinga,356,,4.12,2,Tinga,24,8.91,tinga,Guilherme de Jesus da Silva,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png,-0.26,7,True,82628,33,Fortaleza,,,,12.0,7.0,,,7.0,,,38.0,5.0,6.0,1.0,3.0,,,,,,
158,0.0,M. Rangel,290,,0.0,1,Marcelo Rangel,3,2.34,marcelo-rangel,Marcelo Rangel da Rosa,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,0.0,6,False,82730,33,Goiás,,8.0,,,,,8.0,,,,,,,,,,,,,,
159,3.1,W. Rato,276,,1.89,4,Wellington Rato,27,5.61,wellington-rato,Wellington Soares da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,-0.15,7,True,82766,33,São Paulo,,,,18.0,15.0,,,,3.0,5.0,20.0,6.0,13.0,,8.0,1.0,1.0,1.0,,,
160,0.5,Gabriel,262,,3.19,5,Gabriel,24,11.22,gabriel,Gabriel Barbosa Almeida,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png,-0.03,6,True,83257,33,Flamengo,1.0,,,11.0,15.0,,,,1.0,7.0,5.0,13.0,18.0,5.0,7.0,2.0,1.0,,,,
161,8.0,J. Furch,277,,1.82,5,Julio Furch,16,5.55,julio-furch,Julio César Furch,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_fMrOLLy.png,1.17,6,True,83276,33,Santos,,,,5.0,6.0,,,,,2.0,2.0,5.0,3.0,2.0,1.0,1.0,,,,,
162,0.0,Patrick,282,,1.71,4,Patrick,20,5.4,patrick,Patrick Bezerra do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,0.0,6,False,83433,33,Atlético-MG,,,,9.0,12.0,,,,,1.0,23.0,1.0,3.0,,1.0,,,,1.0,,
163,6.4,L. Pereira,262,,4.83,3,Léo Pereira,27,13.61,leo-pereira,Leonardo Pereira,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_Wclql1X.png,-0.03,7,True,83528,33,Flamengo,,,,18.0,18.0,,,11.0,1.0,4.0,35.0,1.0,6.0,3.0,1.0,,,1.0,,,
164,0.0,Neris,283,,3.65,3,Neris,20,4.73,neris,Hueglo dos Santos Neris,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_U329TT2.png,0.0,7,False,83786,33,Cruzeiro,,,,32.0,9.0,,,10.0,1.0,5.0,21.0,2.0,2.0,,,,,1.0,,,
