,atletas.clube.id.full.name,atletas.pontos_num,atletas.nome,atletas.rodada_id,atletas.variacao_num,atletas.media_num,atletas.foto,atletas.atleta_id,atletas.preco_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.apelido_abreviado,atletas.status_id,atletas.minimo_para_valorizar,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.apelido,A,CA,CV,DS,FC,FD,FF,FS,FT,GC,PC,SG,G,I,V,DE,GS,PP,PS,DP,PI
275,Corinthians,0.0,Lucas Veríssimo da Silva,36,0.0,3.82,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,93368,9.57,False,3,L. Veríssimo,7,,264,lucas-verissimo,11,Lucas Veríssimo,1.0,4.0,,10.0,13.0,2.0,6.0,2.0,,,,5.0,,3.0,,,,,,,
276,Santos,0.0,João Othávio Basso,36,0.0,1.56,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,93372,3.3,False,3,J. Basso,5,,277,joao-basso,12,João Basso,,1.0,,17.0,13.0,,4.0,6.0,,1.0,,,,,,,,,,,
277,Internacional,6.1,Wanderson Maciel Sousa Campos,36,0.87,4.02,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,93478,11.51,True,5,Wanderson,2,,285,wanderson,31,Wanderson,3.0,3.0,,27.0,25.0,12.0,13.0,25.0,1.0,,,,6.0,1.0,,,,,,,
278,América-MG,0.2,Martín Nicolás Benítez,36,-0.05,5.16,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,93550,7.18,True,4,Benítez,6,,327,benitez,19,Benítez,4.0,4.0,,13.0,13.0,6.0,14.0,45.0,2.0,,,,3.0,4.0,,,,,,,
279,Santos,1.3,Gabriel de Souza Inocêncio,36,-1.12,4.03,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,93702,6.41,True,2,G. Inocêncio,6,,277,gabriel-inocencio,20,Gabriel Inocêncio,,2.0,,37.0,27.0,2.0,4.0,12.0,,,,7.0,,1.0,,,,,,,
280,Vasco,0.0,Paulo Henrique de Oliveira Alves,36,0.0,5.25,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,93716,4.32,False,2,P. Henrique,2,,267,paulo-henrique,12,Paulo Henrique,,3.0,,20.0,11.0,4.0,,5.0,,,,6.0,1.0,1.0,,,,,,,
281,Coritiba,-0.9,Andrey Ramos do Nascimento,36,-1.18,1.75,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,93787,3.24,True,4,Andrey,7,,294,andrey,24,Andrey,,5.0,,24.0,24.0,5.0,6.0,16.0,,,1.0,,1.0,1.0,,,,,,,
282,Botafogo,0.8,Marlon Rodrigues Freitas,36,-0.04,2.19,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,93790,5.1,True,4,M. Freitas,7,,263,marlon-freitas,33,Marlon Freitas,1.0,3.0,,37.0,23.0,4.0,21.0,7.0,1.0,1.0,,,1.0,,,,,,,,
283,Fluminense,0.0,Daniel Sampaio Simões,36,0.0,1.34,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,93791,3.13,False,4,Daniel,6,,266,daniel,15,Daniel,,1.0,,11.0,8.0,2.0,3.0,11.0,,,,,,,,,,,,,
284,América-MG,0.0,Márcio Almeida de Oliveira,36,0.0,1.33,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_yHYf7Ec.png,93797,2.47,False,2,Marcinho,6,,327,marcinho,12,Marcinho,,4.0,,17.0,16.0,2.0,2.0,1.0,,,,,,,,,,,,,
285,Internacional,0.0,Keiller da Silva Nunes,36,0.0,2.25,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,93834,4.07,False,1,Keiller,6,,285,keiller,10,Keiller,,2.0,,,,,,1.0,,,1.0,1.0,,,,28.0,15.0,,,1.0,
286,Bragantino,0.8,Cleiton Schwengber,36,0.14,4.33,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,93882,6.62,True,1,Cleiton,7,,280,cleiton,29,Cleiton,,5.0,1.0,,1.0,,1.0,6.0,,,,14.0,,,,81.0,24.0,,,,
287,América-MG,0.0,Matheus Leonardo Sales Cardoso,36,0.0,1.95,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_XPWRxHa.png,93886,3.69,False,4,Matheusinho,5,,327,matheusinho,7,Matheusinho,,,,4.0,3.0,4.0,2.0,7.0,,,,,,1.0,,,,,,,
288,Palmeiras,3.7,Breno Henrique Vasconcelos Lopes,36,0.55,3.74,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,93988,5.38,True,5,B. Lopes,7,,275,breno-lopes,29,Breno Lopes,3.0,1.0,,10.0,10.0,17.0,11.0,40.0,2.0,,,,4.0,13.0,,,,,,,
289,Corinthians,0.0,Matías Nicolás Rojas Romero,36,0.0,1.71,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,94007,5.18,False,4,M. Rojas,6,,264,matias-rojas,13,Matías Rojas,,1.0,,9.0,8.0,6.0,7.0,4.0,,,,,,,,,,,,,
290,Bragantino,0.0,Matheus Fernandes Siqueira,36,0.0,4.71,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,94067,11.61,False,4,M. Fernandes,6,,280,matheus-fernandes,29,Matheus Fernandes,3.0,6.0,,88.0,44.0,6.0,8.0,27.0,,,,,1.0,,,,,,,,
291,Corinthians,0.0,Maycon de Andrade Barberan,36,0.0,2.67,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,94154,4.93,False,4,Maycon,7,,264,maycon,28,Maycon,2.0,4.0,1.0,38.0,26.0,7.0,8.0,7.0,,,,,2.0,2.0,,,,,,,
292,Fortaleza,4.0,Guilherme Augusto Vieira dos Santos,36,-0.59,3.1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,94207,6.59,True,5,Guilherme,7,,356,guilherme,26,Guilherme,2.0,3.0,,26.0,13.0,11.0,7.0,27.0,2.0,,,,1.0,4.0,,,,,,,
293,Goiás,0.0,Matheus Barcelos da Silva,36,0.0,3.58,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,94444,5.77,False,5,M. Babi,7,,290,matheus-babi,16,Matheus Babi,,4.0,,6.0,21.0,6.0,10.0,22.0,1.0,,,,4.0,9.0,,,,,,,
294,Palmeiras,3.2,Raphael Cavalcante Veiga,36,-1.25,6.75,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,94509,17.49,True,4,R. Veiga,7,,275,raphael-veiga,29,Raphael Veiga,8.0,5.0,,19.0,32.0,19.0,28.0,58.0,2.0,,,,9.0,6.0,,,,1.0,,,
295,Cruzeiro,0.0,Lucas da Cruz Oliveira,36,0.0,3.66,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,94514,7.91,False,3,Oliveira,6,,283,oliveira,14,Oliveira,,2.0,2.0,17.0,8.0,,2.0,13.0,,,,5.0,1.0,,,,,,,,
296,Flamengo,5.4,Pedro Guilherme Abreu dos Santos,36,-1.01,4.92,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,94583,12.75,True,5,Pedro,7,,262,pedro,31,Pedro,,1.0,,14.0,17.0,16.0,21.0,18.0,,,,,12.0,2.0,,,,,1.0,,
297,São Paulo,0.0,Jhegson Sebastián Méndez Carabalí,36,0.0,1.54,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,94786,3.56,False,4,J. Méndez,6,,276,jhegson-mendez,7,Jhegson Méndez,,1.0,,11.0,8.0,,,2.0,,,,,,,,,,,,,
298,América-MG,0.0,Esteban Rodrigo Burgos,36,0.0,-1.26,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_gq3lBQk.png,94836,0.93,False,3,Burgos,6,,327,burgos,3,Burgos,,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,
299,Atlético-MG,0.0,Rodrigo Andrés Battaglia,36,0.0,1.41,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,94845,4.21,False,4,Battaglia,5,,282,battaglia,22,Battaglia,,6.0,,22.0,40.0,3.0,10.0,22.0,,,,,,1.0,,,,,,,
300,Internacional,7.83,Eduardo Germán Coudet,36,0.3,4.99,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,94853,11.91,True,6,E. Coudet,7,,285,eduardo-coudet,31,Eduardo Coudet,,,,,,,,,,,,,,,12.0,,,,,,
301,Botafogo,1.3,Lucas Fernandes da Silva,36,-0.73,1.32,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,94931,2.95,True,4,L. Fernandes,7,,263,lucas-fernandes,13,Lucas Fernandes,,1.0,,2.0,16.0,5.0,8.0,10.0,1.0,,,,,,,,,,,,
302,Bragantino,3.1,Luis Antônio da Rocha Júnior,36,-0.85,6.84,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,94968,11.85,True,2,J. Capixaba,7,,280,juninho-capixaba,31,Juninho Capixaba,1.0,10.0,,73.0,59.0,15.0,14.0,58.0,1.0,,,14.0,2.0,3.0,,,,,,,
303,América-MG,0.0,Nicolas Vichiatto da Silva,36,0.0,2.55,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KYFS4lB.png,95127,3.33,False,2,Nicolas,6,,327,nicolas,10,Nicolas,1.0,1.0,,8.0,8.0,3.0,1.0,4.0,,,,,1.0,1.0,,,,,,,
304,Vasco,0.0,Jefferson Junio Antônio da Silva,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,95220,4.0,False,2,Jefferson,6,,267,jefferson,0,Jefferson,,,,,,,,,,,,,,,,,,,,,
305,São Paulo,0.0,Igor Vinícius de Souza,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,95466,6.0,False,2,I. Vinícius,6,,276,igor-vinicius,0,Igor Vinícius,,,,,,,,,,,,,,,,,,,,,
306,Cuiabá,3.2,Raniele Almeida Melo,36,0.2,5.02,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,95556,12.16,True,4,Raniele,2,,1371,raniele,31,Raniele,1.0,10.0,,71.0,35.0,12.0,20.0,59.0,1.0,,1.0,,3.0,1.0,,,,,,,
307,Fortaleza,0.0,Marcelo da Conceição Benevenuto Malaquias,36,0.0,1.85,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,95638,5.14,False,3,M. Benevenuto,6,,356,marcelo-benevenuto,11,Marcelo Benevenuto,,3.0,,10.0,13.0,,3.0,8.0,,,1.0,2.0,,1.0,,,,,,,
308,América-MG,0.9,Lucas Kal Schenfeld Progioli,36,0.01,0.4,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mautx9E.png,95662,2.02,True,4,L. Kal,2,,327,lucas-kal,17,Lucas Kal,,4.0,,9.0,18.0,2.0,2.0,3.0,,,,,,,,,,,,,
309,Palmeiras,3.3,Artur Victor Guimarães,36,0.56,4.09,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,95799,10.55,True,5,Artur,6,,275,artur,29,Artur,2.0,2.0,,16.0,12.0,13.0,18.0,34.0,3.0,,,,5.0,8.0,,,,,,,
310,Fortaleza,0.0,Tobias Pereira Figueiredo,36,0.0,1.1,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,95878,3.24,False,3,T. Figueiredo,6,,356,tobias-figueiredo,4,Tobias Figueiredo,,,,5.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,,
311,Cruzeiro,3.6,Luiz Filipe da Rosa Machado - Felipe,36,0.0,2.6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,96089,6.48,True,4,Machado,7,,283,machado,32,Machado,3.0,4.0,,32.0,26.0,9.0,12.0,21.0,1.0,,,,1.0,1.0,,,,,,,
312,Fluminense,1.7,Vinicius Moreira de Lima,36,0.55,4.32,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,96340,11.01,True,4,Lima,6,,266,lima,32,Lima,1.0,7.0,,31.0,32.0,12.0,16.0,69.0,1.0,,,,6.0,4.0,,,,,,,
313,Cruzeiro,11.1,Matheus Fellipe Costa Pereira,36,2.1,2.86,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,96610,6.54,True,4,M. Pereira,7,,283,matheus-pereira,10,Matheus Pereira,,1.0,,7.0,12.0,3.0,4.0,12.0,1.0,,,,1.0,1.0,,,,,1.0,,
314,Flamengo,0.0,Allan Rodrigues de Souza,36,0.0,2.1,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,96652,6.59,False,4,Allan,6,,262,allan,8,Allan,,,,11.0,8.0,1.0,1.0,8.0,,,,,,,,,,,,,
315,Internacional,7.9,Fabricio Tomás Bustos Sein,36,0.12,5.45,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,96678,9.37,True,2,Bustos,7,,285,bustos,27,Bustos,2.0,4.0,,50.0,34.0,3.0,7.0,26.0,,,,9.0,3.0,,,,,,,,
316,Atlético-MG,6.7,Renzo Saravia,36,-0.71,4.31,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,96725,8.03,True,2,Saravia,6,,282,saravia,26,Saravia,2.0,8.0,1.0,43.0,44.0,3.0,5.0,42.0,,,,9.0,,1.0,,,,,1.0,,
317,Palmeiras,0.0,Eduard Andrés Atuesta Velasco,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,96754,5.0,False,4,Atuesta,6,,275,atuesta,0,Atuesta,,,,,,,,,,,,,,,,,,,,,
318,Cruzeiro,5.2,Arthur Gomes Lourenço,36,0.63,3.59,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,96966,7.1,True,5,A. Gomes,7,,283,arthur-gomes,15,Arthur Gomes,1.0,1.0,,12.0,16.0,6.0,7.0,18.0,1.0,,,,2.0,4.0,,,,,,,
319,Fluminense,0.0,Jony Alexander González Copete,36,-1.32,1.51,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,97080,3.43,True,5,Y. González,2,,266,yony-gonzalez,14,Yony González,1.0,1.0,,6.0,7.0,1.0,4.0,,,,,,1.0,3.0,,,,,,,
320,Fortaleza,0.0,Luís Eduardo Marques dos Santos,36,0.0,2.74,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,97133,4.42,False,2,Dudu,6,,356,dudu,7,Dudu,,1.0,,12.0,4.0,1.0,1.0,,,,,1.0,,,,,,,,,
321,Grêmio,5.6,Mathías Adalberto Villasanti Rolón,36,0.85,5.28,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,97145,8.25,True,4,Villasanti,7,,284,villasanti,27,Villasanti,4.0,6.0,1.0,73.0,47.0,6.0,3.0,28.0,1.0,,,,4.0,1.0,,,,,,,
322,Internacional,0.0,Dalbert Henrique Chagas Estevão,36,0.0,2.19,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,97173,5.68,False,2,Dalbert,6,,285,dalbert,9,Dalbert,,,,12.0,11.0,,2.0,6.0,,,1.0,1.0,,,,,,,,,
323,Goiás,0.0,Alesson dos Santos Batista,36,0.0,1.74,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,97321,2.99,False,5,Alesson,6,,290,alesson,22,Alesson,1.0,2.0,,11.0,10.0,1.0,6.0,8.0,,,,,2.0,10.0,,,,,,,
324,Bahia,2.35,Rogério Ceni,36,-0.42,4.42,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,97341,7.86,True,6,R. Ceni,7,,265,rogerio-ceni,12,Rogério Ceni,,,,,,,,,,,,,,,4.0,,,,,,
325,Corinthians,0.0,Gustavo Henric da Silva,36,0.0,1.41,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,97450,3.68,False,5,G. Mosquito,6,,264,gustavo-mosquito,10,Gustavo Mosquito,,2.0,,3.0,4.0,1.0,,9.0,,,,,1.0,,,,,,,,
326,América-MG,5.0,Joriwinnyson Santos dos Anjos Rodrigues,36,0.61,2.11,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ftqlpIg.png,97453,3.22,True,1,Jori,7,,327,jori,9,Jori,,,,,,,,2.0,,,1.0,,,,,41.0,22.0,,,,
327,Botafogo,0.0,Fernando Marçal de Oliveira,36,0.0,3.94,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,97468,9.42,False,2,Marçal,5,,263,marcal,21,Marçal,3.0,8.0,1.0,30.0,39.0,1.0,6.0,17.0,,,,8.0,,,,,,,,,
328,Palmeiras,8.2,Murilo Cerqueira Paim,36,0.58,5.01,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,97653,10.65,True,3,Murilo,7,,275,murilo,23,Murilo,2.0,4.0,1.0,28.0,28.0,4.0,4.0,10.0,,,,10.0,3.0,2.0,,,,,,,
329,Coritiba,-0.3,Reynaldo César Moraes,36,-0.59,1.71,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,97768,2.94,True,3,Reynaldo,6,,294,reynaldo,7,Reynaldo,,3.0,,2.0,8.0,,,2.0,,,1.0,3.0,,,,,,,,,
330,Bragantino,0.0,Leonardo Rech Ortiz,36,0.0,3.96,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,97867,7.27,False,3,L. Ortiz,7,,280,leo-ortiz,17,Léo Ortiz,,3.0,,21.0,11.0,4.0,2.0,6.0,1.0,1.0,1.0,8.0,,,,,,,,,
331,Bahia,0.0,Matheus Bahia Santos,36,0.0,3.7,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,97899,4.88,False,2,M. Bahia,6,,265,matheus-bahia,13,Matheus Bahia,,2.0,,16.0,10.0,1.0,4.0,9.0,,,,5.0,,1.0,,,,,,,
332,Internacional,0.0,Vitor Eduardo da Silva Matos,36,0.0,2.49,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,97900,5.99,False,3,Vitão,5,,285,vitao,26,Vitão,,5.0,1.0,24.0,14.0,4.0,2.0,7.0,1.0,,,7.0,,,,,,,,,
333,Goiás,3.4,Luís Felipe Oyama,36,0.67,1.77,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,97908,4.26,True,4,L. Oyama,6,,290,luis-oyama,7,Luís Oyama,,1.0,,8.0,4.0,1.0,1.0,6.0,,,,,,,,,,,,,
334,Grêmio,0.0,Jhonata Varela da Silva,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,97993,3.0,False,4,J. Varela,5,,284,jhonata-varela,0,Jhonata Varela,,,,,,,,,,,,,,,,,,,,,
335,Athlético-PR,11.0,Erick Luis Conrado de Carvalho,36,1.84,4.61,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,98022,9.09,True,4,Erick,7,,293,erick,30,Erick,4.0,5.0,,45.0,43.0,10.0,28.0,22.0,2.0,,1.0,,4.0,1.0,,,,,,,
336,Botafogo,3.47,Tiago Retzlaff Nunes,36,-0.17,3.81,https://s.sde.globo.com/media/person_role/2021/04/27/70e7cf2c054ba954f48fe011e8e8284e_220x220.png,98057,10.08,True,6,T. Nunes,7,,263,tiago-nunes,2,Tiago Nunes,,,,,,,,,,,,,,,,,,,,,
337,Botafogo,2.4,Bartolomeu Jacinto Quissanga,36,0.26,1.22,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,98280,2.48,True,3,Bastos,6,,263,bastos,4,Bastos,,,,4.0,3.0,,,2.0,,,,,,,,,,,,,
338,Vasco,0.0,Carlos Sebastián Ferreira Vidal,36,0.0,1.45,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,98433,4.44,False,5,S. Ferreira,6,,267,sebastian-ferreira,10,Sebastián Ferreira,,2.0,,5.0,7.0,1.0,2.0,14.0,1.0,,,,,1.0,,,,,,,
339,Bahia,1.8,Victor Hugo Soares dos Santos,36,-0.25,3.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,98484,5.62,True,3,Kanu,7,,265,kanu,28,Kanu,,7.0,2.0,34.0,34.0,2.0,6.0,38.0,,1.0,,7.0,1.0,2.0,,,,,,,
340,Cuiabá,0.0,Vinícius Teodoro Barreta Melo,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,98496,1.0,False,1,V. Barreta,6,,1371,vinicius-barreta,0,Vinícius Barreta,,,,,,,,,,,,,,,,,,,,,
341,Santos,4.1,Jean Lucas de Souza Oliveira,36,0.46,3.52,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,98517,7.87,True,4,J. Lucas,7,,277,jean-lucas,19,Jean Lucas,3.0,4.0,,19.0,29.0,8.0,17.0,38.0,1.0,1.0,,,,1.0,,,,,,,
342,Botafogo,0.0,Leonel Di Placido,36,0.0,5.86,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,98605,10.46,False,2,D. Placido,6,,263,di-placido,31,Di Placido,4.0,5.0,,78.0,26.0,2.0,7.0,13.0,,,1.0,12.0,1.0,1.0,,,,,,,
343,Coritiba,0.9,Benjamín Kuščević Jaramillo,36,0.09,2.87,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,98619,4.23,True,3,Kuscevic,7,,294,kuscevic,22,Kuscevic,,7.0,,31.0,27.0,,8.0,9.0,,,1.0,3.0,2.0,1.0,,,,,,,
344,Atlético-MG,0.0,Pedro Victor Delmino da Silva,36,0.0,1.74,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,98706,4.12,False,4,Pedrinho,6,,282,pedrinho,14,Pedrinho,2.0,2.0,,6.0,14.0,2.0,5.0,14.0,,,,,,,,,,,,,
345,Athlético-PR,1.4,Tomás Esteban Cuello,36,0.18,3.31,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,98909,5.05,True,5,Cuello,7,,293,cuello,29,Cuello,3.0,4.0,,42.0,32.0,8.0,15.0,45.0,,,,,,3.0,,,,,,,
346,São Paulo,0.0,Gabriel Neves Perdomo,36,0.0,1.66,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,98976,3.12,False,4,Gabriel,6,,276,gabriel,18,Gabriel,,6.0,,26.0,12.0,,,1.0,,,,,1.0,,,,,,,,
347,Santos,2.0,Lucas Braga Ribeiro,36,0.03,1.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,99119,3.69,True,5,L. Braga,7,,277,lucas-braga,24,Lucas Braga,,3.0,1.0,21.0,19.0,,7.0,38.0,1.0,,,,,4.0,,,,,,,
348,Vasco,0.0,Pablo Vegetti,36,0.0,8.41,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,99198,14.86,False,5,Vegetti,7,,267,vegetti,16,Vegetti,1.0,1.0,1.0,8.0,24.0,15.0,22.0,35.0,2.0,,,,9.0,11.0,,,,,1.0,,
349,Vasco,0.0,José Luis Rodríguez Bebanz,36,0.0,3.48,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,99213,7.43,False,2,P. Rodríguez,2,,267,puma-rodriguez,28,Puma Rodríguez,,2.0,,43.0,16.0,11.0,14.0,9.0,,,1.0,5.0,,3.0,,,,,,,
350,Santos,3.4,Rodrigo Fernández Cedrés,36,0.33,1.48,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,99214,4.56,True,4,R. Fernández,7,,277,rodrigo-fernandez,29,Rodrigo Fernández,,11.0,1.0,42.0,65.0,2.0,8.0,18.0,,,,,1.0,,,,,,,,
351,Fortaleza,0.0,Tomás Pochettino,36,0.0,3.16,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,99267,6.77,False,4,Pochettino,6,,356,pochettino,31,Pochettino,2.0,1.0,,26.0,16.0,17.0,14.0,18.0,2.0,,,,2.0,1.0,,,,,,,
352,Goiás,14.4,Everton Morelli Casimiro,36,1.45,3.93,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,99412,8.54,True,4,Morelli,7,,290,morelli,30,Morelli,,6.0,,58.0,56.0,3.0,16.0,63.0,,,1.0,,3.0,3.0,,,,,,,
353,Flamengo,-1.0,Agustín Daniel Rossi,36,-1.04,5.04,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,99552,6.49,True,1,Rossi,7,,262,rossi,12,Rossi,,1.0,,,,,,1.0,,,,7.0,,,,36.0,10.0,,,,
354,Cruzeiro,0.0,Paulo Vitor Fernandes Pereira,36,0.0,0.69,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,99588,2.22,False,5,P. Vitor,6,,283,paulo-vitor,7,Paulo Vitor,,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,
355,Fluminense,16.9,Jhon Adolfo Arias Andrade,36,0.09,6.32,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,99815,13.04,True,4,Arias,2,,266,arias,28,Arias,7.0,5.0,1.0,39.0,40.0,17.0,11.0,69.0,1.0,,,,6.0,9.0,,,,,1.0,,
356,Atlético-MG,14.2,Paulo Henrique Sampaio Filho,36,2.22,7.87,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,99818,15.38,True,5,Paulinho,7,,282,paulinho,34,Paulinho,2.0,1.0,,46.0,19.0,30.0,20.0,23.0,1.0,,,,18.0,9.0,,,,,,,
357,São Paulo,0.0,Alan Javier Franco,36,0.0,3.24,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,99889,5.14,False,3,A. Franco,6,,276,alan-franco,12,Alan Franco,1.0,3.0,,13.0,8.0,,4.0,3.0,,,1.0,4.0,,,,,,,,,
358,Coritiba,-0.3,Maurício de Carvalho Antônio,36,-0.82,-0.3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_3KcuNY0.png,100034,2.18,True,3,M. Antônio,6,,294,mauricio-antonio,1,Maurício Antônio,,,,,1.0,,,,,,,,,,,,,,,,
