,atletas.variacao_num,atletas.media_num,atletas.apelido_abreviado,atletas.foto,atletas.rodada_id,atletas.nome,atletas.apelido,atletas.pontos_num,atletas.slug,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube.id.full.name,atletas.atleta_id,atletas.clube_id,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.preco_num,V,A,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,CV,FT,GC,PC,PS,PP,DP,PI
77,0.0,3.24,L. Moura,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_qMfh0Wo.png,38,Lucas Rodrigues Moura da Silva,Lucas Moura,0.0,lucas-moura,False,13,São Paulo,70164,276,1.76,6,5,10.16,,,,8.0,8.0,4.0,7.0,29.0,1.0,,,,,,1.0,,1.0,,,,
78,0.0,5.16,Rafael,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_yi6UvNz.png,38,Rafael Pereira da Silva,Rafael,0.0,rafael,False,9,Botafogo,70171,263,6.67,5,2,6.7,,,2.0,22.0,12.0,1.0,,5.0,,,5.0,,,1.0,,,,,,,
79,0.0,2.36,Fábio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ZWCqzu8.png,38,Fábio Pereira da Silva,Fábio,0.0,fabio,False,14,Grêmio,70172,284,5.3,6,2,4.72,,2.0,5.0,19.0,13.0,,2.0,5.0,,,1.0,,,,,,,,,,
80,0.0,2.17,B. Uvini,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png,38,Bruno Uvini,Bruno Uvini,0.0,bruno-uvini,False,20,Grêmio,70221,284,2.79,6,3,3.6,,,4.0,13.0,13.0,3.0,4.0,7.0,1.0,,3.0,,,,1.0,,1.0,,,,
81,0.0,2.7,D. Costa,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,38,Diego da Silva Costa,Diego Costa,0.0,diego-costa,False,12,Botafogo,70316,263,0.75,3,5,7.48,,,5.0,5.0,14.0,4.0,3.0,10.0,3.0,5.0,,,,,,,,,,,
82,-1.12,5.3,E. Sasha,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,38,Eduardo Colcenti Antunes,Eduardo Sasha,-1.0,eduardo-sasha,True,32,Bragantino,70360,280,5.73,7,5,10.94,,3.0,4.0,12.0,22.0,14.0,22.0,40.0,11.0,9.0,,,,,3.0,,,,,,
83,0.0,3.28,Gabriel,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,38,Gabriel Vasconcelos Ferreira - Vasconcellos,Gabriel,0.0,gabriel,False,30,Coritiba,70449,294,11.69,6,1,6.55,,1.0,3.0,,,,,3.0,,,6.0,116.0,58.0,,,,,,,1.0,
84,0.73,3.61,Marllon,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,38,Marllon Gonçalves Jerônimo Borges,Marllon,6.7,marllon,True,34,Cuiabá,70666,1371,2.53,7,3,8.34,,1.0,7.0,41.0,26.0,3.0,7.0,15.0,1.0,1.0,12.0,,,,,,1.0,,,,
85,0.99,5.51,E. Valencia,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,38,Enner Remberto Valencia Lastra,Enner Valencia,7.7,enner-valencia,True,22,Internacional,70788,285,2.1,7,5,11.18,,1.0,4.0,7.0,24.0,16.0,19.0,30.0,9.0,22.0,,,,,1.0,,,1.0,1.0,,
86,-0.03,3.27,D. Barbosa,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,38,Diogo Barbosa Mendanha,Diogo Barbosa,0.0,diogo-barbosa,True,24,Fluminense,70916,266,0.59,6,2,6.87,,2.0,2.0,18.0,8.0,1.0,3.0,21.0,1.0,4.0,6.0,,,,,,,,,,
87,-0.03,2.34,B. Henrique,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,38,Bruno Henrique Corsini,Bruno Henrique,0.9,bruno-henrique,True,20,Internacional,70944,285,1.44,7,4,6.98,,,3.0,15.0,28.0,5.0,4.0,24.0,2.0,,,,,,1.0,,,,,,
88,0.38,2.79,Payet,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,38,Florent Dimitri Payet,Payet,3.4,payet,True,14,Vasco,70984,267,1.68,7,4,9.2,,1.0,,5.0,3.0,1.0,3.0,19.0,2.0,,,,,,,,,,,,
89,-0.28,1.05,L. Cittadini,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,38,Leonardo Cittadini,Léo Cittadini,0.0,leo-cittadini,True,11,Bahia,70986,265,1.11,6,4,1.65,,,1.0,8.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,
90,0.29,4.38,Maicon,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,38,Maicon Pereira Roque,Maicon,4.8,maicon,True,16,Vasco,71227,267,2.95,7,3,6.45,,2.0,3.0,21.0,9.0,2.0,1.0,5.0,,,7.0,,,,,,,,,,
91,-0.4,4.51,Weverton,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,38,Weverton Pereira da Silva,Weverton,4.0,weverton,True,35,Palmeiras,71631,275,6.32,7,1,10.29,,,2.0,1.0,,,,6.0,,,15.0,104.0,30.0,,,,,,,1.0,
92,-0.56,4.1,G. Gómez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,38,Gustavo Raúl Gómez Portillo,Gustavo Gómez,2.2,gustavo-gomez,True,32,Palmeiras,71684,275,5.51,7,3,9.4,,2.0,10.0,41.0,37.0,4.0,12.0,23.0,2.0,9.0,11.0,,,2.0,1.0,,,,,,
93,0.0,3.86,T. Galhardo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,38,Thiago Galhardo do Nascimento Rocha,Thiago Galhardo,0.0,thiago-galhardo,False,31,Fortaleza,71844,356,0.81,3,5,7.28,,4.0,6.0,15.0,13.0,15.0,25.0,29.0,5.0,10.0,,,,,,,,,,,
94,0.0,2.72,G. Pires,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,38,Gabriel Appelt Pires,Gabriel Pires,0.0,gabriel-pires,False,15,Botafogo,71898,263,0.52,3,4,4.75,,1.0,3.0,27.0,19.0,4.0,8.0,8.0,,,,,,1.0,,,,,,,
95,0.0,1.54,Iturbe,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,38,Juan Manuel Iturbe Arévalos,Iturbe,0.0,iturbe,False,5,Grêmio,72134,284,1.28,6,5,4.07,,,,7.0,5.0,,,2.0,,2.0,,,,,,,,,,,
96,0.0,3.17,D. Avelar,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png,38,Danilo Fernando Avelar,Danilo Avelar,0.0,danilo-avelar,False,25,América-MG,72142,327,1.17,6,3,5.41,,1.0,5.0,30.0,46.0,7.0,13.0,13.0,3.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,
97,-0.63,4.07,Everson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,38,Everson Felipe Marques Pires,Everson,-1.0,everson,True,36,Atlético-MG,72294,282,2.89,7,1,6.87,,,6.0,,,,,8.0,,,14.0,110.0,31.0,,,,,,,,
98,0.0,0.0,F. Alves,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,38,Felipe Alves Raymundo,Felipe Alves,0.0,felipe-alves,False,0,São Paulo,72372,276,,6,1,6.0,,,,,,,,,,,,,,,,,,,,,
99,0.47,5.04,F. Diniz,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,38,Fernando Diniz Silva,Fernando Diniz,4.81,fernando-diniz,True,36,Fluminense,72391,266,2.54,7,6,14.23,15.0,,,,,,,,,,,,,,,,,,,,
100,0.0,2.1,G. Campanharo,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,38,Gustavo Campanharo,Gustavo Campanharo,0.0,gustavo-campanharo,False,15,Internacional,72497,285,0.89,3,4,4.58,,,6.0,30.0,24.0,3.0,1.0,9.0,,,,,,,,,,,,,
101,0.0,3.12,Maguinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,38,Magno José da Silva,Maguinho,0.0,maguinho,False,33,Goiás,72532,290,-0.1,6,2,4.59,,,7.0,41.0,75.0,2.0,15.0,29.0,2.0,1.0,9.0,,,2.0,,,1.0,1.0,,,
102,-0.14,2.83,P. Henrique,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,38,Pedro Henrique Konzen Medina da Silva,Pedro Henrique,8.4,pedro-henrique,True,26,Internacional,72583,285,8.82,6,5,7.16,,2.0,4.0,19.0,39.0,6.0,17.0,19.0,3.0,16.0,,,,,1.0,,,1.0,,,
103,0.0,6.0,M. Kozlinski,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,38,Maurício Kozlinski,Maurício Kozlinski,0.0,mauricio-kozlinski,False,1,Fortaleza,72595,356,6.68,6,1,4.92,,,,,,,,,,,1.0,1.0,,,,,,,,,
104,0.23,3.04,V. Hugo,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,38,Vitor Hugo Franchescoli de Souza,Vitor Hugo,2.0,vitor-hugo,True,24,Bahia,72605,265,0.9,7,3,6.03,,,4.0,31.0,20.0,2.0,6.0,13.0,1.0,,5.0,,,,,,1.0,,,,
105,0.14,2.32,L. Adriano,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,38,Luiz Adriano de Souza da Silva,Luiz Adriano,0.5,luiz-adriano,True,29,Internacional,72772,285,0.1,6,5,5.6,,1.0,1.0,12.0,14.0,7.0,9.0,22.0,3.0,3.0,,,,1.0,2.0,,,,,,
106,0.0,2.16,Fernandinho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,38,Fernando Luiz Rosa,Fernandinho,0.0,fernandinho,False,24,Athlético-PR,72775,293,0.16,3,4,5.11,,3.0,8.0,19.0,31.0,4.0,9.0,31.0,1.0,1.0,,,,1.0,,,1.0,,,,
107,-0.07,2.58,Mercado,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,38,Gabriel Iván Mercado,Mercado,-0.3,mercado,True,26,Internacional,72951,285,0.49,7,3,5.06,,,11.0,28.0,34.0,2.0,4.0,10.0,,,9.0,,,1.0,1.0,,1.0,,,,
108,0.0,1.86,D. Borges,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png,38,Daniel Fortunato Borges,Daniel Borges,0.0,daniel-borges,False,13,América-MG,73318,327,0.27,6,2,4.29,,1.0,1.0,17.0,15.0,1.0,2.0,3.0,,,,,,1.0,1.0,,,,,,
109,0.0,4.03,S. Xavier,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,38,Samuel Xavier Brito,Samuel Xavier,0.0,samuel-xavier,False,24,Fluminense,73384,266,2.68,6,2,9.82,,2.0,7.0,21.0,22.0,2.0,14.0,37.0,1.0,4.0,7.0,,,,,,,,,,
110,0.0,2.23,J. Dias,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,38,Jean Dias da Costa,Jean Dias,0.0,jean-dias,False,10,Internacional,73479,285,0.31,6,5,3.14,,1.0,1.0,2.0,5.0,1.0,3.0,12.0,1.0,1.0,,,,,,,,,,,1.0
111,0.0,1.93,B. Alves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,38,Bruno Fabiano Alves,Bruno Alves,0.0,bruno-alves,False,29,Grêmio,73620,284,4.67,3,3,6.21,,,3.0,22.0,24.0,1.0,4.0,17.0,,2.0,6.0,,,1.0,,,,,,,
112,0.0,4.15,G. Marques,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,38,Guilherme Costa Marques,Guilherme Marques,0.0,guilherme-marques,False,29,Goiás,73781,290,0.07,6,5,5.23,,6.0,7.0,28.0,42.0,8.0,13.0,17.0,6.0,4.0,,,,1.0,1.0,,,,,,
113,0.0,2.62,R. Caio,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,38,Rodrigo Caio Coquette Russo,Rodrigo Caio,0.0,rodrigo-caio,False,5,Flamengo,73800,262,1.23,6,3,3.38,,,,2.0,1.0,,,2.0,,,2.0,,,,,,,,,,
114,0.0,4.57,Aloísio,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png,38,Aloísio dos Santos Gonçalves,Aloísio,0.0,aloisio,False,12,América-MG,73850,327,0.11,6,5,7.85,,1.0,3.0,2.0,18.0,7.0,10.0,8.0,3.0,6.0,,,,,4.0,,,,,,
115,-0.61,2.02,B. Peres,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,38,Bruno da Silva Peres,Bruno Peres,0.8,bruno-peres,True,5,Athlético-PR,73962,293,4.38,6,2,4.12,,,,,4.0,,1.0,1.0,,,2.0,,,,,,,,,,
116,0.0,1.24,Alison,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,38,Alison Lopes Ferreira,Alison,0.0,alison,False,5,Santos,73974,277,0.75,5,4,3.03,,,,5.0,1.0,,,1.0,,,,,,,,,,,,,
117,0.0,2.0,G. Fernández,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,38,Roberto Junior Fernández Torres,Gatito Fernández,0.0,gatito-fernandez,False,1,Botafogo,74061,263,8.24,6,1,6.23,,,,,,,,,,,,3.0,1.0,,,,,,,,
118,0.31,3.63,Rincón,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,38,Tomás Eduardo Rincón Hernández,Rincón,3.0,rincon,True,15,Santos,74187,277,1.42,7,4,7.25,,1.0,5.0,25.0,33.0,1.0,2.0,19.0,2.0,,,,,,2.0,,,,,,
119,-2.18,3.49,Madson,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,38,Madson Ferreira dos Santos,Madson,1.9,madson,True,23,Athlético-PR,78077,293,13.88,7,2,6.2,,2.0,4.0,9.0,16.0,5.0,2.0,20.0,2.0,3.0,7.0,,,,,,,,,,
120,0.0,3.67,Everaldo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,38,Everaldo Stum,Everaldo,0.0,everaldo,False,31,Bahia,78117,265,9.46,6,5,9.96,,2.0,6.0,11.0,27.0,15.0,11.0,30.0,8.0,9.0,,,,,,,,,,,
121,-0.34,4.81,Renê,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,38,Renê Rodrigues Martins,Renê,1.0,rene,True,28,Internacional,78445,285,3.23,7,2,9.61,,1.0,5.0,52.0,21.0,1.0,4.0,33.0,1.0,1.0,10.0,,,,,,,,,,
122,0.04,2.29,J. Cafu,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,38,Jonathan Renato Barbosa,Jonathan Cafu,0.4,jonathan-cafu,True,30,Cuiabá,78580,1371,0.63,6,5,6.02,,3.0,5.0,30.0,33.0,5.0,7.0,39.0,,6.0,,,,,,,,2.0,,,
123,-0.01,1.36,Gabriel,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,38,Gabriel Girotto Franco,Gabriel,0.0,gabriel,True,15,Internacional,78605,285,0.53,6,4,4.09,,,2.0,18.0,13.0,,2.0,6.0,,,,,,,,,,,,,
124,0.0,3.8,Ramiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,38,Ramiro Moschen Benetti,Ramiro,0.0,ramiro,False,6,Cruzeiro,78715,283,1.44,5,4,5.62,,1.0,3.0,9.0,8.0,1.0,4.0,,1.0,,,,,,,,,,,,
125,-1.03,3.92,Reinaldo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,38,Reinaldo Manoel da Silva,Reinaldo,-0.1,reinaldo,True,29,Grêmio,78850,284,5.91,7,2,7.58,,5.0,9.0,24.0,32.0,14.0,11.0,28.0,2.0,3.0,6.0,,,2.0,,,1.0,,,,
126,-0.3,0.71,T. Santos,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,38,Thiago dos Santos,Thiago Santos,1.4,thiago-santos,True,14,Fluminense,78855,266,3.2,6,4,1.72,,,4.0,13.0,13.0,1.0,,8.0,,,,,,1.0,,,,,,,
127,-1.02,4.48,V. Cuesta,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,38,Víctor Leandro Cuesta,Víctor Cuesta,1.7,victor-cuesta,True,34,Botafogo,79113,263,7.6,7,3,10.03,,1.0,9.0,46.0,32.0,4.0,10.0,23.0,1.0,2.0,15.0,,,,1.0,,,,,,
128,0.0,1.64,S. Romero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,38,Silvio Ezequiel Romero,Silvio Romero,0.0,silvio-romero,False,17,Fortaleza,79188,356,1.01,6,5,4.27,,1.0,2.0,1.0,8.0,2.0,4.0,4.0,2.0,6.0,,,,,1.0,,,,,,
129,0.23,0.67,F. Augusto,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,38,Filipe Augusto Carvalho Souza,Filipe Augusto,2.2,filipe-augusto,True,25,Cuiabá,79268,1371,1.06,7,4,1.89,,,4.0,17.0,25.0,2.0,2.0,14.0,,,,,,1.0,,,,,,,
130,0.0,1.99,R. Silva,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,38,Ricardo César Dantas da Silva,Ricardo Silva,0.0,ricardo-silva,False,18,América-MG,79334,327,6.6,6,3,3.39,,,3.0,17.0,19.0,3.0,2.0,12.0,1.0,,1.0,,,,,,,,,,
131,-0.2,4.79,Cano,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,38,Germán Ezequiel Cano,Cano,6.6,cano,True,29,Fluminense,79631,266,7.81,7,5,14.08,,1.0,7.0,14.0,30.0,24.0,30.0,11.0,9.0,17.0,,,,,3.0,,,,1.0,,
132,-0.25,2.6,L. Silva,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,38,Lucas Silva Borges,Lucas Silva,0.5,lucas-silva,True,23,Cruzeiro,79701,283,2.1,7,4,4.73,,2.0,3.0,29.0,24.0,4.0,11.0,24.0,,1.0,,,,,,,,,,,
133,-0.37,2.64,Y. Pikachu,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,38,Glaybson Yago Souza Lisboa,Yago Pikachu,-0.5,yago-pikachu,True,35,Fortaleza,80196,356,2.09,6,4,7.29,,1.0,5.0,14.0,9.0,8.0,13.0,23.0,6.0,4.0,,,,,1.0,,,,1.0,,
134,-0.12,4.56,Luciano,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,38,Luciano da Rocha Neves,Luciano,11.1,luciano,True,32,São Paulo,80287,276,11.33,7,5,12.69,,2.0,5.0,16.0,27.0,17.0,23.0,51.0,8.0,5.0,,,,,2.0,,,,1.0,,
135,-0.24,4.71,Gilberto,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,38,Gilberto Moraes Júnior,Gilberto,1.1,gilberto,True,18,Bahia,80313,265,2.6,7,2,8.99,,1.0,2.0,26.0,13.0,3.0,7.0,20.0,1.0,,5.0,,,,1.0,,2.0,1.0,,,
136,0.0,1.16,Marlon,https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png,38,Marlon Santos da Silva Barbosa,Marlon,0.0,marlon,False,15,Fluminense,80538,266,0.24,6,3,4.35,,,5.0,8.0,17.0,1.0,2.0,2.0,,,3.0,,,,,,1.0,,,,
137,0.93,2.79,L. Lima,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,38,Lucas Rafael Araújo Lima,Lucas Lima,6.7,lucas-lima,True,34,Santos,80583,277,1.45,6,4,7.68,,5.0,5.0,40.0,44.0,3.0,9.0,43.0,1.0,7.0,,,,1.0,1.0,,,,,,
138,0.0,4.04,Luan,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,38,Luan Garcia Teixeira,Luan,0.0,luan,False,23,Palmeiras,80692,275,5.3,6,3,7.85,,1.0,5.0,14.0,29.0,5.0,7.0,17.0,1.0,3.0,11.0,,,,1.0,,1.0,,,,
139,0.0,1.93,P. Geromel,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,38,Pedro Tonon Geromel,Pedro Geromel,0.0,pedro-geromel,False,7,Grêmio,80853,284,2.25,6,3,5.44,,,2.0,8.0,3.0,,1.0,2.0,,,1.0,,,,,,,,,,
140,1.16,2.83,Jair,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,38,Jair Rodrigues Júnior,Jair,7.4,jair,True,26,Vasco,81091,267,0.89,7,4,8.39,,,6.0,36.0,35.0,3.0,7.0,48.0,2.0,,,,,1.0,,,,1.0,,,
141,0.12,0.81,L. Mugni,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,38,Lucas Andrés Mugni,Lucas Mugni,1.7,lucas-mugni,True,13,Bahia,81121,265,1.08,6,4,2.8,,,1.0,6.0,6.0,2.0,3.0,3.0,,,,,,,,,,,,,
142,-1.12,4.73,Mayke,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,38,Mayke Rocha de Oliveira,Mayke,-0.6,mayke,True,33,Palmeiras,81150,275,5.91,7,2,8.45,,5.0,6.0,48.0,36.0,2.0,3.0,16.0,1.0,4.0,14.0,,,,,,,,,,
143,0.0,2.23,H. Mallo,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,38,Hugo Mallo,Hugo Mallo,0.0,hugo-mallo,False,6,Internacional,81551,285,0.66,6,2,5.06,,,1.0,4.0,5.0,,2.0,5.0,,,2.0,,,1.0,,,,,,,
144,0.0,1.67,Cazares,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png,38,Juan Ramón Cazares Sevillano,Cazares,0.0,cazares,False,10,América-MG,81682,327,0.76,5,4,4.52,,1.0,,5.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,
145,0.0,5.43,Rossi,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,38,Rosicley Pereira da Silva,Rossi,0.0,rossi,False,6,Vasco,81798,267,0.51,6,5,5.11,,3.0,,7.0,6.0,,,6.0,1.0,,,,,,,,,,,,
146,-0.17,3.14,Alisson,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,38,Alisson Euler de Freitas Castro,Alisson,3.9,alisson,True,33,São Paulo,81845,276,4.79,7,4,6.42,,5.0,2.0,45.0,36.0,3.0,17.0,40.0,,2.0,,,,,,,,1.0,,,
147,-0.25,3.55,J. Ricardo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,38,João Ricardo Riedi,João Ricardo,4.0,joao-ricardo,True,30,Fortaleza,81881,356,5.39,7,1,7.93,,,5.0,,,,,10.0,,,8.0,89.0,36.0,,,,1.0,,,2.0,
148,0.0,2.04,W. Oliveira,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,38,Willian Osmar de Oliveira Silva,Willian Oliveira,0.0,willian-oliveira,False,30,Goiás,81952,290,1.3,6,4,3.34,,,6.0,44.0,32.0,2.0,5.0,29.0,,,,,,,1.0,,,,,,
149,0.0,0.77,R. Guzzo,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,38,Raphael Gregório Guzzo,Raphael Guzzo,0.0,raphael-guzzo,False,14,Goiás,81966,290,0.8,6,4,2.28,,,2.0,4.0,12.0,2.0,3.0,4.0,1.0,2.0,,,,1.0,,,,,,,
150,0.0,3.07,Juninho,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png,38,Adilson dos Anjos Oliveira,Juninho,0.0,juninho,False,33,América-MG,82381,327,3.9,6,4,6.91,,2.0,4.0,36.0,28.0,9.0,10.0,33.0,3.0,1.0,,,,,,,,1.0,,,
151,0.0,3.7,Tadeu,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,38,Tadeu Antônio Ferreira,Tadeu,0.0,tadeu,False,34,Goiás,82453,290,-0.2,6,1,7.07,,1.0,1.0,1.0,,,,11.0,,,9.0,115.0,45.0,,,,,,,,
152,-0.42,5.03,Z. Rafael,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,38,José Rafael Vivian,Zé Rafael,5.0,ze-rafael,True,31,Palmeiras,82455,275,7.29,7,4,11.21,,3.0,10.0,76.0,62.0,10.0,11.0,65.0,3.0,1.0,,,,,,,,1.0,,,
153,0.37,2.28,Otávio,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,38,Otávio Henrique Passos Santos,Otávio,3.4,otavio,True,27,Atlético-MG,82463,282,1.39,7,4,4.69,,,8.0,60.0,47.0,2.0,3.0,14.0,,,,,,,,,,,,,
154,-1.26,3.57,L. Araújo,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,38,Luiz de Araújo Guimarães Neto,Luiz Araújo,4.3,luiz-araujo,True,19,Flamengo,82627,262,11.17,7,5,6.52,,1.0,2.0,20.0,16.0,5.0,9.0,21.0,3.0,1.0,,,,1.0,,,,1.0,,,
155,-0.58,3.96,Tinga,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png,38,Guilherme de Jesus da Silva,Tinga,2.4,tinga,True,29,Fortaleza,82628,356,5.8,7,2,9.04,,,,44.0,13.0,5.0,10.0,9.0,1.0,3.0,8.0,,,,,,,,,,
156,0.0,0.0,M. Rangel,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,38,Marcelo Rangel da Rosa,Marcelo Rangel,0.0,marcelo-rangel,False,3,Goiás,82730,290,0.0,6,1,2.34,,,,,,,,,,,,8.0,8.0,,,,,,,,
157,0.8,2.03,W. Rato,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,38,Wellington Soares da Silva,Wellington Rato,7.1,wellington-rato,True,32,São Paulo,82766,276,2.51,7,4,6.37,,4.0,6.0,25.0,21.0,6.0,16.0,21.0,,11.0,,,,,1.0,,1.0,,1.0,,
158,0.0,2.82,Gabriel,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png,38,Gabriel Barbosa Almeida,Gabriel,0.0,gabriel,False,26,Flamengo,83257,262,1.03,6,5,10.91,,1.0,7.0,5.0,12.0,13.0,18.0,15.0,5.0,7.0,,,,2.0,2.0,,,,1.0,,
