,atletas.clube_id,atletas.variacao_num,atletas.media_num,atletas.foto,atletas.apelido_abreviado,atletas.jogos_num,atletas.apelido,atletas.status_id,atletas.slug,atletas.pontos_num,atletas.atleta_id,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.nome,atletas.clube.id.full.name,atletas.preco_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PP,PS,PC,SG,DE,GS,V,CV,DP,GC
618,327,0.01,0.7,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,Rodriguinho,3,Rodriguinho,6,rodriguinho,1.6,115563,4,,18,Rodrigo Henrique Santos de Souza,América-MG,2.15,,,1.0,2.0,,,3.0,,,,,,,,,,,,,
619,284,0.09,0.61,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,Mila,8,Mila,6,mila,1.2,115671,4,,18,Lucas Eduardo Müller - Milla,Grêmio,1.0,,2.0,5.0,10.0,,3.0,3.0,,,,,,,,,,,,,
620,282,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,G. Delfim,0,Gabriel Delfim,6,gabriel-delfim,0.0,115674,1,,18,Gabriel Delfim Ferreira,Atlético-MG,2.0,,,,,,,,,,,,,,,,,,,,
621,267,0.0,-2.6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,Z. Vitor,1,Zé Vitor,6,ze-vitor,0.0,115733,3,,18,José Vitor Geminiano Cavalieri,Vasco,0.97,,1.0,,2.0,,,,,,,,,1.0,,,,,,,
622,267,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,Pimentel,0,Pimentel,6,pimentel,0.0,115734,3,,18,Eric Lima Pimentel,Vasco,2.0,,,,,,,,,,,,,,,,,,,,
623,280,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,Jonathan,0,Jonathan,6,jonathan,0.0,115870,2,,18,Jonathan da Cruz Silva,Bragantino,1.0,,,,,,,,,,,,,,,,,,,,
624,266,-1.48,3.26,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,Lelê,17,Lelê,3,lele,-3.0,115915,5,,18,Leanderson da Silva Genésio,Fluminense,8.91,2.0,1.0,8.0,21.0,11.0,15.0,5.0,1.0,2.0,6.0,,,,,,,,1.0,,
625,275,0.08,2.81,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,Endrick,14,Endrick,7,endrick,2.0,115959,5,,18,Endrick Felipe Moreira de Sousa,Palmeiras,7.02,,2.0,4.0,23.0,2.0,4.0,12.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,
626,1371,0.0,3.4,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,Denilson,14,Denilson,6,denilson,0.0,115986,4,,18,Denilson Alves Borges,Cuiabá,4.84,1.0,5.0,21.0,16.0,6.0,5.0,16.0,,1.0,,,,,,,,,,,
627,327,0.0,0.85,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,M. Henrique,2,Mateus Henrique,6,mateus-henrique,0.0,115997,4,,18,Mateus Henrique Alves Silva,América-MG,0.93,,1.0,2.0,4.0,,,3.0,,,,,,,,,,,,,
628,327,0.0,1.65,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,Adyson,2,Adyson,5,adyson,0.0,115998,5,,18,Adyson do Nascimento Soares,América-MG,2.43,,,3.0,1.0,,,,,,,,,,,,,,,,
629,263,0.0,0.0,,Wallison,0,Wallison,6,wallison,0.0,116000,2,,18,Wallison Nunes Silva,Botafogo,1.0,,,,,,,,,,,,,,,,,,,,
630,280,0.0,0.75,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,M. Gonçalves,2,Matheus Gonçalves,6,matheus-goncalves,0.0,116012,4,,18,Matheus Gonçalves Martins,Bragantino,2.69,,,,1.0,,1.0,2.0,,,,,,,,,,,,,
631,262,-0.45,1.45,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,I. Jesus,2,Igor Jesus,6,igor-jesus,1.0,116013,4,,18,Igor Jesus Lima,Flamengo,2.07,,,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,
632,262,0.44,2.41,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,V. Hugo,17,Victor Hugo,7,victor-hugo,3.6,116034,4,,18,Victor Hugo Gomes Silva,Flamengo,6.22,1.0,1.0,17.0,5.0,1.0,3.0,13.0,,1.0,,,,,,,,,,,
633,282,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,V. Graziani,0,Vitor Graziani,6,vitor-graziani,0.0,116046,4,,18,Vitor Hugo Santos Graziani,Atlético-MG,1.0,,,,,,,,,,,,,,,,,,,,
634,263,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,Raí,1,Raí,6,rai,0.0,116048,4,,18,Raí da Silva Pessanha,Botafogo,2.11,,,,,,,,,,,,,,,,,,,,
635,284,0.0,2.72,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,Cuiabano,8,Cuiabano,6,cuiabano,0.0,116065,2,,18,Luís Eduardo Soares da Silva,Grêmio,4.24,,2.0,9.0,16.0,3.0,3.0,8.0,,1.0,2.0,,,,,,,,,,
636,276,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,J. Moreira,0,João Moreira,6,joao-moreira,0.0,116137,2,,18,João Moreira Sanmartin Souza,São Paulo,3.0,,,,,,,,,,,,,,,,,,,,
637,294,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_fzfvURk.png,G. Silva,0,Gabriel Silva,6,gabriel-silva,0.0,116282,4,,18,Gabriel Silva Azevedo Figueiredo,Coritiba,1.0,,,,,,,,,,,,,,,,,,,,
638,283,0.0,0.75,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png,D. Junior,4,Daniel Junior,5,daniel-junior,0.0,116432,4,,18,Daniel de Melo Araújo Junior,Cruzeiro,2.62,,,,1.0,,1.0,5.0,,,,,,,,,,,,,
639,356,0.0,3.09,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,Hércules,13,Hércules,5,hercules,0.0,116447,4,,18,Hércules Pereira do Nascimento,Fortaleza,6.61,,1.0,20.0,15.0,4.0,7.0,7.0,,1.0,2.0,,,,,,,,,,
640,265,0.0,0.43,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,André,3,André,6,andre,0.0,116450,2,,18,André Dhominique Queiroz Santiago Da Silva,Bahia,2.08,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,
641,294,-0.09,3.23,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png,Jamerson,17,Jamerson,3,jamerson,1.6,116461,2,,18,Jamerson Santos de Jesus,Coritiba,6.56,,3.0,29.0,14.0,4.0,5.0,7.0,,,2.0,,,,3.0,,,,,,
642,280,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,Jhonny,0,Jhonny,6,jhonny,0.0,116825,2,,18,Jhonny Cardinoti Pedro,Bragantino,1.0,,,,,,,,,,,,,,,,,,,,
643,290,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,Reginaldo,0,Reginaldo,6,reginaldo,0.0,116835,5,,18,Reginaldo dos Santos Moreira,Goiás,1.0,,,,,,,,,,,,,,,,,,,,
644,280,-2.64,4.1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,T. Borbas,15,Thiago Borbas,7,thiago-borbas,0.0,117314,5,,18,Thiago Nicolás Borbas Silva,Bragantino,6.3,1.0,4.0,6.0,26.0,8.0,8.0,10.0,,5.0,1.0,,,,,,,,,,
645,280,1.12,6.4,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,Cipriano,1,Cipriano,7,cipriano,6.4,117336,3,,18,João Luiz da Silva Cipriano,Bragantino,3.12,,1.0,3.0,4.0,,,,,,,,,,1.0,,,,,,
646,327,0.0,1.82,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,R. Marques,7,Renato Marques,6,renato-marques,0.0,117403,5,,18,Renato Marques de Oliveira Júnior,América-MG,2.12,1.0,2.0,2.0,6.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,
647,264,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,L. Maná,0,Léo Maná,6,leo-mana,0.0,117459,2,,18,Leonardo Mana Hernandes,Corinthians,2.0,,,,,,,,,,,,,,,,,,,,
648,276,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,Galoppo,0,Galoppo,5,galoppo,0.0,117579,4,,18,Giuliano Galoppo,São Paulo,5.0,,,,,,,,,,,,,,,,,,,,
649,280,0.0,6.26,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,P. Caixinha,18,Pedro Caixinha,7,pedro-caixinha,8.42,117711,6,,18,Pedro Miguel Faria Caixinha,Bragantino,11.9,,,,,,,,,,,,,,,,,8.0,,,
650,276,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,Young,0,Young,6,young,0.0,117818,1,,18,Young Navarro Moraes,São Paulo,1.0,,,,,,,,,,,,,,,,,,,,
651,264,0.0,1.2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,Giovane,1,Giovane,6,giovane,0.0,117849,5,,18,Giovane Santana do Nascimento,Corinthians,2.44,,,1.0,,,,,,,,,,,,,,,,,
652,285,0.0,0.2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,Estevão,1,Estevão,6,estevao,0.0,117870,4,,18,Estevão Barreto de Oliveira,Internacional,2.11,,,,1.0,,,1.0,,,,,,,,,,,,,
653,264,0.0,2.3,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,Wesley,7,Wesley,6,wesley,0.0,117909,5,,18,Wesley Gassova Ribeiro Teixeira,Corinthians,3.21,,1.0,8.0,3.0,3.0,1.0,6.0,,,,,1.0,,,,,,,,
654,263,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,Adamo,0,Adamo,6,adamo,0.0,117934,5,,18,Valentín Nicolás Adamo Reyes,Botafogo,3.0,,,,,,,,,,,,,,,,,,,,
655,280,0.0,0.5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,N. Camargo,1,Nathan Camargo,5,nathan-camargo,0.0,118175,4,,18,Nathan Camargo dos Santos,Bragantino,1.53,,,,,,,1.0,,,,,,,,,,,,,
656,284,0.0,4.1,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,Ronald,2,Ronald,6,ronald,0.0,118238,4,,18,Ronald Cardoso Falkoski,Grêmio,0.94,,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,,
657,290,0.0,-0.3,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,Pedrinho,1,Pedrinho,6,pedrinho,0.0,118304,5,,18,Pedro Junqueira de Oliveira,Goiás,1.31,,,,1.0,,,,,,,,,,,,,,,,
658,262,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,Z. Welinton,0,Zé Welinton,6,ze-welinton,0.0,118501,2,,18,José Welinton Campos Menezes,Flamengo,1.0,,,,,,,,,,,,,,,,,,,,
659,276,0.0,0.7,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,Rodriguinho,9,Rodriguinho,6,rodriguinho,0.0,118563,4,,18,Rodrigo Huendra Almeida Mendonça,São Paulo,1.1,,2.0,6.0,11.0,,1.0,1.0,1.0,,,,,,,,,,,,
660,277,0.0,1.8,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,W. Patati,2,Weslley Patati,6,weslley-patati,0.0,118676,5,,18,Weslley Pinto Batista,Santos,1.7,,,3.0,,,,,,,,,,,,,,,,,
661,277,0.11,0.77,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,Kevyson,4,Kevyson,6,kevyson,0.0,118701,2,,18,Kevyson Costa e Silva,Santos,0.83,,1.0,5.0,3.0,,,,,,,,,1.0,,,,,,,
662,1371,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,Calebe,0,Calebe,6,calebe,0.0,118709,4,,18,Calebe Oliveira Costa,Cuiabá,1.0,,,,,,,,,,,,,,,,,,,,
663,277,0.0,0.5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,E. Carlos,4,Ed Carlos,6,ed-carlos,0.0,118747,4,,18,Ed Carlos de Arruda Amorim,Santos,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,
664,267,0.0,1.8,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,M. Carvalho,5,Mateus Carvalho,6,mateus-carvalho,0.0,118752,4,,18,Mateus Carvalho dos Santos,Vasco,2.6,,2.0,8.0,12.0,1.0,1.0,6.0,,,,,,,,,,,,,
665,265,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,P. Verhon,1,Patrick Verhon,6,patrick-verhon,0.0,118770,4,,18,Patrick Verhon Pertel Pereira,Bahia,1.44,,,,,,,,,,,,,,,,,,,,
666,266,0.0,5.34,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,Alexsander,5,Alexsander,5,alexsander,0.0,118774,2,,18,Alexsander Christian Gomes da Costa,Fluminense,10.06,1.0,,6.0,10.0,,2.0,2.0,,,1.0,,,,3.0,,,,,,
667,263,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,J. Montes,0,Jacob Montes,6,jacob-montes,0.0,118843,4,,18,Jacob Christian Montes,Botafogo,3.0,,,,,,,,,,,,,,,,,,,,
668,294,-0.04,1.96,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,K. César,15,Kaio César,7,kaio-cesar,2.7,118844,5,,18,Kaio César Andrade Lima,Coritiba,4.13,,2.0,13.0,18.0,3.0,2.0,33.0,,,4.0,,,,,,,,,,
669,293,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/26/photo_FORMATO.png,J. Vitor,0,João Vitor,6,joao-vitor,0.0,120419,3,,18,João Vitor Tavares da Mota,Athlético-PR,1.0,,,,,,,,,,,,,,,,,,,,
670,267,-0.42,2.52,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,E. Marcus,10,Erick Marcus,6,erick-marcus,0.5,121184,5,,18,Erick Marcus dos Santos Oliveira do Carmo,Vasco,3.4,,1.0,9.0,5.0,1.0,1.0,8.0,1.0,1.0,1.0,,,,,,,,,,
671,290,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,Simioni,0,Simioni,6,simioni,0.0,121235,4,,18,Eduardo Simioni,Goiás,1.0,,,,,,,,,,,,,,,,,,,,
672,356,0.0,0.2,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,Kauan,1,Kauan,6,kauan,0.0,121237,4,,18,Kauan Rodrigues da Silva,Fortaleza,1.48,,,,1.0,,,1.0,,,,,,,,,,,,,
673,290,0.0,0.0,,Wendell,0,Wendell,6,wendell,0.0,121238,5,,18,Wendell Silva Santos dos Santos,Goiás,1.0,,,,,,,,,,,,,,,,,,,,
674,290,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,Alan,0,Alan,6,alan,0.0,121242,4,,18,Alan Matheus Stence,Goiás,1.0,,,,,,,,,,,,,,,,,,,,
675,1371,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,G. Freitas,0,Gabryel Freitas,6,gabryel-freitas,0.0,121263,5,,18,Gabryel Vinícius Araújo Freitas,Cuiabá,2.0,,,,,,,,,,,,,,,,,,,,
676,1371,0.0,0.0,,Pablo,0,Pablo,6,pablo,0.0,121752,5,,18,Pablo Henrique Almeida Silva,Cuiabá,1.0,,,,,,,,,,,,,,,,,,,,
677,267,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,P. Silva,0,Paulinho Silva,6,paulinho-silva,0.0,121766,2,,18,Paulo Ricardo de Souza Babilônia,Vasco,1.0,,,,,,,,,,,,,,,,,,,,
678,1371,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,Vitão,1,Vitão,6,vitao,0.0,121779,3,,18,Victor Matheus dos Santos Gonçalves,Cuiabá,1.32,,,,,,,,,,,,,,,,,,,,
679,284,-1.28,2.15,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,André,11,André,6,andre,0.0,121792,5,,18,André Henrique da Silva Martins,Grêmio,1.84,,1.0,5.0,5.0,,2.0,5.0,,2.0,,,,,,,,,,,
680,294,0.0,4.17,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,J. Pedroso,4,Jean Pedroso,6,jean-pedroso,0.0,121796,3,,18,Jean Henrique Carneiro Pedroso,Coritiba,2.37,,1.0,7.0,5.0,,1.0,2.0,,,,,,1.0,2.0,,,,,,
681,264,-0.22,2.69,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,Murillo,12,Murillo,7,murillo,2.9,121821,3,,18,Murillo Santiago Costa dos Santos,Corinthians,2.83,,3.0,17.0,13.0,1.0,2.0,2.0,,,,,,,3.0,,,,,,
682,263,-0.14,1.16,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,Janderson,7,Janderson,6,janderson,0.2,121830,5,,18,Janderson de Carvalho Costa,Botafogo,1.43,1.0,,2.0,5.0,1.0,,2.0,,,,,,,,,,,,,
683,266,0.0,-0.3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,G. Manson,2,Giovanni Manson,6,giovanni-manson,0.0,121985,4,,18,Giovanni Manson Ribeiro,Fluminense,1.9,,1.0,,2.0,,,2.0,,,,,,,,,,,,,
684,284,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,R. Barcellos,0,Ronald Barcellos,6,ronald-barcellos,0.0,122233,5,,18,Ronald Barcellos Arantes,Grêmio,3.0,,,,,,,,,,,,,,,,,,,,
685,294,0.0,1.08,https://s.sde.globo.com/media/person_role/2023/06/21/photo_FORMATO_PVVST4s.png,T. Dombroski,4,Thiago Dombroski,6,thiago-dombroski,0.0,122293,3,,18,Thiago Dombroski Moreira,Coritiba,0.71,,3.0,3.0,6.0,,,1.0,,,,,,,1.0,,,,,,
686,265,0.0,3.52,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,Ryan,9,Ryan,6,ryan,0.0,122300,2,,18,Ryan Carlos Santos de Sousa,Bahia,4.03,2.0,3.0,12.0,8.0,1.0,,3.0,,,1.0,,,,2.0,,,,,,
687,265,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,Kennedy,0,Kennedy,6,kennedy,0.0,122301,5,,18,Kennedy Anderson Gomes Ferreira,Bahia,1.0,,,,,,,,,,,,,,,,,,,,
688,262,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,Lorran,0,Lorran,6,lorran,0.0,122321,4,,18,Lorran Lucas Pereira de Sousa,Flamengo,3.0,,,,,,,,,,,,,,,,,,,,
689,267,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,Lyncon,0,Lyncon,6,lyncon,0.0,122378,3,,18,Lyncon Correa Gonçalves,Vasco,1.0,,,,,,,,,,,,,,,,,,,,
690,280,0.0,3.8,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,Talisson,1,Talisson,6,talisson,0.0,122393,5,,18,Talisson de Almeida,Bragantino,3.1,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
691,280,0.01,0.84,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,Gustavinho,11,Gustavinho,7,gustavinho,0.8,122394,4,,18,Gustavo Ribeiro Neves,Bragantino,2.29,,1.0,5.0,5.0,1.0,3.0,4.0,,,,,,,,,,,,,
692,264,0.0,0.0,,Ryan,0,Ryan,6,ryan,0.0,122396,4,,18,Ryan Gustavo de Lima,Corinthians,1.0,,,,,,,,,,,,,,,,,,,,
693,264,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,Adryan,0,Adryan,6,adryan,0.0,122398,4,,18,Adryan Bezerra Silva,Corinthians,1.0,,,,,,,,,,,,,,,,,,,,
694,285,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,Felipe,0,Felipe,6,felipe,0.0,122419,3,,18,Felipe de Souza Motta Marins,Internacional,1.0,,,,,,,,,,,,,,,,,,,,
695,285,0.0,0.63,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,Lucca,12,Lucca,6,lucca,0.0,122420,5,,18,Lucca Holanda Sampaio Tavares,Internacional,1.18,,1.0,3.0,3.0,2.0,2.0,4.0,,,,,,,,,,,,,
696,266,0.0,0.9,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,Isaac,3,Isaac,6,isaac,0.0,122439,4,,18,Isaac Rodrigues de Lima,Fluminense,0.95,,,1.0,,,,3.0,,,,,,,,,,,,,
697,266,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,K. Almeida,0,Kayky Almeida,6,kayky-almeida,0.0,122441,3,,18,Kayky Henrique Almeida Brandão da Silva,Fluminense,1.0,,,,,,,,,,,,,,,,,,,,
698,267,0.0,2.03,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,Barros,6,Barros,6,barros,0.0,122485,4,,18,Cauan Lucas Barros da Luz,Vasco,2.3,,1.0,3.0,6.0,,3.0,2.0,,1.0,,,,,,,,,,,
699,267,0.0,2.63,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,Rayan,6,Rayan,6,rayan,0.0,122486,5,,18,Rayan Vitor Simplício Rocha,Vasco,2.09,,2.0,3.0,3.0,2.0,4.0,3.0,,1.0,,,,,,,,,,,
700,356,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,Amorim,0,Amorim,6,amorim,0.0,122598,4,,18,Alexsandro Amorim de Freitas Filho,Fortaleza,2.0,,,,,,,,,,,,,,,,,,,,
701,276,0.0,6.2,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO.png,M. Belém,1,Matheus Belém,6,matheus-belem,0.0,122602,3,,18,Matheus José Belém de Souza,São Paulo,1.86,,,1.0,,,,,,,,,,,1.0,,,,,,
702,290,0.0,0.68,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,B. Santos,6,Bruno Santos,6,bruno-santos,0.0,122668,2,,18,Bruno Araújo dos Santos,Goiás,2.08,,2.0,3.0,10.0,,,5.0,1.0,,,,,,,,,,,,
703,280,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,L. Cunha,0,Lucas Cunha,6,lucas-cunha,0.0,122755,3,,18,Lucas de Souza Cunha,Bragantino,4.0,,,,,,,,,,,,,,,,,,,,
704,327,0.0,2.77,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png,Breno,10,Breno,6,breno,0.0,122991,4,,18,Breno Cascardo Lemos,América-MG,3.25,,,11.0,13.0,3.0,6.0,4.0,,1.0,,,,,,,,,,,
705,264,0.0,1.3,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,Pedro,5,Pedro,6,pedro,0.0,123022,5,,18,Pedro Henrique Silva dos Santos,Corinthians,1.48,,,,3.0,3.0,,6.0,,,2.0,,1.0,,,,,,,,
706,265,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,T. Gomes,0,Tiago Gomes,6,tiago-gomes,0.0,123054,1,,18,Tiago Gomes dos Santos,Bahia,1.0,,,,,,,,,,,,,,,,,,,,
707,284,0.0,1.8,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,Zinho,7,Zinho,6,zinho,0.0,123153,5,,18,Luis Henrique Hoffmann,Grêmio,3.45,1.0,,4.0,2.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,
708,282,0.0,1.2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,Cadu,1,Cadu,6,cadu,0.0,123359,5,,18,Carlos Eduardo Amaral Pereira de Castro,Atlético-MG,0.95,,,1.0,,,,,,,,,,,,,,,,,
709,265,2.84,3.82,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,Cauly,17,Cauly,7,cauly,17.5,123360,4,,18,Cauly Oliveira Souza,Bahia,9.09,3.0,,11.0,16.0,11.0,14.0,19.0,,1.0,3.0,,,,,,,,,,
710,275,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,P. Lima,0,Pedro Lima,6,pedro-lima,0.0,123610,4,,18,Pedro Lima de Barros,Palmeiras,1.0,,,,,,,,,,,,,,,,,,,,
711,294,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/08/photo_FORMATO.png,L. Ronier,0,Lucas Ronier,6,lucas-ronier,0.0,123648,5,,18,Lucas Ronier Vieira Pires,Coritiba,1.0,,,,,,,,,,,,,,,,,,,,
712,275,0.29,1.78,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,L. Guilherme,11,Luis Guilherme,7,luis-guilherme,2.1,123713,4,,18,Luis Guilherme Lira dos Santos,Palmeiras,2.26,1.0,,3.0,5.0,1.0,2.0,14.0,1.0,,3.0,,,,,,,,,,
713,284,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,Z. Guilherme,0,Zé Guilherme,6,ze-guilherme,0.0,123717,2,,18,José Guilherme de Lima Costa,Grêmio,1.0,,,,,,,,,,,,,,,,,,,,
