,atletas.rodada_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.posicao_id,atletas.nome,atletas.slug,atletas.media_num,atletas.status_id,atletas.apelido_abreviado,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,PC,PS,V,FT,PP,DE,DP,GS,CV,GC,PI
471,29,Vasco,16,4,Lucas Figueiredo dos Santos,figueiredo,1.92,6,Figueiredo,2.69,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,False,Figueiredo,106201,0.0,,267,0.0,,3.0,8.0,17.0,8.0,11.0,15.0,,6.0,,,1.0,,1.0,,,,,,,
472,29,Coritiba,22,4,Bruno Gomes da Silva Clevelário,bruno-gomes,4.26,6,B. Gomes,9.57,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uLOhgzA.png,True,Bruno Gomes,106202,3.3,,294,0.24,,4.0,40.0,28.0,9.0,14.0,41.0,2.0,2.0,,,,,1.0,,,,,1.0,,
473,29,Athlético-PR,0,4,Kawan Gabriel da Silva,kawan,0.0,5,Kawan,2.0,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,False,Kawan,106219,0.0,,293,0.0,,,,,,,,,,,,,,,,,,,,,
474,29,Bragantino,12,3,Leonardo Javier Realpe Montaño,realpe,2.9,6,Realpe,2.32,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,True,Realpe,106299,0.5,,280,-1.14,,2.0,9.0,12.0,,2.0,,,,5.0,,,,1.0,,,,,,,
475,29,Fortaleza,26,4,Caio Alexandre Souza e Silva,caio-alexandre,3.25,6,C. Alexandre,8.33,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,False,Caio Alexandre,106323,0.0,,356,0.0,2.0,4.0,41.0,37.0,4.0,6.0,31.0,2.0,4.0,,,,,,,,,,,,
476,29,Cruzeiro,0,2,Wesley David de Oliveira Andrade,wesley-gasolina,0.0,6,W. Gasolina,3.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,False,Wesley Gasolina,106327,0.0,,283,0.0,,,,,,,,,,,,,,,,,,,,,
477,29,Grêmio,0,4,Jhonata Robert Alves da Silva,jhonata-robert,0.0,6,J. Robert,4.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,False,Jhonata Robert,106371,0.0,,284,0.0,,,,,,,,,,,,,,,,,,,,,
478,29,Bragantino,13,3,Eduardo Gonzaga Mendes Santos,eduardo-santos,3.85,5,E. Santos,5.87,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,False,Eduardo Santos,106434,0.0,,280,0.0,1.0,2.0,6.0,14.0,2.0,2.0,8.0,1.0,,5.0,,,,1.0,,,,,,,
479,29,Vasco,0,1,Hedhe Halls Rocha da Silva,halls,0.0,6,Halls,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,False,Halls,106682,0.0,,267,0.0,,,,,,,,,,,,,,,,,,,,,
480,29,Botafogo,8,5,Carlos Alberto Gomes da Silva Filho,carlos-alberto,2.91,6,C. Alberto,3.36,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,False,Carlos Alberto,106704,0.0,,263,0.0,,,3.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,
481,29,São Paulo,22,4,Rodrigo Nestor Bertalia,rodrigo-nestor,2.78,2,R. Nestor,7.72,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,True,Rodrigo Nestor,106822,1.0,,276,-0.04,2.0,3.0,17.0,26.0,11.0,12.0,17.0,1.0,5.0,,,,,2.0,,,,,1.0,,
482,29,São Paulo,9,2,Welington Damascena Santos,welington,3.06,6,Welington,6.2,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,False,Welington,106824,0.0,,276,0.0,,2.0,3.0,10.0,,5.0,10.0,,1.0,4.0,,,,,,,,,,,
483,29,São Paulo,5,2,Patryck Lanza dos Reis,patryck,5.92,6,Patryck,4.38,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,False,Patryck,106829,0.0,,276,0.0,,2.0,7.0,2.0,,1.0,6.0,,,4.0,,,,,,,,,,,
484,29,São Paulo,2,4,Talles Macedo Toledo Costa,talles-costa,1.7,6,T. Costa,2.27,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,False,Talles Costa,106830,0.0,,276,0.0,,,2.0,,,,2.0,,,,,,,,,,,,,,
485,29,São Paulo,18,5,Juan Santos da Silva,juan,2.6,6,Juan,3.24,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,False,Juan,106831,0.0,,276,0.0,1.0,1.0,18.0,13.0,4.0,4.0,20.0,1.0,10.0,,,,,,,,,,,,
486,29,São Paulo,1,4,Pedro Veronez Vilhena,pedro-vilhena,0.0,6,P. Vilhena,0.74,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,False,Pedro Vilhena,106832,0.0,,276,0.0,,,,,,,,,,,,,,,,,,,,,
487,29,Bragantino,14,3,Luan Patrick Wiedthauper,luan-patrick,4.11,6,L. Patrick,4.55,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,False,Luan Patrick,106835,0.0,,280,0.0,1.0,3.0,8.0,11.0,1.0,2.0,3.0,,,9.0,,,,,,,,,,,
488,29,Athlético-PR,6,2,Fernando Augusto Pereira Bueno Júnior,fernando,5.27,5,Fernando,4.73,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,False,Fernando,106950,0.0,,293,0.0,2.0,1.0,10.0,4.0,,1.0,2.0,,,2.0,,,,,,,,,,,
489,29,Fortaleza,0,3,Bernardo Schappo,bernardo-schappo,0.0,6,B. Schappo,4.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,False,Bernardo Schappo,106977,0.0,,356,0.0,,,,,,,,,,,,,,,,,,,,,
490,29,Cuiabá,1,4,José Ricardo Batista Cerqueira,ricardo-cerqueira,0.5,6,R. Cerqueira,1.51,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,False,Ricardo Cerqueira,107039,0.0,,1371,0.0,,,,,,,1.0,,,,,,,,,,,,,,
491,29,Cruzeiro,13,5,Stenio Zanetti Toledo,stenio,0.89,6,Stênio,2.09,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,False,Stênio,107052,0.0,,283,0.0,,,5.0,8.0,4.0,3.0,2.0,,1.0,,,,,,,,,,,,
492,29,Bahia,4,5,Luciano Batista da Silva Júnior,luciano-juba,2.03,6,L. Juba,5.84,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_cccrqnA.png,False,Luciano Juba,107093,0.0,,265,0.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
493,29,Palmeiras,28,4,Richard Ríos Montoya,richard-rios,2.63,7,R. Ríos,6.37,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,True,Richard Ríos,107111,8.4,,275,1.03,1.0,4.0,36.0,34.0,5.0,8.0,25.0,2.0,2.0,,1.0,,,,,,,,,,
494,29,Botafogo,0,4,Patrick de Paula Carreiro,patrick-de-paula,0.0,5,P. Paula,7.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,False,Patrick de Paula,107172,0.0,,263,0.0,,,,,,,,,,,,,,,,,,,,,
495,29,São Paulo,24,4,Michel Daryl Araújo Villar,michel-araujo,2.98,2,M. Araújo,7.09,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,True,Michel Araújo,107173,5.5,,276,-1.08,1.0,2.0,24.0,21.0,5.0,7.0,35.0,2.0,2.0,,3.0,1.0,,1.0,,,,,,,
496,29,Corinthians,0,1,Matheus Planelles Donelli,matheus-donelli,0.0,6,M. Donelli,2.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,False,Matheus Donelli,107179,0.0,,264,0.0,,,,,,,,,,,,,,,,,,,,,
497,29,Athlético-PR,5,1,Léo Matias Baiersdorf Linck,leo-linck,5.6,6,L. Linck,2.17,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,False,Léo Linck,107183,0.0,,293,0.0,,2.0,,,,,,,,1.0,,,,,,22.0,1.0,6.0,,,
498,29,Athlético-PR,4,2,Vinicius Kauê Ribeiro Ferreira,vinicius-kaue,-0.47,6,V. Kauê,0.73,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,False,Vinicius Kauê,107186,0.0,,293,0.0,,1.0,3.0,5.0,,,,,,,,,,,,,,,1.0,,
499,29,Athlético-PR,0,2,Leonardo Ataíde de Oliveira Siqueira,leonardo-ataide,0.0,6,L. Ataíde,1.0,https://s.sde.globo.com/media/person_role/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png,False,Leonardo Ataíde,107191,0.0,,293,0.0,,,,,,,,,,,,,,,,,,,,,
500,29,Athlético-PR,12,5,Rômulo José Cardoso da Cruz,romulo,0.99,6,Rômulo,2.14,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,True,Rômulo,107197,4.1,,293,0.69,,,3.0,6.0,3.0,4.0,5.0,,2.0,,,1.0,,,,,,,,,
501,29,Palmeiras,5,2,Gustavo Garcia dos Santos,gustavo-garcia,1.46,6,G. Garcia,2.7,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,False,Gustavo Garcia,107225,0.0,,275,0.0,,,4.0,5.0,,2.0,3.0,,1.0,1.0,1.0,,,,,,,,1.0,,
502,29,Bahia,0,4,Miqueias Cabral Evaristo,miqueias,0.0,6,Miqueias,3.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,False,Miqueias,107232,0.0,,265,0.0,,,,,,,,,,,,,,,,,,,,,
503,29,Palmeiras,9,2,Vanderlan Barbosa da Silva,vanderlan,4.24,6,Vanderlan,6.46,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,False,Vanderlan,107236,0.0,,275,0.0,1.0,4.0,22.0,15.0,1.0,2.0,5.0,,1.0,2.0,,,,,,,,,,,
504,29,Goiás,11,4,Vinícius Rodrigues Adelino dos Santos,dodo,1.27,6,Dodô,1.34,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,True,Dodô,107375,1.0,,290,0.2,,1.0,3.0,4.0,,2.0,6.0,1.0,,,,,,,,,,,,,
505,29,Santos,8,4,Luan Dias da Silva,luan-dias,0.61,6,L. Dias,2.02,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,False,Luan Dias,107416,0.0,,277,0.0,,3.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,
506,29,Fluminense,23,4,André Trindade da Costa Neto,andre,2.62,7,André,8.53,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,True,André,107498,2.1,,266,-0.04,,10.0,45.0,31.0,2.0,6.0,43.0,,,,,,,,,,,,1.0,,
507,29,Botafogo,0,3,David Sousa Albino,david-sousa,0.0,6,D. Sousa,1.0,https://s.sde.globo.com/media/person_role/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_220x220.png,False,David Sousa,107509,0.0,,263,0.0,,,,,,,,,,,,,,,,,,,,,
508,29,Coritiba,24,2,Natanael Moreira Milouski,natanael,4.44,7,Natanael,9.88,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_t78oWnD.png,True,Natanael,107554,4.0,,294,0.25,,5.0,65.0,37.0,7.0,4.0,23.0,,5.0,4.0,1.0,,,1.0,,,,,,,
509,29,América-MG,10,6,Fabián Daniel Bustos,fabian-bustos,4.36,7,F. Bustos,8.6,https://s.sde.globo.com/media/person_role/2023/08/08/photo_FORMATO_W6FrqMf.png,True,Fabián Bustos,107645,3.32,,327,-0.12,,,,,,,,,,,,,2.0,,,,,,,,
510,29,Internacional,0,1,Emerson Fabiano Kerber Júnior,emerson-junior,0.0,6,E. Júnior,1.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,False,Emerson Júnior,107740,0.0,,285,0.0,,,,,,,,,,,,,,,,,,,,,
511,29,Vasco,13,4,Bruno Conceição Praxedes,praxedes,3.33,7,Praxedes,4.36,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,True,Praxedes,107744,1.9,,267,-0.51,1.0,2.0,16.0,10.0,4.0,5.0,15.0,1.0,2.0,,,,,,,,,,,,
512,29,Bahia,2,1,Adriel Vasconcelos Ramos,adriel,5.25,6,Adriel,7.74,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FM5y32Z.png,False,Adriel,107748,0.0,,265,0.0,,1.0,,,,,1.0,,,1.0,,,,,,7.0,,1.0,,,
513,29,Bahia,8,4,Diego Gabriel Silva Rosa,diego-rosa,1.57,6,D. Rosa,2.62,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,False,Diego Rosa,107796,0.0,,265,0.0,,,7.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,
514,29,Cruzeiro,3,4,Fernando Henrique do Nascimento Pereira,fernando-henrique,-0.3,6,F. Henrique,2.09,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,True,Fernando Henrique,107800,1.2,,283,0.57,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,
515,29,Grêmio,1,3,Natã Felipe de Amorim Santos,nata,0.2,6,Natã,0.75,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,False,Natã,107801,0.0,,284,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
516,29,Internacional,13,4,Matheus dos Santos Dias,matheus-dias,0.7,6,M. Dias,2.35,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,False,Matheus Dias,107809,0.0,,285,0.0,,5.0,14.0,14.0,,,3.0,,,,,,,,,,,,,,
517,29,Goiás,15,2,Hugo Ferreira de Farias,hugo,5.12,7,Hugo,4.06,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,True,Hugo,107908,0.6,,290,-0.04,1.0,1.0,24.0,20.0,4.0,5.0,7.0,1.0,3.0,6.0,,,,,,,,,,,
518,29,Corinthians,17,4,Fausto Mariano Vera,fausto-vera,2.4,2,F. Vera,6.39,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,True,Fausto Vera,107950,0.0,,264,-0.8,2.0,5.0,23.0,22.0,3.0,8.0,10.0,,1.0,,,,,,,,,,,,
519,29,Coritiba,7,5,Maurício Garcez de Jesus,garcez,1.39,6,Garcez,2.85,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_BtxMdJP.png,True,Garcez,108131,-0.3,,294,-0.07,,,4.0,5.0,,3.0,8.0,,,,,,,,,,,,,,
520,29,Cuiabá,20,5,Isidro Miguel Pitta Saldívar,isidro-pitta,1.6,6,I. Pitta,3.23,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,True,Isidro Pitta,108133,1.4,,1371,-0.87,1.0,,1.0,10.0,2.0,5.0,14.0,2.0,4.0,,,,,,,,,,,,
521,29,América-MG,5,4,Óscar Javier Méndez Albornoz,javier-mendez,1.64,6,J. Méndez,3.45,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_WfF8P5B.png,False,Javier Méndez,108163,0.0,,327,0.0,,1.0,7.0,5.0,,1.0,3.0,,,,,,,,,,,,,,
522,29,Grêmio,2,4,Gustavo César Mendonça Gravino,gustavinho,1.4,6,Gustavinho,2.54,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,False,Gustavinho,108201,0.0,,284,0.0,,,,,,1.0,4.0,,,,,,,,,,,,,,
523,29,Goiás,0,5,Breno Herculano Almeida,breno,0.0,6,Breno,1.0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,False,Breno,108211,0.0,,290,0.0,,,,,,,,,,,,,,,,,,,,,
524,29,Internacional,4,5,Gabriel de Sousa Barros,gabriel-barros,0.1,6,G. Barros,1.83,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,False,Gabriel Barros,108352,0.0,,285,0.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
525,29,São Paulo,5,5,Erison Danilo de Souza,erison,1.98,6,Erison,4.17,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,False,Erison,108422,0.0,,276,0.0,1.0,1.0,,2.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,
526,29,Athlético-PR,6,5,Luciano Daniel Arriagada García,arriagada,0.7,6,Arriagada,2.5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,False,Arriagada,108624,0.0,,293,0.0,,,2.0,10.0,1.0,2.0,4.0,,,,,,,,,,,,,,
527,29,Goiás,14,5,João Victo Magno de Souza Machado,joao-magno,3.37,7,J. Magno,5.58,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,False,João Magno,108715,0.0,,290,0.0,1.0,2.0,4.0,21.0,6.0,8.0,16.0,3.0,9.0,,,1.0,,,,,,,,,
528,29,Botafogo,24,5,João Victor Santos Sá,victor-sa,4.86,3,V. Sá,8.83,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,False,Victor Sá,108946,0.0,,263,0.0,3.0,3.0,36.0,27.0,13.0,17.0,31.0,3.0,4.0,,,1.0,,,,,,,,,
529,29,Athlético-PR,0,4,Daniel Sergio Martins,daniel-martins,0.0,6,D. Martins,1.0,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,False,Daniel Martins,109102,0.0,,293,0.0,,,,,,,,,,,,,,,,,,,,,
530,29,Botafogo,4,5,Matheus Nascimento de Paula,matheus-nascimento,2.58,6,M. Nascimento,3.72,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,False,Matheus Nascimento,109114,0.0,,263,0.0,,1.0,2.0,6.0,1.0,,3.0,1.0,,,,,,,,,,,,,
531,29,Botafogo,0,2,Douglas da Silva Teixeira,dg,0.0,6,DG,2.0,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,False,DG,109199,0.0,,263,0.0,,,,,,,,,,,,,,,,,,,,,
532,29,Bragantino,0,5,Kawê Ferreira Godoy Viana,kawe,0.0,6,Kawê,1.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,False,Kawê,109246,0.0,,280,0.0,,,,,,,,,,,,,,,,,,,,,
533,29,Fortaleza,0,1,Antonio Kennedy Sousa de Almeida,kennedy,0.0,6,Kennedy,2.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,False,Kennedy,109347,0.0,,356,0.0,,,,,,,,,,,,,,,,,,,,,
534,29,Bahia,6,3,Raul Gustavo Pereira Bicalho,raul-gustavo,4.32,6,R. Gustavo,6.86,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,True,Raul Gustavo,109389,0.7,,265,-0.85,,1.0,5.0,5.0,,3.0,4.0,,,3.0,,,,1.0,,,,,,,
535,29,Athlético-PR,9,5,Thiago Eduardo de Andrade,thiago-andrade,0.65,6,T. Andrade,2.26,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,False,Thiago Andrade,109404,0.0,,293,0.0,,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,
536,29,Cruzeiro,5,4,Ian Luccas Baroni Boetto,ian-luccas,0.46,6,I. Luccas,2.52,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,True,Ian Luccas,109412,0.0,,283,-0.23,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
537,29,Fortaleza,21,4,Calebe Gonçalves Ferreira da Silva,calebe,2.56,6,Calebe,6.07,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,False,Calebe,109461,0.0,,356,0.0,1.0,2.0,10.0,10.0,10.0,9.0,40.0,,3.0,,,,,1.0,,,,,,,
538,29,Santos,22,5,Marcos Leonardo Santos Almeida,marcos-leonardo,7.8,7,M. Leonardo,14.59,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,True,Marcos Leonardo,109497,15.4,,277,1.74,2.0,2.0,3.0,29.0,16.0,32.0,51.0,12.0,15.0,,,1.0,,1.0,,,,,,,
539,29,Santos,22,3,Joaquim Henrique Pereira Silva,joaquim,3.72,7,Joaquim,8.12,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,True,Joaquim,109563,1.5,,277,-0.7,1.0,4.0,40.0,17.0,5.0,7.0,12.0,,,4.0,1.0,1.0,,,,,,,,,
540,29,Fluminense,21,4,Matheus Martinelli Lima,martinelli,1.76,7,Martinelli,4.56,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,True,Martinelli,109573,0.9,,266,0.23,1.0,2.0,18.0,29.0,3.0,5.0,17.0,1.0,1.0,,,,,,,,,,1.0,,
541,29,Goiás,3,5,Gabriel Novaes Fernandes,gabriel-novaes,0.23,6,G. Novaes,2.57,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,False,Gabriel Novaes,109639,0.0,,290,0.0,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,
542,29,Botafogo,14,2,Hugo Gonçalves Ferreira Neto,hugo,6.37,6,Hugo,6.77,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,False,Hugo,109668,0.0,,263,0.0,1.0,1.0,33.0,25.0,1.0,3.0,9.0,,,9.0,,,,,,,,,,,
543,29,Botafogo,18,4,Matías Emanuel Segovia Torales,segovinha,2.11,2,Segovinha,4.52,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,False,Segovinha,110055,0.0,,263,0.0,1.0,2.0,20.0,3.0,4.0,1.0,13.0,,,,,,,,,,,,,,
544,29,Athlético-PR,0,1,Gabriel Roberto Pereira,gabriel-pereira,0.0,6,G. Pereira,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,False,Gabriel Pereira,110251,0.0,,293,0.0,,,,,,,,,,,,,,,,,,,,,
545,29,Palmeiras,29,6,Abel Fernando Moreira Ferreira,abel-ferreira,6.13,7,A. Ferreira,15.57,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,True,Abel Ferreira,110506,12.09,,275,0.52,,,,,,,,,,,,,14.0,,,,,,,,
546,29,Grêmio,7,5,Lucas Agustín Besozzi,lucas-besozzi,2.08,7,L. Besozzi,4.17,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,True,Lucas Besozzi,110512,-0.3,,284,-0.22,,1.0,4.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,
547,29,Bragantino,0,4,Gabriel Caetano Godoy de Andrade,caetano,0.0,6,Caetano,1.0,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,False,Caetano,110587,0.0,,280,0.0,,,,,,,,,,,,,,,,,,,,,
548,29,Santos,0,1,Paulo Mazoti Azevedo,paulo-mazoti,0.0,6,P. Mazoti,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,False,Paulo Mazoti,110602,0.0,,277,0.0,,,,,,,,,,,,,,,,,,,,,
549,29,Palmeiras,0,1,Mateus Oliveira Mendes,mateus,0.0,6,Mateus,1.0,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,False,Mateus,110624,0.0,,275,0.0,,,,,,,,,,,,,,,,,,,,,
550,29,Goiás,0,5,Luiz Filipe dos Reis Silva,luiz-filipe,0.0,6,L. Filipe,2.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,False,Luiz Filipe,110632,0.0,,290,0.0,,,,,,,,,,,,,,,,,,,,,
551,29,Fortaleza,10,5,Imanol Machuca,machuca,3.2,6,Machuca,5.34,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,False,Machuca,110667,0.0,,356,0.0,,2.0,10.0,5.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,
552,29,Athlético-PR,13,2,Lucas Ángel Esquivel,esquivel,4.09,7,Esquivel,4.19,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,True,Esquivel,110668,0.5,,293,-0.59,1.0,2.0,21.0,14.0,3.0,2.0,18.0,,,3.0,,,,,,,,,,,
553,29,Athlético-PR,0,1,Mycael Pontes Moreira,mycael,0.0,6,Mycael,3.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,False,Mycael,110698,0.0,,293,0.0,,,,,,,,,,,,,,,,,,,,,
554,29,Fluminense,2,1,Pedro Felipe de Faria Rangel,pedro-rangel,0.0,6,P. Rangel,1.87,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,False,Pedro Rangel,110708,0.0,,266,0.0,,1.0,,,,,,,,,,,,,,5.0,,5.0,,,
555,29,Bragantino,16,2,José Andrés Hurtado Cheme,andres-hurtado,3.5,6,A. Hurtado,4.83,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,True,Andrés Hurtado,110715,0.0,,280,-1.07,,3.0,19.0,11.0,,4.0,3.0,,2.0,7.0,,,,,,,,,,,
556,29,Atlético-MG,15,2,Rubens Antônio Dias,rubens,5.96,2,Rubens,11.47,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,True,Rubens,110727,7.0,,282,0.38,,3.0,49.0,23.0,3.0,3.0,10.0,,3.0,6.0,,,,,,,,,,,
557,29,Fluminense,19,5,John Kennedy Batista de Souza,john-kennedy,3.67,2,J. Kennedy,10.44,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,False,John Kennedy,110759,0.0,,266,0.0,,8.0,11.0,19.0,10.0,9.0,18.0,4.0,7.0,,,2.0,,3.0,,,,,,,
