,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.pontos_num,atletas.preco_num,atletas.atleta_id,atletas.nome,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido,atletas.foto,atletas.variacao_num,atletas.media_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.status_id,DS,FC,FD,FF,FS,FT,G,I,CA,CV,SG,PS,DE,GS,DP,A,PC,PP,V,GC
528,7,Vasco,267,0.0,12.9,109591,Andrey Nascimento dos Santos,3.97,5,andrey-santos,Andrey Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png,0.0,4.46,A. Santos,4,6,13.0,12.0,1.0,2.0,3.0,,1.0,,2.0,,,,,,,,,,,
529,7,Goiás,290,1.7,3.14,109639,Gabriel Novaes Fernandes,1.07,1,gabriel-novaes,Gabriel Novaes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,-0.86,1.7,G. Novaes,5,6,,,1.0,,1.0,,,,,,,,,,,,,,,
530,7,Botafogo,263,0.0,4.91,109668,Hugo Gonçalves Ferreira Neto,4.6,1,hugo,Hugo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,0.0,7.6,Hugo,2,6,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,
531,7,Bahia,265,0.0,6.63,110021,Jhoanner Stalin Chávez Quintero,0.15,5,jhoanner-chavez,Jhoanner Chávez,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,-0.8,3.92,J. Chávez,2,6,9.0,6.0,,1.0,2.0,,,2.0,1.0,,1.0,,,,,1.0,,,,
532,7,Botafogo,263,0.0,5.24,110055,Matías Emanuel Segovia Torales,2.33,4,matias-segovia,Matías Segovia,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,0.0,3.25,M. Segovia,4,6,5.0,,,,4.0,,,,,,,,,,,1.0,,,,
533,7,Athlético-PR,293,0.0,1.0,110251,Gabriel Roberto Pereira,1.13,0,gabriel-pereira,Gabriel Pereira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,0.0,0.0,G. Pereira,1,6,,,,,,,,,,,,,,,,,,,,
534,7,Santos,277,-1.3,6.16,110415,Ângelo Gabriel Borges Damaceno,-0.59,7,angelo,Ângelo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,-0.85,4.23,Ângelo,5,7,9.0,6.0,1.0,2.0,6.0,,2.0,2.0,1.0,,,,,,,,,,,
535,7,Palmeiras,275,5.64,13.35,110506,Abel Fernando Moreira Ferreira,3.42,7,abel-ferreira,Abel Ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,0.12,6.6,A. Ferreira,6,7,,,,,,,,,,,,,,,,,,,4.0,
536,7,Santos,277,0.0,1.99,110605,Vinícius Balieiro Lourenço de Carvalho,1.63,1,vinicius-balieiro,Vinícius Balieiro,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,0.0,-0.3,V. Balieiro,4,6,,1.0,,,,,,,,,,,,,,,,,,
537,7,Fluminense,266,2.2,4.65,110607,Gabriel Cordeiro Pirani,1.38,5,gabriel-pirani,Gabriel Pirani,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,0.29,1.66,G. Pirani,4,2,3.0,2.0,1.0,2.0,7.0,,,,1.0,,,,,,,,,,,
538,7,Goiás,290,0.0,2.0,110632,Luiz Filipe dos Reis Silva,2.26,0,luiz-filipe,Luiz Filipe,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,0.0,0.0,L. Filipe,5,6,,,,,,,,,,,,,,,,,,,,
539,7,Athlético-PR,293,0.0,3.0,110698,Mycael Pontes Moreira,3.39,0,mycael,Mycael,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,0.0,0.0,Mycael,1,6,,,,,,,,,,,,,,,,,,,,
540,7,Fluminense,266,0.0,3.0,110708,Pedro Felipe de Faria Rangel,3.39,0,pedro-rangel,Pedro Rangel,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,0.0,0.0,P. Rangel,1,6,,,,,,,,,,,,,,,,,,,,
541,7,Bragantino,280,5.5,4.67,110715,José Andrés Hurtado Cheme,3.27,4,andres-hurtado,Andrés Hurtado,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,0.64,2.95,A. Hurtado,2,7,6.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,
542,7,Atlético-MG,282,1.4,11.44,110727,Rubens Antônio Dias,1.0,7,rubens,Rubens,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,-1.15,6.37,Rubens,2,7,24.0,12.0,1.0,3.0,4.0,,,2.0,1.0,,3.0,,,,,,,,,
543,7,Cuiabá,1371,0.0,3.0,110742,João Victor Araújo Maranini,3.39,0,joao-maranini,João Maranini,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,0.0,0.0,J. Maranini,3,5,,,,,,,,,,,,,,,,,,,,
544,7,Fluminense,266,1.2,10.78,110759,John Kennedy Batista de Souza,0.87,6,john-kennedy,John Kennedy,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,-0.48,4.88,J. Kennedy,5,2,4.0,7.0,4.0,3.0,5.0,1.0,2.0,1.0,3.0,,,1.0,,,,,,,,
545,7,Bahia,265,6.0,7.97,110760,Gabriel Teixeira Aragão,3.61,6,biel,Biel,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,-0.47,6.37,Biel,5,7,6.0,9.0,4.0,8.0,17.0,,2.0,,2.0,,,,,,,,,,,
546,7,Coritiba,294,0.0,2.0,110775,Marco Antônio Amorim de Oliveira Montes,2.26,0,marcao,Marcão,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,0.0,0.0,Marcão,1,6,,,,,,,,,,,,,,,,,,,,
547,7,Vasco,267,2.9,3.28,110776,Luca Nicolás Orellano,1.77,5,orellano,Orellano,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,0.34,1.62,Orellano,4,6,3.0,4.0,2.0,1.0,5.0,,,,,,,,,,,,,,,
548,7,Bahia,265,4.81,8.5,110818,Renato Manuel Alves Paiva,2.93,7,renato-paiva,Renato Paiva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,0.19,4.84,R. Paiva,6,7,,,,,,,,,,,,,,,,,,,2.0,
549,7,Bragantino,280,6.4,2.63,110909,Guilherme Lopes de Almeida,3.76,2,guilherme-lopes,Guilherme Lopes,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,1.26,3.2,G. Lopes,2,6,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,
550,7,Goiás,290,0.0,2.0,110928,Lucas Emmanuel Araujo Macedo,2.26,0,lucao,Lucão,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png,0.0,0.0,Lucão,5,6,,,,,,,,,,,,,,,,,,,,
551,7,Fluminense,266,0.0,2.0,110947,Gustavo Apis Pascoal de Farias,2.26,0,gustavo-apis,Gustavo Apis,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,0.0,0.0,G. Apis,4,6,,,,,,,,,,,,,,,,,,,,
552,7,Botafogo,263,0.0,5.0,110962,Kayque Luiz Pereira,5.65,0,kayque,Kayque,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,0.0,0.0,Kayque,4,6,,,,,,,,,,,,,,,,,,,,
553,7,América-MG,327,0.0,2.0,111172,Robson Luiz dos Santos Nascimento,2.26,0,robson,Robson,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,0.0,0.0,Robson,1,6,,,,,,,,,,,,,,,,,,,,
554,7,Fortaleza,356,0.0,3.0,111246,Alix Vinicius de Souza Sampaio,3.39,0,alix-vinicius,Alix Vinicius,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,0.0,0.0,A. Vinicius,3,6,,,,,,,,,,,,,,,,,,,,
555,7,Grêmio,284,2.0,2.03,111309,Gustavo Martins de Souza Santos,1.27,4,gustavo-martins,Gustavo Martins,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_Nq3rpYO.png,-0.47,2.47,G. Martins,3,6,4.0,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,
556,7,Bragantino,280,0.0,3.65,111333,Marcos Vinicios Moura,1.98,3,sorriso,Sorriso,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,0.0,1.63,Sorriso,5,6,,,2.0,,5.0,,,,,,,,,,,,,,,
557,7,Corinthians,264,0.0,1.8,111408,Felipe Augusto da Silva,1.11,1,felipe-augusto,Felipe Augusto,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,0.0,1.7,F. Augusto,5,6,1.0,,,,1.0,,,,,,,,,,,,,,,
558,7,Cuiabá,1371,7.53,5.63,111578,António José Cardoso de Oliveira,4.41,2,antonio-oliveira,António Oliveira,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,0.25,5.43,A. Oliveira,6,7,,,,,,,,,,,,,,,,,,,1.0,
559,7,Cruzeiro,283,0.0,1.0,111633,Juan Christian Pereira Coelho,1.13,0,juan-christian,Juan Christian,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,0.0,0.0,J. Christian,5,6,,,,,,,,,,,,,,,,,,,,
560,7,Coritiba,294,0.0,1.32,111644,Gustavo Vilar dos Santos,0.3,1,gustavo-vilar,Gustavo Vilar,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,0.0,0.0,G. Vilar,3,6,,,,,,,,,,,,,,,,,,,,
561,7,América-MG,327,0.0,2.0,111652,Rodrigo Santos Varanda,0.1,0,rodrigo-varanda,Rodrigo Varanda,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,0.0,0.0,R. Varanda,5,6,,,,,,,,,,,,,,,,,,,,
562,7,Corinthians,264,2.5,4.76,111682,Adson Ferreira Soares,1.57,6,adson,Adson,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,0.08,3.4,Adson,4,7,11.0,3.0,2.0,3.0,7.0,,,2.0,,,,,,,,,,,,
563,7,Coritiba,294,0.0,3.0,111688,Matheus Alfredo Cadorini da Silva,3.39,0,matheus-cadorini,Matheus Cadorini,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,0.0,0.0,M. Cadorini,5,6,,,,,,,,,,,,,,,,,,,,
564,7,Fortaleza,356,0.0,1.0,111689,Bruno Guimarães de Souza,1.13,0,bruno-guimaraes,Bruno Guimarães,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,0.0,0.0,B. Guimarães,1,6,,,,,,,,,,,,,,,,,,,,
565,7,Flamengo,262,0.0,4.0,111690,Matheus Cunha Queiroz,1.26,3,matheus-cunha,Matheus Cunha,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,0.0,4.0,M. Cunha,1,6,,,,,,,,,,,1.0,,8.0,1.0,,,,,,
566,7,Flamengo,262,0.0,2.0,111694,Mateus Dias Lima,2.26,0,mateusao,Mateusão,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,0.0,0.0,Mateusão,5,6,,,,,,,,,,,,,,,,,,,,
567,7,Botafogo,263,0.0,2.0,111713,Lucas de Souza Mombra Rosa,2.26,0,lucas-mezenga,Lucas Mezenga,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,0.0,0.0,L. Mezenga,3,6,,,,,,,,,,,,,,,,,,,,
568,7,Palmeiras,275,0.0,2.99,111759,Giovani Henrique Amorim da Silva,1.07,1,giovani,Giovani,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,0.0,0.8,Giovani,5,6,,,,1.0,,,,,,,,,,,,,,,,
569,7,Palmeiras,275,0.0,3.95,111760,Fábio Silva de Freitas,2.88,5,fabinho,Fabinho,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,0.0,2.08,Fabinho,4,6,7.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,
570,7,Vasco,267,0.0,1.0,111761,Carlos Eduardo Piekny Neves,1.13,0,cadu,Cadu,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,0.0,0.0,Cadu,1,6,,,,,,,,,,,,,,,,,,,,
571,7,Botafogo,263,0.0,1.0,111763,João Pedro Galvão de Carvalho,1.13,0,jp-galvao,JP Galvão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,0.0,0.0,J. Galvão,4,6,,,,,,,,,,,,,,,,,,,,
572,7,Vasco,267,0.0,3.98,111766,Rodrigo Alves de Holanda Santos,0.12,7,rodrigo,Rodrigo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,-0.18,1.03,Rodrigo,4,6,7.0,4.0,,,2.0,,,,1.0,,,,,,,,,,,
573,7,Vasco,267,0.0,4.24,111769,Marlon Gomes Claudino,0.88,4,marlon-gomes,Marlon Gomes,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,0.0,1.7,M. Gomes,4,6,5.0,5.0,,1.0,3.0,,,,,,,,,,,,,,,
574,7,Bahia,265,0.0,2.38,111771,Arthur de Oliveira Sales,0.12,7,arthur-sales,Arthur Sales,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,-0.3,1.31,A. Sales,5,6,3.0,2.0,2.0,1.0,6.0,,,,,,,,,,,,,,,
575,7,Grêmio,284,0.0,5.46,111819,Thomas Luciano Trindade Mathias,0.15,6,thomas-luciano,Thomas Luciano,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,-1.08,3.5,T. Luciano,2,6,7.0,9.0,,3.0,6.0,,,1.0,,,2.0,,,,,,,,,
576,7,Bahia,265,0.5,2.17,111829,Kayky da Silva Chagas,0.38,4,kayky,Kayky,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,0.04,0.25,Kayky,5,6,,2.0,,2.0,,,,,,,,,,,,,,,,
577,7,Fluminense,266,0.0,1.0,111839,Felipe de Andrade Vieira,1.13,0,felipe-andrade,Felipe Andrade,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,0.0,0.0,F. Andrade,3,6,,,,,,,,,,,,,,,,,,,,
578,7,Fluminense,266,0.0,1.0,111841,Arthur Wenderrosky Sanches,1.13,0,arthur,Arthur,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,0.0,0.0,Arthur,4,6,,,,,,,,,,,,,,,,,,,,
579,7,Cuiabá,1371,0.0,6.42,111879,Matheus da Silva Duarte,3.0,5,mateusinho,Mateusinho,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,0.0,5.1,Mateusinho,2,6,13.0,7.0,1.0,1.0,10.0,,1.0,,3.0,,,,,,,,,,,
580,7,Corinthians,264,0.0,3.3,111891,Guilherme Sucigan Mafra Cunha,2.13,1,guilherme-biro,Guilherme Biro,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,0.0,2.9,G. Biro,4,6,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
581,7,Cuiabá,1371,0.0,2.65,111949,Nicolás Quagliata Platero,0.39,4,quagliata,Quagliata,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_kkqhEEK.png,0.0,0.73,Quagliata,5,6,1.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,
582,7,Goiás,290,4.4,6.13,111996,Julián Eduardo Palacios,2.66,6,julian-palacios,Julián Palacios,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,0.52,4.07,J. Palacios,4,7,6.0,6.0,2.0,4.0,19.0,,,1.0,1.0,,,,,,,1.0,,,,
583,7,São Paulo,276,10.9,7.45,112136,Lucas Lopes Beraldo,6.39,5,lucas-beraldo,Lucas Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,2.03,5.56,L. Beraldo,3,7,8.0,2.0,,1.0,2.0,,1.0,,1.0,,2.0,,,,,,,,,
584,7,Grêmio,284,10.0,13.17,112140,João Paulo de Souza Mares,5.9,7,bitello,Bitello,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,1.19,6.51,Bitello,4,7,14.0,8.0,3.0,4.0,19.0,,2.0,1.0,1.0,,,,,,,,,,,
585,7,Vasco,267,0.0,2.39,112141,Paulo Victor de Almeida Barbosa,0.4,1,paulo-victor,Paulo Victor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,0.0,-0.3,P. Victor,2,6,,1.0,,,,,,,,,,,,,,,,,,
586,7,Coritiba,294,0.0,1.0,112367,Thalisson Gabriel Pereira Moreira,1.13,0,thalisson-gabriel,Thalisson Gabriel,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,0.0,0.0,T. Gabriel,3,6,,,,,,,,,,,,,,,,,,,,
587,7,Cuiabá,1371,0.0,4.57,112370,Emerson Ramon Bezerra Oliveira,2.18,5,emerson-ramon,Emerson Ramon,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,0.0,2.26,E. Ramon,5,6,2.0,3.0,2.0,5.0,7.0,,,1.0,,,,,,,,,,,,
588,7,Grêmio,284,2.0,5.46,112616,Gabriel Hamester Grando,1.3,6,gabriel-grando,Gabriel Grando,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,-0.97,4.0,G. Grando,1,7,,,,,2.0,,,,1.0,,1.0,,29.0,10.0,,,,,,
589,7,Cruzeiro,283,0.0,3.0,112709,Kaiki Bruno da Silva,3.39,0,kaiki,Kaiki,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,0.0,0.0,Kaiki,2,6,,,,,,,,,,,,,,,,,,,,
590,7,Santos,277,2.1,5.49,112886,Lucas Henrique Barbosa,1.33,3,lucas-barbosa,Lucas Barbosa,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,-0.22,3.87,L. Barbosa,4,6,9.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,
591,7,Vasco,267,0.0,3.31,112913,Manuel Vicente Capasso,0.72,1,capasso,Capasso,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,0.0,0.0,Capasso,3,6,,,,,,,,,,,,,,,,,,,,
592,7,Flamengo,262,0.0,2.0,112984,Werton de Almeida Rêgo,2.26,0,werton,Werton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,0.0,0.0,Werton,5,6,,,,,,,,,,,,,,,,,,,,
593,7,Palmeiras,275,0.0,7.51,113103,José Manuel Alberto López,1.56,3,flaco-lopez,Flaco López,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,0.0,3.7,F. López,5,6,2.0,5.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,
594,7,Atlético-MG,282,0.0,1.0,113154,Kauan Silva Sales,1.13,0,kauan,Kauan,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,0.0,0.0,Kauan,2,6,,,,,,,,,,,,,,,,,,,,
595,7,São Paulo,276,0.0,4.0,113157,Nathan Gabriel de Souza Mendes,4.52,0,nathan-mendes,Nathan Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,0.0,0.0,N. Mendes,2,6,,,,,,,,,,,,,,,,,,,,
596,7,Palmeiras,275,0.0,2.0,113159,Michel Augusto Modesto Rafael dos Santos,2.26,0,michel,Michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,0.0,Michel,3,6,,,,,,,,,,,,,,,,,,,,
597,7,Bragantino,280,0.0,3.0,113203,Kevin Joel Lomónaco,3.39,0,lomonaco,Lomónaco,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,0.0,0.0,Lomónaco,3,5,,,,,,,,,,,,,,,,,,,,
598,7,São Paulo,276,3.8,5.63,113359,Pablo Gonçalves Maia Fortunato,2.33,7,pablo-maia,Pablo Maia,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,0.44,3.27,P. Maia,4,7,12.0,12.0,1.0,3.0,3.0,,1.0,,1.0,,,,,,,,,,,
599,7,Coritiba,294,0.0,1.0,113384,Diogo Batista de Souza,1.13,0,diogo-batista,Diogo Batista,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,0.0,0.0,D. Batista,2,6,,,,,,,,,,,,,,,,,,,,
600,7,Bragantino,280,0.0,9.25,113558,Bruno Gonçalves de Jesus,0.15,6,bruninho,Bruninho,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,-0.36,3.15,Bruninho,4,7,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,
601,7,Palmeiras,275,0.0,1.0,113663,Kevin Santos Lopes de Macedo,1.13,0,kevin,Kevin,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,0.0,0.0,Kevin,5,6,,,,,,,,,,,,,,,,,,,,
602,7,Flamengo,262,0.0,1.0,113667,Ryan Luka Cordeiro de Souza,1.13,0,ryan-luka,Ryan Luka,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,0.0,0.0,R. Luka,5,6,,,,,,,,,,,,,,,,,,,,
603,7,Corinthians,264,0.0,2.14,113687,Eduardo Santos Queiroz,0.57,3,du-queiroz,Du Queiroz,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,0.0,0.03,D. Queiroz,4,6,2.0,6.0,,,1.0,,,,1.0,,,,,,,,,,,
604,7,Flamengo,262,0.0,2.0,114174,André Luiz Inácio da Silva,2.26,0,andre-luiz,André Luiz,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,0.0,0.0,A. Luiz,5,6,,,,,,,,,,,,,,,,,,,,
605,7,Santos,277,10.3,9.45,114374,Lucas Pires Silva,6.04,5,lucas-pires,Lucas Pires,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,0.48,7.2,L. Pires,2,7,13.0,3.0,1.0,1.0,9.0,,,2.0,,,3.0,,,,,,,,,
606,7,Flamengo,262,0.0,3.0,114790,Cleiton Santana dos Santos,3.39,0,cleiton,Cleiton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,0.0,0.0,Cleiton,3,6,,,,,,,,,,,,,,,,,,,,
607,7,Athlético-PR,293,0.0,8.72,114802,Vitor Hugo Roque Ferreira,0.19,7,vitor-roque,Vitor Roque,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,-1.36,5.3,V. Roque,5,7,4.0,9.0,3.0,5.0,13.0,,2.0,1.0,,,,,,,,1.0,,,,
608,7,Bragantino,280,0.0,2.0,114888,Luciano Silva Santos,2.26,0,luciano,Luciano,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,0.0,0.0,Luciano,4,6,,,,,,,,,,,,,,,,,,,,
609,7,Cuiabá,1371,0.0,1.0,114893,Vinicius Pasquini Peruchi,1.13,0,peruchi,Peruchi,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,0.0,0.0,Peruchi,1,6,,,,,,,,,,,,,,,,,,,,
610,7,Santos,277,0.0,1.57,115025,Miguel Àngel Terceros,1.25,2,miguelito,Miguelito,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,0.0,1.25,Miguelito,4,6,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
611,7,Internacional,285,4.1,2.63,115061,Thauan Lara dos Santos,2.46,3,thauan-lara,Thauan Lara,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,0.31,2.93,T. Lara,2,7,3.0,2.0,1.0,2.0,6.0,,,,,,,,,,,,,,,
612,7,Flamengo,262,0.0,8.82,115100,Matheus França de Oliveira,6.86,6,matheus-franca,Matheus França,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,0.0,4.45,M. França,4,6,6.0,7.0,,7.0,4.0,2.0,1.0,,,,,,,,,,,,,
613,7,São Paulo,276,0.0,3.0,115227,Caio Matheus da Silva,3.39,0,caio,Caio,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,0.0,Caio,5,6,,,,,,,,,,,,,,,,,,,,
614,7,Flamengo,262,6.9,7.59,115239,Wesley Vinícius França Lima,4.1,7,wesley,Wesley,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,0.77,3.92,Wesley,2,2,10.0,15.0,1.0,,10.0,,,3.0,,,3.0,,,,,,1.0,,,
615,7,Palmeiras,275,7.4,2.31,115246,Kaiky Marques Naves,4.34,1,naves,Naves,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,1.31,7.4,Naves,3,2,2.0,,,,,,,,,,1.0,,,,,,,,,
616,7,Palmeiras,275,0.0,0.7,115248,Jhonatan dos Santos Rosa,-0.02,3,jhon-jhon,Jhon Jhon,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,0.0,0.2,J. Jhon,4,6,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
617,7,Vasco,267,0.0,2.72,115404,Rwan Philipe Rodrigues de Souza Cruz,2.27,2,rwan,Rwan,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,0.0,1.45,Rwan,5,6,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,
618,7,Fortaleza,356,0.4,3.91,115502,Brayan Andrés Ceballos Jiménez,0.34,3,ceballos,Ceballos,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,-0.76,4.1,Ceballos,3,6,2.0,2.0,1.0,1.0,1.0,,,,2.0,,2.0,,,,,,,,,
