,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.variacao_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.slug,atletas.nome,atletas.jogos_num,atletas.status_id,atletas.media_num,atletas.apelido,atletas.minimo_para_valorizar,CA,DS,FC,FD,FF,FS,FT,I,PC,SG,A,CV,GC,DE,GS,G,PP,V,PS,DP,PI
281,False,G. Inocêncio,0.0,30,Santos,277,2,93702,0.0,6.51,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,gabriel-inocencio,Gabriel de Souza Inocêncio,17,6,3.79,Gabriel Inocêncio,,2.0,33.0,27.0,2.0,3.0,11.0,,1.0,,5.0,,,,,,,,,,,
282,False,P. Henrique,0.0,30,Vasco,267,2,93716,0.0,3.72,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,paulo-henrique,Paulo Henrique de Oliveira Alves,8,7,3.97,Paulo Henrique,,1.0,13.0,5.0,3.0,,,,,,3.0,,,,,,,,,,,
283,False,Andrey,0.0,30,Coritiba,294,4,93787,0.0,3.42,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,andrey,Andrey Ramos do Nascimento,18,6,1.67,Andrey,,4.0,15.0,16.0,4.0,5.0,11.0,,1.0,1.0,,,,,,,1.0,,,,,
284,True,M. Freitas,0.27,30,Botafogo,263,4,93790,1.8,5.23,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,marlon-freitas,Marlon Rodrigues Freitas,28,7,2.16,Marlon Freitas,,2.0,36.0,20.0,4.0,16.0,6.0,1.0,,,,1.0,,1.0,,,,,,,,
285,True,Daniel,-0.47,30,Fluminense,266,4,93791,0.0,2.44,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,daniel,Daniel Sampaio Simões,14,6,1.09,Daniel,,1.0,7.0,4.0,2.0,2.0,10.0,,,,,,,,,,,,,,,
286,False,Marcinho,0.0,30,América-MG,327,2,93797,0.0,3.08,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_yHYf7Ec.png,marcinho,Márcio Almeida de Oliveira,11,5,1.51,Marcinho,,4.0,17.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
287,False,Keiller,-0.52,30,Internacional,285,1,93834,-1.0,4.07,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,keiller,Keiller da Silva Nunes,10,6,2.25,Keiller,,2.0,,,,,1.0,,,1.0,1.0,,,,28.0,15.0,,,,,1.0,
288,False,Cleiton,0.0,30,Bragantino,280,1,93882,0.0,6.27,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,cleiton,Cleiton Schwengber,23,7,4.63,Cleiton,,4.0,,1.0,,,5.0,,,,12.0,,1.0,,66.0,18.0,,,,,,
289,False,Matheusinho,0.0,30,América-MG,327,4,93886,0.0,3.69,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_XPWRxHa.png,matheusinho,Matheus Leonardo Sales Cardoso,7,5,1.95,Matheusinho,,,4.0,3.0,4.0,2.0,7.0,,1.0,,,,,,,,,,,,,
290,True,B. Lopes,-2.15,30,Palmeiras,275,5,93988,3.9,5.29,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,breno-lopes,Breno Henrique Vasconcelos Lopes,23,7,4.0,Breno Lopes,,1.0,5.0,9.0,14.0,6.0,32.0,2.0,8.0,,,3.0,,,,,4.0,,,,,
291,True,M. Rojas,-0.42,30,Corinthians,264,4,94007,-0.7,4.45,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,matias-rojas,Matías Nicolás Rojas Romero,10,6,1.25,Matías Rojas,,1.0,4.0,7.0,4.0,5.0,4.0,,,,,,,,,,,,,,,
292,False,M. Fernandes,0.0,30,Bragantino,280,4,94067,0.0,12.28,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,matheus-fernandes,Matheus Fernandes Siqueira,25,6,5.09,Matheus Fernandes,,5.0,81.0,40.0,6.0,6.0,24.0,,,,,3.0,,,,,1.0,,,,,
293,True,Maycon,-0.07,30,Corinthians,264,4,94154,1.4,5.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,maycon,Maycon de Andrade Barberan,24,7,2.77,Maycon,,3.0,31.0,21.0,6.0,8.0,5.0,,2.0,,,2.0,1.0,,,,2.0,,,,,
294,False,Guilherme,0.0,30,Fortaleza,356,5,94207,0.0,6.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,guilherme,Guilherme Augusto Vieira dos Santos,22,7,2.49,Guilherme,,3.0,20.0,12.0,9.0,6.0,22.0,2.0,3.0,,,1.0,,,,,,,,,,
295,True,M. Babi,1.38,30,Goiás,290,5,94444,14.4,7.54,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,matheus-babi,Matheus Barcelos da Silva,11,7,4.12,Matheus Babi,,3.0,4.0,12.0,2.0,5.0,12.0,1.0,3.0,,,,,,,,4.0,,,,,
296,True,R. Veiga,1.52,30,Palmeiras,275,4,94509,9.3,18.33,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,raphael-veiga,Raphael Cavalcante Veiga,23,7,6.73,Raphael Veiga,,5.0,17.0,27.0,12.0,26.0,43.0,2.0,4.0,,,5.0,,,,,8.0,1.0,,,,
297,False,Oliveira,0.0,30,Cruzeiro,283,3,94514,0.0,7.91,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,oliveira,Lucas da Cruz Oliveira,14,6,3.66,Oliveira,,2.0,17.0,8.0,,2.0,13.0,,,,5.0,,2.0,,,,1.0,,,,,
298,False,Pedro,0.0,30,Flamengo,262,5,94583,0.0,11.34,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,pedro,Pedro Guilherme Abreu dos Santos,25,7,3.86,Pedro,,,11.0,14.0,9.0,16.0,14.0,,2.0,,,,,,,,7.0,,,1.0,,
299,False,J. Méndez,0.0,30,São Paulo,276,4,94786,0.0,3.56,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,jhegson-mendez,Jhegson Sebastián Méndez Carabalí,7,6,1.54,Jhegson Méndez,,1.0,11.0,8.0,,,2.0,,,,,,,,,,,,,,,
300,False,Burgos,0.0,30,América-MG,327,3,94836,0.0,0.93,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_gq3lBQk.png,burgos,Esteban Rodrigo Burgos,3,6,-1.26,Burgos,,2.0,2.0,4.0,,,,,,,,,1.0,,,,,,,,,
301,False,Battaglia,0.0,30,Atlético-MG,282,4,94845,0.0,4.21,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,battaglia,Rodrigo Andrés Battaglia,22,5,1.41,Battaglia,,6.0,22.0,40.0,3.0,10.0,22.0,,1.0,,,,,,,,,,,,,
302,True,E. Coudet,-0.18,30,Internacional,285,6,94853,3.84,11.15,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,eduardo-coudet,Eduardo Germán Coudet,25,7,4.87,Eduardo Coudet,,,,,,,,,,,,,,,,,,,9.0,,,
303,False,L. Fernandes,0.0,30,Botafogo,263,4,94931,0.0,3.68,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,lucas-fernandes,Lucas Fernandes da Silva,12,6,1.32,Lucas Fernandes,,1.0,2.0,16.0,5.0,7.0,9.0,1.0,,,,,,,,,,,,,,
304,False,J. Capixaba,0.0,30,Bragantino,280,2,94968,0.0,11.59,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,juninho-capixaba,Luis Antônio da Rocha Júnior,25,7,6.94,Juninho Capixaba,,9.0,60.0,46.0,11.0,9.0,40.0,1.0,3.0,,12.0,1.0,,,,,2.0,,,,,
305,True,Nicolas,-0.11,30,América-MG,327,2,95127,1.2,3.33,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KYFS4lB.png,nicolas,Nicolas Vichiatto da Silva,10,6,2.55,Nicolas,,1.0,8.0,8.0,3.0,1.0,4.0,,1.0,,,1.0,,,,,1.0,,,,,
306,False,Jefferson,0.0,30,Vasco,267,2,95220,0.0,4.0,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,jefferson,Jefferson Junio Antônio da Silva,0,6,0.0,Jefferson,,,,,,,,,,,,,,,,,,,,,,
307,False,I. Vinícius,0.0,30,São Paulo,276,2,95466,0.0,6.0,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,igor-vinicius,Igor Vinícius de Souza,0,5,0.0,Igor Vinícius,,,,,,,,,,,,,,,,,,,,,,
308,True,Raniele,-0.4,30,Cuiabá,1371,4,95556,3.3,12.47,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,raniele,Raniele Almeida Melo,26,7,5.45,Raniele,,8.0,62.0,27.0,11.0,18.0,50.0,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,
309,False,M. Benevenuto,0.0,30,Fortaleza,356,3,95638,0.0,4.91,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,marcelo-benevenuto,Marcelo da Conceição Benevenuto Malaquias,10,7,1.75,Marcelo Benevenuto,,3.0,8.0,13.0,,3.0,7.0,,1.0,1.0,2.0,,,,,,,,,,,
310,False,L. Kal,0.0,30,América-MG,327,4,95662,0.0,2.06,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mautx9E.png,lucas-kal,Lucas Kal Schenfeld Progioli,14,6,0.35,Lucas Kal,,3.0,8.0,14.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
311,False,Z. Ricardo,0.0,30,Cruzeiro,283,6,95780,0.0,11.86,https://s.sde.globo.com/media/person_role/2023/09/05/photo_220x220_ToHlnNY.png,ze-ricardo,José Ricardo Mannarino,6,7,5.3,Zé Ricardo,,,,,,,,,,,,,,,,,,,3.0,,,
312,True,Artur,0.4,30,Palmeiras,275,5,95799,2.6,10.91,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,artur,Artur Victor Guimarães,26,6,4.49,Artur,,1.0,16.0,10.0,12.0,15.0,34.0,3.0,8.0,,,2.0,,,,,5.0,,,,,
313,False,T. Figueiredo,0.0,30,Fortaleza,356,3,95878,0.0,3.21,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,tobias-figueiredo,Tobias Pereira Figueiredo,3,7,1.0,Tobias Figueiredo,,,4.0,2.0,,1.0,2.0,,,,,,,1.0,,,,,,,,
314,False,Machado,0.0,30,Cruzeiro,283,4,96089,0.0,6.13,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,machado,Luiz Filipe da Rosa Machado - Felipe,27,7,2.71,Machado,,3.0,28.0,24.0,7.0,9.0,17.0,1.0,1.0,,,3.0,,,,,1.0,,,,,
315,True,Lima,-0.2,30,Fluminense,266,4,96340,3.1,11.52,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,lima,Vinicius Moreira de Lima,28,6,4.59,Lima,,6.0,28.0,27.0,9.0,14.0,63.0,1.0,4.0,,,1.0,,,,,6.0,,,,,
316,False,M. Pereira,0.0,30,Cruzeiro,283,4,96610,0.0,4.87,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,matheus-pereira,Matheus Fellipe Costa Pereira,5,7,1.54,Matheus Pereira,,,3.0,5.0,2.0,1.0,5.0,,1.0,,,,,,,,,,,,,
317,False,Allan,0.0,30,Flamengo,262,4,96652,0.0,6.59,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,allan,Allan Rodrigues de Souza,8,6,2.1,Allan,,,11.0,8.0,1.0,1.0,8.0,,,,,,,,,,,,,,,
318,True,Bustos,-0.7,30,Internacional,285,2,96678,2.7,8.28,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,bustos,Fabricio Tomás Bustos Sein,21,7,5.39,Bustos,,3.0,39.0,27.0,3.0,5.0,21.0,,,,6.0,1.0,,,,,3.0,,,,,
319,True,Saravia,1.74,30,Atlético-MG,282,2,96725,10.3,8.2,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,saravia,Renzo Saravia,20,7,3.96,Saravia,,8.0,28.0,36.0,2.0,5.0,32.0,,1.0,,7.0,2.0,1.0,,,,,,,,,
320,False,Atuesta,0.0,30,Palmeiras,275,4,96754,0.0,5.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,atuesta,Eduard Andrés Atuesta Velasco,0,6,0.0,Atuesta,,,,,,,,,,,,,,,,,,,,,,
321,False,A. Gomes,0.0,30,Cruzeiro,283,5,96966,0.0,7.67,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,arthur-gomes,Arthur Gomes Lourenço,11,7,4.15,Arthur Gomes,,1.0,11.0,16.0,5.0,5.0,15.0,,2.0,,,1.0,,,,,2.0,,,,,
322,True,Y. González,0.05,30,Fluminense,266,5,97080,0.8,3.47,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,yony-gonzalez,Jony Alexander González Copete,11,6,1.15,Yony González,,1.0,6.0,6.0,1.0,3.0,,,3.0,,,1.0,,,,,,,,,,
323,False,Dudu,0.0,30,Fortaleza,356,2,97133,0.0,4.92,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,dudu,Luís Eduardo Marques dos Santos,6,6,3.0,Dudu,,1.0,11.0,4.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
324,True,Villasanti,-1.2,30,Grêmio,284,4,97145,3.6,7.72,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,villasanti,Mathías Adalberto Villasanti Rolón,22,7,5.24,Villasanti,,5.0,59.0,36.0,6.0,3.0,24.0,1.0,1.0,,,3.0,1.0,,,,3.0,,,,,
325,True,Dalbert,-0.57,30,Internacional,285,2,97173,-0.2,5.31,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,dalbert,Dalbert Henrique Chagas Estevão,5,7,1.14,Dalbert,,,4.0,4.0,,2.0,3.0,,,1.0,,,,,,,,,,,,
326,True,Alesson,-0.77,30,Goiás,290,5,97321,0.8,3.21,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,alesson,Alesson dos Santos Batista,20,6,1.91,Alesson,,2.0,11.0,10.0,1.0,6.0,8.0,,10.0,,,1.0,,,,,2.0,,,,,
327,True,R. Ceni,0.08,30,Bahia,265,6,97341,2.22,7.95,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,rogerio-ceni,Rogério Ceni,8,6,5.19,Rogério Ceni,,,,,,,,,,,,,,,,,,,4.0,,,
328,False,G. Mosquito,0.0,30,Corinthians,264,5,97450,0.0,3.98,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,gustavo-mosquito,Gustavo Henric da Silva,7,6,2.03,Gustavo Mosquito,,1.0,3.0,2.0,1.0,,6.0,,,,,,,,,,1.0,,,,,
329,True,Jori,0.18,30,América-MG,327,1,97453,2.0,2.64,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ftqlpIg.png,jori,Joriwinnyson Santos dos Anjos Rodrigues,3,7,2.17,Jori,,,,,,,1.0,,,1.0,,,,,15.0,8.0,,,,,,
330,True,Marçal,-0.86,30,Botafogo,263,2,97468,0.6,9.32,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,marcal,Fernando Marçal de Oliveira,17,7,4.38,Marçal,,6.0,25.0,31.0,1.0,5.0,15.0,,,,8.0,2.0,1.0,,,,,,,,,
331,True,Murilo,0.17,30,Palmeiras,275,3,97653,6.9,10.15,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,murilo,Murilo Cerqueira Paim,18,7,4.5,Murilo,,2.0,22.0,22.0,3.0,2.0,10.0,,1.0,,8.0,,1.0,,,,2.0,,,,,
332,True,Reynaldo,-0.66,30,Coritiba,294,3,97768,-1.8,2.81,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,reynaldo,Reynaldo César Moraes,5,6,1.78,Reynaldo,,2.0,2.0,5.0,,,2.0,,,1.0,2.0,,,,,,,,,,,
333,False,L. Ortiz,0.0,30,Bragantino,280,3,97867,0.0,7.27,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,leo-ortiz,Leonardo Rech Ortiz,12,7,4.03,Léo Ortiz,,2.0,14.0,8.0,3.0,1.0,5.0,1.0,,1.0,6.0,,,1.0,,,,,,,,
334,True,M. Bahia,0.35,30,Bahia,265,2,97899,3.2,4.61,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,matheus-bahia,Matheus Bahia Santos,12,6,3.58,Matheus Bahia,,2.0,13.0,10.0,1.0,4.0,6.0,,1.0,,5.0,,,,,,,,,,,
335,True,Vitão,-0.56,30,Internacional,285,3,97900,-3.3,4.54,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,vitao,Vitor Eduardo da Silva Matos,22,3,2.19,Vitão,,5.0,20.0,14.0,3.0,2.0,6.0,1.0,,,5.0,,1.0,,,,,,,,,
336,False,L. Oyama,0.0,30,Goiás,290,4,97908,0.0,4.22,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,luis-oyama,Luís Felipe Oyama,5,6,1.92,Luís Oyama,,1.0,7.0,2.0,,1.0,4.0,,,,,,,,,,,,,,,
337,False,J. Varela,0.0,30,Grêmio,284,4,97993,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,jhonata-varela,Jhonata Varela da Silva,0,5,0.0,Jhonata Varela,,,,,,,,,,,,,,,,,,,,,,
338,True,Erick,-1.02,30,Athlético-PR,293,4,98022,2.7,7.83,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,erick,Erick Luis Conrado de Carvalho,25,7,4.78,Erick,,4.0,37.0,34.0,10.0,24.0,20.0,2.0,1.0,,,2.0,,,,,4.0,,,,,
339,False,Bastos,0.0,30,Botafogo,263,3,98280,0.0,2.54,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,bastos,Bartolomeu Jacinto Quissanga,1,6,1.4,Bastos,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
340,False,S. Ferreira,0.0,30,Vasco,267,5,98433,0.0,4.41,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,sebastian-ferreira,Carlos Sebastián Ferreira Vidal,8,7,1.23,Sebastián Ferreira,,2.0,4.0,7.0,1.0,2.0,13.0,,1.0,,,,,,,,,,,,,
341,True,Kanu,-0.25,30,Bahia,265,3,98484,-1.1,5.32,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,kanu,Victor Hugo Soares dos Santos,25,6,3.1,Kanu,,5.0,29.0,30.0,1.0,5.0,35.0,,2.0,,7.0,,2.0,1.0,,,1.0,,,,,
342,False,V. Barreta,0.0,30,Cuiabá,1371,1,98496,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,vinicius-barreta,Vinícius Teodoro Barreta Melo,0,6,0.0,Vinícius Barreta,,,,,,,,,,,,,,,,,,,,,,
343,True,J. Lucas,-0.77,30,Santos,277,4,98517,-0.5,6.96,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,jean-lucas,Jean Lucas de Souza Oliveira,13,7,3.4,Jean Lucas,,3.0,12.0,22.0,3.0,13.0,31.0,1.0,,,,2.0,,1.0,,,,,,,,
344,True,D. Placido,-0.16,30,Botafogo,263,2,98605,4.1,11.16,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,di-placido,Leonel Di Placido,26,7,6.22,Di Placido,,4.0,67.0,24.0,2.0,5.0,9.0,,1.0,1.0,12.0,3.0,,,,,1.0,,,,,
345,False,Kuscevic,0.0,30,Coritiba,294,3,98619,0.0,4.37,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,kuscevic,Benjamín Kuščević Jaramillo,20,6,3.08,Kuscevic,,6.0,28.0,24.0,,7.0,9.0,,,,3.0,,,,,,2.0,,,,,
346,False,Pedrinho,0.0,30,Atlético-MG,282,4,98706,0.0,3.87,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,pedrinho,Pedro Victor Delmino da Silva,11,6,2.0,Pedrinho,,1.0,5.0,11.0,2.0,3.0,11.0,,,,,2.0,,,,,,,,,,
347,True,Cuello,-0.89,30,Athlético-PR,293,5,98909,4.4,5.56,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,cuello,Tomás Esteban Cuello,24,7,3.69,Cuello,,2.0,35.0,25.0,8.0,13.0,42.0,,3.0,,,3.0,,,,,,,,,,
348,False,Gabriel,0.0,30,São Paulo,276,4,98976,0.0,3.68,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,gabriel,Gabriel Neves Perdomo,17,6,1.85,Gabriel,,5.0,26.0,10.0,,,1.0,,,,,,,,,,1.0,,,,,
349,True,L. Braga,-0.03,30,Santos,277,5,99119,1.6,3.63,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,lucas-braga,Lucas Braga Ribeiro,19,7,1.68,Lucas Braga,,3.0,15.0,15.0,,5.0,29.0,1.0,3.0,,,,,,,,,,,,,
350,True,Vegetti,0.83,30,Vasco,267,5,99198,9.3,15.74,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,vegetti,Pablo Vegetti,13,3,8.68,Vegetti,,1.0,8.0,17.0,13.0,17.0,22.0,1.0,10.0,,,1.0,1.0,,,,8.0,,,1.0,,
351,False,P. Rodríguez,0.0,30,Vasco,267,2,99213,0.0,7.01,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,puma-rodriguez,José Luis Rodríguez Bebanz,25,6,3.44,Puma Rodríguez,,2.0,42.0,16.0,11.0,14.0,9.0,,3.0,1.0,3.0,,,,,,,,,,,
352,True,R. Fernández,-0.04,30,Santos,277,4,99214,-0.4,4.05,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,rodrigo-fernandez,Rodrigo Fernández Cedrés,24,6,1.47,Rodrigo Fernández,,9.0,32.0,50.0,2.0,7.0,15.0,,,,,,1.0,,,,1.0,,,,,
353,False,Pochettino,0.0,30,Fortaleza,356,4,99267,0.0,7.61,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,pochettino,Tomás Pochettino,27,7,3.53,Pochettino,,1.0,25.0,14.0,16.0,14.0,16.0,2.0,1.0,,,2.0,,,,,2.0,,,,,
354,True,Morelli,-0.14,30,Goiás,290,4,99412,2.7,6.51,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,morelli,Everton Morelli Casimiro,25,7,3.54,Morelli,,4.0,45.0,47.0,2.0,12.0,51.0,,3.0,1.0,,,,,,,2.0,,,,,
355,False,Rossi,0.0,30,Flamengo,262,1,99552,0.0,6.11,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,rossi,Agustín Daniel Rossi,6,7,6.08,Rossi,,1.0,,,,,1.0,,,,4.0,,,,21.0,4.0,,,,,,
356,False,P. Vitor,0.0,30,Cruzeiro,283,5,99588,0.0,2.22,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,paulo-vitor,Paulo Vitor Fernandes Pereira,7,6,0.69,Paulo Vitor,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,
357,True,Arias,-2.42,30,Fluminense,266,4,99815,2.9,10.64,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,arias,Jhon Adolfo Arias Andrade,24,6,5.66,Arias,,4.0,35.0,32.0,14.0,10.0,60.0,,7.0,,,3.0,1.0,,,,5.0,,,1.0,,
358,True,Paulinho,2.78,30,Atlético-MG,282,5,99818,18.4,15.37,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,paulinho,Paulo Henrique Sampaio Filho,28,7,7.5,Paulinho,,1.0,43.0,16.0,25.0,17.0,19.0,1.0,8.0,,,1.0,,,,,13.0,,,,,
359,True,A. Franco,-0.6,30,São Paulo,276,3,99889,2.0,4.6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,alan-franco,Alan Javier Franco,11,7,2.97,Alan Franco,,3.0,12.0,8.0,,4.0,3.0,,,1.0,3.0,1.0,,,,,,,,,,
360,False,M. Antônio,0.0,30,Coritiba,294,3,100034,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_3KcuNY0.png,mauricio-antonio,Maurício de Carvalho Antônio,0,6,0.0,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,
361,True,Zaracho,0.88,30,Atlético-MG,282,4,100079,9.5,7.84,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,zaracho,Federico Matías Javier Zaracho,20,7,3.27,Zaracho,,6.0,40.0,35.0,2.0,6.0,22.0,1.0,2.0,,,1.0,,,,,1.0,,,,,
362,True,I. Gomes,-1.34,30,Atlético-MG,282,4,100084,0.0,4.97,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,igor-gomes,Igor Silveira Gomes,21,6,2.41,Igor Gomes,,1.0,17.0,18.0,3.0,7.0,13.0,,1.0,,,1.0,,,,,2.0,,,,,
363,False,P. Augusto,0.0,30,Fortaleza,356,4,100085,0.0,2.86,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_f71IboX.png,pedro-augusto,Pedro Augusto Borges da Costa,10,6,1.47,Pedro Augusto,,1.0,11.0,15.0,1.0,1.0,10.0,,,,,,,,,,,,,,,
364,False,Pedrinho,0.0,30,América-MG,327,5,100103,0.0,5.5,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_RGX7Edg.png,pedrinho,Pedro Gabriel Pereira Lopes,7,6,2.46,Pedrinho,,,5.0,3.0,3.0,7.0,6.0,,1.0,,,,,,,,,,,,,
365,False,P. Bóia,0.0,30,América-MG,327,5,100333,0.0,2.94,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_6H9EXLa.png,paulinho-boia,Paulo Henrique Pereira da Silva,3,6,0.8,Paulinho Bóia,,2.0,3.0,5.0,,,5.0,,2.0,,,,,,,,,,,,,
