,atletas.posicao_id,atletas.variacao_num,atletas.jogos_num,atletas.apelido,atletas.atleta_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.foto,atletas.slug,atletas.status_id,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.nome,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,PS,SG,CV,I,PC,DE,GS,FT,PP,DP,GC,V,PI
513,5,0.0,2,Garcez,108131,1.85,,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_lXzHXcx.png,garcez,6,294,3.43,20,Coritiba,Maurício Garcez de Jesus,False,Garcez,0.0,,,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,
514,5,0.0,15,Isidro Pitta,108133,1.0,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,isidro-pitta,6,1371,2.9,20,Cuiabá,Isidro Miguel Pitta Saldívar,False,I. Pitta,0.0,,,,8.0,1.0,4.0,11.0,1.0,,,,3.0,,,,,,,,,
515,4,-0.67,2,Javier Méndez,108163,2.35,,https://s.sde.globo.com/media/person_role/2023/07/25/photo_FORMATO_k6Nutl7.png,javier-mendez,7,327,3.66,20,América-MG,Óscar Javier Méndez Albornoz,True,J. Méndez,0.5,,,4.0,3.0,,1.0,,,,,,,,,,,,,,,
516,4,0.0,2,Gustavinho,108201,1.4,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,gustavinho,6,284,2.54,20,Grêmio,Gustavo César Mendonça Gravino,False,Gustavinho,0.0,,,,,,1.0,4.0,,,,,,,,,,,,,,
517,5,0.0,0,Breno,108211,0.0,,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,breno,6,290,1.0,20,Goiás,Breno Herculano Almeida,False,Breno,0.0,,,,,,,,,,,,,,,,,,,,,
518,5,0.0,2,Gabriel Barros,108352,-0.65,,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,gabriel-barros,6,285,2.08,20,Internacional,Gabriel de Sousa Barros,False,G. Barros,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
519,5,0.0,3,Erison,108422,2.47,,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,erison,6,276,4.55,20,São Paulo,Erison Danilo de Souza,False,Erison,0.0,1.0,1.0,,2.0,,,2.0,,,,,,,,,1.0,,,,,
520,4,0.0,10,Galarza,108528,2.01,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,galarza,6,267,2.37,20,Vasco,Matías Galarza Fonda,False,Galarza,0.0,,1.0,8.0,7.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,
521,5,0.0,3,Arriagada,108624,1.03,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,arriagada,6,293,2.91,20,Athlético-PR,Luciano Daniel Arriagada García,False,Arriagada,0.0,,,1.0,8.0,1.0,2.0,3.0,,,,,,,,,,,,,,
522,5,0.23,7,João Magno,108715,2.9,,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_QhpyCZL.png,joao-magno,7,290,5.28,20,Goiás,João Victo Magno de Souza Machado,True,J. Magno,2.4,,2.0,3.0,14.0,2.0,3.0,5.0,2.0,,,,4.0,,,,,,,,,
523,5,-1.48,16,Victor Sá,108946,4.97,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,victor-sa,7,263,8.29,20,Botafogo,João Victor Santos Sá,True,V. Sá,3.9,2.0,1.0,23.0,14.0,10.0,11.0,19.0,2.0,1.0,,,2.0,,,,,,,,,
524,4,0.0,0,Daniel Martins,109102,0.0,,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,daniel-martins,6,293,1.0,20,Athlético-PR,Daniel Sergio Martins,False,D. Martins,0.0,,,,,,,,,,,,,,,,,,,,,
525,5,0.0,4,Matheus Nascimento,109114,2.58,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,matheus-nascimento,6,263,3.72,20,Botafogo,Matheus Nascimento de Paula,False,M. Nascimento,0.0,,1.0,2.0,6.0,1.0,,3.0,1.0,,,,,,,,,,,,,
526,2,0.0,0,DG,109199,0.0,,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,dg,6,263,2.0,20,Botafogo,Douglas da Silva Teixeira,False,DG,0.0,,,,,,,,,,,,,,,,,,,,,
527,5,0.0,0,Kawê,109246,0.0,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,kawe,6,280,1.0,20,Bragantino,Kawê Ferreira Godoy Viana,False,Kawê,0.0,,,,,,,,,,,,,,,,,,,,,
528,1,0.0,0,Kennedy,109347,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_jTL4V8M.png,kennedy,6,356,2.0,20,Fortaleza,Antonio Kennedy Sousa de Almeida,False,Kennedy,0.0,,,,,,,,,,,,,,,,,,,,,
529,3,0.0,1,Raul Gustavo,109389,7.5,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,raul-gustavo,6,265,7.82,20,Bahia,Raul Gustavo Pereira Bicalho,False,R. Gustavo,0.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
530,5,0.0,8,Thiago Andrade,109404,0.73,,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_83YGYl5.png,thiago-andrade,6,293,2.65,20,Athlético-PR,Thiago Eduardo de Andrade,False,T. Andrade,0.0,,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,
531,4,0.0,1,Ian Luccas,109412,1.2,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HM5lJ1D.png,ian-luccas,6,283,3.09,20,Cruzeiro,Ian Luccas Baroni Boetto,False,I. Luccas,0.0,,,1.0,,,,,,,,,,,,,,,,,,
532,4,0.0,17,Calebe,109461,2.86,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png,calebe,5,356,6.87,20,Fortaleza,Calebe Gonçalves Ferreira da Silva,False,Calebe,0.0,1.0,2.0,10.0,10.0,8.0,8.0,36.0,,,,,3.0,,,,1.0,,,,,
533,5,0.93,14,Marcos Leonardo,109497,7.64,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png,marcos-leonardo,7,277,13.34,20,Santos,Marcos Leonardo Santos Almeida,True,M. Leonardo,12.9,2.0,2.0,2.0,25.0,8.0,18.0,34.0,8.0,,,,8.0,,,,,,,,,
534,3,0.4,16,Joaquim,109563,3.34,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png,joaquim,7,277,8.36,20,Santos,Joaquim Henrique Pereira Silva,True,Joaquim,4.6,,3.0,23.0,12.0,4.0,5.0,7.0,,1.0,4.0,,,1.0,,,,,,,,
535,4,0.12,13,Martinelli,109573,1.89,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png,martinelli,6,266,4.6,20,Fluminense,Matheus Martinelli Lima,True,Martinelli,1.2,,2.0,12.0,21.0,1.0,3.0,14.0,1.0,,,,1.0,,,,,,,,,
536,5,0.0,3,Gabriel Novaes,109639,0.23,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,gabriel-novaes,6,290,2.57,20,Goiás,Gabriel Novaes Fernandes,False,G. Novaes,0.0,,,,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,
537,2,0.83,9,Hugo,109668,7.24,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,hugo,6,263,7.19,20,Botafogo,Hugo Gonçalves Ferreira Neto,True,Hugo,8.5,,1.0,25.0,13.0,,2.0,7.0,,,7.0,,,,,,,,,,,
538,4,0.17,14,Segovinha,110055,2.3,,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,segovinha,6,263,4.83,20,Botafogo,Matías Emanuel Segovia Torales,True,Segovinha,3.4,1.0,2.0,18.0,3.0,2.0,1.0,11.0,,,,,,,,,,,,,,
539,1,0.0,0,Gabriel Pereira,110251,0.0,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,gabriel-pereira,6,293,1.0,20,Athlético-PR,Gabriel Roberto Pereira,False,G. Pereira,0.0,,,,,,,,,,,,,,,,,,,,,
540,6,0.12,20,Abel Ferreira,110506,6.1,,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,abel-ferreira,7,275,14.47,20,Palmeiras,Abel Fernando Moreira Ferreira,True,A. Ferreira,7.95,,,,,,,,,,,,,,,,,,,,10.0,
541,5,0.0,2,Lucas Besozzi,110512,1.45,,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_SazpwqH.png,lucas-besozzi,6,284,4.77,20,Grêmio,Lucas Agustín Besozzi,False,L. Besozzi,0.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
542,1,0.0,0,Paulo Mazoti,110602,0.0,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,paulo-mazoti,6,277,1.0,20,Santos,Paulo Mazoti Azevedo,False,P. Mazoti,0.0,,,,,,,,,,,,,,,,,,,,,
543,1,0.0,0,Mateus,110624,0.0,,https://s.sde.globo.com/media/person_role/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,mateus,6,275,1.0,20,Palmeiras,Mateus Oliveira Mendes,False,Mateus,0.0,,,,,,,,,,,,,,,,,,,,,
544,5,0.0,0,Luiz Filipe,110632,0.0,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,luiz-filipe,6,290,2.0,20,Goiás,Luiz Filipe dos Reis Silva,False,L. Filipe,0.0,,,,,,,,,,,,,,,,,,,,,
545,5,-0.99,4,Machuca,110667,3.5,,https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_LFqKqA7.png,machuca,7,356,4.73,20,Fortaleza,Imanol Machuca,True,Machuca,2.1,,1.0,5.0,4.0,1.0,,2.0,1.0,,,,,,,,,,,,,
546,2,0.37,5,Esquivel,110668,3.6,,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,esquivel,7,293,3.53,20,Athlético-PR,Lucas Ángel Esquivel,True,Esquivel,2.8,,1.0,7.0,9.0,,1.0,5.0,,,2.0,,,,,,,,,,,
547,1,0.0,0,Mycael,110698,0.0,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,mycael,6,293,3.0,20,Athlético-PR,Mycael Pontes Moreira,False,Mycael,0.0,,,,,,,,,,,,,,,,,,,,,
548,1,0.0,0,Pedro Rangel,110708,-1.0,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,pedro-rangel,6,266,1.96,20,Fluminense,Pedro Felipe de Faria Rangel,False,P. Rangel,0.0,,1.0,,,,,,,,,,,,,,,,,,,
549,2,-0.3,14,Andrés Hurtado,110715,3.5,,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,andres-hurtado,6,280,4.87,20,Bragantino,José Andrés Hurtado Cheme,True,A. Hurtado,-1.3,,3.0,18.0,11.0,,3.0,3.0,,,6.0,,2.0,,,,,,,,,
550,2,0.0,12,Rubens,110727,6.07,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,rubens,6,282,11.53,20,Atlético-MG,Rubens Antônio Dias,False,Rubens,0.0,,2.0,43.0,21.0,3.0,3.0,8.0,,,4.0,,3.0,,,,,,,,,
551,5,-0.01,15,John Kennedy,110759,3.33,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,john-kennedy,6,266,10.43,20,Fluminense,John Kennedy Batista de Souza,True,J. Kennedy,8.8,,6.0,7.0,16.0,6.0,6.0,8.0,4.0,2.0,,,4.0,,,,1.0,,,,,
552,5,0.0,7,Biel,110760,6.26,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,biel,3,265,6.73,20,Bahia,Gabriel Teixeira Aragão,False,Biel,0.0,,3.0,7.0,10.0,5.0,8.0,20.0,2.0,,,,,,,,1.0,,,,,
553,1,0.0,0,Marcão,110775,0.0,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,marcao,6,294,2.0,20,Coritiba,Marco Antônio Amorim de Oliveira Montes,False,Marcão,0.0,,,,,,,,,,,,,,,,,,,,,
554,4,0.0,14,Orellano,110776,2.49,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,orellano,3,267,3.69,20,Vasco,Luca Nicolás Orellano,False,Orellano,0.0,1.0,3.0,12.0,9.0,4.0,8.0,20.0,,,,,,,,,,,,,,
555,6,1.67,20,Renato Paiva,110818,5.09,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,renato-paiva,7,265,10.94,20,Bahia,Renato Manuel Alves Paiva,True,R. Paiva,11.95,,,,,,,,,,,,,,,,,,,,5.0,
556,2,0.0,7,Guilherme Lopes,110909,3.77,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,guilherme-lopes,6,280,3.49,20,Bragantino,Guilherme Lopes de Almeida,False,G. Lopes,0.0,,,4.0,4.0,1.0,2.0,,,,4.0,,,,,,,,,,,
557,5,0.0,2,Lucão,110928,0.15,,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,lucao,6,290,1.37,20,Goiás,Lucas Emmanuel Araujo Macedo,False,Lucão,0.0,,,1.0,3.0,,,,,,,,,,,,,,,,,
558,4,0.0,0,Gustavo Apis,110947,0.0,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,gustavo-apis,6,266,2.0,20,Fluminense,Gustavo Apis Pascoal de Farias,False,G. Apis,0.0,,,,,,,,,,,,,,,,,,,,,
559,4,0.0,2,Kayque,110962,2.25,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,kayque,6,263,4.08,20,Botafogo,Kayque Luiz Pereira,False,Kayque,0.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
560,4,0.16,6,Leo Fernández,111017,0.67,,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_1kibn8r.png,leo-fernandez,6,266,3.44,20,Fluminense,Leonardo Cecilio Fernández López,True,L. Fernández,2.0,,1.0,4.0,4.0,3.0,1.0,2.0,,,,,,,,,,1.0,,,,
561,1,0.0,0,Robson,111172,0.0,,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,robson,6,327,2.0,20,América-MG,Robson Luiz dos Santos Nascimento,False,Robson,0.0,,,,,,,,,,,,,,,,,,,,,
562,3,-0.4,11,Gustavo Martins,111309,2.48,,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,gustavo-martins,6,284,2.39,20,Grêmio,Gustavo Martins de Souza Santos,True,G. Martins,-1.1,,3.0,13.0,11.0,2.0,1.0,4.0,1.0,,1.0,,2.0,,,,,,,,,
563,5,-0.48,15,Sorriso,111333,3.4,,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,sorriso,7,280,4.85,20,Bragantino,Marcos Vinicios Moura,True,Sorriso,2.5,,1.0,9.0,7.0,11.0,6.0,19.0,2.0,,,,2.0,,,,,,,,,
564,5,0.39,6,Felipe Augusto,111408,0.63,,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,felipe-augusto,7,264,1.6,20,Corinthians,Felipe Augusto da Silva,True,F. Augusto,2.6,,,3.0,5.0,,1.0,2.0,,,,,1.0,,,,,,,,,
565,2,1.22,4,Camilo Cándido,111428,4.4,,https://s.sde.globo.com/media/person_role/2023/08/15/photo_FORMATO_QuaNC1U.png,camilo-candido,7,265,5.92,20,Bahia,Camilo Damián Cándido Aquino,True,C. Cándido,6.5,1.0,,3.0,6.0,,1.0,,,,2.0,,,,,,,,,,,
566,6,-0.99,14,António Oliveira,111578,5.5,,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,antonio-oliveira,7,1371,7.18,20,Cuiabá,António José Cardoso de Oliveira,True,A. Oliveira,2.32,,,,,,,,,,,,,,,,,,,,7.0,
567,3,0.0,0,Robson,111638,0.0,,https://s.sde.globo.com/media/person_role/2022/03/03/aff817fcf0fc8c81bc9f4db9b94b0382_FORMATO.png,robson,6,277,3.0,20,Santos,Robson Alves Reis,False,Robson,0.0,,,,,,,,,,,,,,,,,,,,,
568,5,1.27,7,Rodrigo Varanda,111652,2.64,,https://s.sde.globo.com/media/person_role/2023/08/04/photo_FORMATO_3hFQUyJ.png,rodrigo-varanda,7,327,3.43,20,América-MG,Rodrigo Santos Varanda,True,R. Varanda,9.0,1.0,,4.0,6.0,6.0,2.0,4.0,,,,,3.0,,,,,,,,,
569,4,0.0,15,Adson,111682,3.98,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,adson,6,264,7.14,20,Corinthians,Adson Ferreira Soares,False,Adson,0.0,1.0,,33.0,12.0,3.0,7.0,20.0,,,,,5.0,,,,,,,,,
570,1,0.0,0,Bruno Guimarães,111689,0.0,,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,bruno-guimaraes,6,356,1.0,20,Fortaleza,Bruno Guimarães de Souza,False,B. Guimarães,0.0,,,,,,,,,,,,,,,,,,,,,
571,1,0.14,16,Matheus Cunha,111690,4.84,,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,matheus-cunha,7,262,6.29,20,Flamengo,Matheus Cunha Queiroz,True,M. Cunha,0.5,,1.0,,,,,3.0,,,4.0,,,,68.0,18.0,,,1.0,,,
572,5,0.0,0,Mateusão,111694,0.0,,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,mateusao,6,262,2.0,20,Flamengo,Mateus Dias Lima,False,Mateusão,0.0,,,,,,,,,,,,,,,,,,,,,
573,3,0.0,0,Lucas Mezenga,111713,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,lucas-mezenga,6,263,2.0,20,Botafogo,Lucas de Souza Mombra Rosa,False,L. Mezenga,0.0,,,,,,,,,,,,,,,,,,,,,
574,4,0.16,10,Fabinho,111760,1.29,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,fabinho,6,275,3.07,20,Palmeiras,Fábio Silva de Freitas,True,Fabinho,2.1,,,8.0,5.0,,1.0,8.0,,,,,,,,,,,,,,
575,1,0.0,0,Cadu,111761,0.0,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,cadu,6,267,1.0,20,Vasco,Carlos Eduardo Piekny Neves,False,Cadu,0.0,,,,,,,,,,,,,,,,,,,,,
576,4,-0.27,1,JP Galvão,111763,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,jp-galvao,6,263,0.73,20,Botafogo,João Pedro Galvão de Carvalho,True,J. Galvão,0.0,,,,,,,,,,,,,,,,,,,,,
577,4,0.0,12,Marlon Gomes,111769,2.52,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,marlon-gomes,6,267,4.14,20,Vasco,Marlon Gomes Claudino,False,M. Gomes,0.0,,1.0,21.0,17.0,,1.0,15.0,,,,,1.0,,,,1.0,,,,,
578,2,0.0,6,Thomas Luciano,111819,3.5,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,thomas-luciano,6,284,5.46,20,Grêmio,Thomas Luciano Trindade Mathias,False,T. Luciano,0.0,,,7.0,9.0,,3.0,6.0,,,2.0,,1.0,,,,,,,,,
579,5,0.0,10,Kayky,111829,3.53,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,kayky,5,265,3.55,20,Bahia,Kayky da Silva Chagas,False,Kayky,0.0,1.0,2.0,9.0,9.0,1.0,7.0,3.0,2.0,,,,1.0,,,,,,,,,
580,3,0.0,4,Felipe Andrade,111839,1.45,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,felipe-andrade,6,266,1.6,20,Fluminense,Felipe de Andrade Vieira,False,F. Andrade,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
581,4,0.0,1,Arthur,111841,1.2,,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,arthur,6,266,1.04,20,Fluminense,Arthur Wenderrosky Sanches,False,Arthur,0.0,,,1.0,,,,,,,,,,,,,,,,,,
582,4,-0.48,9,Guilherme Biro,111891,2.51,,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,guilherme-biro,7,264,3.3,20,Corinthians,Guilherme Sucigan Mafra Cunha,True,G. Biro,0.3,,2.0,10.0,11.0,2.0,7.0,16.0,,,,,1.0,,,,,,,,,
583,4,0.0,0,Diego Hernández,111945,0.0,,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,diego-hernandez,6,263,7.0,20,Botafogo,Diego Manuel Hernández González,False,D. Hernández,0.0,,,,,,,,,,,,,,,,,,,,,
584,5,0.0,9,Quagliata,111949,0.74,,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,quagliata,6,1371,2.5,20,Cuiabá,Nicolás Quagliata Platero,False,Quagliata,0.0,,,4.0,4.0,,2.0,3.0,,,,,1.0,,,,,,,,,
585,4,-0.53,14,Julián Palacios,111996,2.66,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,julian-palacios,6,290,5.18,20,Goiás,Julián Eduardo Palacios,True,J. Palacios,0.0,1.0,2.0,10.0,19.0,5.0,7.0,33.0,,,,,2.0,,,,,,,,,
586,3,0.0,12,Lucas Beraldo,112136,4.15,,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,lucas-beraldo,6,276,6.25,20,São Paulo,Lucas Lopes Beraldo,False,L. Beraldo,0.0,,2.0,18.0,7.0,2.0,3.0,9.0,1.0,,3.0,,,,,,,,,,,
587,4,-1.64,18,Bitello,112140,5.79,,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,bitello,7,284,12.62,20,Grêmio,João Paulo de Souza Mares,True,Bitello,3.5,,1.0,28.0,13.0,6.0,12.0,54.0,4.0,,,,2.0,,,,,,,,,
588,3,0.0,0,Thalisson Gabriel,112367,0.0,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,thalisson-gabriel,6,294,1.0,20,Coritiba,Thalisson Gabriel Pereira Moreira,False,T. Gabriel,0.0,,,,,,,,,,,,,,,,,,,,,
589,5,0.0,9,Emerson Ramon,112370,2.24,,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,emerson-ramon,6,1371,4.11,20,Cuiabá,Emerson Ramon Bezerra Oliveira,False,E. Ramon,0.0,,,5.0,5.0,3.0,7.0,13.0,,,,,1.0,,,,,,,,,
590,1,-0.43,16,Gabriel Grando,112616,3.18,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,gabriel-grando,7,284,5.53,20,Grêmio,Gabriel Hamester Grando,True,G. Grando,2.0,,2.0,,,,,4.0,,,2.0,,,,64.0,23.0,,,,,,
591,2,0.0,2,Kaiki,112709,2.95,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,kaiki,6,283,2.44,20,Cruzeiro,Kaiki Bruno da Silva,False,Kaiki,0.0,,1.0,2.0,5.0,,,2.0,,,1.0,,,,,,,,,,,
592,4,0.0,6,Lucas Barbosa,112886,2.4,,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_IaciJaZ.png,lucas-barbosa,6,294,4.57,20,Coritiba,Lucas Henrique Barbosa,False,L. Barbosa,0.0,,,10.0,6.0,2.0,1.0,2.0,,,,,,,,,,,,,,
593,3,0.0,8,Capasso,112913,0.58,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,capasso,6,267,2.31,20,Vasco,Manuel Vicente Capasso,False,Capasso,0.0,,3.0,7.0,5.0,,1.0,,,,,,1.0,,,,,,,,,
594,5,0.0,0,Werton,112984,0.0,,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,werton,6,262,2.0,20,Flamengo,Werton de Almeida Rêgo,False,Werton,0.0,,,,,,,,,,,,,,,,,,,,,
595,5,-0.3,11,Flaco López,113103,2.57,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,flaco-lopez,7,275,7.03,20,Palmeiras,José Manuel Alberto López,True,F. López,5.2,,2.0,7.0,13.0,4.0,3.0,4.0,2.0,1.0,,,3.0,,,,,,,,,
596,2,0.0,0,Kauan,113154,0.0,,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,kauan,6,282,1.0,20,Atlético-MG,Kauan Silva Sales,False,Kauan,0.0,,,,,,,,,,,,,,,,,,,,,
597,2,0.66,6,Nathan Mendes,113157,5.55,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,nathan-mendes,7,276,4.91,20,São Paulo,Nathan Gabriel de Souza Mendes,True,N. Mendes,6.9,,1.0,7.0,7.0,1.0,1.0,6.0,1.0,,3.0,,,,,,,,,,,
598,3,0.0,0,Michel,113159,0.0,,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,michel,6,275,2.0,20,Palmeiras,Michel Augusto Modesto Rafael dos Santos,False,Michel,0.0,,,,,,,,,,,,,,,,,,,,,
599,3,0.0,2,Júlio,113295,4.85,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,julio,6,327,3.72,20,América-MG,Júlio César Alves Gonçalves,False,Júlio,0.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,
600,4,-0.64,16,Pablo Maia,113359,3.07,,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,pablo-maia,7,276,5.5,20,São Paulo,Pablo Gonçalves Maia Fortunato,True,P. Maia,0.0,,3.0,25.0,32.0,6.0,8.0,10.0,2.0,,,1.0,,,,,,,,,,
601,2,-0.22,8,Diogo Batista,113384,2.74,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,diogo-batista,7,294,1.67,20,Coritiba,Diogo Batista de Souza,True,D. Batista,0.8,1.0,1.0,4.0,8.0,2.0,2.0,3.0,,,2.0,,,,,,,,,,,
