"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name"
"775","Edimar Curitiba Fraga","Edimar","https://s.glbimg.com/es/sde/f/2017/04/25/0991c88dd099660fdb7cfc88a4bedab1_FORMATO.png",62024,1,"SAO","lat","Nulo",0,3,0,0,0,"São Paulo"
"776","Jucilei da Silva","Jucilei","https://s.glbimg.com/es/sde/f/2017/04/25/a6c1399add6e3c7d17ad9a708974cd21_FORMATO.png",63422,1,"SAO","mei","Provável",0,10,0,0,0,"São Paulo"
"777","Diego Souza de Andrade","Diego Souza","https://s.glbimg.com/es/sde/f/2018/03/11/2190ebb7a39928f348b04acb3c4ee9e7_FORMATO.png",68911,1,"SAO","mei","Nulo",0,13,0,0,0,"São Paulo"
"778","Régis Ribeiro de Souza","Régis","https://s.glbimg.com/es/sde/f/2018/03/19/a35004715f07d45bab22edad8ad08e2e_FORMATO.jpeg",68995,1,"SAO","lat","Nulo",0,4,0,0,0,"São Paulo"
"779","Bruno Fabiano Alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png",73620,1,"SAO","zag","Nulo",0,4,0,0,0,"São Paulo"
"780","Sidney Aparecido Ramos da Silva","Sidão","https://s.glbimg.com/es/sde/f/2017/04/25/6b33818b6514572559c1fef9b6ca9686_FORMATO.png",70222,1,"SAO","gol","Provável",0,10,0,0,0,"São Paulo"
"781","Diego Vicente Aguirre Camblor","Diego Aguirre","https://s.glbimg.com/es/sde/f/2018/03/26/187f8c6b563aca4a07634274588e2e6a_FORMATO.png",73766,1,"SAO","tec","Provável",0,8,0,0,0,"São Paulo"
"782","Maurício Fontana Gomes","Maurício",NA,102076,1,"CEA","mei","Nulo",0,1,0,0,0,"Ceará"
"783","Rodrigo Caio Roquette Russo","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,1,"SAO","zag","Provável",0,12,0,0,0,"São Paulo"
"784","Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",88225,1,"SAN","lat","Provável",0,7,0,0,0,"Santos"
