A,Apelido,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,media,roll.media
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,3.8,1.87,mei,3.93,0.81,2.0,6,0.0,0,2014,0.8,0.78
0.0,0,71042,1.0,0.0,Sport,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,True,5.0,2.65,mei,4.55,0.62,0.0,7,0.0,0,2014,1.325,1.78
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,True,4.3,3.38,mei,4.82,0.27,2.0,8,0.0,0,2014,1.6555555555555599,2.64
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,True,-0.7,2.7,mei,4.02,-0.8,1.0,9,0.0,0,2014,1.42,2.48
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,True,-0.1,2.3,mei,3.89,-0.13,0.0,14,0.0,0,2014,0.94,-0.02
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,True,0.6,2.05,mei,3.94,-0.21,0.0,18,0.0,0,2014,0.863157894736842,0.44
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,True,2.7,2.12,mei,4.3,0.36,1.0,20,0.0,0,2014,0.9095238095238091,1.0
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,True,2.8,1.79,mei,4.12,0.81,2.0,27,0.0,0,2014,0.692857142857143,0.06
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,True,1.4,1.76,mei,3.89,-0.23,1.0,32,0.0,0,2014,0.63030303030303,0.28
0.0,0,71042,0.0,0.0,Sport,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,True,0.3,1.66,mei,3.7,-0.19,1.0,34,0.0,0,2014,0.6028571428571429,0.34
0.0,0,71055,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,0.0,0.0,mei,4.93,-1.07,0.0,17,0.0,0,2014,0.0,0.0
0.0,0,71055,0.0,0.0,Santos,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,-0.3,-0.15,mei,4.38,-0.55,0.0,25,0.0,0,2014,-0.0176470588235294,-0.06
1.0,0,71055,0.0,0.0,Santos,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,7.8,1.88,mei,5.8,1.42,1.0,27,0.0,0,2014,0.39473684210526294,1.5
0.0,0,71055,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,1.7,1.84,mei,4.9,-0.9,1.0,28,0.0,0,2014,0.46,1.84
0.0,0,71055,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,2.4,1.93,mei,5.05,0.15,1.0,30,0.0,0,2014,0.527272727272727,2.38
0.0,Mancuello,71066,0.0,0.0,Flamengo,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,True,9.3,9.3,mei,8.44,1.44,1.0,3,0.0,Provável,2017,1.47441860465116,0.86
0.0,Mancuello,71066,0.0,0.0,Flamengo,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,4.3,6.8,mei,8.18,-0.26,2.0,5,0.0,Nulo,2017,1.50444444444444,2.72
0.0,Mancuello,71066,0.0,0.0,Flamengo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,True,1.8,5.13,mei,7.81,-0.37,1.0,6,0.0,Nulo,2017,1.5108695652173898,3.08
0.0,Mancuello,71066,1.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,-0.3,3.77,mei,6.84,-0.97,1.0,13,0.0,Nulo,2017,1.3056603773584898,-0.06
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-0.4,-0.4,mei,3.48,-1.52,1.0,1,0.0,0,2014,-0.2,1.0
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,0.7,0.15,mei,2.87,-0.61,2.0,2,0.0,0,2014,0.1,1.0
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,0.9,0.4,mei,2.86,-0.01,1.0,3,0.0,0,2014,0.3,1.0
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,True,6.0,1.8,mei,4.53,1.67,4.0,4,0.0,0,2014,1.44,1.44
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,True,4.0,2.24,mei,4.83,0.3,3.0,5,0.0,0,2014,1.8666666666666698,2.24
0.0,0,71093,1.0,0.0,Coritiba,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,True,-1.7,1.58,mei,3.73,-1.1,1.0,6,0.0,0,2014,1.35714285714286,1.98
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,True,0.5,1.43,mei,3.96,0.23,0.0,7,0.0,0,2014,1.25,1.94
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,True,3.9,1.74,mei,4.62,0.66,3.0,8,0.0,0,2014,1.54444444444444,2.54
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,True,1.9,1.76,mei,4.47,-0.15,3.0,9,0.0,0,2014,1.58,1.72
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,True,-0.3,1.55,mei,4.13,-0.34,0.0,10,0.0,0,2014,1.40909090909091,0.86
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,True,2.1,1.6,mei,4.49,0.36,2.0,12,0.0,0,2014,1.3538461538461501,1.52
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,True,1.1,1.56,mei,4.38,-0.11,3.0,13,0.0,0,2014,1.33571428571429,0.96
0.0,0,71093,1.0,0.0,Coritiba,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,True,-0.6,1.39,mei,4.04,-0.34,1.0,14,0.0,0,2014,1.2066666666666699,0.46
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,True,-0.1,1.28,mei,4.09,0.05,0.0,15,0.0,0,2014,1.125,0.5
0.0,0,71093,1.0,0.0,Coritiba,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,True,1.4,1.29,mei,4.3,0.21,4.0,17,0.0,0,2014,1.07777777777778,0.36
0.0,0,71093,0.0,0.0,Coritiba,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,True,0.1,1.22,mei,3.81,-0.49,1.0,28,0.0,0,2014,0.672413793103448,0.02
0.0,0,71113,0.0,0.0,Atlético-PR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,True,-1.7,-1.7,mei,7.65,-3.35,0.0,2,0.0,0,2014,-0.566666666666667,1.0
0.0,0,71113,0.0,0.0,Atlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,1.7,0.0,mei,7.22,-0.43,1.0,4,0.0,0,2014,0.0,0.0
1.0,0,71113,0.0,0.0,Atlético-PR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,6.2,2.07,mei,8.5,1.28,0.0,5,0.0,0,2014,1.03333333333333,1.24
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,4.3,2.63,mei,8.09,-0.41,2.0,12,0.0,0,2014,0.8076923076923079,0.86
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,1.2,2.34,mei,7.59,-0.5,1.0,15,0.0,0,2014,0.73125,1.1
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,True,0.5,2.03,mei,7.12,-0.47,1.0,19,0.0,0,2014,0.61,0.34
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,True,1.1,1.9,mei,7.24,0.12,1.0,20,0.0,0,2014,0.633333333333333,0.32
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,True,2.5,1.98,mei,7.46,0.22,1.0,21,0.0,0,2014,0.718181818181818,0.82
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,True,0.1,1.77,mei,6.96,-0.5,0.0,23,0.0,0,2014,0.6625,0.84
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,True,0.4,1.63,mei,6.9,-0.06,0.0,26,0.0,0,2014,0.603703703703704,0.1
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,True,2.1,1.67,mei,7.11,0.21,1.0,29,0.0,0,2014,0.613333333333333,0.5
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,True,1.7,1.67,mei,6.8,-0.31,0.0,33,0.0,0,2014,0.591176470588235,0.76
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,True,-0.7,1.49,mei,6.49,-0.31,0.0,34,0.0,0,2014,0.5542857142857139,0.2
1.0,0,71113,1.0,0.0,Figueirense,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,True,1.7,1.5,mei,6.85,0.36,1.0,35,0.0,0,2014,0.5861111111111109,0.54
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,True,0.7,1.45,mei,6.68,-0.17,0.0,36,0.0,0,2014,0.589189189189189,0.68
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,True,0.4,1.38,mei,6.63,-0.05,1.0,37,0.0,0,2014,0.584210526315789,0.76
0.0,0,71113,0.0,0.0,Figueirense,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,True,3.3,1.49,mei,7.06,0.43,1.0,38,0.0,0,2014,0.653846153846154,1.08
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,2.7,2.7,mei,3.74,0.74,1.0,10,0.0,0,2014,2.7,1.0
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,0.1,0.1,mei,3.01,-0.99,0.0,1,0.0,0,2016,0.0903225806451613,0.02
0.0,0,71117,0.0,1.0,Vitória,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-4.1,-2.0,mei,0.77,-2.24,0.0,2,0.0,0,2016,-0.040625,-0.8
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,0.9,-1.03,mei,0.83,0.06,0.0,4,0.0,0,2016,-0.0117647058823529,-0.62
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,2.1,-0.25,mei,1.24,0.41,0.0,5,0.0,0,2016,0.0485714285714286,-0.2
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,1.5,0.1,mei,1.3,0.06,0.0,7,0.0,0,2016,0.0864864864864865,0.9
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-1.1,-0.1,mei,0.8,-0.5,0.0,8,0.0,0,2016,0.0552631578947369,0.68
1.0,0,71117,1.0,0.0,Vitória,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,True,11.1,1.5,mei,3.17,2.37,0.0,12,0.0,0,2016,0.314285714285714,2.0
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,True,9.7,2.52,mei,3.52,0.35,0.0,13,0.0,0,2016,0.532558139534884,4.16
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,2.7,2.54,mei,2.62,-0.9,1.0,14,0.0,0,2016,0.581818181818182,4.7
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,3.9,2.68,mei,3.03,0.41,2.0,15,0.0,0,2016,0.6555555555555551,5.48
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,True,11.1,3.45,mei,4.6,1.57,2.0,16,0.0,0,2016,0.882608695652174,7.7
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,True,0.7,3.22,mei,3.05,-1.55,1.0,17,0.0,0,2016,0.8787234042553191,5.62
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,True,1.1,3.06,mei,3.09,0.04,1.0,18,0.0,0,2016,0.883333333333333,3.9
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,1.1,2.92,mei,3.18,0.09,0.0,19,0.0,0,2016,0.887755102040816,3.58
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,0.4,2.75,mei,3.03,-0.15,0.0,20,0.0,0,2016,0.878,2.88
0.0,0,71117,1.0,0.0,Vitória,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-2.4,2.3,mei,2.51,-0.52,0.0,22,0.0,0,2016,0.801923076923077,0.0800000000000001
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,True,0.8,2.22,mei,2.96,0.45,1.0,24,0.0,0,2016,0.787037037037037,-0.2
0.0,0,71117,1.0,0.0,Vitória,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,True,1.6,2.19,mei,3.13,0.17,2.0,25,0.0,0,2016,0.801818181818182,0.0400000000000001
0.0,0,71117,1.0,0.0,Vitória,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,-0.8,2.04,mei,2.7,-0.43,1.0,26,0.0,0,2016,0.7732142857142859,-0.16
0.0,0,71117,1.0,0.0,Vitória,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,-0.3,1.93,mei,2.77,0.07,1.0,27,0.0,0,2016,0.7543859649122809,0.26
0.0,0,71117,1.0,0.0,Vitória,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,-2.8,1.72,mei,2.26,-0.51,0.0,29,0.0,0,2016,0.68135593220339,-0.46
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0.3,1.66,mei,2.69,0.43,0.0,30,0.0,0,2016,0.675,-0.72
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,-0.5,1.57,mei,2.56,-0.13,0.0,31,0.0,0,2016,0.655737704918033,-0.66
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,1.2,1.56,mei,2.88,0.32,1.0,32,0.0,0,2016,0.664516129032258,-0.36
0.0,0,71117,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,-0.3,1.49,mei,2.55,-0.33,0.0,38,0.0,0,2016,0.601470588235294,-0.06
0.0,0,71122,0.0,0.0,Botafogo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,1.7,1.7,zag,1.13,0.13,1.0,23,0.0,0,2014,0.0708333333333333,0.34
0.0,0,71122,1.0,0.0,Botafogo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.3,1.0,zag,0.92,-0.21,2.0,27,0.0,0,2014,0.0714285714285714,0.4
0.0,0,71122,0.0,0.0,Botafogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,5.0,2.33,zag,1.79,0.87,0.0,28,1.0,0,2014,0.24137931034482799,1.06
0.0,0,71122,0.0,0.0,Botafogo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,1.1,2.02,zag,1.21,-0.58,1.0,29,0.0,0,2014,0.27,1.28
0.0,0,71123,1.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,True,-3.1,-3.1,mei,8.02,-5.98,0.0,1,0.0,0,2016,2.51923076923077,1.18
0.0,0,71123,1.0,0.0,São Paulo,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,True,2.2,-0.45,mei,6.3,-1.72,1.0,3,0.0,0,2016,2.48375,-0.08
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,True,3.6,0.9,mei,6.68,0.38,1.0,4,0.0,0,2016,2.49753086419753,0.54
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,-0.4,0.57,mei,5.82,-0.86,0.0,5,0.0,0,2016,2.46219512195122,0.46
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,3.0,1.06,mei,6.34,0.52,2.0,6,0.0,0,2016,2.4686746987951804,1.68
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,True,6.8,2.02,mei,7.52,1.18,4.0,7,0.0,0,2016,2.5202380952381,3.04
0.0,0,71123,1.0,0.0,São Paulo,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,True,-0.8,1.62,mei,6.19,-1.33,2.0,8,0.0,0,2016,2.4811764705882404,2.44
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,True,7.7,2.38,mei,7.73,1.54,3.0,10,0.0,0,2016,2.51264367816092,3.34
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,4.0,2.56,mei,7.28,-0.45,0.0,12,0.0,0,2016,2.50112359550562,2.18
0.0,0,71123,1.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,1.0,2.4,mei,6.86,-0.42,2.0,15,0.0,0,2016,2.4304347826087,1.0
0.0,0,71123,1.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,5.6,2.69,mei,7.68,0.82,5.0,16,0.0,0,2016,2.4645161290322597,2.12
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,0.0,True,4.5,2.84,mei,7.71,0.03,3.0,17,0.0,0,2016,2.48617021276596,2.22
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,True,5.8,3.07,mei,7.96,0.25,3.0,18,0.0,0,2016,2.52105263157895,3.38
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,True,0.2,2.87,mei,7.23,-0.73,1.0,19,0.0,0,2016,2.496875,3.42
0.0,0,71123,1.0,0.0,São Paulo,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,-0.2,2.67,mei,7.02,-0.21,0.0,20,0.0,0,2016,2.46907216494845,3.18
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,3.9,2.75,mei,7.79,0.77,3.0,22,0.0,0,2016,2.45858585858586,1.94
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,True,4.5,2.85,mei,7.95,0.16,3.0,23,0.0,0,2016,2.479,1.68
0.0,0,71123,1.0,0.0,São Paulo,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,1.7,2.79,mei,7.47,-0.48,3.0,24,0.0,0,2016,2.4712871287128704,1.98
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,True,3.6,2.83,mei,7.85,0.38,3.0,25,0.0,0,2016,2.48235294117647,2.74
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,True,4.8,2.93,mei,8.13,0.28,3.0,26,0.0,0,2016,2.50485436893204,3.7
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,True,2.0,2.89,mei,7.75,-0.38,1.0,27,0.0,0,2016,2.5,3.32
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,34.0,0.0,0.0,True,9.2,3.14,mei,9.1,1.35,1.0,29,0.0,0,2016,2.56037735849057,4.36
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,True,3.1,3.14,mei,8.02,-1.08,2.0,30,0.0,0,2016,2.56542056074766,4.26
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,34.0,2.0,0.0,True,13.5,3.55,mei,10.03,2.01,1.0,31,0.0,0,2016,2.6666666666666696,6.0
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,True,8.5,3.74,mei,9.5,-0.53,3.0,32,0.0,0,2016,2.72018348623853,7.3
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,True,6.0,3.82,mei,9.21,-0.29,3.0,33,0.0,0,2016,2.75,8.06
0.0,0,71123,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,True,9.2,4.01,mei,9.8,0.59,5.0,34,0.0,0,2016,2.80810810810811,8.06
