"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","FC","FS","PE","RB","SG","CV","FD","FF","G","I","PP","FT","DD","GS","GC","DP"
"727","Caique da Silva Maria","Caíque","https://s.glbimg.com/es/sde/f/2017/06/16/4d8ec695b7a6792f35e8eb992f9c59ad_FORMATO.png",95831,18,"SAO","lat","Nulo",0,1,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","Gustavo Marcelo Cardoso Soares","Índio","https://s.glbimg.com/es/sde/f/2017/04/24/f40e8a88ce85dc28ee0a123c0052d946_FORMATO.png",95315,18,"COR","ata","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Caio Felipe dos Santos Silva","Caio","https://s.glbimg.com/es/sde/f/2017/02/14/a6f6b29df8097bacd2fc794872711c70_FORMATO.png",98035,18,"SPO","lat","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Evanderson Costa da Silva","Evanderson","https://s.glbimg.com/es/sde/f/2017/04/27/691a60e07461729409b8c945c33b5afe_FORMATO.png",98315,18,"ATL","mei","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Miguel Ángel Trauco Saavedra","Trauco","https://s.glbimg.com/es/sde/f/2017/04/24/0d2e64236a719e0a7a2402eed79486f1_FORMATO.png",95738,18,"FLA","lat","Provável",0,6.62,0,2.89,12,"Flamengo",NA,3,21,6,53,12,5,NA,3,6,1,NA,NA,1,NA,NA,NA,NA
"732","Cláudio Vitor Morais de Lima Cruz","Cláudio Vitor","https://s.glbimg.com/es/sde/f/2017/04/28/14be0b5c9f3c998e87056e7edacd296b_FORMATO.png",98888,18,"AVA","gol","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Nathanael Ananias da Silva","Nathan","https://s.glbimg.com/es/sde/f/2017/05/04/b74ef267184f334baa67220e0d8d5a01_FORMATO.png",95794,18,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Marcelo dos Santos Rosa","Marcelo","https://s.glbimg.com/es/sde/f/2017/04/27/104329d7a936e544604f9da1cd61995f_FORMATO.png",98874,18,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Joao Victor Inacio Araujo","João Victor","https://s.glbimg.com/es/sde/f/2017/05/01/b47bd0865c30b6854b673c7e94778083_FORMATO.png",99033,18,"SPO","mei","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","João Paulo Ferreira Lourenço","Lourenço","https://s.glbimg.com/es/sde/f/2017/06/18/cf178cdbd6bb2ee507ce289881e464b7_FORMATO.png",99032,18,"AVA","ata","Nulo",0,0.79,0,-0.22,6,"Avaí",NA,2,4,5,7,1,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA
"737","João Pedro Ribeiro dos Reis","João Pedro","https://s.glbimg.com/es/sde/f/2017/04/27/449973d2d9ebbd6b442c41fb9f44929b_FORMATO.png",98910,18,"ATL","ata","Nulo",0,4,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Riuler de Oliveira Faustino","Riuler","https://s.glbimg.com/es/sde/f/2017/04/23/f9a0f4d378841844615990bf95a39da9_FORMATO.png",99021,18,"ATL","lat","Nulo",0,2,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Felipe Gustavo Domingos","Felipe","https://s.glbimg.com/es/sde/f/2017/02/21/e708f975f303fd9301b35bbd18a258b2_FORMATO.png",95849,18,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Yan Medeiros Sasse","Yan","https://s.glbimg.com/es/sde/f/2017/04/24/2f02afc14f51ead3d8362b52708edf53_FORMATO.png",96055,18,"COR","mei","Provável",-1.5,0.79,0.01,-0.85,2,"Coritiba",NA,1,NA,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"741","Daniel Cerântula Fuzato","Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",95936,18,"PAL","gol","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","Elias Lira Nogueira Junior ","Elias","https://s.glbimg.com/es/sde/f/2017/05/01/3d6d8284db8a576d760fba42eb79eac4_FORMATO.png",99034,18,"SPO","lat","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Sander Henrique Bortolotto","Sander","https://s.glbimg.com/es/sde/f/2017/06/13/c768f4f096a03a7a8d7642fe55c4ddb2_FORMATO.png",95843,18,"SPO","lat","Provável",0,7.03,0,4.91,12,"Sport",NA,1,27,11,37,29,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"744","Tyroane Joe Sandows","Ty Sandows","https://s.glbimg.com/es/sde/f/2017/04/23/bff6a206f9b5cf27f1d2b5dc668c5f76_FORMATO.png",95978,18,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Iago Ângelo Dias","Iago","https://s.glbimg.com/es/sde/f/2017/04/24/6d1258d426eef6b245dc52182b65814b_FORMATO.png",88417,18,"COR","ata","Nulo",0,4.72,0,0.16,7,"Coritiba",NA,NA,2,4,6,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"746","Luiz Filipe da Rosa Machado","Machado","https://s.glbimg.com/es/sde/f/2017/04/23/067af9a9fbef9be7febed7aa5e13f102_FORMATO.png",96089,18,"GRE","mei","Nulo",0,2.04,0,1.95,2,"Grêmio",NA,NA,2,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"747","Pedro Vitor Ferreira Da Silva ","Pedro Vitor","https://s.glbimg.com/es/sde/f/2017/05/01/3b883aa630ed340edfef1e032cfb61b2_FORMATO.png",99035,18,"SPO","ata","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Vinicius Rodolfo de Souza Oliveira","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",88651,18,"BOT","ata","Nulo",0,2.93,0,6.9,1,"Botafogo",NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"749","Matheus Oliveira Santos","Matheus Oliveira","https://s.glbimg.com/es/sde/f/2017/05/02/07446f453b7f268fbac590fadba6a201_FORMATO.png",96328,18,"SAN","mei","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","João Vitor Pereira de Alcantara","João Vitor ","https://s.glbimg.com/es/sde/f/2017/04/27/5e240c8d3c51257cd78fe820f6453aa5_FORMATO.png",88539,18,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Lucas de Figueiredo Crispim","Lucas Crispim","https://s.glbimg.com/es/sde/f/2016/05/01/f060208d1a949d93507611b7e4fbd24b_FORMATO.png",88597,18,"SAN","mei","Nulo",0,3,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Geovane Henrique Pereira de Souza","Geovane","https://s.glbimg.com/es/sde/f/2017/04/24/4e836a43a284121c7d2754809098d92c_FORMATO.png",96349,18,"COR","zag","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Bruno Cosendey Lobo Pinto","Bruno Cosendey","https://s.glbimg.com/es/sde/f/2017/07/11/f9e52eaee9fb26079589543635af6cff_FORMATO.png",99615,18,"VAS","mei","Nulo",0,2.21,0,1.7,1,"Vasco",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Igor Ribeiro de Jesus","Igor","https://s.glbimg.com/es/sde/f/2017/05/06/7db6dc50d732262fa33892d6c0f437b5_FORMATO.png",88667,18,"SPO","zag","Nulo",0,5.8,0,6.2,1,"Sport",NA,NA,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Pedro Gomes Bortoluzo","Pedro Bortoluzo",NA,99041,18,"SAO","ata","Nulo",0,3,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Cassiano Silva dos Santos","Cassiano","https://s.glbimg.com/es/sde/f/2017/07/28/e3229c224dd3b65a77ccabf9badb7ee9_FORMATO.png",96411,18,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Lucas Vinícius Santos Bernardino","Lucas Vinícius","https://s.glbimg.com/es/sde/f/2017/04/28/2c4070d9c0adf40eb3afffcdd20d640e_FORMATO.png",99388,18,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Renan Silva Bragança","Dida","https://s.glbimg.com/es/sde/f/2017/04/23/9d628fcefea9ddda4e74ff681f296aeb_FORMATO.png",97138,18,"GRE","gol","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Paulo Vitor Fernandes Pereira","Paulo Vitor","https://s.glbimg.com/es/sde/f/2017/07/11/e81eab0834b731a19ad2d9eb76551b1e_FORMATO.png",99588,18,"VAS","ata","Provável",-0.7,2.1,-1.04,2.77,7,"Vasco",NA,1,9,10,9,4,NA,NA,3,4,1,1,NA,1,NA,NA,NA,NA
"760","Lucas Kal Schenfeld Progioli","Lucas Kal","https://s.glbimg.com/es/sde/f/2016/06/28/729e1834df2c58e399827dd968c022a1_FORMATO.jpeg",95662,18,"SAO","zag","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Bruno Jacinto da Silva","Bruno Paulista","https://s.glbimg.com/es/sde/f/2017/07/08/baeb57a463f93f78065135fdc122eded_FORMATO.png",88933,18,"VAS","mei","Nulo",0,6.52,0,3.38,5,"Vasco",NA,2,8,12,12,9,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA
"762","Ralph Machado Dias","Ralph","https://s.glbimg.com/es/sde/f/2017/04/03/31d573bf9a9cb39a1ab39967572631bf_FORMATO.png",96433,18,"ATL","mei","Nulo",0,1.04,0,0.45,4,"Atlético-MG",NA,3,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Felipe Saraiva","Felipe Saraiva","https://s.glbimg.com/es/sde/f/2017/05/21/53a0fc1ee211dbed99a34d0b836aae49_FORMATO.png",99616,18,"PON","mei","Nulo",1.1,1.12,0.02,0.78,5,"Ponte Preta",NA,NA,4,2,4,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"764","Mauricio Tomazi Pinheiro","Mauricio","https://s.glbimg.com/es/sde/f/2017/05/11/8f1984fabe5775e0c6485d0c7e2cdd00_FORMATO.png",96464,18,"AVA","zag","Nulo",0,2,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","Alexsander Jhonatta de Oliveira Andrade","Alexsander","https://s.glbimg.com/es/sde/f/2017/04/16/574d33cbfe0200e34a998815c6b4ee99_FORMATO.png",99411,18,"ATL","mei","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Carlos Vitor da Silva Nascimento","Santarém","https://s.glbimg.com/es/sde/f/2017/05/02/fc55f1db6d41a43491dfc0c217da1c4e_FORMATO.png",97228,18,"AVA","ata","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","José Ricardo Mannarino","Zé Ricardo","https://s.glbimg.com/es/sde/f/2017/04/24/d095a3654a18596ab9061e4facb21d5e_FORMATO.png",95780,18,"FLA","tec","Provável",3.35,12.13,0.28,4.24,18,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Éder Gabriel Militão","Éder Militão","https://s.glbimg.com/es/sde/f/2017/05/04/a8a8f4eb8075ba4ad4fde3d5d0d6f996_FORMATO.png",99424,18,"SAO","mei","Dúvida",0,2.46,0,1.84,7,"São Paulo",NA,NA,3,8,16,8,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA
"769","Jean Carlos de Souza Irmer","Jean","https://s.glbimg.com/es/sde/f/2017/04/06/d3926623525ad9fc2a3896099f523066_FORMATO.png",89150,18,"VAS","mei","Provável",4.7,10.72,0.37,4.14,17,"Vasco",NA,4,30,27,37,43,NA,NA,5,7,1,NA,NA,NA,NA,NA,NA,NA
"770","Victor Lindenberg Vieira","Victor Lindenberg","https://s.glbimg.com/es/sde/f/2017/07/15/66e600863d0ea2f49a7e1022ebde68c8_FORMATO.png",96524,18,"BOT","lat","Nulo",0,0.78,0,0,1,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Guilherme Mantuan","Mantuan","https://s.glbimg.com/es/sde/f/2017/04/23/afd8c7419f77473d128737eb2622b796_FORMATO.png",97315,18,"COR","mei","Contundido",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Conrado Buchanelli Holz","Conrado","https://s.glbimg.com/es/sde/f/2017/06/07/0367b264f2aa4d386381dc6d9594c5a2_FORMATO.jpeg",99625,18,"GRE","mei","Nulo",0,2.16,0,1.5,1,"Grêmio",NA,NA,1,2,3,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"773","Felipe Souza Moreno Sampaio","Felipe","https://s.glbimg.com/es/sde/f/2017/07/25/3f49904e0abb1cdf2c877cbe1c085db1_FORMATO.png",99425,18,"FLU","ata","Contundido",0,1,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Pedro Henryque Pereira dos Santos","Pedro Henryque",NA,99255,18,"SPO","zag","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","Alesandro dos Santos Pereira","Alesandro",NA,99256,18,"SPO","zag","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","Judivan Flor da Silva","Judivan ","https://s.glbimg.com/es/sde/f/2017/04/23/f49ad5df5316c41a536cbc083724ee17_FORMATO.png",89190,18,"CRU","ata","Nulo",0,4,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,18,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Caio Alan Tem Catem Gonçalves","Caio","https://s.glbimg.com/es/sde/f/2017/04/23/49dd974b3c6794d393b7475413060b63_FORMATO.png",99460,18,"ATL","gol","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","Gabriel Vinícius de Oliveira Furtado","Gabriel Furtado","https://s.glbimg.com/es/sde/f/2017/06/23/b6f602ff015eb0fd2e4305c2b8361284_FORMATO.jpeg",97322,18,"PAL","mei","Nulo",0,0.79,0,-1.75,2,"Palmeiras",NA,2,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","Renan Augusto Lodi dos Santos","Renan Lodi","https://s.glbimg.com/es/sde/f/2017/04/23/cfd0bead775744f8d276b9988eeee824_FORMATO.png",96591,18,"ATL","lat","Nulo",0,4,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Daniel dos Santos Penha","Daniel","https://s.glbimg.com/es/sde/f/2017/05/04/6d566daae907e707a8bfbd7975033f26_FORMATO.png",97349,18,"ATL","mei","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Diego Terra Loureiro","Diego","https://s.glbimg.com/es/sde/f/2017/04/23/78aa93572e5a8b0ddac649e2e57ce456_FORMATO.png",99430,18,"BOT","gol","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Ezequiel Gonzalo Esperon","Esperon","https://s.glbimg.com/es/sde/f/2017/06/07/dfce0445c3144c43e2d3f33bb0dd4131_FORMATO.jpeg",99628,18,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Vitor da Silva Vieira","Vitor","https://s.glbimg.com/es/sde/f/2017/05/02/55f029a24ac57ff25bbf6a3568dca322_FORMATO.png",96804,18,"AVA","ata","Nulo",0,2,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Wenderson Da Silva Costa Ferreira","Wenderson","https://s.glbimg.com/es/sde/f/2017/05/16/153f0473b0a7b9d9e2bef29d8aceb3ad_FORMATO.png",99474,18,"BOT","mei","Nulo",0,0.76,0,0,1,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","João Erick Marques da Silva","João Erick",NA,99257,18,"SPO","mei","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","Jadson Ailton Oliveira Da Silva Vale","Jadson","https://s.glbimg.com/es/sde/f/2017/06/07/2e7afba6e715b27222707a3f207ad556_FORMATO.jpeg",99629,18,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","João Pedro Maturano dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2017/04/24/c6945a1446c818fed3c475afef47a6a8_FORMATO.png",89273,18,"CHA","lat","Contundido",0,5.87,0,2.3,1,"Chapecoense",NA,NA,NA,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"789","Vinicius José Paixão de Oliveira Junior","Vinicius Junior","https://s.glbimg.com/es/sde/f/2017/05/09/b6109d9eac2b6b6743fbbd18bacc864b_FORMATO.png",99535,18,"FLA","ata","Nulo",0,2.59,0,1.01,12,"Flamengo",1,1,6,6,22,3,NA,NA,6,3,NA,2,NA,1,NA,NA,NA,NA
"790","Luiz Henrique Pachu Lira","Pachu","https://s.glbimg.com/es/sde/f/2017/04/18/3b72e5cbc1cbcacc5bcaa528f2e598d9_FORMATO.png",97352,18,"BOT","ata","Nulo",0,1.63,0,0.7,2,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"791","Maurício Andreazzi Pereira","Andreazzi","https://s.glbimg.com/es/sde/f/2017/04/24/2e3edae4ff2b6836e1ea7f55380193fa_FORMATO.png",89253,18,"BOT","mei","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","Carlos Eduardo Casagrande","Preto Casagrande","https://s.glbimg.com/es/sde/f/2017/05/30/01fa68cfbed46226a8ca8f1fd75b9911_FORMATO.png",99630,18,"BAH","tec","Provável",3.2,8.43,-1.4,3.2,1,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","Daniel dos Santos Oliveira","Daniel","https://s.glbimg.com/es/sde/f/2017/04/23/fa258606c3c0cb8010a0e233ab7e3837_FORMATO.png",99461,18,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","Carlos Moisés de Lima","Carlinhos","https://s.glbimg.com/es/sde/f/2017/05/03/ff14836ef129f0c93960c6c4c985b87d_FORMATO.png",96831,18,"COR","ata","Nulo",0,2,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Yuri Antonio Costa da Silva","Yuri","https://s.glbimg.com/es/sde/f/2017/04/18/8bac23f3df250a620bd6c580564b33ee_FORMATO.png",88125,18,"BOT","mei","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","Fernando Peixoto Costanza","Fernando","https://s.glbimg.com/es/sde/f/2017/05/16/0243a49a67c8ced003f53d80efea1bb0_FORMATO.png",99550,18,"BOT","lat","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Arthur Henrique Vieira Araujo","Arthur","https://s.glbimg.com/es/sde/f/2017/06/07/41375a4dab9feeadba77a4537ccb2623_FORMATO.png",99670,18,"CRU","zag","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",88225,18,"SAN","lat","Nulo",5.8,4.71,1.15,4.5,7,"Santos",1,2,15,7,13,11,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
"799","Igor Cássio Vieira dos Santos","Igor Cássio",NA,99661,18,"BOT","ata","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","Ángel Rodrigo Romero Villamayor","Ángel Romero","https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png",88323,18,"COR","ata","Provável",0,12.88,0,4.81,14,"Corinthians",2,4,15,47,47,25,NA,NA,6,5,2,9,NA,NA,NA,NA,NA,NA
"801","Matheus Bezerra Santos","Matheus Bezerra",NA,99258,18,"SPO","mei","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",88136,18,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","Jean Patrick Reis","Jean Patrick","https://s.glbimg.com/es/sde/f/2017/07/04/96daa554c0f24c012a1cb27045d67975_FORMATO.png",88379,18,"PON","lat","Nulo",0,2.72,0,1.4,1,"Ponte Preta",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","Carlos Eugenio Júnior Tavares dos Santos","Júnior Tavares","https://s.glbimg.com/es/sde/f/2017/02/09/25d0a51f886e8f5b2db83e4bea6a4e20_FORMATO.png",89343,18,"SAO","lat","Contundido",0,12.74,0,4.38,14,"São Paulo",4,2,17,31,53,17,4,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA
"805","Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2017/07/28/3f6f5e42ab4526ee91e011dab0d45545_FORMATO.png",89285,18,"BAH","mei","Nulo",0,4.86,0,2.25,8,"Bahia",1,3,12,10,19,14,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA
"806","Leonardo Da Silva Passos","Léo Passos","https://s.glbimg.com/es/sde/f/2017/07/11/fbe688c63b6551ed75ef01b265cfa917_FORMATO.png",99878,18,"PAL","ata","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","Dayvid Alexsander da Silva","Dayvid",NA,99254,18,"SPO","lat","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","Saulo Ferreira Silva Nascimento","Saulo","https://s.glbimg.com/es/sde/f/2017/04/18/8fb7b68bea9068528d9381cfe5c0b32a_FORMATO.png",89492,18,"BOT","gol","Nulo",0,1.18,0,-2,1,"Botafogo",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","Matheus Mascarenhas dos Santos Raimundo","Mascarenhas","https://s.glbimg.com/es/sde/f/2017/07/25/440c5676c1d5aade1bd6ddf33598e814_FORMATO.png",99721,18,"FLU","lat","Nulo",0,4.43,0,4.1,4,"Fluminense",NA,1,5,6,11,4,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
