"atletas.nome","atletas.atleta_id","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.clube.id.full.name","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP","GC","home_score","away_score","goals_dif","casa"
"Hyoran Kaue Dalmoro",85931,"Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",9,"PAL","mei","Palmeiras","Nulo",0,2.64,0,1.35,2,NA,4,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Marciel Silva da Silva",91714,"Marciel","https://s.glbimg.com/es/sde/f/2017/04/23/cf2fd75fe95a351dd06a29fbc12519b7_FORMATO.png",9,"COR","mei","Corinthians","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"Luiz Fernando Moraes dos Santos",90715,"Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/04/27/50e52c4a6961abbf9a5a1232332cdfd3_FORMATO.png",9,"ATL","mei","Atlético-GO","Provável",1.8,2.75,0.35,0.96,7,NA,12,NA,7,4,4,3,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Rodrigo Gomes dos Santos",90651,"Rodrigão","https://s.glbimg.com/es/sde/f/2016/06/28/9c44ed90c5f62aba040b5beb817a9a63_FORMATO.jpeg",9,"SAN","ata","Santos","Nulo",0,3.88,0,-0.75,2,NA,4,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
"Fabrício Bruno Soares de Faria",90768,"Fabrício Bruno","https://s.glbimg.com/es/sde/f/2017/04/24/c4a8873e3ad989db3e40b7149ed51789_FORMATO.png",9,"CHA","zag","Chapecoense","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Fora"
"Wanderson Santos Pereira",86143,"Wanderson","https://s.glbimg.com/es/sde/f/2017/04/23/3914af8715466d38cf77d94b2c5c5685_FORMATO.png",9,"ATL","zag","Atlético-PR","Provável",15.2,7.49,2.55,9.2,3,NA,1,3,1,2,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Miguel Angel Borja Hernandez",86120,"Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",9,"PAL","ata","Palmeiras","Nulo",8.5,18.86,-0.68,6.5,4,NA,6,NA,3,4,3,NA,2,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Andrew Erik Feitosa",86227,"Morato","https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_FORMATO.png",9,"SAO","ata","São Paulo","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Lucas Fernandes",90899,"Lucas Fernandes","https://s.glbimg.com/es/sde/f/2017/01/13/3f13fe7c1e0ed2bf1ba83a2a19b157e8_FORMATO.png",9,"FLU","ata","Fluminense","Nulo",1.4,4.21,-0.16,1.85,2,NA,3,NA,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,-3,"Fora"
"Victor Luis Chuab Zamblauskas",86410,"Victor Luis","https://s.glbimg.com/es/sde/f/2017/04/18/9a9a735957f9522e9ffcf1664bd29a44_FORMATO.png",9,"BOT","lat","Botafogo","Provável",8.6,13.12,0.74,6.35,7,NA,15,4,10,7,NA,14,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,3,1,2,"Casa"
"Elias Martello Curzel",90843,"Elias","https://s.glbimg.com/es/sde/f/2017/04/24/d39a7668ae872daf6e04f923e0d16a54_FORMATO.png",9,"CHA","gol","Chapecoense","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Fora"
"Wallace Ribeiro Barato",90892,"Wallace","https://s.glbimg.com/es/sde/f/2017/02/20/aa36264462b556b6c72220d5db2ba3f1_FORMATO.png",9,"VIT","gol","Vitória","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
"Walterson Silva",86323,"Walterson","https://s.glbimg.com/es/sde/f/2017/04/27/97d6aedd55de114d9c932ce2e9901989_FORMATO.png",9,"ATL","ata","Atlético-GO","Nulo",-1,1.83,-0.24,-0.02,5,NA,5,NA,7,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Yago Felipe da Costa Rocha",87747,"Yago","https://s.glbimg.com/es/sde/f/2017/06/22/23cefb71d6b2d4a53d900e9e4e2abfee_FORMATO.png",9,"VIT","mei","Vitória","Nulo",0,0.77,0,-1.35,2,NA,4,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
"Breno Gonçalves Lopes",86411,"Breno Lopes","https://s.glbimg.com/es/sde/f/2017/05/19/68d8c5dda3ea6323520ddfd58086f176_FORMATO.png",9,"ATL","lat","Atlético-GO","Provável",4.6,4.29,0.46,3.12,5,NA,16,1,7,2,5,8,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Jean Paulo Fernandes Filho",90933,"Jean","https://s.glbimg.com/es/sde/f/2017/02/21/b7de298b3e5349e8acf3d31f1b831ffd_FORMATO.png",9,"BAH","gol","Bahia","Provável",-6.6,9.03,-0.99,3.53,9,NA,9,3,NA,1,NA,NA,NA,NA,NA,NA,15,NA,13,NA,NA,NA,NA,NA,3,0,3,"Fora"
"Ronaldo de Oliveira Strada",91101,"Ronaldo","https://s.glbimg.com/es/sde/f/2017/02/20/e49415180708c87913cabd48be5dd49f_FORMATO.png",9,"VIT","gol","Vitória","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
"Evandro Lima de Oliveira Filho",91001,"Evandro","https://s.glbimg.com/es/sde/f/2017/05/01/44325047a16fc8c2d5d2dbee3907eb6a_FORMATO.png",9,"SPO","lat","Sport","Nulo",0,0.76,0,-0.33,3,NA,12,NA,9,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
"Luis Alberto Caicedo Medina",87833,"Luis Caicedo","https://s.glbimg.com/es/sde/f/2017/02/19/0fe56c228b48f83796fc15772646cd33_FORMATO.png",9,"CRU","zag","Cruzeiro","Provável",-3.4,4.47,-1.43,1.68,4,NA,7,1,5,1,NA,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Ramón Darío Ábila",91094,"Ábila","https://s.glbimg.com/es/sde/f/2016/07/06/ca240a78354b4b67a6388a15bdedc4f5_FORMATO.png",9,"CRU","ata","Cruzeiro","Nulo",-1.4,12.66,-0.54,3.54,9,NA,11,NA,5,10,9,2,4,1,3,4,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Marcos da Silva França",86485,"Keno","https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png",9,"PAL","ata","Palmeiras","Dúvida",1.2,5.99,-1.01,2.21,9,NA,25,NA,9,7,2,6,1,NA,2,1,NA,1,NA,1,NA,NA,NA,NA,1,0,1,"Casa"
"Alison Vicente da Silva",91003,"Alison","https://s.glbimg.com/es/sde/f/2017/02/14/cd74f75d4225633af1942d07603f11cf_FORMATO.png",9,"SPO","ata","Sport","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
"Flávio Medeiros da Silva",91102,"Flávio","https://s.glbimg.com/es/sde/f/2017/06/22/45969ac005e05819eea2e0fdcb62de43_FORMATO.png",9,"VIT","mei","Vitória","Nulo",0,2.12,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
"Eduardo Gabriel Aquino Cossa",91201,"Pepê","https://s.glbimg.com/es/sde/f/2017/06/07/bd6f96fc4d6fbe29bd108c344db1e415_FORMATO.jpeg",9,"GRE","ata","Grêmio","Nulo",0,0.97,0,0.5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
"Éder Ferreira Graminho",91203,"Éder ","https://s.glbimg.com/es/sde/f/2017/02/21/48c32809ca3ee7e6b3855d62cd01af0e_FORMATO.png",9,"BAH","zag","Bahia","Nulo",0,2.95,0,3.4,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Fora"
"Jesiel Cardoso Miranda",91156,"Jesiel","https://s.glbimg.com/es/sde/f/2017/04/03/b00e4e82879a8aa6d2193c3ed0abd49b_FORMATO.png",9,"ATL","zag","Atlético-MG","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Casa"
"Lucas Estella Perri",91260,"Lucas Perri","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_FORMATO.png",9,"SAO","gol","São Paulo","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Warleson Stellion Lisboa Oliveira",91204,"Warleson","https://s.glbimg.com/es/sde/f/2017/04/23/d3b26dce5bc760f7a52d0556eb36b781_FORMATO.png",9,"ATL","gol","Atlético-PR","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Adryelson Shawann Lima Silva",91664,"Adryelson","https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png",9,"SPO","zag","Sport","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
"Emilio Enrique Zeballos Gutiérrez",87859,"Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",9,"CHA","lat","Chapecoense","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Fora"
"Rodrigo de Oliveira Ramos",91388,"Rodrigo Ramos","https://s.glbimg.com/es/sde/f/2015/10/30/790da0b7e69393ed9c4a542a2536232c_FORMATO.png",9,"COR","lat","Coritiba","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
"Matheus Gonçalves Savio",91264,"Matheus Savio","https://s.glbimg.com/es/sde/f/2017/04/24/60ce53a00324836c87cea5fb79984381_FORMATO.png",9,"FLA","mei","Flamengo","Nulo",0,12.53,0,5.43,3,NA,3,NA,1,NA,1,5,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Casa"
"Matheus Henrique Cassini de Paula",91715,"Matheus Cassini","https://s.glbimg.com/es/sde/f/2017/05/02/49a8092ff1d3ff3eb1402aa7333a8a1a_FORMATO.png",9,"PON","mei","Ponte Preta","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Thiago Rodrigues da Silva",91194,"Thiago","https://s.glbimg.com/es/sde/f/2017/04/24/cbff6dc155e200c1acd0f26dfbad6fae_FORMATO.png",9,"FLA","gol","Flamengo","Provável",-2,2.75,-0.37,2.18,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,5,1,4,"Casa"
"Bruno Bispo dos Anjos",91359,"Bruno Bispo","https://s.glbimg.com/es/sde/f/2017/05/28/af8ee442a870d4c045d8eebdb02ccf1a_FORMATO.png",9,"VIT","zag","Vitória","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
"Breno Evangelista Cantão de Oliveira",91842,"Breno","https://s.glbimg.com/es/sde/f/2017/04/23/eddc26f069abf5b4dd09b9c3888d5cba_FORMATO.png",9,"ATL","lat","Atlético-PR","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
" João Pedro Heinen Silva",91687,"João Pedro","https://s.glbimg.com/es/sde/f/2017/04/23/02f23b9d62abbf4f9ff10ae331bc6724_FORMATO.png",9,"ATL","mei","Atlético-PR","Contundido",0,1.2,0,-0.3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Caíque França Godoy",91808,"Caíque França","https://s.glbimg.com/es/sde/f/2017/04/19/02fc5dc63c312d6868d30a24d373ba30_FORMATO.png",9,"COR","gol","Corinthians","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"Giorgian Daniel de Arrascaeta Benedetti",87863,"Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",9,"CRU","mei","Cruzeiro","Contundido",0,9.34,0,3.9,3,NA,13,NA,4,8,NA,5,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"José Ivaldo Almeida Silva",91866,"Zé Ivaldo","https://s.glbimg.com/es/sde/f/2017/04/23/fbf5dd33aaec3e3709c4449e36790a17_FORMATO.png",9,"ATL","zag","Atlético-PR","Nulo",0,1.65,0,0.95,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Ygor Nogueira de Paula",91815,"Nogueira","https://s.glbimg.com/es/sde/f/2016/05/30/7475a33329d212b5519734b354c01a71_FORMATO.png",9,"FLU","zag","Fluminense","Nulo",0,1.97,0,0.47,4,NA,6,NA,2,3,NA,1,2,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,0,3,-3,"Fora"
"Adniellyson da Silva Oliveira",91917,"Silva","https://s.glbimg.com/es/sde/f/2017/04/27/44c5ab48a8a0e8c7c33de52bdb5af46b_FORMATO.png",9,"ATL","mei","Atlético-GO","Provável",-4.6,1.96,-1.33,1.03,3,NA,2,NA,10,1,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
"Júnior Nazareno Sornoza Moreira",87877,"Sornoza","https://s.glbimg.com/es/sde/f/2017/01/13/81e2c355bf1a4fff96dbce63945a25c2_FORMATO.png",9,"FLU","mei","Fluminense","Contundido",0,15.81,0,5.05,2,NA,5,NA,1,2,NA,2,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,0,3,-3,"Fora"
"Felipe Gedoz da Conceição",87864,"Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",9,"ATL","mei","Atlético-PR","Nulo",0,8.33,0,-1.45,2,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"João Paulo Queiroz Moraes",91972,"João Paulo","https://s.glbimg.com/es/sde/f/2017/02/21/50d51a803a4e921b5b978262371212c1_FORMATO.png",9,"BAH","ata","Bahia","Nulo",0,3.05,-1.54,3.87,3,NA,1,NA,1,4,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Fora"
"Jefferson Gabriel Orejuela Izquierdo",87874,"Orejuela","https://s.glbimg.com/es/sde/f/2017/01/13/f990ae4feff11a2f7f5bb847c2e3cdb5_FORMATO.png",9,"FLU","mei","Fluminense","Provável",3.5,10.57,0.15,3.55,6,NA,13,NA,3,16,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,-3,"Fora"
"Gabriel Félix dos Santos",92057,"Gabriel Félix","https://s.glbimg.com/es/sde/f/2017/04/06/54685bfd304a178fd3107aaf6fb0db2f_FORMATO.png",9,"VAS","gol","Vasco","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Fora"
"Otacilio Brito Alves",88070,"Cafu","https://s.glbimg.com/es/sde/f/2017/04/24/f5a23020022200b39bcd392e508e0f33_FORMATO.png",9,"FLA","mei","Flamengo","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Casa"
"Geremias Ribeiro Junior",87946,"Todinho","https://s.glbimg.com/es/sde/f/2017/06/09/2e36d120085f3fb7908f2921ee4c592e_FORMATO.png",9,"VIT","ata","Vitória","Nulo",0.5,1.17,-0.19,1.35,2,NA,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
"Fabián Cornelio Balbuena González",87887,"Balbuena","https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png",9,"COR","zag","Corinthians","Provável",12.1,9.71,1.71,5.97,6,NA,19,4,1,5,2,3,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"Lucas Marques de Oliveira",91973,"Lucas Marques","https://s.glbimg.com/es/sde/f/2017/04/24/4c115f9e09a83e602fdd887b5915ae16_FORMATO.png",9,"CHA","mei","Chapecoense","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Fora"
"Colin Kazim-Richards",91519,"Kazim","https://s.glbimg.com/es/sde/f/2017/04/23/ad1f8add949fbe2020567092e6cb1ac9_FORMATO.png",9,"COR","ata","Corinthians","Nulo",0.9,2.4,-0.22,-0.03,3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"Wallace Lucas Aires da Silva",92078,"Wallace","https://s.glbimg.com/es/sde/f/2016/05/01/ed088654406f3682c5c4ea8dbaae2b52_FORMATO.png",9,"SPO","ata","Sport","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
"Mário Sérgio Pereira Junior",92084,"Mário","https://s.glbimg.com/es/sde/f/2017/02/21/1242841d640e4683a423b3f381264bd0_FORMATO.png",9,"BAH","ata","Bahia","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Fora"
"Gustavo Henrique Furtado Scarpa",87999,"Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2016/04/29/6e433eb3cd2ccb3fe639c110479ebf7c_FORMATO.png",9,"FLU","mei","Fluminense","Provável",4.1,11.39,0.42,2.8,8,NA,43,NA,8,16,NA,9,4,1,NA,5,NA,NA,NA,1,NA,NA,NA,NA,0,3,-3,"Fora"
"Giovanny Bariani Marques",92085,"Giovanny ","https://s.glbimg.com/es/sde/f/2017/04/23/953f5c26291d830bd5f2074bac7a9ab0_FORMATO.png",9,"ATL","ata","Atlético-PR","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Warian dos Santos Souza",88030,"Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",9,"COR","mei","Corinthians","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"Sergio Antonio Soler de Oliveira Junior",88002,"Serginho","https://s.glbimg.com/es/sde/f/2017/02/19/6aca0b072c6eeca65b6dc51c30de4a50_FORMATO.png",9,"SAN","mei","Santos","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
"Richarlison Andrade",92081,"Richarlison ","https://s.glbimg.com/es/sde/f/2016/04/29/f6f08e1efa5ce7033db704164ac007f7_FORMATO.png",9,"FLU","ata","Fluminense","Provável",-2.6,11.04,-1.37,5.26,7,NA,13,NA,18,18,7,11,3,1,2,5,NA,1,NA,NA,NA,NA,NA,NA,0,3,-3,"Fora"
"Daniel Guedes da Silva",88225,"Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",9,"SAN","lat","Santos","Nulo",0,3,0,2.8,1,NA,1,1,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,2,-2,"Fora"
"Luis Henrique Farinhas Taffner",92128,"Luis Henrique","https://s.glbimg.com/es/sde/f/2017/04/23/73ca74c45d23732ca8ea3ff61caab3a2_FORMATO.png",9,"ATL","ata","Atlético-PR","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Ivan Quaresma da Silva",88136,"Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",9,"PON","gol","Ponte Preta","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Yuri Antonio Costa da Silva",88125,"Yuri","https://s.glbimg.com/es/sde/f/2017/04/18/8bac23f3df250a620bd6c580564b33ee_FORMATO.png",9,"BOT","mei","Botafogo","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Casa"
"Felipe dos Reis Pereira Vizeu do Carmo",94138,"Felipe Vizeu","https://s.glbimg.com/es/sde/f/2017/04/24/0ba0314196e998895d5b423d2a0f4fd0_FORMATO.png",9,"FLA","ata","Flamengo","Nulo",0,3.46,0,-0.13,3,NA,2,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Casa"
"Ángel Rodrigo Romero Villamayor",88323,"Ángel Romero","https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png",9,"COR","ata","Corinthians","Provável",9.5,13.56,2.3,5.63,8,NA,23,NA,9,28,8,14,5,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"Jair Ventura",92180,"Jair Ventura","https://s.glbimg.com/es/sde/f/2017/04/23/2fb7d8d8b307b409308c2dfefeace799_FORMATO.png",9,"BOT","tec","Botafogo","Provável",3.45,10.99,-0.17,4.32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Casa"
"Devid de Santana Silva",94105,"Devid","https://s.glbimg.com/es/sde/f/2017/04/28/7f5898b6f55d8d2c22bc2f9fd72c1067_FORMATO.png",9,"AVA","ata","Avaí","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,-3,"Casa"
"Lucas Ferreira Amaral",94147,"Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",9,"SPO","gol","Sport","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
"Leonardo Rodrigues Lima",92191,"Léo Jabá","https://s.glbimg.com/es/sde/f/2017/04/23/058bb73bb130e252611095356510dc58_FORMATO.png",9,"COR","ata","Corinthians","Nulo",0,3.68,0,1.2,1,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"José Carlos Ferreira Júnior",92182,"Juninho","https://s.glbimg.com/es/sde/f/2017/05/19/c9034f677a1130c41ddac32cafd3e7b5_FORMATO.png",9,"PAL","zag","Palmeiras","Dúvida",0,9.78,0,3.93,6,NA,17,NA,8,1,NA,14,1,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Daniel Cerântula Fuzato",95936,"Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",9,"PAL","gol","Palmeiras","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Wytallo Thiago Lima da Silva",97771,"Thiaguinho","https://s.glbimg.com/es/sde/f/2017/02/25/8d9b4558215c3206a5e47dd0ff123ca5_FORMATO.png",9,"PON","ata","Ponte Preta","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
"Maycon de Andrade Barberan",94154,"Maycon","https://s.glbimg.com/es/sde/f/2017/04/28/66122f2239f4f742f47cf5008882313f_FORMATO.png",9,"COR","mei","Corinthians","Provável",-0.1,6.75,-0.19,2.62,9,NA,29,NA,3,3,NA,12,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,"Casa"
"Thallyson Gabriel Lobo Seabra",94144,"Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",9,"SPO","mei","Sport","Provável",-1.3,0.77,0.01,-0.62,6,NA,11,NA,9,7,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
"Lucas da Silva de Jesus",98515,"Lucas Silva","https://s.glbimg.com/es/sde/f/2017/04/24/685913465b4d1ad49e7160a89ef627fd_FORMATO.png",9,"FLA","ata","Flamengo","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,"Casa"
