"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","FC","FD","FF","FS","G","I","PE","RB","CA","SG","FT","DD","GS","CV","PP","DP"
"688","Marcus Wendel Valle da Silva","Wendel","https://s.glbimg.com/es/sde/f/2017/04/02/3d09f45d9e193fd3d5227aed7177000d_FORMATO.png",98402,7,"FLU","mei","Provável",0.1,10.21,-0.99,3.57,6,"Fluminense",1,9,4,2,18,NA,NA,18,7,NA,NA,NA,NA,NA,NA,NA,NA
"689","César Bernardo Dutra","César","https://s.glbimg.com/es/sde/f/2017/04/24/8a28cbc657b6535a81d1cbad583afa48_FORMATO.png",78086,7,"FLA","gol","Nulo",0,3,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Jucimar Lima Pacheco","Abuda","https://s.glbimg.com/es/sde/f/2017/04/27/2e749e5bfdd8d0bbc67e5441e8c73ff6_FORMATO.png",79193,7,"ATL","mei","Nulo",0,6,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Carlos Moisés de Lima","Carlinhos","https://s.glbimg.com/es/sde/f/2017/05/03/ff14836ef129f0c93960c6c4c985b87d_FORMATO.png",96831,7,"COR","ata","Nulo",0,2,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Willian Souza Arão da Silva","Willian Arão","https://s.glbimg.com/es/sde/f/2017/04/24/afcab1eabef219480495acfdf11be8c3_FORMATO.png",78478,7,"FLA","mei","Nulo",0,8.64,0,2,6,"Flamengo",1,7,2,NA,7,NA,NA,23,7,NA,NA,NA,NA,NA,NA,NA,NA
"693","Elias Lira Nogueira Junior ","Elias","https://s.glbimg.com/es/sde/f/2017/05/01/3d6d8284db8a576d760fba42eb79eac4_FORMATO.png",99034,7,"SPO","lat","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Marcos de Paula Dutra","Marcos","https://s.glbimg.com/es/sde/f/2017/04/27/f3d654b20ab83c212a2a18dab411b2e0_FORMATO.png",78495,7,"ATL","gol","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Roger Machado Marques","Roger Machado ","https://s.glbimg.com/es/sde/f/2017/04/28/4f5e786d736c65d7652d3dda5d40a131_FORMATO.png",79437,7,"ATL","tec","Provável",1.57,10.55,-0.15,3.09,7,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Ricardo César Dantas da Silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2017/04/27/e409f5c1c4551cf8457b204abc422a73_FORMATO.png",79334,7,"ATL","zag","Nulo",0,2.94,0,0.28,4,"Atlético-GO",NA,8,NA,2,1,NA,NA,11,5,1,NA,NA,NA,NA,NA,NA,NA
"697","Arnaldo Manoel de Almeida","Arnaldo","https://s.glbimg.com/es/sde/f/2017/05/19/ff6d87578b92fff5c4d0ff68a60fc859_FORMATO.png",78497,7,"BOT","lat","Provável",0.8,7.72,-0.82,4.98,6,"Botafogo",NA,11,NA,NA,9,NA,NA,14,13,1,3,NA,NA,NA,NA,NA,NA
"698","Dorival Guidoni Júnior","Doriva","https://s.glbimg.com/es/sde/f/2017/06/09/2e158f892e8b9c3d0bb5b489e2cfbc67_FORMATO.png",79343,7,"ATL","tec","Provável",4.71,6.01,1.06,2.85,2,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_FORMATO.png",78548,7,"SAN","mei","Provável",9,4.59,1.06,2.65,6,"Santos",1,2,2,2,5,NA,NA,14,6,NA,NA,NA,NA,NA,NA,NA,NA
"700","Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2017/04/25/f36c749de572dbbaf8a43b8b71309942_FORMATO.png",78584,7,"AVA","gol","Nulo",0,4,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Joeliton Lima Santos","Mansur","https://s.glbimg.com/es/sde/f/2016/07/05/885bc2c7afe242e7ce810bccdccd27cc_FORMATO.png",79553,7,"SPO","lat","Nulo",0,5,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/19/a258f3bd57275dfde4062d53fea35126_FORMATO.png",78605,7,"COR","mei","Provável",8,9.43,0.25,4.08,7,"Corinthians",NA,6,1,NA,7,1,NA,9,14,1,NA,NA,NA,NA,NA,NA,NA
"703","Paulo Luiz Beraldo Santos","Paulinho","https://s.glbimg.com/es/sde/f/2017/04/24/c8f73d0634bf7a30846535c217610b26_FORMATO.png",78578,7,"VIT","ata","Nulo",0,3.51,0,-0.12,6,"Vitória",NA,6,4,5,2,NA,1,22,2,3,NA,1,NA,NA,NA,NA,NA
"704","Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2017/04/25/e786acca731a4a88d0504f8b3802f4d8_FORMATO.png",78850,7,"CHA","lat","Provável",0.8,12.25,0.33,5.15,7,"Chapecoense",NA,9,NA,2,5,2,NA,37,11,1,3,NA,NA,NA,NA,NA,NA
"705","Marinaldo dos Santos Oliveira","Naldo","https://s.glbimg.com/es/sde/f/2017/05/02/466546b7c0d2a31683ba60341c08ef34_FORMATO.png",78897,7,"PON","mei","Nulo",4.9,7.59,0.15,5.12,4,"Ponte Preta",NA,5,NA,1,4,1,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA
"706","Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2016/05/25/5b9b24c19e03fc40d70c6a4523ef44ae_FORMATO.png",78632,7,"CRU","lat","Nulo",0,5,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",78855,7,"PAL","mei","Provável",11.1,6.53,2.28,2.9,5,"Palmeiras",NA,16,NA,1,10,NA,1,14,15,2,NA,NA,NA,NA,NA,NA,NA
"708","Pedro Henrique de Castro Silva","Pedro Castro","https://s.glbimg.com/es/sde/f/2017/06/09/95ff53b7b15a7d6719bae7807804fc39_FORMATO.png",78840,7,"AVA","mei","Nulo",-0.3,0.76,0,-1.95,2,"Avaí",NA,5,NA,NA,3,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"709","Marcos Antônio Almeida Silva","Marcão Silva","https://s.glbimg.com/es/sde/f/2017/04/27/1fdbc57e3b15e752149d530d7425e5d3_FORMATO.png",78856,7,"ATL","mei","Provável",0,6.45,0,2.68,6,"Atlético-GO",NA,10,NA,1,4,NA,NA,15,17,3,NA,NA,NA,NA,NA,NA,NA
"710","Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2017/04/23/01565939c1e8813f9c1cc7cf9faeb903_FORMATO.png",78715,7,"GRE","mei","Provável",2,16.65,0.11,5.07,6,"Grêmio",2,11,NA,5,9,2,1,24,8,2,NA,NA,NA,NA,NA,NA,NA
"711","Luiz Felipe do Nascimento dos Santos","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/05/02/3b3fe001039a93d9ea75e58f817381cf_FORMATO.png",79035,7,"SAN","zag","Contundido",0,5,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","Leandro Marcos Pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2017/02/22/377457c54b890731e2cfdb9013dc7397_FORMATO.png",78968,7,"SPO","ata","Nulo",0,5.91,0,2.2,1,"Sport",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"713","Moisés Ribeiro Santos","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,7,"CHA","mei","Nulo",0,4,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Eduardo Henrique da Silva","Eduardo Henrique","https://s.glbimg.com/es/sde/f/2017/05/10/45db49dd3d8dceb223dc6d2afdf72801_FORMATO.png",78994,7,"ATL","mei","Nulo",0,2.62,0,-0.3,1,"Atlético-PR",NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","Jair Ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2017/04/23/2fb7d8d8b307b409308c2dfefeace799_FORMATO.png",92180,7,"BOT","tec","Provável",3.65,10.67,-0.04,4.3,7,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Matheus Caldeira Vidotto de Oliveira","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,7,"COR","gol","Nulo",0,3,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Renê dos Santos Júnior","Renê Júnior","https://s.glbimg.com/es/sde/f/2017/02/21/d2e83c4ccb4fc13a49eef483160b96a4_FORMATO.png",73281,7,"BAH","mei","Provável",10.3,10.51,1.34,7.64,5,"Bahia",NA,6,1,4,12,1,2,13,19,2,NA,NA,NA,NA,NA,NA,NA
"718","Tiago Pagnussat","Tiago ","https://s.glbimg.com/es/sde/f/2017/02/21/dd2cb4f245812fd67912e347aba3c101_FORMATO.png",79042,7,"BAH","zag","Provável",7.2,10.93,1.55,3.37,7,"Bahia",NA,13,1,NA,5,1,3,16,7,1,3,NA,NA,NA,NA,NA,NA
"719","Antonio Thomaz Santos de Barros","Thomaz","https://s.glbimg.com/es/sde/f/2017/04/28/df8a959dc2f3885176d2c02e5d69a246_FORMATO.png",79041,7,"SAO","mei","Nulo",2.7,5.72,0.62,3.36,7,"São Paulo",1,9,1,2,7,1,2,5,8,1,NA,NA,NA,NA,NA,NA,NA
"720","Gilberto Moraes Júnior","Gilberto ","https://s.glbimg.com/es/sde/f/2017/02/18/0b1f3092508c1455fe24a4049fd3b32b_FORMATO.png",80313,7,"VAS","lat","Provável",4,10.28,-0.61,4.19,7,"Vasco",1,6,NA,3,10,NA,1,31,20,2,NA,NA,NA,NA,NA,NA,NA
"721","Alex Roberto Santana Rafael ","Alex Muralha","https://s.glbimg.com/es/sde/f/2017/04/24/3fb41a018fb2c9084cb4800fba9b6607_FORMATO.png",79066,7,"FLA","gol","Nulo",0,4.22,0,2.7,5,"Flamengo",NA,1,NA,NA,3,NA,NA,5,NA,NA,2,NA,4,4,NA,NA,NA
"722","Ezequiel Jacinto de Biasi","Ezequiel ","https://s.glbimg.com/es/sde/f/2017/04/23/059f269b9ef5b88550eb9899af203b7b_FORMATO.png",80318,7,"CRU","lat","Provável",-0.7,5.01,-1.59,2.57,3,"Cruzeiro",NA,8,NA,NA,4,NA,NA,6,5,1,1,NA,NA,NA,NA,NA,NA
"723","Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2017/04/22/c63baf2496083057957e4f2bd2ac3847_FORMATO.png",93869,7,"CRU","gol","Nulo",0,3,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Rafael Martins Claro","Rafael Martins","https://s.glbimg.com/es/sde/f/2017/04/24/0e99993b292bb541251f236f7827aeec_FORMATO.png",73336,7,"COR","gol","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","José Carlos Ferreira Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/05/19/c9034f677a1130c41ddac32cafd3e7b5_FORMATO.png",92182,7,"PAL","zag","Provável",5.5,10.11,-0.14,4.16,5,"Palmeiras",1,6,1,2,1,NA,NA,14,13,1,NA,NA,NA,NA,NA,NA,NA
"726","Getterson Alves dos Santos","Getterson","https://s.glbimg.com/es/sde/f/2017/05/12/c2b9040eda92184c6453ef41ede377fd_FORMATO.png",73340,7,"COR","ata","Nulo",0,0.73,0,-0.15,2,"Coritiba",NA,3,NA,NA,2,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA
"727","Leonardo Rodrigues Lima","Léo Jabá","https://s.glbimg.com/es/sde/f/2017/04/23/058bb73bb130e252611095356510dc58_FORMATO.png",92191,7,"COR","ata","Nulo",0,3.68,0,1.2,1,"Corinthians",NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"728","Otacilio Brito Alves","Cafu","https://s.glbimg.com/es/sde/f/2017/04/24/f5a23020022200b39bcd392e508e0f33_FORMATO.png",88070,7,"FLA","mei","Nulo",0,3,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",88136,7,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Ravanelli Ferreira dos Santos","Ravanelli","https://s.glbimg.com/es/sde/f/2017/05/02/8f0af7ca793a5e7d64717b42fa7dc181_FORMATO.png",92193,7,"PON","mei","Nulo",0,8.16,0,2.37,3,"Ponte Preta",1,1,NA,1,7,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA
"731","Gabriel Bordinhão Gasparotto","Gabriel Gasparotto","https://s.glbimg.com/es/sde/f/2016/06/28/e51699e690f5560939a50fdbb0077328_FORMATO.jpeg",78839,7,"SAN","gol","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Everaldo Stum","Everaldo","https://s.glbimg.com/es/sde/f/2017/04/27/85ec84d7e2ba8d7f658cb59fefc7d400_FORMATO.png",78117,7,"ATL","ata","Provável",21.1,13.01,4.73,7.04,7,"Atlético-GO",1,9,8,7,11,4,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA
"733","Dayvid Alexsander da Silva","Dayvid",NA,99254,7,"SPO","lat","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Pedro Henryque Pereira dos Santos","Pedro Henryque",NA,99255,7,"SPO","zag","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Rafael Vaz dos Santos","Rafael Vaz","https://s.glbimg.com/es/sde/f/2017/04/24/8665d503716b53b97bdd0f56d8ef0f39_FORMATO.png",73421,7,"FLA","zag","Dúvida",7.1,7.79,0.85,3.52,4,"Flamengo",NA,2,NA,2,1,NA,NA,12,4,NA,2,NA,NA,NA,NA,NA,NA
"736","Alesandro dos Santos Pereira","Alesandro",NA,99256,7,"SPO","zag","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Miller Alejandro Bolaños Reasco","Miller Bolaños","https://s.glbimg.com/es/sde/f/2016/05/10/e06dcc7c5fd2af9342d95cf318b5f431_FORMATO.png",78371,7,"GRE","ata","Nulo",0,14,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Gustavo Henrique Vernes","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2017/05/02/ebaacf4dc046774b9b9f3003c35ba254_FORMATO.png",78248,7,"SAN","zag","Contundido",0,6,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","João Erick Marques da Silva","João Erick",NA,99257,7,"SPO","mei","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Eugenio Esteban Mena Reveco","Mena","https://s.glbimg.com/es/sde/f/2017/05/01/b7a4044c003473042da5143f01b9924e_FORMATO.png",77967,7,"SPO","lat","Nulo",0,2.88,0,-6.7,1,"Sport",NA,6,NA,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,1,NA,NA
"741","Douglas Ricardo Grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2017/04/24/ef04c0af64af6a9173d17eb922ff55e4_FORMATO.png",78407,7,"CHA","zag","Nulo",0,8.98,0,11.9,1,"Chapecoense",NA,1,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"742","Fábio Farroco Braga","Fábio Braga","https://s.glbimg.com/es/sde/f/2017/05/02/1b7b5c48a104e1244f38059d6b4e63a3_FORMATO.png",78464,7,"PON","mei","Nulo",0,1.74,0,-0.45,2,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA
"743","Renê Rodrigues Martins","Renê","https://s.glbimg.com/es/sde/f/2017/04/24/bff75e6319bfeb83e043d1949b127c6e_FORMATO.png",78445,7,"FLA","lat","Nulo",7.9,6.79,1.78,3.18,5,"Flamengo",NA,7,NA,1,7,NA,NA,17,9,NA,1,NA,NA,NA,NA,NA,NA
"744","Luan Garcia Teixeira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",80692,7,"PAL","zag","Nulo",0,7,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Matheus Bezerra Santos","Matheus Bezerra",NA,99258,7,"SPO","mei","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Edson Felipe da Cruz","Edson","https://s.glbimg.com/es/sde/f/2017/02/18/786ddd89646415ee6d7df1c5e319039b_FORMATO.png",80370,7,"BAH","mei","Suspenso",-3.2,14.09,-2.55,3.7,5,"Bahia",1,1,1,4,5,1,1,11,5,NA,NA,NA,NA,NA,1,NA,NA
"747","Alejandro Ariel Cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2017/04/22/6b0dea43cdbaa38c369c09b3e7b75700_FORMATO.png",80363,7,"CRU","mei","Provável",1.7,6.51,0.16,2.4,6,"Cruzeiro",NA,6,NA,4,9,NA,NA,22,11,1,NA,NA,NA,NA,NA,NA,NA
"748","Samuel Xavier Brito","Samuel Xavier","https://s.glbimg.com/es/sde/f/2016/05/01/02f546c1013f3369de8475d0bf247287_FORMATO.png",73384,7,"SPO","lat","Provável",5.2,2.39,0.86,1.46,5,"Sport",NA,3,1,NA,3,NA,1,21,3,1,2,NA,NA,NA,NA,NA,NA
"749","Wanderson Carvalho de Oliveira","Wanderson","https://s.glbimg.com/es/sde/f/2017/04/27/a7b0a15537c943f557f8fb73d8a9171b_FORMATO.png",80373,7,"ATL","lat","Nulo",0,4,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Lucas Rafael Araujo Lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2017/05/02/acb1d4777b6e76d3ca67054da81d0c42_FORMATO.png",80583,7,"SAN","mei","Provável",0.5,3.05,-0.59,-0.03,3,"Santos",NA,6,1,NA,7,NA,NA,9,3,2,NA,NA,NA,NA,NA,NA,NA
"751","Diego Renan de Lima Ferreira","Diego Renan","https://s.glbimg.com/es/sde/f/2017/04/24/6cdeb7e2779c671c69473bc599c9eab2_FORMATO.png",68725,7,"CHA","lat","Nulo",-0.5,5.12,-0.46,0.2,2,"Chapecoense",NA,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Everton Heleno dos Santos","Everton Heleno","https://s.glbimg.com/es/sde/f/2015/01/27/7c510cce0aa473eba2973d3e92c519d4_FORMATO.jpeg",68749,7,"ATL","mei","Nulo",-0.5,2.14,-0.86,-0.5,1,"Atlético-GO",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","Márcio Passos de Albuquerque","Emerson Sheik","https://s.glbimg.com/es/sde/f/2017/06/01/da3106efc7379dcf3c942213ac978f0e_FORMATO.png",68744,7,"PON","ata","Provável",0,5.9,0,2.4,3,"Ponte Preta",1,2,1,2,11,NA,NA,8,1,2,NA,NA,NA,NA,NA,NA,NA
"754","Emiliano Gabriel Vecchio","Vecchio","https://s.glbimg.com/es/sde/f/2016/06/28/b28314056abc5bb43d464ba66e1d0552_FORMATO.jpeg",68745,7,"SAN","mei","Nulo",0,1.69,0,-1.3,1,"Santos",NA,NA,1,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Bruno César Pereira da Silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2016/05/20/473777983ee50165bf691b0f029cac11_FORMATO.png",68698,7,"BOT","mei","Provável",16,13.96,3.13,7.1,6,"Botafogo",NA,10,2,3,12,4,NA,22,13,5,NA,NA,NA,NA,NA,NA,NA
"756","Guilherme de Aguiar Camacho","Camacho","https://s.glbimg.com/es/sde/f/2017/04/19/9bf8902250718281651dc2ae9999d574_FORMATO.png",68770,7,"COR","mei","Nulo",0,4.07,-0.44,0.4,3,"Corinthians",NA,NA,NA,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"757","Michael Vinicius Silva de Morais","Michael","https://s.glbimg.com/es/sde/f/2017/05/04/c43b96f2a0e0c8a8006defaedc1db2ee_FORMATO.png",80537,7,"FLU","ata","Nulo",0,2,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Sosthenes José Santos Salles","Neto Berola","https://s.glbimg.com/es/sde/f/2017/04/24/f3039b70ee89382f40b6b09074e46900_FORMATO.png",68807,7,"COR","ata","Nulo",0,11.14,0,2.85,4,"Coritiba",1,5,NA,2,3,1,2,8,2,1,NA,NA,NA,NA,NA,NA,NA
"759","Henrique Almeida Caixeta Nascentes","Henrique Almeida","https://s.glbimg.com/es/sde/f/2017/04/24/95e996eaef78ad7ac0e285e3d6d057e0_FORMATO.png",68773,7,"COR","ata","Provável",3.5,15.01,-0.78,5.32,7,"Coritiba",NA,4,5,5,13,2,7,17,9,1,NA,1,NA,NA,NA,NA,NA
"760","Luiz Fernando Pereira da Silva","Fernandinho","https://s.glbimg.com/es/sde/f/2017/04/23/7bc968863bb32cf46c3aa7067b5514f8_FORMATO.png",68758,7,"GRE","ata","Nulo",-0.9,9.14,-0.86,7.53,3,"Grêmio",NA,2,1,NA,10,2,NA,5,3,1,NA,NA,NA,NA,NA,NA,NA
"761","Renato de Araújo Chaves Júnior","Renato Chaves","https://s.glbimg.com/es/sde/f/2016/04/29/1ea275be2b3908677e2dc5d61a3c2995_FORMATO.png",68827,7,"FLU","zag","Contundido",0,3.32,0,-1.3,1,"Fluminense",NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Severino do Ramo Clementino da Silva","Nino Paraíba","https://s.glbimg.com/es/sde/f/2017/05/02/d14ab91bfca642dc286aec9f19adea15_FORMATO.png",68808,7,"PON","lat","Suspenso",-2.9,20.13,-2.24,5.74,7,"Ponte Preta",1,11,4,2,16,1,1,38,16,3,2,NA,NA,NA,NA,NA,NA
"763","Sérgio Dutra Júnior","Júnior Dutra","https://s.glbimg.com/es/sde/f/2017/04/25/448f2fd931dfdfe48b3cb84ea4f0665a_FORMATO.png",68784,7,"AVA","ata","Nulo",0,6.42,0,2.23,3,"Avaí",NA,3,1,3,7,NA,NA,12,1,NA,NA,1,NA,NA,NA,NA,NA
"764","Rafael de Carvalho Santos","Rafael Santos","https://s.glbimg.com/es/sde/f/2017/05/16/f798488456d6106dffa1290a3ba13758_FORMATO.png",68822,7,"BAH","gol","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","Wellington Alves da Silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2017/01/13/890838d7b4008a35572bcd44dfafc6e0_FORMATO.png",68895,7,"FLU","ata","Contundido",0,10.89,0,2.4,1,"Fluminense",NA,1,NA,NA,4,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"766","Klever Rodrigo Gomes Rufino","Klever","https://s.glbimg.com/es/sde/f/2017/04/27/76d01b3a27b9f9546d7f9647da5829db_FORMATO.png",68884,7,"ATL","gol","Nulo",0,0.71,0,-8.3,1,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA
"767","Rodrigo Pimpão Viana","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2017/04/18/054a14cdfbb6abbdb2c8a8a75f0a9ee1_FORMATO.png",68901,7,"BOT","ata","Provável",4.5,6.21,0.9,1.47,7,"Botafogo",2,13,NA,2,13,NA,1,35,7,1,NA,NA,NA,NA,NA,NA,NA
"768","Eduardo Pereira Rodrigues","Dudu","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png",68920,7,"PAL","ata","Contundido",0,19.48,0,4.35,2,"Palmeiras",NA,NA,1,NA,12,NA,3,12,4,NA,NA,NA,NA,NA,NA,NA,NA
"769","Leonardo Fabiano da Silva e Silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2017/04/03/d52533a1acf6457724394d769b43771f_FORMATO.png",68925,7,"ATL","zag","Provável",-2.1,9.42,-3.58,-2.1,1,"Atlético-MG",NA,1,NA,NA,1,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA
"770","André Luiz Barretto Silva Lima","André Lima","https://s.glbimg.com/es/sde/f/2017/05/28/8c9906d1639eafeb5779494c61890457_FORMATO.png",68893,7,"VIT","ata","Nulo",5.7,7.47,-0.53,5.7,1,"Vitória",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Welington Pereira Rodrigues","Gum","https://s.glbimg.com/es/sde/f/2016/04/29/0e6b421a8c0214078fd1f5854cce3874_FORMATO.png",68887,7,"FLU","zag","Contundido",0,7,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
