"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","CV","FC","FD","FF","FS","FT","G","I","PE","RB","SG","PP","DD","GS","DP","GC"
"759","Raianderson da Costa Morais","Careca","https://s.glbimg.com/es/sde/f/2017/08/31/2e4b69da4eddc15bda1f67645090e038_FORMATO.jpeg",91634,38,"CRU","mei","Nulo",0,2,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","Bruno Bispo dos Anjos","Bruno Bispo","https://s.glbimg.com/es/sde/f/2017/05/28/af8ee442a870d4c045d8eebdb02ccf1a_FORMATO.png",91359,38,"VIT","zag","Provável",0,2.42,0,3.4,2,"Vitória",NA,NA,NA,1,NA,NA,5,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA
"761","Rodrigo de Oliveira Ramos","Rodrigo Ramos","https://s.glbimg.com/es/sde/f/2015/10/30/790da0b7e69393ed9c4a542a2536232c_FORMATO.png",91388,38,"COR","lat","Contundido",0,2.89,0,-0.63,3,"Coritiba",NA,NA,NA,6,1,NA,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA
"762","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2017/02/18/1797455db8d122f09c954f551c9c8350_FORMATO.png",89976,38,"VIT","lat","Suspenso",0,8.96,0,2.07,19,"Vitória",NA,6,NA,29,1,1,14,NA,NA,2,38,32,3,NA,NA,NA,NA,NA
"763","Eduardo Jacinto de Biasi","Eduardo","https://s.glbimg.com/es/sde/f/2015/04/08/2ebaa66ec9d9d1de9a011dac27436a6d_FORMATO.jpeg",91688,38,"CRU","mei","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Marciel Silva da Silva","Marciel","https://s.glbimg.com/es/sde/f/2017/04/23/cf2fd75fe95a351dd06a29fbc12519b7_FORMATO.png",91714,38,"COR","mei","Provável",9.9,4.01,1.66,4,3,"Corinthians",NA,1,NA,3,NA,1,6,NA,NA,NA,6,8,NA,NA,NA,NA,NA,NA
"765","Leonardo Pisculichi","Pisculichi","https://s.glbimg.com/es/sde/f/2017/02/18/c8a64d1e825d4a06c352c94d5499c77d_FORMATO.png",89871,38,"VIT","mei","Nulo",0,4.13,0,-0.55,2,"Vitória",NA,NA,NA,1,NA,1,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"766","Diego Ferreira Matheus","Diego","https://s.glbimg.com/es/sde/f/2017/11/22/a1dbf00035a510efa3dc78f47bac1a10_FORMATO.png",91783,38,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Adniellyson da Silva Oliveira","Silva","https://s.glbimg.com/es/sde/f/2017/04/27/44c5ab48a8a0e8c7c33de52bdb5af46b_FORMATO.png",91917,38,"ATL","mei","Nulo",0,2.67,0,0.88,11,"Atlético-GO",NA,2,NA,22,NA,1,8,NA,NA,NA,7,13,NA,NA,NA,NA,NA,NA
"768","José Ivaldo Almeida Silva","Zé Ivaldo","https://s.glbimg.com/es/sde/f/2017/04/23/fbf5dd33aaec3e3709c4449e36790a17_FORMATO.png",91866,38,"ATL","zag","Nulo",0,1.5,0,1.5,7,"Atlético-PR",NA,2,NA,10,1,NA,NA,NA,NA,NA,17,8,2,NA,NA,NA,NA,NA
"769","Ygor Nogueira de Paula","Nogueira","https://s.glbimg.com/es/sde/f/2017/07/25/2a4e33bf350856d717b1e30a45f433b7_FORMATO.png",91815,38,"FLU","zag","Nulo",0,2.72,0,1.3,10,"Fluminense",NA,3,NA,7,3,NA,7,1,NA,NA,9,6,1,NA,NA,NA,NA,NA
"770","Marlon Rodrigues Xavier","Marlon","https://s.glbimg.com/es/sde/f/2017/07/25/ee065470bf0b5a13c2bd5b1ee638967a_FORMATO.png",91706,38,"FLU","lat","Suspenso",0,4.9,0,2.68,14,"Fluminense",2,3,1,18,3,4,7,NA,NA,NA,48,25,2,NA,NA,NA,NA,NA
"771","Everson Bispo Pereira","Everson","https://s.glbimg.com/es/sde/f/2017/07/04/87c22a7d1e8a2451375d85c6c9d68df9_FORMATO.png",91929,38,"BAH","zag","Nulo",0,1.76,0,0.8,1,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA
"772","Breno Evangelista Cantão de Oliveira","Breno","https://s.glbimg.com/es/sde/f/2017/04/23/eddc26f069abf5b4dd09b9c3888d5cba_FORMATO.png",91842,38,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Caíque França Godoy","Caíque França","https://s.glbimg.com/es/sde/f/2017/04/19/02fc5dc63c312d6868d30a24d373ba30_FORMATO.png",91808,38,"COR","gol","Nulo",0,1.43,0,2.67,3,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA
"774","João Paulo Queiroz Moraes","João Paulo","https://s.glbimg.com/es/sde/f/2017/07/28/baf6b3a2aba751886b94cf3505101d09_FORMATO.png",91972,38,"BAH","ata","Nulo",0,3.35,0,2.55,9,"Bahia",NA,1,NA,4,3,5,12,NA,2,NA,5,NA,NA,NA,NA,NA,NA,NA
"775","Lucas Marques de Oliveira","Lucas Marques","https://s.glbimg.com/es/sde/f/2017/04/24/4c115f9e09a83e602fdd887b5915ae16_FORMATO.png",91973,38,"CHA","mei","Nulo",0,2.81,0,3.38,14,"Chapecoense",1,3,NA,21,2,5,10,1,3,NA,38,19,NA,NA,NA,NA,NA,NA
"776","Jonata de Oliveira Bastos","Jonata","https://s.glbimg.com/es/sde/f/2017/11/07/ed4178ca44ea44706b7051821f7ccfbc_FORMATO.png",92622,38,"CRU","ata","Nulo",0,1.04,0,0.46,5,"Cruzeiro",NA,NA,NA,1,NA,6,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
"777","Daniel Pollo Barioni","Daniel Paulista","https://s.glbimg.com/es/sde/f/2016/10/20/0d4249af96be564e80556994f2f1c194_FORMATO.png",92702,38,"SPO","tec","Provável",6.42,4.54,0.35,3.75,9,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Denilson dos Santos de Souza","Denilson","https://s.glbimg.com/es/sde/f/2017/06/07/a960f52cf5f9b283c91b4ed4eb49d4e6_FORMATO.jpeg",92662,38,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","Gabriel Félix dos Santos","Gabriel Félix","https://s.glbimg.com/es/sde/f/2017/04/06/54685bfd304a178fd3107aaf6fb0db2f_FORMATO.png",92057,38,"VAS","gol","Nulo",0,2.21,0,0.57,3,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA
"780","Wallace Lucas Aires da Silva","Wallace","https://s.glbimg.com/es/sde/f/2016/05/01/ed088654406f3682c5c4ea8dbaae2b52_FORMATO.png",92078,38,"SPO","ata","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Claudio Luiz Rodrigues Parise Leonel","Claudinho","https://s.glbimg.com/es/sde/f/2017/06/01/7214c13dbff3a0e34d7a62814d535aa2_FORMATO.png",92630,38,"PON","ata","Nulo",0.1,0.79,0,0.04,15,"Ponte Preta",NA,1,NA,17,2,9,6,NA,NA,5,21,5,NA,NA,NA,NA,NA,NA
"782","Jair Ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2017/04/23/2fb7d8d8b307b409308c2dfefeace799_FORMATO.png",92180,38,"BOT","tec","Provável",5.28,12.42,0.47,4.12,38,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Mário Sérgio Pereira Junior","Mário","https://s.glbimg.com/es/sde/f/2017/02/21/1242841d640e4683a423b3f381264bd0_FORMATO.png",92084,38,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Deyverson Brum Silva Acosta","Deyverson","https://s.glbimg.com/es/sde/f/2017/09/04/03b2e1a6f53171bc2a6aea4cea393821_FORMATO.jpeg",92708,38,"PAL","ata","Nulo",1.1,8.13,-0.38,4.14,19,"Palmeiras",2,1,1,37,10,8,48,NA,7,2,46,10,NA,1,NA,NA,NA,NA
"785","Ronaldo da Silva Souza","Ronaldo","https://s.glbimg.com/es/sde/f/2017/09/07/4f170a7b0fd01d4280fd63a544dde01f_FORMATO.png",92981,38,"ATL","mei","Nulo",0,2.72,0,4.16,9,"Atlético-GO",NA,2,NA,19,1,3,7,NA,1,NA,15,24,NA,NA,NA,NA,NA,NA
"786","José Carlos Ferreira Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/09/04/19704caddfab14aadf71ca75df321f57_FORMATO.jpeg",92182,38,"PAL","zag","Dúvida",0,8.69,0,2.73,21,"Palmeiras",2,4,NA,22,5,4,9,NA,NA,NA,47,29,5,NA,NA,NA,NA,1
"787","Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_FORMATO.png",93146,38,"PAL","mei","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2017/07/25/5f543b587dc26c78db561254c104e7c5_FORMATO.png",93790,38,"FLU","mei","Provável",0,3,0,1.64,16,"Fluminense",NA,5,NA,23,3,5,13,NA,NA,2,34,27,NA,NA,NA,NA,NA,NA
"789","Matheus Phillipe Coutinho Gomes","Matheus Phillipe","https://s.glbimg.com/es/sde/f/2017/07/25/77a976e134e8bdb2f89d8c6960e4a2e6_FORMATO.png",92438,38,"FLU","gol","Nulo",0,1,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","Mateus da Silva Vital Assumpção","Mateus Vital","https://s.glbimg.com/es/sde/f/2017/04/24/fde017fc32efb6582710007242bff4d4_FORMATO.png",93108,38,"VAS","mei","Nulo",12.1,10.35,1.68,3.22,30,"Vasco",2,2,NA,19,17,7,58,NA,2,2,57,30,NA,NA,NA,NA,NA,NA
"791","Aderllan Leandro de Jesus Santos","Aderllan Santos","https://s.glbimg.com/es/sde/f/2017/07/20/7efccafc0e0c165bd5e9036a50890fbc_FORMATO.png",93296,38,"SAO","zag","Nulo",0,4.78,0,2.9,3,"São Paulo",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA
"792","Caíque Luiz Santos da Purificação","Caíque","https://s.glbimg.com/es/sde/f/2017/05/28/bd5b4ba3004a61c7aee152418fb5f62f_FORMATO.png",92207,38,"VIT","gol","Nulo",0,4.28,0,2.42,9,"Vitória",1,2,NA,2,NA,NA,1,NA,NA,NA,8,1,NA,NA,18,16,NA,NA
"793","Ravanelli Ferreira dos Santos","Ravanelli","https://s.glbimg.com/es/sde/f/2017/05/02/8f0af7ca793a5e7d64717b42fa7dc181_FORMATO.png",92193,38,"PON","mei","Nulo",0,8.16,0,2.37,3,"Ponte Preta",1,NA,NA,1,NA,1,7,NA,NA,1,15,2,NA,NA,NA,NA,NA,NA
"794","Rodrigo Nascimento França ","Rodrigo Becão","https://s.glbimg.com/es/sde/f/2017/07/28/c0a3691e5410ad12c87b07891777aba3_FORMATO.png",93369,38,"BAH","zag","Nulo",0,3.41,0,2.46,8,"Bahia",NA,1,NA,6,1,2,6,NA,NA,NA,9,10,1,NA,NA,NA,NA,NA
"795","Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2017/04/18/4e94d8b6d0b298c84f952ecfac2c11eb_FORMATO.png",93378,38,"PAL","zag","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","Douglas Augusto Soares Gomes","Douglas","https://s.glbimg.com/es/sde/f/2017/07/25/5f38b5914e4d18ddac95fe844a6090fc_FORMATO.png",92497,38,"FLU","mei","Dúvida",-0.8,3.79,-0.77,3.34,14,"Fluminense",NA,5,NA,25,6,5,11,NA,1,1,37,34,NA,NA,NA,NA,NA,NA
"797","Lucas Lovat","Lucas Lovat","https://s.glbimg.com/es/sde/f/2017/05/17/fc2567ecebd5db9e5f21e72ef3cbd9e5_FORMATO.png",92501,38,"AVA","lat","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","Mauro Joel Carli","Joel Carli","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_FORMATO.png",93414,38,"BOT","zag","Provável",1.2,8.44,-0.2,2.06,28,"Botafogo",2,12,NA,41,2,5,19,NA,1,1,60,31,7,NA,NA,NA,NA,NA
"799","Matheus dos Santos Batista","Batista","https://s.glbimg.com/es/sde/f/2017/08/15/76bdfe4e053884bad9ca5860489d4d69_FORMATO.png",92504,38,"GRE","ata","Provável",8.7,3.39,1.64,3.27,3,"Grêmio",NA,NA,NA,2,2,1,2,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA
"800","Kaio Silva Mendes","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,38,"GRE","mei","Nulo",0,4.24,0,3.05,8,"Grêmio",NA,2,NA,21,3,3,29,NA,1,1,23,11,NA,NA,NA,NA,NA,NA
"801","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",93368,38,"SAN","zag","Provável",0.6,7.67,-0.88,3.76,34,"Santos",NA,9,NA,29,8,8,22,NA,NA,2,54,40,17,NA,NA,NA,NA,NA
"802","Peterson Silvino da Cruz","Peu","https://s.glbimg.com/es/sde/f/2017/07/25/a5c72908fbb4a7ab1dd71e0511ddb5ee_FORMATO.png",93739,38,"FLU","ata","Nulo",0,1.16,0,0.91,9,"Fluminense",NA,NA,NA,3,2,2,3,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA
"803","Igor Henrique Martins Machado","Igor","https://s.glbimg.com/es/sde/f/2017/04/27/1869f3cf1e00c12ad0d7b7f267efd47e_FORMATO.png",93551,38,"ATL","mei","Provável",1.7,4.59,-0.84,2.56,28,"Atlético-GO",2,8,NA,72,12,17,45,NA,1,3,57,46,NA,NA,NA,NA,NA,NA
"804","Marcus Vinicius Aredes Duarte","Vico","https://s.glbimg.com/es/sde/f/2017/04/23/7a5ce7b90f117f11953229683bd1c818_FORMATO.png",95622,38,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","Rafaelson Bezerra Fernandes","Rafaelson","https://s.glbimg.com/es/sde/f/2017/08/30/61a6ee575777488ca45219d75596aab6_FORMATO.png",92614,38,"VIT","ata","Nulo",0,1.54,0,-0.43,4,"Vitória",NA,1,NA,10,2,3,2,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA
"806","Guilherme Henrique Silva Nogueira","Guilherme",NA,93490,38,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","Alan Cardoso de Andrade","Alan Cardoso","https://s.glbimg.com/es/sde/f/2017/05/24/7fd89a2cf130263868b36903498c1059_FORMATO.png",93785,38,"VAS","lat","Nulo",0,1.21,0,-1.3,1,"Vasco",NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"808","Reinaldo Lenis Montes","Lenis","https://s.glbimg.com/es/sde/f/2017/08/30/7adc9adf83ac7be0281deb37aa202be1_FORMATO.png",93746,38,"SPO","ata","Nulo",0,3.55,0,2.62,18,"Sport",3,3,NA,15,3,6,23,NA,2,1,30,12,NA,NA,NA,NA,NA,NA
"809","Caio Monteiro Costa","Caio Monteiro","https://s.glbimg.com/es/sde/f/2017/04/06/1be1912d42afdf3054cbab8eb7709907_FORMATO.png",93789,38,"VAS","ata","Dúvida",0,2.25,0,2.38,6,"Vasco",NA,2,NA,4,2,1,1,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA
"810","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,38,"SPO","gol","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","Evander da Silva Ferreira","Evander","https://s.glbimg.com/es/sde/f/2017/04/06/2df6998f5d8a75cf5337b55ad525fd7d_FORMATO.png",93788,38,"VAS","mei","Provável",-0.3,1.6,-0.36,3.07,10,"Vasco",1,2,NA,9,4,7,5,1,1,NA,8,8,NA,NA,NA,NA,NA,NA
"812","Andrey Ramos do Nascimento","Andrey","https://s.glbimg.com/es/sde/f/2017/04/06/f30ccd95961eb8e4131995d63a8fcc34_FORMATO.png",93787,38,"VAS","mei","Nulo",0,1.49,0,2.22,5,"Vasco",NA,1,NA,1,NA,6,6,NA,NA,NA,7,5,NA,NA,NA,NA,NA,NA
"813","Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2017/04/28/66122f2239f4f742f47cf5008882313f_FORMATO.png",94154,38,"COR","mei","Suspenso",0,7.2,0,2.11,35,"Corinthians",3,3,NA,24,8,17,16,NA,1,NA,101,42,NA,NA,NA,NA,NA,NA
"814","Thallyson Gabriel Lobo Seabra","Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",94144,38,"SPO","mei","Nulo",0,0.83,0,0.48,15,"Sport",NA,3,NA,15,NA,1,8,NA,1,1,17,8,NA,NA,NA,NA,NA,NA
"815","Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png",94286,38,"CHA","ata","Nulo",0,1.8,0,0.9,2,"Chapecoense",NA,NA,NA,2,NA,1,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA
"816","Mateus Norton Gomes Chaves","Mateus Norton","https://s.glbimg.com/es/sde/f/2017/07/25/cb48a350eba3ed301233b7101cab6d8b_FORMATO.png",94336,38,"FLU","mei","Contundido",0,1.56,0,0.8,12,"Fluminense",NA,3,NA,12,NA,1,5,NA,NA,NA,18,14,NA,NA,NA,NA,NA,NA
"817","Guilherme Augusto Vieira dos Santos","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/17/9b919498890d4bf28c289ff60c4e590e_FORMATO.png",94207,38,"BOT","ata","Dúvida",3.1,6.62,-0.57,3.08,32,"Botafogo",1,2,NA,26,13,18,52,1,4,2,72,27,NA,NA,NA,NA,NA,NA
"818","Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2017/04/18/7f93c8857d2480594a996b33e07528f7_FORMATO.png",94509,38,"PAL","mei","Nulo",0,3.65,0,0.42,12,"Palmeiras",1,3,NA,8,1,6,10,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA
"819","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/08/30/645c1110c278efad455b4d7220e4bdbc_FORMATO.png",94445,38,"SPO","ata","Nulo",0,0.9,0,0.75,13,"Sport",1,1,NA,12,3,8,5,NA,NA,3,18,5,NA,NA,NA,NA,NA,NA
"820","Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2017/08/22/a3d5b1c1beaed6275d0c2a3e0b2748ed_FORMATO.jpeg",94214,38,"FLA","zag","Provável",2.6,3.02,-0.22,3.4,2,"Flamengo",NA,NA,NA,4,NA,NA,2,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA
"821","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2017/07/25/eb7be7be185d6f7421dbf30f71453757_FORMATO.png",94583,38,"FLU","ata","Nulo",0,3.97,-0.19,1.98,14,"Fluminense",NA,2,NA,15,4,3,11,NA,2,1,11,9,NA,NA,NA,NA,NA,NA
"822","César de São José Morais","César","https://s.glbimg.com/es/sde/f/2017/04/25/6da76c24ea8925abba30757a28a54aae_FORMATO.png",94854,38,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2017/04/22/913ef9074a98f2725e2f2cd12d43f7db_FORMATO.png",94962,38,"CRU","gol","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","João Victor da Vitória Fernandes","Capixaba","https://s.glbimg.com/es/sde/f/2016/07/07/6d9964a0f815acd56932767b61858c13_FORMATO.png",94894,38,"ATL","ata","Nulo",0,0.87,0,0.4,1,"Atlético-MG",NA,NA,NA,1,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"825","Jonatan David Gomez Ospina","Jonatan Gomez","https://s.glbimg.com/es/sde/f/2017/06/27/500860f593a723ac171bd25de5474397_FORMATO.png",94857,38,"SAO","mei","Nulo",0,3.44,0,0.16,12,"São Paulo",NA,2,NA,22,2,5,15,NA,NA,1,30,8,NA,NA,NA,NA,NA,NA
"826","Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2017/08/22/b377d3036c1d03d40bafc65a9773ddc4_FORMATO.jpeg",94930,38,"FLA","mei","Provável",4.7,3.62,-1.33,3.25,17,"Flamengo",1,3,NA,27,8,27,33,1,1,4,29,15,NA,NA,NA,NA,NA,NA
"827","Leonardo Peixoto Principe","Léo Principe","https://s.glbimg.com/es/sde/f/2017/04/23/e35ffb8313b5c8808ee460300af5bb39_FORMATO.png",94765,38,"COR","lat","Provável",3.7,3,1.47,1,5,"Corinthians",NA,1,NA,11,NA,NA,3,NA,NA,NA,14,6,1,NA,NA,NA,NA,NA
"828","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,38,"SAO","mei","Contundido",0,4,0,2.05,19,"São Paulo",1,2,NA,9,8,8,16,NA,1,NA,25,12,NA,NA,NA,NA,NA,NA
"829","Luis Antônio da Rocha Júnior","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2017/07/28/3c67fd5bc97b298b018e4be018b27485_FORMATO.png",94968,38,"BAH","lat","Provável",-1.6,2.46,-1.15,3.03,17,"Bahia",NA,5,1,27,NA,2,27,NA,NA,NA,48,35,4,NA,NA,NA,NA,NA
"830","Marco Antônio Rosa Furtado Júnior","Marco Antônio","https://s.glbimg.com/es/sde/f/2017/02/21/a2be72d3733854b4e00000008373cbbd_FORMATO.png",94975,38,"BAH","mei","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","Luís Fernando Santos da Conceição","Luís Fernando","https://s.glbimg.com/es/sde/f/2017/02/21/f8d269154cfbc785e5f87f026e341b3a_FORMATO.png",94971,38,"BAH","mei","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","Deijair dos Santos Nunes","Deijair ","https://s.glbimg.com/es/sde/f/2017/02/21/78e66c5df2b907d4d815509e312cf19f_FORMATO.png",94966,38,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","Waltenecir da Silva Ramos Júnior","Júnior Ramos","https://s.glbimg.com/es/sde/f/2017/02/21/f383d4a15e59c944585c2931a507d422_FORMATO.png",95054,38,"BAH","mei","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","Guillermo León Celis Montiel","Celis",NA,95071,38,"VIT","mei","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2017/04/25/f29f6e2b42f604bc517f157512d669f6_FORMATO.png",95023,38,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2017/04/03/a4b96c74f796865cee82e21548874cc4_FORMATO.png",95022,38,"ATL","mei","Nulo",0,0.81,0,0.2,1,"Atlético-MG",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"837","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2017/04/24/65670cbd709a8dd38cea2f806b28576c_FORMATO.png",94985,38,"COR","lat","Nulo",0,7.28,0,2.34,19,"Coritiba",NA,5,NA,25,2,4,13,NA,NA,NA,67,24,7,NA,NA,NA,NA,NA
"838","Onitlasi Júnior de Moraes Rodrigues","Moraes","https://s.glbimg.com/es/sde/f/2017/04/24/f4c96c6b48180d485af9f86fa6068922_FORMATO.png",95058,38,"FLA","lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","Kaynan Ribeiro Cruz","Kaynan","https://s.glbimg.com/es/sde/f/2017/02/21/13f8834fcead83b104fa6b9b86d35473_FORMATO.png",94978,38,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","Lucas Henrique dos Santos","Luquinhas","https://s.glbimg.com/es/sde/f/2017/07/25/62b49e3ba4744a1658b2d570e24c046c_FORMATO.png",95263,38,"FLU","mei","Nulo",0,1.01,0,1.2,1,"Fluminense",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
