"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","FD","PE","RB","A","CA","FC","FS","SG","FF","FT","I","CV","G","PP","DD","GS","DP","GC"
"502","Cassiano Silva dos Santos","Cassiano","https://s.glbimg.com/es/sde/f/2017/07/28/e3229c224dd3b65a77ccabf9badb7ee9_FORMATO.png",96411,26,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Lucas Lovat","Lucas Lovat","https://s.glbimg.com/es/sde/f/2017/05/17/fc2567ecebd5db9e5f21e72ef3cbd9e5_FORMATO.png",92501,26,"AVA","lat","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Bruno de Jesus Pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2017/04/27/fcbcf7704c49830f8c99c33ecbadb435_FORMATO.png",90061,26,"ATL","lat","Provável",10.7,9.96,1.59,3.41,24,"Atlético-GO",2,58,28,5,5,30,55,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Douglas Augusto Soares Gomes","Douglas","https://s.glbimg.com/es/sde/f/2017/07/25/5f38b5914e4d18ddac95fe844a6090fc_FORMATO.png",92497,26,"FLU","mei","Provável",-1,3.12,-0.81,1.1,5,"Fluminense",1,19,10,NA,2,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Kaio Silva Mendes","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,26,"GRE","mei","Nulo",0,4.29,0,2.98,4,"Grêmio",2,10,6,NA,1,7,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Matheus dos Santos Batista","Batista","https://s.glbimg.com/es/sde/f/2017/08/15/76bdfe4e053884bad9ca5860489d4d69_FORMATO.png",92504,26,"GRE","ata","Nulo",0,2.24,0,1.4,1,"Grêmio",1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Rafaelson Bezerra Fernandes","Rafaelson","https://s.glbimg.com/es/sde/f/2017/08/30/61a6ee575777488ca45219d75596aab6_FORMATO.png",92614,26,"VIT","ata","Nulo",0,1.54,0,-0.43,4,"Vitória",2,5,1,NA,1,10,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2017/04/24/9a0112f0276ff9f2806956277d2eb848_FORMATO.png",90309,26,"VIT","ata","Provável",11.8,6.6,2.14,2.4,24,"Vitória",8,62,16,4,5,26,14,NA,17,2,12,NA,3,NA,NA,NA,NA,NA
"510","Claudio Luiz Rodrigues Parise Leonel","Claudinho","https://s.glbimg.com/es/sde/f/2017/06/01/7214c13dbff3a0e34d7a62814d535aa2_FORMATO.png",92630,26,"PON","ata","Nulo",0,0.79,0,-0.13,11,"Ponte Preta",2,17,2,NA,1,12,6,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA
"511","Denilson dos Santos de Souza","Denilson","https://s.glbimg.com/es/sde/f/2017/06/07/a960f52cf5f9b283c91b4ed4eb49d4e6_FORMATO.jpeg",92662,26,"GRE","zag","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Deyverson Brum Silva Acosta","Deyverson","https://s.glbimg.com/es/sde/f/2017/09/04/03b2e1a6f53171bc2a6aea4cea393821_FORMATO.jpeg",92708,26,"PAL","ata","Dúvida",0.4,8.11,-0.27,4.29,11,"Palmeiras",6,33,9,2,1,27,38,NA,4,NA,2,NA,3,1,NA,NA,NA,NA
"513","Amilcar Rosa Neto","Amilcar",NA,100458,26,"BOT","ata","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png",90290,26,"GRE","mei","Provável",0.1,3.51,0.26,0.67,11,"Grêmio",NA,10,4,1,1,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Ronaldo da Silva Souza","Ronaldo","https://s.glbimg.com/es/sde/f/2017/09/07/4f170a7b0fd01d4280fd63a544dde01f_FORMATO.png",92981,26,"ATL","mei","Provável",2.8,3.69,-0.08,7.38,4,"Atlético-GO",NA,4,15,NA,1,7,4,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"516","Luiz Fernando Ferreira Maximiliano","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/07/25/b1dafe35e50cc680c9452d9dafbc9522_FORMATO.png",90366,26,"FLU","mei","Contundido",0,1.94,0,1.1,2,"Fluminense",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Mateus da Silva Vital Assumpção","Mateus Vital","https://s.glbimg.com/es/sde/f/2017/04/24/fde017fc32efb6582710007242bff4d4_FORMATO.png",93108,26,"VAS","mei","Provável",1.2,8.97,-0.33,3.46,22,"Vasco",12,41,24,2,1,14,45,NA,7,NA,2,NA,1,NA,NA,NA,NA,NA
"518","Moisés Roberto Barbosa","Moisés","https://s.glbimg.com/es/sde/f/2017/04/20/341682456801d7e2449a82062f6ef9be_FORMATO.png",90444,26,"COR","lat","Nulo",0,3.02,0,3.57,3,"Corinthians",NA,5,5,1,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_FORMATO.png",93146,26,"PAL","mei","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Teodoro Junio Barbosa de Araújo","Araújo","https://s.glbimg.com/es/sde/f/2016/04/30/8da3cdd181e04b0c114f91c721ad89b1_FORMATO.png",90334,26,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",90399,26,"BOT","mei","Nulo",0,2.8,0,-0.4,6,"Botafogo",NA,7,NA,NA,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Aderllan Leandro de Jesus Santos","Aderllan Santos","https://s.glbimg.com/es/sde/f/2017/07/20/7efccafc0e0c165bd5e9036a50890fbc_FORMATO.png",93296,26,"SAO","zag","Dúvida",0,6,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Jefferson Vasconcelos Braz da Silva ","Jefferson Nem","https://s.glbimg.com/es/sde/f/2017/07/05/e19ea6817dece25a3dba36acabd4ea9f_FORMATO.png",90455,26,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Rodrigo Nascimento França ","Rodrigo Becão","https://s.glbimg.com/es/sde/f/2017/07/28/c0a3691e5410ad12c87b07891777aba3_FORMATO.png",93369,26,"BAH","zag","Provável",0,4.25,0,2.61,7,"Bahia",1,9,9,NA,1,4,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",93368,26,"SAN","zag","Provável",4.1,8.15,-0.49,4.28,23,"Santos",4,37,25,NA,6,18,13,15,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"526","Raul José Cardoso","Raul","https://s.glbimg.com/es/sde/f/2016/04/30/20baeb0768cee2ef5e7e760abad4ddfa_FORMATO.png",90531,26,"GRE","lat","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2017/04/18/4e94d8b6d0b298c84f952ecfac2c11eb_FORMATO.png",93378,26,"PAL","zag","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Alex Sandro dos Santos Apolinario","Alex","https://s.glbimg.com/es/sde/f/2017/04/05/144a762b27b789eee8fd1c1a682c0512_FORMATO.png",90535,26,"CRU","mei","Nulo",0,3.3,0,4.2,1,"Cruzeiro",NA,3,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Mauro Joel Carli","Joel Carli","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_FORMATO.png",93414,26,"BOT","zag","Provável",-0.1,8.46,-0.27,1.9,17,"Botafogo",1,44,17,1,8,26,10,5,3,NA,1,NA,1,NA,NA,NA,NA,NA
"530","Guilherme Henrique Silva Nogueira","Guilherme",NA,93490,26,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Igor Henrique Martins Machado","Igor","https://s.glbimg.com/es/sde/f/2017/04/27/1869f3cf1e00c12ad0d7b7f267efd47e_FORMATO.png",93551,26,"ATL","mei","Contundido",0,4.11,0,2.07,19,"Atlético-GO",8,46,34,1,8,59,29,NA,10,NA,3,NA,1,NA,NA,NA,NA,NA
"532","Arthur Henrique Ramos de Oliveira Melo","Arthur","https://s.glbimg.com/es/sde/f/2017/04/23/ad145ff7dd594174acc3863cb2569b83_FORMATO.png",90532,26,"GRE","mei","Provável",0.3,8.87,0.01,3.95,20,"Grêmio",2,52,44,NA,3,15,44,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"533","Rafael Vinicius Carvalho Longuine","Rafael Longuine","https://s.glbimg.com/es/sde/f/2017/08/22/5218f0e7d3620fdf31c4115509777d95_FORMATO.png",90566,26,"COR","mei","Nulo",0,1.13,0,-0.21,8,"Coritiba",3,22,2,1,1,5,5,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA
"534","Yuri Oliveira Lima","Yuri","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png",90569,26,"SAN","mei","Nulo",0,0.79,0,-0.67,9,"Santos",1,21,6,NA,3,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Jefferson de Sousa Ferreira","Jefferson","https://s.glbimg.com/es/sde/f/2017/09/10/890a3dbeb4400e8e9910aca9b225fc13_FORMATO.jpeg",90586,26,"SPO","zag","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Peterson Silvino da Cruz","Peu","https://s.glbimg.com/es/sde/f/2017/07/25/a5c72908fbb4a7ab1dd71e0511ddb5ee_FORMATO.png",93739,26,"FLU","ata","Nulo",0,1.08,-0.18,1,7,"Fluminense",2,1,3,NA,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Reinaldo Lenis Montes","Lenis","https://s.glbimg.com/es/sde/f/2017/08/30/7adc9adf83ac7be0281deb37aa202be1_FORMATO.png",93746,26,"SPO","ata","Nulo",0,4.17,0,2.7,13,"Sport",3,25,10,3,3,12,17,NA,5,NA,1,NA,1,NA,NA,NA,NA,NA
"538","Gustavo Cascardo de Assis","Cascardo","https://s.glbimg.com/es/sde/f/2017/04/23/772a99574fe81da3c28fa586c83c7c91_FORMATO.png",90587,26,"ATL","lat","Nulo",0,3.17,0,2.65,9,"Atlético-PR",1,22,7,NA,NA,7,13,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"539","Lucas da Silva Izidoro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2017/04/24/a585ecd4b08d42c62414a32c9103edc3_FORMATO.png",90634,26,"CHA","mei","Provável",-1.3,2.13,0.11,0.93,12,"Chapecoense",1,16,19,NA,4,30,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Danilo das Neves Pinheiro","Tchê Tchê","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg",86686,26,"PAL","mei","Provável",7.2,7.68,1.31,1.38,22,"Palmeiras",4,51,28,2,4,36,23,NA,6,NA,1,1,NA,NA,NA,NA,NA,NA
"541","Andrey Ramos do Nascimento","Andrey","https://s.glbimg.com/es/sde/f/2017/04/06/f30ccd95961eb8e4131995d63a8fcc34_FORMATO.png",93787,26,"VAS","mei","Provável",0,1.43,0,2.38,4,"Vasco",NA,5,4,NA,1,1,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Alan Cardoso de Andrade","Alan Cardoso","https://s.glbimg.com/es/sde/f/2017/05/24/7fd89a2cf130263868b36903498c1059_FORMATO.png",93785,26,"VAS","lat","Nulo",0,1.21,0,-1.3,1,"Vasco",NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Henrique Gelain Custódio","Henrique Gelain","https://s.glbimg.com/es/sde/f/2017/04/24/048b1eb6ff970a66fa5eb5087290c03b_FORMATO.png",86783,26,"COR","lat","Contundido",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Caio Monteiro Costa","Caio Monteiro","https://s.glbimg.com/es/sde/f/2017/04/06/1be1912d42afdf3054cbab8eb7709907_FORMATO.png",93789,26,"VAS","ata","Nulo",0,2.53,0,4.1,2,"Vasco",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"545","Gustavo Marcelo Cardoso Soares","Índio","https://s.glbimg.com/es/sde/f/2017/04/24/f40e8a88ce85dc28ee0a123c0052d946_FORMATO.png",95315,26,"COR","ata","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Evander da Silva Ferreira","Evander","https://s.glbimg.com/es/sde/f/2017/04/06/2df6998f5d8a75cf5337b55ad525fd7d_FORMATO.png",93788,26,"VAS","mei","Nulo",1.4,1.26,-0.04,0.07,4,"Vasco",1,1,1,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Raniel Santana de Vasconcelos","Raniel","https://s.glbimg.com/es/sde/f/2017/04/06/b362899a01b537ee09468f95d34f40f7_FORMATO.png",86797,26,"CRU","ata","Contundido",0,2.4,0,3.53,11,"Cruzeiro",NA,7,11,1,2,6,13,NA,3,NA,1,NA,2,NA,NA,NA,NA,NA
"548","Filipe Rodrigues de Souza Santos","Filipinho","https://s.glbimg.com/es/sde/f/2017/04/03/0632627beb34d4add345d985b197b8d6_FORMATO.png",95651,26,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2017/07/25/5f543b587dc26c78db561254c104e7c5_FORMATO.png",93790,26,"FLU","mei","Nulo",0,2.31,0,0.65,11,"Fluminense",2,25,15,NA,5,18,9,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"550","José Welison da Silva","José Welison","https://s.glbimg.com/es/sde/f/2017/04/24/842ad25f4c670bababfa051fb5fb8ca6_FORMATO.png",86859,26,"VIT","mei","Nulo",0,4,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Márcio Almeida de Oliveira","Marcinho","https://s.glbimg.com/es/sde/f/2017/04/18/82f4f9a2d122680dcc40e55727214711_FORMATO.png",93797,26,"BOT","lat","Contundido",0,3,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Alison Henrique Mira","Alison","https://s.glbimg.com/es/sde/f/2017/09/07/33d26342eeaa5a54210dda2ffe6ccb05_FORMATO.png",93806,26,"ATL","ata","Nulo",0,1.87,0,0.9,2,"Atlético-GO",1,3,NA,NA,NA,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Rodrigo Gomes dos Santos","Rodrigão","https://s.glbimg.com/es/sde/f/2017/07/07/cb596c22b44400d38cf56cab0476618c_FORMATO.png",90651,26,"BAH","ata","Dúvida",2.2,5.95,-0.81,3.89,14,"Bahia",11,30,3,2,1,19,12,NA,12,NA,11,NA,5,NA,NA,NA,NA,NA
"554","Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2017/04/22/c63baf2496083057957e4f2bd2ac3847_FORMATO.png",93869,26,"CRU","gol","Nulo",0,3,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Luiz Fernando Moraes dos Santos","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/04/27/50e52c4a6961abbf9a5a1232332cdfd3_FORMATO.png",90715,26,"ATL","mei","Provável",8.6,4.94,0.67,2.37,22,"Atlético-GO",6,40,11,1,4,24,22,NA,5,1,7,NA,5,NA,NA,NA,NA,NA
"556","Marcio Antonio de Sousa Júnior","Marcinho","https://s.glbimg.com/es/sde/f/2017/05/25/27b1b870560cc8ddfeb933e48b232bb5_FORMATO.png",95332,26,"SAO","ata","Nulo",1.1,4.17,0.23,1.29,22,"São Paulo",7,75,11,2,3,27,23,NA,11,NA,1,NA,2,NA,NA,NA,NA,NA
"557","Cleiton Schwengber","Cleiton","https://s.glbimg.com/es/sde/f/2017/04/03/ef54b93128f4d412c55c7cd27c83323b_FORMATO.png",93882,26,"ATL","gol","Nulo",0,1.85,0,4.9,1,"Atlético-MG",NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Edson Fernandes Botelho Júnior","Edson Júnior","https://s.glbimg.com/es/sde/f/2017/08/22/d2a7cd8500c44b31e1efb2f520d40482_FORMATO.png",93956,26,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Luis Ángel Salazar Cuesta","Salazar","https://s.glbimg.com/es/sde/f/2017/04/28/54e5ebd574f6ef20650d90d7e32baf44_FORMATO.png",93986,26,"AVA","zag","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Fabrício Bruno Soares de Faria","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2017/04/24/c4a8873e3ad989db3e40b7149ed51789_FORMATO.png",90768,26,"CHA","zag","Provável",1.1,3.78,-1.4,2.49,13,"Chapecoense",1,17,13,NA,5,17,10,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"561","Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2017/05/02/c6169204fbfca94a9affdd9de721a72c_FORMATO.png",94045,26,"SAN","mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Lucas Luiz Scalon","Scalon","https://s.glbimg.com/es/sde/f/2017/04/25/1c61a24805cfe9ae71c648216cd5b9cd_FORMATO.png",94003,26,"CHA","zag","Nulo",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Elias Martello Curzel","Elias","https://s.glbimg.com/es/sde/f/2017/04/24/d39a7668ae872daf6e04f923e0d16a54_FORMATO.png",90843,26,"CHA","gol","Nulo",0,4,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2017/05/02/0eab88c901790607c556e504aa31b200_FORMATO.png",94044,26,"SAN","gol","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Jair Ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2017/04/23/2fb7d8d8b307b409308c2dfefeace799_FORMATO.png",92180,26,"BOT","tec","Provável",3.11,12.16,-0.24,4.36,26,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Matheus Sousa de Jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2017/07/24/650f2b1055213cf87ff282bf2f4a271b_FORMATO.png",95335,26,"SAN","mei","Provável",0.2,3.21,0.06,0.1,2,"Santos",NA,4,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Matheus Fernandes Siqueira","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2017/04/18/f7747c09eac1f0aee06f02c37fa257b6_FORMATO.png",94067,26,"BOT","mei","Dúvida",0,5.7,0,4.01,16,"Botafogo",1,30,43,NA,2,20,16,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Wallace Ribeiro Barato","Wallace","https://s.glbimg.com/es/sde/f/2017/02/20/aa36264462b556b6c72220d5db2ba3f1_FORMATO.png",90892,26,"VIT","gol","Nulo",0,1,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Devid de Santana Silva","Devid","https://s.glbimg.com/es/sde/f/2017/04/28/7f5898b6f55d8d2c22bc2f9fd72c1067_FORMATO.png",94105,26,"AVA","ata","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Lucas Ribamar Lopes dos Santos Bibiano","Ribamar","https://s.glbimg.com/es/sde/f/2017/07/20/6894ec593555b4c947a6ced0d1bf01c4_FORMATO.png",94068,26,"ATL","ata","Provável",-1.3,6.01,-0.4,3.32,9,"Atlético-PR",4,6,3,NA,1,11,16,NA,8,1,6,NA,2,NA,NA,NA,NA,NA
"571","Luiz Felipe Schwartz Dal Piva ","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/04/24/7363784a4f9cfb861280071ced864b12_FORMATO.png",95483,26,"CHA","gol","Nulo",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Diney Silva Da Costa","Dedé",NA,95438,26,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Lucas da Silva Rocha","Lucas Rocha","https://s.glbimg.com/es/sde/f/2017/07/11/de8c5e7398d3dece81fa05f35abe0764_FORMATO.png",94119,26,"VAS","zag","Nulo",0,2.99,0,3.95,2,"Vasco",NA,5,2,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2017/08/16/140c5ea3e34ec32fead4a646cbe63642_FORMATO.jpeg",94138,26,"FLA","ata","Nulo",-0.6,3.5,-0.35,2.11,10,"Flamengo",4,6,3,NA,NA,9,8,NA,4,1,NA,NA,1,NA,NA,NA,NA,NA
"575","Thallyson Gabriel Lobo Seabra","Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",94144,26,"SPO","mei","Nulo",-0.4,0.83,-0.07,0.48,15,"Sport",NA,17,8,NA,3,15,8,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA
"576","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,26,"SPO","gol","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2017/08/22/a3d5b1c1beaed6275d0c2a3e0b2748ed_FORMATO.jpeg",94214,26,"FLA","zag","Nulo",0,3.24,0,4.2,1,"Flamengo",NA,1,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2017/04/28/66122f2239f4f742f47cf5008882313f_FORMATO.png",94154,26,"COR","mei","Provável",2.4,8.24,0.71,2.97,25,"Corinthians",6,77,35,3,NA,14,12,NA,14,NA,NA,NA,1,NA,NA,NA,NA,NA
"579","Guilherme Augusto Vieira dos Santos","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/17/9b919498890d4bf28c289ff60c4e590e_FORMATO.png",94207,26,"BOT","ata","Nulo",0,7.62,0,3.71,20,"Botafogo",8,43,15,1,1,15,31,NA,10,1,NA,NA,4,NA,NA,NA,NA,NA
"580","João Paulo da Silva","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/24/bd4f8a7faf06636fd48dc601b16ea0af_FORMATO.png",56102,26,"COR","mei","Dúvida",0,5.14,0,0.28,4,"Coritiba",NA,10,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Luis Ricardo Silva Umbelino","Luis Ricardo","https://s.glbimg.com/es/sde/f/2016/05/20/f1f631c4c995df1548717967d445801f_FORMATO.png",55348,26,"BOT","lat","Contundido",3,6.8,-0.93,3.25,6,"Botafogo",NA,14,6,2,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png",94286,26,"CHA","ata","Nulo",0,1.8,0,0.9,2,"Chapecoense",NA,2,1,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","Jael Ferreira Vieira","Jael","https://s.glbimg.com/es/sde/f/2017/04/23/585f69babcaf14c7eaf22537e3c5338c_FORMATO.png",60859,26,"GRE","ata","Nulo",2.3,4.24,1.19,-0.47,3,"Grêmio",1,5,NA,NA,1,4,5,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA
