"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FS","I","PE","RB","A","FD","FF","FT","SG","G","CV","DD","GS","DP","PP","GC"
"756","Jean Raphael Vanderlei Moreira","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,16,"PAL","lat","Provável",5.3,14.61,-0.98,4.16,7,"Palmeiras",NA,4,6,1,21,5,NA,2,7,NA,3,1,NA,NA,NA,NA,1,NA
"757","Luiz Felipe Schwartz Dal Piva ","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/04/24/7363784a4f9cfb861280071ced864b12_FORMATO.png",95483,16,"CHA","gol","Nulo",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Vilson Xavier de Meneses Junior","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,16,"COR","zag","Nulo",0,4,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Ricardo Martins de Araújo","Kadu","https://s.glbimg.com/es/sde/f/2017/05/02/414d5dd199f668338406b95b0d982b31_FORMATO.png",50427,16,"PON","zag","Nulo",5,11.78,0.13,5.27,7,"Ponte Preta",1,10,7,NA,6,15,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA
"760","Fabrício Silva Costa","Fabrício","https://s.glbimg.com/es/sde/f/2017/02/14/d7be73cf3ee15933e6b1c7812db4ab8c_FORMATO.png",95539,16,"SPO","mei","Nulo",0,1.39,0,0.37,6,"Sport",1,2,2,1,18,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Leonardo Renan Simões de Lacerda","Léo","https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png",50459,16,"CRU","zag","Provável",3.8,9.12,0.86,2.47,15,"Cruzeiro",4,12,10,NA,34,13,1,2,3,NA,5,NA,NA,NA,NA,NA,NA,NA
"762","Edilson Borba de Aquino","Ourinho",NA,95542,16,"SAN","lat","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Alexis Nahuel Messidoro","Messidoro",NA,95562,16,"CRU","mei","Nulo",0,3.2,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Renan Gorne Silva","Renan Gorne","https://s.glbimg.com/es/sde/f/2017/04/18/93446ecc92fba9fefb3b8e5fd410ff12_FORMATO.png",95543,16,"BOT","ata","Nulo",0,0.76,0,-3.5,1,"Botafogo",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","Carlos Eduardo Santos Oliveira","Eduardo","https://s.glbimg.com/es/sde/f/2017/02/21/1667c807177ee329a96aa2102be09777_FORMATO.png",50645,16,"BAH","lat","Suspenso",-4,5.41,-1.17,2.78,16,"Bahia",3,26,12,2,91,28,1,1,3,NA,6,NA,NA,NA,NA,NA,NA,NA
"766","Luiz Diallison de Souza Alves","Apodi","https://s.glbimg.com/es/sde/f/2017/04/24/287a66acd6363a7d660701c832982d75_FORMATO.png",51042,16,"CHA","lat","Provável",0.6,7.02,-1.21,2.43,15,"Chapecoense",5,31,30,2,32,17,NA,3,8,NA,4,NA,NA,NA,NA,NA,NA,NA
"767","Keirrison de Souza Carneiro","Keirrison","https://s.glbimg.com/es/sde/f/2017/07/12/8382c536a2ca82792c51bfece8336e5d_FORMATO.jpeg",50880,16,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Marcelo da Conceição Benevenuto Malaquias","Marcelo","https://s.glbimg.com/es/sde/f/2017/04/18/bcd7b8ce7931a3995c1ac8aaacd657b5_FORMATO.png",95638,16,"BOT","zag","Nulo",0.4,3.87,-0.67,2.92,6,"Botafogo",1,7,1,NA,14,8,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA
"769","Denis Cesar de Matos","Denis","https://s.glbimg.com/es/sde/f/2016/05/01/9e4d589b32947151072c21d1d5b71747_FORMATO.png",51175,16,"SAO","gol","Contundido",0,5,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Henrique Adriano Buss","Henrique","https://s.glbimg.com/es/sde/f/2017/07/25/3877f66bdd821cbbcd81de82eeebcb3c_FORMATO.png",50856,16,"FLU","zag","Provável",5,8.67,1.08,1.36,14,"Fluminense",3,17,20,NA,29,13,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
"771","Felipe Araruna Hoffman","Araruna","https://s.glbimg.com/es/sde/f/2017/02/09/565624d090495af948a09ef2a6efa7c7_FORMATO.png",95660,16,"SAO","mei","Nulo",0,1.73,0,0.55,2,"São Paulo",NA,3,2,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Filipe Rodrigues de Souza Santos","Filipinho","https://s.glbimg.com/es/sde/f/2017/04/03/0632627beb34d4add345d985b197b8d6_FORMATO.png",95651,16,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Lucas Kal Schenfeld Progioli","Lucas Kal","https://s.glbimg.com/es/sde/f/2016/06/28/729e1834df2c58e399827dd968c022a1_FORMATO.jpeg",95662,16,"SAO","zag","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Emerson dos Santos Silva","Emerson Silva","https://s.glbimg.com/es/sde/f/2016/05/20/32eec64b3753a7d9b1192df90028abc9_FORMATO.png",51299,16,"BOT","zag","Nulo",3.5,5.68,-0.4,5,2,"Botafogo",NA,2,5,NA,8,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","Renato Adriano Jacó de Morais","Renato Cajá","https://s.glbimg.com/es/sde/f/2017/05/02/c6dd544b90a2c4194626f51e05b53b4e_FORMATO.png",51319,16,"PON","mei","Nulo",5.1,7.78,0.99,1.92,10,"Ponte Preta",1,10,10,1,30,7,2,1,7,NA,NA,1,1,NA,NA,NA,NA,NA
"776","Victor Hugo Santana Carvalho","Vitinho","https://s.glbimg.com/es/sde/f/2017/04/18/6c5a1e7dd18a8228e581b5ca0798eec1_FORMATO.jpeg",95770,16,"PAL","mei","Nulo",0,3,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","Roger de Carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2017/04/28/050f2523a89b53c80e67a8b25d407fea_FORMATO.png",51415,16,"ATL","zag","Provável",1.1,7.72,-0.65,2.94,16,"Atlético-GO",NA,25,30,NA,37,21,1,NA,9,1,1,NA,NA,NA,NA,NA,NA,NA
"778","Leandro Donizete Gonçalves da Silva","Leandro Donizete","https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png",51318,16,"SAN","mei","Nulo",0,3.75,0,-0.17,6,"Santos",2,9,6,NA,10,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","Walter Leandro Capeloza Artune","Walter","https://s.glbimg.com/es/sde/f/2017/04/20/196790f232d428bcd861ad55c55dd8cc_FORMATO.png",51413,16,"COR","gol","Nulo",0,6,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","José Ricardo Mannarino","Zé Ricardo","https://s.glbimg.com/es/sde/f/2017/04/24/d095a3654a18596ab9061e4facb21d5e_FORMATO.png",95780,16,"FLA","tec","Provável",5.18,12.32,0.31,4.36,16,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Bruno Rodrigo Fenelon Palomo","Bruno Rodrigo","https://s.glbimg.com/es/sde/f/2017/04/23/d52f6bea6aa2f1491f7bd22855a3e821_FORMATO.png",51705,16,"GRE","zag","Nulo",0,5.11,0,-0.3,1,"Grêmio",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Nathanael Ananias da Silva","Nathan","https://s.glbimg.com/es/sde/f/2017/05/04/b74ef267184f334baa67220e0d8d5a01_FORMATO.png",95794,16,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Miguel Ángel Trauco Saavedra","Trauco","https://s.glbimg.com/es/sde/f/2017/04/24/0d2e64236a719e0a7a2402eed79486f1_FORMATO.png",95738,16,"FLA","lat","Provável",2.7,6.46,0.16,2.82,11,"Flamengo",3,20,6,NA,50,9,NA,3,6,1,5,1,NA,NA,NA,NA,NA,NA
"784","Roberto Junior Fernández Torres","Gatito Fernández","https://s.glbimg.com/es/sde/f/2017/04/17/f87ed5808d28ef2d0446cae72617f143_FORMATO.png",74061,16,"BOT","gol","Provável",0,23.03,0,6.51,10,"Botafogo",1,NA,2,NA,3,NA,NA,NA,NA,NA,4,NA,NA,20,10,1,NA,NA
"785","Antonio Eduardo Pereira dos Santos","Kanu","https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png",51792,16,"VIT","zag","Provável",5.2,8.75,0.14,4.14,10,"Vitória",3,9,5,4,28,17,1,1,7,NA,2,2,NA,NA,NA,NA,NA,1
"786","Leonardo Rodrigues dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/23/1d114129100c1552c9d2fac173daf8ea_FORMATO.jpeg",95820,16,"COR","zag","Nulo",0,4.38,0,5,1,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"787","Gustavo Costa da Silva Machado","Gustavo Bochecha","https://s.glbimg.com/es/sde/f/2017/05/11/fc43f1baa7f4e4d8e73b07ba4f24137e_FORMATO.png",95798,16,"BOT","mei","Contundido",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","Thiago Carleto Alves","Thiago Carleto","https://s.glbimg.com/es/sde/f/2017/05/15/e78cf3d6b6820ad71b0335abf0a64a0b_FORMATO.png",51700,16,"COR","lat","Nulo",0,3.93,0,4.23,3,"Coritiba",NA,3,4,NA,12,4,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"789","Caique da Silva Maria","Caíque","https://s.glbimg.com/es/sde/f/2017/06/16/4d8ec695b7a6792f35e8eb992f9c59ad_FORMATO.png",95831,16,"SAO","lat","Nulo",0,1,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","Éverton Augusto de Barros Ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2017/06/24/7deee286983361a4845652b6c39be834_FORMATO.png",51772,16,"FLA","mei","Provável",21.3,16,4.1,5.46,7,"Flamengo",1,6,16,NA,36,8,4,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"791","Fabián Ariel Noguera","Fabián Noguera","https://s.glbimg.com/es/sde/f/2017/05/02/90ea91f7ba7a3941f90047a0aca02c82_FORMATO.png",95837,16,"SAN","zag","Nulo",12.1,5.29,2.15,5.5,4,"Santos",NA,1,1,NA,4,4,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA
"792","Leandro Salino do Carmo","Leandro Salino","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",51905,16,"VIT","lat","Nulo",0,5.87,0,3.4,7,"Vitória",1,15,16,NA,22,15,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"793","Sander Henrique Bortolotto","Sander","https://s.glbimg.com/es/sde/f/2017/06/13/c768f4f096a03a7a8d7642fe55c4ddb2_FORMATO.png",95843,16,"SPO","lat","Provável",0.9,6.53,-0.61,4.99,11,"Sport",1,26,11,NA,35,26,NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA
"794","Fábio Santos Romeu","Fábio Santos","https://s.glbimg.com/es/sde/f/2017/04/03/513ae4d7abe5f2024ee9a5cfa9c87bd4_FORMATO.png",38229,16,"ATL","lat","Provável",6.5,3.07,0.87,1.38,13,"Atlético-MG",6,19,28,2,51,17,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA
"795","Guilherme Costa Machado Silveira","Guilherme Costa","https://s.glbimg.com/es/sde/f/2017/04/06/ea33443d8c666f61b78424b726238c89_FORMATO.png",74081,16,"VAS","mei","Nulo",3.9,5.95,0.75,3.56,5,"Vasco",NA,3,5,NA,4,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"796","Michael Antonio Arroyo Mina","Arroyo","https://s.glbimg.com/es/sde/f/2017/07/24/c4c6af5bdd03f02c1d29ada3f5d33e39_FORMATO.png",74134,16,"GRE","ata","Nulo",0,6,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","Maicon Thiago Pereira de Souza","Maicon","https://s.glbimg.com/es/sde/f/2017/04/23/2d7990dd22103819070a18092e4a35b7_FORMATO.png",38196,16,"GRE","mei","Provável",1.6,7.65,0.14,0.94,8,"Grêmio",1,5,6,NA,13,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","Robson de Souza","Robinho","https://s.glbimg.com/es/sde/f/2017/04/03/d0fe78529c78b3decfed9ab7ea31e79b_FORMATO.png",38246,16,"ATL","ata","Provável",-1.8,12.6,-0.51,2.21,13,"Atlético-MG",3,13,14,11,37,16,2,2,5,NA,NA,1,NA,NA,NA,NA,NA,NA
"799","Felipe Gustavo Domingos","Felipe","https://s.glbimg.com/es/sde/f/2017/02/21/e708f975f303fd9301b35bbd18a258b2_FORMATO.png",95849,16,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","Daniel Cerântula Fuzato","Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",95936,16,"PAL","gol","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","Tyroane Joe Sandows","Ty Sandows","https://s.glbimg.com/es/sde/f/2017/04/23/bff6a206f9b5cf27f1d2b5dc668c5f76_FORMATO.png",95978,16,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","Thiago Neves Augusto","Thiago Neves","https://s.glbimg.com/es/sde/f/2017/02/19/6bb6e70216d205ad23e44268eba27692_FORMATO.png",38277,16,"CRU","mei","Provável",5.8,18.19,-0.58,6.7,13,"Cruzeiro",1,15,27,3,55,13,2,20,8,1,NA,5,NA,NA,NA,NA,NA,NA
"803","Yan Medeiros Sasse","Yan","https://s.glbimg.com/es/sde/f/2017/04/24/2f02afc14f51ead3d8362b52708edf53_FORMATO.png",96055,16,"COR","mei","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","Cassiano Silva dos Santos","Cassiano","https://s.glbimg.com/es/sde/f/2017/05/03/35ddf4fb01f32b6888c09948821bda1d_FORMATO.png",96411,16,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","Lucas Silva Borges","Lucas Silva","https://s.glbimg.com/es/sde/f/2017/04/06/f4598cc08e1804689d22d338ac6f7d9b_FORMATO.png",79701,16,"CRU","mei","Provável",1.1,4.89,-0.3,0.66,8,"Cruzeiro",1,13,7,NA,19,8,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","Vinicius Moreira de Lima","Lima","https://s.glbimg.com/es/sde/f/2017/06/07/41b9200af95015f1907da9e66954b08a_FORMATO.jpeg",96340,16,"GRE","mei","Nulo",0,1.5,0,-0.3,1,"Grêmio",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","Matheus Oliveira Santos","Matheus Oliveira","https://s.glbimg.com/es/sde/f/2017/05/02/07446f453b7f268fbac590fadba6a201_FORMATO.png",96328,16,"SAN","mei","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","Luiz Filipe da Rosa Machado","Machado","https://s.glbimg.com/es/sde/f/2017/04/23/067af9a9fbef9be7febed7aa5e13f102_FORMATO.png",96089,16,"GRE","mei","Nulo",0,2.04,0,1.95,2,"Grêmio",NA,2,1,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
