"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","PE","RB","SG","DD","GS","I","G","PP","CV","GC","DP"
"519","André Andrade de Castro","André Castro","https://s.glbimg.com/es/sde/f/2017/05/11/9b573723fd4d39c5179b8dfc70e31b3f_FORMATO.png",82754,35,"ATL","mei","Provável",2.8,2.78,-0.87,1.54,29,"Atlético-GO",NA,6,38,2,4,12,NA,58,49,NA,NA,NA,1,NA,NA,NA,NA,NA
"520","Leonardo Artur de Melo","Léo Artur","https://s.glbimg.com/es/sde/f/2017/06/22/815076c3546beb2abb2496060f51deeb_FORMATO.png",82644,35,"PON","mei","Provável",0.3,2.09,-0.29,0.62,18,"Ponte Preta",1,1,17,4,11,7,NA,38,4,NA,NA,NA,4,1,NA,NA,NA,NA
"521","Matheus Galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2017/04/24/d7ff115c90d6778d22e113333700259c_FORMATO.png",82634,35,"COR","mei","Nulo",-1,6.59,0.03,2.02,30,"Coritiba",1,8,52,13,17,48,NA,110,47,NA,NA,NA,1,1,NA,NA,1,NA
"522","Alberto Valentim do Carmo Neto","Alberto Valentim","https://s.glbimg.com/es/sde/f/2017/10/13/eb83ab3bc8ab396e846e058adad3f4f4_FORMATO.png",84863,35,"PAL","tec","Provável",8.51,16.12,0.56,5.46,8,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Alan Henrique Costa","Alan Costa","https://s.glbimg.com/es/sde/f/2017/05/28/e1ec05f6af0ed5e2047bfa90f97426f7_FORMATO.png",82613,35,"VIT","zag","Nulo",1.7,7.02,-1.14,2.76,8,"Vitória",1,NA,4,NA,2,3,NA,12,9,1,NA,NA,1,NA,NA,NA,NA,NA
"524","Thalles Lima","Thalles","https://s.glbimg.com/es/sde/f/2017/04/24/3201728e4a68e69b6c3e6fc2f8f5b1e1_FORMATO.png",85211,35,"VAS","ata","Nulo",0,3.58,0,1.3,12,"Vasco",NA,4,14,3,8,12,NA,10,2,NA,NA,NA,1,2,NA,NA,NA,NA
"525","Orlando Enrique Berrío Meléndez","Berrío ","https://s.glbimg.com/es/sde/f/2017/08/16/8f979b78f3df5801a77118cd72b411c6_FORMATO.jpeg",85300,35,"FLA","ata","Contundido",0,4.45,0,0.85,20,"Flamengo",2,5,19,3,3,13,1,46,6,NA,NA,NA,2,2,NA,NA,NA,NA
"526","Wanderson Ferreira de Oliveira","Valdívia","https://s.glbimg.com/es/sde/f/2017/05/31/6bc774b62632d57e756a9e0533fcfd85_FORMATO.png",85423,35,"ATL","mei","Provável",3.4,8.64,-0.93,3.72,23,"Atlético-MG",2,1,13,18,15,34,NA,63,25,NA,NA,NA,2,2,NA,NA,NA,NA
"527","Yerry Fernando Mina González","Yerry Mina","https://s.glbimg.com/es/sde/f/2017/04/18/5d127fbc9c3d26f69de26952da18b809_FORMATO.png",85241,35,"PAL","zag","Provável",0,14.99,0,4.65,12,"Palmeiras",1,4,19,3,5,11,NA,31,18,4,NA,NA,2,2,NA,NA,NA,NA
"528","Tagueu Tadjo Diederrick Joel","Joel","https://s.glbimg.com/es/sde/f/2017/10/14/1611b8e187b0c2fb2db3a9fee2b2ab14_FORMATO.png",82787,35,"AVA","ata","Contundido",0,3.57,0,1.94,24,"Avaí",NA,2,39,9,13,24,1,25,18,NA,NA,NA,11,3,NA,1,NA,NA
"529","Henrique Silva Milagres","Henrique","https://s.glbimg.com/es/sde/f/2017/04/24/98783f94705be5ed728032062068f73c_FORMATO.png",84893,35,"VAS","lat","Provável",4.9,8.01,1.05,3,19,"Vasco",2,2,28,3,1,31,NA,47,27,3,NA,NA,2,NA,NA,NA,NA,NA
"530","Tomas Almino Bastos Silva","Tomas Bastos","https://s.glbimg.com/es/sde/f/2017/05/12/49edceaecc771a87995470ae4d955ddc_FORMATO.png",82817,35,"COR","mei","Nulo",0,11.25,0,2.45,12,"Coritiba",1,2,16,6,8,8,NA,28,8,NA,NA,NA,1,2,NA,NA,NA,NA
"531","Régis Augusto Salmazzo","Régis","https://s.glbimg.com/es/sde/f/2017/07/28/be592601ede31cf42b7b958372472345_FORMATO.png",82647,35,"BAH","mei","Nulo",0.6,13.88,0.15,2.52,26,"Bahia",5,1,12,3,3,16,NA,48,11,NA,NA,NA,2,4,NA,NA,NA,NA
"532","Rómulo Otero Vásquez","Otero","https://s.glbimg.com/es/sde/f/2017/04/03/9fe40eece7847c6e2d8feca1248f43a9_FORMATO.png",83004,35,"ATL","mei","Provável",5.6,8.01,0.89,3.15,25,"Atlético-MG",1,7,27,11,21,44,1,21,19,NA,NA,NA,NA,3,NA,NA,NA,NA
"533","Leonardo Pinheiro da Conceição","Léo","https://s.glbimg.com/es/sde/f/2017/07/25/a991dde92eec83e89482b3d11115669f_FORMATO.png",85626,35,"FLU","lat","Nulo",-4.7,2.41,-1.19,0.79,20,"Fluminense",1,3,41,2,3,7,NA,45,16,2,NA,NA,4,1,NA,NA,NA,NA
"534","Wellington Simião","Wellington Simião","https://s.glbimg.com/es/sde/f/2017/05/17/952fdde5f058594fa74d531f91c1abf3_FORMATO.png",81903,35,"AVA","mei","Provável",1,2.88,-0.79,1.36,29,"Avaí",NA,3,26,5,10,32,1,47,16,NA,NA,NA,3,2,NA,NA,NA,NA
"535","Daniel Correa Freitas","Daniel","https://s.glbimg.com/es/sde/f/2017/04/24/5b71e14cce546da5e531c172e54e0ce2_FORMATO.png",85629,35,"COR","mei","Nulo",0,5.2,0,2.8,1,"Coritiba",NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Yuri Lima Lara","Yuri","https://s.glbimg.com/es/sde/f/2017/07/28/9faecc1eba5c2827c12fafed4ec43a87_FORMATO.png",83263,35,"BAH","mei","Nulo",0,2,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Fagner Ironi Daponte","Fagner Alemão","https://s.glbimg.com/es/sde/f/2017/04/28/d93e226df0beb6346213a1a809c8f7fc_FORMATO.png",83522,35,"AVA","lat","Provável",1.4,9.81,-0.05,3.95,31,"Avaí",1,5,19,3,7,31,NA,70,56,9,NA,NA,11,NA,NA,NA,NA,NA
"538","Miguel Angel Borja Hernandez","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,35,"PAL","ata","Nulo",0,15.09,0,3.1,22,"Palmeiras",NA,3,24,10,21,17,NA,28,9,NA,NA,NA,4,6,NA,NA,NA,NA
"539","Patrick Bezerra do Nascimento","Patrick","https://s.glbimg.com/es/sde/f/2017/06/07/0219a437ca7aaad582008a68c498172f_FORMATO.png",83433,35,"SPO","mei","Provável",5.7,11.18,0.54,4.73,28,"Sport",NA,4,48,5,10,49,NA,79,78,NA,NA,NA,NA,3,NA,1,NA,NA
"540","Marcos Guilherme de Almeida Santos Matos","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2017/07/26/d3484768bc48ad214ba1ea35149b30ba_FORMATO.png",83266,35,"SAO","mei","Provável",0.9,10.22,-1.61,3.59,19,"São Paulo",NA,1,17,7,5,6,1,39,15,NA,NA,NA,NA,6,NA,NA,NA,NA
"541","Wanderson Santos Pereira","Wanderson","https://s.glbimg.com/es/sde/f/2017/04/23/3914af8715466d38cf77d94b2c5c5685_FORMATO.png",86143,35,"ATL","zag","Nulo",0,5.57,0,2.78,22,"Atlético-PR",NA,2,21,9,2,5,NA,36,14,7,NA,NA,2,2,NA,NA,NA,NA
"542","Rafael Thyere Albuquerque Marques","Rafael Thyere","https://s.glbimg.com/es/sde/f/2017/04/23/e94d073bb6cefa100cd1ed8d0f8a6291_FORMATO.png",83048,35,"GRE","zag","Provável",0,6.61,0,3.35,13,"Grêmio",NA,1,8,1,1,10,NA,19,11,4,NA,NA,NA,2,NA,NA,1,NA
"543","Jonas Gomes de Sousa","Jonas","https://s.glbimg.com/es/sde/f/2017/04/24/d4c75e365c9c04af042bf7ff378d60c7_FORMATO.png",85586,35,"COR","mei","Provável",2.8,8.39,0.48,3.88,28,"Coritiba",NA,8,59,1,10,21,NA,58,81,NA,NA,NA,1,2,NA,NA,NA,NA
"544","Andrew Erik Feitosa","Morato","https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_FORMATO.png",86227,35,"SAO","ata","Contundido",0,3,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Artur Sérgio Batista de Souza","Artur","https://s.glbimg.com/es/sde/f/2017/05/02/5c01ab099352ecad2baaa0a00f978720_FORMATO.png",85591,35,"PON","lat","Nulo",0,4,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Matheus Antunes Ribeiro","Matheus Ribeiro","https://s.glbimg.com/es/sde/f/2017/05/02/3592f0162c6d3041f5e47fca40d7d1a3_FORMATO.png",82943,35,"SAN","lat","Contundido",0,5.76,0,5.2,4,"Santos",NA,1,2,1,1,1,NA,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"547","Thiago Martins Bueno","Thiago Martins","https://s.glbimg.com/es/sde/f/2017/09/07/d55c81f15aa3706081ec50077f850588_FORMATO.png",83615,35,"BAH","zag","Provável",3.7,4.45,0.7,1.33,8,"Bahia",NA,NA,3,NA,NA,1,NA,12,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"548","Hyoran Kaue Dalmoro","Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",85931,35,"PAL","mei","Nulo",0,3.59,0,3.47,3,"Palmeiras",NA,NA,2,1,NA,1,NA,5,2,NA,NA,NA,NA,1,NA,NA,NA,NA
"549","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2017/04/23/a4d7cefcde751da5dcf52b042baafbb5_FORMATO.png",87228,35,"COR","lat","Provável",-0.9,9.49,-1.99,4.05,31,"Corinthians",4,4,19,3,5,36,NA,101,18,17,NA,NA,4,2,NA,NA,NA,NA
"550","Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png",87342,35,"GRE","zag","Nulo",18.8,12.44,2.93,3.99,22,"Grêmio",NA,7,30,NA,3,19,1,42,34,10,NA,NA,3,1,NA,NA,NA,NA
"551","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/03/2f4037ee6c2ce20e96ff5cb1f6db210f_FORMATO.png",87393,35,"ATL","zag","Provável",0,9,0,3.44,23,"Atlético-MG",NA,2,26,2,6,19,NA,38,29,7,NA,NA,1,1,NA,NA,NA,NA
"552","João Paulo Silva Martins","João Paulo","https://s.glbimg.com/es/sde/f/2017/05/02/f85d6ca954388c9c5635f0e28f95b5cf_FORMATO.png",85425,35,"SAN","gol","Nulo",0,2.97,0,10.7,1,"Santos",NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"553","Rodrigo de Souza Prado","Rodrigão","https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png",87398,35,"ATL","zag","Nulo",0,2.97,0,2.8,3,"Atlético-MG",NA,NA,2,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"554","Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",87350,35,"SAO","lat","Nulo",0,7.28,0,2.67,7,"São Paulo",1,NA,10,NA,2,6,NA,20,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"555","Toshiya Tojo","Toshi","https://s.glbimg.com/es/sde/f/2017/04/28/5e3d92955c32b6c74898e471661e6390_FORMATO.png",82791,35,"AVA","ata","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Santiago Tréllez Vivero","Tréllez","https://s.glbimg.com/es/sde/f/2017/08/30/598c84f830fc79d588e9be7667c7c973_FORMATO.png",87679,35,"VIT","ata","Provável",1.5,5.66,-0.12,3.73,21,"Vitória",2,2,51,9,14,17,3,44,9,NA,NA,NA,5,8,1,NA,NA,NA
"557","Emilio Enrique Zeballos Gutiérrez","Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",87859,35,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Felipe Gedoz da Conceição","Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",87864,35,"ATL","mei","Dúvida",0,8.16,0,2.81,14,"Atlético-PR",1,1,11,5,9,21,2,41,4,NA,NA,NA,4,3,1,NA,NA,NA
"559","Caíque Silva Sá","Caíque Sá","https://s.glbimg.com/es/sde/f/2017/05/28/8c084fed591a67a554da06e53f403549_FORMATO.png",87437,35,"VIT","lat","Suspenso",-4,2.3,-0.92,2.72,17,"Vitória",NA,3,36,2,7,25,NA,62,30,4,NA,NA,3,NA,NA,NA,NA,NA
"560","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2017/07/28/c0ea66c25e44744e6dca2de152c06395_FORMATO.png",87486,35,"BAH","lat","Nulo",0,4.54,0,2.16,19,"Bahia",1,5,27,1,1,24,NA,55,19,6,NA,NA,NA,NA,NA,NA,NA,NA
"561","Jefferson Gabriel Orejuela Izquierdo","Orejuela","https://s.glbimg.com/es/sde/f/2017/07/25/8654cd4e835c77cc1301a2b0c7faa426_FORMATO.png",87874,35,"FLU","mei","Nulo",0,8.44,0,1.18,20,"Fluminense",NA,2,23,NA,NA,23,NA,39,26,NA,NA,NA,NA,NA,NA,1,NA,NA
"562","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2017/06/22/23cefb71d6b2d4a53d900e9e4e2abfee_FORMATO.png",87747,35,"VIT","mei","Provável",4.9,3.85,-1.2,2.54,25,"Vitória",NA,6,38,8,11,54,NA,57,25,NA,NA,NA,1,4,NA,1,NA,NA
"563","Leonardo Araújo dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/24/6b4eee4e3d34200c6f23e434a79f4af3_FORMATO.png",87743,35,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",87863,35,"CRU","mei","Provável",0,9.77,0,3.6,13,"Cruzeiro",1,1,10,13,7,24,NA,47,10,NA,NA,NA,NA,2,NA,NA,NA,NA
"565","Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2017/07/25/622af95364dd391adb267d847b26b76d_FORMATO.png",87877,35,"FLU","mei","Provável",1.1,12.57,0.06,2.92,12,"Fluminense",NA,3,8,3,2,6,1,30,16,NA,NA,NA,NA,2,NA,NA,NA,NA
"566","Fabián Cornelio Balbuena González","Balbuena","https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png",87887,35,"COR","zag","Provável",0,11.44,0,5.35,29,"Corinthians",1,6,17,2,6,21,NA,63,40,15,NA,NA,5,4,NA,NA,NA,NA
"567","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2017/05/02/8546a4c5536f1d3e6ebc74e89daef4c3_FORMATO.png",88136,35,"PON","gol","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Geremias Ribeiro Júnior","Júnior","https://s.glbimg.com/es/sde/f/2017/06/09/2e36d120085f3fb7908f2921ee4c592e_FORMATO.png",87946,35,"VIT","ata","Contundido",0,1.02,0,0.7,6,"Vitória",NA,NA,1,NA,1,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2017/02/19/6aca0b072c6eeca65b6dc51c30de4a50_FORMATO.png",88002,35,"SAN","mei","Nulo",0,1.21,0,0.51,9,"Santos",NA,2,6,1,3,3,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2017/07/25/d139933474f638abe42c53dcd21a981b_FORMATO.png",87999,35,"FLU","mei","Provável",-0.1,12.24,-0.93,4.17,33,"Fluminense",10,1,23,30,38,49,3,175,28,NA,NA,NA,3,2,NA,NA,NA,NA
"571","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,35,"SAN","mei","Contundido",0,9.29,0,1.51,8,"Santos",NA,2,6,1,4,12,NA,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Jonathan Francisco Lemos","Jonathan","https://s.glbimg.com/es/sde/f/2017/04/27/f0005dbb8cf4d46b99cf08acf8949256_FORMATO.png",86713,35,"ATL","lat","Provável",6.4,3.6,1.17,2.37,20,"Atlético-GO",NA,3,18,3,6,8,NA,50,34,3,NA,NA,1,NA,NA,NA,1,NA
"573","Ramon Menezes Roma","Ramon","https://s.glbimg.com/es/sde/f/2016/05/01/bf444d7eaf1a2853f33faef276c4a9a0_FORMATO.png",88087,35,"VIT","zag","Nulo",1.4,4.82,-0.38,2.18,22,"Vitória",NA,4,26,3,6,26,NA,37,24,5,NA,NA,NA,NA,NA,NA,1,NA
"574","Walter Luiz Silva de Araujo","Luizão","https://s.glbimg.com/es/sde/f/2017/06/22/5b6da4a5651cbd0822f33cea7f49be63_FORMATO.png",86724,35,"COR","zag","Nulo",0,0.79,0,-0.52,7,"Coritiba",NA,5,9,1,1,4,NA,8,3,1,NA,NA,1,NA,NA,NA,NA,NA
"575","Leonan José Valandro Gomes","Leonan","https://s.glbimg.com/es/sde/f/2017/04/03/f7ef2c1763cfea19e19b624be9bd9f68_FORMATO.png",89693,35,"ATL","lat","Nulo",0,2.69,0,3.17,3,"Atlético-MG",NA,1,4,NA,NA,7,NA,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"576","Fernando Alexander Guerrero Vásquez","Fernando Guerrero","https://s.glbimg.com/es/sde/f/2017/08/17/e1574093b8b1ab5f5337d0aefef4d120_FORMATO.png",87872,35,"CHA","mei","Nulo",0,2.89,0,-1.5,2,"Chapecoense",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Warian dos Santos Souza","Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",88030,35,"COR","mei","Nulo",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","Lucas Gonçalves Reis Santos","Lucas Rex","https://s.glbimg.com/es/sde/f/2017/08/18/9e40a3e5256626c0192b3adef4243677_FORMATO.jpeg",86745,35,"GRE","zag","Nulo",0,2,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","James Dean Araújo de Lima","James Dean","https://s.glbimg.com/es/sde/f/2017/05/01/c92d594519fdaaff86e13dce57f1b587_FORMATO.png",89694,35,"SPO","ata","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png",88225,35,"SAN","lat","Nulo",0,3.73,0,2.59,15,"Santos",1,3,28,1,2,16,NA,28,14,6,NA,NA,NA,1,NA,2,NA,NA
"581","Iago Ângelo Dias","Iago","https://s.glbimg.com/es/sde/f/2017/04/24/6d1258d426eef6b245dc52182b65814b_FORMATO.png",88417,35,"COR","ata","Nulo",0,3.59,0,-0.13,14,"Coritiba",NA,2,11,2,3,5,NA,14,4,NA,NA,NA,3,NA,NA,NA,NA,NA
"582","Ángel Rodrigo Romero Villamayor","Ángel Romero","https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png",88323,35,"COR","ata","Provável",1.2,12,-0.24,4.2,28,"Corinthians",3,10,38,14,9,86,NA,98,53,NA,NA,NA,13,3,NA,NA,NA,NA
"583","Igor Ribeiro de Jesus","Igor","https://s.glbimg.com/es/sde/f/2017/08/30/e792b551e6a9ca62b2bb2b2d25533d6b_FORMATO.png",88667,35,"SPO","zag","Nulo",0,4.67,0,3.1,2,"Sport",NA,NA,2,NA,NA,2,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","João Vitor Pereira de Alcantara","João Vitor ","https://s.glbimg.com/es/sde/f/2017/04/27/5e240c8d3c51257cd78fe820f6453aa5_FORMATO.png",88539,35,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","Jean Patrick Reis","Jean Patrick","https://s.glbimg.com/es/sde/f/2017/07/04/96daa554c0f24c012a1cb27045d67975_FORMATO.png",88379,35,"PON","lat","Nulo",0,3.08,0,3.38,6,"Ponte Preta",NA,NA,7,NA,NA,5,NA,6,3,2,NA,NA,NA,1,NA,NA,NA,NA
"586","Vinicius Rodolfo de Souza Oliveira","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",88651,35,"BOT","ata","Nulo",1.6,2.21,0.25,2.09,8,"Botafogo",NA,NA,4,NA,3,3,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"587","João Pedro Maturano dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2017/04/24/c6945a1446c818fed3c475afef47a6a8_FORMATO.png",89273,35,"CHA","lat","Nulo",0.4,4.87,-0.66,2.2,6,"Chapecoense",NA,NA,2,2,1,1,NA,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"588","Jean Carlos de Souza Irmer","Jean","https://s.glbimg.com/es/sde/f/2017/04/06/d3926623525ad9fc2a3896099f523066_FORMATO.png",89150,35,"VAS","mei","Dúvida",0,12.15,0,4.06,31,"Vasco",1,9,62,6,11,43,NA,60,85,NA,NA,NA,NA,1,NA,NA,NA,NA
"589","Carlos Eugenio Júnior Tavares dos Santos","Júnior Tavares","https://s.glbimg.com/es/sde/f/2017/02/09/25d0a51f886e8f5b2db83e4bea6a4e20_FORMATO.png",89343,35,"SAO","lat","Dúvida",3.9,11.52,0.37,3.83,21,"São Paulo",4,3,19,2,7,43,NA,67,28,4,NA,NA,NA,NA,NA,NA,NA,NA
"590","Judivan Flor da Silva","Judivan ","https://s.glbimg.com/es/sde/f/2017/04/23/f49ad5df5316c41a536cbc083724ee17_FORMATO.png",89190,35,"CRU","ata","Nulo",12.6,5.38,1.38,12.6,1,"Cruzeiro",NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA
"591","Wanderson de Jesus Martins","Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",89342,35,"SAN","lat","Nulo",0,3.5,0,2.4,3,"Santos",NA,NA,4,NA,NA,3,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Lucas de Figueiredo Crispim","Lucas Crispim","https://s.glbimg.com/es/sde/f/2016/05/01/f060208d1a949d93507611b7e4fbd24b_FORMATO.png",88597,35,"SAN","mei","Nulo",0,2.39,0,0.4,3,"Santos",NA,NA,2,1,NA,4,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"593","Bruno Jacinto da Silva","Bruno Paulista","https://s.glbimg.com/es/sde/f/2017/07/08/baeb57a463f93f78065135fdc122eded_FORMATO.png",88933,35,"VAS","mei","Nulo",0,4.71,0,1.22,11,"Vasco",NA,7,10,5,7,15,NA,22,13,NA,NA,NA,1,NA,NA,NA,NA,NA
"594","Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2017/07/28/3f6f5e42ab4526ee91e011dab0d45545_FORMATO.png",89285,35,"BAH","mei","Nulo",0,3.03,0,1.03,13,"Bahia",1,3,15,1,2,11,NA,20,15,NA,NA,NA,1,NA,NA,1,NA,NA
"595","Maurício Andreazzi Pereira","Andreazzi","https://s.glbimg.com/es/sde/f/2017/04/24/2e3edae4ff2b6836e1ea7f55380193fa_FORMATO.png",89253,35,"BOT","mei","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,35,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","Luan Guilherme de Jesus Vieira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/458569d2d0c260a004befc5988da9350_FORMATO.png",86759,35,"GRE","ata","Nulo",1.4,19.48,-0.66,6.45,20,"Grêmio",6,2,24,18,19,49,NA,103,28,NA,NA,NA,4,6,1,NA,NA,NA
"598","Jandrei Chitolina Carniel","Jandrei","https://s.glbimg.com/es/sde/f/2017/05/04/e34c217d3230604bddf15c133fde3fd2_FORMATO.png",86508,35,"CHA","gol","Provável",0.7,5.1,-1.11,1.86,34,"Chapecoense",NA,2,NA,NA,NA,12,NA,40,NA,10,36,46,NA,NA,NA,NA,NA,1
"599","Flávio Medeiros da Silva","Flávio","https://s.glbimg.com/es/sde/f/2017/06/22/45969ac005e05819eea2e0fdcb62de43_FORMATO.png",91102,35,"VIT","mei","Nulo",0,2.12,0,0,1,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","Igor Rabello da Costa","Igor Rabello","https://s.glbimg.com/es/sde/f/2016/05/20/45658f95ac34e82da4d58cf9c77f2587_FORMATO.png",89493,35,"BOT","zag","Provável",3,10.57,-0.02,3.18,28,"Botafogo",NA,6,30,3,6,16,1,44,42,8,NA,NA,5,1,NA,NA,1,NA
"601","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2017/04/23/f8b4218756c0dc59793c36159228a00f_FORMATO.png",86757,35,"GRE","ata","Nulo",0,10.5,0.07,4.57,31,"Grêmio",4,1,20,20,18,25,1,32,23,NA,NA,NA,1,7,NA,NA,NA,NA
