"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FD","FS","FT","PE","RB","SG","DD","GS","A","FF","I","G","PP","GC","CV","DP"
"519","Thiago Martins Bueno","Thiago Martins","https://s.glbimg.com/es/sde/f/2017/09/07/d55c81f15aa3706081ec50077f850588_FORMATO.png",83615,32,"BAH","zag","Provável",8.1,5.1,1.52,1.32,5,"Bahia",NA,1,NA,1,NA,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Fagner Ironi Daponte","Fagner Alemão","https://s.glbimg.com/es/sde/f/2017/04/28/d93e226df0beb6346213a1a809c8f7fc_FORMATO.png",83522,32,"AVA","lat","Provável",5.7,10.46,0.08,4.09,28,"Avaí",5,18,2,27,NA,67,52,9,NA,NA,1,6,9,NA,NA,NA,NA,NA
"521","Raphael Guimarães de Paula","Dodô","https://s.glbimg.com/es/sde/f/2017/04/24/d75b985086acd9eb03422fe01ce0693f_FORMATO.png",84927,32,"CHA","mei","Nulo",0,4.26,0,1.9,2,"Chapecoense",NA,2,NA,NA,NA,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"522","Yago Henrique Severino dos Santos","Yago","https://s.glbimg.com/es/sde/f/2017/04/03/bd1a20fcc43bf36e13dd321aa526e278_FORMATO.png",84926,32,"ATL","mei","Dúvida",0,1.69,0,1,19,"Atlético-MG",4,19,5,8,NA,46,18,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA
"523","Vinicius Silvestre da Costa","Vinicius Silvestre","https://s.glbimg.com/es/sde/f/2016/05/01/31d846d7d2c8a7f4d827850b61996f45_FORMATO.png",85083,32,"PAL","gol","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Robert Gonçalves Santos","Robert ","https://s.glbimg.com/es/sde/f/2017/07/25/226d7cc723b857ba53068c1a96fe941d_FORMATO.png",85121,32,"FLU","mei","Nulo",0,3.15,0,0.95,2,"Fluminense",NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Thalles Lima","Thalles","https://s.glbimg.com/es/sde/f/2017/04/24/3201728e4a68e69b6c3e6fc2f8f5b1e1_FORMATO.png",85211,32,"VAS","ata","Nulo",0,3.58,0,1.3,12,"Vasco",4,14,3,12,NA,10,2,NA,NA,NA,NA,8,1,2,NA,NA,NA,NA
"526","Uilson Pedruzzi de Oliveira","Uilson","https://s.glbimg.com/es/sde/f/2017/04/03/f77329e6065eec16e496b8b12ad6384a_FORMATO.png",85418,32,"ATL","gol","Contundido",0,4,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Miguel Angel Borja Hernandez","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,32,"PAL","ata","Nulo",1.4,15.09,-2.42,3.1,22,"Palmeiras",3,24,10,17,NA,28,9,NA,NA,NA,NA,21,4,6,NA,NA,NA,NA
"528","Jeferson de Araújo de Carvalho","Jeferson","https://s.glbimg.com/es/sde/f/2017/05/02/771b51917a7ef2187ffea3d1e0fc9277_FORMATO.png",84917,32,"PON","lat","Provável",-1.7,5.19,-1.96,3.21,17,"Ponte Preta",4,21,NA,9,NA,69,19,9,NA,NA,2,3,NA,NA,NA,NA,NA,NA
"529","Yerry Fernando Mina González","Yerry Mina","https://s.glbimg.com/es/sde/f/2017/04/18/5d127fbc9c3d26f69de26952da18b809_FORMATO.png",85241,32,"PAL","zag","Nulo",10.3,14.99,0.03,4.65,12,"Palmeiras",4,19,3,11,NA,31,18,4,NA,NA,1,5,2,2,NA,NA,NA,NA
"530","Wanderson Ferreira de Oliveira","Valdívia","https://s.glbimg.com/es/sde/f/2017/05/31/6bc774b62632d57e756a9e0533fcfd85_FORMATO.png",85423,32,"ATL","mei","Provável",0.7,8.03,-0.25,3.53,20,"Atlético-MG",NA,11,15,32,NA,54,19,NA,NA,NA,1,13,2,2,NA,NA,NA,NA
"531","Leonardo Pinheiro da Conceição","Léo","https://s.glbimg.com/es/sde/f/2017/07/25/a991dde92eec83e89482b3d11115669f_FORMATO.png",85626,32,"FLU","lat","Nulo",0,3.06,0,1.01,18,"Fluminense",2,39,2,7,NA,41,15,2,NA,NA,1,2,3,1,NA,NA,NA,NA
"532","João Paulo Silva Martins","João Paulo","https://s.glbimg.com/es/sde/f/2017/05/02/f85d6ca954388c9c5635f0e28f95b5cf_FORMATO.png",85425,32,"SAN","gol","Nulo",0,2.97,0,10.7,1,"Santos",NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Hyoran Kaue Dalmoro","Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",85931,32,"PAL","mei","Dúvida",0,3.59,0,3.47,3,"Palmeiras",NA,2,1,1,NA,5,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"534","Wanderson Santos Pereira","Wanderson","https://s.glbimg.com/es/sde/f/2017/04/23/3914af8715466d38cf77d94b2c5c5685_FORMATO.png",86143,32,"ATL","zag","Nulo",-0.3,5.57,-1,2.78,22,"Atlético-PR",2,21,9,5,NA,36,14,7,NA,NA,NA,2,2,2,NA,NA,NA,NA
"535","Daniel Correa Freitas","Daniel","https://s.glbimg.com/es/sde/f/2017/04/24/5b71e14cce546da5e531c172e54e0ce2_FORMATO.png",85629,32,"COR","mei","Nulo",0,6,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Marcos da Silva França","Keno","https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png",86485,32,"PAL","ata","Provável",-0.8,6.86,-0.61,3.79,25,"Palmeiras",2,23,7,22,1,58,25,NA,NA,NA,4,9,5,5,NA,NA,NA,NA
"537","Andrew Erik Feitosa","Morato","https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_FORMATO.png",86227,32,"SAO","ata","Contundido",0,3,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Breno Gonçalves Lopes","Breno Lopes","https://s.glbimg.com/es/sde/f/2017/05/19/68d8c5dda3ea6323520ddfd58086f176_FORMATO.png",86411,32,"ATL","lat","Provável",-0.7,3.24,-0.3,1.9,14,"Atlético-GO",NA,18,5,9,NA,35,16,2,NA,NA,NA,4,7,NA,NA,NA,NA,NA
"539","Danilo das Neves Pinheiro","Tchê Tchê","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg",86686,32,"PAL","mei","Provável",-0.6,6.35,-0.24,1.39,28,"Palmeiras",5,47,7,29,NA,68,37,NA,NA,NA,2,6,1,NA,NA,NA,1,NA
"540","Alison Vicente da Silva","Alison","https://s.glbimg.com/es/sde/f/2017/02/14/cd74f75d4225633af1942d07603f11cf_FORMATO.png",91003,32,"SPO","ata","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Everton Felipe de Oliveira Silva","Everton Felipe","https://s.glbimg.com/es/sde/f/2017/08/30/61e2143d4bf6e2d3ed0ce11f995be203_FORMATO.png",86519,32,"SPO","mei","Contundido",0,4.41,0,1.63,18,"Sport",2,27,13,24,NA,102,18,NA,NA,NA,2,7,2,1,NA,NA,NA,NA
"542","Marcos Felipe de Freitas Monteiro","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2017/07/25/71f2d737b67ea5f20138c4871f667000_FORMATO.png",85004,32,"FLU","gol","Nulo",0,3,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Jandrei Chitolina Carniel","Jandrei","https://s.glbimg.com/es/sde/f/2017/05/04/e34c217d3230604bddf15c133fde3fd2_FORMATO.png",86508,32,"CHA","gol","Provável",0.4,4.91,-1.08,1.71,31,"Chapecoense",2,NA,NA,12,NA,37,NA,9,32,43,NA,NA,NA,NA,NA,NA,NA,1
"544","Victor Luis Chuab Zamblauskas","Victor Luis","https://s.glbimg.com/es/sde/f/2017/04/18/9a9a735957f9522e9ffcf1664bd29a44_FORMATO.png",86410,32,"BOT","lat","Provável",-3.5,11.35,-1.7,4.34,27,"Botafogo",5,26,2,29,NA,59,46,10,NA,NA,NA,8,1,1,NA,NA,NA,NA
"545","Jonathan Francisco Lemos","Jonathan","https://s.glbimg.com/es/sde/f/2017/04/27/f0005dbb8cf4d46b99cf08acf8949256_FORMATO.png",86713,32,"ATL","lat","Provável",3.4,3.05,-0.05,2.31,18,"Atlético-GO",2,14,3,7,NA,45,28,3,NA,NA,NA,5,1,NA,NA,1,NA,NA
"546","Walter Luiz Silva de Araujo","Luizão","https://s.glbimg.com/es/sde/f/2017/06/22/5b6da4a5651cbd0822f33cea7f49be63_FORMATO.png",86724,32,"COR","zag","Nulo",0,0.79,0,-0.52,7,"Coritiba",5,9,1,4,NA,8,3,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"547","Richard Cândido Coelho","Richard","https://s.glbimg.com/es/sde/f/2017/08/19/525a2fd7bb807a508e3f99a5d1285034_FORMATO.png",86711,32,"FLU","mei","Contundido",8.7,5.49,0.26,5.55,8,"Fluminense",NA,12,NA,8,NA,11,28,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"548","Lucas Macanhan Ferreira","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,32,"ATL","gol","Nulo",0,2,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Lucas Gonçalves Reis Santos","Lucas Rex","https://s.glbimg.com/es/sde/f/2017/08/18/9e40a3e5256626c0192b3adef4243677_FORMATO.jpeg",86745,32,"GRE","zag","Nulo",0,2,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Luan Guilherme de Jesus Vieira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/458569d2d0c260a004befc5988da9350_FORMATO.png",86759,32,"GRE","ata","Nulo",11.2,21.13,1.92,6.77,18,"Grêmio",2,20,17,41,NA,93,25,NA,NA,NA,6,16,4,6,1,NA,NA,NA
"551","Jordi Almeida","Jordi","https://s.glbimg.com/es/sde/f/2017/04/17/8a166ba697085a60b3f3b7d74a9c6114_FORMATO.png",86776,32,"VAS","gol","Nulo",0,4,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","José Welison da Silva","José Welison","https://s.glbimg.com/es/sde/f/2017/04/24/842ad25f4c670bababfa051fb5fb8ca6_FORMATO.png",86859,32,"VIT","mei","Nulo",-2.3,2.96,-1.93,3.8,2,"Vitória",NA,7,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
"553","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2017/04/23/f8b4218756c0dc59793c36159228a00f_FORMATO.png",86757,32,"GRE","ata","Dúvida",17.4,13.29,0.53,4.95,28,"Grêmio",1,15,18,24,1,32,22,NA,NA,NA,4,16,1,7,NA,NA,NA,NA
"554","Sidcley Ferreira Pereira","Sidcley","https://s.glbimg.com/es/sde/f/2017/04/23/eff5699ee67d7b1a4f3c4cf923789370_FORMATO.png",86764,32,"ATL","lat","Suspenso",0.3,12.69,-0.78,4.62,29,"Atlético-PR",3,30,7,51,NA,84,31,9,NA,NA,4,6,13,4,NA,NA,NA,NA
"555","Leonardo Rodrigues dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/23/1d114129100c1552c9d2fac173daf8ea_FORMATO.jpeg",95820,32,"COR","zag","Nulo",0,4.38,0,5,1,"Corinthians",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Matheus Rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2017/04/23/c091af2e156b654e15abd7e687d0aeb2_FORMATO.png",86766,32,"ATL","mei","Nulo",-0.3,3.93,0.02,0.85,26,"Atlético-PR",5,29,4,14,NA,46,21,NA,NA,NA,1,2,1,1,NA,NA,NA,NA
"557","Raniel Santana de Vasconcelos","Raniel","https://s.glbimg.com/es/sde/f/2017/04/06/b362899a01b537ee09468f95d34f40f7_FORMATO.png",86797,32,"CRU","ata","Contundido",0,2.4,0,3.53,11,"Cruzeiro",2,6,NA,13,NA,7,11,NA,NA,NA,1,3,1,2,NA,NA,NA,NA
"558","Henrique Gelain Custódio","Henrique Gelain","https://s.glbimg.com/es/sde/f/2017/04/24/048b1eb6ff970a66fa5eb5087290c03b_FORMATO.png",86783,32,"COR","lat","Contundido",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",86972,32,"BOT","zag","Nulo",0,0.78,0,1.14,5,"Botafogo",2,10,NA,4,NA,16,4,3,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"560","Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2017/05/01/6d2201a3689f5a71696f8b8eacbd9646_FORMATO.png",86935,32,"SPO","mei","Nulo",0,3.27,-0.06,1.35,9,"Sport",1,8,NA,5,NA,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2017/02/20/d2acf5df4ac30ffcbc7bd264583d6467_FORMATO.png",86861,32,"VIT","zag","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Eduardo Gabriel dos Santos Bauermann","Eduardo Bauermann","https://s.glbimg.com/es/sde/f/2017/05/25/590ba3c156c116d43014e1e9b5d4e74f_FORMATO.png",86970,32,"ATL","zag","Nulo",0,2.28,0,1.4,11,"Atlético-GO",NA,7,NA,6,NA,9,5,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"563","Caio César da Silva Silveira","Caio César","https://s.glbimg.com/es/sde/f/2017/04/28/c9789925a7e321c7432e9e22a2b5a2c9_FORMATO.png",86974,32,"AVA","mei","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2017/04/23/56c2f46953852255c8d3c1a685ecd757_FORMATO.png",87008,32,"GRE","gol","Nulo",0,4.77,0,2.18,5,"Grêmio",NA,NA,NA,1,NA,2,NA,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA
"565","Luiz Humberto da Silva Silva","Beto da Silva","https://s.glbimg.com/es/sde/f/2017/04/23/0cfa7b8af32ec84883ccf9a0d610b0d0_FORMATO.png",87028,32,"GRE","ata","Nulo",4.5,3.67,1.01,1.23,9,"Grêmio",1,7,NA,4,NA,5,3,NA,NA,NA,1,NA,4,1,NA,NA,NA,NA
"566","Leonardo Gomes da Conceição Silva","Leonardo","https://s.glbimg.com/es/sde/f/2017/04/23/0cd6a2a3718c7c36858e7d11ad867645_FORMATO.png",86973,32,"GRE","lat","Nulo",0,2.32,0,3.48,5,"Grêmio",NA,9,NA,1,NA,13,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Matheus Vieira Campos Peixoto","Matheus Peixoto","https://s.glbimg.com/es/sde/f/2017/02/21/9a6be83af417e88aab380c4245ab7655_FORMATO.png",87098,32,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Edson Carlos Santos Lima Junior","Capa","https://s.glbimg.com/es/sde/f/2017/04/28/4a0d17271060eaf419c78016735076ee_FORMATO.png",86874,32,"AVA","lat","Nulo",0,11.37,-0.48,4.17,29,"Avaí",5,48,2,79,NA,149,61,10,NA,NA,1,10,4,NA,NA,1,NA,NA
"569","Warleson Stellion Lisboa Oliveira","Warleson","https://s.glbimg.com/es/sde/f/2017/04/23/d3b26dce5bc760f7a52d0556eb36b781_FORMATO.png",91204,32,"ATL","gol","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Cicero Clebson Alves Santana","Cícero","https://s.glbimg.com/es/sde/f/2017/05/04/4ce602dbb0545123e778ce27a88ca159_FORMATO.png",87158,32,"ATL","mei","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Luiz Otávio da Silva Santos","Luiz Otávio ","https://s.glbimg.com/es/sde/f/2017/04/25/239f4dc20386b0bc2988aa004f7c02b7_FORMATO.png",86863,32,"CHA","zag","Dúvida",0,6.4,0,2.38,10,"Chapecoense",2,13,3,NA,NA,22,10,2,NA,NA,1,4,NA,1,NA,NA,1,NA
"572","Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2017/04/20/3b8a82a4adde6089a76eea746b858971_FORMATO.png",87225,32,"COR","zag","Nulo",0,9.04,0,4.59,18,"Corinthians",NA,8,2,11,NA,24,21,8,NA,NA,NA,4,NA,1,NA,NA,NA,NA
"573","Eduardo Augusto Baptista Miguel","Eduardo Baptista","https://s.glbimg.com/es/sde/f/2017/09/21/c6a1b3f0f45e2d4b713c17d8fb179f4e_FORMATO.png",87211,32,"PON","tec","Provável",0.49,8.76,-1.01,2.67,16,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2017/04/23/a4d7cefcde751da5dcf52b042baafbb5_FORMATO.png",87228,32,"COR","lat","Provável",-0.6,9.24,-0.43,3.76,28,"Corinthians",4,18,2,32,NA,92,15,15,NA,NA,3,4,4,2,NA,NA,NA,NA
"575","José Carlos Cracco Neto","Zeca","https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png",87192,32,"SAN","lat","Nulo",0,11.62,0,4.41,14,"Santos",2,9,2,14,1,38,13,8,NA,NA,1,3,NA,NA,NA,NA,NA,NA
"576","Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png",87342,32,"GRE","zag","Nulo",6,10.14,-0.76,3.32,20,"Grêmio",7,27,NA,16,1,41,29,9,NA,NA,NA,3,3,NA,NA,NA,NA,NA
"577","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/03/2f4037ee6c2ce20e96ff5cb1f6db210f_FORMATO.png",87393,32,"ATL","zag","Provável",3.6,9.37,-0.35,3.54,22,"Atlético-MG",2,24,2,18,NA,38,28,7,NA,NA,NA,6,1,1,NA,NA,NA,NA
"578","Rodrigo de Souza Prado","Rodrigão","https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png",87398,32,"ATL","zag","Nulo",0,2.97,0,2.8,3,"Atlético-MG",NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Caíque Silva Sá","Caíque Sá","https://s.glbimg.com/es/sde/f/2017/05/28/8c084fed591a67a554da06e53f403549_FORMATO.png",87437,32,"VIT","lat","Provável",0,3.56,0,3.26,15,"Vitória",2,34,2,23,NA,56,29,4,NA,NA,NA,7,2,NA,NA,NA,NA,NA
"580","Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",87350,32,"SAO","lat","Nulo",0,7.28,0,2.67,7,"São Paulo",NA,10,NA,6,NA,20,9,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA
"581","Santiago Tréllez Vivero","Tréllez","https://s.glbimg.com/es/sde/f/2017/08/30/598c84f830fc79d588e9be7667c7c973_FORMATO.png",87679,32,"VIT","ata","Provável",3.2,5.42,0.61,3.41,18,"Vitória",2,44,7,12,3,38,7,NA,NA,NA,1,12,5,7,1,NA,NA,NA
"582","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2017/07/28/c0ea66c25e44744e6dca2de152c06395_FORMATO.png",87486,32,"BAH","lat","Nulo",0,4.54,0,2.16,19,"Bahia",5,27,1,24,NA,55,19,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"583","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,32,"SAN","mei","Contundido",0,9.29,0,1.51,8,"Santos",2,6,1,12,NA,20,9,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"584","Leonardo Araújo dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/24/6b4eee4e3d34200c6f23e434a79f4af3_FORMATO.png",87743,32,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2017/06/22/23cefb71d6b2d4a53d900e9e4e2abfee_FORMATO.png",87747,32,"VIT","mei","Provável",-1,2.45,-0.12,1.96,23,"Vitória",5,35,8,46,NA,51,24,NA,NA,NA,NA,8,1,2,NA,NA,1,NA
"586","Fernando Alexander Guerrero Vásquez","Fernando Guerrero","https://s.glbimg.com/es/sde/f/2017/08/17/e1574093b8b1ab5f5337d0aefef4d120_FORMATO.png",87872,32,"CHA","mei","Nulo",0,2.89,0,-1.5,2,"Chapecoense",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",87863,32,"CRU","mei","Nulo",13.1,9.77,1.16,3.6,13,"Cruzeiro",1,10,13,24,NA,47,10,NA,NA,NA,1,7,NA,2,NA,NA,NA,NA
"588","Jefferson Gabriel Orejuela Izquierdo","Orejuela","https://s.glbimg.com/es/sde/f/2017/07/25/8654cd4e835c77cc1301a2b0c7faa426_FORMATO.png",87874,32,"FLU","mei","Nulo",0,8.44,0,1.18,20,"Fluminense",2,23,NA,23,NA,39,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"589","Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2017/08/22/a3d5b1c1beaed6275d0c2a3e0b2748ed_FORMATO.jpeg",94214,32,"FLA","zag","Nulo",0,3.24,0,4.2,1,"Flamengo",NA,2,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/08/30/645c1110c278efad455b4d7220e4bdbc_FORMATO.png",94445,32,"SPO","ata","Nulo",0,0.9,0,0.75,13,"Sport",1,12,3,5,NA,18,5,NA,NA,NA,1,8,3,NA,NA,NA,NA,NA
"591","Matheus Soares Thuler","Thuler",NA,100125,32,"FLA","zag","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Felipe Gedoz da Conceição","Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",87864,32,"ATL","mei","Contundido",0,7.53,0,2.69,13,"Atlético-PR",1,11,5,20,1,34,3,NA,NA,NA,1,8,4,3,1,NA,NA,NA
"593","Emilio Enrique Zeballos Gutiérrez","Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",87859,32,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2017/07/25/622af95364dd391adb267d847b26b76d_FORMATO.png",87877,32,"FLU","mei","Provável",2.9,13.05,0.24,3.43,10,"Fluminense",2,7,3,5,1,28,14,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA
"595","Mateus Norton Gomes Chaves","Mateus Norton","https://s.glbimg.com/es/sde/f/2017/07/25/cb48a350eba3ed301233b7101cab6d8b_FORMATO.png",94336,32,"FLU","mei","Nulo",0.9,0.97,-0.36,0.5,11,"Fluminense",3,10,NA,5,NA,18,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"596","Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png",94286,32,"CHA","ata","Nulo",0,1.8,0,0.9,2,"Chapecoense",NA,2,NA,2,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"597","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2017/07/25/eb7be7be185d6f7421dbf30f71453757_FORMATO.png",94583,32,"FLU","ata","Nulo",0,4.93,0,2.22,9,"Fluminense",1,13,2,10,NA,9,9,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA
"598","Jonatan David Gomez Ospina","Jonatan Gomez","https://s.glbimg.com/es/sde/f/2017/06/27/500860f593a723ac171bd25de5474397_FORMATO.png",94857,32,"SAO","mei","Dúvida",0,3.44,0,0.16,12,"São Paulo",2,22,2,15,NA,30,8,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA
"599","Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2017/04/18/7f93c8857d2480594a996b33e07528f7_FORMATO.png",94509,32,"PAL","mei","Nulo",0,3.65,0,0.42,12,"Palmeiras",3,8,1,10,NA,6,1,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA
"600","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2017/04/22/913ef9074a98f2725e2f2cd12d43f7db_FORMATO.png",94962,32,"CRU","gol","Nulo",0,1,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
