,atletas.posicao_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.media_num,atletas.apelido,atletas.variacao_num,atletas.clube_id,atletas.foto,atletas.clube.id.full.name,atletas.status_id,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.nome,CA,DS,FC,FD,FF,FS,G,SG,A,I,PS,FT,V,CV,DE,DP,GS,PP,PC,GC
279,2,13,False,5.02,Matheus Bahia,0.0,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,0.0,24,M. Bahia,matheus-bahia,97899,8.1,Matheus Bahia Santos,3.0,20.0,10.0,2.0,3.0,13.0,,5.0,1.0,,,,,,,,,,,
280,3,17,True,2.85,Vitão,0.28,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,7,2.0,24,Vitão,vitao,97900,7.03,Vitor Eduardo da Silva Matos,4.0,18.0,11.0,2.0,4.0,2.0,,4.0,1.0,,,,,,,,,,,1.0
281,4,8,False,3.53,Erick,0.0,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.0,24,Erick,erick,98022,8.32,Erick Luis Conrado de Carvalho,3.0,14.0,12.0,,2.0,3.0,1.0,,,2.0,,1.0,,,,,,,,
282,5,19,False,3.82,Pedro Raul,0.0,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,2,0.0,24,P. Raul,pedro-raul,98225,7.91,Pedro Raul Garay da Silva,3.0,6.0,31.0,16.0,20.0,26.0,3.0,,,24.0,,2.0,,,,,,,,
283,3,0,False,0.0,Bastos,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,5,0.0,24,Bastos,bastos,98280,11.0,Bartolomeu Jacinto Quissanga,,,,,,,,,,,,,,,,,,,,
284,4,0,False,0.0,Val Soares,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,5,0.0,24,V. Soares,val-soares,98306,3.0,Valdemir de Oliveira Soares,,,,,,,,,,,,,,,,,,,,
285,5,18,True,4.04,Negueba,0.86,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,7,6.3,24,Negueba,negueba,98384,5.48,Luiz Henrique Soares Firmino,2.0,12.0,9.0,5.0,7.0,28.0,3.0,,2.0,2.0,,,,,,,,,,
286,3,2,False,2.85,Kanu,0.0,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.0,24,Kanu,kanu,98484,4.58,Victor Hugo Soares dos Santos,,4.0,1.0,,,,,,,,,,,,,,,,,
287,4,20,True,4.35,Jean Lucas,-1.08,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,3.3,24,J. Lucas,jean-lucas,98517,6.59,Jean Lucas de Souza Oliveira,2.0,30.0,26.0,6.0,9.0,19.0,3.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,
288,3,15,False,4.0,Kuscevic,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,5,0.0,24,Kuscevic,kuscevic,98619,6.58,Benjamín Kuščević Jaramillo,1.0,22.0,13.0,,3.0,3.0,1.0,4.0,,,,,,,,,,,,
289,4,16,True,4.28,Savarino,-0.08,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,0.0,24,Savarino,savarino,98672,9.22,Jefferson David Savarino Quintero,1.0,5.0,8.0,11.0,11.0,12.0,3.0,,2.0,5.0,,1.0,,,,,,,,
290,2,16,True,3.01,Angileri,-0.66,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,7,1.2,24,Angileri,angileri,98720,4.82,Fabrizio Germán Angileri - Fabricio,3.0,20.0,9.0,1.0,4.0,3.0,,3.0,,1.0,,1.0,,,,,,,,
291,5,7,True,8.88,Samuel Lino,-0.59,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,7,1.7,24,S. Lino,samuel-lino,98873,15.73,Samuel Dias Lino,,10.0,7.0,2.0,10.0,6.0,2.0,,4.0,1.0,,,,,,,,,,
292,5,15,False,4.43,Cuello,0.0,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,5,0.0,24,Cuello,cuello,98909,8.28,Tomás Esteban Cuello,3.0,13.0,17.0,11.0,13.0,27.0,1.0,,1.0,2.0,,3.0,,1.0,,,,,1.0,
293,2,6,True,3.75,Viña,-1.01,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,0.0,24,Viña,vina,98974,7.6,Matías Nicolás Viña Susperreguy,1.0,3.0,5.0,,,1.0,,4.0,,,,,,,,,,,,
294,4,18,True,3.36,Lourenço,1.21,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,7,8.5,24,Lourenço,lourenco,99032,5.73,João Paulo Ferreira Lourenço,,21.0,18.0,5.0,5.0,15.0,2.0,,1.0,,,,,,,,,1.0,,
295,5,14,False,2.23,Lucas Braga,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,L. Braga,lucas-braga,99119,4.71,Lucas Braga Ribeiro,1.0,9.0,12.0,2.0,3.0,20.0,1.0,,,3.0,,,,,,,,,,
296,5,19,True,7.27,Vegetti,-0.05,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,7,1.7,24,Vegetti,vegetti,99198,14.6,Pablo Vegetti,2.0,8.0,21.0,7.0,22.0,26.0,11.0,,1.0,5.0,,2.0,,,,,,,,1.0
297,2,12,True,3.93,Puma Rodríguez,0.95,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,7,7.0,24,P. Rodríguez,puma-rodriguez,99213,6.22,José Luis Rodríguez Bebanz,,8.0,5.0,1.0,6.0,3.0,1.0,1.0,2.0,,,2.0,,,,,,,,
298,5,5,False,0.92,Ignacio Ramírez,0.0,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,6,0.0,24,I. Ramírez,ignacio-ramirez,99221,2.38,Juan Ignacio Ramírez Polero,,,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,
299,4,12,False,2.36,De la Cruz,0.0,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,2,0.0,24,D. Cruz,de-la-cruz,99228,8.5,Diego Nicolás de la Cruz Arcosa,3.0,12.0,13.0,3.0,4.0,21.0,,,,,,,,,,,,,,
300,5,8,True,0.97,Bareiro,-0.36,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,-0.3,24,Bareiro,bareiro,99248,3.96,Adam Fernando Bareiro Gamarra,2.0,3.0,9.0,4.0,2.0,5.0,,,,,,1.0,,,,,,1.0,,
301,4,13,True,4.77,Pochettino,-0.61,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.0,24,Pochettino,pochettino,99267,10.25,Tomás Pochettino,,18.0,4.0,7.0,8.0,7.0,1.0,,2.0,1.0,,,,,,,,,,
302,3,13,True,5.14,Alexander Barboza,0.87,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,5.5,24,A. Barboza,alexander-barboza,99274,10.15,Alexander Nahuel Barboza Ullúa,7.0,26.0,23.0,2.0,5.0,1.0,,7.0,,1.0,,,,,,,,,,
303,5,7,True,1.97,Dinenno,-1.41,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,-0.6,24,Dinenno,dinenno,99316,4.58,Juan Ignacio Dinenno de Cara,1.0,1.0,5.0,2.0,3.0,4.0,1.0,,,,,,,,,,,,,
304,5,10,False,3.89,Michael,0.0,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,0.0,24,Michael,michael,99392,8.08,Michael Richard Delgado de Oliveira,,7.0,1.0,2.0,3.0,2.0,1.0,,3.0,1.0,,,,,,,,,,
305,4,17,False,3.91,Baralhas,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,7,0.0,24,Baralhas,baralhas,99440,6.39,Gabriel Baralhas dos Santos,6.0,32.0,27.0,2.0,10.0,14.0,1.0,,1.0,,,1.0,,,,,,,1.0,
306,1,23,True,5.76,Rossi,-0.4,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,7,2.9,24,Rossi,rossi,99552,9.38,Agustín Daniel Rossi,1.0,,,,,4.0,,13.0,,,,,,,49.0,2.0,11.0,,,
307,5,7,False,1.03,Paulinho,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,5,0.0,24,Paulinho,paulinho,99818,5.0,Paulo Henrique Sampaio Filho,,2.0,1.0,1.0,3.0,2.0,,,,1.0,,,,,,,,,,
308,3,17,False,2.75,Alan Franco,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,7,0.0,24,A. Franco,alan-franco,99889,6.49,Alan Javier Franco,5.0,15.0,17.0,,1.0,7.0,,6.0,,1.0,,,,,,,,,,
309,4,20,True,3.1,Igor Gomes,-1.27,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,7,0.5,24,I. Gomes,igor-gomes,100084,5.37,Igor Silveira Gomes,1.0,12.0,12.0,2.0,6.0,9.0,4.0,,1.0,1.0,,,,,,,,,,
310,4,8,False,0.82,Pedro Augusto,0.0,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,6,0.0,24,P. Augusto,pedro-augusto,100085,2.11,Pedro Augusto Borges da Costa,3.0,8.0,9.0,,1.0,5.0,,,,,,,,1.0,,,,,,
311,5,15,True,4.74,Yuri Alberto,0.19,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,7,2.5,24,Y. Alberto,yuri-alberto,100652,11.19,Yuri Alberto Monteiro da Silva,2.0,1.0,14.0,7.0,20.0,14.0,5.0,,1.0,4.0,,,,,,,,,,
312,5,3,True,1.1,Fernando,-0.13,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,1.5,24,Fernando,fernando,100695,4.39,Fernando dos Santos Pedro,,1.0,,,1.0,2.0,,,,,,,,,,,,,,
313,4,10,True,2.44,Matheus Henrique,-0.99,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,6,0.8,24,M. Henrique,matheus-henrique,100742,6.14,Matheus Henrique de Souza,2.0,14.0,8.0,1.0,2.0,10.0,,,,,,,,,,,,,,
314,1,1,False,0.8,Brenno,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,5,0.0,24,Brenno,brenno,100830,4.83,Brenno Oliveira Fraga Costa,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,
315,3,4,False,2.75,Ruan,0.0,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,0.0,24,Ruan,ruan,100842,6.04,Ruan Tressoldi Netto,1.0,5.0,5.0,,,2.0,,1.0,,,,,,,,,,,,
316,2,6,False,1.83,Lucas Esteves,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.0,24,L. Esteves,lucas-esteves,100846,4.65,Lucas Esteves Souza,1.0,7.0,7.0,1.0,3.0,2.0,,,,,,,,,,,,,1.0,
317,2,1,True,7.6,Luan Cândido,2.31,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,7,7.6,24,L. Cândido,luan-candido,100848,9.31,Luan Cândido de Almeida,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,
318,2,21,True,6.01,Vitinho,0.91,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,8.7,24,Vitinho,vitinho,100898,10.51,Victor Alexander da Silva,1.0,39.0,15.0,1.0,5.0,11.0,1.0,11.0,,3.0,,,,,,,,,,
319,4,20,True,2.56,Ronald Lopes,-0.25,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,-0.3,24,R. Lopes,ronald-lopes,100969,3.61,Ronald dos Santos Lopes,3.0,23.0,23.0,4.0,3.0,19.0,,,2.0,3.0,,,,,,,,,,
320,4,12,False,2.59,Nonato,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,7,0.0,24,Nonato,nonato,100987,4.95,Gustavo Nonato Santana,3.0,13.0,10.0,1.0,3.0,12.0,1.0,,,,,,,,,,,,,
321,5,15,False,2.1,Júnior Santos,0.0,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,0.0,24,J. Santos,junior-santos,101002,5.9,José Antonio dos Santos Júnior,1.0,4.0,9.0,2.0,5.0,14.0,2.0,,,3.0,,,,,,,,,,
322,2,21,True,5.49,Diego,0.06,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,7,3.8,24,Diego,diego,101027,9.61,Jackson Diego Ibraim Fagundes - Ibrahim,2.0,29.0,16.0,3.0,6.0,50.0,,7.0,2.0,,,,,,,,,,,
323,5,17,True,4.54,Ferreira,0.1,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,1.9,24,Ferreira,ferreira,101290,8.51,Aldemir dos Santos Ferreira,3.0,10.0,10.0,4.0,8.0,30.0,4.0,,2.0,2.0,,,,,,,,,,
324,5,16,False,3.73,Ademir,0.0,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.0,24,Ademir,ademir,101314,5.21,Ademir da Silva Santos Júnior,3.0,23.0,15.0,7.0,9.0,25.0,,,1.0,4.0,,,,,,,,,,
325,2,12,True,5.99,Guga,-0.36,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,7,6.5,24,Guga,guga,101319,9.15,Cláudio Rodrigues Gomes,1.0,22.0,5.0,1.0,2.0,11.0,1.0,4.0,1.0,,,,,,,,,,,
326,1,0,False,-1.0,Marcelo Pitaluga,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,0.0,24,M. Pitaluga,marcelo-pitaluga,101478,2.53,Marcelo de Araújo Pitaluga Filho,1.0,,,,,,,,,,,,,,,,,,,
327,4,12,True,2.5,Pepê,-0.88,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,3,0.7,24,Pepê,pepe,101573,4.83,João Pedro Vilardi Pinto,3.0,20.0,20.0,1.0,1.0,20.0,,,,,,,,1.0,,,,,,
328,1,19,True,3.71,Hugo Souza,-0.76,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,7,2.9,24,H. Souza,hugo-souza,101574,7.99,Hugo de Souza Nogueira,2.0,,,,,1.0,,6.0,,,,,,,50.0,,23.0,,,
329,4,19,True,2.26,Hugo Moura,0.54,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,7,2.7,24,H. Moura,hugo-moura,101594,5.1,Hugo Moura Arruda da Silva,5.0,27.0,30.0,5.0,5.0,9.0,,,1.0,,,,,,,,,,,1.0
330,2,11,True,3.32,Ramon,0.23,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,7,3.9,24,Ramon,ramon,101597,6.13,Ramon Ramos Lima,2.0,16.0,12.0,1.0,5.0,8.0,,2.0,,1.0,,,,,,,,,1.0,
331,4,2,False,2.0,Peixoto,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,7,0.0,24,Peixoto,peixoto,101651,3.54,Daniel Nascimento Peixoto dos Santos,,2.0,,,,2.0,,,,,,,,,,,,,,
332,2,1,False,-0.6,Felipe Jonatan,0.0,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,0.0,24,F. Jonatan,felipe-jonatan,101708,5.24,Felipe Jonatan Rocha Andrade,,,2.0,,,,,,,,,,,,,,,,,
333,2,19,True,6.08,Matheuzinho,-0.66,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,7,6.0,24,Matheuzinho,matheuzinho,101727,10.66,Matheus França Silva,7.0,44.0,14.0,1.0,5.0,11.0,2.0,6.0,1.0,1.0,,,,,,,,,1.0,
334,4,2,False,0.3,Pablo Roberto,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.0,24,P. Roberto,pablo-roberto,101733,4.15,Pablo Roberto dos Santos Barbosa,,1.0,3.0,,,,,,,,,,,,,,,,,
335,2,13,True,1.98,Claudinho,-0.52,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,Claudinho,claudinho,101752,4.37,Claudio Coelho Salvático,5.0,11.0,10.0,1.0,3.0,7.0,,2.0,,,,,,,,,,,,
336,4,0,False,0.0,Jean David,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,J. David,jean-david,101768,3.0,Jean David Meneses Villarroel,,,,,,,,,,,,,,,,,,,,
337,3,20,True,3.53,Willian Machado,-0.29,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,7,0.0,24,W. Machado,willian-machado,101908,4.8,Willian Estefani Machado,2.0,17.0,9.0,5.0,3.0,9.0,,7.0,,,,1.0,,,,,,,1.0,
338,5,13,False,2.53,Vitinho,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,0.0,24,Vitinho,vitinho,101960,4.98,Vitor Hugo Naum dos Santos,4.0,13.0,18.0,1.0,5.0,14.0,1.0,,,4.0,,1.0,,,,,,,,
339,3,7,True,2.1,Brítez,-1.48,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,3,-1.3,24,Brítez,britez,101995,4.57,Emanuel Fermín Brítez,6.0,11.0,11.0,,,7.0,,1.0,,,,,,,,,,,1.0,
340,2,20,False,6.02,Piquerez,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,7,0.0,24,Piquerez,piquerez,102130,11.31,Joaquín Piquerez Moreira,2.0,27.0,6.0,3.0,15.0,12.0,3.0,8.0,1.0,,,,,,,,,1.0,,1.0
341,1,0,False,0.0,Vitor Eudes,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,0.0,24,V. Eudes,vitor-eudes,102137,2.0,Vitor Eudes de Souza Costa,,,,,,,,,,,,,,,,,,,,
342,3,22,True,2.51,Lucas Halter,0.01,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,7,0.0,24,L. Halter,lucas-halter,102253,3.69,Lucas Halter,5.0,20.0,13.0,2.0,4.0,5.0,1.0,3.0,,1.0,,1.0,,,,,,,,
343,4,21,True,2.59,Rollheiser,0.15,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,2,8.5,24,Rollheiser,rollheiser,102256,6.99,Benjamín Rollheiser,6.0,14.0,20.0,7.0,11.0,25.0,,,2.0,2.0,,2.0,,,,,,,,
344,2,9,True,3.17,Caio Paulista,-0.05,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,1.7,24,C. Paulista,caio-paulista,102318,6.32,Caio Fernando de Oliveira,1.0,7.0,5.0,1.0,3.0,4.0,,3.0,,1.0,,,,,,,,,,
345,3,14,False,3.91,Cacá,0.0,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,0.0,24,Cacá,caca,102340,6.22,Carlos de Menezes Júnior,3.0,12.0,13.0,1.0,2.0,12.0,2.0,4.0,,,,,,,,,,,1.0,
346,5,7,False,0.84,Mastriani,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,6,0.0,24,Mastriani,mastriani,102561,4.2,Gonzalo Mathías Mastriani Borges,1.0,2.0,4.0,1.0,4.0,2.0,,,,3.0,,,,,,,,,,
347,4,6,True,0.78,Luan Vinícius,-0.38,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,-0.1,24,L. Vinícius,luan-vinicius,102909,3.04,Luan Vinícius da Silva Santos,,2.0,6.0,1.0,1.0,3.0,,,,,,,,,,,,,,
348,5,15,True,3.84,Canobbio,-0.81,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,7,1.7,24,Canobbio,canobbio,102928,6.82,Agustín Canobbio Graviz,3.0,16.0,14.0,2.0,7.0,22.0,2.0,,1.0,2.0,1.0,,,,,,,,,
349,5,20,True,4.52,Facundo Torres,-0.92,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,6,3.2,24,F. Torres,facundo-torres,102950,9.81,Facundo Daniel Torres Pérez,2.0,12.0,12.0,8.0,7.0,26.0,4.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,
350,2,21,True,5.31,Escobar,1.11,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,3,12.0,24,Escobar,escobar,102975,10.22,Gonzalo Daniel Escobar,3.0,60.0,27.0,1.0,6.0,14.0,,5.0,,1.0,,,,1.0,,,,,2.0,
351,5,15,True,4.7,Laquintana,0.22,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,7,5.2,24,Laquintana,laquintana,103014,6.65,Ignacio Jesús Laquintana Marsico - Nacho,1.0,10.0,6.0,4.0,5.0,6.0,4.0,,3.0,6.0,,,,,,,,,,
352,1,23,True,4.6,Gabriel Brazão,0.69,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,7,5.8,24,G. Brazão,gabriel-brazao,103056,7.15,Gabriel Nascimento Rezende Brazão - Resende,1.0,1.0,,,,7.0,,6.0,,,,,,,80.0,,32.0,,,
353,5,3,True,6.37,Chris Ramos,-1.47,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,-1.9,24,C. Ramos,chris-ramos,103179,9.03,Christopher Ramos de la Flor,,3.0,4.0,,1.0,4.0,2.0,,,,,,,1.0,,,,,,
354,4,23,True,2.56,Eric Ramires,-0.17,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,7,2.4,24,E. Ramires,eric-ramires,103295,5.59,Eric dos Santos Rodrigues,3.0,24.0,24.0,3.0,4.0,27.0,1.0,,1.0,,,,,,,,,,,
