,atletas.status_id,atletas.pontos_num,atletas.atleta_id,atletas.variacao_num,atletas.foto,atletas.apelido,atletas.posicao_id,atletas.jogos_num,atletas.clube.id.full.name,atletas.nome,atletas.preco_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.media_num,atletas.slug,atletas.apelido_abreviado,atletas.clube_id,atletas.rodada_id,DS,FC,FD,FF,FS,G,CA,I,DE,DP,GS,SG,A,FT,V,PS,PC,CV,PP,GC
314,7,0.0,100848,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Luan Cândido,2,0,GRE,Luan Cândido de Almeida,7.0,,False,0.0,luan-candido,L. Cândido,284,8,,,,,,,,,,,,,,,,,,,,
315,7,13.3,100898,1.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Vitinho,2,8,BOT,Victor Alexander da Silva,10.5,,True,6.41,vitinho,Vitinho,263,8,16.0,6.0,,1.0,1.0,1.0,,2.0,,,,4.0,,,,,,,,
316,7,-0.6,100969,-0.49,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Ronald Lopes,4,6,VIT,Ronald dos Santos Lopes,2.45,,True,0.5,ronald-lopes,R. Lopes,287,8,3.0,13.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,
317,7,1.9,100987,-0.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Nonato,4,5,FLU,Gustavo Nonato Santana,5.09,,True,2.48,nonato,Nonato,266,8,8.0,3.0,,1.0,5.0,,2.0,,,,,,,,,,,,,
318,6,10.2,101002,1.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Júnior Santos,5,3,CAM,José Antonio dos Santos Júnior,9.82,,True,4.53,junior-santos,J. Santos,282,8,1.0,,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
319,7,7.0,101027,-0.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Diego,2,7,CEA,Jackson Diego Ibraim Fagundes - Ibrahim,10.1,,True,7.03,diego,Diego,354,8,12.0,2.0,,1.0,22.0,,,,,,,3.0,1.0,,,,,,,
320,7,5.2,101290,-0.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ferreira,5,7,SAO,Aldemir dos Santos Ferreira,10.53,,True,8.35,ferreira,Ferreira,276,8,9.0,5.0,1.0,6.0,17.0,3.0,2.0,1.0,,,,,2.0,,,,,,,
321,6,0.0,101314,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Ademir,5,7,BAH,Ademir da Silva Santos Júnior,4.54,,False,2.19,ademir,Ademir,265,8,6.0,5.0,1.0,2.0,14.0,,2.0,,,,,,,,,,,,,
322,6,0.0,101319,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Guga,2,3,FLU,Cláudio Rodrigues Gomes,6.55,,False,3.0,guga,Guga,266,8,5.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,
323,5,0.0,101478,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Marcelo Pitaluga,1,0,FLU,Marcelo de Araújo Pitaluga Filho,3.0,,False,0.0,marcelo-pitaluga,M. Pitaluga,266,8,,,,,,,,,,,,,,,,,,,,
324,5,0.0,101573,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Pepê,4,4,VIT,João Pedro Vilardi Pinto,5.68,,False,2.35,pepe,Pepê,287,8,6.0,7.0,,,7.0,,1.0,,,,,,,,,,,,,
325,7,2.2,101574,-0.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Hugo Souza,1,3,COR,Hugo de Souza Nogueira,8.44,,True,0.47,hugo-souza,H. Souza,264,8,,,,,,,1.0,,8.0,,8.0,,,,,,,,,
326,7,0.9,101594,-0.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Hugo Moura,4,7,VAS,Hugo Moura Arruda da Silva,5.43,,True,3.13,hugo-moura,H. Moura,267,8,15.0,12.0,2.0,2.0,6.0,,1.0,,,,,,,,,,,,,1.0
327,7,4.0,101597,0.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Ramon,2,3,INT,Ramon Ramos Lima,6.49,,True,3.9,ramon,Ramon,285,8,3.0,2.0,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,
328,6,0.0,101651,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Peixoto,4,0,JUV,Daniel Nascimento Peixoto dos Santos,3.0,,False,0.0,peixoto,Peixoto,286,8,,,,,,,,,,,,,,,,,,,,
329,6,0.0,101708,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Felipe Jonatan,2,0,FOR,Felipe Jonatan Rocha Andrade,6.0,,False,0.0,felipe-jonatan,F. Jonatan,356,8,,,,,,,,,,,,,,,,,,,,
330,7,3.0,101727,-0.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Matheuzinho,2,6,COR,Matheus França Silva,9.81,,True,5.58,matheuzinho,Matheuzinho,264,8,20.0,6.0,1.0,2.0,3.0,,4.0,,,,,1.0,,,,,,,,
331,6,0.0,101752,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Claudinho,2,7,VIT,Claudio Coelho Salvático,4.12,,False,1.4,claudinho,Claudinho,287,8,8.0,5.0,,1.0,3.0,,3.0,,,,,,,,,,,,,
332,6,0.0,101768,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Jean David,4,0,VAS,Jean David Meneses Villarroel,3.0,,False,0.0,jean-david,J. David,267,8,,,,,,,,,,,,,,,,,,,,
333,6,0.0,101820,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Mayk,2,0,GRE,Mayksilvan da Silva Ferreira,2.0,,False,0.0,mayk,Mayk,284,8,,,,,,,,,,,,,,,,,,,,
334,7,7.8,101908,0.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Willian Machado,3,7,CEA,Willian Estefani Machado,4.9,,True,3.5,willian-machado,W. Machado,354,8,5.0,3.0,,3.0,3.0,,1.0,,,,,3.0,,,,,,,,
335,5,0.0,101960,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Vitinho,5,6,INT,Vitor Hugo Naum dos Santos,5.03,,False,1.82,vitinho,Vitinho,285,8,7.0,11.0,1.0,2.0,6.0,,2.0,1.0,,,,,,,,,,,,
336,6,0.0,101995,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Brítez,3,0,FOR,Emanuel Fermín Brítez,7.0,,False,0.0,britez,Brítez,356,8,,,,,,,,,,,,,,,,,,,,
337,7,9.7,102130,0.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Piquerez,2,8,PAL,Joaquín Piquerez Moreira,13.31,,True,7.77,piquerez,Piquerez,275,8,10.0,4.0,1.0,7.0,3.0,2.0,1.0,,,,,5.0,,,,,,,,
338,6,0.0,102137,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Vitor Eudes,1,0,FLU,Vitor Eudes de Souza Costa,2.0,,False,0.0,vitor-eudes,V. Eudes,266,8,,,,,,,,,,,,,,,,,,,,
339,7,2.0,102253,0.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Lucas Halter,3,8,VIT,Lucas Halter,3.23,,True,1.76,lucas-halter,L. Halter,287,8,5.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
340,7,3.4,102256,0.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Rollheiser,4,8,SAN,Benjamín Rollheiser,6.28,,True,1.1,rollheiser,Rollheiser,277,8,4.0,6.0,,4.0,7.0,,2.0,1.0,,,,,,,,,,,,
341,6,0.0,102318,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Caio Paulista,2,4,CAM,Caio Fernando de Oliveira,7.63,,False,4.4,caio-paulista,C. Paulista,282,8,4.0,4.0,1.0,2.0,2.0,,1.0,,,,,2.0,,,,,,,,
342,7,10.2,102340,1.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Cacá,3,4,COR,Carlos de Menezes Júnior,6.59,,True,3.52,caca,Cacá,264,8,3.0,3.0,,,5.0,1.0,,,,,,,,,,,,,,
343,5,0.0,102561,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Mastriani,5,5,BOT,Gonzalo Mathías Mastriani Borges,5.19,,False,1.34,mastriani,Mastriani,263,8,2.0,3.0,1.0,4.0,1.0,,,3.0,,,,,,,,,,,,
344,6,0.0,102599,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Thiaguinho,4,0,VIT,Thiago Beserra dos Santos Conti,3.0,,False,0.0,thiaguinho,Thiaguinho,287,8,,,,,,,,,,,,,,,,,,,,
345,6,0.0,102909,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Luan Vinícius,4,0,SAO,Luan Vinícius da Silva Santos,5.0,,False,0.0,luan-vinicius,L. Vinícius,276,8,,,,,,,,,,,,,,,,,,,,
346,7,10.8,102928,1.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Canobbio,5,8,FLU,Agustín Canobbio Graviz,7.81,,True,3.76,canobbio,Canobbio,266,8,11.0,10.0,2.0,3.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,
347,6,0.0,102950,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Facundo Torres,5,7,PAL,Facundo Daniel Torres Pérez,10.48,,False,5.51,facundo-torres,F. Torres,275,8,7.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,
348,7,6.1,102975,-0.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Escobar,2,8,SAN,Gonzalo Daniel Escobar,10.84,,True,8.8,escobar,Escobar,277,8,39.0,14.0,,2.0,9.0,,,,,,,2.0,,,,,,,,
349,6,1.4,103014,-0.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Laquintana,5,5,RBB,Ignacio Jesús Laquintana Marsico - Nacho,5.22,,True,4.06,laquintana,Laquintana,280,8,2.0,,,2.0,,2.0,,3.0,,,,,,,,,,,,
350,7,14.1,103056,2.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Gabriel Brazão,1,8,SAN,Gabriel Nascimento Rezende Brazão - Resende,7.07,,True,4.38,gabriel-brazao,G. Brazão,277,8,1.0,,,,2.0,,,,25.0,,10.0,2.0,,,,,,,,
351,7,9.9,103295,1.34,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Eric Ramires,4,8,RBB,Eric dos Santos Rodrigues,7.49,,True,4.33,eric-ramires,E. Ramires,280,8,12.0,7.0,1.0,2.0,6.0,1.0,,,,,,,1.0,,,,,,,
352,7,1.2,103347,-0.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Matheus Alexandre,2,4,SPT,Matheus Alexandre Anastácio de Souza,4.59,,True,1.87,matheus-alexandre,M. Alexandre,292,8,5.0,5.0,,,1.0,,3.0,,,,,1.0,,,,,1.0,,,
353,7,5.0,103388,0.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Emmanuel Martínez,4,5,FOR,Leandro Emmanuel Martínez,6.7,,True,4.06,emmanuel-martinez,E. Martínez,356,8,5.0,7.0,2.0,,5.0,1.0,3.0,,,,,,1.0,,,,,,,
354,7,17.7,103445,1.22,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Kaio Jorge,5,7,CRU,Kaio Jorge Pinto Ramos,15.9,,True,11.66,kaio-jorge,K. Jorge,283,8,12.0,5.0,2.0,8.0,11.0,5.0,2.0,2.0,,,,,2.0,2.0,,1.0,,,1.0,
355,6,0.0,103523,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Ignácio,3,4,FLU,Ignácio da Silva Oliveira,7.5,,False,4.27,ignacio,Ignácio,266,8,6.0,7.0,2.0,1.0,4.0,,,,,,,1.0,,,,,,,,
356,6,0.0,103662,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Dênis Júnior,1,0,BAH,Dênis de Oliveira Aguiar Júnior,3.0,,False,0.0,denis-junior,D. Júnior,265,8,,,,,,,,,,,,,,,,,,,,
357,7,5.4,103672,0.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Gabriel Fuentes,2,2,FLU,Gabriel Rafael Fuentes Gómez,8.62,,True,6.45,gabriel-fuentes,G. Fuentes,266,8,9.0,2.0,,,,,,,,,,,,,,,,,,
358,6,0.0,103684,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Kaíque Rocha,3,0,INT,Kaíque Rocha Lima,5.0,,False,0.0,kaique-rocha,K. Rocha,285,8,,,,,,,,,,,,,,,,,,,,
359,6,-0.1,103764,-0.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Gabriel Veron,5,6,SAN,Gabriel Veron Fonseca de Souza,3.88,,True,1.25,gabriel-veron,G. Veron,277,8,3.0,1.0,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,
360,5,0.0,103767,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Gabriel Menino,4,5,CAM,Gabriel Vinícius Menino,6.31,,False,2.38,gabriel-menino,G. Menino,282,8,1.0,1.0,2.0,1.0,5.0,,,,,,,,1.0,,,,,,,
361,7,6.19,104027,0.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Rafael Guanaes,6,8,MIR,Rafael Silva Guanaes,6.17,,True,4.63,rafael-guanaes,R. Guanaes,2305,8,,,,,,,,,,,,,,,2.0,,,,,
362,6,0.0,104075,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Sabino,3,3,SAO,José Sabino Chagas Monteiro,5.41,,False,2.3,sabino,Sabino,276,8,,5.0,2.0,,4.0,,1.0,,,,,1.0,,,,,,,,
363,7,7.0,104085,-0.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Bruno Fuchs,3,6,PAL,Bruno de Lara Fuchs,7.9,,True,5.43,bruno-fuchs,B. Fuchs,275,8,6.0,4.0,,1.0,2.0,,2.0,,,,,5.0,,,,,,,,
364,7,4.2,104118,-0.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Lucas Arcanjo,1,7,VIT,Lucas Willians Assis Arcanjo,8.16,,True,5.47,lucas-arcanjo,L. Arcanjo,287,8,,,,,1.0,,,,36.0,,9.0,,,,,,,,,
365,6,2.0,104134,0.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Fabri,5,7,VIT,Fabrício do Rosário dos Santos,4.32,,True,2.8,fabri,Fabri,287,8,5.0,8.0,1.0,6.0,7.0,,,,,,,,1.0,,,,,,,
366,6,0.0,104191,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Raul,1,0,BOT,Raul Jonas Steffens,2.0,,False,0.0,raul,Raul,263,8,,,,,,,,,,,,,,,,,,,,
367,7,15.6,104204,2.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Edson Carioca,5,7,MIR,Edson Guilherme Mendes dos Santos,9.05,,True,7.01,edson-carioca,E. Carioca,2305,8,7.0,7.0,4.0,10.0,6.0,2.0,1.0,1.0,,,,,2.0,,,,,,,
368,7,0.0,104250,-0.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,João Victor,3,7,VAS,João Victor da Silva Marcelino,5.36,,True,2.77,joao-victor,J. Victor,267,8,8.0,3.0,2.0,3.0,5.0,,1.0,,,,,1.0,,,,,,,,1.0
369,6,0.0,104253,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Adriano Martins,3,5,JUV,Adriano Martins da Fonseca,5.51,,False,2.22,adriano-martins,A. Martins,286,8,4.0,3.0,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,
370,6,0.0,104257,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,João Lucas,2,1,GRE,João Lucas de Almeida Carvalho,5.14,,False,3.0,joao-lucas,J. Lucas,284,8,2.0,,,,,,,,,,,,,,,,,,,
371,7,1.6,104271,-0.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Hereda,2,8,SPT,Diogo Hereda da Silva,6.17,,True,5.36,hereda,Hereda,292,8,13.0,7.0,2.0,6.0,9.0,,1.0,2.0,,,,2.0,1.0,,,,,,,
372,7,-0.1,104502,-0.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Christian,4,6,CRU,Christian Roberto Alves Cardoso,6.13,,True,3.67,christian,Christian,283,8,6.0,12.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,,1.0,,,,,,,
373,7,1.2,104519,-0.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Camilo,4,7,GRE,Camilo Reijers de Oliveira,3.59,,True,1.8,camilo,Camilo,284,8,9.0,10.0,,2.0,1.0,,,,,,,,,,,,,,,
374,7,8.0,104528,0.42,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Igor Jesus,5,8,BOT,Igor Jesus Maciel da Cruz,13.82,,True,8.04,igor-jesus,I. Jesus,263,8,1.0,6.0,10.0,9.0,21.0,3.0,,1.0,,,,,1.0,2.0,,,,,,
375,6,0.0,104588,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fabrício,1,0,RBB,Fabrício Oliveira de Souza,2.0,,False,0.0,fabricio,Fabrício,280,8,,,,,,,,,,,,,,,,,,,,
376,6,-0.6,104640,-0.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Matheus Bianqui,4,1,MIR,Matheus Henrique Bianqui,4.22,,True,-0.6,matheus-bianqui,M. Bianqui,2305,8,,2.0,,,,,,,,,,,,,,,,,,
377,5,0.0,104666,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Moisés,5,3,FOR,Moisés Vieira da Veiga,11.49,,False,3.53,moises,Moisés,356,8,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,
378,6,0.0,104693,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Newton,4,3,BOT,Newton Araújo da Costa Júnior,2.56,,False,0.07,newton,Newton,263,8,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
379,7,14.05,104754,1.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Juan Vojvoda,6,7,FOR,Juan Pablo Vojvoda Rizzo,12.16,,True,6.54,juan-vojvoda,J. Vojvoda,356,8,,,,,,,,,,,,,,,2.0,,,,,
380,7,7.6,104758,0.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Enzo Díaz,2,7,SAO,Enzo Hernán Díaz,8.3,,True,4.39,enzo-diaz,E. Díaz,276,8,16.0,12.0,,3.0,4.0,,3.0,1.0,,,,2.0,,,,,1.0,,,
381,6,5.0,104759,0.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Leo Godoy,2,4,SAN,Leonardo Ezequiel Godoy,5.86,,True,4.25,leo-godoy,L. Godoy,277,8,5.0,5.0,,,4.0,,1.0,,,,,2.0,,,,,,,,
382,7,4.5,104783,0.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Acevedo,4,5,BAH,Nicolás Brian Acevedo Tabárez,4.65,,True,2.18,acevedo,Acevedo,265,8,7.0,2.0,,,2.0,,,,,,,,,,,,,,,
383,7,3.0,104849,0.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Arezo,5,5,GRE,Douglas Matías Arezo Martínez,5.93,,True,3.72,arezo,Arezo,284,8,,2.0,3.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,
384,6,0.0,104933,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jorge Meurer,1,0,GRE,Jorge Meurer Bartholdy,2.0,,False,0.0,jorge-meurer,J. Meurer,284,8,,,,,,,,,,,,,,,,,,,,
385,7,1.2,104994,-1.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Wagner Leonardo,3,8,GRE,Wagner Leonardo Calvelo de Souza,6.38,,True,3.13,wagner-leonardo,W. Leonardo,284,8,11.0,9.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,,,,
386,5,0.0,105047,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,João Marcelo,3,0,CRU,João Marcelo Messias Ferreira,7.0,,False,0.0,joao-marcelo,J. Marcelo,283,8,,,,,,,,,,,,,,,,,,,,
387,7,0.8,105171,-0.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Fabrício Daniel,5,7,MIR,Fabrício Daniel de Souza,3.04,,True,1.1,fabricio-daniel,F. Daniel,2305,8,,5.0,2.0,6.0,4.0,,,,,,,,,,,,,,,
388,7,6.5,105213,0.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Sant'Anna,2,3,RBB,Ariel Agustín Sant'Anna Quintero,7.5,,True,6.0,sant-anna,Sant'Anna,280,8,6.0,3.0,,3.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,
389,6,0.0,105214,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Santiago Rodríguez,4,3,BOT,Santiago Mariano Rodríguez Molina,5.96,,False,2.4,santiago-rodriguez,S. Rodríguez,263,8,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
390,7,12.7,105258,4.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Gastón Ávila,3,1,FOR,Gastón Luciano Ávila,11.07,,True,12.7,gaston-avila,G. Ávila,356,8,3.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,
391,7,3.2,105300,-0.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ferraresi,3,5,SAO,Nahuel Adolfo Ferraresi Hernández,6.73,,True,3.2,ferraresi,Ferraresi,276,8,8.0,5.0,,,3.0,,1.0,,,,,1.0,,,,,,,,
