,atletas.preco_num,atletas.clube.id.full.name,atletas.rodada_id,atletas.slug,atletas.entrou_em_campo,atletas.media_num,atletas.status_id,atletas.foto,atletas.posicao_id,atletas.pontos_num,atletas.clube_id,atletas.nome,atletas.variacao_num,atletas.jogos_num,atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,FS,FT,I,DS,FC,FD,FF,DE,GS,SG,A,CA,G,PS,V,CV,DP,PP,PC,GC
464,8.58,BAH,38,erick-pulga,True,5.64,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5,0.5,265,Erick da Costa Farias,-1.3,24,Erick Pulga,E. Pulga,109401,49.0,1.0,7.0,30.0,22.0,14.0,23.0,,,,3.0,4.0,3.0,,,,,,,
465,2.06,FOR,38,weverson,True,0.37,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,2,0.2,356,Weverson Moreira da Costa,-0.23,4,Weverson,Weverson,109426,2.0,,,1.0,6.0,,1.0,,,,,,,,,,,,,
466,6.16,FLU,38,martinelli,True,2.7,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,4,2.4,266,Matheus Martinelli Lima,0.3,31,Martinelli,Martinelli,109573,38.0,1.0,1.0,33.0,50.0,2.0,6.0,,,,2.0,5.0,2.0,,,,,,1.0,
467,6.5,JUV,38,batalla,False,4.01,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,5,0.0,286,Emerson Geovanny Batalla Martínez - Enmerson,0.0,21,Batalla,Batalla,109899,29.0,,1.0,17.0,15.0,8.0,8.0,,,,1.0,4.0,4.0,,,,,,,
468,3.43,GRE,38,monsalve,False,1.25,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,4,0.0,284,Miguel Ángel Monsalve Gonzáles - González,0.0,9,Monsalve,Monsalve,109966,9.0,,,3.0,9.0,1.0,1.0,,,,1.0,2.0,,,,,,,,
469,1.0,RBB,38,joao-neto,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,4,0.0,280,João Roberto Rota Neto,0.0,0,João Neto,J. Neto,110062,,,,,,,,,,,,,,,,,,,,
470,4.57,COR,38,jose-martinez,True,1.89,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,4,8.9,264,José Andrés Martínez Torres,1.27,24,José Martínez,J. Martínez,110311,29.0,,1.0,22.0,22.0,3.0,5.0,,,,1.0,9.0,1.0,,,2.0,,,1.0,
471,12.45,INT,38,bernabei,True,5.48,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2,6.8,285,Alexandro Ezequiel Bernabéi,0.39,29,Bernabéi,Bernabéi,110426,32.0,,3.0,67.0,59.0,11.0,14.0,,,5.0,4.0,7.0,,1.0,,1.0,,,,
472,12.46,PAL,38,abel-ferreira,True,6.86,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,6.97,275,Abel Fernando Moreira Ferreira,-0.13,33,Abel Ferreira,A. Ferreira,110506,,,,,,,,,,,,,,,21.0,,,,,
473,8.58,INT,38,aguirre,True,4.6,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2,10.4,285,Braian Aguirre Nahuel,0.71,30,Aguirre,Aguirre,110510,4.0,2.0,3.0,64.0,43.0,2.0,11.0,,,6.0,,4.0,1.0,2.0,,,,,,
474,4.07,FOR,38,yeison-guzman,False,1.47,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,4,0.0,356,Yeison Estiven Guzmán Gómez,0.0,4,Yeison Guzmán,Y. Guzmán,110542,4.0,,,3.0,2.0,,,,,,,,,,,,,,,
475,6.1,RBB,38,andres-hurtado,True,3.51,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2,-0.3,280,José Andrés Hurtado Cheme,-0.12,26,Andrés Hurtado,A. Hurtado,110715,9.0,,,32.0,27.0,1.0,5.0,,,8.0,,2.0,1.0,,,1.0,,,1.0,
476,4.1,RBB,38,gustavo-marques,True,1.89,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3,2.7,280,Gustavo Marques Alves dos Santos,-0.03,11,Gustavo Marques,G. Marques,110750,8.0,,,8.0,8.0,1.0,5.0,,,1.0,,2.0,,,,,,,1.0,
477,6.11,FLU,38,john-kennedy,True,3.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,5,1.5,266,John Kennedy Batista de Souza,-1.17,15,John Kennedy,J. Kennedy,110759,13.0,1.0,4.0,5.0,7.0,6.0,4.0,,,,1.0,1.0,2.0,,,,,,,
478,6.41,CAM,38,biel,False,2.81,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,5,0.0,282,Gabriel Teixeira Aragão,0.0,14,Biel,Biel,110760,10.0,,,9.0,4.0,3.0,8.0,,,,1.0,1.0,1.0,,,,,,,
479,7.49,RBB,38,guilherme-lopes,False,4.09,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2,0.0,280,Guilherme Lopes de Almeida,0.0,10,Guilherme Lopes,G. Lopes,110909,3.0,,,11.0,6.0,,2.0,,,3.0,1.0,2.0,1.0,,,,,,,1.0
480,1.47,FOR,38,rodrigo-santos,True,1.16,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,4,-1.6,356,Rodrigo Oliveira dos Santos,-0.72,8,Rodrigo Santos,R. Santos,111156,3.0,,,7.0,9.0,1.0,1.0,,,,,2.0,,,,,,,,
481,3.26,RBB,38,alix-vinicius,True,1.7,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3,3.2,280,Alix Vinicius de Souza Sampaio,-0.23,8,Alix Vinicius,A. Vinicius,111246,4.0,,,5.0,9.0,1.0,2.0,,,1.0,,2.0,,1.0,,,,,,
482,9.37,GRE,38,gustavo-martins,True,4.58,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,3,12.4,284,Gustavo Martins de Souza Santos,1.43,17,Gustavo Martins,G. Martins,111309,2.0,,1.0,22.0,21.0,7.0,6.0,,,5.0,,4.0,2.0,,,,,,,
483,6.53,JUV,38,luis-mandaca,True,4.24,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,4,1.0,286,Luis Gustavo da Silva Machado Duarte,-0.06,30,Luis Mandaca,L. Mandaca,111407,47.0,2.0,3.0,49.0,53.0,11.0,17.0,,,,1.0,4.0,2.0,,,1.0,,,,
484,3.0,SPT,38,renzo,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3,0.0,292,Renzo Azevedo Pimentel de Moura,0.0,0,Renzo,Renzo,111465,,,,,,,,,,,,,,,,,,,,
485,8.54,INT,38,victor-gabriel,False,4.66,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,3,0.0,285,Victor Gabriel da Conceição Ribeiro,0.0,13,Victor Gabriel,V. Gabriel,111466,4.0,,,21.0,19.0,1.0,2.0,,,3.0,,1.0,2.0,,,,,,,
486,5.86,PAL,38,micael,False,3.57,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3,0.0,275,Micael dos Santos Silva,0.0,12,Micael,Micael,111594,2.0,1.0,,14.0,18.0,1.0,,,,4.0,1.0,3.0,,,,,,,,
487,3.01,VAS,38,adson,False,0.85,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,4,0.0,267,Adson Ferreira Soares,0.0,9,Adson,Adson,111682,2.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,
488,3.96,INT,38,anthoni,False,1.69,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1,0.0,285,Anthoni Spier Souza,0.0,18,Anthoni,Anthoni,111683,2.0,,,,,,,32.0,27.0,3.0,,,,,,,,,,
489,5.0,FLA,38,matheus-cunha,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1,0.0,262,Matheus Cunha Queiroz,0.0,0,Matheus Cunha,M. Cunha,111690,,,,,,,,,,,,,,,,,,,,
490,4.45,CRU,38,ryan-guilherme,True,2.9,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,4,2.2,283,Ryan Guilherme da Silva Pae,-0.03,3,Ryan Guilherme,R. Guilherme,111757,3.0,,,5.0,1.0,,,,,,,,,,,,,,,
491,3.11,RBB,38,fabinho,False,1.88,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,4,0.0,280,Fábio Silva de Freitas,0.0,27,Fabinho,Fabinho,111760,15.0,,,28.0,29.0,2.0,7.0,,,,1.0,3.0,,,,,,,,
492,3.25,BAH,38,kayky,False,2.03,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5,0.0,265,Kayky da Silva Chagas,0.0,25,Kayky,Kayky,111829,10.0,,1.0,15.0,8.0,5.0,2.0,,,,2.0,2.0,1.0,2.0,,,,,,
493,5.11,BOT,38,matheus-martins,False,2.59,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5,0.0,263,Matheus Martins Silva dos Santos,0.0,13,Matheus Martins,M. Martins,111831,15.0,,,7.0,8.0,8.0,3.0,,,,,2.0,1.0,,,,,,,
494,6.92,PAL,38,jefte,True,4.14,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2,5.0,275,Jefté Vital da Silva Dias,-0.26,7,Jefté,Jefté,111832,1.0,,,3.0,6.0,,1.0,,,3.0,2.0,,,,,,,,,
495,4.51,VIT,38,renzo-lopez,True,1.68,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5,2.5,287,Renzo López Patrón,0.32,21,Renzo López,R. López,111951,17.0,1.0,5.0,9.0,25.0,5.0,9.0,,,,,4.0,1.0,1.0,,,,,,
496,8.69,GRE,38,gabriel-grando,True,6.17,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,1,8.9,284,Gabriel Hamester Grando,0.91,6,Gabriel Grando,G. Grando,112616,3.0,,,,,,,25.0,7.0,2.0,,,,,,1.0,,,,
497,10.27,CRU,38,kaiki-bruno,False,7.34,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2,0.0,283,Kaiki Bruno da Silva,0.0,34,Kaiki Bruno,K. Bruno,112709,32.0,1.0,1.0,87.0,63.0,8.0,16.0,,,15.0,5.0,10.0,1.0,,,,,,1.0,
498,7.13,PAL,38,ramon-sosa,True,2.8,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,11.0,275,Ramón Sosa Acosta,1.52,21,Ramón Sosa,R. Sosa,112863,14.0,1.0,3.0,3.0,10.0,3.0,11.0,,,,2.0,,3.0,1.0,,,,,,
499,4.79,PAL,38,anibal-moreno,True,2.83,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,4,1.5,275,Aníbal Ismael Moreno,-0.16,25,Aníbal Moreno,A. Moreno,112869,10.0,,,41.0,18.0,4.0,7.0,,,,1.0,6.0,,,,,,,,
500,8.04,RBB,38,lucas-barbosa,True,4.85,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5,2.9,280,Lucas Henrique Barbosa,-0.23,31,Lucas Barbosa,L. Barbosa,112886,36.0,2.0,8.0,64.0,60.0,11.0,17.0,,,,3.0,7.0,2.0,1.0,,1.0,,,,
501,3.56,JUV,38,sforza,False,1.17,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,4,0.0,286,Juan Sebastián Sforza,0.0,8,Sforza,Sforza,112906,2.0,,,6.0,5.0,,1.0,,,,,,,,,,,,,
502,4.99,FLU,38,freytes,True,3.14,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3,5.0,266,Juan Pablo Freytes,0.65,31,Freytes,Freytes,113034,15.0,1.0,1.0,18.0,20.0,6.0,10.0,,,12.0,,7.0,,1.0,,1.0,,,,
503,7.32,FOR,38,mancuso,True,4.38,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,2,0.9,356,Eros Nazareno Mancuso,-0.82,25,Mancuso,Mancuso,113078,26.0,,2.0,36.0,27.0,6.0,8.0,,,5.0,2.0,6.0,1.0,,,,,,,
504,11.07,PAL,38,flaco-lopez,True,6.8,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,10.4,275,José Manuel Alberto López,0.83,30,Flaco López,F. López,113103,52.0,,7.0,29.0,48.0,23.0,34.0,,,,2.0,5.0,11.0,2.0,,,,,,
505,4.73,RBB,38,nathan-mendes,True,2.32,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2,3.8,280,Nathan Gabriel de Souza Mendes,0.5,17,Nathan Mendes,N. Mendes,113157,19.0,,2.0,13.0,10.0,,1.0,,,2.0,1.0,3.0,,1.0,,,,,,
506,3.51,CRU,38,marquinhos,False,1.25,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,5,0.0,283,Marcus Vinícius Oliveira Alencar,0.0,17,Marquinhos,Marquinhos,113158,8.0,,,7.0,4.0,2.0,8.0,,,,,1.0,,,,,,,,
507,4.59,SAO,38,pablo-maia,True,1.94,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,4,2.5,276,Pablo Gonçalves Maia Fortunato,0.33,25,Pablo Maia,P. Maia,113359,27.0,1.0,,22.0,27.0,1.0,5.0,,,,,4.0,1.0,,,,,,2.0,
508,8.29,GRE,38,cristian-olivera,False,4.15,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,5,0.0,284,Cristian Gonzalo Olivera Ibarra,0.0,20,Cristian Olivera,C. Olivera,113397,27.0,,3.0,24.0,19.0,8.0,10.0,,,,,2.0,3.0,,,,,,,
509,3.3,SAN,38,diogenes,False,3.9,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1,0.0,277,Diógenes Vinícius da Silva,0.0,1,Diógenes,Diógenes,113690,,,,,,,,3.0,,,,,,,,,,,,
510,4.83,CRU,38,gamarra,False,2.35,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3,0.0,283,Mateo Gamarra González,0.0,2,Gamarra,Gamarra,114334,,,,4.0,1.0,,,,,,,,,,,,,,1.0,
511,4.99,SAN,38,brahimi,False,1.2,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,5,0.0,277,Billal Brahimi - Bilal,0.0,1,Brahimi,Brahimi,114400,,,,,,1.0,,,,,,,,,,,,,,
512,8.0,CRU,38,sinisterra,False,3.87,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,5,0.0,283,Luis Fernando Sinisterra Lucumí,0.0,11,Sinisterra,Sinisterra,114405,8.0,,,9.0,5.0,4.0,1.0,,,,1.0,,2.0,,,,,,,
513,5.96,FLA,38,cleiton,False,5.85,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3,0.0,262,Cleiton Santana dos Santos,0.0,2,Cleiton,Cleiton,114790,2.0,,,4.0,1.0,,,,,1.0,,,,,,,,,,
514,13.24,PAL,38,vitor-roque,False,8.31,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,0.0,275,Vitor Hugo Roque Ferreira,0.0,31,Vitor Roque,V. Roque,114802,82.0,1.0,16.0,31.0,33.0,19.0,21.0,,,,3.0,4.0,16.0,,,,,,,
515,4.76,VAS,38,matheus-franca,True,1.13,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,5,0.8,267,Matheus França de Oliveira,0.01,14,Matheus França,M. França,115100,3.0,,,8.0,8.0,2.0,4.0,,,,,1.0,,,,,,,,
516,3.99,VAS,38,lucas-freitas,True,2.14,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,3,1.2,267,Lucas de Freitas Molarinho Chagas,-0.13,18,Lucas Freitas,L. Freitas,115141,10.0,,,13.0,14.0,,3.0,,,2.0,,2.0,1.0,1.0,,,,,1.0,
517,9.08,RBB,38,jhon-jhon,True,5.62,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,4,9.2,280,Jhonatan dos Santos Rosa,0.65,31,Jhon Jhon,J. Jhon,115248,57.0,1.0,2.0,29.0,37.0,11.0,13.0,,,,5.0,10.0,9.0,,,,,,,
518,6.34,CEA,38,marcos-victor,True,4.21,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3,4.7,354,Marcos Victor Ferreira da Silva,0.61,15,Marcos Victor,M. Victor,115537,7.0,,1.0,19.0,7.0,,4.0,,,5.0,1.0,,,,,,,,,
519,1.42,CEA,38,rodriguinho,False,-0.64,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,4,0.0,354,Rodrigo Henrique Santos de Souza,0.0,5,Rodriguinho,Rodriguinho,115563,1.0,,,,5.0,,1.0,,,,,,,,,1.0,,,,
520,3.01,JUV,38,emerson-galego,False,1.25,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,5,0.0,286,Emerson Mendes de Carvalho,0.0,2,Emerson Galego,E. Galego,115586,2.0,,,1.0,,,,,,,,,,,,,,,,
521,2.92,JUV,38,marcos-paulo,False,1.44,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,2,0.0,286,Marcos Paulo Lima Batista Silva,0.0,19,Marcos Paulo,M. Paulo,115594,4.0,,,16.0,25.0,2.0,3.0,,,3.0,,6.0,,,,1.0,,,2.0,
522,2.55,CAM,38,gabriel-delfim,False,1.9,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1,0.0,282,Gabriel Delfim Ferreira,0.0,1,Gabriel Delfim,G. Delfim,115674,,,,,,,,3.0,2.0,,,,,,,,,,,
523,4.54,FLA,38,evertton-araujo,False,2.21,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,4,0.0,262,Everton Gustavo Fernandes Araújo,0.0,15,Evertton Araújo,E. Araújo,115914,9.0,,,16.0,16.0,4.0,2.0,,,,,2.0,1.0,,,1.0,,,,
524,3.42,SAN,38,victor-hugo,False,1.6,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,4,0.0,277,Victor Hugo Gomes Silva,0.0,9,Victor Hugo,V. Hugo,116034,3.0,,,5.0,2.0,3.0,3.0,,,,,,,,,,,,,
525,9.16,BOT,38,cuiabano,True,5.83,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2,0.2,263,Luís Eduardo Soares da Silva,-0.49,27,Cuiabano,Cuiabano,116065,19.0,1.0,1.0,27.0,30.0,7.0,9.0,,,12.0,2.0,4.0,4.0,,,,,,,
526,1.0,GRE,38,thiago-beltrame,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,1,0.0,284,Thiago Beltrame Stallbaum,0.0,0,Thiago Beltrame,T. Beltrame,116067,,,,,,,,,,,,,,,,,,,,
527,5.58,FLU,38,hercules,True,2.94,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,4,0.0,266,Hércules Pereira do Nascimento,-0.14,32,Hércules,Hércules,116447,16.0,2.0,1.0,33.0,36.0,4.0,11.0,,,,1.0,1.0,3.0,,,,,,,
528,7.87,VIT,38,jamerson,False,5.15,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2,0.0,287,Jamerson Santos de Jesus,0.0,12,Jamerson,Jamerson,116461,7.0,,1.0,20.0,8.0,5.0,6.0,,,2.0,2.0,,,,,,,,,
529,4.19,FOR,38,lucas-gazal,True,2.56,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,3,0.0,356,Lucas Xavier Gazal,-0.76,5,Lucas Gazal,L. Gazal,116589,1.0,,,5.0,6.0,1.0,3.0,,,1.0,,2.0,,,,,,,,
530,7.58,VAS,38,andres-gomez,False,4.42,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,5,0.0,267,Carlos Andrés Gómez Hinestroza,0.0,15,Andrés Gómez,A. Gómez,116706,18.0,,2.0,9.0,17.0,9.0,8.0,,,,5.0,1.0,1.0,,,,,,,
531,5.95,MIR,38,gabriel-knesowitsch,False,4.72,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,3,0.0,2305,Gabriel Knesowitsch,0.0,4,Gabriel Knesowitsch,G. Knesowitsch,117061,3.0,,,3.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,
532,2.24,RBB,38,thiago-borbas,False,1.61,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5,0.0,280,Thiago Nicolás Borbas Silva,0.0,17,Thiago Borbas,T. Borbas,117314,7.0,,,8.0,16.0,3.0,5.0,,,,1.0,4.0,1.0,,,,,,,
533,5.45,VAS,38,robert-renan,False,2.57,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,3,0.0,267,Robert Renan Alves Barbosa,0.0,15,Robert Renan,R. Renan,117330,6.0,,,12.0,17.0,1.0,3.0,,,4.0,,1.0,,,,,,,,
534,1.82,JUV,38,cipriano,False,-2.3,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,3,0.0,286,João Luiz da Silva Cipriano,0.0,2,Cipriano,Cipriano,117336,,,,,2.0,,,,,,,1.0,,,,1.0,,,,
535,5.4,MIR,38,renato-marques,False,3.52,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,5,0.0,2305,Renato Marques de Oliveira Júnior,0.0,5,Renato Marques,R. Marques,117403,3.0,,1.0,1.0,1.0,4.0,4.0,,,,,1.0,1.0,,,,,,,
536,1.0,CRU,38,otavio,False,0.0,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1,0.0,283,Otávio Eleodoro Rezende Costa,0.0,0,Otávio,Otávio,117404,,,,,,,,,,,,,,,,,,,,
537,12.25,COR,38,garro,False,3.67,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,4,0.0,264,Rodrigo Garro,0.0,19,Garro,Garro,117632,60.0,2.0,1.0,11.0,19.0,7.0,7.0,,,,3.0,6.0,,,,,,,,
538,2.57,SAO,38,young,False,1.77,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1,0.0,276,Young Navarro Moraes,0.0,3,Young,Young,117818,,,,,,,,11.0,9.0,,,,,,,,,,,
539,7.22,COR,38,breno-bidon,False,3.4,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,4,0.0,264,Breno de Souza Bidon,0.0,33,Breno Bidon,B. Bidon,117910,82.0,2.0,1.0,45.0,65.0,5.0,10.0,,,,1.0,8.0,1.0,2.0,,1.0,,,1.0,
