,atletas.foto,atletas.status_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.variacao_num,atletas.posicao_id,atletas.jogos_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.entrou_em_campo,atletas.preco_num,atletas.media_num,atletas.atleta_id,atletas.slug,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PC,A,SG,PS,DE,DP,GS,V,GC,PP
632,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,Jemmes,Jemmes Bruno Ribeiro da Silva,2305,-0.39,3,15,17,MIR,Jemmes,1.5,True,4.84,4.28,132553,jemmes,1.0,,25.0,18.0,1.0,2.0,5.0,,1.0,,,,4.0,,,,,,,
633,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Davi Barbosa,Davi Barbosa da Silva Novaes,287,0.0,1,0,17,VIT,D. Barbosa,0.0,False,1.0,0.0,132560,davi-barbosa,,,,,,,,,,,,,,,,,,,,
634,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,Vinicinho,Vinicius Mendonça Pereira,280,-0.81,5,17,17,RBB,Vinicinho,0.5,True,5.86,3.42,132580,vinicinho,2.0,,18.0,14.0,5.0,6.0,32.0,,,4.0,,2.0,,1.0,,,,,,
635,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Gui Negão,Guilherme William Silva Inácio,264,0.0,5,4,17,COR,G. Negão,0.0,False,1.79,0.7,133543,gui-negao,2.0,,3.0,7.0,,,5.0,,,1.0,,,,,,,,,,
636,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,Alysson,Alysson Edward Franco da Rocha dos Santos,284,-0.19,5,11,17,GRE,Alysson,1.2,True,5.31,4.8,133669,alysson,,,19.0,6.0,3.0,5.0,21.0,1.0,,,,1.0,,,,,,,,
637,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Gustavo Reis,Gustavo Reis de Alcântara,280,0.0,1,0,17,RBB,G. Reis,0.0,False,1.0,0.0,133671,gustavo-reis,,,,,,,,,,,,,,,,,,,,
638,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Mateus Xavier,Mateus Xavier de Sousa,277,0.0,4,3,17,SAN,M. Xavier,0.0,False,1.0,0.5,133673,mateus-xavier,,,1.0,,,,,,,,,,,,,,,,,
639,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Benedetti,Luiz Gustavo Roncholeta Benedetti,275,0.0,3,1,17,PAL,Benedetti,0.0,False,2.56,2.0,133679,benedetti,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
640,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Wallace Davi,Wallace Davi Nunes da Silva Dias,266,0.0,4,0,17,FLU,W. Davi,0.0,False,2.0,0.0,133696,wallace-davi,,,,,,,,,,,,,,,,,,,,
641,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Yago Noal,Yago Eduardo Noal Lopes,285,0.0,4,2,17,INT,Y. Noal,0.0,False,1.14,0.6,134246,yago-noal,,,1.0,1.0,,,,,,,,,,,,,,,,
642,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Luis Otávio,Luis Otávio Costa de Aquino,285,0.0,4,7,17,INT,L. Otávio,0.0,False,2.61,1.83,136306,luis-otavio,,,8.0,4.0,,,4.0,,,,,,,,,,,,,
643,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Shola,Ogundana Shola Elijah,262,0.0,5,0,17,FLA,Shola,0.0,False,1.0,0.0,137089,shola,,,,,,,,,,,,,,,,,,,,
644,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Micael,Micael de Barros Viturino,292,0.0,5,0,17,SPT,Micael,0.0,False,1.0,0.0,137375,micael,,,,,,,,,,,,,,,,,,,,
645,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Kaique Kenji,Kaique Kenji Takamura Correa,283,0.0,5,1,17,CRU,K. Kenji,0.0,False,1.11,0.5,137542,kaique-kenji,,,,,,,1.0,,,,,,,,,,,,,
646,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Clayton Sampaio,Clayton Sampaio Pereira,285,1.21,3,3,17,INT,C. Sampaio,6.8,True,4.59,3.4,137618,clayton-sampaio,2.0,,3.0,5.0,1.0,,,1.0,,,,,1.0,,,,,,,
647,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Palacios,Sergio Stevan Palacios Zapata,280,-0.7,3,2,17,RBB,Palacios,-1.3,True,1.7,1.3,138021,palacios,2.0,,,3.0,,,1.0,,,,,,1.0,,,,,,,
648,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Felipe Teresa,Felipe Gabriel Cunha Teresa,262,0.0,5,0,17,FLA,F. Teresa,0.0,False,2.0,0.0,139000,felipe-teresa,,,,,,,,,,,,,,,,,,,,
649,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,Figueiredo,Vitor dos Santos Figueiredo,275,0.0,4,0,17,PAL,Figueiredo,0.0,False,2.0,0.0,139001,figueiredo,,,,,,,,,,,,,,,,,,,,
650,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Filipe Luís,Filipe Luís Kasmirski,262,0.52,6,16,17,FLA,F. Luís,8.82,True,13.3,7.49,139076,filipe-luis,,,,,,,,,,,,,,,,,,11.0,,
651,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Kauã Prates,Kauã Prates de Almeida,283,0.0,2,1,17,CRU,K. Prates,0.0,False,2.72,4.6,139345,kaua-prates,,,,1.0,,,,,,1.0,,,1.0,,,,,,,
652,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,5,Caio Maia,Caio da Silva Maia,282,0.0,5,0,17,CAM,C. Maia,0.0,False,2.0,0.0,139455,caio-maia,,,,,,,,,,,,,,,,,,,,
653,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,João Marcelo,João Marcelo Soares de Freitas,282,0.0,5,6,17,CAM,J. Marcelo,0.0,False,1.8,0.4,140364,joao-marcelo,,,,2.0,2.0,1.0,,,,2.0,,,,,,,,,,
654,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Luca Meirelles,Luca Oliveira Meirelles,277,0.0,5,5,17,SAN,L. Meirelles,0.0,False,1.12,0.24,140365,luca-meirelles,,,1.0,1.0,,,,,,,,,,,,,,,,
655,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Riquelme Felipe,Riquelme Felipe Silva de Almeida,266,0.0,5,2,17,FLU,R. Felipe,0.0,False,4.18,0.25,140484,riquelme-felipe,,,,1.0,,1.0,,,,,,,,,,,,,,
656,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Isaque,Isaque Severino Silva,266,0.0,4,1,17,FLU,Isaque,0.0,False,2.26,3.5,140485,isaque,,,2.0,,,,1.0,,,,,,,,,,,,,
657,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,João Victor,João Victor de Souza Cunha,262,0.0,3,0,17,FLA,J. Victor,0.0,False,2.0,0.0,140492,joao-victor,,,,,,,,,,,,,,,,,,,,
658,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,João Alves,João Victor Alves Ferreira,262,0.0,4,0,17,FLA,J. Alves,0.0,False,1.0,0.0,140494,joao-alves,,,,,,,,,,,,,,,,,,,,
659,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Lucas Ferreira,Lucas dos Santos Ferreira,276,0.0,4,11,17,SAO,L. Ferreira,0.0,False,4.22,2.85,140541,lucas-ferreira,,,13.0,8.0,3.0,2.0,16.0,,,,,,,1.0,,,,,,
660,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,5,Ryan Francisco,Ryan Francisco Rodrigues dos Santos Silva,276,0.0,5,7,17,SAO,R. Francisco,0.0,False,3.62,2.69,140542,ryan-francisco,,,,4.0,,2.0,5.0,,2.0,1.0,,,,,,,,,,
661,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Davi Gomes,Davi Gomes de Alvarenga,280,0.0,5,1,17,RBB,D. Gomes,0.0,False,1.1,0.5,140906,davi-gomes,,,,1.0,,1.0,,,,,,,,,,,,,,
662,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Kaio Borges,Kaio Borges Correa,266,0.0,2,0,17,FLU,K. Borges,0.0,False,1.0,0.0,141039,kaio-borges,,,,,,,,,,,,,,,,,,,,
663,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Davi Schuindt,Davi Duarte Schuindt,266,0.0,3,0,17,FLU,D. Schuindt,0.0,False,1.0,0.0,141040,davi-schuindt,,,,,,,,,,,,,,,,,,,,
664,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Felipe Vieira,Felipe Vieira da Silva,262,0.0,3,0,17,FLA,F. Vieira,0.0,False,1.0,0.0,141078,felipe-vieira,,,,,,,,,,,,,,,,,,,,
665,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Rafael Lobato,Rafael Genuino Lobato,263,0.0,5,0,17,BOT,R. Lobato,0.0,False,2.0,0.0,141083,rafael-lobato,,,,,,,,,,,,,,,,,,,,
666,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Robert,Robert Pinto Alves Assunção,282,0.0,1,0,17,CAM,Robert,0.0,False,1.0,0.0,141125,robert,,,,,,,,,,,,,,,,,,,,
667,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Zé Phelipe,José Phelipe dos Santos Dutra,282,0.0,4,0,17,CAM,Z. Phelipe,0.0,False,1.0,0.0,141138,ze-phelipe,,,,,,,,,,,,,,,,,,,,
668,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Davi,Davi Medeiros Serrano Lira,292,0.0,1,0,17,SPT,Davi,0.0,False,2.0,0.0,141145,davi,,,,,,,,,,,,,,,,,,,,
669,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Rafinha,Rafael Lima da Silva,292,0.0,3,0,17,SPT,Rafinha,0.0,False,1.0,0.0,141150,rafinha,,,,,,,,,,,,,,,,,,,,
670,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Felipinho,Felipe Gabriel dos Santos Silva,292,0.0,2,0,17,SPT,Felipinho,0.0,False,3.0,0.0,141151,felipinho,,,,,,,,,,,,,,,,,,,,
671,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Riquelme,Riquelme Felipe da Silva de Oliveira,292,0.0,3,0,17,SPT,Riquelme,0.0,False,1.0,0.0,141153,riquelme,,,,,,,,,,,,,,,,,,,,
672,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Felype Gabriel,Felype Gabriel Alencar Carvalho,292,0.0,3,0,17,SPT,F. Gabriel,0.0,False,1.0,0.0,141154,felype-gabriel,,,,,,,,,,,,,,,,,,,,
673,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Adriel,Adriel Gomes do Nascimento,292,0.0,4,0,17,SPT,Adriel,0.0,False,1.0,0.0,141156,adriel,,,,,,,,,,,,,,,,,,,,
674,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Breno,Breno José da Silva Santos,292,0.0,4,0,17,SPT,Breno,0.0,False,2.0,0.0,141158,breno,,,,,,,,,,,,,,,,,,,,
675,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,Zé Lucas,José Lucas Gomes da Silva,292,-1.3,4,12,17,SPT,Z. Lucas,-0.8,True,4.95,3.26,141160,ze-lucas,2.0,,20.0,12.0,3.0,4.0,16.0,,,2.0,,,,,,,,,,
676,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Gago,Luiz Henrique Duarte Batista,292,0.0,4,0,17,SPT,Gago,0.0,False,1.0,0.0,141161,gago,,,,,,,,,,,,,,,,,,,,
677,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Jefinho,Jefferson Borges do Nascimento,292,0.0,4,1,17,SPT,Jefinho,0.0,False,1.99,2.8,141162,jefinho,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
678,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Huguinho,Victor Hugo Custódio de Melo Moura,263,0.0,4,0,17,BOT,Huguinho,0.0,False,2.0,0.0,141400,huguinho,,,,,,,,,,,,,,,,,,,,
679,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Kayke Queiroz,Kayke Gouvêa Queiroz,263,0.0,5,0,17,BOT,K. Queiroz,0.0,False,3.0,0.0,141401,kayke-queiroz,,,,,,,,,,,,,,,,,,,,
680,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Avellar,Riquelme Avellar da Silva Fortes,267,0.0,2,0,17,VAS,Avellar,0.0,False,1.0,0.0,141405,avellar,,,,,,,,,,,,,,,,,,,,
681,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5,Fredi Lippert,Frederico Lippert Neto Gomes,265,0.0,3,1,17,BAH,F. Lippert,0.0,False,1.5,1.7,141419,fredi-lippert,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
682,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Gustavo Cintra,Gustavo Cintra Rocha,266,0.0,3,0,17,FLU,G. Cintra,0.0,False,1.0,0.0,141433,gustavo-cintra,,,,,,,,,,,,,,,,,,,,
683,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Allan,Allan Andrade Elias,275,0.0,4,9,17,PAL,Allan,0.0,False,4.13,2.95,141451,allan,,1.0,12.0,3.0,1.0,1.0,5.0,,1.0,,,,,,,,,,,
684,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Thalys,Thalys Henrique Gomes de Araújo,275,0.0,5,1,17,PAL,Thalys,0.0,False,1.1,0.5,141452,thalys,,,,,,,1.0,,,,,,,,,,,,,
685,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Atencio,Rodrigo Uriel Atencio,292,-0.3,4,10,17,SPT,Atencio,0.0,True,3.48,1.12,141453,atencio,1.0,,1.0,3.0,2.0,6.0,3.0,1.0,,,,,,,,,,,,
686,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Pablo,Pablo Pereira da Costa,285,0.0,2,0,17,INT,Pablo,0.0,False,1.0,0.0,141467,pablo,,,,,,,,,,,,,,,,,,,,
687,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Loide Augusto,Loide António Augusto,267,0.0,5,9,17,VAS,L. Augusto,0.0,False,3.17,1.02,141493,loide-augusto,1.0,,4.0,6.0,2.0,2.0,4.0,,,,,,,,,,,,,
688,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Gustavo Mancha,Gustavo Teixeira Lopes da Conceição,356,0.0,3,9,17,FOR,G. Mancha,0.0,False,4.94,3.75,141525,gustavo-mancha,1.0,,13.0,2.0,2.0,,7.0,,,,,,2.0,,,,,,,
689,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,Lucca Prior,Lucca Prior Pimenta,356,1.98,4,5,17,FOR,L. Prior,8.9,True,4.21,3.06,141526,lucca-prior,,,4.0,6.0,,2.0,3.0,,1.0,,,,,,,,,,,
690,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Índio,Hendel dos Santos Nascimento,282,0.0,4,0,17,CAM,Índio,0.0,False,1.0,0.0,141551,indio,,,,,,,,,,,,,,,,,,,,
691,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Gabriel Mec,Gabriel Ferreira de Carvalho,284,0.0,5,0,17,GRE,G. Mec,0.0,False,2.0,0.0,141595,gabriel-mec,,,,,,,,,,,,,,,,,,,,
692,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,5,Lucca,Lucca Marques Alencar,276,0.0,5,3,17,SAO,Lucca,0.0,False,1.47,1.0,141609,lucca,,,1.0,3.0,,,5.0,,,1.0,,,,,,,,,,
693,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Maik,Maik Gomes Viegas,276,0.0,2,0,17,SAO,Maik,0.0,False,1.0,0.0,141611,maik,,,,,,,,,,,,,,,,,,,,
694,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Paulinho,Paulo Sérgio Venuto Bezerra,276,0.0,5,0,17,SAO,Paulinho,0.0,False,1.0,0.0,141614,paulinho,,,,,,,,,,,,,,,,,,,,
695,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Pablo Lúcio,Pablo Lúcio,262,0.0,4,0,17,FLA,P. Lúcio,0.0,False,1.0,0.0,141628,pablo-lucio,,,,,,,,,,,,,,,,,,,,
696,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Fernando Costa,Fernando Henrique Pires Costa,280,0.0,1,0,17,RBB,F. Costa,0.0,False,1.0,0.0,141643,fernando-costa,,,,,,,,,,,,,,,,,,,,
697,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,Gabriel Bontempo,Gabriel Morais Silva Bontempo,277,0.65,4,14,17,SAN,G. Bontempo,8.5,True,7.02,3.82,141754,gabriel-bontempo,,,21.0,4.0,,4.0,14.0,,1.0,,,1.0,,,,,,,,
698,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2,Fabiano Souza,Fabiano Josué de Souza Silva,354,-0.54,2,12,17,CEA,F. Souza,0.0,True,6.93,4.76,141763,fabiano-souza,4.0,,18.0,19.0,1.0,4.0,21.0,,,,,,5.0,,,,,,,
699,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Athyrson,Athyrson Ferreira Prates,280,0.0,5,0,17,RBB,Athyrson,0.0,False,1.0,0.0,141771,athyrson,,,,,,,,,,,,,,,,,,,,
700,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Gustavo Henrique,Gustavo Henrique Pereira,277,0.0,4,0,17,SAN,G. Henrique,0.0,False,1.0,0.0,141776,gustavo-henrique,,,,,,,,,,,,,,,,,,,,
701,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5,Kauan,Kauan Santos Neves Coutinho,287,0.0,3,0,17,VIT,Kauan,0.0,False,1.0,0.0,141795,kauan,,,,,,,,,,,,,,,,,,,,
702,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,Guilherme,Guilherme Luiz Oliveira da Silva,354,0.0,5,4,17,CEA,Guilherme,0.0,False,3.7,2.7,141806,guilherme,,,5.0,4.0,1.0,1.0,5.0,,,,,,,,,,,,,
703,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Vinicius Lira,Vinicius Rodrigues Lira,277,0.0,2,0,17,SAN,V. Lira,0.0,False,3.0,0.0,141868,vinicius-lira,,,,,,,,,,,,,,,,,,,,
704,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Dedé,Josenildo José dos Santos Neto,292,0.0,4,0,17,SPT,Dedé,0.0,False,1.0,0.0,141874,dede,,,,,,,,,,,,,,,,,,,,
705,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Dieguinho,Diego da Cruz Lopes,264,0.0,4,2,17,COR,Dieguinho,0.0,False,1.47,1.1,141995,dieguinho,,,1.0,1.0,,,2.0,,,,,,,,,,,,,
706,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,João Silva,João Pedro Eira Antunes da Silva,292,0.0,3,8,17,SPT,J. Silva,0.0,False,4.66,2.55,141996,joao-silva,1.0,,6.0,6.0,2.0,1.0,2.0,,,,,,2.0,,,,,,,
707,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Amuzu,Francis Amuzu,284,0.0,5,9,17,GRE,Amuzu,0.0,False,4.41,2.46,142004,amuzu,2.0,,1.0,4.0,5.0,7.0,9.0,,1.0,2.0,,,,,,,,,,
708,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Luis Eduardo,Luis Eduardo Guedes de Souza,284,0.0,3,0,17,GRE,L. Eduardo,0.0,False,2.0,0.0,142257,luis-eduardo,,,,,,,,,,,,,,,,,,,,
709,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Jeferson,Jeferson Borges dos Santos,284,0.0,5,0,17,GRE,Jeferson,0.0,False,1.0,0.0,142261,jeferson,,,,,,,,,,,,,,,,,,,,
710,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Dell,Wendeson Wanderley Santos de Melo,265,0.0,5,0,17,BAH,Dell,0.0,False,1.0,0.0,142265,dell,,,,,,,,,,,,,,,,,,,,
711,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,Zé Henrique,José Henrique Camargo,286,0.0,1,0,17,JUV,Z. Henrique,0.0,False,1.0,0.0,142268,ze-henrique,,,,,,,,,,,,,,,,,,,,
712,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Nuno Moreira,Nuno Gonçalo Rocha Moreira,267,0.27,5,14,17,VAS,N. Moreira,2.5,True,8.13,4.87,142279,nuno-moreira,1.0,,13.0,6.0,7.0,5.0,21.0,,3.0,5.0,,1.0,,,,,,,,
713,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Wanderson Papaterra,Wanderson Papaterra Matos,287,0.0,4,0,17,VIT,W. Papaterra,0.0,False,2.0,0.0,142445,wanderson-papaterra,,,,,,,,,,,,,,,,,,,,
714,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Barrera,Jordan Andrés Barrera Herrera,263,-0.21,4,1,17,BOT,Barrera,0.5,True,4.79,0.5,142484,barrera,,,,,,,1.0,,,,,,,,,,,,,
