,atletas.variacao_num,atletas.preco_num,atletas.nome,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.media_num,atletas.atleta_id,atletas.jogos_num,atletas.rodada_id,atletas.foto,atletas.slug,atletas.clube_id,atletas.posicao_id,atletas.pontos_num,atletas.apelido,atletas.status_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,PC,PS,DE,DP,GS,V,PP,GC
387,0.0,5.25,Santiago Mariano Rodríguez Molina,False,BOT,S. Rodríguez,1.92,105214,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,santiago-rodriguez,263,4,0.0,Santiago Rodríguez,6,,1.0,4.0,2.0,4.0,4.0,6.0,,,,,,,,,,,,,
388,0.0,8.76,Gastón Luciano Ávila,False,FOR,G. Ávila,4.58,105258,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,gaston-avila,356,3,0.0,Gastón Ávila,7,,,10.0,2.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,
389,-0.76,7.82,Nahuel Adolfo Ferraresi Hernández,True,SAO,Ferraresi,4.44,105300,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,ferraresi,276,3,6.5,Ferraresi,7,,2.0,26.0,11.0,,1.0,5.0,,1.0,3.0,,,,,,,,,,1.0
390,0.0,3.02,Lucas Eduardo Lima da Silva,False,CEA,L. Lima,0.7,105337,4,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,lucas-lima,354,4,0.0,Lucas Lima,7,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
391,0.0,5.47,Gabriel Lheman Xavier - Lhman,False,BAH,G. Xavier,1.53,105373,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,gabriel-xavier,265,3,0.0,Gabriel Xavier,7,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,
392,-0.07,11.04,Matheus Lima Beltrão Oliveira Valin,True,COR,M. Bidu,7.58,105531,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,matheus-bidu,264,2,5.8,Matheus Bidu,7,1.0,1.0,16.0,5.0,1.0,4.0,23.0,,2.0,5.0,,,,1.0,,,,,,
393,0.0,9.0,Carlos Vinícius Alves Morais,False,GRE,C. Vinícius,0.0,105563,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,carlos-vinicius,284,5,0.0,Carlos Vinícius,6,,,,,,,,,,,,,,,,,,,,
394,0.0,7.75,Juan Martín Lucero,False,FOR,Lucero,3.13,105568,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,lucero,356,5,0.0,Lucero,3,1.0,3.0,7.0,15.0,4.0,3.0,6.0,3.0,5.0,,,1.0,,,,,,,1.0,
395,0.0,7.56,Lucas Piton Crivellaro,False,VAS,L. Piton,3.74,105584,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,lucas-piton,267,2,0.0,Lucas Piton,6,3.0,2.0,15.0,20.0,,3.0,6.0,,1.0,2.0,,,,,,,,,,
396,-0.25,1.66,Roni Medeiros de Moura,True,MIR,Roni,0.1,105585,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,roni,2305,4,0.0,Roni,6,,1.0,1.0,,,,,,,,,,,,,,,,,
397,0.18,10.09,Maurício Magalhães Prado,True,PAL,Maurício,4.04,105647,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,mauricio,275,4,10.4,Maurício,7,,,7.0,8.0,2.0,5.0,4.0,3.0,2.0,,,,,,,,,,,
398,0.63,6.58,Talles Magno Bacelar Martins,True,COR,T. Magno,3.16,105786,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,talles-magno,264,5,4.5,Talles Magno,6,1.0,1.0,9.0,13.0,2.0,8.0,17.0,1.0,8.0,,,1.0,,,,,,,,
399,0.0,11.45,Wesley Ribeiro Silva,True,INT,Wesley,5.02,105811,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,wesley,285,5,2.7,Wesley,7,2.0,1.0,19.0,14.0,7.0,8.0,29.0,,4.0,,,1.0,,,,,,,,
400,0.0,5.46,Lucas Eduardo Ribeiro de Souza,False,VIT,Edu,4.57,105842,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,edu,287,3,0.0,Edu,6,,,9.0,5.0,1.0,3.0,2.0,,,4.0,,,,,,,,,,
401,0.01,5.34,Matheus de Araújo Andrade,True,CEA,M. Araújo,2.4,105845,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,matheus-araujo,354,4,1.5,Matheus Araújo,7,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,
402,0.0,3.9,Allan Victor Oliveira Mota,False,FOR,Allanzinho,2.07,105900,4,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,allanzinho,356,5,0.0,Allanzinho,6,1.0,1.0,1.0,4.0,,2.0,5.0,,1.0,,,,,,,,,,,
403,0.0,3.29,José Aldo Soares de Oliveira Filho,False,MIR,J. Aldo,2.19,105903,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,jose-aldo,2305,4,0.0,José Aldo,6,,2.0,14.0,10.0,1.0,5.0,6.0,,1.0,,,,,,,,,,,
404,-0.47,11.58,Sergio Ramón Rochet Álvarez,True,INT,Rochet,6.93,105949,4,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,rochet,285,1,5.5,Rochet,7,,,,,,,1.0,,,2.0,,,,,14.0,,1.0,,,
405,0.0,4.52,Santiago Martín Ramos Mingo,False,BAH,S. Mingo,2.64,105990,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,santiago-mingo,265,3,0.0,Santiago Mingo,3,,3.0,12.0,17.0,,4.0,8.0,,2.0,4.0,,,,,,,,,,
406,0.0,6.24,Ewerthon Diógenes da Silva,False,JUV,Ewerthon,3.64,106082,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,ewerthon,286,2,0.0,Ewerthon,6,,2.0,20.0,7.0,2.0,4.0,7.0,,,1.0,,,,,,,,,,
407,0.0,7.09,Lucas Alexandre Galdino de Azevedo,False,RBB,Lucão,7.6,106160,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,lucao,280,1,0.0,Lucão,7,,1.0,,,,,1.0,,,1.0,,,,,9.0,,1.0,,,
408,0.0,6.0,Bruno Gomes da Silva Clevelário,False,INT,B. Gomes,0.0,106202,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,bruno-gomes,285,2,0.0,Bruno Gomes,5,,,,,,,,,,,,,,,,,,,,
409,1.0,4.52,Marcos Antônio Silva Santos,True,SAO,M. Antônio,1.91,106294,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,marcos-antonio,276,4,6.8,Marcos Antônio,7,1.0,3.0,10.0,12.0,1.0,3.0,12.0,,,,,,,,,,,,,
410,0.0,5.46,Caio Alexandre Souza e Silva,False,BAH,C. Alexandre,2.53,106323,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,caio-alexandre,265,4,0.0,Caio Alexandre,7,1.0,4.0,17.0,23.0,,4.0,15.0,,,,,,,,,,,,,
411,0.06,8.19,Eduardo Gonzaga Mendes Santos,True,RBB,E. Santos,5.1,106434,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,eduardo-santos,280,3,3.2,Eduardo Santos,2,,,10.0,1.0,,,2.0,,,4.0,,,,,,,,,,
412,0.26,8.89,Lucas Hernán Villalba,True,CRU,Villalba,6.82,106593,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,villalba,283,3,6.0,Villalba,7,,3.0,17.0,8.0,1.0,3.0,6.0,1.0,,9.0,,3.0,,,,,,,,
413,0.0,3.43,Leonardo Augusto dos Santos Pereira,False,VIT,L. Pereira,1.68,106681,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,leo-pereira,287,5,0.0,Léo Pereira,6,,,4.0,5.0,1.0,,9.0,,1.0,,,,,,,,,,,
414,0.0,7.35,Rodrigo Nestor Bertalia,False,BAH,R. Nestor,4.1,106822,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,rodrigo-nestor,265,4,0.0,Rodrigo Nestor,6,,,9.0,4.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,
415,0.0,4.0,Patryck Lanza dos Reis,False,SAO,Patryck,0.0,106829,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,patryck,276,2,0.0,Patryck,6,,,,,,,,,,,,,,,,,,,,
416,0.0,5.35,Paulo Henrique Silva Ribeiro,False,FLU,P. Baya,3.55,106918,4,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,paulo-baya,266,5,0.0,Paulo Baya,6,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
417,0.0,9.09,Luciano Batista da Silva Júnior,False,BAH,L. Juba,6.09,107093,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,luciano-juba,265,2,0.0,Luciano Juba,7,3.0,1.0,14.0,10.0,2.0,7.0,3.0,3.0,1.0,4.0,,,,,,,,,,
418,0.0,4.33,Jefferson Ruan Pereira dos Santos,False,BOT,Jeffinho,2.33,107170,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,jeffinho,263,5,0.0,Jeffinho,5,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
419,0.0,3.97,Patrick de Paula Carreiro,False,BOT,P. Paula,1.63,107172,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,patrick-de-paula,263,4,0.0,Patrick de Paula,6,,,3.0,4.0,,5.0,5.0,,,,,,,,,,,,,
420,0.0,6.26,Michel Daryl Araújo Villar,False,BAH,M. Araújo,4.0,107173,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,michel-araujo,265,4,0.0,Michel Araújo,7,,1.0,4.0,6.0,,1.0,,3.0,,,,,,,,,,,,
421,-0.15,5.78,Bruno Vinícius Souza Ramos,True,INT,B. Tabata,3.43,107174,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,bruno-tabata,285,4,1.0,Bruno Tabata,6,,2.0,11.0,5.0,6.0,3.0,15.0,1.0,,,,1.0,,,,,,,,
422,0.0,4.42,Matheus Planelles Donelli,False,COR,M. Donelli,3.08,107179,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,matheus-donelli,264,1,0.0,Matheus Donelli,6,,1.0,,,,,1.0,,,1.0,,,,,13.0,,6.0,,,
423,0.0,5.0,Leonardo Matias Baiersdorf Linck,False,BOT,L. Linck,0.0,107183,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,leo-linck,263,1,0.0,Léo Linck,6,,,,,,,,,,,,,,,,,,,,
424,0.0,2.95,Audenirton Soares da Silva,False,FOR,Magrão,2.9,107221,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,magrao,356,1,0.0,Magrão,7,,,,,,,,,,,,,,,3.0,,1.0,,,
425,0.0,12.0,Danilo dos Santos de Oliveira,False,BOT,Danilo,0.0,107231,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,danilo,263,4,0.0,Danilo,2,,,,,,,,,,,,,,,,,,,,
426,1.25,5.02,Vanderlan Barbosa da Silva,True,PAL,Vanderlan,3.2,107236,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,vanderlan,275,2,5.2,Vanderlan,2,,,4.0,2.0,,,2.0,,,,,,,,,,,,,
427,-0.19,4.43,Sebastião Ênio Santos de Almeida,True,JUV,Ênio,2.85,107516,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,enio,286,5,1.5,Ênio,6,,2.0,5.0,4.0,3.0,3.0,15.0,1.0,2.0,,,,,,,,,,,
428,0.0,8.13,Natanael Moreira Milouski,False,CAM,Natanael,5.82,107554,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,natanael,282,2,0.0,Natanael,7,,1.0,29.0,16.0,3.0,3.0,6.0,,2.0,7.0,,,,,,,,,,
429,0.0,1.0,Antônio Adriano Nascimento de Sousa,False,SPT,Adriano,0.0,107698,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,adriano,292,1,0.0,Adriano,6,,,,,,,,,,,,,,,,,,,,
430,0.05,6.81,Chrystian Amaral Barletta de Almeida,True,SPT,C. Barletta,4.71,107726,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,chrystian-barletta,292,5,4.0,Chrystian Barletta,7,,1.0,10.0,8.0,13.0,11.0,16.0,2.0,3.0,,,2.0,,,,,,,,
431,-0.49,4.96,Bruno Conceição Praxedes,True,RBB,Praxedes,1.4,107744,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,praxedes,280,4,0.5,Praxedes,6,,1.0,,2.0,,3.0,4.0,,,,,,,,,,,,,
432,0.0,3.0,Adriel Vasconcelos Ramos,False,GRE,Adriel,0.0,107748,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,adriel,284,1,0.0,Adriel,6,,,,,,,,,,,,,,,,,,,,
433,0.0,5.13,Elias Manoel Alves de Paula,False,BOT,E. Manoel,0.6,107795,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,elias-manoel,263,5,0.0,Elias Manoel,6,,,1.0,1.0,,,,,,,,,,,,,,,,
434,-0.3,2.67,Diego Gabriel Silva Rosa,True,INT,D. Rosa,1.16,107796,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,diego-rosa,285,4,0.0,Diego Rosa,6,,,5.0,4.0,,1.0,2.0,,,,,,,,,,,,,
435,0.0,2.29,Natã Felipe de Amorim Santos,False,JUV,Natã,1.5,107801,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,nata,286,3,0.0,Natã,6,,,1.0,,,,,,,,,,,,,,,,,
436,0.0,2.0,Alexandre Fintelman de Mello Ribeiro da Silva,False,VIT,Fintelman,0.0,107859,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,fintelman,287,1,0.0,Fintelman,6,,,,,,,,,,,,,,,,,,,,
437,0.12,5.23,Damián Josué Bobadilla Benítez,True,SAO,Bobadilla,2.65,107873,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,bobadilla,276,4,5.2,Bobadilla,7,,1.0,17.0,12.0,3.0,2.0,6.0,,,,,,,,,,,,,
438,0.0,5.41,Hugo Ferreira de Farias,False,COR,Hugo,2.23,107908,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,hugo,264,2,0.0,Hugo,5,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
439,0.0,6.75,Fausto Mariano Vera,False,CAM,F. Vera,3.23,107950,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,fausto-vera,282,4,0.0,Fausto Vera,6,,1.0,9.0,6.0,,3.0,3.0,1.0,,,,,,,,,,,,
440,1.95,5.62,Johan Stiven Carbonero Balanta,True,INT,Carbonero,2.65,107989,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,carbonero,285,5,9.3,Carbonero,7,,1.0,1.0,8.0,,4.0,14.0,1.0,4.0,,,,,,,,,,,
441,-0.63,6.48,Isidro Miguel Pitta Saldívar,True,RBB,I. Pitta,3.26,108133,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,isidro-pitta,280,5,-0.4,Isidro Pitta,6,1.0,3.0,1.0,10.0,3.0,4.0,7.0,4.0,5.0,,,,,,,,,,,
442,0.0,4.0,Gabriel Santos Cordeiro Lacerda,False,CEA,G. Lacerda,0.0,108176,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,gabriel-lacerda,354,3,0.0,Gabriel Lacerda,6,,,,,,,,,,,,,,,,,,,,
443,0.0,4.21,David Ricardo Loiola da Silva,False,BOT,D. Ricardo,2.8,108274,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,david-ricardo,263,3,0.0,David Ricardo,6,,,2.0,6.0,,1.0,,,,3.0,1.0,,,,,,,,,
444,0.0,3.47,Alexander Ernesto Aravena Guzmán,False,GRE,Aravena,2.16,108548,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,aravena,284,5,0.0,Aravena,6,,1.0,2.0,2.0,,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,
445,0.0,5.58,Gonzalo Andrés Tapia Dubournais,False,SAO,Tapia,0.3,108588,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,tapia,276,5,0.0,Tapia,6,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
446,0.0,1.88,Benjamín Antonio Garré,False,VAS,Garré,0.0,108671,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,garre,267,5,0.0,Garré,6,,1.0,1.0,5.0,,,2.0,,,,,,,,,,,,,
447,-0.2,5.51,Emiliano Martínez Toranza,True,PAL,E. Martínez,3.91,108683,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,emiliano-martinez,275,4,0.0,Emiliano Martínez,6,,1.0,24.0,12.0,2.0,2.0,7.0,1.0,,,,,,,,,,,,
448,-0.56,5.33,Antonio Javier Galeano Ferreira,True,CEA,Galeano,4.25,108713,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,galeano,354,5,2.0,Galeano,7,,1.0,13.0,6.0,4.0,4.0,24.0,2.0,4.0,,,1.0,,,,,,,,
449,0.0,6.37,Gonzalo Jordy Plata Jiménez,False,FLA,Plata,3.41,109096,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,plata,262,5,0.0,Plata,5,,,9.0,6.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,
450,0.0,9.64,Erick da Costa Farias,False,BAH,E. Pulga,6.93,109401,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,erick-pulga,265,5,0.0,Erick Pulga,7,3.0,2.0,24.0,10.0,5.0,18.0,30.0,2.0,3.0,,,,,,,,,,,
451,0.0,3.0,Weverson Moreira da Costa,False,FOR,Weverson,0.0,109426,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,weverson,356,2,0.0,Weverson,6,,,,,,,,,,,,,,,,,,,,
452,0.6,7.44,Matheus Martinelli Lima,True,FLU,Martinelli,3.4,109573,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,martinelli,266,4,5.5,Martinelli,7,1.0,1.0,16.0,14.0,2.0,2.0,18.0,1.0,1.0,,,1.0,,,,,,,,
453,0.21,6.69,Emerson Geovanny Batalla Martínez - Enmerson,True,JUV,Batalla,4.39,109899,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,batalla,286,5,2.4,Batalla,7,1.0,2.0,12.0,12.0,5.0,4.0,22.0,3.0,1.0,,,,,,,,,,,
454,0.0,3.55,Miguel Ángel Monsalve Gonzáles - González,False,GRE,Monsalve,1.41,109966,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,monsalve,284,4,0.0,Monsalve,5,1.0,2.0,3.0,9.0,1.0,1.0,9.0,,,,,,,,,,,,,
455,0.0,1.0,João Roberto Rota Neto,False,RBB,J. Neto,0.0,110062,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,joao-neto,280,4,0.0,João Neto,6,,,,,,,,,,,,,,,,,,,,
456,0.0,4.0,Diego José Palacios Espinoza,False,COR,Palacios,0.0,110260,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,palacios,264,2,0.0,Palacios,6,,,,,,,,,,,,,,,,,,,,
457,-0.48,3.68,José Andrés Martínez Torres,True,COR,J. Martínez,2.37,110311,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,jose-martinez,264,4,-1.1,José Martínez,3,1.0,6.0,13.0,11.0,2.0,3.0,19.0,,1.0,,,,1.0,,,,,,,
458,-0.73,13.55,Alexandro Ezequiel Bernabéi,True,INT,Bernabéi,6.17,110426,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,bernabei,285,2,3.2,Bernabéi,7,2.0,1.0,24.0,18.0,2.0,6.0,10.0,,1.0,2.0,,,,,,,,,,
459,-0.25,12.22,Abel Fernando Moreira Ferreira,True,PAL,A. Ferreira,6.26,110506,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,abel-ferreira,275,6,5.25,Abel Ferreira,7,,,,,,,,,,,,,,,,,,9.0,,
460,-1.04,8.35,Braian Aguirre Nahuel,True,INT,Aguirre,5.7,110510,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,aguirre,285,2,3.9,Aguirre,7,,2.0,34.0,14.0,,4.0,2.0,1.0,2.0,4.0,,1.0,,,,,,,,
461,0.0,2.24,Luiz Filipe dos Reis Silva,False,MIR,L. Filipe,-0.6,110632,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,luiz-filipe,2305,5,0.0,Luiz Filipe,6,,,,2.0,,,,,,,,,,,,,,,,
462,0.25,7.35,José Andrés Hurtado Cheme,True,RBB,A. Hurtado,5.05,110715,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,andres-hurtado,280,2,2.3,Andrés Hurtado,7,,2.0,24.0,18.0,1.0,5.0,4.0,1.0,,6.0,1.0,,,,,,,,,
463,0.0,8.96,Rubens Antônio Dias,False,CAM,Rubens,6.26,110727,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,rubens,282,4,0.0,Rubens,6,,2.0,42.0,18.0,4.0,10.0,10.0,1.0,,,,,,,,,,,,
464,1.03,5.03,Gustavo Marques Alves dos Santos,True,RBB,G. Marques,3.5,110750,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,gustavo-marques,280,3,3.5,Gustavo Marques,2,,,2.0,,,,1.0,,,,,,,,,,,,,
