,atletas.atleta_id,atletas.pontos_num,atletas.media_num,atletas.nome,atletas.jogos_num,atletas.status_id,atletas.rodada_id,atletas.apelido,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.preco_num,atletas.posicao_id,atletas.foto,atletas.apelido_abreviado,atletas.clube_id,atletas.variacao_num,atletas.slug,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,PC,DP,FT,A,CV,PS,V,PP,GC
391,105584,0.0,3.74,Lucas Piton Crivellaro,11,6,13,Lucas Piton,True,VAS,7.09,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,L. Piton,267,-0.1,lucas-piton,2.0,13.0,18.0,,2.0,5.0,,1.0,2.0,,,,,,3.0,,,,,
392,105585,0.0,0.13,Roni Medeiros de Moura,4,6,13,Roni,False,MIR,1.91,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Roni,2305,0.0,roni,1.0,1.0,,,,,,,,,,,,,,,,,,
393,105647,0.0,2.43,Maurício Magalhães Prado,7,7,13,Maurício,False,PAL,8.45,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Maurício,275,0.0,mauricio,,2.0,5.0,2.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,
394,105786,2.0,2.72,Talles Magno Bacelar Martins,10,7,13,Talles Magno,True,COR,6.01,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,T. Magno,264,-0.67,talles-magno,1.0,7.0,10.0,2.0,5.0,14.0,,7.0,,,,,,1.0,1.0,,,,,
395,105811,2.3,5.53,Wesley Ribeiro Silva,11,6,13,Wesley,True,INT,11.71,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Wesley,285,-0.22,wesley,1.0,19.0,14.0,5.0,8.0,25.0,,4.0,,,,,,1.0,2.0,,,,,
396,105842,0.0,4.53,Lucas Eduardo Ribeiro de Souza,6,7,13,Edu,False,VIT,5.2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Edu,287,0.0,edu,,9.0,3.0,1.0,3.0,2.0,,,2.0,,,,,,,,,,,
397,105845,0.0,3.4,Matheus de Araújo Andrade,5,6,13,Matheus Araújo,False,CEA,5.76,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,M. Araújo,354,0.0,matheus-araujo,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,
398,105900,1.0,2.07,Allan Victor Oliveira Mota,4,6,13,Allanzinho,True,FOR,3.9,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Allanzinho,356,-0.61,allanzinho,1.0,1.0,4.0,,2.0,5.0,,1.0,,,,,,,1.0,,,,,
399,105903,0.0,2.52,José Aldo Soares de Oliveira Filho,9,6,13,José Aldo,False,MIR,3.8,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,J. Aldo,2305,0.0,jose-aldo,2.0,13.0,8.0,1.0,5.0,5.0,,1.0,,,,,,,,,,,,
400,105949,10.2,6.65,Sergio Ramón Rochet Álvarez,2,6,13,Rochet,True,INT,11.56,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Rochet,285,2.3,rochet,,,,,,1.0,,,1.0,6.0,,,,,,,,,,
401,105990,2.3,2.71,Santiago Martín Ramos Mingo,13,6,13,Santiago Mingo,True,BAH,4.6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,S. Mingo,265,-0.29,santiago-mingo,2.0,10.0,16.0,,4.0,8.0,,2.0,4.0,,,,,,,,,,,
402,106082,0.0,3.64,Ewerthon Diógenes da Silva,11,6,13,Ewerthon,False,JUV,6.24,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Ewerthon,286,0.0,ewerthon,2.0,20.0,7.0,2.0,4.0,7.0,,,1.0,,,,,,,,,,,
403,106160,6.3,7.6,Lucas Alexandre Galdino de Azevedo,2,6,13,Lucão,True,RBB,7.09,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Lucão,280,1.0,lucao,1.0,,,,,1.0,,,1.0,9.0,1.0,,,,,,,,,
404,106202,0.0,0.0,Bruno Gomes da Silva Clevelário,0,5,13,Bruno Gomes,False,INT,6.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,B. Gomes,285,0.0,bruno-gomes,,,,,,,,,,,,,,,,,,,,
405,106294,1.5,1.41,Marcos Antônio Silva Santos,9,7,13,Marcos Antônio,True,SAO,3.61,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,M. Antônio,276,0.15,marcos-antonio,3.0,7.0,7.0,1.0,2.0,9.0,,,,,,,,,,,,,,
406,106323,1.4,2.51,Caio Alexandre Souza e Silva,11,6,13,Caio Alexandre,True,BAH,5.29,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,C. Alexandre,265,-0.18,caio-alexandre,4.0,17.0,22.0,,4.0,9.0,,,,,,,,,1.0,,,,,
407,106434,0.0,6.1,Eduardo Gonzaga Mendes Santos,5,6,13,Eduardo Santos,False,RBB,8.27,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,E. Santos,280,0.0,eduardo-santos,,7.0,,,,,,,4.0,,,,,,,,,,,
408,106593,12.7,7.21,Lucas Hernán Villalba,10,7,13,Villalba,True,CRU,9.48,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Villalba,283,0.42,villalba,3.0,16.0,5.0,1.0,3.0,4.0,1.0,,6.0,,,,,3.0,,,,,,
409,106681,0.0,1.68,Leonardo Augusto dos Santos Pereira,6,6,13,Léo Pereira,False,VIT,3.43,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,L. Pereira,287,0.0,leo-pereira,,4.0,5.0,1.0,,9.0,,1.0,,,,,,,,,,,,
410,106822,0.0,3.32,Rodrigo Nestor Bertalia,5,6,13,Rodrigo Nestor,False,BAH,6.48,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,R. Nestor,265,0.0,rodrigo-nestor,,9.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,
411,106829,0.0,0.0,Patryck Lanza dos Reis,0,6,13,Patryck,False,SAO,4.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Patryck,276,0.0,patryck,,,,,,,,,,,,,,,,,,,,
412,106918,0.0,3.55,Paulo Henrique Silva Ribeiro,4,6,13,Paulo Baya,False,FLU,5.35,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,P. Baya,266,0.0,paulo-baya,,,,1.0,,,1.0,,,,,,,,1.0,,,,,
413,107093,10.1,6.44,Luciano Batista da Silva Júnior,13,6,13,Luciano Juba,True,BAH,10.24,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,L. Juba,265,-0.08,luciano-juba,1.0,14.0,10.0,2.0,5.0,3.0,3.0,1.0,4.0,,,,,,3.0,,,,,
414,107111,0.0,5.1,Richard Ríos Montoya,9,7,13,Richard Ríos,False,PAL,9.28,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,R. Ríos,275,0.0,richard-rios,4.0,18.0,20.0,1.0,9.0,21.0,,,,,,,,,2.0,,,,,
415,107170,0.0,2.33,Jefferson Ruan Pereira dos Santos,3,5,13,Jeffinho,False,BOT,4.33,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Jeffinho,263,0.0,jeffinho,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,
416,107172,0.0,1.63,Patrick de Paula Carreiro,6,6,13,Patrick de Paula,False,BOT,3.97,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,P. Paula,263,0.0,patrick-de-paula,,3.0,4.0,,5.0,5.0,,,,,,,,,,,,,,
417,107173,7.0,4.72,Michel Daryl Araújo Villar,6,6,13,Michel Araújo,True,BAH,7.43,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,M. Araújo,265,0.07,michel-araujo,1.0,4.0,5.0,,1.0,,3.0,,,,,,,,,,,,,
418,107174,8.0,3.86,Bruno Vinícius Souza Ramos,10,6,13,Bruno Tabata,True,INT,6.79,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,B. Tabata,285,0.65,bruno-tabata,2.0,10.0,5.0,6.0,3.0,13.0,1.0,,,,,,,1.0,,,,,,
419,107179,0.0,3.08,Matheus Planelles Donelli,5,6,13,Matheus Donelli,False,COR,4.42,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,M. Donelli,264,0.0,matheus-donelli,1.0,,,,,1.0,,,1.0,13.0,6.0,,,,,,,,,
420,107183,0.0,0.0,Leonardo Matias Baiersdorf Linck,0,6,13,Léo Linck,False,BOT,5.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,L. Linck,263,0.0,leo-linck,,,,,,,,,,,,,,,,,,,,
421,107221,0.0,0.0,Audenirton Soares da Silva,0,6,13,Magrão,False,FOR,2.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Magrão,356,0.0,magrao,,,,,,,,,,,,,,,,,,,,
422,107236,0.0,1.2,Vanderlan Barbosa da Silva,1,6,13,Vanderlan,False,PAL,3.77,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Vanderlan,275,0.0,vanderlan,,1.0,1.0,,,,,,,,,,,,,,,,,
423,107516,0.0,3.02,Sebastião Ênio Santos de Almeida,8,6,13,Ênio,False,JUV,4.62,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Ênio,286,0.0,enio,2.0,4.0,4.0,3.0,3.0,15.0,1.0,2.0,,,,,,,,,,,,
424,107554,2.0,6.27,Natanael Moreira Milouski,13,6,13,Natanael,True,CAM,8.55,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Natanael,282,-1.1,natanael,1.0,29.0,16.0,3.0,3.0,6.0,,2.0,7.0,,,,,,,,,,,
425,107698,0.0,0.0,Antônio Adriano Nascimento de Sousa,0,6,13,Adriano,False,SPT,1.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Adriano,292,0.0,adriano,,,,,,,,,,,,,,,,,,,,
426,107726,5.1,4.82,Chrystian Amaral Barletta de Almeida,12,6,13,Chrystian Barletta,True,SPT,6.84,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,C. Barletta,292,0.17,chrystian-barletta,,5.0,7.0,13.0,10.0,14.0,2.0,3.0,,,,,,2.0,,,,,,
427,107744,0.0,0.0,Bruno Conceição Praxedes,0,6,13,Praxedes,False,RBB,5.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Praxedes,280,0.0,praxedes,,,,,,,,,,,,,,,,,,,,
428,107748,0.0,0.0,Adriel Vasconcelos Ramos,0,6,13,Adriel,False,GRE,3.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Adriel,284,0.0,adriel,,,,,,,,,,,,,,,,,,,,
429,107795,0.0,0.6,Elias Manoel Alves de Paula,2,6,13,Elias Manoel,False,BOT,5.13,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,E. Manoel,263,0.0,elias-manoel,,1.0,1.0,,,,,,,,,,,,,,,,,
430,107796,0.0,1.32,Diego Gabriel Silva Rosa,5,6,13,Diego Rosa,False,INT,3.21,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,D. Rosa,285,0.0,diego-rosa,,4.0,4.0,,1.0,2.0,,,,,,,,,,,,,,
431,107801,0.0,1.5,Natã Felipe de Amorim Santos,1,6,13,Natã,False,JUV,2.29,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Natã,286,0.0,nata,,1.0,,,,,,,,,,,,,,,,,,
432,107859,0.0,0.0,Alexandre Fintelman de Mello Ribeiro da Silva,0,6,13,Fintelman,False,VIT,2.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Fintelman,287,0.0,fintelman,,,,,,,,,,,,,,,,,,,,
433,107873,0.2,1.29,Damián Josué Bobadilla Benítez,8,6,13,Bobadilla,True,SAO,3.85,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Bobadilla,276,-0.09,bobadilla,1.0,7.0,7.0,2.0,,1.0,,,,,,,,,,,,,,
434,107908,0.0,2.23,Hugo Ferreira de Farias,3,6,13,Hugo,False,COR,5.41,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Hugo,264,0.0,hugo,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
435,107950,0.0,3.23,Fausto Mariano Vera,7,6,13,Fausto Vera,False,CAM,6.75,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,F. Vera,282,0.0,fausto-vera,1.0,9.0,6.0,,3.0,3.0,1.0,,,,,,,,,,,,,
436,107989,1.9,1.92,Johan Stiven Carbonero Balanta,4,6,13,Carbonero,True,INT,4.58,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Carbonero,285,0.01,carbonero,,1.0,5.0,,3.0,11.0,,2.0,,,,,,,,,,,,
437,108133,-0.1,3.57,Isidro Miguel Pitta Saldívar,11,3,13,Isidro Pitta,True,RBB,6.67,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,I. Pitta,280,-0.69,isidro-pitta,3.0,1.0,9.0,3.0,1.0,5.0,4.0,4.0,,,,,,,1.0,,,,,
438,108176,0.0,0.0,Gabriel Santos Cordeiro Lacerda,0,6,13,Gabriel Lacerda,False,CEA,4.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,G. Lacerda,354,0.0,gabriel-lacerda,,,,,,,,,,,,,,,,,,,,
439,108274,0.0,2.8,David Ricardo Loiola da Silva,5,6,13,David Ricardo,False,BOT,4.21,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,D. Ricardo,263,0.0,david-ricardo,,2.0,6.0,,1.0,,,,3.0,,,,,,,1.0,,,,
440,108548,0.1,2.16,Alexander Ernesto Aravena Guzmán,7,5,13,Aravena,True,GRE,3.47,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Aravena,284,-0.16,aravena,1.0,2.0,2.0,,1.0,4.0,1.0,1.0,,,,,,1.0,,,,,,
441,108671,-1.3,0.0,Benjamín Antonio Garré,6,6,13,Garré,True,VAS,1.88,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Garré,267,-0.33,garre,1.0,1.0,5.0,,,2.0,,,,,,,,,,,,,,
442,108683,0.0,4.65,Emiliano Martínez Toranza,10,2,13,Emiliano Martínez,False,PAL,6.18,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,E. Martínez,275,0.0,emiliano-martinez,1.0,24.0,12.0,2.0,2.0,6.0,1.0,,,,,,,,,,,,,
443,108713,10.2,4.57,Antonio Javier Galeano Ferreira,10,7,13,Galeano,True,CEA,6.23,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Galeano,354,1.06,galeano,1.0,10.0,5.0,4.0,2.0,22.0,2.0,2.0,,,,,,,,,,,,
444,109096,5.5,3.43,Gonzalo Jordy Plata Jiménez,7,7,13,Plata,True,FLA,6.58,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Plata,262,0.9,plata,,9.0,4.0,,4.0,1.0,1.0,,,,,,,,,,,,,
445,109401,3.7,7.13,Erick da Costa Farias,13,6,13,Erick Pulga,True,BAH,9.55,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,E. Pulga,265,-0.55,erick-pulga,1.0,23.0,10.0,4.0,16.0,28.0,2.0,3.0,,,,,,,3.0,,,,,
446,109461,1.3,2.27,Calebe Gonçalves Ferreira da Silva,7,6,13,Calebe,True,FOR,4.48,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Calebe,356,-0.45,calebe,2.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,,,,,,,,,,,,
447,109573,0.0,3.8,Matheus Martinelli Lima,11,7,13,Martinelli,False,FLU,7.23,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Martinelli,266,0.0,martinelli,,12.0,12.0,2.0,2.0,15.0,1.0,1.0,,,,,,1.0,1.0,,,,,
448,109899,1.8,4.88,Emerson Geovanny Batalla Martínez - Enmerson,12,6,13,Batalla,True,JUV,6.76,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Batalla,286,-0.55,batalla,2.0,11.0,10.0,5.0,4.0,18.0,3.0,1.0,,,,,,,1.0,,,,,
449,109966,0.0,1.41,Miguel Ángel Monsalve Gonzáles - González,8,6,13,Monsalve,True,GRE,3.55,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Monsalve,284,-1.04,monsalve,2.0,3.0,9.0,1.0,1.0,9.0,,,,,,,,,1.0,,,,,
450,110260,0.0,0.0,Diego José Palacios Espinoza,0,6,13,Palacios,False,COR,4.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Palacios,264,0.0,palacios,,,,,,,,,,,,,,,,,,,,
451,110311,4.1,2.33,José Andrés Martínez Torres,9,7,13,José Martínez,True,COR,4.2,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,J. Martínez,264,-0.03,jose-martinez,5.0,10.0,9.0,1.0,2.0,14.0,,1.0,,,,1.0,,,1.0,,,,,
452,110426,0.0,6.38,Alexandro Ezequiel Bernabéi,8,6,13,Bernabéi,False,INT,13.7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Bernabéi,285,0.0,bernabei,1.0,20.0,14.0,2.0,6.0,8.0,,,1.0,,,,,,2.0,,,,,
453,110506,0.0,6.42,Abel Fernando Moreira Ferreira,11,7,13,Abel Ferreira,False,PAL,11.97,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,A. Ferreira,275,0.0,abel-ferreira,,,,,,,,,,,,,,,,,,7.0,,
454,110510,8.9,5.28,Braian Aguirre Nahuel,12,6,13,Aguirre,True,INT,8.52,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Aguirre,285,0.8,aguirre,2.0,28.0,12.0,,4.0,2.0,1.0,2.0,3.0,,,,,,,,,,,
455,110624,0.0,0.0,Mateus Oliveira Mendes,0,6,13,Mateus,False,PAL,2.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Mateus,275,0.0,mateus,,,,,,,,,,,,,,,,,,,,
456,110632,0.0,-0.6,Luiz Filipe dos Reis Silva,1,6,13,Luiz Filipe,False,MIR,2.24,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,L. Filipe,2305,0.0,luiz-filipe,,,2.0,,,,,,,,,,,,,,,,,
457,110715,0.0,5.13,José Andrés Hurtado Cheme,11,2,13,Andrés Hurtado,False,RBB,6.44,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,A. Hurtado,280,0.0,andres-hurtado,2.0,21.0,18.0,1.0,4.0,2.0,,,6.0,,,,,,,1.0,,,,
458,110727,7.3,6.26,Rubens Antônio Dias,13,6,13,Rubens,True,CAM,8.96,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Rubens,282,0.18,rubens,2.0,42.0,18.0,4.0,10.0,10.0,1.0,,,,,,,,,,,,,
459,110750,0.0,0.0,Gustavo Marques Alves dos Santos,0,6,13,Gustavo Marques,False,RBB,4.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Marques,280,0.0,gustavo-marques,,,,,,,,,,,,,,,,,,,,
460,110909,0.0,8.13,Guilherme Lopes de Almeida,3,7,13,Guilherme Lopes,False,RBB,7.99,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Lopes,280,0.0,guilherme-lopes,,6.0,2.0,,,2.0,1.0,,2.0,,,,,,,,,,,1.0
461,111156,0.0,0.0,Rodrigo Oliveira dos Santos,1,6,13,Rodrigo Santos,False,FOR,0.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,R. Santos,356,0.0,rodrigo-santos,,,,,,,,,,,,,,,,,,,,
462,111166,0.0,0.53,Rômulo Azevedo Simão,7,6,13,Rômulo,False,CEA,3.07,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Rômulo,354,0.0,romulo,,1.0,6.0,3.0,,1.0,,1.0,,,,,,,,,,,,
463,111309,1.5,6.5,Gustavo Martins de Souza Santos,4,6,13,Gustavo Martins,True,GRE,9.04,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,G. Martins,284,-0.66,gustavo-martins,1.0,10.0,5.0,3.0,,,,1.0,2.0,,,,,,,,,,,
464,111407,6.2,4.45,Luis Gustavo da Silva Machado Duarte,11,6,13,Luis Mandaca,True,JUV,6.89,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,L. Mandaca,286,0.51,luis-mandaca,1.0,18.0,20.0,2.0,7.0,20.0,1.0,1.0,,,,,,1.0,,,,,,
465,111465,0.0,0.0,Renzo Azevedo Pimentel de Moura,0,6,13,Renzo,False,SPT,3.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Renzo,292,0.0,renzo,,,,,,,,,,,,,,,,,,,,
466,111466,7.1,8.88,Victor Gabriel da Conceição Ribeiro,4,6,13,Victor Gabriel,True,INT,11.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,V. Gabriel,285,0.27,victor-gabriel,,9.0,5.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,
467,111582,0.0,0.0,Gabriel Átila Cardoso da Silva,0,6,13,Gabriel Átila,False,CAM,1.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,G. Átila,282,0.0,gabriel-atila,,,,,,,,,,,,,,,,,,,,
468,111594,0.0,3.35,Micael dos Santos Silva,6,6,13,Micael,False,PAL,5.32,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Micael,275,0.0,micael,1.0,4.0,7.0,1.0,,2.0,,,3.0,,,,,,,,,,,
469,111682,0.0,0.85,Adson Ferreira Soares,9,5,13,Adson,False,VAS,3.01,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Adson,267,0.0,adson,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,
