,atletas.clube.id.full.name,atletas.pontos_num,atletas.nome,atletas.status_id,atletas.jogos_num,atletas.atleta_id,atletas.apelido_abreviado,atletas.apelido,atletas.variacao_num,atletas.posicao_id,atletas.slug,atletas.minimo_para_valorizar,atletas.clube_id,atletas.rodada_id,atletas.foto,atletas.preco_num,atletas.media_num,atletas.entrou_em_campo,CA,FC,FF,G,I,DS,FS,FD,DE,GS,A,FT,CV,PS,DP,SG,V,PC,PP,GC
544,VAS,0.2,Mateus Carvalho dos Santos,7,5,118752,M. Carvalho,Mateus Carvalho,-0.4,4,mateus-carvalho,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,4.21,1.8,True,1.0,5.0,,,,7.0,2.0,,,,,,,,,,,,,
545,BOT,0.0,Jair Paula da Cunha Filho,6,9,118758,Jair,Jair,0.0,3,jair,,263,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,8.12,4.78,False,,3.0,4.0,,,8.0,5.0,1.0,,,,,,,,5.0,,,,
546,CRU,0.0,Lautaro Ariel Díaz,6,4,118775,L. Díaz,Lautaro Díaz,-0.47,5,lautaro-diaz,,283,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.8,0.3,True,,,,,,,,1.0,,,,,,,,,,,,
547,JUV,0.0,José Vitor Rodrigues da Silva dos Santos,6,3,120566,V. Pernambuco,Vitor Pernambuco,0.0,5,vitor-pernambuco,,286,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,2.48,1.67,False,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
548,SPT,0.0,Arthur Sousa Araújo,6,6,120856,A. Sousa,Arthur Sousa,0.0,5,arthur-sousa,,292,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.85,0.63,False,,4.0,,,,1.0,7.0,,,,,,,,,,,,,
549,FOR,0.0,Bruno César Pereira Silva,6,1,121668,Bruninho,Bruninho,0.0,4,bruninho,,356,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5.37,9.3,False,,,1.0,,,5.0,2.0,,,,,,,,,,,,,
550,VAS,0.0,Paulo Ricardo de Souza Babilônia,6,0,121766,P. Silva,Paulinho Silva,0.0,2,paulinho-silva,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
551,GRE,0.0,André Henrique da Silva Martins,6,4,121792,André,André,0.0,5,andre,,284,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,2.86,1.4,False,,,2.0,,1.0,,1.0,3.0,,,,,,,,,,,,
552,COR,0.0,Kayke Ferrari Guimarães,6,0,121824,Kayke,Kayke,0.0,5,kayke,,264,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
553,BOT,0.0,Kauê Rodrigues Pessanha,6,0,121827,K. Rodrigues,Kauê Rodrigues,0.0,4,kaue-rodrigues,,263,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
554,VIT,0.8,Janderson de Carvalho Costa,6,10,121830,Janderson,Janderson,-0.1,5,janderson,,287,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,3.66,1.69,True,2.0,14.0,3.0,1.0,2.0,5.0,6.0,2.0,,,,,,,,,,,,
555,BAH,0.0,Ryan Carlos Santos de Sousa,6,0,122300,Ryan,Ryan,0.0,2,ryan,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
556,MIR,1.5,Cristian Renato Gonçalves Riquelme,6,9,122302,Cristian,Cristian,0.08,5,cristian,,2305,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,4.51,3.17,True,1.0,5.0,3.0,1.0,,3.0,3.0,8.0,,,1.0,,,,,,,,,
557,FLA,0.0,Francisco Dyogo Bento Alves,6,0,122318,D. Alves,Dyogo Alves,0.0,1,dyogo-alves,,262,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
558,FLA,0.0,Daniel dos Santos Sales,6,0,122320,D. Sales,Daniel Sales,0.0,2,daniel-sales,,262,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
559,FLA,0.0,Lorran Lucas Pereira de Sousa,6,0,122321,Lorran,Lorran,0.0,4,lorran,,262,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
560,RBB,0.0,Gustavo Ribeiro Neves,6,5,122394,Gustavinho,Gustavinho,0.0,4,gustavinho,,280,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2.22,0.42,False,,3.0,,,,2.0,,,,,,,,,,,,,,
561,COR,1.3,Ryan Gustavo de Lima,7,3,122396,Ryan,Ryan,-0.05,4,ryan,,264,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,3.67,1.0,True,1.0,5.0,,,,2.0,5.0,,,,,,,,,,,,,
562,SAN,5.0,Luis Fellipe Campos Dória,6,3,122406,Luisão,Luisão,0.72,3,luisao,,277,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6.27,4.23,True,1.0,2.0,1.0,,,5.0,2.0,,,,,,,,,1.0,,,,
563,INT,1.4,Lucca Holanda Sampaio Tavares,6,3,122420,Lucca,Lucca,0.01,5,lucca,,285,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,3.4,1.53,True,,2.0,,,,1.0,5.0,1.0,,,,,,,,,,,,
564,RBB,0.0,Vinicius dos Santos Lago,6,0,122458,V. Lago,Vinícius Lago,0.0,2,vinicius-lago,,280,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
565,VAS,8.7,Rayan Vitor Simplício Rocha,7,8,122486,Rayan,Rayan,0.71,5,rayan,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7.45,4.69,True,,5.0,5.0,1.0,,7.0,9.0,5.0,,,,2.0,,,,,,,,
566,VAS,0.0,Gabriel Souza da Silva,6,0,122487,GB,GB,0.0,5,gb,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
567,FLA,4.5,Wallace Yan de Souza Barreto,6,3,122573,W. Yan,Wallace Yan,0.7,5,wallace-yan,,262,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,4.58,3.33,True,1.0,2.0,4.0,,1.0,1.0,4.0,,,,1.0,,,,,,,,,
568,CRU,0.0,João Wellington Gadelha Melo de Oliveira,6,0,122660,Japa,Japa,0.0,4,japa,,283,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
569,SPT,-0.1,Lucas de Souza Cunha,7,5,122755,L. Cunha,Lucas Cunha,-0.64,3,lucas-cunha,,292,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3.65,1.52,True,2.0,3.0,,,,3.0,2.0,,,,,,,,,1.0,,,,
570,JUV,0.0,Abner Salles da Silva,6,6,122861,Abner,Abner,0.0,3,abner,,286,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,5.0,2.82,False,1.0,2.0,2.0,,1.0,4.0,2.0,,,,1.0,,,,,1.0,,,,
571,RBB,5.2,Guzmán Rodríguez Ferrari,7,10,122897,G. Rodríguez,Guzmán Rodríguez,0.61,3,guzman-rodriguez,,280,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6.47,3.65,True,3.0,7.0,4.0,,,6.0,4.0,2.0,,,,,,,,5.0,,,,
572,CAM,0.0,David Kauã Ramos,6,0,122989,D. Kauã,David Kauã,0.0,4,david-kaua,,282,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
573,CAM,2.9,Patrick Roberto da Silva Campos,7,2,122990,Patrick,Patrick,0.65,4,patrick,,282,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,2.46,1.45,True,,2.0,,,,2.0,1.0,,,,,,,,,,,,,
574,BAH,0.0,Tiago Souza de Jesus Carvalho,6,3,123004,Tiago,Tiago,0.0,5,tiago,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,3.54,3.63,False,,5.0,,,1.0,3.0,4.0,,,,1.0,,,1.0,,,,,,
575,BAH,0.0,Pedro Victor da Silva Santos,6,0,123007,Vitinho,Vitinho,0.0,4,vitinho,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
576,CAM,0.0,Carlos Eduardo Amaral Pereira de Castro,5,0,123359,Cadu,Cadu,0.0,5,cadu,,282,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
577,BAH,1.8,Cauly Oliveira Souza,7,9,123360,Cauly,Cauly,0.02,4,cauly,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6.41,2.76,True,1.0,2.0,3.0,1.0,,2.0,6.0,,,,2.0,,,,,,,,,
578,BAH,0.0,João Victor Broad Moreira Guimarães,6,0,123497,Jota,Jota,0.0,4,jota,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
579,CRU,0.0,José Janderson da Silva Marques,6,1,123649,Janderson,Janderson,0.0,3,janderson,,283,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.82,5.0,False,,,,,,,,,,,,,,,,1.0,,,,
580,BAH,0.0,José Guilherme de Lima Costa,6,0,123717,Z. Guilherme,Zé Guilherme,0.0,2,ze-guilherme,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
581,FLU,0.0,Rubén Darío Lezcano Portillo,6,3,123788,Lezcano,Lezcano,0.0,4,lezcano,,266,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,4.63,0.83,False,,,,,,1.0,2.0,,,,,,,,,,,,,
582,BAH,4.1,Luciano Rodríguez Rosales,7,9,123795,L. Rodríguez,Lucho Rodríguez,0.59,5,lucho-rodriguez,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6.23,1.3,True,1.0,7.0,6.0,,1.0,2.0,7.0,3.0,,,,,,,,,,,,
583,CAM,0.0,Brahian Palacios Alzate,6,1,123873,Palacios,Palacios,0.0,5,palacios,,282,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,3.58,0.0,False,,,,,,,,,,,,,,,,,,,,
584,VIT,0.0,Fábio Soares dos Santos,6,0,123960,Fábio,Fábio,0.0,5,fabio,,287,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
585,RBB,0.0,Henry David Mosquera Sánchez,5,6,124239,H. Mosquera,Henry Mosquera,0.0,5,henry-mosquera,,280,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.84,2.3,False,,3.0,1.0,,1.0,4.0,4.0,5.0,,,,,,,,,,,,
586,CAM,0.0,Pedro Ataide de Souza Oliveira,6,0,124250,P. Ataíde,Pedro Ataíde,0.0,5,pedro-ataide,,282,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
587,SAN,1.5,Deivid Washington de Souza Eugênio,7,9,124251,D. Washington,Deivid Washington,0.04,5,deivid-washington,,277,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,4.07,1.76,True,,5.0,4.0,1.0,1.0,,10.0,1.0,,,,,,,,,,,,
588,INT,0.0,Kauan Jesus Santos Oliveira,6,0,124264,Kauan,Kauan,0.0,1,kauan,,285,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
589,INT,12.4,Gustavo Prado Alves,7,5,124271,G. Prado,Gustavo Prado,2.2,4,gustavo-prado,,285,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6.38,4.54,True,1.0,3.0,3.0,1.0,1.0,5.0,4.0,4.0,,,,,,,,,,,,
590,INT,0.0,Gabriel Carvalho Teixeira,6,3,124275,G. Carvalho,Gabriel Carvalho,0.0,4,gabriel-carvalho,,285,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,4.59,0.97,False,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
591,INT,0.5,Ricardo Mathias da Silva,7,3,124280,R. Mathias,Ricardo Mathias,-1.28,5,ricardo-mathias,,285,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,5.73,5.4,True,,1.0,2.0,1.0,,,3.0,2.0,,,,1.0,,,,,,,,
592,CRU,0.0,Leonardo de Aragão Carvalho,6,0,124369,L. Aragão,Léo Aragão,0.0,1,leo-aragao,,283,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
593,MIR,0.0,Wesley Santos Silva,6,0,124400,W. Santos,Wesley Santos,0.0,2,wesley-santos,,2305,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
594,BOT,0.0,Mateo Ponte Costa,6,6,124481,M. Ponte,Mateo Ponte,0.0,2,mateo-ponte,,263,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6.94,3.28,False,1.0,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,2.0,,,,
595,PAL,4.5,Agustín Giay,7,10,124526,Giay,Giay,0.07,2,giay,,275,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,9.71,7.23,True,,11.0,2.0,,,27.0,17.0,,,,,,,,,5.0,,,,
596,CAM,0.0,Ivan Ramiro Román Hurtado,6,2,124661,I. Román,Iván Román,0.0,3,ivan-roman,,282,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,2.06,0.75,False,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
597,SAO,0.0,Felipe Negrucci Berdague,6,0,124674,F. Negrucci,Felipe Negrucci,0.0,4,felipe-negrucci,,276,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
598,SAO,0.0,Leandro Mathias Silva Bueno,6,0,124701,Leandro,Leandro,0.0,1,leandro,,276,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
599,BOT,0.0,Nathan Ribeiro Fernandes,6,3,124757,N. Fernandes,Nathan Fernandes,0.0,5,nathan-fernandes,,263,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,4.61,1.6,False,,2.0,,,,1.0,3.0,2.0,,,,,,,,,,,,
600,CRU,0.0,Jonathan de Jesus Alves,6,4,124912,J. Jesus,Jonathan Jesus,0.0,3,jonathan-jesus,,283,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,4.93,3.0,False,,5.0,,,,4.0,1.0,,,,,,1.0,,,2.0,,,,
601,GRE,0.0,Viery Fernandes Santos Lopes,6,2,125467,Viery,Viery,0.0,3,viery,,284,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,2.86,2.35,False,,1.0,,,,,,,,,,,,,,1.0,,,,
602,CAM,0.0,Alisson Santana Lopes da Fonseca,6,0,125469,Alisson,Alisson,0.0,4,alisson,,282,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,4.0,0.0,False,,,,,,,,,,,,,,,,,,,,
603,COR,3.1,João Pedro de Sousa Rodrigues,7,2,125488,J. Pedro,João Pedro,0.67,3,joao-pedro,,264,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,4.29,2.05,True,2.0,4.0,1.0,,,1.0,,,,,,,,,,1.0,,,,
604,MIR,0.0,Leonan Santos de Abreu,6,0,125697,Leonan,Leonan,0.0,3,leonan,,2305,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
605,RBB,0.0,Marcelo Braz da Silva,6,0,126120,Marcelinho,Marcelinho,0.0,4,marcelinho,,280,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
606,VAS,0.0,Paulo Lucas Santos de Paula,6,7,126182,Paulinho,Paulinho,-0.2,4,paulinho,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,4.3,0.69,True,1.0,9.0,,,,4.0,5.0,,,,,,,,,,,,,
607,SAN,3.3,Álvaro Martín Barreal,7,7,126471,Barreal,Barreal,-0.32,4,barreal,,277,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,9.8,6.45,True,,5.0,3.0,2.0,1.0,15.0,7.0,2.0,,,,,,,,,,,,
608,COR,0.0,Igor Caique Coronado,6,6,126900,I. Coronado,Igor Coronado,0.0,4,igor-coronado,,264,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6.56,3.1,False,1.0,6.0,1.0,1.0,,5.0,5.0,3.0,,,,,,,,,,1.0,,
609,RBB,8.47,Fernando Seabra,7,10,126977,F. Seabra,Fernando Seabra,0.93,6,fernando-seabra,,280,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,9.81,6.81,True,,,,,,,,,,,,,,,,,6.0,,,
610,FLU,0.0,Julio Cesar Lima Fidelis,6,0,127932,J. Fidélis,Julio Fidélis,0.0,2,julio-fidelis,,266,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
611,FLU,0.0,Thiago Henrique Gonçalves Silva,6,0,128583,T. Henrique,Thiago Henrique,0.0,4,thiago-henrique,,266,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
612,FLA,0.0,Rayan Lucas Marques de Souza,6,0,128590,R. Lucas,Rayan Lucas,0.0,4,rayan-lucas,,262,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
613,PAL,4.6,Estêvão Willian Almeida de Oliveira Gonçalves,7,10,128915,Estêvão,Estêvão,-0.1,5,estevao,,275,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,10.49,3.42,True,2.0,11.0,11.0,,7.0,3.0,19.0,2.0,,,3.0,,,,,,,,,
614,VIT,0.0,Felipe Cardoso,6,0,129317,F. Cardoso,Felipe Cardoso,0.0,4,felipe-cardoso,,287,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
615,BAH,0.0,Kauã Davi Fernandes Braga,6,0,129659,K. Davi,Kauã Davi,0.0,3,kaua-davi,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
616,BAH,0.0,Ruan Pablo Barbosa Sousa,6,1,129663,R. Pablo,Ruan Pablo,0.0,5,ruan-pablo,,265,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.35,1.2,False,,,,,,,,1.0,,,,,,,,,,,,
617,VAS,0.0,João Pedro Murilo de Paula Morais,6,0,129666,JP,JP,0.0,4,jp,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
618,FLA,0.0,João Victor Schlickmann Carbone,6,0,130190,Carbone,Carbone,0.0,2,carbone,,262,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
619,VAS,0.0,Guilherme Estrella de Paiva,6,0,130255,G. Estrella,Guilherme Estrella,0.0,4,guilherme-estrella,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,3.0,0.0,False,,,,,,,,,,,,,,,,,,,,
620,BOT,0.0,Kauan Gabriel Cordeiro Lindes,6,1,130265,K. Lindes,Kauan Lindes,0.0,4,kauan-lindes,,263,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1.16,0.7,False,,1.0,,,,,2.0,,,,,,,,,,,,,
621,VAS,0.0,Lukas Rocha Zuccarello,6,2,130279,L. Zuccarello,Lukas Zuccarello,0.0,4,lukas-zuccarello,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.9,0.6,False,,1.0,,,,1.0,,,,,,,,,,,,,,
622,VAS,0.0,Phillipe Gabriel Pires de Oliveira,6,0,130280,P. Gabriel,Phillipe Gabriel,0.0,1,phillipe-gabriel,,267,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
623,VIT,0.0,Maykon Kesley de Jesus Ramalho,6,0,130319,Maykon,Maykon,0.0,2,maykon,,287,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,
624,FLA,0.0,Guilherme Henrique Bernardineli Gomes,6,0,130382,G. Gomes,Guilherme Gomes,0.0,4,guilherme-gomes,,262,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.0,0.0,False,,,,,,,,,,,,,,,,,,,,
625,MIR,0.0,Everton Leandro de Oliveira Santos,6,5,130386,Maceió,Maceió,0.0,5,maceio,,2305,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.65,0.84,False,1.0,2.0,4.0,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,
