,atletas.jogos_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.pontos_num,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.foto,atletas.entrou_em_campo,atletas.status_id,DS,FD,FS,SG,CA,FC,FF,FT,G,A,I,CV,DE,GS,PS,V,PC,GC,DP,PP
259,3,carlinhos,VIT,0.0,0.0,96831,287,Carlinhos,4.57,5,1.93,21,Carlinhos,Carlos Moisés de Lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,,,,,2.0,8.0,3.0,,1.0,,2.0,,,,,,,,,
260,2,emerson-royal,FLA,0.0,0.0,96870,262,Emerson Royal,10.49,2,4.05,21,E. Royal,Emerson Aparecido Leite de Souza Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,6,4.0,,5.0,,,4.0,1.0,,,,,,,,,,,,,
261,0,guruceaga,JUV,0.0,0.0,96874,286,Guruceaga,4.0,1,0.0,21,Guruceaga,Gastón Guruceaga Fagúndez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
262,15,villasanti,GRE,0.0,0.0,97145,284,Villasanti,9.45,4,3.93,21,Villasanti,Mathías Adalberto Villasanti Rolón,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,5,42.0,,10.0,,5.0,24.0,4.0,,,,,,,,,,,,,
263,7,alesson,MIR,0.0,0.0,97321,2305,Alesson,5.44,5,3.24,21,Alesson,Alesson dos Santos Batista,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,6,4.0,,3.0,,,8.0,,,1.0,2.0,4.0,,,,,,,,,
264,19,rogerio-ceni,BAH,0.41,8.95,97341,265,Rogério Ceni,9.56,6,5.73,21,R. Ceni,Rogério Mücke Ceni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,7,,,,,,,,,,,,,,,,10.0,,,,
265,16,joao-victor,MIR,0.66,5.2,97460,2305,João Victor,3.3,3,2.34,21,J. Victor,João Victor Carroll Santana,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,7,11.0,1.0,7.0,4.0,4.0,14.0,3.0,,,1.0,1.0,1.0,,,,,,,,
266,5,marcal,BOT,-1.33,0.9,97468,263,Marçal,9.06,2,7.64,21,Marçal,Fernando Marçal de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,6,6.0,,1.0,3.0,2.0,7.0,1.0,,2.0,,,,,,,,,,,
267,9,felix-torres,COR,0.44,4.5,97642,264,Félix Torres,6.74,3,3.72,21,F. Torres,Félix Eduardo Torres Caicedo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,6,14.0,,1.0,3.0,1.0,12.0,2.0,,,,,,,,,,,,,
268,0,thiago-couto,VIT,0.0,0.0,97645,287,Thiago Couto,3.0,1,0.0,21,T. Couto,Thiago Couto Wenceslau,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
269,6,murilo,PAL,-0.48,4.9,97653,275,Murilo,8.28,3,4.0,21,Murilo,Murilo Cerqueira Paim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,7,4.0,1.0,1.0,3.0,4.0,11.0,2.0,,1.0,,,,,,,,1.0,,,
270,15,erick,VIT,-0.11,3.0,97810,287,Erick,6.46,5,4.49,21,Erick,Erick de Arruda Serafim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,7,9.0,5.0,36.0,,4.0,10.0,10.0,1.0,2.0,2.0,,,,,,,,,,
271,19,leo-ortiz,FLA,0.15,4.7,97867,262,Léo Ortiz,7.67,3,5.69,21,L. Ortiz,Leonardo Rech Ortiz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,17.0,3.0,2.0,11.0,2.0,15.0,7.0,2.0,1.0,2.0,1.0,,,,,,,,,
272,6,iago,BAH,0.0,0.0,97868,265,Iago,5.4,2,3.18,21,Iago,Iago Amaral Borduchi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,6,4.0,1.0,2.0,2.0,,2.0,2.0,,,,1.0,,,,,,,,,
273,12,matheus-bahia,CEA,0.0,0.0,97899,354,Matheus Bahia,7.98,2,5.25,21,M. Bahia,Matheus Bahia Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,6,19.0,2.0,13.0,5.0,3.0,10.0,2.0,,,1.0,,,,,,,,,,
274,14,vitao,INT,-0.36,-0.1,97900,285,Vitão,6.9,3,3.13,21,Vitão,Vitor Eduardo da Silva Matos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,17.0,1.0,1.0,4.0,4.0,10.0,2.0,,,1.0,,,,,,,,1.0,,
275,8,erick,BAH,0.0,0.0,98022,265,Erick,8.32,4,3.53,21,Erick,Erick Luis Conrado de Carvalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,5,14.0,,3.0,,3.0,12.0,2.0,1.0,1.0,,2.0,,,,,,,,,
276,17,pedro-raul,CEA,0.62,6.2,98225,354,Pedro Raul,8.14,5,3.83,21,P. Raul,Pedro Raul Garay da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,5.0,13.0,23.0,,3.0,29.0,18.0,2.0,3.0,,23.0,,,,,,,,,
277,0,bastos,BOT,0.0,0.0,98280,263,Bastos,11.0,3,0.0,21,Bastos,Bartolomeu Jacinto Quissanga,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,5,,,,,,,,,,,,,,,,,,,,
278,0,val-soares,VIT,0.0,0.0,98306,287,Val Soares,3.0,4,0.0,21,V. Soares,Valdemir de Oliveira Soares,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,5,,,,,,,,,,,,,,,,,,,,
279,15,negueba,MIR,-0.59,4.7,98384,2305,Negueba,4.92,5,3.88,21,Negueba,Luiz Henrique Soares Firmino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,7,12.0,3.0,27.0,,2.0,9.0,5.0,,3.0,,2.0,,,,,,,,,
280,2,kanu,BAH,0.0,0.0,98484,265,Kanu,4.58,3,2.85,21,Kanu,Victor Hugo Soares dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,5,4.0,,,,,1.0,,,,,,,,,,,,,,
281,17,jean-lucas,BAH,0.23,4.4,98517,265,Jean Lucas,6.26,4,3.9,21,J. Lucas,Jean Lucas de Souza Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,7,27.0,3.0,18.0,,2.0,20.0,8.0,1.0,2.0,,1.0,1.0,,,,,1.0,,,
282,15,kuscevic,FOR,0.0,0.0,98619,356,Kuscevic,6.58,3,4.0,21,Kuscevic,Benjamín Kuščević Jaramillo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,5,22.0,,3.0,4.0,1.0,13.0,3.0,,1.0,,,,,,,,,,,
283,13,savarino,BOT,0.0,0.0,98672,263,Savarino,9.7,4,4.46,21,Savarino,Jefferson David Savarino Quintero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,6,5.0,10.0,8.0,,1.0,7.0,11.0,1.0,2.0,2.0,2.0,,,,,,,,,
284,13,angileri,COR,0.0,0.0,98720,264,Angileri,4.38,2,2.47,21,Angileri,Fabrizio Germán Angileri - Fabricio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,6,13.0,1.0,3.0,2.0,3.0,8.0,3.0,1.0,,,1.0,,,,,,,,,
285,4,samuel-lino,FLA,5.94,33.1,98873,262,Samuel Lino,20.85,5,12.92,21,S. Lino,Samuel Dias Lino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,5.0,2.0,3.0,,,4.0,7.0,,2.0,4.0,1.0,,,,,,,,,
286,13,cuello,CAM,0.0,0.0,98909,282,Cuello,7.12,5,3.84,21,Cuello,Tomás Esteban Cuello,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,3,10.0,9.0,19.0,,3.0,16.0,13.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,
287,5,vina,FLA,-0.18,6.4,98974,262,Viña,8.61,2,4.5,21,Viña,Matías Nicolás Viña Susperreguy,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,6,3.0,,1.0,4.0,1.0,5.0,,,,,,,,,,,,,,
288,16,lourenco,CEA,-0.24,2.8,99032,354,Lourenço,4.77,4,3.21,21,Lourenço,João Paulo Ferreira Lourenço,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,20.0,4.0,12.0,,,16.0,3.0,,1.0,1.0,,,,,,,,,,
289,14,lucas-braga,VIT,-0.5,0.5,99119,287,Lucas Braga,4.71,5,2.23,21,L. Braga,Lucas Braga Ribeiro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,7,9.0,2.0,20.0,,1.0,12.0,3.0,,1.0,,3.0,,,,,,,,,
290,16,vegetti,VAS,-0.13,10.8,99198,267,Vegetti,15.77,5,7.83,21,Vegetti,Pablo Vegetti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,6,7.0,5.0,22.0,,2.0,18.0,22.0,2.0,10.0,1.0,4.0,,,,,,,1.0,,
291,9,puma-rodriguez,VAS,-0.98,1.5,99213,267,Puma Rodríguez,5.04,2,3.45,21,P. Rodríguez,José Luis Rodríguez Bebanz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,7,5.0,,1.0,1.0,,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,
292,5,ignacio-ramirez,SPT,-0.51,-0.6,99221,292,Ignacio Ramírez,2.38,5,0.92,21,I. Ramírez,Juan Ignacio Ramírez Polero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,6,,2.0,2.0,,,4.0,3.0,,,,,,,,,,,,,
293,11,de-la-cruz,FLA,-0.51,0.0,99228,262,De la Cruz,7.37,4,1.91,21,D. Cruz,Diego Nicolás de la Cruz Arcosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,6,9.0,3.0,19.0,,3.0,11.0,1.0,,,,,,,,,,,,,
294,5,bareiro,FOR,-1.66,-3.3,99248,356,Bareiro,3.49,5,0.14,21,Bareiro,Adam Fernando Bareiro Gamarra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,7,1.0,4.0,4.0,,2.0,8.0,1.0,,,,,,,,,,,,,1.0
295,10,pochettino,FOR,-1.01,3.2,99267,356,Pochettino,11.15,4,5.85,21,Pochettino,Tomás Pochettino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,6,16.0,7.0,6.0,,,4.0,8.0,,1.0,2.0,1.0,,,,,,,,,
296,12,alexander-barboza,BOT,-0.51,0.2,99274,263,Alexander Barboza,9.28,3,5.11,21,A. Barboza,Alexander Nahuel Barboza Ullúa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,7,25.0,2.0,1.0,6.0,7.0,20.0,5.0,,,,,,,,,,,,,
297,4,dinenno,SAO,0.0,0.0,99316,276,Dinenno,4.68,5,0.55,21,Dinenno,Juan Ignacio Dinenno de Cara,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,6,1.0,,2.0,,1.0,3.0,2.0,,,,,,,,,,,,,
298,10,michael,FLA,0.0,0.0,99392,262,Michael,8.08,5,3.89,21,Michael,Michael Richard Delgado de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,5,7.0,2.0,2.0,,,1.0,3.0,,1.0,3.0,1.0,,,,,,,,,
299,15,baralhas,VIT,0.0,0.0,99440,287,Baralhas,7.24,4,3.72,21,Baralhas,Gabriel Baralhas dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,5,25.0,2.0,9.0,,4.0,23.0,9.0,1.0,1.0,1.0,,,,,,,1.0,,,
300,20,rossi,FLA,0.08,6.3,99552,262,Rossi,9.79,1,6.21,21,Rossi,Agustín Daniel Rossi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,,,4.0,12.0,1.0,,,,,,,,45.0,9.0,,,,,2.0,
301,7,paulinho,PAL,0.0,0.0,99818,275,Paulinho,5.0,5,1.03,21,Paulinho,Paulo Henrique Sampaio Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,5,2.0,1.0,2.0,,,1.0,3.0,,,,1.0,,,,,,,,,
302,15,alan-franco,SAO,0.52,6.5,99889,276,Alan Franco,6.32,3,2.57,21,A. Franco,Alan Javier Franco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,7,12.0,,7.0,5.0,4.0,16.0,1.0,,,,1.0,,,,,,,,,
303,17,igor-gomes,CAM,-0.08,0.9,100084,282,Igor Gomes,5.16,4,2.87,21,I. Gomes,Igor Silveira Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,7,10.0,2.0,7.0,,1.0,11.0,4.0,,3.0,1.0,1.0,,,,,,,,,
304,7,pedro-augusto,SPT,-0.51,-1.1,100085,292,Pedro Augusto,1.28,4,0.38,21,P. Augusto,Pedro Augusto Borges da Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,6,5.0,,3.0,,2.0,7.0,1.0,,,,,1.0,,,,,,,,
305,13,yuri-alberto,COR,0.0,0.0,100652,264,Yuri Alberto,11.44,5,5.24,21,Y. Alberto,Yuri Alberto Monteiro da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,5,1.0,7.0,12.0,,2.0,13.0,17.0,,5.0,1.0,3.0,,,,,,,,,
306,0,fernando,RBB,0.0,0.0,100695,280,Fernando,5.0,5,0.0,21,Fernando,Fernando dos Santos Pedro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
307,7,matheus-henrique,CRU,0.75,5.7,100742,283,Matheus Henrique,6.2,4,1.26,21,M. Henrique,Matheus Henrique de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,6,5.0,1.0,4.0,,1.0,3.0,,,,,,,,,,,,,,
308,1,brenno,FOR,0.0,0.0,100830,356,Brenno,4.83,1,0.8,21,Brenno,Brenno Oliveira Fraga Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,5,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,
309,4,ruan,CAM,0.0,0.0,100842,282,Ruan,6.04,3,2.75,21,Ruan,Ruan Tressoldi Netto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,6,5.0,,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,
310,6,lucas-esteves,GRE,0.0,0.0,100846,284,Lucas Esteves,4.65,2,1.83,21,L. Esteves,Lucas Esteves de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,6,7.0,1.0,2.0,,1.0,7.0,3.0,,,,,,,,,,1.0,,,
311,0,luan-candido,GRE,0.0,0.0,100848,284,Luan Cândido,7.0,2,0.0,21,L. Cândido,Luan Cândido de Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
312,18,vitinho,BOT,0.39,5.0,100898,263,Vitinho,9.84,2,6.14,21,Vitinho,Victor Alexander da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,7,33.0,1.0,7.0,10.0,1.0,12.0,4.0,,1.0,,2.0,,,,,,,,,
313,18,ronald-lopes,VIT,0.02,4.9,100969,287,Ronald Lopes,4.26,4,2.78,21,R. Lopes,Ronald dos Santos Lopes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,7,22.0,4.0,19.0,,3.0,22.0,3.0,,,2.0,2.0,,,,,,,,,
314,12,nonato,FLU,-0.86,2.3,100987,266,Nonato,4.95,4,2.59,21,Nonato,Gustavo Nonato Santana,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,6,13.0,1.0,12.0,,3.0,10.0,3.0,,1.0,,,,,,,,,,,
315,14,junior-santos,CAM,0.22,3.6,101002,282,Júnior Santos,6.51,5,2.3,21,J. Santos,José Antonio dos Santos Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,7,4.0,2.0,14.0,,1.0,7.0,5.0,,2.0,,2.0,,,,,,,,,
316,18,diego,CEA,-0.56,7.0,101027,354,Diego,9.96,2,5.85,21,Diego,Jackson Diego Ibraim Fagundes - Ibrahim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,26.0,1.0,45.0,7.0,2.0,15.0,5.0,,,2.0,,,,,,,,,,
317,15,ferreira,SAO,-0.33,1.4,101290,276,Ferreira,8.5,5,4.96,21,Ferreira,Aldemir dos Santos Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,7,10.0,4.0,23.0,,3.0,8.0,8.0,,4.0,2.0,1.0,,,,,,,,,
318,16,ademir,BAH,-0.93,0.5,101314,265,Ademir,5.21,5,3.73,21,Ademir,Ademir da Silva Santos Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,7,23.0,7.0,25.0,,3.0,15.0,9.0,,,1.0,4.0,,,,,,,,,
319,10,guga,FLU,0.39,4.9,101319,266,Guga,8.32,2,5.43,21,Guga,Cláudio Rodrigues Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,7,17.0,1.0,11.0,2.0,1.0,5.0,2.0,,1.0,1.0,,,,,,,,,,
320,0,marcelo-pitaluga,FLU,-0.47,-1.0,101478,266,Marcelo Pitaluga,2.53,1,-1.0,21,M. Pitaluga,Marcelo de Araújo Pitaluga Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,,,,,1.0,,,,,,,,,,,,,,,
321,11,pepe,VIT,0.13,8.2,101573,287,Pepê,5.71,4,2.66,21,Pepê,João Pedro Vilardi Pinto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,7,20.0,1.0,17.0,,2.0,18.0,,,,,,1.0,,,,,,,,
322,16,hugo-souza,COR,-0.67,-0.7,101574,264,Hugo Souza,7.16,1,3.19,21,H. Souza,Hugo de Souza Nogueira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,7,,,,5.0,1.0,,,,,,,,37.0,21.0,,,,,,
323,17,hugo-moura,VAS,0.41,2.9,101594,267,Hugo Moura,5.14,4,2.45,21,H. Moura,Hugo Moura Arruda da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,7,25.0,5.0,9.0,,4.0,28.0,5.0,,,1.0,,,,,,,,1.0,,
324,8,ramon,VIT,0.36,4.0,101597,287,Ramon,5.79,2,2.92,21,Ramon,Ramon Ramos Lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,7,12.0,1.0,5.0,1.0,2.0,6.0,2.0,,,,1.0,,,,,,1.0,,,
325,2,peixoto,JUV,0.0,0.0,101651,286,Peixoto,3.54,4,2.0,21,Peixoto,Daniel Nascimento Peixoto dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,6,2.0,,2.0,,,,,,,,,,,,,,,,,
326,1,felipe-jonatan,MIR,0.0,0.0,101708,2305,Felipe Jonatan,5.24,2,-0.6,21,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,6,,,,,,2.0,,,,,,,,,,,,,,
327,17,matheuzinho,COR,1.59,11.8,101727,264,Matheuzinho,10.89,2,5.72,21,Matheuzinho,Matheus França Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,7,40.0,1.0,10.0,5.0,6.0,13.0,5.0,,1.0,1.0,1.0,,,,,,1.0,,,
328,1,pablo-roberto,FOR,0.0,1.5,101733,356,Pablo Roberto,5.0,4,1.5,21,P. Roberto,Pablo Roberto dos Santos Barbosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,7,1.0,,,,,,,,,,,,,,,,,,,
329,12,claudinho,VIT,0.0,0.0,101752,287,Claudinho,4.89,2,2.14,21,Claudinho,Claudio Coelho Salvático,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,11.0,1.0,7.0,2.0,5.0,10.0,3.0,,,,,,,,,,,,,
330,0,jean-david,VAS,0.0,0.0,101768,267,Jean David,3.0,4,0.0,21,J. David,Jean David Meneses Villarroel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
331,18,willian-machado,CEA,-0.51,3.4,101908,354,Willian Machado,5.21,3,3.82,21,W. Machado,Willian Estefani Machado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,16.0,5.0,8.0,7.0,2.0,9.0,3.0,1.0,,,,,,,,,1.0,,,
332,11,vitinho,INT,0.0,0.0,101960,285,Vitinho,4.59,5,1.88,21,Vitinho,Vitor Hugo Naum dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,3,12.0,1.0,12.0,,3.0,15.0,4.0,,,,3.0,,,,,,,,,
333,4,britez,FOR,0.0,0.0,101995,356,Brítez,4.06,3,-0.1,21,Brítez,Emanuel Fermín Brítez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,3,2.0,,4.0,,3.0,8.0,,,,,,,,,,,,,,
334,18,piquerez,PAL,-0.08,10.1,102130,275,Piquerez,12.41,2,6.52,21,Piquerez,Joaquín Piquerez Moreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,7,25.0,3.0,9.0,8.0,2.0,6.0,13.0,,3.0,1.0,,,,,,,,,,1.0
335,0,vitor-eudes,FLU,0.0,0.0,102137,266,Vitor Eudes,2.0,1,0.0,21,V. Eudes,Vitor Eudes de Souza Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
