,atletas.atleta_id,atletas.jogos_num,atletas.preco_num,atletas.status_id,atletas.clube.id.full.name,atletas.rodada_id,atletas.slug,atletas.entrou_em_campo,atletas.nome,atletas.apelido,atletas.media_num,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PS,DE,GS,PC,V,DP,CV,PP,GC
69,72801,10,4.16,7,JUV,18,wilker-angel,True,Wílker José Ángel Romero,Wilker Ángel,1.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,W. Ángel,1.39,3,286,9.0,,3.0,5.0,15.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,
70,72951,1,6.6,6,INT,18,mercado,True,Gabriel Iván Mercado,Mercado,2.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Mercado,0.6,3,285,2.9,,,2.0,2.0,,,1.0,,,,,,,,,,,,,
71,73318,8,4.38,6,MIR,18,daniel-borges,True,Daniel Fortunato Borges,Daniel Borges,3.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,D. Borges,-0.73,2,2305,0.8,,2.0,3.0,6.0,,2.0,3.0,2.0,,2.0,,,,,,,,,,
72,73384,13,9.17,3,FLU,18,samuel-xavier,True,Samuel Xavier Brito,Samuel Xavier,4.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,S. Xavier,-0.54,2,266,5.0,1.0,3.0,10.0,16.0,1.0,3.0,17.0,2.0,,4.0,,,,,,,,,,
73,73515,14,6.09,7,MIR,18,gabriel,True,Gabriel Santana Pinto,Gabriel,2.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Gabriel,1.13,4,2305,7.8,1.0,2.0,3.0,5.0,4.0,4.0,13.0,2.0,5.0,,,1.0,,,,,,,,
74,74187,9,3.23,6,SAN,18,rincon,False,Tomás Eduardo Rincón Hernández,Rincón,1.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Rincón,0.0,4,277,0.0,,3.0,10.0,19.0,,5.0,5.0,,,,,,,,,,,1.0,,
75,77485,15,6.96,7,COR,18,carrillo,True,André Martín Carrillo Díaz,Carrillo,3.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Carrillo,0.67,4,264,8.0,1.0,1.0,19.0,18.0,1.0,5.0,12.0,1.0,2.0,,,,,,,,,,,
76,77656,16,6.75,7,SAO,18,cedric-soares,True,Cédric Ricardo Alves Soares,Cédric Soares,2.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,C. Soares,0.47,2,276,4.0,1.0,1.0,14.0,6.0,,2.0,7.0,,,3.0,,,,,,,,,,
77,77664,8,8.59,5,SPT,18,sergio-oliveira,False,Sérgio Miguel Relvas de Oliveira,Sérgio Oliveira,4.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,S. Oliveira,0.0,4,292,0.0,,3.0,14.0,12.0,3.0,6.0,6.0,1.0,,,1.0,,,,,,,,,
78,77738,0,7.0,6,VIT,18,romarinho,False,Romário Ricardo da Silva,Romarinho,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Romarinho,0.0,5,287,0.0,,,,,,,,,,,,,,,,,,,,
79,77777,12,4.5,7,SAN,18,joao-schmidt,True,João Felipe Schmidt Urbano,João Schmidt,2.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,J. Schmidt,-1.21,4,277,-1.2,1.0,3.0,16.0,24.0,1.0,5.0,6.0,,1.0,,,,,,,,,,,
80,78117,16,4.7,7,FLU,18,everaldo,True,Everaldo Stum,Everaldo,1.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Everaldo,1.41,5,266,9.4,,1.0,2.0,15.0,5.0,9.0,10.0,2.0,1.0,,1.0,,,,,,,,1.0,
81,78248,5,8.57,7,COR,18,gustavo-henrique,False,Gustavo Henrique Vernes,Gustavo Henrique,4.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,G. Henrique,0.0,3,264,0.0,,,9.0,2.0,3.0,1.0,3.0,,,1.0,,,,,,,,,,
82,78445,10,8.88,6,FLU,18,rene,False,Renê Rodrigues Martins,Renê,6.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Renê,0.0,2,266,0.0,,,25.0,8.0,,2.0,8.0,1.0,,3.0,,,,,,,,,,
83,78478,1,7.19,6,SAN,18,willian-arao,False,Willian Souza Arão da Silva,Willian Arão,-0.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,W. Arão,0.0,4,277,0.0,,,,1.0,,,,,,,,,,,,,,,,
84,78479,11,10.37,7,SAN,18,cleber-xavier,True,Cleber Marcio Serpa Xavier,Cleber Xavier,5.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,C. Xavier,0.39,6,277,6.95,,,,,,,,,,,,,,,,4.0,,,,
85,78605,16,5.89,7,RBB,18,gabriel,True,Gabriel Girotto Franco,Gabriel,3.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Gabriel,-0.37,4,280,1.0,,4.0,31.0,23.0,1.0,4.0,18.0,1.0,,,,,,,,,,,,
86,78850,15,9.6,7,MIR,18,reinaldo,False,Reinaldo Manoel da Silva,Reinaldo,7.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Reinaldo,0.0,2,2305,0.0,2.0,3.0,12.0,10.0,4.0,6.0,12.0,7.0,,4.0,,,,,,,,,1.0,
87,78851,0,5.0,6,CEA,18,richard,False,Richard de Oliveira Costa,Richard,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Richard,0.0,1,354,0.0,,,,,,,,,,,,,,,,,,,,
88,78855,5,7.88,7,FLU,18,thiago-santos,True,Thiago dos Santos,Thiago Santos,5.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,T. Santos,-0.01,3,266,6.7,,,5.0,5.0,,1.0,1.0,,,4.0,,,,,,,,,,
89,79066,6,3.34,6,MIR,18,alex-muralha,False,Alex Roberto Santana Rafael,Alex Muralha,2.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,A. Muralha,0.0,1,2305,0.0,,2.0,,,,,1.0,,,,,,19.0,9.0,,,,,,
90,79266,9,5.51,7,CEA,18,bruno-ferreira,True,Bruno Ferreira Ventura Diniz - de Lins,Bruno Ferreira,2.74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,B. Ferreira,0.06,1,354,3.4,,2.0,,1.0,,,2.0,,,2.0,,,20.0,10.0,,,,,,
91,79437,17,9.73,7,INT,18,roger-machado,True,Roger Machado Marques,Roger Machado,5.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,R. Machado,-0.19,6,285,4.0,,,,,,,,,,,,,,,,5.0,,,,
92,79631,9,8.26,6,FLU,18,cano,True,Germán Ezequiel Cano,Cano,3.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Cano,-1.32,5,266,0.8,,1.0,1.0,4.0,1.0,12.0,9.0,2.0,2.0,,,,,,,,,,,
93,79701,17,5.09,7,CRU,18,lucas-silva,True,Lucas Silva Borges,Lucas Silva,2.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,L. Silva,-0.19,4,283,2.9,2.0,2.0,11.0,27.0,2.0,4.0,15.0,1.0,,,1.0,,,,,,,,,
94,80061,1,11.72,6,FLA,18,saul,True,Saúl Ñíguez Esclapez,Saúl,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Saúl,-0.28,4,262,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
95,80076,0,6.0,6,SPT,18,ze-roberto,False,José Roberto Assunção de Araújo Filho,Zé Roberto,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Z. Roberto,0.0,5,292,0.0,,,,,,,,,,,,,,,,,,,,
96,80129,15,6.49,7,JUV,18,jadson,True,Jadson Alves dos Santos,Jadson,3.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Jadson,0.18,4,286,5.2,1.0,4.0,27.0,19.0,3.0,4.0,26.0,,2.0,,,,,,1.0,,,,,
97,80196,13,5.59,6,FOR,18,yago-pikachu,False,Glaybson Yago Souza Lisboa,Yago Pikachu,2.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Y. Pikachu,0.0,4,356,0.0,,1.0,7.0,5.0,3.0,3.0,10.0,2.0,3.0,,1.0,1.0,,,,,,,,
98,80225,0,4.0,6,MIR,18,rafa-silva,False,Rafael da Silva,Rafa Silva,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,R. Silva,0.0,5,2305,0.0,,,,,,,,,,,,,,,,,,,,
99,80287,15,9.81,7,SAO,18,luciano,True,Luciano da Rocha Neves,Luciano,6.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Luciano,-0.54,5,276,1.8,3.0,5.0,16.0,19.0,11.0,19.0,24.0,4.0,4.0,,,2.0,,,,,,,1.0,
100,80313,13,8.81,7,BAH,18,gilberto,True,Gilberto Moraes Júnior,Gilberto,4.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Gilberto,1.75,2,265,11.5,,3.0,19.0,10.0,1.0,3.0,6.0,1.0,1.0,4.0,,,,,,,,,,
101,80570,10,9.6,5,SAO,18,wendell,False,Wendell Nascimento Borges,Wendell,5.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Wendell,0.0,2,276,0.0,1.0,,15.0,11.0,,3.0,12.0,,,4.0,,,,,,,,,,
102,80583,14,7.06,7,SPT,18,lucas-lima,False,Lucas Rafael Araújo Lima,Lucas Lima,3.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,L. Lima,0.0,4,292,0.0,2.0,6.0,13.0,18.0,8.0,1.0,22.0,1.0,5.0,,,,,,,,,,,
103,81091,7,5.06,6,VAS,18,jair,True,Jair Rodrigues Júnior,Jair,2.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Jair,0.17,4,267,2.0,,2.0,9.0,9.0,,1.0,9.0,,,,,,,,,,,,,
104,81121,13,7.84,6,CEA,18,lucas-mugni,True,Lucas Andrés Mugni,Lucas Mugni,4.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,L. Mugni,1.5,4,354,10.0,3.0,3.0,17.0,17.0,1.0,5.0,9.0,1.0,1.0,,1.0,,,,,,,,,
105,81150,4,7.74,7,SAN,18,mayke,True,Mayke Rocha de Oliveira,Mayke,2.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Mayke,-0.62,2,277,1.5,,1.0,6.0,10.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,
106,81401,4,5.5,6,SPT,18,goncalo-paciencia,False,Gonçalo Mendes Paciência,Gonçalo Paciência,0.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,G. Paciência,0.0,5,292,0.0,,,,2.0,,3.0,1.0,,,,,,,,,,,,,
107,81845,16,4.64,7,SAO,18,alisson,True,Alisson Euler de Freitas Castro,Alisson,1.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Alisson,-0.18,4,276,1.6,1.0,4.0,9.0,15.0,6.0,4.0,19.0,,1.0,,,,,,,,,,,
108,81881,11,8.76,5,FOR,18,joao-ricardo,False,João Ricardo Riedi,João Ricardo,4.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,J. Ricardo,0.0,1,356,0.0,,,,,,,,,,4.0,,,41.0,18.0,,,,,,1.0
109,81952,8,4.87,7,VIT,18,willian-oliveira,False,Willian Osmar de Oliveira Silva,Willian Oliveira,3.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,W. Oliveira,0.0,4,287,0.0,,3.0,15.0,12.0,1.0,5.0,8.0,,,,,,,,,,,,,
110,82407,6,5.15,6,MIR,18,chico-kim,False,Francisco Hyun-Sol Kim,Chico Kim,2.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,C. Kim,0.0,4,2305,0.0,,,8.0,2.0,1.0,,8.0,,,,,1.0,,,,,,,,
111,82455,9,6.81,6,SAN,18,ze-rafael,True,José Rafael Vivian,Zé Rafael,3.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Z. Rafael,-0.49,4,277,0.0,,1.0,17.0,9.0,,2.0,13.0,,,,,,,,,,,,,
112,82463,0,7.0,6,FLU,18,otavio,False,Otávio Henrique Passos Santos,Otávio,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Otávio,0.0,4,266,0.0,,,,,,,,,,,,,,,,,,,,
113,82627,15,10.33,2,FLA,18,luiz-araujo,False,Luiz de Araújo Guimarães Neto,Luiz Araújo,5.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,L. Araújo,0.0,5,262,0.0,2.0,,25.0,11.0,5.0,9.0,9.0,3.0,1.0,,1.0,,,,,,,,,
114,82628,8,8.31,7,FOR,18,tinga,True,Guilherme de Jesus da Silva,Tinga,4.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Tinga,0.12,2,356,3.0,,1.0,6.0,4.0,,2.0,3.0,1.0,,3.0,,,,,,,,,,
115,82639,5,7.75,7,JUV,18,marcelo-hermes,True,Marcelo Gazella Hermes,Marcelo Hermes,5.42,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,M. Hermes,0.77,2,286,8.7,1.0,,7.0,3.0,3.0,3.0,3.0,,,1.0,,,,,,,,,,
116,82775,14,10.04,7,MIR,18,lucas-ramon,True,Lucas Ramon Batista Silva,Lucas Ramon,6.34,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,L. Ramon,0.97,2,2305,11.2,2.0,3.0,30.0,17.0,6.0,1.0,20.0,1.0,1.0,3.0,,1.0,,,,,,,,
117,83048,5,6.86,7,SPT,18,rafael-thyere,True,Rafael Thyere de Albuquerque Marques,Rafael Thyere,3.98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,R. Thyere,0.67,3,292,6.2,,,7.0,4.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,
118,83251,3,6.92,6,INT,18,alan-benitez,True,Alan Max Benítez Domínguez,Alan Benítez,3.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,A. Benítez,0.43,2,285,4.2,,,2.0,4.0,2.0,,,,,1.0,,,,,,,,,,
119,83257,14,7.11,6,CRU,18,gabriel,False,Gabriel Barbosa Almeida,Gabriel,3.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Gabriel,0.0,5,283,0.0,2.0,1.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,,,,,,,,,,1.0,
120,83528,16,9.01,7,FLA,18,leo-pereira,True,Leonardo Pereira,Léo Pereira,4.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,L. Pereira,-1.02,3,262,1.3,,2.0,8.0,9.0,1.0,4.0,5.0,2.0,,10.0,,,,,1.0,,,,,
121,83786,3,3.37,6,VIT,18,neris,False,Hueglo dos Santos Neris,Neris,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Neris,0.0,3,287,0.0,,1.0,1.0,7.0,1.0,,1.0,,1.0,,,,,,,,,,,
122,84042,13,8.46,6,SAN,18,tiquinho-soares,True,Francisco das Chagas Soares dos Santos Meireles,Tiquinho Soares,3.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,T. Soares,-0.65,5,277,2.7,3.0,2.0,6.0,19.0,4.0,8.0,23.0,1.0,2.0,,,,,,,,,,,
123,84094,1,2.28,6,JUV,18,ruan-carneiro,True,Eudes Ruan de Souza Carneiro,Ruan Carneiro,3.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,R. Carneiro,1.28,1,286,3.5,,,,,,,,,,,,,5.0,3.0,,,,,,
124,84263,9,4.77,7,GRE,18,jemerson,False,Jemerson de Jesus Nascimento,Jemerson,3.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jemerson,0.0,3,284,0.0,,3.0,11.0,14.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,
125,84428,14,4.3,2,CEA,18,fernando-sobral,True,Fernando Pereira do Nascimento,Fernando Sobral,1.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,F. Sobral,-0.14,4,354,0.7,,5.0,17.0,19.0,,4.0,11.0,,1.0,,,,,,,,,,,
126,84523,8,3.92,6,SPT,18,romarinho,False,José Romário Silva de Souza,Romarinho,2.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Romarinho,0.0,5,292,0.0,,,,,2.0,2.0,4.0,2.0,,,,,,,,,,,,
127,84558,17,8.01,7,CRU,18,lucas-romero,True,Lucas Daniel Romero,Lucas Romero,4.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,L. Romero,-0.56,4,283,2.7,2.0,5.0,39.0,19.0,1.0,4.0,26.0,1.0,1.0,,,,,,,,,,,
128,84674,12,6.16,7,PAL,18,lucas-evangelista,True,Lucas Evangelista Santana de Oliveira,Lucas Evangelista,3.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,L. Evangelista,-0.7,4,275,0.0,1.0,1.0,13.0,12.0,3.0,2.0,12.0,1.0,,,,,,,,,,,,
129,84735,6,7.58,3,FLA,18,jorginho,True,Jorge Luiz Frello Filho,Jorginho,2.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Jorginho,-1.68,4,262,-0.7,,3.0,11.0,11.0,1.0,1.0,1.0,,,,,,,,,,,,,
130,84816,12,7.78,7,FLA,18,varela,True,Guillermo Varela Olivera,Varela,5.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Varela,-1.09,2,262,0.0,2.0,,7.0,3.0,1.0,,3.0,,1.0,8.0,,,,,1.0,,,,,
131,84847,10,4.6,7,SAN,18,luan-peres,True,Luan Peres Petroni,Luan Peres,2.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,L. Peres,-0.58,3,277,-0.9,,4.0,7.0,16.0,1.0,,7.0,,,3.0,,,,,,,,,,
132,85004,11,7.14,6,BAH,18,marcos-felipe,False,Marcos Felipe de Freitas Monteiro,Marcos Felipe,4.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,M. Felipe,0.0,1,265,0.0,,,,,,,3.0,,,4.0,,,28.0,9.0,1.0,,,,,
133,85034,8,4.71,5,INT,18,oscar-romero,False,Óscar David Romero Villamayor,Óscar Romero,1.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,O. Romero,0.0,4,285,0.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,,,,,,,,1.0,,,,,
134,85048,13,14.47,7,COR,18,memphis-depay,True,Memphis Depay,Memphis Depay,6.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,M. Depay,-0.88,5,264,5.0,3.0,3.0,7.0,11.0,11.0,7.0,16.0,4.0,,,2.0,,,,,,,,1.0,
135,85083,1,6.39,7,FOR,18,vinicius-silvestre,True,Vinicius Silvestre da Costa,Vinicius Silvestre,4.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,V. Silvestre,1.39,1,356,4.7,,,,,,,1.0,,,,,,4.0,1.0,,,,,,
136,85403,15,5.14,7,MIR,18,danielzinho,True,Daniel de Oliveira Sertanejo,Danielzinho,2.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Danielzinho,0.08,4,2305,2.2,1.0,3.0,15.0,20.0,3.0,5.0,25.0,,,,1.0,1.0,,,,,,,,
137,85425,0,6.45,6,SAN,18,joao-paulo,False,João Paulo Silva Martins,João Paulo,-1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,J. Paulo,0.0,1,277,0.0,,2.0,,,,,,,,,,,,,,,,,,
138,85465,6,3.32,6,GRE,18,alex-santana,False,Alex Paulo Menezes Santana,Alex Santana,0.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,A. Santana,0.0,4,284,0.0,,2.0,1.0,8.0,,2.0,9.0,,1.0,,,,,,,,,,,
139,85856,13,2.58,6,VIT,18,ricardo-ryller,False,Ricardo Ryller Ribeiro Lino Silva,Ricardo Ryller,1.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,R. Ryller,0.0,4,287,0.0,,3.0,13.0,25.0,3.0,,5.0,,,,,,,,,,,,,
140,85930,9,4.77,6,CEA,18,aylon,True,Aylon Darwin Tavella,Aylon,2.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Aylon,0.76,5,354,5.2,,2.0,6.0,11.0,2.0,4.0,11.0,1.0,,,,,,,,,,,,
141,85931,3,3.22,6,SPT,18,hyoran,True,Hyoran Kaue Dalmoro,Hyoran,-0.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Hyoran,-0.36,4,292,0.0,,1.0,,4.0,,,1.0,,,,,,,,,,,,,
142,86292,10,3.59,6,CRU,18,bolasie,False,Yannick Bolasie,Bolasie,0.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Bolasie,0.0,5,283,0.0,1.0,1.0,3.0,8.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,
143,86410,2,3.79,6,VAS,18,victor-luis,False,Victor Luis Chuab Zamblauskas,Victor Luis,0.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,V. Luis,0.0,2,267,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,
144,86485,7,5.8,6,FLU,18,keno,True,Marcos da Silva França,Keno,2.09,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Keno,-0.14,5,266,2.5,,,1.0,2.0,2.0,6.0,13.0,,,,,,,,,,,,,
145,86508,0,5.0,6,SAO,18,jandrei,False,Jandrei Chitolina Carniel,Jandrei,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Jandrei,0.0,1,276,0.0,,,,,,,,,,,,,,,,,,,,
146,86536,3,2.7,2,CEA,18,richardson,True,Richardson Fernandes dos Santos,Richardson,-0.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Richardson,-0.96,4,354,-1.6,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,
