,atletas.entrou_em_campo,atletas.nome,atletas.slug,atletas.preco_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.variacao_num,atletas.pontos_num,atletas.rodada_id,atletas.apelido,atletas.posicao_id,atletas.clube_id,atletas.media_num,atletas.status_id,atletas.jogos_num,atletas.foto,atletas.clube.id.full.name,atletas.apelido_abreviado,DS,FC,FD,FF,FS,I,A,CA,SG,DE,GS,CV,PP,V,FT,G,PC,DP,PS,GC
241,False,Raphael Cavalcante Veiga,raphael-veiga,17.12,,94509,0.0,0.0,3,Raphael Veiga,4,275,4.15,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,R. Veiga,2.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,,1.0,
242,False,Lucas da Cruz Oliveira,lucas-oliveira,4.0,,94514,0.0,0.0,3,Lucas Oliveira,3,267,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,L. Oliveira,,,,,,,,,,,,,,,,,,,,
243,False,Pedro Guilherme Abreu dos Santos,pedro,19.0,,94583,0.0,0.0,3,Pedro,5,262,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Pedro,,,,,,,,,,,,,,,,,,,,
244,True,Luis Antônio da Rocha Júnior,juninho-capixaba,9.57,,94968,1.42,10.4,3,Juninho Capixaba,2,280,9.07,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,J. Capixaba,11.0,5.0,2.0,3.0,5.0,1.0,,,1.0,,,,,,,,,,,
245,False,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,nicolas,5.66,,95127,0.0,0.0,3,Nicolas,2,354,6.5,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Nicolas,1.0,,,,,,,,1.0,,,,,,,,,,,
246,True,Gabriel Pereira Taliari,gabriel-taliari,9.0,,95131,-0.94,-0.1,3,Gabriel Taliari,5,286,8.43,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,G. Taliari,2.0,6.0,1.0,2.0,5.0,2.0,,,,,,,,,1.0,2.0,,,,
247,False,Bruno César Xavier Sislo,bruno-xavier,4.0,,95288,0.0,0.0,3,Bruno Xavier,4,287,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,B. Xavier,,,,,,,,,,,,,,,,,,,,
248,True,Daniel Eduardo Giraldo Cárdenas,giraldo,2.98,,95354,-0.23,0.5,3,Giraldo,4,286,0.63,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,Giraldo,1.0,3.0,,1.0,3.0,,,1.0,,,,,,,,,,,,
249,True,Christian Hernando Rivera Cuéllar,rivera,5.11,,95357,1.32,7.6,3,Rivera,4,292,3.73,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,Rivera,10.0,11.0,,,3.0,,,2.0,,,,,,,,,,,,
250,True,Gregore de Magalhães da Silva,gregore,7.08,,95464,-0.23,1.8,3,Gregore,4,263,2.57,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,Gregore,7.0,12.0,,1.0,4.0,,,2.0,,,,,,,,,,,,
251,False,Igor Vinícius de Souza,igor-vinicius,8.07,,95466,0.0,0.0,3,Igor Vinícius,2,276,6.7,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,I. Vinícius,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
252,True,Raniele Almeida Melo,raniele,5.22,,95556,0.07,2.4,3,Raniele,4,264,1.4,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,Raniele,2.0,4.0,,,4.0,,,1.0,,,,,,,,,,,,
253,True,Artur Victor Guimarães,artur,9.47,,95799,-1.74,0.5,3,Artur,5,263,4.47,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,Artur,2.0,3.0,,1.0,7.0,,1.0,1.0,,,,,,,1.0,,,,,
254,False,Daniel Cerântula Fuzato,daniel-fuzato,3.0,,95936,0.0,0.0,3,Daniel Fuzato,1,267,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,D. Fuzato,,,,,,,,,,,,,,,,,,,,
255,True,Vinicius Moreira de Lima,lima,6.88,,96340,-0.27,3.7,3,Lima,4,266,4.83,2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Lima,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,1.0,,,,
256,False,Charles Rigon Mattos,charles,4.61,,96342,0.0,0.0,3,Charles,4,264,1.5,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,Charles,1.0,,,,,,,,,,,,,,,,,,,
257,True,Matheus Fellipe Costa Pereira,matheus-pereira,16.18,,96610,0.15,6.7,3,Matheus Pereira,4,283,4.05,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,M. Pereira,3.0,2.0,,1.0,9.0,1.0,,1.0,,,,,,,,,,,,
258,True,Allan Rodrigues de Souza,allan,3.47,,96652,-0.53,0.0,3,Allan,4,262,0.0,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Allan,,,,,,,,,,,,,,,,,,,,
259,False,Renzo Saravia,saravia,6.39,,96725,0.0,0.0,3,Saravia,2,282,6.2,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,Saravia,,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,
260,False,Carlos Moisés de Lima,carlinhos,4.0,,96831,0.0,0.0,3,Carlinhos,5,287,0.0,2,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,Carlinhos,,,,,,,,,,,,,,,,,,,,
261,True,Mathías Adalberto Villasanti Rolón,villasanti,12.13,,97145,0.25,7.1,3,Villasanti,4,284,4.83,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Villasanti,10.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,
262,False,Dalbert Henrique Chagas Estevão,dalbert,3.0,,97173,0.0,0.0,3,Dalbert,2,292,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,Dalbert,,,,,,,,,,,,,,,,,,,,
263,True,Rogério Mücke Ceni,rogerio-ceni,8.19,,97341,-0.21,3.75,3,Rogério Ceni,6,265,4.61,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,R. Ceni,,,,,,,,,,,,,,,,,,,,
264,True,Gustavo Henric da Silva,gustavo-mosquito,6.04,,97450,1.18,6.2,3,Gustavo Mosquito,5,287,4.2,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,G. Mosquito,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
265,True,João Victor Carroll Santana,joao-victor,1.8,,97460,-0.19,0.2,3,João Victor,3,2305,0.77,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,J. Victor,2.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,,,,
266,False,Fernando Marçal de Oliveira,marcal,5.0,,97468,0.0,0.0,3,Marçal,2,263,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,Marçal,,,,,,,,,,,,,,,,,,,,
267,False,Félix Eduardo Torres Caicedo,felix-torres,7.32,,97642,0.0,0.0,3,Félix Torres,3,264,8.8,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,F. Torres,2.0,,,1.0,,,,,1.0,,,,,,,,,,,
268,False,Thiago Couto Wenceslau,thiago-couto,3.0,,97645,0.0,0.0,3,Thiago Couto,1,292,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,T. Couto,,,,,,,,,,,,,,,,,,,,
269,False,Murilo Cerqueira Paim,murilo,7.71,,97653,0.0,0.0,3,Murilo,3,275,1.15,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,Murilo,,4.0,,,1.0,,,2.0,1.0,,,,,,,,,,,
270,True,Erick de Arruda Serafim,erick,6.07,,97810,0.13,4.8,3,Erick,5,287,4.6,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,Erick,3.0,,,1.0,7.0,,1.0,,,,,,,,,,,,,
271,True,Leonardo Rech Ortiz,leo-ortiz,4.9,,97867,1.21,6.5,3,Léo Ortiz,3,262,2.37,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,L. Ortiz,2.0,3.0,,,,,,,1.0,,,,,,,,,,,
272,False,Iago Amaral Borduchi,iago,3.57,,97868,0.0,0.0,3,Iago,2,265,0.1,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,Iago,,1.0,,,1.0,,,,,,,,,,,,,,,
273,False,Matheus Bahia Santos,matheus-bahia,5.87,,97899,0.0,0.0,3,Matheus Bahia,2,354,4.4,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,M. Bahia,3.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
274,True,Vitor Eduardo da Silva Matos,vitao,10.65,,97900,0.51,8.0,3,Vitão,3,285,7.3,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,Vitão,9.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,
275,True,Erick Luis Conrado de Carvalho,erick,10.4,,98022,-1.95,1.5,3,Erick,4,265,7.1,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,Erick,7.0,6.0,,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,
276,True,Pedro Raul Garay da Silva,pedro-raul,9.49,,98225,-1.67,-0.1,3,Pedro Raul,5,354,7.53,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,P. Raul,,7.0,1.0,4.0,7.0,2.0,,2.0,,,,,,,1.0,2.0,,,,
277,False,Bartolomeu Jacinto Quissanga,bastos,11.0,,98280,0.0,0.0,3,Bastos,3,263,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,Bastos,,,,,,,,,,,,,,,,,,,,
278,False,Valdemir de Oliveira Soares,val-soares,3.0,,98306,0.0,0.0,3,Val Soares,4,287,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,V. Soares,,,,,,,,,,,,,,,,,,,,
279,False,Luiz Henrique Soares Firmino,negueba,3.0,,98384,0.0,0.0,3,Negueba,5,2305,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,Negueba,,,,,,,,,,,,,,,,,,,,
280,True,Victor Hugo Soares dos Santos,kanu,4.58,,98484,-0.16,1.5,3,Kanu,3,265,2.85,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,Kanu,4.0,1.0,,,,,,,,,,,,,,,,,,
281,True,Jean Lucas de Souza Oliveira,jean-lucas,6.27,,98517,0.85,5.3,3,Jean Lucas,4,265,3.17,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,J. Lucas,5.0,3.0,,3.0,3.0,,,1.0,,,,,,,,,,,,
282,False,Leonel Di Placido,di-placido,4.0,,98605,0.0,0.0,3,Di Placido,2,292,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,D. Placido,,,,,,,,,,,,,,,,,,,,
283,True,Benjamín Kuščević Jaramillo,kuscevic,7.37,,98619,1.25,7.7,3,Kuscevic,3,356,4.83,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,Kuscevic,4.0,5.0,,,,,,,2.0,,,,,,,,,,,
284,True,Jefferson David Savarino Quintero,savarino,10.09,,98672,-0.72,2.2,3,Savarino,4,263,2.73,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,Savarino,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,
285,False,Fabrizio Germán Angileri - Fabricio,angileri,4.09,,98720,0.0,0.0,3,Angileri,2,264,0.0,2,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,Angileri,,,,,,,,,,,,,,,,,,,,
286,False,Christian Jonatan Ortíz - Cristian,titi-ortiz,6.0,,98738,0.0,0.0,3,Titi Ortíz,4,292,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,T. Ortíz,,,,,,,,,,,,,,,,,,,,
287,True,Tomás Esteban Cuello,cuello,8.78,,98909,0.49,5.1,3,Cuello,5,282,4.0,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,Cuello,2.0,6.0,3.0,4.0,8.0,,,,,,,,,,,,,,,
288,False,Matías Nicolás Viña Susperreguy,vina,8.0,,98974,0.0,0.0,3,Viña,2,262,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Viña,,,,,,,,,,,,,,,,,,,,
289,True,Agustín Maximiliano Rogel Paita,rogel,7.41,,98975,1.02,6.7,3,Rogel,3,285,6.45,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,Rogel,2.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,
290,True,João Paulo Ferreira Lourenço,lourenco,4.72,,99032,0.21,3.2,3,Lourenço,4,354,2.27,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Lourenço,3.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,
291,False,Lucas Braga Ribeiro,lucas-braga,5.0,,99119,0.0,0.0,3,Lucas Braga,5,287,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,L. Braga,,,,,,,,,,,,,,,,,,,,
292,True,Pablo Vegetti,vegetti,19.76,,99198,2.86,18.2,3,Vegetti,5,267,11.9,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,Vegetti,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,3.0,,,,
293,False,José Luis Rodríguez Bebanz,puma-rodriguez,5.06,,99213,0.0,0.0,3,Puma Rodríguez,2,267,2.5,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,P. Rodríguez,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
294,True,Diego Nicolás de la Cruz Arcosa,de-la-cruz,11.19,,99228,-0.38,4.1,3,De la Cruz,4,262,3.43,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,D. Cruz,8.0,4.0,,,3.0,,,2.0,,,,,,,,,,,,
295,True,Francisco Alves da Silva Neto - Melo,chico,6.07,,99253,0.42,3.5,3,Chico,3,292,4.5,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,Chico,6.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,
296,False,Tomás Pochettino,pochettino,9.0,,99267,0.0,0.0,3,Pochettino,4,356,0.0,5,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,Pochettino,,,,,,,,,,,,,,,,,,,,
297,True,Alexander Nahuel Barboza Ullúa,alexander-barboza,10.15,,99274,-0.49,3.9,3,Alexander Barboza,3,263,5.67,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,A. Barboza,7.0,5.0,,,,,,2.0,2.0,,,,,,,,,,,
298,False,Juan Ignacio Dinenno de Cara,dinenno,7.0,,99316,0.0,0.0,3,Dinenno,5,283,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,Dinenno,,,,,,,,,,,,,,,,,,,,
299,True,Luis Francisco Zubeldía,luis-zubeldia,8.39,,99366,-0.1,3.94,3,Luis Zubeldía,6,276,5.61,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,L. Zubeldía,,,,,,,,,,,,,,,,,,,,
300,True,Michael Richard Delgado de Oliveira,michael,7.36,,99392,-0.02,2.5,3,Michael,5,262,2.87,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Michael,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
301,True,Gabriel Baralhas dos Santos,baralhas,7.06,,99440,-0.09,3.0,3,Baralhas,4,287,4.5,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,Baralhas,5.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,
302,True,Agustín Daniel Rossi,rossi,7.85,,99552,1.37,8.9,3,Rossi,1,262,3.17,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Rossi,,,,,,,,,1.0,5.0,2.0,,,,,,,,,
303,True,Jhon Adolfo Arias Andrade,arias,15.54,,99815,0.72,10.0,3,Arias,4,266,4.23,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Arias,2.0,3.0,,2.0,8.0,,1.0,,,,,,,,,,,,,
304,True,Paulo Henrique Sampaio Filho,paulinho,8.28,,99818,-0.72,1.3,3,Paulinho,5,275,1.3,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,Paulinho,,,,1.0,1.0,,,,,,,,,,,,,,,
305,True,Alan Javier Franco,alan-franco,7.78,,99889,-0.92,0.0,3,Alan Franco,3,276,4.5,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,A. Franco,3.0,3.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,
306,True,Igor Silveira Gomes,igor-gomes,6.66,,100084,1.65,8.0,3,Igor Gomes,4,282,4.0,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,I. Gomes,,,,,,,,,,,,,,,,1.0,,,,
307,False,Pedro Augusto Borges da Costa,pedro-augusto,3.0,,100085,0.0,0.0,3,Pedro Augusto,4,356,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,P. Augusto,,,,,,,,,,,,,,,,,,,,
308,True,Yuri Alberto Monteiro da Silva,yuri-alberto,13.24,,100652,-2.28,0.0,3,Yuri Alberto,5,264,5.23,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,Y. Alberto,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,,,,
309,False,Fernando dos Santos Pedro,fernando,5.0,,100695,0.0,0.0,3,Fernando,5,280,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,Fernando,,,,,,,,,,,,,,,,,,,,
310,False,Matheus Henrique de Souza,matheus-henrique,8.54,,100742,0.0,0.0,3,Matheus Henrique,4,283,1.55,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,M. Henrique,2.0,3.0,,,4.0,,,1.0,,,,,,,,,,,,
311,False,Igor Matheus Liziero Pereira,liziero,5.0,,100761,0.0,0.0,3,Liziero,4,276,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Liziero,,,,,,,,,,,,,,,,,,,,
312,False,Brenno Oliveira Fraga Costa,brenno,3.71,,100830,-1.29,-3.0,3,Brenno,1,356,-3.0,3,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,Brenno,,,,,,,,,,,,1.0,,,,,,,,
313,True,Ruan Tressoldi Netto,ruan,6.48,,100842,-0.31,2.0,3,Ruan,3,276,3.5,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Ruan,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
314,True,Lucas Esteves de Souza,lucas-esteves,5.46,,100846,-0.16,1.5,3,Lucas Esteves,2,284,1.3,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,L. Esteves,3.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,,
315,False,Luan Cândido de Almeida,luan-candido,7.0,,100848,0.0,0.0,3,Luan Cândido,2,284,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,L. Cândido,,,,,,,,,,,,,,,,,,,,
316,True,Victor Alexander da Silva,vitinho,8.7,,100898,-0.61,1.5,3,Vitinho,2,263,5.73,2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,Vitinho,5.0,1.0,,,,,,,2.0,,,,,,,,,,,
317,False,Ronald dos Santos Lopes,ronald-lopes,3.7,,100969,0.0,0.0,3,Ronald Lopes,4,287,-1.1,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,R. Lopes,,2.0,,,1.0,,,1.0,,,,,,,,,,,,
318,False,Gustavo Nonato Santana,nonato,6.0,,100987,0.0,0.0,3,Nonato,4,266,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Nonato,,,,,,,,,,,,,,,,,,,,
319,False,José Antonio dos Santos Júnior,junior-santos,7.98,,101002,0.0,0.0,3,Júnior Santos,5,282,1.7,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,J. Santos,,,2.0,,2.0,,,,,,,,,,,,,,,
320,True,Jackson Diego Ibraim Fagundes - Ibrahim,diego,9.33,,101027,0.0,4.0,3,Diego,2,354,8.27,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Diego,7.0,,,1.0,7.0,,1.0,,1.0,,,,,,,,,,,
321,True,Aldemir dos Santos Ferreira,ferreira,9.27,,101290,3.39,15.7,3,Ferreira,5,276,6.33,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Ferreira,4.0,4.0,,4.0,8.0,,,1.0,,,,,,,,1.0,,,,
322,True,Ademir da Silva Santos Júnior,ademir,5.02,,101314,0.05,2.0,3,Ademir,5,265,2.37,2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,Ademir,2.0,3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,
