,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC
318,4,3,2.0,-0.14,100987,1.4,5.19,6,Nonato,Gustavo Nonato Santana,nonato,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Nonato,,FLU,266,6,,3.0,1.0,,,2.0,,,1.0,,,,,,,,,,,
319,5,2,0.0,0.0,101002,1.7,7.98,6,J. Santos,José Antonio dos Santos Júnior,junior-santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Júnior Santos,,CAM,282,5,,,,2.0,,2.0,,,,,,,,,,,,,,
320,2,5,3.5,-0.54,101027,6.9,9.44,6,Diego,Jackson Diego Ibraim Fagundes - Ibrahim,diego,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Diego,,CEA,354,7,1.0,11.0,1.0,,1.0,15.0,,,,,,,,1.0,,,,,,
321,5,6,7.5,-0.37,101290,8.87,10.96,6,Ferreira,Aldemir dos Santos Ferreira,ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Ferreira,,SAO,276,6,2.0,8.0,4.0,,5.0,13.0,3.0,1.0,2.0,,,,,,,,,,,
322,5,6,2.0,-0.24,101314,2.22,4.6,6,Ademir,Ademir da Silva Santos Júnior,ademir,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Ademir,,BAH,265,6,,4.0,5.0,1.0,2.0,14.0,,,1.0,,,,,,,,,,,
323,2,2,0.0,0.0,101319,4.25,7.25,6,Guga,Cláudio Rodrigues Gomes,guga,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Guga,,FLU,266,5,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
324,3,0,0.0,0.0,101431,0.0,4.0,6,D. Boza,Danilo Boza Júnior,danilo-boza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Danilo Boza,,JUV,286,6,,,,,,,,,,,,,,,,,,,,
325,1,0,0.0,0.0,101478,0.0,3.0,6,M. Pitaluga,Marcelo de Araújo Pitaluga Filho,marcelo-pitaluga,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Marcelo Pitaluga,,FLU,266,5,,,,,,,,,,,,,,,,,,,,
326,4,4,1.8,0.03,101573,2.35,5.68,6,Pepê,João Pedro Vilardi Pinto,pepe,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Pepê,,VIT,287,6,,6.0,7.0,,,7.0,,,1.0,,,,,,,,,,,
327,1,1,-1.4,-1.77,101574,-1.4,10.23,6,H. Souza,Hugo de Souza Nogueira,hugo-souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Hugo Souza,,COR,264,7,,,,,,,,,,2.0,4.0,,,,,,,,,
328,4,5,7.3,0.3,101594,3.66,6.49,6,H. Moura,Hugo Moura Arruda da Silva,hugo-moura,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,Hugo Moura,,VAS,267,7,,13.0,10.0,1.0,2.0,6.0,,,1.0,,,,,,,,,,,1.0
329,2,2,0.0,0.0,101597,3.85,6.24,6,Ramon,Ramon Ramos Lima,ramon,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Ramon,,INT,285,6,,2.0,1.0,,,2.0,,,1.0,,,,,1.0,,,,,,
330,4,0,0.0,0.0,101651,0.0,3.0,6,Peixoto,Daniel Nascimento Peixoto dos Santos,peixoto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Peixoto,,JUV,286,6,,,,,,,,,,,,,,,,,,,,
331,2,0,0.0,0.0,101708,0.0,6.0,6,F. Jonatan,Felipe Jonatan Rocha Andrade,felipe-jonatan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Felipe Jonatan,,FOR,356,6,,,,,,,,,,,,,,,,,,,,
332,2,4,8.5,0.9,101727,6.77,11.3,6,Matheuzinho,Matheus França Silva,matheuzinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Matheuzinho,,COR,264,7,,16.0,5.0,,2.0,2.0,,,3.0,,,,,1.0,,,,,,
333,2,6,3.5,0.64,101752,1.82,4.99,6,Claudinho,Claudio Coelho Salvático,claudinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Claudinho,,VIT,287,6,,8.0,3.0,,1.0,2.0,,,2.0,,,,,,,,,,,
334,4,0,0.0,0.0,101768,0.0,3.0,6,J. David,Jean David Meneses Villarroel,jean-david,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Jean David,,VAS,267,6,,,,,,,,,,,,,,,,,,,,
335,2,0,0.0,0.0,101820,0.0,2.0,6,Mayk,Mayksilvan da Silva Ferreira,mayk,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Mayk,,GRE,284,6,,,,,,,,,,,,,,,,,,,,
336,3,5,0.7,-0.27,101908,2.08,3.2,6,W. Machado,Willian Estefani Machado,willian-machado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Willian Machado,,CEA,354,7,,4.0,2.0,,,2.0,,,1.0,,,,,1.0,,,,,,
337,5,6,2.4,0.1,101960,1.82,5.03,6,Vitinho,Vitor Hugo Naum dos Santos,vitinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Vitinho,,INT,285,6,,7.0,11.0,1.0,2.0,6.0,,1.0,2.0,,,,,,,,,,,
338,3,0,0.0,0.0,101995,0.0,7.0,6,Brítez,Emanuel Fermín Brítez,britez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Brítez,,FOR,356,5,,,,,,,,,,,,,,,,,,,,
339,2,6,0.0,-1.03,102130,7.0,11.84,6,Piquerez,Joaquín Piquerez Moreira,piquerez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Piquerez,,PAL,275,7,,4.0,3.0,1.0,4.0,3.0,2.0,,,,,,,3.0,,,,,,
340,1,0,0.0,0.0,102137,0.0,2.0,6,V. Eudes,Vitor Eudes de Souza Costa,vitor-eudes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Vitor Eudes,,FLU,266,6,,,,,,,,,,,,,,,,,,,,
341,3,6,3.8,0.68,102253,1.93,3.57,6,L. Halter,Lucas Halter,lucas-halter,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Lucas Halter,,VIT,287,7,,3.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
342,4,6,-0.7,-0.67,102256,1.0,6.25,6,Rollheiser,Benjamín Rollheiser,rollheiser,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Rollheiser,,SAN,277,7,,4.0,4.0,,1.0,5.0,,1.0,2.0,,,,,,,,,,,
343,2,3,0.0,0.0,102318,3.57,7.24,6,C. Paulista,Caio Fernando de Oliveira,caio-paulista,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Caio Paulista,,CAM,282,7,,4.0,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,
344,3,2,0.0,0.0,102340,1.95,5.48,6,Cacá,Carlos de Menezes Júnior,caca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Cacá,,COR,264,6,,2.0,2.0,,,3.0,,,,,,,,,,,,,,
345,5,4,1.0,-0.45,102561,0.68,5.04,6,Mastriani,Gonzalo Mathías Mastriani Borges,mastriani,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Mastriani,,BOT,263,6,,1.0,2.0,,2.0,1.0,,3.0,,,,,,,,,,,,
346,4,0,0.0,0.0,102599,0.0,3.0,6,Thiaguinho,Thiago Beserra dos Santos Conti,thiaguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Thiaguinho,,VIT,287,6,,,,,,,,,,,,,,,,,,,,
347,4,0,0.0,0.0,102909,0.0,5.0,6,L. Vinícius,Luan Vinícius da Silva Santos,luan-vinicius,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Luan Vinícius,,SAO,276,6,,,,,,,,,,,,,,,,,,,,
348,5,6,2.6,-0.09,102928,2.17,6.15,6,Canobbio,Agustín Canobbio Graviz,canobbio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Canobbio,,FLU,266,7,,7.0,8.0,,2.0,9.0,,2.0,1.0,,,,,,,,,,,
349,5,6,-0.3,-1.99,102950,6.35,10.93,6,F. Torres,Facundo Daniel Torres Pérez,facundo-torres,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Facundo Torres,,PAL,275,7,1.0,7.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,,,,,,1.0,,,,,
350,2,6,9.8,0.25,102975,9.6,11.32,6,Escobar,Gonzalo Daniel Escobar,escobar,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Escobar,,SAN,277,7,,34.0,9.0,,1.0,7.0,,,,,,,,1.0,,,,,,
351,5,3,8.0,1.94,103014,6.3,6.44,6,Laquintana,Ignacio Jesús Laquintana Marsico - Nacho,laquintana,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Laquintana,,RBB,280,6,,1.0,,,2.0,,2.0,2.0,,,,,,,,,,,,
352,1,6,4.2,0.54,103056,3.22,5.22,6,G. Brazão,Gabriel Nascimento Rezende Brazão - Resende,gabriel-brazao,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Gabriel Brazão,,SAN,277,7,,1.0,,,,2.0,,,,16.0,9.0,,,1.0,,,,,,
353,4,6,0.2,-1.25,103295,3.8,6.09,6,E. Ramires,Eric dos Santos Rodrigues,eric-ramires,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Eric Ramires,,RBB,280,7,,8.0,5.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,
354,2,3,0.0,0.0,103347,2.1,4.91,6,M. Alexandre,Matheus Alexandre Anastácio de Souza,matheus-alexandre,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Matheus Alexandre,,SPT,292,6,,4.0,4.0,,,1.0,,,3.0,,,,,1.0,,,1.0,,,
355,4,4,0.0,0.0,103388,3.83,6.14,6,E. Martínez,Leandro Emmanuel Martínez,emmanuel-martinez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Emmanuel Martínez,,FOR,356,6,,5.0,7.0,2.0,,5.0,1.0,,3.0,,,,,,,,,,,
356,5,5,8.9,0.45,103445,10.08,13.59,6,K. Jorge,Kaio Jorge Pinto Ramos,kaio-jorge,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Kaio Jorge,,CRU,283,7,1.0,12.0,5.0,1.0,6.0,8.0,3.0,1.0,2.0,,,,,,,1.0,,,1.0,
357,3,3,0.9,-0.95,103523,4.13,7.14,6,Ignácio,Ignácio da Silva Oliveira,ignacio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Ignácio,,FLU,266,7,,4.0,6.0,1.0,,4.0,,,,,,,,1.0,,,,,,
358,1,0,0.0,0.0,103662,0.0,3.0,6,D. Júnior,Dênis de Oliveira Aguiar Júnior,denis-junior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Dênis Júnior,,BAH,265,6,,,,,,,,,,,,,,,,,,,,
359,2,0,0.0,0.0,103672,0.0,6.0,6,G. Fuentes,Gabriel Rafael Fuentes Gómez,gabriel-fuentes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Gabriel Fuentes,,FLU,266,5,,,,,,,,,,,,,,,,,,,,
360,3,0,0.0,0.0,103684,0.0,5.0,6,K. Rocha,Kaíque Rocha Lima,kaique-rocha,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Kaíque Rocha,,INT,285,6,,,,,,,,,,,,,,,,,,,,
361,5,5,3.7,0.24,103764,1.52,4.6,6,G. Veron,Gabriel Veron Fonseca de Souza,gabriel-veron,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Gabriel Veron,,SAN,277,6,,3.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,
362,4,5,0.0,0.0,103767,2.38,6.31,6,G. Menino,Gabriel Vinícius Menino,gabriel-menino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Gabriel Menino,,CAM,282,5,1.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,
363,6,6,4.28,0.05,104027,4.57,5.75,6,R. Guanaes,Rafael Silva Guanaes,rafael-guanaes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Rafael Guanaes,,MIR,2305,7,,,,,,,,,,,,1.0,,,,,,,,
364,3,3,0.5,-0.33,104075,2.3,5.41,6,Sabino,José Sabino Chagas Monteiro,sabino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Sabino,,SAO,276,6,,,5.0,2.0,,4.0,,,1.0,,,,,1.0,,,,,,
365,3,4,0.0,0.0,104085,3.83,6.67,6,B. Fuchs,Bruno de Lara Fuchs,bruno-fuchs,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Bruno Fuchs,,PAL,275,7,,2.0,4.0,,,1.0,,,2.0,,,,,3.0,,,,,,
366,1,5,4.2,-0.11,104118,5.1,7.86,6,L. Arcanjo,Lucas Willians Assis Arcanjo,lucas-arcanjo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Lucas Arcanjo,,VIT,287,7,,,,,,,,,,25.0,7.0,,,,,,,,,
367,5,5,3.8,-0.22,104134,3.42,4.82,6,Fabri,Fabrício do Rosário dos Santos,fabri,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Fabri,,VIT,287,6,1.0,5.0,6.0,1.0,4.0,4.0,,,,,,,,,,,,,,
368,1,0,0.0,0.0,104191,0.0,2.0,6,Raul,Raul Jonas Steffens,raul,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Raul,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
369,5,5,9.5,0.9,104204,5.5,7.17,6,E. Carioca,Edson Guilherme Mendes dos Santos,edson-carioca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Edson Carioca,,MIR,2305,7,2.0,3.0,5.0,1.0,6.0,3.0,1.0,,1.0,,,,,,,,,,,
370,3,5,0.5,-1.37,104250,2.9,5.61,6,J. Victor,João Victor da Silva Marcelino,joao-victor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,João Victor,,VAS,267,7,,6.0,2.0,1.0,3.0,3.0,,,1.0,,,,,1.0,,,,,,1.0
371,3,5,-0.1,-0.53,104253,2.22,5.51,6,A. Martins,Adriano Martins da Fonseca,adriano-martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Adriano Martins,,JUV,286,2,,4.0,3.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,
372,2,1,0.0,0.0,104257,3.0,5.14,6,J. Lucas,João Lucas de Almeida Carvalho,joao-lucas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,João Lucas,,GRE,284,6,,2.0,,,,,,,,,,,,,,,,,,
373,2,6,13.5,1.37,104271,6.47,7.87,6,Hereda,Diogo Hereda da Silva,hereda,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Hereda,,SPT,292,7,1.0,11.0,6.0,2.0,3.0,9.0,,2.0,,,,,,2.0,,,,,,
374,4,4,9.4,1.49,104502,5.28,8.08,6,Christian,Christian Roberto Alves Cardoso,christian,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Christian,,CRU,283,7,1.0,5.0,8.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,
375,4,5,0.0,0.0,104519,2.04,3.79,6,Camilo,Camilo Reijers de Oliveira,camilo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Camilo,,GRE,284,6,,7.0,8.0,,2.0,1.0,,,,,,,,,,,,,,
376,5,6,13.4,1.87,104528,8.77,14.91,6,I. Jesus,Igor Jesus Maciel da Cruz,igor-jesus,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Igor Jesus,,BOT,263,7,1.0,1.0,6.0,9.0,9.0,16.0,2.0,1.0,,,,,,,2.0,,,,,
377,1,0,0.0,0.0,104588,0.0,2.0,6,Fabrício,Fabrício Oliveira de Souza,fabricio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Fabrício,,RBB,280,6,,,,,,,,,,,,,,,,,,,,
378,4,0,0.0,0.0,104640,0.0,5.0,6,M. Bianqui,Matheus Henrique Bianqui,matheus-bianqui,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Matheus Bianqui,,MIR,2305,6,,,,,,,,,,,,,,,,,,,,
379,5,3,0.0,0.0,104666,3.53,11.49,6,Moisés,Moisés Vieira da Veiga,moises,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Moisés,,FOR,356,5,1.0,2.0,1.0,1.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,
380,4,2,0.0,0.0,104693,0.6,3.14,6,Newton,Newton Araújo da Costa Júnior,newton,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Newton,,BOT,263,2,,1.0,1.0,,,,,,,,,,,,,,,,,
381,6,6,5.8,0.27,104754,5.29,10.62,6,J. Vojvoda,Juan Pablo Vojvoda Rizzo,juan-vojvoda,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Juan Vojvoda,,FOR,356,6,,,,,,,,,,,,1.0,,,,,,,,
382,2,6,1.1,-0.55,104758,3.85,7.34,6,E. Díaz,Enzo Hernán Díaz,enzo-diaz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Enzo Díaz,,SAO,276,3,,11.0,9.0,,3.0,2.0,,1.0,3.0,,,,,2.0,,,1.0,,,
383,2,3,0.0,0.0,104759,4.0,5.38,6,L. Godoy,Leonardo Ezequiel Godoy,leo-godoy,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,Leo Godoy,,SAN,277,2,,5.0,5.0,,,4.0,,,1.0,,,,,1.0,,,,,,
384,4,3,0.0,-1.02,104783,2.13,4.59,6,Acevedo,Nicolás Brian Acevedo Tabárez,acevedo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Acevedo,,BAH,265,6,,4.0,2.0,,,2.0,,,,,,,,,,,,,,
385,5,3,0.0,0.0,104849,5.3,6.65,6,Arezo,Douglas Matías Arezo Martínez,arezo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Arezo,,GRE,284,6,1.0,,1.0,3.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
386,1,0,0.0,0.0,104933,0.0,2.0,6,J. Meurer,Jorge Meurer Bartholdy,jorge-meurer,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Jorge Meurer,,GRE,284,6,,,,,,,,,,,,,,,,,,,,
387,3,6,5.9,0.96,104994,2.47,6.73,6,W. Leonardo,Wagner Leonardo Calvelo de Souza,wagner-leonardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,Wagner Leonardo,,GRE,284,7,1.0,8.0,8.0,1.0,,,,,1.0,,,,,,,,,,,
388,3,0,0.0,0.0,105047,0.0,7.0,6,J. Marcelo,João Marcelo Messias Ferreira,joao-marcelo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,João Marcelo,,CRU,283,5,,,,,,,,,,,,,,,,,,,,
389,5,5,2.0,-0.16,105171,1.24,3.41,6,F. Daniel,Fabrício Daniel de Souza,fabricio-daniel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Fabrício Daniel,,MIR,2305,6,,,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,
390,2,2,3.8,0.19,105213,5.75,6.72,6,Sant'Anna,Ariel Agustín Sant'Anna Quintero,sant-anna,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Sant'Anna,,RBB,280,6,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,
391,4,3,0.0,0.0,105214,2.4,5.96,6,S. Rodríguez,Santiago Mariano Rodríguez Molina,santiago-rodriguez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Santiago Rodríguez,,BOT,263,5,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
392,3,0,0.0,0.0,105258,0.0,7.0,6,G. Ávila,Gastón Luciano Ávila,gaston-avila,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Gastón Ávila,,FOR,356,6,,,,,,,,,,,,,,,,,,,,
393,3,4,0.9,-0.45,105300,3.2,6.86,6,Ferraresi,Nahuel Adolfo Ferraresi Hernández,ferraresi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Ferraresi,,SAO,276,6,,5.0,4.0,,,3.0,,,,,,,,1.0,,,,,,
394,4,2,0.0,0.0,105337,0.25,3.17,6,L. Lima,Lucas Eduardo Lima da Silva,lucas-lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Lucas Lima,,CEA,354,6,,,,,,1.0,,,,,,,,,,,,,,
395,3,1,0.0,0.0,105373,-0.1,5.69,6,G. Xavier,Gabriel Lheman Xavier - Lhman,gabriel-xavier,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Gabriel Xavier,,BAH,265,2,,1.0,2.0,,,,,,1.0,,,,,,,,,,,
396,2,2,0.0,0.0,105531,5.45,8.35,6,M. Bidu,Matheus Lima Beltrão Oliveira Valin,matheus-bidu,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Matheus Bidu,,COR,264,6,,4.0,2.0,,,1.0,,,,,,,,1.0,,,,,,
