,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.atleta_id,atletas.foto,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.media_num,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.apelido,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,DP,SG,V,FT,PS,PC,CV,PP,GC
391,MIR,,0.7,105171,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,3.14,6,-0.27,1.15,5,F. Daniel,7,Fabrício Daniel de Souza,True,fabricio-daniel,6,Fabrício Daniel,,,5.0,2.0,5.0,4.0,,,,,,,,,,,,,,
392,RBB,,0.0,105213,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,6.72,6,0.0,5.75,2,Sant'Anna,7,Ariel Agustín Sant'Anna Quintero,False,sant-anna,2,Sant'Anna,,2.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,
393,BOT,,0.0,105214,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,5.96,5,0.0,2.4,4,S. Rodríguez,7,Santiago Mariano Rodríguez Molina,False,santiago-rodriguez,3,Santiago Rodríguez,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
394,FOR,,0.0,105258,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,7.0,6,0.0,0.0,3,G. Ávila,7,Gastón Luciano Ávila,False,gaston-avila,0,Gastón Ávila,,,,,,,,,,,,,,,,,,,,
395,SAO,,0.0,105300,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,6.86,2,0.0,3.2,3,Ferraresi,7,Nahuel Adolfo Ferraresi Hernández,False,ferraresi,4,Ferraresi,,5.0,4.0,,,3.0,,,,,,,1.0,,,,,,,
396,CEA,,0.0,105337,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,3.17,6,0.0,0.25,4,L. Lima,7,Lucas Eduardo Lima da Silva,False,lucas-lima,2,Lucas Lima,,,,,,1.0,,,,,,,,,,,,,,
397,BAH,,5.0,105373,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,6.7,2,1.01,2.45,3,G. Xavier,7,Gabriel Lheman Xavier - Lhman,True,gabriel-xavier,2,Gabriel Xavier,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,
398,COR,,6.8,105531,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,9.24,6,0.89,5.9,2,M. Bidu,7,Matheus Lima Beltrão Oliveira Valin,True,matheus-bidu,3,Matheus Bidu,1.0,4.0,2.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,
399,MIR,,0.0,105533,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,4.46,6,0.0,4.3,5,Davó,7,Matheus Alvarenga de Oliveira,False,davo,2,Davó,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,
400,FOR,,0.0,105568,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,6.97,7,0.0,1.37,5,Lucero,7,Juan Martín Lucero,False,lucero,6,Lucero,,3.0,6.0,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,1.0,
401,VAS,,1.2,105584,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,6.68,7,-1.02,2.56,2,L. Piton,7,Lucas Piton Crivellaro,True,lucas-piton,5,Lucas Piton,,5.0,6.0,,2.0,3.0,,,1.0,,,,1.0,,,,,,,
402,MIR,,0.0,105585,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,2.41,6,0.0,0.25,4,Roni,7,Roni Medeiros de Moura,False,roni,2,Roni,,1.0,,,,,,,1.0,,,,,,,,,,,
403,PAL,,0.0,105647,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,10.09,6,0.0,0.73,4,Maurício,7,Maurício Magalhães Prado,False,mauricio,3,Maurício,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,
404,COR,,6.7,105786,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,7.45,6,0.66,3.33,5,T. Magno,7,Talles Magno Bacelar Martins,True,talles-magno,4,Talles Magno,1.0,2.0,6.0,1.0,2.0,9.0,,2.0,,,,,,,,,,,,
405,INT,,10.3,105811,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,13.95,7,0.41,7.57,5,Wesley,7,Wesley Ribeiro Silva,True,wesley,6,Wesley,2.0,16.0,6.0,3.0,3.0,15.0,,3.0,,,,,,,,,,,,
406,VIT,,0.0,105842,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,2.33,6,-0.27,0.0,3,Edu,7,Lucas Eduardo Ribeiro de Souza,True,edu,2,Edu,,,,,,,,,,,,,,,,,,,,
407,CEA,,0.0,105845,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,6.42,6,0.0,4.25,4,M. Araújo,7,Matheus de Araújo Andrade,False,matheus-araujo,4,Matheus Araújo,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
408,FOR,,0.0,105900,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,4.51,6,0.0,2.43,5,Allanzinho,7,Allan Victor Oliveira Mota,False,allanzinho,3,Allanzinho,1.0,1.0,4.0,,2.0,3.0,,1.0,1.0,,,,,,,,,,,
409,MIR,,1.8,105903,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,3.13,7,0.15,1.62,4,J. Aldo,7,José Aldo Soares de Oliveira Filho,True,jose-aldo,6,José Aldo,,6.0,6.0,1.0,3.0,2.0,,1.0,2.0,,,,,,,,,,,
410,INT,,0.0,105949,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,9.26,5,0.0,3.1,1,Rochet,7,Sergio Ramón Rochet Álvarez,False,rochet,1,Rochet,,,,,,1.0,,,,2.0,,,,,,,,,,
411,BAH,,7.0,105990,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,5.58,7,0.35,3.76,3,S. Mingo,7,Santiago Martín Ramos Mingo,True,santiago-mingo,7,Santiago Mingo,,6.0,6.0,,1.0,7.0,,2.0,,,,,3.0,,,,,,,
412,JUV,,-0.1,106082,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,6.56,7,-1.03,4.23,2,Ewerthon,7,Ewerthon Diógenes da Silva,True,ewerthon,7,Ewerthon,,13.0,5.0,2.0,4.0,6.0,,,2.0,,,,1.0,,,,,,,
413,VIT,,1.84,106147,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,6.12,7,-0.38,3.69,6,T. Carpini,7,Thiago Carpini Barbosa,True,thiago-carpini,7,Thiago Carpini,,,,,,,,,,,,,,1.0,,,,,,
414,RBB,,0.0,106160,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,6.09,5,0.0,8.9,1,Lucão,7,Lucas Alexandre Galdino de Azevedo,False,lucao,1,Lucão,,,,,,,,,,3.0,,,1.0,,,,,,,
415,INT,,0.0,106202,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,6.0,5,0.0,0.0,2,B. Gomes,7,Bruno Gomes da Silva Clevelário,False,bruno-gomes,0,Bruno Gomes,,,,,,,,,,,,,,,,,,,,
416,SAO,,0.0,106294,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,3.31,7,0.0,1.12,4,M. Antônio,7,Marcos Antônio Silva Santos,False,marcos-antonio,6,Marcos Antônio,,3.0,7.0,1.0,2.0,9.0,,,3.0,,,,,,,,,,,
417,BAH,,2.3,106323,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,5.6,3,-0.2,2.75,4,C. Alexandre,7,Caio Alexandre Souza e Silva,True,caio-alexandre,6,Caio Alexandre,,14.0,16.0,,1.0,5.0,,,3.0,,,,,,,,,,,
418,RBB,,0.0,106434,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,8.38,6,0.0,8.0,3,E. Santos,7,Eduardo Gonzaga Mendes Santos,False,eduardo-santos,2,Eduardo Santos,,4.0,,,,,,,,,,,2.0,,,,,,,
419,CRU,,0.5,106593,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,6.0,7,-0.89,5.04,3,Villalba,7,Lucas Hernán Villalba,True,villalba,5,Villalba,,7.0,1.0,,,2.0,,,2.0,,,,2.0,,2.0,,,,,
420,VIT,,0.9,106681,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,3.45,6,-0.05,1.3,5,L. Pereira,7,Leonardo Augusto dos Santos Pereira,True,leo-pereira,4,Léo Pereira,,3.0,4.0,,,4.0,,1.0,,,,,,,,,,,,
421,SPT,,-1.6,106704,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,3.29,6,-1.08,1.42,5,C. Alberto,7,Carlos Alberto Gomes da Silva Filho,True,carlos-alberto,6,Carlos Alberto,,5.0,4.0,2.0,1.0,,,,1.0,,,,,,,,,,,
422,BAH,,0.0,106822,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,6.43,6,0.0,2.8,4,R. Nestor,7,Rodrigo Nestor Bertalia,False,rodrigo-nestor,3,Rodrigo Nestor,,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
423,SAO,,0.0,106829,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,4.0,6,0.0,0.0,2,Patryck,7,Patryck Lanza dos Reis,False,patryck,0,Patryck,,,,,,,,,,,,,,,,,,,,
424,FOR,,0.0,106843,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,5.0,6,0.0,0.0,5,Borrero,7,Dylan Felipe Borrero Caicedo,False,borrero,0,Borrero,,,,,,,,,,,,,,,,,,,,
425,FLU,,0.0,106918,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,3.59,6,0.0,0.0,5,P. Baya,7,Paulo Henrique Silva Ribeiro,False,paulo-baya,1,Paulo Baya,,,,,,,,,,,,,,,,,,,,
426,BAH,,6.4,107093,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,10.07,7,-0.65,7.83,2,L. Juba,7,Luciano Batista da Silva Júnior,True,luciano-juba,7,Luciano Juba,3.0,11.0,4.0,,2.0,,1.0,1.0,,,,,3.0,,,,,,,
427,PAL,,6.4,107111,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,10.86,7,0.12,6.47,4,R. Ríos,7,Richard Ríos Montoya,True,richard-rios,6,Richard Ríos,2.0,14.0,14.0,1.0,6.0,16.0,,,2.0,,,,,,,,,,,
428,BOT,,2.3,107170,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,3.67,2,0.31,1.0,5,Jeffinho,7,Jefferson Ruan Pereira dos Santos,True,jeffinho,2,Jeffinho,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
429,BOT,,1.2,107172,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,3.97,6,-0.07,1.63,4,P. Paula,7,Patrick de Paula Carreiro,True,patrick-de-paula,6,Patrick de Paula,,3.0,4.0,,5.0,5.0,,,,,,,,,,,,,,
430,BAH,,-0.6,107173,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,5.14,6,-0.86,-0.6,4,M. Araújo,7,Michel Daryl Araújo Villar,True,michel-araujo,1,Michel Araújo,,,2.0,,,,,,,,,,,,,,,,,
431,INT,,0.0,107174,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,6.04,7,0.0,3.4,4,B. Tabata,7,Bruno Vinícius Souza Ramos,False,bruno-tabata,4,Bruno Tabata,,6.0,3.0,2.0,2.0,5.0,,,1.0,,,,,,,,,,,
432,COR,,0.0,107179,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,4.42,6,0.0,3.08,1,M. Donelli,7,Matheus Planelles Donelli,False,matheus-donelli,5,Matheus Donelli,,,,,,1.0,,,1.0,13.0,6.0,,1.0,,,,,,,
433,BOT,,0.0,107183,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,5.0,6,0.0,0.0,1,L. Linck,7,Leonardo Matias Baiersdorf Linck,False,leo-linck,0,Léo Linck,,,,,,,,,,,,,,,,,,,,
434,FOR,,0.0,107221,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,2.0,6,0.0,0.0,1,Magrão,7,Audenirton Soares da Silva,False,magrao,0,Magrão,,,,,,,,,,,,,,,,,,,,
435,PAL,,0.0,107236,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,3.77,6,0.0,1.2,2,Vanderlan,7,Vanderlan Barbosa da Silva,False,vanderlan,1,Vanderlan,,1.0,1.0,,,,,,,,,,,,,,,,,
436,MIR,,0.0,107256,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,3.0,5,0.0,0.0,4,Z. Vitor,7,Jose Vitor Silva Neves,False,ze-vitor,0,Zé Vitor,,,,,,,,,,,,,,,,,,,,
437,JUV,,1.8,107516,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,4.69,7,-0.41,3.62,5,Ênio,7,Sebastião Ênio Santos de Almeida,True,enio,6,Ênio,,3.0,3.0,2.0,3.0,13.0,1.0,2.0,1.0,,,,,,,,,,,
438,CAM,,14.4,107554,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,8.88,7,2.56,5.25,2,Natanael,7,Natanael Moreira Milouski,True,natanael,7,Natanael,,12.0,6.0,2.0,2.0,3.0,,,,,,,3.0,,,,,,,
439,INT,,0.0,107676,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,2.77,6,0.0,0.2,2,Nathan,7,Nathan Santos de Araújo,False,nathan,1,Nathan,,,2.0,,1.0,,,,,,,,,,,,,,,
440,SPT,,5.0,107726,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,6.24,7,0.69,4.46,5,C. Barletta,7,Chrystian Amaral Barletta de Almeida,True,chrystian-barletta,7,Chrystian Barletta,,5.0,5.0,4.0,4.0,7.0,1.0,3.0,,,,,,,2.0,,,,,
441,RBB,,0.0,107744,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,5.0,6,0.0,0.0,4,Praxedes,7,Bruno Conceição Praxedes,False,praxedes,0,Praxedes,,,,,,,,,,,,,,,,,,,,
442,GRE,,0.0,107748,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,3.0,6,0.0,0.0,1,Adriel,7,Adriel Vasconcelos Ramos,False,adriel,0,Adriel,,,,,,,,,,,,,,,,,,,,
443,JUV,,3.49,107771,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,6.4,7,-0.09,4.61,6,F. Matias,7,Fábio Henrique Matias,True,fabio-matias,7,Fábio Matias,,,,,,,,,,,,,,2.0,,,,,,
444,BOT,,0.0,107795,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,5.85,6,0.0,1.2,5,E. Manoel,7,Elias Manoel Alves de Paula,False,elias-manoel,1,Elias Manoel,,1.0,1.0,,,,,,,,,,,,,,,,,
445,INT,,0.0,107796,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,2.85,5,0.0,0.4,4,D. Rosa,7,Diego Gabriel Silva Rosa,False,diego-rosa,3,Diego Rosa,,1.0,1.0,,,,,,,,,,,,,,,,,
446,JUV,,0.0,107801,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,2.29,6,0.0,1.5,3,Natã,7,Natã Felipe de Amorim Santos,False,nata,1,Natã,,1.0,,,,,,,,,,,,,,,,,,
447,VIT,,0.0,107859,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,2.0,6,0.0,0.0,1,Fintelman,7,Alexandre Fintelman de Mello Ribeiro da Silva,False,fintelman,0,Fintelman,,,,,,,,,,,,,,,,,,,,
448,SAO,,0.0,107873,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,5.46,6,0.0,1.77,4,Bobadilla,7,Damián Josué Bobadilla Benítez,False,bobadilla,3,Bobadilla,,4.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
449,COR,,0.0,107908,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,5.41,6,-0.87,2.23,2,Hugo,7,Hugo Ferreira de Farias,True,hugo,3,Hugo,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
450,CAM,,2.7,107950,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,7.49,7,-0.31,3.9,4,F. Vera,7,Fausto Mariano Vera,True,fausto-vera,5,Fausto Vera,,6.0,3.0,,3.0,2.0,1.0,,,,,,,,,,,,,
451,JUV,,0.0,107958,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,2.69,6,0.0,0.82,2,Felipinho,7,André Felipe de Almeida Santos,False,felipinho,5,Felipinho,,2.0,10.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,,1.0,,,
452,INT,,0.0,107989,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,4.57,5,0.0,1.93,5,Carbonero,7,Johan Stiven Carbonero Balanta,False,carbonero,3,Carbonero,,1.0,4.0,,2.0,8.0,,1.0,,,,,,,,,,,,
453,JUV,,0.0,108131,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,2.3,6,0.0,0.35,5,Garcez,7,Maurício Garcez de Jesus,False,garcez,2,Garcez,,,1.0,,,2.0,,,,,,,,,,,,,,
454,RBB,,7.5,108133,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,7.09,6,1.14,2.45,5,I. Pitta,7,Isidro Miguel Pitta Saldívar,True,isidro-pitta,6,Isidro Pitta,,,6.0,1.0,,3.0,2.0,2.0,2.0,,,,,,,,,,,
455,CEA,,0.0,108176,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,4.0,6,0.0,0.0,3,G. Lacerda,7,Gabriel Santos Cordeiro Lacerda,False,gabriel-lacerda,0,Gabriel Lacerda,,,,,,,,,,,,,,,,,,,,
456,BOT,,0.0,108274,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,2.1,7,-0.21,-1.65,3,D. Ricardo,7,David Ricardo Loiola da Silva,True,david-ricardo,2,David Ricardo,,,1.0,,,,,,,,,,,,,,,1.0,,
457,SPT,,0.0,108509,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,4.18,6,0.0,1.18,4,F. Domínguez,7,Fabricio Domínguez Huertas,False,fabricio-dominguez,4,Fabricio Domínguez,,2.0,2.0,,1.0,5.0,,,1.0,,,,,,,,,,,
458,GRE,,0.0,108548,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,3.26,6,0.0,1.93,5,Aravena,7,Alexander Ernesto Aravena Guzmán,False,aravena,3,Aravena,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,
459,VAS,,-0.6,108671,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,2.21,6,-0.6,0.26,5,Garré,7,Benjamín Antonio Garré,True,garre,5,Garré,,1.0,4.0,,,2.0,,,,,,,,,,,,,,
460,PAL,,2.1,108683,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,5.15,7,0.16,3.56,4,E. Martínez,7,Emiliano Martínez Toranza,True,emiliano-martinez,7,Emiliano Martínez,,11.0,7.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,
461,SPT,,0.0,108712,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,2.18,6,0.0,1.2,5,G. Maia,7,Gustavo Maia da Silva,False,gustavo-maia,1,Gustavo Maia,,,,1.0,,,,,,,,,,,,,,,,
462,CEA,,2.7,108713,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,3.93,7,-0.32,2.68,5,Galeano,7,Antonio Javier Galeano Ferreira,True,galeano,6,Galeano,,5.0,4.0,4.0,2.0,9.0,,1.0,1.0,,,,,,,,,,,
463,FLA,,0.0,109096,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,5.68,5,0.0,3.08,5,Plata,7,Gonzalo Jordy Plata Jiménez,False,plata,6,Plata,,6.0,3.0,,3.0,,1.0,,,,,,,,,,,,,
464,BAH,,8.6,109401,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,8.74,7,0.81,5.87,5,E. Pulga,7,Erick da Costa Farias,True,erick-pulga,7,Erick Pulga,1.0,8.0,4.0,2.0,10.0,14.0,1.0,1.0,,,,,,,,,,,,
465,FOR,,0.0,109461,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,4.32,6,0.0,1.1,4,Calebe,7,Calebe Gonçalves Ferreira da Silva,False,calebe,3,Calebe,,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,
466,FLU,,-0.9,109573,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,6.69,7,-0.74,3.4,4,Martinelli,7,Matheus Martinelli Lima,True,martinelli,7,Martinelli,,7.0,6.0,2.0,1.0,8.0,1.0,1.0,,,,,,,,,,,,
467,VIT,,0.0,109668,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,5.0,6,0.0,0.0,2,Hugo,7,Hugo Gonçalves Ferreira Neto,False,hugo,0,Hugo,,,,,,,,,,,,,,,,,,,,
468,JUV,,3.7,109899,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,6.39,7,-0.5,4.56,5,Batalla,7,Emerson Geovanny Batalla Martínez - Enmerson,True,batalla,7,Batalla,1.0,2.0,7.0,3.0,3.0,12.0,2.0,,2.0,,,,,,,,,,,
469,GRE,,0.2,109966,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,3.42,6,-0.61,0.72,4,Monsalve,7,Miguel Ángel Monsalve Gonzáles - González,True,monsalve,5,Monsalve,,2.0,7.0,1.0,,5.0,,,1.0,,,,,,,,,,,
