,atletas.preco_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.media_num,atletas.clube_id,atletas.entrou_em_campo,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.atleta_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,FT,V,CV,DE,DP,GS,PP,PC,GC
670,3.43,0.0,K. Prates,Kauã Prates,4,Kauã Prates de Almeida,2,3.17,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,139345,kaua-prates,25,CRU,,1.0,3.0,4.0,,,1.0,,1.0,,2.0,,,,,,,,,
671,2.0,0.0,C. Maia,Caio Maia,0,Caio da Silva Maia,5,0.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,139455,caio-maia,25,CAM,,,,,,,,,,,,,,,,,,,,
672,3.46,0.0,J. Marcelo,João Marcelo,7,João Marcelo Soares de Freitas,5,1.51,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,140364,joao-marcelo,25,CAM,1.0,,1.0,3.0,3.0,2.0,,,2.0,,,,,,,,,,,
673,4.08,0.0,R. Felipe,Riquelme Felipe,4,Riquelme Felipe Silva de Almeida,5,1.12,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,140484,riquelme-felipe,25,FLU,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,
674,2.0,0.0,J. Victor,João Victor,0,João Victor de Souza Cunha,3,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,140492,joao-victor,25,FLA,,,,,,,,,,,,,,,,,,,,
675,1.0,0.0,J. Alves,João Alves,0,João Victor Alves Ferreira,4,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,140494,joao-alves,25,FLA,,,,,,,,,,,,,,,,,,,,
676,3.62,0.0,R. Francisco,Ryan Francisco,7,Ryan Francisco Rodrigues dos Santos Silva,5,2.69,276,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,140542,ryan-francisco,25,SAO,,,,4.0,,2.0,5.0,2.0,1.0,,,,,,,,,,,
677,1.0,0.0,D. Martins,David Martins,0,David Martins Almeida de Lira,4,0.0,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,140726,david-martins,25,BAH,,,,,,,,,,,,,,,,,,,,
678,2.93,0.0,D. Gomes,Davi Gomes,4,Davi Gomes de Alvarenga,5,3.3,280,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,140906,davi-gomes,25,RBB,,,1.0,2.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,
679,2.0,0.0,B. Bertinato,Bruno Bertinato,0,Bruno Oliveira Bertinato,1,0.0,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,140908,bruno-bertinato,25,MIR,,,,,,,,,,,,,,,,,,,,
680,1.0,0.0,K. Borges,Kaio Borges,0,Kaio Borges Correa,2,0.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,141039,kaio-borges,25,FLU,,,,,,,,,,,,,,,,,,,,
681,1.24,0.0,D. Schuindt,Davi Schuindt,2,Davi Duarte Schuindt,3,0.7,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,141040,davi-schuindt,25,FLU,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
682,1.0,0.0,K. Branco,Kauã Branco,0,Kauã Oliveira Branco,3,0.0,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,141084,kaua-branco,25,BOT,,,,,,,,,,,,,,,,,,,,
683,1.0,0.0,Robert,Robert,0,Robert Pinto Alves Assunção,1,0.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,141125,robert,25,CAM,,,,,,,,,,,,,,,,,,,,
684,1.0,0.0,Vitão,Vitão,0,Vitor Fernandes Chaves Teixeira,3,0.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,141131,vitao,25,CAM,,,,,,,,,,,,,,,,,,,,
685,1.0,0.0,Z. Phelipe,Zé Phelipe,0,José Phelipe dos Santos Dutra,4,0.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,141138,ze-phelipe,25,CAM,,,,,,,,,,,,,,,,,,,,
686,2.53,0.0,M. Iseppe,Mateus Iseppe,1,Mateus José Iseppe,4,2.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,141139,mateus-iseppe,25,CAM,,,1.0,,,,1.0,,,,,,,,,,,,,
687,2.0,0.0,Davi,Davi,0,Davi Medeiros Serrano Lira,1,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141145,davi,25,SPT,,,,,,,,,,,,,,,,,,,,
688,1.0,0.0,Rafinha,Rafinha,0,Rafael Lima da Silva,3,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141150,rafinha,25,SPT,,,,,,,,,,,,,,,,,,,,
689,3.0,0.0,Felipinho,Felipinho,0,Felipe Gabriel dos Santos Silva,2,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141151,felipinho,25,SPT,,,,,,,,,,,,,,,,,,,,
690,1.0,0.0,Riquelme,Riquelme,0,Riquelme Felipe da Silva de Oliveira,3,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141153,riquelme,25,SPT,,,,,,,,,,,,,,,,,,,,
691,1.0,0.0,F. Gabriel,Felype Gabriel,0,Felype Gabriel Alencar Carvalho,3,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141154,felype-gabriel,25,SPT,,,,,,,,,,,,,,,,,,,,
692,1.0,0.0,Adriel,Adriel,0,Adriel Gomes do Nascimento,4,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141156,adriel,25,SPT,,,,,,,,,,,,,,,,,,,,
693,2.0,0.0,Breno,Breno,0,Breno José da Silva Santos,4,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141158,breno,25,SPT,,,,,,,,,,,,,,,,,,,,
694,5.01,0.0,Z. Lucas,Zé Lucas,19,José Lucas Gomes da Silva,4,3.03,292,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141160,ze-lucas,25,SPT,,3.0,32.0,23.0,4.0,6.0,20.0,,2.0,,,,,,,,,,,
695,1.0,0.0,Gago,Gago,0,Luiz Henrique Duarte Batista,4,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141161,gago,25,SPT,,,,,,,,,,,,,,,,,,,,
696,1.99,0.0,Jefinho,Jefinho,1,Jefferson Borges do Nascimento,4,2.8,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141162,jefinho,25,SPT,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
697,3.0,0.0,K. Queiroz,Kayke Queiroz,0,Kayke Gouvêa Queiroz,5,0.0,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,141401,kayke-queiroz,25,FOR,,,,,,,,,,,,,,,,,,,,
698,1.0,0.0,Avellar,Avellar,0,Riquelme Avellar da Silva Fortes,2,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,141405,avellar,25,VAS,,,,,,,,,,,,,,,,,,,,
699,1.5,0.0,F. Lippert,Fredi Lippert,1,Frederico Lippert Neto Gomes,3,1.7,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,141419,fredi-lippert,25,BAH,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
700,1.0,0.0,G. Cintra,Gustavo Cintra,0,Gustavo Cintra Rocha,3,0.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,141433,gustavo-cintra,25,FLU,,,,,,,,,,,,,,,,,,,,
701,4.31,0.8,Allan,Allan,15,Allan Andrade Elias,4,2.61,275,True,6,-0.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,141451,allan,25,PAL,,,16.0,5.0,3.0,5.0,8.0,1.0,,,,,,1.0,,,,,,
702,3.21,0.0,Atencio,Atencio,13,Rodrigo Uriel Atencio,4,0.88,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141453,atencio,25,SPT,,1.0,1.0,4.0,2.0,6.0,4.0,,,,,1.0,,,,,,,,
703,1.0,0.0,B. Jacob,Bernardo Jacob,0,Bernardo Jacob Ferreira,4,0.0,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,141465,bernardo-jacob,25,INT,,,,,,,,,,,,,,,,,,,,
704,1.0,0.0,Pablo,Pablo,0,Pablo Pereira da Costa,2,0.0,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,141467,pablo,25,INT,,,,,,,,,,,,,,,,,,,,
705,3.93,0.0,L. Prior,Lucca Prior,11,Lucca Prior Pimenta,4,3.41,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,141526,lucca-prior,25,FOR,,1.0,10.0,12.0,2.0,3.0,13.0,2.0,2.0,,,,,,,,,,,
706,1.0,0.0,Índio,Índio,0,Hendel dos Santos Nascimento,4,0.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,141551,indio,25,CAM,,,,,,,,,,,,,,,,,,,,
707,2.0,0.0,G. Mec,Gabriel Mec,0,Gabriel Ferreira de Carvalho,5,0.0,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,141595,gabriel-mec,25,GRE,,,,,,,,,,,,,,,,,,,,
708,1.08,-0.3,Lucca,Lucca,4,Lucca Marques Alencar,5,0.68,276,True,6,-0.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,141609,lucca,25,SAO,,,1.0,4.0,,,5.0,,1.0,,,,,,,,,,,
709,1.0,0.0,J. Pedro,João Pedro,0,João Pedro Pantiga Gomes,1,0.0,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,141610,joao-pedro,25,SAO,,,,,,,,,,,,,,,,,,,,
710,6.35,0.0,Maik,Maik,2,Maik Gomes Viegas,2,9.1,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,141611,maik,25,SAO,,2.0,5.0,7.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,
711,1.0,0.0,Paulinho,Paulinho,0,Paulo Sérgio Venuto Bezerra,5,0.0,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,141614,paulinho,25,SAO,,,,,,,,,,,,,,,,,,,,
712,1.0,0.0,P. Ferreira,Pedro Ferreira,0,Pedro Henrique Ferreira da Silva,4,0.0,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,141615,pedro-ferreira,25,SAO,,,,,,,,,,,,,,,,,,,,
713,1.0,0.0,P. Lúcio,Pablo Lúcio,0,Pablo Lúcio,4,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,141628,pablo-lucio,25,FLA,,,,,,,,,,,,,,,,,,,,
714,1.0,0.0,F. Costa,Fernando Costa,0,Fernando Henrique Pires Costa,1,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,141643,fernando-costa,25,RBB,,,,,,,,,,,,,,,,,,,,
715,1.0,0.0,Zappelini,Zappelini,0,Cauã Zappelini Joaquim,4,0.0,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,141751,zappelini,25,BOT,,,,,,,,,,,,,,,,,,,,
716,5.32,0.0,G. Bontempo,Gabriel Bontempo,18,Gabriel Morais Silva Bontempo,4,3.18,277,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,141754,gabriel-bontempo,25,SAN,1.0,1.0,24.0,10.0,,4.0,18.0,1.0,,,,,,,,,,,,
717,7.47,5.5,F. Souza,Fabiano Souza,19,Fabiano Josué de Souza Silva,2,4.49,354,True,7,0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,141763,fabiano-souza,25,CEA,,5.0,26.0,29.0,1.0,5.0,30.0,,,,8.0,,,,,,,,,
718,1.0,0.0,Athyrson,Athyrson,0,Athyrson Ferreira Prates,5,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,141771,athyrson,25,RBB,,,,,,,,,,,,,,,,,,,,
719,1.0,0.0,G. Henrique,Gustavo Henrique,0,Gustavo Henrique Pereira,4,0.0,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,141776,gustavo-henrique,25,SAN,,,,,,,,,,,,,,,,,,,,
720,1.0,0.0,Kauan,Kauan,0,Kauan Santos Neves Coutinho,3,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,141795,kauan,25,VIT,,,,,,,,,,,,,,,,,,,,
721,2.75,-1.6,Guilherme,Guilherme,6,Guilherme Luiz Oliveira da Silva,5,1.53,354,True,6,-0.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,141806,guilherme,25,CEA,,1.0,5.0,6.0,1.0,1.0,5.0,,,,,,,,,,,,,
722,3.0,0.0,V. Lira,Vinicius Lira,0,Vinicius Rodrigues Lira,2,0.0,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,141868,vinicius-lira,25,SAN,,,,,,,,,,,,,,,,,,,,
723,1.0,0.0,Jacaré,Jacaré,0,João Vitor Barros Silva,2,0.0,264,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,141873,jacare,25,COR,,,,,,,,,,,,,,,,,,,,
724,1.0,0.0,Dedé,Dedé,0,Josenildo José dos Santos Neto,4,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141874,dede,25,SPT,,,,,,,,,,,,,,,,,,,,
725,1.82,0.0,Dieguinho,Dieguinho,6,Diego da Cruz Lopes,4,1.27,264,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,141995,dieguinho,25,COR,,,3.0,1.0,,3.0,2.0,,,,,,,,,,,,,
726,4.06,-0.2,J. Silva,João Silva,12,João Pedro Eira Antunes da Silva,3,2.47,292,True,2,-0.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,141996,joao-silva,25,SPT,,1.0,9.0,11.0,2.0,2.0,3.0,,1.0,,3.0,,,,,,,,,
727,6.37,12.7,Amuzu,Amuzu,11,Francis Amuzu,5,3.28,284,True,6,1.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,142004,amuzu,25,GRE,1.0,2.0,1.0,5.0,5.0,8.0,10.0,2.0,2.0,,,,,,,,,,,
728,1.0,0.0,G. Silva,Gabriel Silva,0,Gabriel Silva Rocha,3,0.0,354,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,142047,gabriel-silva,25,CEA,,,,,,,,,,,,,,,,,,,,
729,1.0,0.0,B. Alves,Bruno Alves,0,Bruno Ferreira Alves,3,0.0,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,142049,bruno-alves,25,CRU,,,,,,,,,,,,,,,,,,,,
730,1.0,0.0,K. Toledo,Kauan Toledo,0,Kauan Almeida Toledo,5,0.0,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,142086,kauan-toledo,25,BOT,,,,,,,,,,,,,,,,,,,,
731,1.0,0.0,M. Eráclito,Marcelo Eráclito,0,Marcelo Eráclito de Souza Filho,1,0.0,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,142130,marcelo-eraclito,25,CRU,,,,,,,,,,,,,,,,,,,,
732,2.0,0.0,L. Eduardo,Luis Eduardo,0,Luis Eduardo Guedes de Souza,3,0.0,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,142257,luis-eduardo,25,GRE,,,,,,,,,,,,,,,,,,,,
733,1.0,0.0,Jeferson,Jeferson,0,Jeferson Borges dos Santos,5,0.0,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,142261,jeferson,25,GRE,,,,,,,,,,,,,,,,,,,,
734,1.0,0.0,Dell,Dell,0,Wendeson Wanderley Santos de Melo,5,0.0,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,142265,dell,25,BAH,,,,,,,,,,,,,,,,,,,,
735,1.0,0.0,Z. Henrique,Zé Henrique,0,José Henrique Camargo,1,0.0,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,142268,ze-henrique,25,JUV,,,,,,,,,,,,,,,,,,,,
736,7.73,0.0,N. Moreira,Nuno Moreira,22,Nuno Gonçalo Rocha Moreira,5,4.78,267,True,7,-0.59,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,142279,nuno-moreira,25,VAS,4.0,1.0,21.0,13.0,8.0,5.0,27.0,4.0,5.0,,,,,,,,,,,
737,2.0,0.0,W. Papaterra,Wanderson Papaterra,0,Wanderson Papaterra Matos,4,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,142445,wanderson-papaterra,25,VIT,,,,,,,,,,,,,,,,,,,,
738,4.79,0.0,Barrera,Barrera,1,Jordan Andrés Barrera Herrera,4,0.5,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,142484,barrera,25,BOT,,,,,,,1.0,,,,,,,,,,,,,
739,2.05,0.0,R. Jr.,Robinho Jr.,4,Robson de Souza Júnior,5,1.13,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,142867,robinho-jr,25,SAN,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,
740,9.6,0.0,Montoro,Montoro,10,Álvaro Montoro,4,5.16,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,142890,montoro,25,BOT,2.0,3.0,15.0,7.0,4.0,3.0,12.0,1.0,,,,1.0,,,,,,,,
741,1.0,0.0,Salvador,Salvador,0,Eduardo Salvador Correia,1,0.0,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,143040,salvador,25,FOR,,,,,,,,,,,,,,,,,,,,
742,12.37,9.46,M. Palermo,Martín Palermo,3,Martín Palermo,6,7.35,356,True,7,1.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,143194,martin-palermo,25,FOR,,,,,,,,,,,,,2.0,,,,,,,
743,1.83,0.0,Wendell,Wendell,1,Wendell dos Santos Sacramento,5,2.5,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,143253,wendell,25,VIT,,,1.0,,,,2.0,,,,,,,,,,,,,
744,1.0,0.0,K. Vitor,Kauan Vitor,0,Kauan Vitor Silva Ferreira de Melo,5,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,143255,kauan-vitor,25,VIT,,,,,,,,,,,,,,,,,,,,
745,2.0,0.0,Joshua,Joshua,0,Caio Joshua Lana de Andrade,4,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,143295,joshua,25,FLA,,,,,,,,,,,,,,,,,,,,
746,0.91,0.0,M. Rhikman,Murilo Rhikman,1,Murilo Rhikman Alves Pimentel,4,0.0,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,143350,murilo-rhikman,25,CRU,,,,,,,,,,,,,,,,,,,,
747,1.0,0.0,L. Jance,Léo Jance,0,Leonardo de Oliveira Jance,2,0.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,143377,leo-jance,25,FLU,,,,,,,,,,,,,,,,,,,,
748,1.0,0.0,G. Caipira,Gabriel Caipira,0,Gabriel Henrique Soares da Silva,2,0.0,264,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,143452,gabriel-caipira,25,COR,,,,,,,,,,,,,,,,,,,,
749,1.0,0.0,Vagno,Vagno,0,Vagno de Sousa Brito Júnior,2,0.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,143460,vagno,25,FLU,,,,,,,,,,,,,,,,,,,,
750,1.0,0.0,W. Natã,Wesley Natã,0,Wesley Natã de Freitas Prado,5,0.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,143463,wesley-nata,25,FLU,,,,,,,,,,,,,,,,,,,,
751,0.66,0.0,Raykkonen,Raykkonen,4,Raykkonen Pereira Soares,5,0.05,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,143488,raykkonen,25,INT,,,,1.0,,,1.0,,,,,,,,,,,,,
752,4.0,0.0,K. Moraes,Kauã Moraes,0,Kauã Moraes Silva,2,0.0,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,143600,kaua-moraes,25,CRU,,,,,,,,,,,,,,,,,,,,
753,1.0,0.0,K. Pereira,Kaique Pereira,0,Kaique da Silva Júlio Pereira,2,0.0,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,144015,kaique-pereira,25,BOT,,,,,,,,,,,,,,,,,,,,
